parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,chains,draws_per_chain,warmup_per_chain,adapt_delta,divergences,max_depth_hits,min_bfmi,passed
"natural[25,1]",0.107115,0.000805159,0.0661003,0.0553103,0.0281487,0.092102,0.2341,5423.78,8847.02,1.49107,1.00041,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[25,2]",1.35585,0.00429322,0.534492,0.523186,0.562653,1.30886,2.29785,14444.8,11055.8,3.97109,1.00024,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[25,3]",1.16575,0.00521691,0.535914,0.368997,0.60352,1.03218,2.20654,14142.2,10046.7,3.88788,1.00028,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[25,4]",0.0424255,0.000558911,0.0685754,0.0217841,0.000619394,0.0170256,0.169955,17085.4,13611.5,4.69702,1.00035,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[25,5]",0.134656,0.00442734,0.638802,0.630633,-0.930841,0.143525,1.18148,21014.0,13979.6,5.77704,1.0001,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[26,1]",0.066706,0.000443736,0.0417503,0.0342655,0.0170258,0.0584333,0.145138,8276.08,11220.0,2.27521,1.0003,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[26,2]",1.49299,0.00413752,0.586638,0.577082,0.638852,1.43227,2.54686,18815.6,11104.2,5.17268,1.00011,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[26,3]",2.32872,0.00820279,0.974108,0.893697,1.06389,2.15646,4.20172,17098.6,10754.5,4.70066,1.00001,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[26,4]",0.0760324,0.000690886,0.0913676,0.0519644,0.00270793,0.0463846,0.245921,18918.3,12558.5,5.20092,0.999973,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[26,5]",1.25271,0.0054104,0.766912,0.764059,0.00514396,1.23719,2.52148,20138.7,12471.9,5.53642,1.0001,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[27,1]",0.0455412,0.000320567,0.0279394,0.0251033,0.0107699,0.0403507,0.0971929,7123.87,10270.7,1.95845,1.00026,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[27,2]",2.93574,0.00751209,1.00156,0.939681,1.53909,2.81421,4.76075,17775.9,13325.4,4.88684,1.0001,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[27,3]",1.91354,0.00808107,0.898715,0.795911,0.838231,1.7121,3.65621,16159.2,11320.0,4.4424,1.00001,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[27,4]",0.0592899,0.00047229,0.0647161,0.0429077,0.00148109,0.0349419,0.195467,18166.8,13099.0,4.99431,0.999986,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[27,5]",0.974397,0.0051235,0.738926,0.730433,-0.244355,0.964252,2.18988,20992.8,12867.3,5.77123,0.99996,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[28,1]",0.0874801,0.000811279,0.0565033,0.0468409,0.0200767,0.0751481,0.194157,4153.81,7021.2,1.14194,1.00085,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[28,2]",1.37241,0.00377983,0.501739,0.477077,0.65202,1.31599,2.27287,17055.9,11597.4,4.68892,1.00017,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[28,3]",2.70139,0.00942893,1.07355,1.01894,1.26813,2.53727,4.69872,15041.7,11410.9,4.13517,1.00035,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[28,4]",0.103076,0.000925536,0.117856,0.0732645,0.00219825,0.0589703,0.34306,14720.1,12598.8,4.04677,1.00015,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[28,5]",-0.284006,0.00515767,0.692033,0.677455,-1.43472,-0.264911,0.819791,18082.9,11524.8,4.97124,1.00024,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[29,1]",0.0537226,0.000374577,0.0353078,0.0281745,0.0129828,0.0461491,0.121606,8037.04,11299.6,2.2095,1.00014,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[29,2]",3.14674,0.0101733,1.21693,1.11149,1.53138,2.95914,5.38301,13629.5,11153.6,3.74694,0.999889,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[29,3]",0.400697,0.00129468,0.143025,0.130017,0.154639,0.406151,0.622697,12379.4,7448.59,3.40326,1.00065,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[29,4]",0.0219546,0.000303421,0.0367056,0.00996844,0.000239367,0.00756539,0.0956792,15933.8,11217.0,4.38044,1.00013,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[29,5]",1.28116,0.00475824,0.699722,0.693089,0.148729,1.26447,2.44985,21701.3,13034.6,5.96599,1.00033,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[30,1]",0.0807937,0.00108069,0.0598948,0.0453495,0.0165842,0.0661929,0.194671,2615.27,7134.47,0.718976,1.00144,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[30,2]",0.411232,0.00124681,0.184418,0.171493,0.16569,0.382342,0.758144,21171.4,11211.0,5.82033,1.00046,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[30,3]",4.76486,0.013212,1.53132,1.5099,2.48963,4.64897,7.4643,14198.3,11858.5,3.90333,1.00023,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[30,4]",4.2411,0.0126637,1.76813,1.69851,1.78511,4.0194,7.49394,23113.7,12071.6,6.35428,1.00016,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[30,5]",2.94233,0.00567715,0.822765,0.802265,1.66668,2.88958,4.36711,21684.9,13374.9,5.9615,1.00019,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[31,1]",0.122122,0.000918881,0.0795591,0.0587372,0.0351503,0.102721,0.273983,6858.77,9880.14,1.88557,0.99999,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[31,2]",0.489379,0.0019196,0.250671,0.238644,0.151277,0.451658,0.956933,14996.9,10163.0,4.12286,1.00025,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[31,3]",2.57537,0.0102805,1.13233,1.04156,1.07854,2.39269,4.68723,13881.9,10018.2,3.81632,1.00032,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[31,4]",0.320191,0.00376675,0.429553,0.208857,0.00985819,0.182504,1.05842,19097.1,12117.9,5.25005,1.00025,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[31,5]",1.63045,0.0038708,0.574505,0.562077,0.712662,1.61439,2.6045,22860.5,11397.8,6.28467,1.00042,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[32,1]",0.0443571,0.000332642,0.0293221,0.0258378,0.00948071,0.0382505,0.0996296,6927.7,11022.5,1.90452,1.0001,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[32,2]",3.21569,0.0328121,2.17744,1.1605,1.29257,2.51124,7.57253,4234.33,9312.3,1.16408,1.00094,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[32,3]",0.2658,0.00122478,0.111856,0.121813,0.0705237,0.273382,0.432031,8656.89,9615.88,2.3799,1.00051,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[32,4]",0.16395,0.00294811,0.172496,0.116805,0.00042155,0.0796426,0.467212,3578.18,10031.3,0.983693,1.00202,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[32,5]",2.20682,0.00813274,0.744659,0.732252,1.06487,2.16376,3.49865,8615.01,10417.5,2.36839,1.00041,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[33,1]",0.164571,0.00160041,0.108651,0.0933012,0.0379258,0.137554,0.378127,3479.69,7612.34,0.956616,1.00069,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[33,2]",0.33198,0.0012821,0.16369,0.155805,0.109271,0.309631,0.633028,15418.1,10759.9,4.23866,1.00023,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[33,3]",3.69068,0.0119572,1.36946,1.32475,1.70651,3.55065,6.12611,13854.2,12147.1,3.80873,1.00001,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[33,4]",1.09541,0.00937772,1.05066,0.760131,0.0616952,0.808053,3.15849,15141.3,11228.8,4.16255,1.00002,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[33,5]",2.32706,0.00514976,0.676517,0.673256,1.28953,2.28881,3.49348,17958.1,13050.8,4.93693,1.00044,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[34,1]",0.0522494,0.000348723,0.0320168,0.0278307,0.0125572,0.0465098,0.111124,8307.39,10562.6,2.28382,1.0002,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[34,2]",2.80835,0.018215,1.46763,1.00984,1.23347,2.43838,5.70868,6526.56,9874.25,1.79424,1.00044,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[34,3]",0.463098,0.00113038,0.140951,0.116751,0.227567,0.465714,0.685899,15542.6,10057.0,4.27288,1.00001,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[34,4]",0.132997,0.00177624,0.131272,0.116704,0.00127865,0.0840345,0.380769,5422.59,11868.1,1.49075,1.00065,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[34,5]",2.59694,0.00751825,0.784591,0.770895,1.38568,2.54734,3.95624,11263.6,10931.8,3.09652,1.00076,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[35,1]",0.0761784,0.000563534,0.0553029,0.0398603,0.0175654,0.0632694,0.179339,9576.39,10603.5,2.63269,1.00006,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[35,2]",1.392,0.00763462,0.827822,0.797347,0.291313,1.27038,2.92214,9850.16,9676.75,2.70795,0.999973,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[35,3]",1.11632,0.00881455,0.731779,0.39332,0.465356,0.897548,2.57982,10649.0,7808.39,2.92757,1.00016,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[35,4]",0.0910979,0.00193077,0.206005,0.0388934,0.00100202,0.0296918,0.351141,15334.3,12036.5,4.21563,1.00059,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[35,5]",0.835643,0.00563051,0.70777,0.697021,-0.309368,0.824167,2.01816,15743.2,11907.2,4.32804,1.00019,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[36,1]",0.0829573,0.000924502,0.0695508,0.0437622,0.0171465,0.0654324,0.209462,4862.34,8589.59,1.33673,1.00076,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[36,2]",0.469989,0.00261939,0.29139,0.285949,0.0947301,0.418065,1.02216,10739.4,10055.5,2.95243,1.00022,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[36,3]",1.382,0.0105607,0.975729,0.700689,0.303876,1.13022,3.33068,10492.2,9760.88,2.88445,1.0002,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[36,4]",0.149123,0.00321804,0.326025,0.0682718,0.00210156,0.0539296,0.571975,15573.4,12162.6,4.28134,1.00039,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[36,5]",1.37788,0.0041806,0.553779,0.554841,0.491034,1.3624,2.30412,18047.9,13434.4,4.96163,1.00004,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[37,1]",0.10841,0.00137105,0.0792419,0.0620114,0.0214662,0.0873801,0.268688,2700.76,6757.03,0.742477,1.00073,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[37,2]",0.360089,0.00110067,0.156363,0.14647,0.149173,0.336136,0.651759,19474.1,10314.1,5.3537,1.00024,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[37,3]",4.87001,0.012497,1.53286,1.53303,2.53677,4.7441,7.53512,15541.6,12213.3,4.27261,1.00049,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[37,4]",4.47668,0.0122601,1.81577,1.76852,1.90354,4.27723,7.81121,24522.6,12585.8,6.74162,1.00041,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[37,5]",2.89464,0.00571279,0.829553,0.805871,1.63944,2.84022,4.33497,22328.7,11578.9,6.13847,1.00046,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[38,1]",0.101234,0.000813124,0.0700018,0.0510498,0.0245491,0.0841515,0.233888,7299.15,10596.7,2.00664,1.00047,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[38,2]",0.711704,0.00305706,0.353623,0.357744,0.19062,0.681577,1.34264,11801.1,9232.68,3.2443,1.00001,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[38,3]",0.754648,0.0069072,0.617599,0.372784,0.15495,0.607102,1.83468,12756.2,8503.89,3.50686,1.00015,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[38,4]",0.112756,0.00303029,0.271383,0.049982,0.00111348,0.0379918,0.416541,15367.0,11531.7,4.22461,1.00002,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[38,5]",1.38309,0.00409619,0.57283,0.570147,0.457648,1.37014,2.33843,19427.4,13758.9,5.34088,1.00013,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[39,1]",0.0563601,0.000497143,0.0388134,0.0315926,0.0111981,0.0474257,0.133746,5582.97,10479.3,1.53484,1.00061,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[39,2]",4.21782,0.0201101,2.08248,1.53526,1.90753,3.809,7.82098,14931.7,11180.4,4.10493,1.00047,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[39,3]",1.91619,0.00816823,0.935674,0.810956,0.837115,1.703,3.73932,16432.2,11969.3,4.51744,1.00005,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[39,4]",0.105602,0.00101174,0.115757,0.0775623,0.00163799,0.0594438,0.35399,13471.4,13486.6,3.70347,1.00026,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[39,5]",1.17687,0.00609892,0.866718,0.848103,-0.210632,1.15352,2.64146,20544.4,11458.6,5.64795,1.00004,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[40,1]",0.0613629,0.000383368,0.04091,0.0309002,0.0155258,0.0533118,0.133884,11589.9,10741.5,3.18624,1.00015,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[40,2]",1.62163,0.00806569,0.82231,0.79856,0.421589,1.5344,3.08841,8936.82,7391.51,2.45686,1.00098,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[40,3]",0.856098,0.0062865,0.511531,0.265809,0.400612,0.734588,1.72167,12534.3,7250.95,3.44587,1.00074,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[40,4]",0.0869804,0.0020107,0.18706,0.0495377,0.00143324,0.0392472,0.299777,15273.5,9850.35,4.1989,1.00013,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[40,5]",1.99992,0.00608327,0.754484,0.735592,0.811527,1.97076,3.28485,15284.3,11810.1,4.20187,1.00028,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[41,1]",0.104352,0.00134835,0.0744107,0.0609109,0.0199676,0.0861426,0.250146,2618.63,7710.75,0.719899,1.00047,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[41,2]",0.38738,0.00122929,0.172645,0.161121,0.158653,0.359426,0.704237,19779.8,11318.2,5.43775,1.00005,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[41,3]",4.78645,0.0136747,1.53819,1.50598,2.50096,4.67683,7.48889,13600.4,10955.1,3.73896,1.00005,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[41,4]",4.38553,0.0132031,1.78737,1.71764,1.8656,4.16272,7.65091,21355.9,12244.6,5.87104,1.00018,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[41,5]",2.90981,0.00580138,0.825912,0.804779,1.63868,2.86353,4.35154,20917.4,12160.5,5.75048,1.00065,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[42,1]",0.0748596,0.000416661,0.0386801,0.034645,0.0246993,0.0685018,0.146686,7764.26,10744.9,2.13451,1.00018,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[42,2]",1.42859,0.00437601,0.547872,0.534786,0.60731,1.38271,2.40092,14261.4,9499.14,3.92066,0.999986,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[42,3]",1.19048,0.00559874,0.50824,0.35291,0.647089,1.06964,2.14284,13098.8,8303.2,3.60105,1.00034,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[42,4]",0.0431799,0.000509543,0.0640509,0.0240887,0.000828599,0.0192886,0.167164,16264.3,13304.1,4.47128,1.00022,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[42,5]",0.335535,0.00447786,0.613189,0.613117,-0.673777,0.336894,1.34121,18941.7,12634.1,5.20734,1.0009,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[43,1]",0.0806643,0.000394421,0.0350051,0.0333834,0.0306903,0.0767102,0.14441,7354.77,8585.59,2.02193,1.00103,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[43,2]",2.92702,0.0214972,1.7481,1.00324,1.26238,2.51217,6.03184,7865.25,7389.8,2.16227,1.00027,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[43,3]",0.58133,0.00170173,0.175654,0.150854,0.277896,0.586439,0.857745,10829.7,9609.5,2.97724,1.00065,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[43,4]",0.0741369,0.00156965,0.110052,0.0250799,0.000290339,0.0177176,0.34063,5522.39,8247.86,1.51818,1.00028,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[43,5]",0.516443,0.00545733,0.686842,0.673965,-0.599988,0.511252,1.65993,16098.5,10907.7,4.42571,1.00038,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[44,1]",0.0671436,0.000351034,0.0338634,0.0299226,0.0222976,0.062488,0.127804,8619.94,9751.94,2.36974,1.00017,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[44,2]",1.48684,0.00338928,0.470921,0.462851,0.772953,1.45319,2.30865,18482.7,11631.6,5.08116,1.00037,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[44,3]",0.277163,0.00117077,0.159886,0.163839,0.0497724,0.261022,0.559597,16574.1,11211.9,4.55644,0.999999,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[44,4]",0.0215869,0.000282501,0.03655,0.00995555,0.000246551,0.00754547,0.0932308,16988.1,11622.5,4.67026,0.999938,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[44,5]",1.56743,0.00402289,0.611213,0.604921,0.578468,1.55926,2.58289,23045.2,13223.5,6.33545,1.00004,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[45,1]",0.11699,0.00102614,0.0866508,0.0594346,0.027669,0.0934605,0.287768,6018.86,9281.42,1.65467,1.00048,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[45,2]",0.424629,0.00228627,0.280894,0.266308,0.0805702,0.367994,0.959579,12785.5,10766.2,3.51492,1.00008,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[45,3]",1.56363,0.0122617,1.17442,0.833726,0.319496,1.24652,3.91652,12501.3,8496.24,3.43679,1.00044,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[45,4]",0.604826,0.00826739,0.869516,0.382273,0.00816936,0.307389,2.30778,15386.4,11135.8,4.22995,1.00003,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[45,5]",2.49378,0.00446337,0.672912,0.668058,1.45764,2.4552,3.65078,23239.1,13716.7,6.38876,1.0,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[46,1]",0.0843327,0.000979894,0.0551218,0.0461951,0.0196287,0.0728726,0.188769,2717.22,8264.98,0.747003,1.00079,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[46,2]",0.410569,0.00127704,0.178579,0.165319,0.171603,0.382489,0.74505,19245.9,11106.9,5.29097,1.0001,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[46,3]",4.88785,0.0124817,1.52232,1.48349,2.62864,4.76338,7.57269,15678.0,11982.3,4.3101,1.00006,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[46,4]",4.47325,0.0127096,1.77124,1.71744,1.94963,4.268,7.68297,21661.6,12626.9,5.95509,1.00068,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[46,5]",2.86012,0.00593895,0.815921,0.810987,1.59658,2.81123,4.27518,19681.5,12481.0,5.41072,1.00006,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[47,1]",0.0810177,0.000505733,0.051383,0.039334,0.021999,0.0705279,0.176517,9402.96,10891.8,2.58501,1.00035,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[47,2]",0.881117,0.00368201,0.412935,0.416068,0.269571,0.846309,1.60133,11085.2,8508.88,3.04747,0.999968,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[47,3]",1.24228,0.00682049,0.685146,0.475044,0.493532,1.08117,2.56394,13810.1,9264.21,3.79659,0.999967,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[47,4]",0.135684,0.00197916,0.207534,0.0899878,0.00345936,0.0745092,0.441886,16660.9,11990.7,4.58033,1.00008,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[47,5]",2.1215,0.00458893,0.634501,0.617325,1.12136,2.09673,3.22132,19326.2,13883.4,5.31306,1.00003,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[48,1]",0.0783797,0.000512986,0.0466008,0.0362633,0.0238906,0.0701001,0.158077,6942.5,10694.5,1.90859,1.0006,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[48,2]",0.90124,0.00318594,0.38836,0.385788,0.301315,0.876979,1.57318,13603.4,7910.71,3.73978,1.00013,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[48,3]",0.401159,0.00439622,0.357021,0.212273,0.0707646,0.334616,0.896587,13707.0,8820.62,3.76826,1.00012,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[48,4]",0.0514371,0.00154551,0.135805,0.0218497,0.000464544,0.0164095,0.201783,15947.4,13441.0,4.38417,0.999969,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[48,5]",1.54924,0.00400806,0.581952,0.581027,0.615816,1.53577,2.52432,21013.6,13116.9,5.77695,1.00019,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[49,1]",0.113084,0.000784681,0.0681989,0.0543141,0.0328954,0.0998169,0.238265,6885.71,9708.48,1.89298,1.00029,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[49,2]",0.44298,0.00204793,0.239528,0.234824,0.117313,0.407984,0.888033,12258.1,8967.44,3.36992,1.00021,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[49,3]",1.84886,0.0103163,1.03886,0.842342,0.603426,1.62493,3.85739,13061.9,9880.17,3.59091,1.00025,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[49,4]",0.186044,0.00350977,0.348345,0.0964482,0.00338007,0.0780742,0.686483,17323.3,11488.5,4.76242,1.00043,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[49,5]",0.85484,0.00371416,0.511848,0.501053,0.0197189,0.84171,1.70883,19117.9,13813.4,5.25579,1.0003,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[50,1]",0.180521,0.0014759,0.106007,0.0993934,0.0488307,0.158744,0.384293,4363.61,6393.14,1.19962,1.00026,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[50,2]",0.352706,0.00138929,0.177104,0.168301,0.11223,0.328025,0.687825,14713.9,11388.1,4.04505,1.00003,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[50,3]",2.83939,0.0125841,1.3178,1.23079,1.04791,2.64903,5.30089,11890.3,10858.8,3.26882,1.00008,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[50,4]",0.669566,0.00691539,0.786447,0.466679,0.019323,0.40993,2.20908,16597.5,12117.3,4.5629,1.00008,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[50,5]",1.95675,0.00445518,0.609377,0.605961,1.00344,1.93072,2.98715,19382.4,13109.7,5.3285,0.999959,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
