run,model,variant,prediction_type,stratification,partner,offer_pair,zero_option,run_or_bin,previous_feedback,evaluation_period,n_subjects,n_trials,observed_high,predicted_high,residual_high,ci_low,ci_high,observed_investment,predicted_investment,residual_investment,investment_ci_low,investment_ci_high,interval_type
N111_H8_zero_full,H8,zero,conditional_history,offer,stranger,0-2,zero,all,all,all,111,394,0.7575075075075075,0.7652536771362631,-0.007746169628755628,0.750531713561994,0.7804775081746599,1.515015015015015,1.5305073542725263,-0.015492339257511256,1.501063427123988,1.5609550163493198,posterior_expected_probability
N111_H8_zero_full,H8,zero,conditional_history,offer,stranger,0-4,zero,all,all,all,111,388,0.7064564564564565,0.7327835477562127,-0.02632709129975619,0.7177024609599937,0.7464836235235809,2.825825825825826,2.9311341910248507,-0.10530836519902476,2.8708098438399747,2.9859344940943235,posterior_expected_probability
N111_H8_zero_full,H8,zero,conditional_history,offer,stranger,0-8,zero,all,all,all,111,388,0.5893393393393394,0.660912356291512,-0.07157301695217266,0.6435361662823625,0.676710675537838,4.714714714714715,5.287298850332096,-0.5725841356173813,5.1482893302589,5.413685404302704,posterior_expected_probability
N111_H8_zero_full,H8,zero,conditional_history,offer,stranger,2-4,positive_positive,all,all,all,111,398,0.47822822822822825,0.4798556607477066,-0.0016274325194783335,0.4728485184978217,0.48658748602083746,2.956456456456457,2.9597113214954134,-0.003254865038956556,2.9456970369956443,2.9731749720416754,posterior_expected_probability
N111_H8_zero_full,H8,zero,conditional_history,offer,stranger,2-8,positive_positive,all,all,all,111,791,0.392996567996568,0.45541270018626334,-0.06241613218969533,0.4423496138492523,0.4683816749233149,4.357979407979408,4.7324762011175805,-0.37449679313817263,4.654097683095513,4.81029004953989,posterior_expected_probability
N111_H8_zero_full,H8,zero,conditional_history,offer,stranger,4-8,positive_positive,all,all,all,111,393,0.3288288288288289,0.4628781283223908,-0.13404929949356187,0.4523979530722841,0.47309613777585113,5.315315315315316,5.8515125132895625,-0.5361971979742464,5.8095918122891375,5.892384551103404,posterior_expected_probability
N111_H8_zero_full,H8,zero,conditional_history,zero_option,stranger,all,positive_positive,all,all,all,111,1582,0.3976950976950978,0.46318413760269594,-0.06548903990759813,0.45245510548778933,0.4734803799146303,4.241932841932842,4.563552402319308,-0.3216195603864662,4.510465510369609,4.615340934461967,posterior_expected_probability
N111_H8_zero_full,H8,zero,conditional_history,zero_option,stranger,all,zero,all,all,all,111,1170,0.685289835289835,0.7200291847640788,-0.03473934947424384,0.7054930783957054,0.732689881663186,3.0025753025753033,3.2287089497191737,-0.2261336471438704,3.16303291669737,3.28887707033536,posterior_expected_probability
N111_H8_zero_full,H8,zero,conditional_history,partner,computer,all,all,all,all,all,111,2754,0.48026954526954524,0.5676801359251318,-0.08741059065558654,0.5585794746225448,0.5759859873747651,3.5342567607479887,3.969350004890178,-0.4350932441421893,3.922976723791221,4.012809561498135,posterior_expected_probability
N111_H8_zero_full,H8,zero,conditional_history,offer,computer,0-2,zero,all,all,all,111,395,0.6584084084084084,0.7650714148960472,-0.10666300648763882,0.750094942570338,0.7792916026793327,1.3168168168168168,1.5301428297920945,-0.21332601297527765,1.500189885140676,1.5585832053586655,posterior_expected_probability
N111_H8_zero_full,H8,zero,conditional_history,offer,computer,0-4,zero,all,all,all,111,392,0.6006006006006005,0.7212905013060273,-0.12068990070542684,0.7058969402702037,0.7352353128334265,2.402402402402402,2.8851620052241094,-0.4827596028217074,2.8235877610808147,2.940941251333706,posterior_expected_probability
N111_H8_zero_full,H8,zero,conditional_history,offer,computer,0-8,zero,all,all,all,111,393,0.5157657657657658,0.6396732124426638,-0.12390744667689801,0.6243986982348206,0.6545798281004247,4.126126126126127,5.117385699541311,-0.9912595734151841,4.995189585878565,5.236638624803398,posterior_expected_probability
N111_H8_zero_full,H8,zero,conditional_history,offer,computer,2-4,positive_positive,all,all,all,111,396,0.4872372372372373,0.4784597312584026,0.008777505978834699,0.47165840829015676,0.48555736148506307,2.974474474474474,2.9569194625168054,0.017555011957668842,2.943316816580312,2.971114722970128,posterior_expected_probability
N111_H8_zero_full,H8,zero,conditional_history,offer,computer,2-8,positive_positive,all,all,all,111,783,0.3788610038610038,0.45646474454295105,-0.07760374068194725,0.44364796118113436,0.47075526785580757,4.273166023166023,4.738788467257706,-0.4656224440916832,4.661887767086806,4.824531607134844,posterior_expected_probability
N111_H8_zero_full,H8,zero,conditional_history,offer,computer,4-8,positive_positive,all,all,all,111,395,0.3498498498498498,0.4603416008233127,-0.11049175097346292,0.44874014065592255,0.47078629356995166,5.399399399399399,5.84136640329325,-0.44196700389385146,5.794960562623692,5.883145174279806,posterior_expected_probability
N111_H8_zero_full,H8,zero,conditional_history,zero_option,computer,all,positive_positive,all,all,all,111,1574,0.3994088869088869,0.46331449088417515,-0.06390560397528827,0.4526802402833627,0.47447646020091094,4.232414832414832,4.569659511907535,-0.3372446794927031,4.516142600187256,4.624287069381146,posterior_expected_probability
N111_H8_zero_full,H8,zero,conditional_history,zero_option,computer,all,zero,all,all,all,111,1180,0.5905015405015404,0.7076859041118834,-0.11718436361034301,0.693366440727402,0.7197071147527861,2.6131157131157123,3.1720240053406603,-0.558908292224948,3.102597047874779,3.23003124660906,posterior_expected_probability
N111_H8_zero_full,H8,zero,generative_history,partner,friend,all,all,all,all,all,111,2745,0.7787168939641232,0.5711800818011176,0.20753681216300568,0.5527901442892921,0.5887280029800277,4.963929540869012,3.9949332578965144,0.9689962829724976,3.9075709400649714,4.082151894685781,replicated_choice_predictive
N111_H8_zero_full,H8,zero,generative_history,offer,friend,0-2,zero,all,all,all,111,390,0.8821321321321322,0.7663776276276277,0.11575450450450442,0.7199324324324323,0.8040540540540541,1.7642642642642643,1.5327552552552555,0.23150900900900884,1.4398648648648646,1.6081081081081081,replicated_choice_predictive
N111_H8_zero_full,H8,zero,generative_history,offer,friend,0-4,zero,all,all,all,111,395,0.8746246246246245,0.7322015765765767,0.14242304804804784,0.6936749249249249,0.7725225225225224,3.498498498498498,2.928806306306307,0.5696921921921914,2.7746996996996995,3.0900900900900896,replicated_choice_predictive
N111_H8_zero_full,H8,zero,generative_history,offer,friend,0-8,zero,all,all,all,111,386,0.8603603603603603,0.6562030780780779,0.20415728228228247,0.6155968468468469,0.7049549549549549,6.882882882882883,5.249624624624623,1.6332582582582598,4.924774774774775,5.639639639639639,replicated_choice_predictive
N111_H8_zero_full,H8,zero,generative_history,offer,friend,2-4,positive_positive,all,all,all,111,389,0.7897897897897898,0.48389827327327334,0.3058915165165164,0.4339151651651652,0.5345533033033033,3.5795795795795797,2.9677965465465466,0.6117830330330332,2.8678303303303307,3.069106606606607,replicated_choice_predictive
N111_H8_zero_full,H8,zero,generative_history,offer,friend,2-8,positive_positive,all,all,all,111,788,0.7037859287859287,0.4516200664950664,0.2521658622908623,0.4198621836121837,0.4853775203775204,6.222715572715573,4.7097203989704,1.512995173745173,4.519173101673101,4.912265122265121,replicated_choice_predictive
N111_H8_zero_full,H8,zero,generative_history,offer,friend,4-8,positive_positive,all,all,all,111,397,0.6373873873873874,0.4581681681681682,0.17921921921921924,0.4106606606606607,0.506006006006006,6.54954954954955,5.832672672672673,0.716876876876877,5.642642642642643,6.0240240240240235,replicated_choice_predictive
N111_H8_zero_full,H8,zero,generative_history,zero_option,friend,all,positive_positive,all,all,all,111,1574,0.7076362076362074,0.46115630362505355,0.24647990401115383,0.4374856552981552,0.4874510671385671,5.6486271986271985,4.561964017589017,1.0866631810381815,4.451655673530674,4.686585424710425,replicated_choice_predictive
N111_H8_zero_full,H8,zero,generative_history,zero_option,friend,all,zero,all,all,all,111,1171,0.8755115505115504,0.7192823765323763,0.15622917397917413,0.6917905161655159,0.745669988169988,4.044227344227349,3.229956631956632,0.8142707122707171,3.1030031980031985,3.373205169455169,replicated_choice_predictive
N111_H8_zero_full,H8,zero,generative_history,partner,stranger,all,all,all,all,all,111,2752,0.5190448454674238,0.573490097068091,-0.054445251600667155,0.5559618156160873,0.5935378304935893,3.712182180252357,4.00316257579446,-0.29098039554210287,3.916835964781807,4.106648344684195,replicated_choice_predictive
N111_H8_zero_full,H8,zero,generative_history,offer,stranger,0-2,zero,all,all,all,111,394,0.7575075075075075,0.7667361111111112,-0.009228603603603669,0.722165915915916,0.8085585585585585,1.515015015015015,1.5334722222222223,-0.018457207207207338,1.444331831831832,1.617117117117117,replicated_choice_predictive
N111_H8_zero_full,H8,zero,generative_history,offer,stranger,0-4,zero,all,all,all,111,388,0.7064564564564565,0.7345495495495495,-0.028093093093093047,0.6884384384384384,0.7740240240240241,2.825825825825826,2.938198198198198,-0.11237237237237219,2.7537537537537538,3.0960960960960966,replicated_choice_predictive
N111_H8_zero_full,H8,zero,generative_history,offer,stranger,0-8,zero,all,all,all,111,388,0.5893393393393394,0.6623479729729729,-0.07300863363363352,0.6216028528528529,0.7019894894894896,4.714714714714715,5.298783783783783,-0.5840690690690682,4.972822822822823,5.615915915915917,replicated_choice_predictive
N111_H8_zero_full,H8,zero,generative_history,offer,stranger,2-4,positive_positive,all,all,all,111,398,0.47822822822822825,0.48179241741741735,-0.003564189189189104,0.4331456456456456,0.5337837837837838,2.956456456456457,2.963584834834835,-0.007128378378378208,2.866291291291291,3.0675675675675675,replicated_choice_predictive
N111_H8_zero_full,H8,zero,generative_history,offer,stranger,2-8,positive_positive,all,all,all,111,791,0.392996567996568,0.45643283462033457,-0.06343626662376656,0.4226707957957958,0.4942417417417417,4.357979407979408,4.738597007722007,-0.38061759974259957,4.536024774774775,4.965450450450451,replicated_choice_predictive
N111_H8_zero_full,H8,zero,generative_history,offer,stranger,4-8,positive_positive,all,all,all,111,393,0.3288288288288289,0.46437687687687684,-0.13554804804804793,0.41283783783783784,0.5135322822822822,5.315315315315316,5.857507507507507,-0.5421921921921911,5.651351351351352,6.0541291291291275,replicated_choice_predictive
N111_H8_zero_full,H8,zero,generative_history,zero_option,stranger,all,positive_positive,all,all,all,111,1582,0.3976950976950978,0.4645504916442416,-0.0668553939491438,0.4400758916383916,0.4918743662493662,4.241932841932842,4.569034749034749,-0.32710190710190723,4.449860599235599,4.693702078702078,replicated_choice_predictive
N111_H8_zero_full,H8,zero,generative_history,zero_option,stranger,all,zero,all,all,all,111,1170,0.685289835289835,0.7216033761033759,-0.03631354081354088,0.6938816657566658,0.7463913345163345,3.0025753025753033,3.236534796159796,-0.23395949358449286,3.0914677177177188,3.368218673218674,replicated_choice_predictive
N111_H8_zero_full,H8,zero,generative_history,partner,computer,all,all,all,all,all,111,2754,0.48026954526954524,0.5702007161673829,-0.08993117089783764,0.5514611961388277,0.5883576671931935,3.5342567607479887,3.985293565743566,-0.4510368049955775,3.8899240520512453,4.084535692566395,replicated_choice_predictive
N111_H8_zero_full,H8,zero,generative_history,offer,computer,0-2,zero,all,all,all,111,395,0.6584084084084084,0.7667942942942942,-0.10838588588588582,0.7222034534534534,0.8048423423423424,1.3168168168168168,1.5335885885885885,-0.21677177177177165,1.4444069069069068,1.6096846846846848,replicated_choice_predictive
N111_H8_zero_full,H8,zero,generative_history,offer,computer,0-4,zero,all,all,all,111,392,0.6006006006006005,0.7230518018018017,-0.12245120120120123,0.6816066066066065,0.7688063063063063,2.402402402402402,2.892207207207207,-0.4898048048048049,2.726426426426426,3.0752252252252252,replicated_choice_predictive
N111_H8_zero_full,H8,zero,generative_history,offer,computer,0-8,zero,all,all,all,111,393,0.5157657657657658,0.6432676426426426,-0.12750187687687675,0.600563063063063,0.6794669669669668,4.126126126126127,5.146141141141141,-1.020015015015014,4.804504504504504,5.435735735735735,replicated_choice_predictive
N111_H8_zero_full,H8,zero,generative_history,offer,computer,2-4,positive_positive,all,all,all,111,396,0.4872372372372373,0.4768111861861862,0.0104260510510511,0.4248498498498498,0.526295045045045,2.974474474474474,2.953622372372372,0.02085210210210242,2.8496996996996993,3.0525900900900904,replicated_choice_predictive
N111_H8_zero_full,H8,zero,generative_history,offer,computer,2-8,positive_positive,all,all,all,111,783,0.3788610038610038,0.46230359824109823,-0.08344259438009444,0.4265832797082797,0.5007869476619476,4.273166023166023,4.773821589446589,-0.5006555662805665,4.559499678249679,5.004721685971686,replicated_choice_predictive
N111_H8_zero_full,H8,zero,generative_history,offer,computer,4-8,positive_positive,all,all,all,111,395,0.3498498498498498,0.46020082582582583,-0.11035097597597604,0.41139264264264264,0.5082582582582582,5.399399399399399,5.840803303303303,-0.44140390390390394,5.6455705705705705,6.033033033033033,replicated_choice_predictive
N111_H8_zero_full,H8,zero,generative_history,zero_option,computer,all,positive_positive,all,all,all,111,1574,0.3994088869088869,0.4659319621819622,-0.06652307527307533,0.4406048287298287,0.49204440704440705,4.232414832414832,4.587374065686565,-0.3549592332717335,4.465072771947772,4.7211266005015995,replicated_choice_predictive
N111_H8_zero_full,H8,zero,generative_history,zero_option,computer,all,zero,all,all,all,111,1180,0.5905015405015404,0.7101332533832533,-0.11963171288171293,0.6823420498420496,0.7362934362934365,2.6131157131157123,3.186052074802075,-0.5729363616863625,3.041992219492219,3.3189159939159936,replicated_choice_predictive
