run,model,variant,participant_id,parameter,probability_positive,mean,median,ci_low,ci_high
N111_HPreference_base_full,HPreference,base,sub-10603,alpha,1.0,0.10801902108250432,0.08993796433000001,0.011684260376,0.3164335258799999
N111_HPreference_base_full,HPreference,base,sub-10603,kappa,1.0,0.38711063054545686,0.3518610784,0.11331035987,0.8579754763674997
N111_HPreference_base_full,HPreference,base,sub-10603,preference_friend,0.999375,0.9085359222434,0.8103041028,0.34531310180999997,2.0172490517750004
N111_HPreference_base_full,HPreference,base,sub-10603,preference_stranger,0.0504375,-0.5089895332703888,-0.45011630225,-1.4445650407750001,0.06477273223024999
N111_HPreference_base_full,HPreference,base,sub-10606,alpha,1.0,0.1033471507853248,0.053962815819999996,0.002417380486525,0.4916190313049999
N111_HPreference_base_full,HPreference,base,sub-10606,kappa,1.0,0.21258151433864375,0.20262010735,0.103561903225,0.38006337506
N111_HPreference_base_full,HPreference,base,sub-10606,preference_friend,1.0,5.529507947131438,5.4238237055,3.142593226075,8.494183368924999
N111_HPreference_base_full,HPreference,base,sub-10606,preference_stranger,1.0,3.057479209038525,2.981123844,1.543322721825,5.068665054649999
N111_HPreference_base_full,HPreference,base,sub-10608,alpha,1.0,0.0633981650412861,0.035208541940000004,0.0017858702195750003,0.267200420785
N111_HPreference_base_full,HPreference,base,sub-10608,kappa,1.0,2.1830892825425567,1.9821507405,0.722367873895,4.87965315495
N111_HPreference_base_full,HPreference,base,sub-10608,preference_friend,1.0,1.4748360036154875,1.369080724,0.607333379075,2.9282991139999996
N111_HPreference_base_full,HPreference,base,sub-10608,preference_stranger,0.36675,-0.11258422021778917,-0.060312306795,-0.689190121975,0.172683032405
N111_HPreference_base_full,HPreference,base,sub-10617,alpha,1.0,0.2591736352189945,0.20450794135,0.016333857440750003,0.7667098698349999
N111_HPreference_base_full,HPreference,base,sub-10617,kappa,1.0,0.11024108270734288,0.08317707363,0.017747092355,0.3735485284699999
N111_HPreference_base_full,HPreference,base,sub-10617,preference_friend,0.999625,3.271838267591288,3.070109537,0.7995443062250001,6.9167087037499995
N111_HPreference_base_full,HPreference,base,sub-10617,preference_stranger,0.95225,1.384467392987947,1.2220310825,-0.1814040381825,3.7615441489749992
N111_HPreference_base_full,HPreference,base,sub-10636,alpha,1.0,0.11146111736292318,0.06806553115,0.003674539783,0.4781613771174996
N111_HPreference_base_full,HPreference,base,sub-10636,kappa,1.0,0.18195548158746438,0.171475353,0.0845019794625,0.33961884959749994
N111_HPreference_base_full,HPreference,base,sub-10636,preference_friend,1.0,5.163522428265249,5.0520049490000005,2.76244307245,8.172784039949999
N111_HPreference_base_full,HPreference,base,sub-10636,preference_stranger,1.0,2.8183423427275938,2.7199706575,1.358497921025,4.845278445499999
N111_HPreference_base_full,HPreference,base,sub-10638,alpha,1.0,0.09723977575242222,0.05817670218,0.00253643472225,0.4391623682399999
N111_HPreference_base_full,HPreference,base,sub-10638,kappa,1.0,0.22085693406653376,0.21128133495,0.107963259245,0.3880749613875
N111_HPreference_base_full,HPreference,base,sub-10638,preference_friend,1.0,5.601591405114688,5.489955890999999,3.2115323028000002,8.572638573099999
N111_HPreference_base_full,HPreference,base,sub-10638,preference_stranger,1.0,3.1928838230502876,3.1016080820000003,1.6586467975,5.21117325115
N111_HPreference_base_full,HPreference,base,sub-10640,alpha,1.0,0.26223289728893967,0.24378242914999998,0.04788355689175,0.5938277159324998
N111_HPreference_base_full,HPreference,base,sub-10640,kappa,1.0,0.6303802615331574,0.59097687265,0.20449657017,1.273225171475
N111_HPreference_base_full,HPreference,base,sub-10640,preference_friend,0.9759375,0.3324068542241591,0.31861717190000005,0.0055871001573000005,0.727088591615
N111_HPreference_base_full,HPreference,base,sub-10640,preference_stranger,0.0338125,-0.52719238368176,-0.44440108764999997,-1.534590843325,0.01879177910174994
N111_HPreference_base_full,HPreference,base,sub-10641,alpha,1.0,0.15753144834660868,0.08236742477,0.0043941061997500004,0.7037432067399997
N111_HPreference_base_full,HPreference,base,sub-10641,kappa,1.0,0.5315624746531574,0.5008580335499999,0.1857613812325,1.0529993835249998
N111_HPreference_base_full,HPreference,base,sub-10641,preference_friend,1.0,2.0113866050292373,1.918463403,0.9113238820875,3.66640761835
N111_HPreference_base_full,HPreference,base,sub-10641,preference_stranger,0.1558125,-0.30715789907000723,-0.2675308074,-1.0627787606,0.23625468799249996
N111_HPreference_base_full,HPreference,base,sub-10642,alpha,1.0,0.01848678390304344,0.012796556475,0.0009602852458200001,0.06829563457224999
N111_HPreference_base_full,HPreference,base,sub-10642,kappa,1.0,2.668392941559737,2.5374776179999996,1.217671549775,4.887462844024999
N111_HPreference_base_full,HPreference,base,sub-10642,preference_friend,1.0,1.5763924690300373,1.4668720735,0.6314542008,3.13709578345
N111_HPreference_base_full,HPreference,base,sub-10642,preference_stranger,0.6484375,0.01851723915728894,0.039790625895,-0.244891040255,0.16553650645749998
N111_HPreference_base_full,HPreference,base,sub-10644,alpha,1.0,0.05903093081041091,0.040392161085,0.002210155531725,0.21303565917749995
N111_HPreference_base_full,HPreference,base,sub-10644,kappa,1.0,1.4658097730914939,1.40907887,0.6831621130975001,2.55262703465
N111_HPreference_base_full,HPreference,base,sub-10644,preference_friend,1.0,1.7334028363968688,1.63935166,0.7849586051825,3.2262407654499996
N111_HPreference_base_full,HPreference,base,sub-10644,preference_stranger,0.4523125,-0.039834264279288774,-0.0139466746,-0.37160713760999997,0.1527587313849999
N111_HPreference_base_full,HPreference,base,sub-10647,alpha,1.0,0.021201283481714572,0.01821311253,0.0018956016041750002,0.057430073296749984
N111_HPreference_base_full,HPreference,base,sub-10647,kappa,1.0,2.5967132180908683,2.4141784825,1.0322344183749999,5.184114090724999
N111_HPreference_base_full,HPreference,base,sub-10647,preference_friend,0.9400625,0.13006720714006262,0.14652506450000002,-0.06506585808125,0.22747760861
N111_HPreference_base_full,HPreference,base,sub-10647,preference_stranger,0.2035625,-0.2105090793941106,-0.15271504635,-0.8927376210375,0.119729743555
N111_HPreference_base_full,HPreference,base,sub-10649,alpha,1.0,0.10920807877026878,0.05649880806,0.0030532591817,0.5327063246874995
N111_HPreference_base_full,HPreference,base,sub-10649,kappa,1.0,0.17166785915361124,0.16288339275,0.0819578152225,0.3165464842675
N111_HPreference_base_full,HPreference,base,sub-10649,preference_friend,1.0,5.335041305889776,5.251146218000001,2.783094375625,8.428377444024997
N111_HPreference_base_full,HPreference,base,sub-10649,preference_stranger,1.0,3.4129960858213937,3.3264529625000003,1.832133332525,5.5291005403249995
N111_HPreference_base_full,HPreference,base,sub-10652,alpha,1.0,0.29842440680319526,0.24404608690000001,0.019267588780250002,0.812832002575
N111_HPreference_base_full,HPreference,base,sub-10652,kappa,1.0,0.11385239800724187,0.096556144585,0.027043558437,0.29686226814249994
N111_HPreference_base_full,HPreference,base,sub-10652,preference_friend,0.9999375,3.188184540994694,2.9688772085000004,1.146282042275,6.412581013949999
N111_HPreference_base_full,HPreference,base,sub-10652,preference_stranger,0.934625,1.065942090699346,0.88104710335,-0.2240132163325,3.25786562805
N111_HPreference_base_full,HPreference,base,sub-10656,alpha,1.0,0.03404261953074924,0.023721078205000003,0.0017571052800500002,0.12703770168249998
N111_HPreference_base_full,HPreference,base,sub-10656,kappa,1.0,3.199485625149131,2.7760550685,0.9822894516575,7.837785222524999
N111_HPreference_base_full,HPreference,base,sub-10656,preference_friend,0.981375,0.1694610240915415,0.18329657275,0.019094996302250002,0.24158913657499997
N111_HPreference_base_full,HPreference,base,sub-10656,preference_stranger,0.9560625,0.15298541732311263,0.17284521935,-0.053503149851249994,0.2407660028375
N111_HPreference_base_full,HPreference,base,sub-10661,alpha,1.0,0.1471998675434244,0.091196546325,0.004149241065025001,0.5956028361225
N111_HPreference_base_full,HPreference,base,sub-10661,kappa,1.0,0.15676095447494248,0.14691656549999998,0.069345366912,0.30040518102749997
N111_HPreference_base_full,HPreference,base,sub-10661,preference_friend,1.0,5.0760780466215625,4.951834709,2.84404442485,8.019608579749999
N111_HPreference_base_full,HPreference,base,sub-10661,preference_stranger,1.0,2.3395740768633813,2.229331573,0.986985864175,4.310264000249999
N111_HPreference_base_full,HPreference,base,sub-10663,alpha,1.0,0.2232832538639288,0.20155257869999998,0.057250545663,0.5165901550224999
N111_HPreference_base_full,HPreference,base,sub-10663,kappa,1.0,0.7503232040335035,0.7209895801,0.16779111068000002,1.527714701925
N111_HPreference_base_full,HPreference,base,sub-10663,preference_friend,0.9663125,0.2826575566241226,0.24896303705,-0.022913667508249996,0.7839546909549998
N111_HPreference_base_full,HPreference,base,sub-10663,preference_stranger,0.4105625,-0.06609772074875533,-0.033537157600000006,-0.5618463662075001,0.218880465345
N111_HPreference_base_full,HPreference,base,sub-10668,alpha,1.0,0.1883079450756493,0.1356779328,0.011161672148250002,0.67308738085
N111_HPreference_base_full,HPreference,base,sub-10668,kappa,1.0,0.2314112310598915,0.1785839165,0.02956758174325,0.7419202941949999
N111_HPreference_base_full,HPreference,base,sub-10668,preference_friend,0.999625,2.418984786133855,2.129455031,0.6101963249125001,5.882247773225
N111_HPreference_base_full,HPreference,base,sub-10668,preference_stranger,0.7439375,0.5510292607576616,0.33069352715,-0.7087115793775,2.8637450852749993
N111_HPreference_base_full,HPreference,base,sub-10673,alpha,1.0,0.368612437644079,0.32475462909999997,0.025887860080000002,0.9008822174399999
N111_HPreference_base_full,HPreference,base,sub-10673,kappa,1.0,0.06446392237853539,0.047454960404999996,0.007694570894975,0.21727460854999994
N111_HPreference_base_full,HPreference,base,sub-10673,preference_friend,0.9865,2.630988809488394,2.283180291,0.1897020255425,6.776699978849999
N111_HPreference_base_full,HPreference,base,sub-10673,preference_stranger,0.6830625,0.6793328860214186,0.4529168104,-1.129856685775,3.4541435197999997
N111_HPreference_base_full,HPreference,base,sub-10674,alpha,1.0,0.08554702600380007,0.04215450062,0.0016606416282,0.4277917721949999
N111_HPreference_base_full,HPreference,base,sub-10674,kappa,1.0,0.24149508690420185,0.23084934415,0.12091624484,0.4176986293049999
N111_HPreference_base_full,HPreference,base,sub-10674,preference_friend,1.0,5.988899745175375,5.884777032,3.48354060825,9.092302723674997
N111_HPreference_base_full,HPreference,base,sub-10674,preference_stranger,1.0,3.606892761452106,3.5230795095,1.99692823865,5.686456789125
N111_HPreference_base_full,HPreference,base,sub-10677,alpha,1.0,0.2964987209372425,0.24832017034999998,0.02715243433675,0.8033591973649997
N111_HPreference_base_full,HPreference,base,sub-10677,kappa,1.0,0.2282368727661472,0.19704547384999999,0.03630229426025,0.6019723496574999
N111_HPreference_base_full,HPreference,base,sub-10677,preference_friend,0.997625,1.3452184623856591,1.113684166,0.330438104095,3.75200014755
N111_HPreference_base_full,HPreference,base,sub-10677,preference_stranger,0.288375,-0.1705298659194337,-0.18446049765,-1.136029387725,1.1404535672249998
N111_HPreference_base_full,HPreference,base,sub-10685,alpha,1.0,0.15295659734963385,0.1442447253,0.017405392357,0.3417566789375
N111_HPreference_base_full,HPreference,base,sub-10685,kappa,1.0,1.4673735156479624,1.399656322,0.6098212011049999,2.702425257124999
N111_HPreference_base_full,HPreference,base,sub-10685,preference_friend,1.0,0.9638840002629563,0.8896343405,0.4956335467825,1.8751796346499998
N111_HPreference_base_full,HPreference,base,sub-10685,preference_stranger,0.855625,0.10675607264504745,0.12544201735,-0.1664276976125,0.2663092418625
N111_HPreference_base_full,HPreference,base,sub-10690,alpha,1.0,0.28730040039009386,0.2263102947,0.019149450111000003,0.8403453949499999
N111_HPreference_base_full,HPreference,base,sub-10690,kappa,1.0,0.12365347735809055,0.08299174243499999,0.014010472111750001,0.49347080278249994
N111_HPreference_base_full,HPreference,base,sub-10690,preference_friend,0.9969375,2.8255908266017786,2.5667927935000003,0.4444612968275001,6.723085095499998
N111_HPreference_base_full,HPreference,base,sub-10690,preference_stranger,0.8805,1.045381595990731,0.8341096818,-0.5755505737475,3.554467297649999
N111_HPreference_base_full,HPreference,base,sub-10691,alpha,1.0,0.11044861037922157,0.06802913156,0.0033689375835500002,0.4677436319049999
N111_HPreference_base_full,HPreference,base,sub-10691,kappa,1.0,0.15453880962244124,0.1461535196,0.0746811153265,0.27987860494
N111_HPreference_base_full,HPreference,base,sub-10691,preference_friend,1.0,5.342218904419437,5.229491829,2.8528769504250002,8.42260360175
N111_HPreference_base_full,HPreference,base,sub-10691,preference_stranger,1.0,3.1882492744625246,3.1036064845,1.6398721545500001,5.23361746085
N111_HPreference_base_full,HPreference,base,sub-10700,alpha,1.0,0.11736110344891063,0.10487189250000001,0.0145469185425,0.293056070105
N111_HPreference_base_full,HPreference,base,sub-10700,kappa,1.0,0.9795415901843437,0.92824588995,0.35787355542,1.9007338376499998
N111_HPreference_base_full,HPreference,base,sub-10700,preference_friend,1.0,0.7026153912212187,0.6462323943999999,0.3869867833675,1.3548817923749996
N111_HPreference_base_full,HPreference,base,sub-10700,preference_stranger,0.1618125,-0.20545290124541338,-0.15957936135,-0.777255349575,0.10123613865249996
N111_HPreference_base_full,HPreference,base,sub-10701,alpha,1.0,0.10019996681011957,0.07737071397,0.010512305378,0.31293691666999995
N111_HPreference_base_full,HPreference,base,sub-10701,kappa,1.0,0.8730443335588738,0.8276321903,0.21897793483,1.8077760473249995
N111_HPreference_base_full,HPreference,base,sub-10701,preference_friend,0.3918125,-0.12837559567641682,-0.051992426645,-0.90433568983,0.18729510420499998
N111_HPreference_base_full,HPreference,base,sub-10701,preference_stranger,0.2006875,-0.24687650377289835,-0.1555981974,-1.155992399375,0.12411168574999999
N111_HPreference_base_full,HPreference,base,sub-10713,alpha,1.0,0.22262465685574784,0.18542298575,0.02767668638325,0.6607804647124998
N111_HPreference_base_full,HPreference,base,sub-10713,kappa,1.0,0.3754265585127231,0.3499744312,0.1344655873275,0.7604006427825
N111_HPreference_base_full,HPreference,base,sub-10713,preference_friend,0.4815625,-0.06199566483317108,-0.012667913955,-0.829969843965,0.41397054789749993
N111_HPreference_base_full,HPreference,base,sub-10713,preference_stranger,0.00025,-1.1903734610480816,-1.1027116915000001,-2.50879737965,-0.33699182889250007
N111_HPreference_base_full,HPreference,base,sub-10716,alpha,1.0,0.3904388122079193,0.3558250455,0.030944383752000003,0.8978858147224998
N111_HPreference_base_full,HPreference,base,sub-10716,kappa,1.0,0.06872146955306184,0.04834256022,0.008352640430475,0.24755820293749992
N111_HPreference_base_full,HPreference,base,sub-10716,preference_friend,0.991875,2.7795618822509174,2.4701239394999996,0.3015416743375,6.891365848325
N111_HPreference_base_full,HPreference,base,sub-10716,preference_stranger,0.845125,1.0271103138159008,0.8180703200499999,-0.661608539075,3.6824756942249994
N111_HPreference_base_full,HPreference,base,sub-10718,alpha,1.0,0.1183121909882494,0.07951848604,0.0041828306404,0.46088370369999976
N111_HPreference_base_full,HPreference,base,sub-10718,kappa,1.0,0.20360353791820687,0.19435863515000001,0.1000417820925,0.36375255274249996
N111_HPreference_base_full,HPreference,base,sub-10718,preference_friend,1.0,5.277535132314875,5.175297346,2.825614913575,8.344570698575
N111_HPreference_base_full,HPreference,base,sub-10718,preference_stranger,1.0,3.3681576500805375,3.2886344100000002,1.789850047275,5.4004743370499995
N111_HPreference_base_full,HPreference,base,sub-10720,alpha,1.0,0.24648422266254277,0.20496441365,0.0235369779745,0.6997746576174998
N111_HPreference_base_full,HPreference,base,sub-10720,kappa,1.0,0.22014139880485936,0.16641841115,0.03472022386825,0.6849547504074996
N111_HPreference_base_full,HPreference,base,sub-10720,preference_friend,1.0,2.261681931336592,1.9177578005,0.585199082825,5.684132615249999
N111_HPreference_base_full,HPreference,base,sub-10720,preference_stranger,0.934125,0.7560887781348551,0.5243711258999999,-0.1582586466275,2.8403699756999976
N111_HPreference_base_full,HPreference,base,sub-10723,alpha,1.0,0.30889289212130905,0.24497210455,0.027563363995,0.8859156385075
N111_HPreference_base_full,HPreference,base,sub-10723,kappa,1.0,0.11630358712980518,0.09051572558500001,0.008054467676325,0.3707323828825
N111_HPreference_base_full,HPreference,base,sub-10723,preference_friend,0.91875,1.337468656217211,0.8268298594,-0.370721111235,5.578223237374997
N111_HPreference_base_full,HPreference,base,sub-10723,preference_stranger,0.3269375,-0.12038671408712263,-0.27306314535,-1.6826539713,2.6202700121249998
N111_HPreference_base_full,HPreference,base,sub-10741,alpha,1.0,0.22315618498099496,0.17683531605000002,0.0172629441255,0.6984685343149998
N111_HPreference_base_full,HPreference,base,sub-10741,kappa,1.0,0.21154996323564337,0.1890553508,0.034064425814750006,0.52462644501
N111_HPreference_base_full,HPreference,base,sub-10741,preference_friend,0.99525,1.2724070654701578,1.0811091425,0.31124189244000006,3.4697801714999996
N111_HPreference_base_full,HPreference,base,sub-10741,preference_stranger,0.1366875,-0.4323597225004786,-0.42665527875,-1.5092393471749999,0.841225569507499
N111_HPreference_base_full,HPreference,base,sub-10748,alpha,1.0,0.3294809995941738,0.29881008165,0.030181445036,0.7815205433149999
N111_HPreference_base_full,HPreference,base,sub-10748,kappa,1.0,0.1314246119790824,0.11393616355,0.035532309359500004,0.31991836990499994
N111_HPreference_base_full,HPreference,base,sub-10748,preference_friend,1.0,3.2732057254802376,3.034311177,1.291336266225,6.4747508626000005
N111_HPreference_base_full,HPreference,base,sub-10748,preference_stranger,0.984875,1.2837644732837474,1.1220006365,0.09730688908350002,3.3728177456
N111_HPreference_base_full,HPreference,base,sub-10767,alpha,1.0,0.018599062609725034,0.013261847895,0.0007867699503375001,0.06638059501049998
N111_HPreference_base_full,HPreference,base,sub-10767,kappa,1.0,4.341525417780081,3.771923194,1.5654552122499998,10.459821976499995
N111_HPreference_base_full,HPreference,base,sub-10767,preference_friend,1.0,1.493420359997206,1.3788081815,0.5336746973775,3.082420982425
N111_HPreference_base_full,HPreference,base,sub-10767,preference_stranger,1.0,0.22803614203372313,0.23113806655,0.16248262991999998,0.28060401449499994
N111_HPreference_base_full,HPreference,base,sub-10770,alpha,1.0,0.31873225277961037,0.2575650885,0.018704349775,0.8778844371149999
N111_HPreference_base_full,HPreference,base,sub-10770,kappa,1.0,0.043233737518448466,0.036295821695,0.008412382130425,0.11870790365499999
