model,source_run,posterior_fit_window,prediction_type,stratification,partner,offer_pair,zero_option,run_or_bin,previous_feedback,evaluation_period,n_trials,n_participants,observed_high,predicted_high,residual_high,observed_investment,predicted_investment,residual_investment,predictive_interval_low,predictive_interval_high,investment_predictive_interval_low,investment_predictive_interval_high,posterior_draws,cell_weighting,sparse_cell,history_strata
H7,H7_train_noage,training,conditional_history,time_bin,friend,all,all,early,all,all,950,111,0.8238462488462486,0.7787870123958899,0.0450592364503587,5.312652912652913,5.2119841501696484,0.10066876248326473,0.7501786039286036,0.8064470233220234,5.070557391807391,5.347099160849159,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,time_bin,friend,all,all,late,all,all,956,111,0.751151626151626,0.7947336575984472,-0.04358203144682116,4.863816613816613,5.209431335730965,-0.3456147219143526,0.7633339408339407,0.8247483447483444,5.062761121511124,5.359471899471898,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,time_bin,friend,all,all,middle,all,all,839,111,0.7689247939247938,0.7770687459242588,-0.008143951999464938,4.665890965890965,4.868271566957906,-0.20238060106694178,0.7487002943252945,0.8108592421092419,4.7393449180949165,5.005364214114214,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,previous_feedback,friend,all,all,all,defection,all,1321,111,0.7549592049592048,0.7609295311475128,-0.005970326188308062,5.002802102802102,5.141825145215851,-0.13902304241374885,0.7317076551451553,0.7876417876417876,5.009465075090075,5.27768825268825,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,previous_feedback,friend,all,all,all,no_previous,all,112,111,0.9234234234234234,0.7897264006379403,0.13369702278548312,6.09009009009009,5.566977250834591,0.5231128392554991,0.7252252252252253,0.8514639639639638,5.297297297297297,5.81981981981982,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,previous_feedback,friend,all,all,all,reciprocation,all,1312,111,0.7922443047443046,0.8088804627162927,-0.01663615797198803,4.829201454201453,5.068639320251567,-0.23943786605011397,0.7822250512875512,0.8384034515284514,4.949265082390083,5.192620869495869,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,partner,stranger,all,all,all,all,all,2752,111,0.5190448454674238,0.5198437678846466,-0.0007989224172227916,3.712182180252357,3.8188842957886924,-0.10670211553633546,0.49539405273539533,0.5438546531460338,3.689938957683426,3.9421843227960682,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,offer,stranger,0-2,zero,all,all,all,394,111,0.7575075075075075,0.5176263914305289,0.2398811160769786,1.515015015015015,1.0352527828610578,0.4797622321539572,0.4647147147147148,0.5615990990990991,0.9294294294294296,1.1231981981981982,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,offer,stranger,0-4,zero,all,all,all,388,111,0.7064564564564565,0.5241602764941419,0.18229617996231462,2.825825825825826,2.0966411059765675,0.7291847198492585,0.47745870870870877,0.5758258258258258,1.909834834834835,2.303303303303303,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,offer,stranger,0-8,zero,all,all,all,388,111,0.5893393393393394,0.5298837772253738,0.05945556211396552,4.714714714714715,4.239070217802991,0.47564449691172417,0.4812124624624625,0.5750938438438438,3.8496996996997,4.60075075075075,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,offer,stranger,2-4,positive_positive,all,all,all,398,111,0.47822822822822825,0.5074714736462815,-0.029243245418053287,2.956456456456457,3.014942947292562,-0.058486490836105354,0.4631944444444444,0.5593656156156156,2.926388888888889,3.118731231231231,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,offer,stranger,2-8,positive_positive,all,all,all,791,111,0.392996567996568,0.5230371118881117,-0.13004054389154374,4.357979407979408,5.138222671328671,-0.7802432633492629,0.48759035821535823,0.5612178249678249,4.925542149292149,5.3673069498069506,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,offer,stranger,4-8,positive_positive,all,all,all,393,111,0.3288288288288289,0.5139225897474254,-0.18509376091859653,5.315315315315316,6.055690358989701,-0.7403750436743852,0.46319444444444446,0.5630630630630631,5.852777777777779,6.252252252252252,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,zero_option,stranger,all,positive_positive,all,all,all,1582,111,0.3976950976950978,0.5167973827042371,-0.11910228500913933,4.241932841932842,4.832119557278574,-0.5901867153457321,0.4914591498966499,0.5463055141180142,4.704644173394173,4.97551306988807,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,zero_option,stranger,all,zero,all,all,all,1170,111,0.685289835289835,0.5240485289480786,0.16124130634175637,3.0025753025753033,2.4443947095980474,0.5581805929772559,0.4953560378560377,0.552113988988989,2.2931286968786964,2.5967021567021566,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,run,stranger,all,all,single_run,all,all,287,21,0.4468428396999826,0.46976638501662216,-0.022923545316639538,3.3790336647479498,3.557651014266571,-0.17861734951862118,0.4096350078492935,0.5336364032792603,3.2860391592534453,3.873090005232863,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,time_bin,stranger,all,all,early,all,all,938,111,0.4997546247546247,0.5083762739655887,-0.008621649210964033,3.717043667043666,3.8182999678175533,-0.10125630077388736,0.4756621556621556,0.5426182919932918,3.6416595166595167,3.982590610090609,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,time_bin,stranger,all,all,late,all,all,921,111,0.5123025623025621,0.527445467720511,-0.015142905417948938,3.6706531206531223,3.8531981143210077,-0.18254499366788535,0.493090493090493,0.5635523429273428,3.6911159048659044,4.015595563095564,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,time_bin,stranger,all,all,middle,all,all,893,111,0.5363206863206863,0.522356898645699,0.013963787674987294,3.769345719345718,3.8287154360699054,-0.05936971672418734,0.48872605747605763,0.5587218955968956,3.6580016492516494,4.003081690581691,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,previous_feedback,stranger,all,all,all,defection,all,1309,111,0.4927447912742031,0.4927653814408085,-2.0590166605383153e-05,3.6036395212865813,3.68400980929315,-0.08037028800656865,0.46184198061036297,0.5251220012984716,3.5460232676409142,3.8450581359037224,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,previous_feedback,stranger,all,all,all,no_previous,all,123,111,0.6081081081081081,0.5085488053091415,0.09955930279896663,4.063063063063064,3.751892743540485,0.3111703195225788,0.42792792792792794,0.587087087087087,3.4141141141141147,4.090165165165166,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,previous_feedback,stranger,all,all,all,reciprocation,all,1320,111,0.5491973241973241,0.548493290922611,0.0007040332747131339,3.852864527864527,3.9727018755973758,-0.11983734773284871,0.5152251442876443,0.5856296846921845,3.8106978788228796,4.146121537996538,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,partner,computer,all,all,all,all,all,2754,111,0.48026954526954524,0.35422503521636983,0.1260445100531754,3.5342567607479887,2.953447334457624,0.5808094262903647,0.33149270192252644,0.3751800364892469,2.840158671049022,3.0615123071000268,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,offer,computer,0-2,zero,all,all,all,395,111,0.6584084084084084,0.41982300579658,0.23858540261182842,1.3168168168168168,0.83964601159316,0.47717080522365685,0.37372372372372376,0.47075825825825823,0.7474474474474475,0.9415165165165165,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,offer,computer,0-4,zero,all,all,all,392,111,0.6006006006006005,0.35390169362799484,0.24669890697260566,2.402402402402402,1.4156067745119794,0.9867956278904226,0.30326576576576575,0.40167042042042045,1.213063063063063,1.6066816816816818,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,offer,computer,0-8,zero,all,all,all,393,111,0.5157657657657658,0.2870521752087532,0.22871359055701262,4.126126126126127,2.2964174016700256,1.829708724456101,0.24322447447447448,0.33335210210210214,1.9457957957957959,2.666816816816817,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,offer,computer,2-4,positive_positive,all,all,all,396,111,0.4872372372372373,0.4171318316988142,0.0701054055384231,2.974474474474474,2.834263663397629,0.1402108110768454,0.36486486486486486,0.4602665165165165,2.72972972972973,2.920533033033033,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,offer,computer,2-8,positive_positive,all,all,all,783,111,0.3788610038610038,0.3227335070182866,0.05612749684271717,4.273166023166023,3.9364010421097193,0.33676498105630337,0.28161465036465033,0.3574699699699699,3.6896879021879023,4.14481981981982,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,offer,computer,4-8,positive_positive,all,all,all,395,111,0.3498498498498498,0.3558854730358016,-0.0060356231859517995,5.399399399399399,5.423541892143205,-0.024142492743806088,0.3100600600600601,0.39795420420420413,5.240240240240241,5.591816816816816,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,zero_option,computer,all,positive_positive,all,all,all,1574,111,0.3994088869088869,0.3547478968609474,0.0446609900479395,4.232414832414832,4.031206380182573,0.20120845223225903,0.32398772742522736,0.3821238133738134,3.8842625317625323,4.152733323983323,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,zero_option,computer,all,zero,all,all,all,1180,111,0.5905015405015404,0.35339282219617035,0.23710871830537,2.6131157131157123,1.5153662219251158,1.0977494911905965,0.32421473421473407,0.3818045318045318,1.367100834600835,1.6575936000936002,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,run,computer,all,all,single_run,all,all,284,21,0.4404127618413332,0.3461573004180988,0.09425546142323443,3.3466137037565615,2.9212129502585924,0.42540075349796913,0.28657314907314907,0.40589717821860677,2.6175509014794733,3.2385108938680354,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,time_bin,computer,all,all,early,all,all,859,111,0.4725676975676976,0.3546024789739149,0.11796521859378273,3.4487259987260006,2.9477034335061445,0.5010225652198561,0.32057998745498734,0.3912450681200681,2.774622057122058,3.116018161018162,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,time_bin,computer,all,all,late,all,all,876,111,0.523132623132623,0.35561159982720736,0.16752102330541563,3.704526754526753,2.950237665923619,0.7542890886031342,0.32105138042638043,0.38725752725752716,2.762331026081026,3.1149136136636137,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,time_bin,computer,all,all,middle,all,all,1019,111,0.45108902608902623,0.35197380149761526,0.09911522459141098,3.4197058197058188,2.9238989955303,0.4958068241755189,0.31759272759272755,0.384403333153333,2.773649556149557,3.101831766831767,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,previous_feedback,computer,all,all,all,defection,all,1370,111,0.4542325887914125,0.33856971506708605,0.11566287372432643,3.414402715873303,2.8661061397336356,0.5482965761396672,0.31076250734338967,0.3685604716303245,2.724581676934617,3.0212152941564705,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,previous_feedback,computer,all,all,all,no_previous,all,130,111,0.45495495495495497,0.3426222143557265,0.11233274059922849,3.972972972972973,3.3735902387148506,0.5993827342581222,0.26126126126126126,0.42342342342342343,2.990990990990991,3.774774774774775,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,previous_feedback,computer,all,all,all,reciprocation,all,1254,111,0.5255488130488132,0.37215438323152483,0.15339442981728835,3.73904878904879,3.0589315362534677,0.6801172527953221,0.34081749269249284,0.4014724036599036,2.912180404680404,3.2118782318782317,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,partner,friend,all,all,all,all,training,1424,111,0.8064980314980315,0.7761606428036006,0.03033738869443081,5.135605235605238,5.105620690343777,0.029984545261461548,0.7513673963673964,0.8000340775340774,4.977001840751838,5.216114739864741,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,offer,friend,0-2,zero,all,all,training,200,110,0.8954545454545455,0.7091672654102958,0.18628728004424966,1.790909090909091,1.4183345308205917,0.3725745600884993,0.6498863636363637,0.7637499999999999,1.2997727272727273,1.5274999999999999,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,offer,friend,0-4,zero,all,all,training,203,107,0.897196261682243,0.7853907937364396,0.11180546794580337,3.588785046728972,3.1415631749457584,0.4472218717832135,0.7289719626168224,0.8364485981308412,2.9158878504672896,3.3457943925233646,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,offer,friend,0-8,zero,all,all,training,201,109,0.908256880733945,0.8404130931913093,0.06784378754263565,7.26605504587156,6.723304745530474,0.5427503003410852,0.7889908256880734,0.8853211009174312,6.3119266055045875,7.08256880733945,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,offer,friend,2-4,positive_positive,all,all,training,199,108,0.8101851851851852,0.6956862629452855,0.11449892223989977,3.6203703703703702,3.3913725258905707,0.22899784447979954,0.6341435185185186,0.7501157407407406,3.268287037037037,3.500231481481481,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,offer,friend,2-8,positive_positive,all,all,training,418,111,0.7327327327327329,0.8105195000845467,-0.07778676735181378,6.396396396396397,6.8631170005072795,-0.4667206041108827,0.7710022522522523,0.8483483483483483,6.626013513513513,7.09009009009009,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,offer,friend,4-8,positive_positive,all,all,training,203,110,0.6863636363636364,0.775790302294701,-0.08942666593106463,6.745454545454545,7.103161209178804,-0.35770666372425897,0.7272727272727273,0.8273863636363635,6.909090909090909,7.309545454545455,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,zero_option,friend,all,positive_positive,all,all,training,820,111,0.738953238953239,0.7753726006914854,-0.036419361738246336,5.817417417417418,6.0953865350493786,-0.27796911763196075,0.7453423959673959,0.8045286357786356,5.954216537966537,6.226881166881166,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,zero_option,friend,all,zero,all,all,training,604,111,0.9010510510510508,0.7770348506307556,0.12401620042029515,4.223723723723726,3.7641719357560275,0.45955178796769847,0.7404992492492489,0.8081193693693692,3.58942942942943,3.918040540540543,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,run,friend,all,all,single_run,all,training,200,21,0.8226826083968942,0.7802084859941651,0.042474122402729075,5.261142032570605,5.229673179539472,0.031468853031133115,0.7223169621383907,0.8412968546004261,4.927774599738886,5.5151019549233835,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,time_bin,friend,all,all,early,all,training,950,111,0.8238462488462486,0.7787870123958899,0.0450592364503587,5.312652912652913,5.2119841501696484,0.10066876248326473,0.7501786039286036,0.8064470233220234,5.070557391807391,5.347099160849159,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,time_bin,friend,all,all,middle,all,training,474,111,0.7784069784069781,0.774681755311019,0.0037252230959591293,4.8404404404404415,4.934713547824571,-0.09427310738412942,0.7396289146289147,0.8126083226083226,4.771868296868298,5.097920777920778,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,previous_feedback,friend,all,all,all,defection,training,680,111,0.7834799084799081,0.7519521809080902,0.031527727571817876,5.213913913913915,5.1475704468162125,0.06634346709770256,0.7166916916916913,0.781909498784499,4.985270270270269,5.294428714428713,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,previous_feedback,friend,all,all,all,no_previous,training,112,111,0.9234234234234234,0.7897264006379403,0.13369702278548312,6.09009009009009,5.566977250834591,0.5231128392554991,0.7252252252252253,0.8514639639639638,5.297297297297297,5.81981981981982,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,previous_feedback,friend,all,all,all,reciprocation,training,632,111,0.8201415701415703,0.7981258735391031,0.02201569660246716,4.842771342771341,4.9028232943323875,-0.06005195156104648,0.7631649506649506,0.8307743457743457,4.742645323895324,5.0520388245388235,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,partner,stranger,all,all,all,all,training,1398,111,0.5187398687398684,0.5113885288082806,0.007351339931587875,3.725369225369225,3.7791132711924207,-0.053744045823195474,0.4791799385549384,0.5417827930327928,3.630817773317773,3.9366850429350424,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,offer,stranger,0-2,zero,all,all,training,200,107,0.7616822429906542,0.5187829399306749,0.2428993030599793,1.5233644859813085,1.0375658798613498,0.4857986061199586,0.448481308411215,0.5887850467289719,0.89696261682243,1.1775700934579438,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,offer,stranger,0-4,zero,all,all,training,194,109,0.7110091743119266,0.5082484246912151,0.20276074962071144,2.8440366972477062,2.0329936987648605,0.8110429984828458,0.44036697247706424,0.5689220183486238,1.761467889908257,2.275688073394495,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,offer,stranger,0-8,zero,all,all,training,193,107,0.5981308411214953,0.5240041086010946,0.0741267325204007,4.785046728971962,4.192032868808757,0.5930138601632056,0.4718457943925234,0.5794392523364486,3.774766355140187,4.635514018691588,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,offer,stranger,2-4,positive_positive,all,all,training,207,109,0.47706422018348627,0.5042814184606716,-0.027217198277185384,2.9541284403669725,3.0085628369213437,-0.05443439655437121,0.4402522935779817,0.573394495412844,2.8805045871559636,3.146788990825688,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,offer,stranger,2-8,positive_positive,all,all,training,408,110,0.396969696969697,0.5127078193326726,-0.11573812236297565,4.381818181818182,5.076246915996035,-0.694428734177853,0.464375,0.5651515151515152,4.78625,5.390909090909091,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,offer,stranger,4-8,positive_positive,all,all,training,196,108,0.3287037037037037,0.5170675606603037,-0.18836385695659996,5.314814814814815,6.068270242641216,-0.7534554278264007,0.4582175925925926,0.5833333333333334,5.83287037037037,6.333333333333333,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,zero_option,stranger,all,positive_positive,all,all,training,811,111,0.40072930072930085,0.5095001142429113,-0.10877081351361045,4.256327756327757,4.78636984837989,-0.5300420920521338,0.47599474474474474,0.5480182861432861,4.614251930501931,4.967425997425998,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,zero_option,stranger,all,zero,all,all,training,587,111,0.6873873873873872,0.5140544523772068,0.17333293501018043,3.0159159159159157,2.3854685376464193,0.6304473782694964,0.4740127627627629,0.5500112612612611,2.210157657657658,2.5583333333333327,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,run,stranger,all,all,single_run,all,training,170,21,0.41991685563114134,0.46510329487676544,-0.0451864392456241,3.395918367346939,3.640880699063517,-0.24496233171657789,0.396359126984127,0.5435298563869992,3.3340107709750573,4.000405328798187,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,time_bin,stranger,all,all,early,all,training,938,111,0.4997546247546247,0.5083762739655887,-0.008621649210964033,3.717043667043666,3.8182999678175533,-0.10125630077388736,0.4756621556621556,0.5426182919932918,3.6416595166595167,3.982590610090609,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,time_bin,stranger,all,all,middle,all,training,460,111,0.5581295581295581,0.5170323342653792,0.04109722386417891,3.795795795795796,3.723673543607457,0.0721222521883389,0.4751378163878164,0.5633944658944658,3.5096181896181897,3.938176748176747,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,previous_feedback,stranger,all,all,all,defection,training,650,111,0.5120656370656372,0.48895170384395165,0.02311393322168559,3.622408122408123,3.6129280957695142,0.009480026638608585,0.44627341627341643,0.5355189117689119,3.428776812526812,3.8128823466323465,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,previous_feedback,stranger,all,all,all,no_previous,training,123,111,0.6081081081081081,0.5085488053091415,0.09955930279896663,4.063063063063064,3.751892743540485,0.3111703195225788,0.42792792792792794,0.587087087087087,3.4141141141141147,4.090165165165166,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,previous_feedback,stranger,all,all,all,reciprocation,training,625,109,0.5613222659094216,0.5410714901360042,0.020250775773417384,3.9575506043395943,3.9682245367846383,-0.010673932445043999,0.5011761868355905,0.5874350152905197,3.768452562982379,4.185277231687782,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,partner,computer,all,all,all,all,training,1412,111,0.4652083152083152,0.3540463695111874,0.11116194569712778,3.4356873856873857,2.9414960716815317,0.49419131400585403,0.32870645433145423,0.38175890675890667,2.8299646612146607,3.0744363219363224,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,offer,computer,0-2,zero,all,all,training,205,110,0.6409090909090909,0.4179060970474128,0.2230029938616781,1.2818181818181817,0.8358121940948255,0.4460059877233562,0.35454545454545455,0.4818181818181818,0.7090909090909091,0.9636363636363636,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,offer,computer,0-4,zero,all,all,training,203,109,0.5963302752293578,0.35561625340744113,0.24071402182191665,2.385321100917431,1.4224650136297645,0.9628560872876666,0.29357798165137616,0.4221330275229357,1.1743119266055047,1.6885321100917428,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,offer,computer,2-4,positive_positive,all,all,training,207,111,0.481981981981982,0.4167077468693603,0.0652742351126217,2.963963963963964,2.83341549373872,0.13054847022524374,0.34684684684684686,0.4820945945945945,2.6936936936936937,2.964189189189189,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,offer,computer,2-8,positive_positive,all,all,training,400,110,0.3704545454545455,0.3254838655801132,0.04497067987443226,4.222727272727273,3.9529031934806795,0.26982407924659313,0.28104166666666663,0.3750189393939394,3.6862500000000002,4.250113636363636,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,offer,computer,4-8,positive_positive,all,all,training,202,107,0.3411214953271028,0.3557256746929274,-0.014604179365824588,5.364485981308412,5.422902698771709,-0.05841671746329702,0.2989485981308411,0.4158878504672897,5.195794392523364,5.663551401869159,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H7,H7_train_noage,training,conditional_history,zero_option,computer,all,positive_positive,all,all,training,809,111,0.38973616473616474,0.355867907140056,0.03386825759610873,4.158236808236808,4.021889842877984,0.13634696535882362,0.3221149721149721,0.3875077756327756,3.867992814242815,4.178810596310596,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
