run,model,variant,participant_id,parameter,probability_positive,mean,median,ci_low,ci_high
N111_H5_zero_full,H5,zero,sub-10559,alpha,1.0,0.05233192403306542,0.050693593009999996,0.01056249715225,0.104887788215
N111_H5_zero_full,H5,zero,sub-10559,kappa,1.0,2.6669718614509876,2.591105297,1.574748131275,4.172752439175
N111_H5_zero_full,H5,zero,sub-10559,theta,1.0,0.2216938633739715,0.21937265715,0.005117515868149999,0.48981179162249994
N111_H5_zero_full,H5,zero,sub-10559,gamma0,0.840875,0.602081379731819,0.59505425655,-0.586068561535,1.8172378136999998
N111_H5_zero_full,H5,zero,sub-10572,alpha,1.0,0.02389300078161105,0.018505175775,0.002366305980975,0.07482247818674999
N111_H5_zero_full,H5,zero,sub-10572,kappa,1.0,1.3628209567564813,1.350279697,0.7625083137625,2.043374552475
N111_H5_zero_full,H5,zero,sub-10572,theta,1.0,0.1549424943989315,0.137815436,0.004806333910175,0.40298540798
N111_H5_zero_full,H5,zero,sub-10572,gamma0,1.0,2.228764217132469,2.214695501,1.2843513071000001,3.239350282875
N111_H5_zero_full,H5,zero,sub-10581,alpha,1.0,0.05037418286670522,0.042124364025,0.005770086768225,0.14142468578499992
N111_H5_zero_full,H5,zero,sub-10581,kappa,1.0,0.7870319056369394,0.7749822446500001,0.2009068648125,1.4595883826749998
N111_H5_zero_full,H5,zero,sub-10581,theta,1.0,1.6451511359975812,1.3606972819999998,0.6687847133025,4.528111893474997
N111_H5_zero_full,H5,zero,sub-10581,gamma0,0.943,0.7772893993712446,0.7661843648,-0.170271263135,1.7752568806749998
N111_H5_zero_full,H5,zero,sub-10584,alpha,1.0,0.0511805384517032,0.04430962876,0.0068696934145,0.13757150109999997
N111_H5_zero_full,H5,zero,sub-10584,kappa,1.0,1.0541995396556187,1.0434826130000001,0.568038556525,1.5969313101749998
N111_H5_zero_full,H5,zero,sub-10584,theta,1.0,0.06060627113897728,0.04127822799,0.0014946339108750002,0.227052694555
N111_H5_zero_full,H5,zero,sub-10584,gamma0,0.9999375,1.7296592993983813,1.7203336304999999,0.8243435387925001,2.6939531360499998
N111_H5_zero_full,H5,zero,sub-10585,alpha,1.0,0.1320466428023088,0.10602162765,0.01319833987575,0.400357191715
N111_H5_zero_full,H5,zero,sub-10585,kappa,1.0,0.17994740263042575,0.15268039490000002,0.040052203263,0.4643655036049999
N111_H5_zero_full,H5,zero,sub-10585,theta,1.0,5.023108915719918,4.6405634375,1.4553801397000001,10.590238301749999
N111_H5_zero_full,H5,zero,sub-10585,gamma0,1.0,1.6021121214707705,1.5819436119999999,0.766961379515,2.53142924955
N111_H5_zero_full,H5,zero,sub-10589,alpha,1.0,0.06312233479754478,0.04429736118,0.005078904475325,0.23726200130999994
N111_H5_zero_full,H5,zero,sub-10589,kappa,1.0,0.35028325031695356,0.29502575005,0.05523451946175,0.91226854463
N111_H5_zero_full,H5,zero,sub-10589,theta,1.0,3.6269585897459002,2.988087276,0.959663459745,9.399970784625001
N111_H5_zero_full,H5,zero,sub-10589,gamma0,1.0,3.2244036991719875,3.179675443,1.9439399446999999,4.7907065930499995
N111_H5_zero_full,H5,zero,sub-10590,alpha,1.0,0.09608795778885006,0.08880793162,0.01583384484375,0.22445076853249998
N111_H5_zero_full,H5,zero,sub-10590,kappa,1.0,1.294418793867831,1.27261234,0.574604865,2.1250472321999996
N111_H5_zero_full,H5,zero,sub-10590,theta,1.0,1.8474594676582436,1.633468565,0.8935219026475,4.110685965325
N111_H5_zero_full,H5,zero,sub-10590,gamma0,0.9954375,1.3309227316750911,1.323123041,0.3105934291025,2.414910681675
N111_H5_zero_full,H5,zero,sub-10596,alpha,1.0,0.08110106409011267,0.059750320375,0.007327774187,0.2869426152075
N111_H5_zero_full,H5,zero,sub-10596,kappa,1.0,0.2073627126026431,0.1909072383,0.06822262903825001,0.43793781789499997
N111_H5_zero_full,H5,zero,sub-10596,theta,1.0,6.378094595068749,6.1591336275,2.702672366775,11.279868936499998
N111_H5_zero_full,H5,zero,sub-10596,gamma0,0.9995625,1.513503913290121,1.497317035,0.6397796427825,2.5105404725749993
N111_H5_zero_full,H5,zero,sub-10603,alpha,1.0,0.07970598111443039,0.07007858935,0.011957130856,0.20273284617249995
N111_H5_zero_full,H5,zero,sub-10603,kappa,1.0,0.5693414837335878,0.550107755,0.10977806264500001,1.144750607425
N111_H5_zero_full,H5,zero,sub-10603,theta,1.0,1.7757011051668563,1.392200501,0.628582395605,5.426704613875
N111_H5_zero_full,H5,zero,sub-10603,gamma0,0.2214375,-0.33815909145105993,-0.34162667735,-1.197269897875,0.52432636501
N111_H5_zero_full,H5,zero,sub-10606,alpha,1.0,0.09515292667178246,0.06976646861,0.005762121610675,0.3257146390125
N111_H5_zero_full,H5,zero,sub-10606,kappa,1.0,0.16562050882492182,0.15467474534999998,0.056747402071750004,0.3355519430149999
N111_H5_zero_full,H5,zero,sub-10606,theta,1.0,8.220519097543686,8.0790807995,4.084037505825,13.343855433749999
N111_H5_zero_full,H5,zero,sub-10606,gamma0,1.0,3.7760568785569375,3.7005660665000004,2.239752531425,5.742620720824999
N111_H5_zero_full,H5,zero,sub-10608,alpha,1.0,0.03662747174625136,0.02412254144,0.0017980060376750003,0.1424936670025
N111_H5_zero_full,H5,zero,sub-10608,kappa,1.0,4.3258686503998875,4.0883888175,1.825783135275,8.0936932182
N111_H5_zero_full,H5,zero,sub-10608,theta,1.0,2.482075699199644,2.1421396725,0.83118612114,5.984282536924999
N111_H5_zero_full,H5,zero,sub-10608,gamma0,0.993375,2.3638707293438324,2.314619734,0.454829218475,4.548180922524999
N111_H5_zero_full,H5,zero,sub-10617,alpha,1.0,0.12381274740079044,0.08326066501,0.008593098226,0.4748429495799995
N111_H5_zero_full,H5,zero,sub-10617,kappa,1.0,0.31339147139796475,0.24212360625,0.027775085958,0.9417428195099999
N111_H5_zero_full,H5,zero,sub-10617,theta,1.0,2.9270001196779796,2.071184451,0.20194999676750003,9.595809990524998
N111_H5_zero_full,H5,zero,sub-10617,gamma0,0.9994375,1.8411137433299756,1.812217402,0.7019717388625001,3.1654511580749998
N111_H5_zero_full,H5,zero,sub-10636,alpha,1.0,0.1047687295149591,0.08052983864499999,0.0081447931189,0.34045474318249996
N111_H5_zero_full,H5,zero,sub-10636,kappa,1.0,0.14907468954448674,0.13900811255,0.0505012769785,0.30515433618749993
N111_H5_zero_full,H5,zero,sub-10636,theta,1.0,7.585900614510888,7.4143232295,3.6277238893500003,12.615128463249999
N111_H5_zero_full,H5,zero,sub-10636,gamma0,1.0,1.9458071434740782,1.918265451,0.98397839961,3.067609486575
N111_H5_zero_full,H5,zero,sub-10638,alpha,1.0,0.08634318802178137,0.063772799025,0.005279170863125,0.29963007238749995
N111_H5_zero_full,H5,zero,sub-10638,kappa,1.0,0.15586391446171502,0.1450142873,0.05252572620475,0.3203020595475
N111_H5_zero_full,H5,zero,sub-10638,theta,1.0,8.347786411940062,8.1547391935,4.15367374675,13.458202923999998
N111_H5_zero_full,H5,zero,sub-10638,gamma0,1.0,3.7628681669576873,3.698523082,2.190867406825,5.744202311649999
N111_H5_zero_full,H5,zero,sub-10640,alpha,1.0,0.16399986722693025,0.15944141385,0.0328198231,0.3293857982924999
N111_H5_zero_full,H5,zero,sub-10640,kappa,1.0,1.0359305738712237,1.0187321790000001,0.4532932232775,1.71140541535
N111_H5_zero_full,H5,zero,sub-10640,theta,1.0,0.609291315993969,0.5841374022500001,0.21003455230249998,1.1578455130999994
N111_H5_zero_full,H5,zero,sub-10640,gamma0,0.386625,-0.13636589624313736,-0.13704425515000002,-1.061987055675,0.7933115440224999
N111_H5_zero_full,H5,zero,sub-10641,alpha,1.0,0.055555906893607586,0.04021592803,0.004552604378075,0.19534657801749983
N111_H5_zero_full,H5,zero,sub-10641,kappa,1.0,1.0303352660028493,0.9951585231,0.299737489925,1.9646849832499995
N111_H5_zero_full,H5,zero,sub-10641,theta,1.0,3.885670587599575,3.6131070275,1.24987987855,8.158438865699999
N111_H5_zero_full,H5,zero,sub-10641,gamma0,0.993,1.619793570838879,1.597536523,0.30022926103,3.0521843967
N111_H5_zero_full,H5,zero,sub-10642,alpha,1.0,0.023296965140748006,0.018741087425,0.002236209650475,0.06926703287574999
N111_H5_zero_full,H5,zero,sub-10642,kappa,1.0,3.1644745820557185,3.080595743,1.768242622875,5.034226619149999
N111_H5_zero_full,H5,zero,sub-10642,theta,1.0,2.620075411226269,2.289462994,0.9773284503625,5.9829667806749995
N111_H5_zero_full,H5,zero,sub-10642,gamma0,0.9481875,1.1188418201368484,1.1043822995,-0.2299654761725,2.5405898342
N111_H5_zero_full,H5,zero,sub-10644,alpha,1.0,0.07909949306772762,0.06721674061999999,0.007190196232900001,0.218264526745
N111_H5_zero_full,H5,zero,sub-10644,kappa,1.0,1.3706097972854312,1.3418321734999998,0.6728497013375001,2.2430666590999997
N111_H5_zero_full,H5,zero,sub-10644,theta,1.0,3.8553003613506562,3.6122592659999997,1.66323682095,7.380780258275
N111_H5_zero_full,H5,zero,sub-10644,gamma0,0.13475,-0.6957691419795511,-0.6743400672,-2.0276603019249997,0.485120023205
N111_H5_zero_full,H5,zero,sub-10647,alpha,1.0,0.013993515763565481,0.01194361471,0.0016858101674000002,0.03754399525924999
N111_H5_zero_full,H5,zero,sub-10647,kappa,1.0,4.89340288961225,4.742388983,2.5986433623000003,8.071379335549999
N111_H5_zero_full,H5,zero,sub-10647,theta,1.0,0.29647419641482825,0.30965183125,0.091594698589,0.42006250790999994
N111_H5_zero_full,H5,zero,sub-10647,gamma0,0.998,1.8759545906552015,1.8502551285,0.5974030062925001,3.29356286375
N111_H5_zero_full,H5,zero,sub-10649,alpha,1.0,0.09195929796557838,0.06294726217499999,0.0059580799202,0.35478899723749996
N111_H5_zero_full,H5,zero,sub-10649,kappa,1.0,0.10406089620839494,0.094743592565,0.027633420000000002,0.23550307494999997
N111_H5_zero_full,H5,zero,sub-10649,theta,1.0,7.639240971428719,7.4812905139999994,3.123349848275,13.075819391
N111_H5_zero_full,H5,zero,sub-10649,gamma0,1.0,3.7640723920372503,3.6962063570000003,2.2068829889250003,5.724542151575
N111_H5_zero_full,H5,zero,sub-10652,alpha,1.0,0.128279485419802,0.083523207625,0.008165646409225001,0.47534857160999994
N111_H5_zero_full,H5,zero,sub-10652,kappa,1.0,0.3189790426580622,0.25361290105,0.039122262619249996,0.8980609327549999
N111_H5_zero_full,H5,zero,sub-10652,theta,1.0,3.2077544250195307,2.3876074154999998,0.6240653880275,9.448163876899999
N111_H5_zero_full,H5,zero,sub-10652,gamma0,1.0,2.4319027554923625,2.4005958675,1.380550779175,3.6819438885999998
N111_H5_zero_full,H5,zero,sub-10656,alpha,1.0,0.031815584655287464,0.024812882044999998,0.0029827933159000002,0.10031801293249999
N111_H5_zero_full,H5,zero,sub-10656,kappa,1.0,2.5039800973275996,2.4474641615,1.545649536375,3.7771048777
N111_H5_zero_full,H5,zero,sub-10656,theta,1.0,0.15208292582632751,0.14949960735,0.005204669982,0.32934596518750003
N111_H5_zero_full,H5,zero,sub-10656,gamma0,1.0,2.1184144879694564,2.102837477,1.0701679524,3.248646640299999
N111_H5_zero_full,H5,zero,sub-10661,alpha,1.0,0.11886034165559888,0.085556696465,0.006934698639499999,0.40426123955750004
N111_H5_zero_full,H5,zero,sub-10661,kappa,1.0,0.1775404778196,0.1657052555,0.06035521742875,0.3595803294799998
N111_H5_zero_full,H5,zero,sub-10661,theta,1.0,8.0326794587075,7.875278227,3.924244847925,13.062332298499998
N111_H5_zero_full,H5,zero,sub-10661,gamma0,1.0,3.2064671692721247,3.1519563579999996,1.9021730369749998,4.805410096225
N111_H5_zero_full,H5,zero,sub-10663,alpha,1.0,0.06954894758753898,0.064840716905,0.016930743217,0.1522944434875
N111_H5_zero_full,H5,zero,sub-10663,kappa,1.0,2.2281600490238063,2.191890695,1.3029695478999999,3.3361230113749993
N111_H5_zero_full,H5,zero,sub-10663,theta,1.0,0.2860874702545029,0.29382786029999997,0.03730436251575,0.4979369646325
N111_H5_zero_full,H5,zero,sub-10663,gamma0,1.0,3.3721029872457566,3.337565605,2.0576473764000003,4.879461777275
N111_H5_zero_full,H5,zero,sub-10668,alpha,1.0,0.10767043614368169,0.084175664905,0.01060134710125,0.3387594381399999
N111_H5_zero_full,H5,zero,sub-10668,kappa,1.0,0.43360125310700803,0.36640102080000003,0.06538061527775,1.1550487319499998
N111_H5_zero_full,H5,zero,sub-10668,theta,1.0,3.053869980658285,2.457165613,0.6449826484475,8.393430556499998
N111_H5_zero_full,H5,zero,sub-10668,gamma0,0.683875,0.2661639782188417,0.25935970055,-0.82454707433,1.371016533725
N111_H5_zero_full,H5,zero,sub-10673,alpha,1.0,0.09281763277885426,0.054710308464999996,0.006241663408175,0.41906717472999977
N111_H5_zero_full,H5,zero,sub-10673,kappa,1.0,0.31332707904858426,0.2844841383,0.018844063208,0.7929426795125
N111_H5_zero_full,H5,zero,sub-10673,theta,1.0,1.2932250090404,0.5887989258499999,0.0234599431175,7.6265900931999955
N111_H5_zero_full,H5,zero,sub-10673,gamma0,0.9976875,1.1011827031784946,1.092937367,0.30698865368500006,1.9534950214999998
N111_H5_zero_full,H5,zero,sub-10674,alpha,1.0,0.10039969103522779,0.06940677405000001,0.005535176610275001,0.35863318151499995
N111_H5_zero_full,H5,zero,sub-10674,kappa,1.0,0.14281347952622375,0.13398406699999998,0.04783235744075,0.29045246656999996
N111_H5_zero_full,H5,zero,sub-10674,theta,1.0,8.582710788927375,8.414827336,4.297412276725,13.789778490499993
N111_H5_zero_full,H5,zero,sub-10674,gamma0,1.0,3.8096542871823122,3.7373060235,2.29977380785,5.7320287218
N111_H5_zero_full,H5,zero,sub-10677,alpha,1.0,0.07773222736868436,0.063680499615,0.00867313722135,0.22819496419249985
N111_H5_zero_full,H5,zero,sub-10677,kappa,1.0,0.7930219745573989,0.78717049255,0.2229380812475,1.4121634400749998
N111_H5_zero_full,H5,zero,sub-10677,theta,1.0,0.7846313575094582,0.6780081212,0.1985639066625,2.0148074384499997
N111_H5_zero_full,H5,zero,sub-10677,gamma0,0.9981875,1.2659837470467579,1.254407954,0.3833571126325,2.1997345765749996
N111_H5_zero_full,H5,zero,sub-10685,alpha,1.0,0.14888374502687945,0.14286954225,0.01772974032575,0.32217858232
N111_H5_zero_full,H5,zero,sub-10685,kappa,1.0,0.9735451054938,0.9504756303999999,0.434407527965,1.658977514075
N111_H5_zero_full,H5,zero,sub-10685,theta,1.0,2.846212042105225,2.6119453015,1.32894602965,5.8269702765
N111_H5_zero_full,H5,zero,sub-10685,gamma0,0.056875,-0.9195184986995559,-0.90857895655,-2.12616728735,0.19724106145749978
N111_H5_zero_full,H5,zero,sub-10690,alpha,1.0,0.10006261701814642,0.076774614265,0.008783395277025,0.33724917723999986
N111_H5_zero_full,H5,zero,sub-10690,kappa,1.0,0.5989617745418945,0.5520036327,0.04595198282825,1.46358363505
N111_H5_zero_full,H5,zero,sub-10690,theta,1.0,1.3302864275089268,0.7481181683,0.06319752455725,6.5502436645
N111_H5_zero_full,H5,zero,sub-10690,gamma0,0.998375,1.7128492869389098,1.689396103,0.5616842780825,2.9959148043999995
N111_H5_zero_full,H5,zero,sub-10691,alpha,1.0,0.09830178191672669,0.073080407805,0.0073458772135000005,0.33615737963749986
N111_H5_zero_full,H5,zero,sub-10691,kappa,1.0,0.10714966735671357,0.098569390745,0.030534216895,0.23122696396249998
N111_H5_zero_full,H5,zero,sub-10691,theta,1.0,7.574153011616131,7.4017378825,3.3111630332749997,12.835826384249998
N111_H5_zero_full,H5,zero,sub-10691,gamma0,1.0,2.701732787001288,2.6583601464999997,1.56356800295,4.090964810325
N111_H5_zero_full,H5,zero,sub-10700,alpha,1.0,0.10122601240951971,0.09624386179,0.01768140184325,0.21772376535999996
N111_H5_zero_full,H5,zero,sub-10700,kappa,1.0,1.1486857983472751,1.1315892435000001,0.48231055412749996,1.9239005067749995
N111_H5_zero_full,H5,zero,sub-10700,theta,1.0,1.48349895477215,1.3585567859999998,0.8080206371299999,2.9180178143999997
N111_H5_zero_full,H5,zero,sub-10700,gamma0,0.099,-0.651600242703653,-0.64457449095,-1.659237324925,0.3258991949649997
N111_H5_zero_full,H5,zero,sub-10701,alpha,1.0,0.052945336004283874,0.048136003565,0.0089770891761,0.12658130495249995
N111_H5_zero_full,H5,zero,sub-10701,kappa,1.0,1.2140333597927813,1.198874904,0.6161665401374999,1.9006059644
N111_H5_zero_full,H5,zero,sub-10701,theta,1.0,0.13969366666736785,0.10984316705,0.0024107844913499998,0.4248076041549999
N111_H5_zero_full,H5,zero,sub-10701,gamma0,0.337875,-0.1986034072068901,-0.1966721865,-1.145585828325,0.7424017180949999
N111_H5_zero_full,H5,zero,sub-10713,alpha,1.0,0.06303791144500777,0.05934522749,0.011510098969,0.13585902437999997
N111_H5_zero_full,H5,zero,sub-10713,kappa,1.0,1.1513456684433,1.1370471885,0.5996098581,1.7948997304499998
N111_H5_zero_full,H5,zero,sub-10713,theta,1.0,0.187447485669288,0.16971891515,0.0055010134986,0.4812932103275
N111_H5_zero_full,H5,zero,sub-10713,gamma0,0.9866875,0.9934063623594355,0.9885877653999999,0.122199210045,1.8933486741499996
N111_H5_zero_full,H5,zero,sub-10716,alpha,1.0,0.036671686537944254,0.026502508035,0.0030179589754,0.1304157226824999
N111_H5_zero_full,H5,zero,sub-10716,kappa,1.0,0.8743940354406515,0.86693927115,0.31286626254,1.485788144325
N111_H5_zero_full,H5,zero,sub-10716,theta,1.0,0.2670115469930334,0.22189563639999998,0.010034692035,0.7328844390874999
N111_H5_zero_full,H5,zero,sub-10716,gamma0,1.0,3.4364453958280627,3.4049797015000003,2.22887233505,4.85130115195
N111_H5_zero_full,H5,zero,sub-10718,alpha,1.0,0.08153334107103068,0.059790187695,0.005707026458625,0.2845826124299998
N111_H5_zero_full,H5,zero,sub-10718,kappa,1.0,0.11670249810027425,0.10754498209999999,0.0345913003755,0.25037169440749996
N111_H5_zero_full,H5,zero,sub-10718,theta,1.0,7.983591274653338,7.7938029415,3.68794571955,13.216155795999999
N111_H5_zero_full,H5,zero,sub-10718,gamma0,1.0,3.8035620561504375,3.7225619544999997,2.24990530295,5.760590073475
N111_H5_zero_full,H5,zero,sub-10720,alpha,1.0,0.07405444764064267,0.06616492132,0.012723511417999999,0.1791381501325
N111_H5_zero_full,H5,zero,sub-10720,kappa,1.0,1.0363284083431294,1.031129091,0.36186672249,1.76077715675
N111_H5_zero_full,H5,zero,sub-10720,theta,1.0,0.9060872656910315,0.82598846285,0.40560569772,1.8651308413749998
N111_H5_zero_full,H5,zero,sub-10720,gamma0,1.0,2.5445417431235438,2.522714173,1.45276220565,3.76233594705
N111_H5_zero_full,H5,zero,sub-10723,alpha,1.0,0.07654594764367662,0.060289345805000005,0.0073995052568,0.23764149368499998
N111_H5_zero_full,H5,zero,sub-10723,kappa,1.0,0.552719727943208,0.54281430315,0.09866712563350001,1.065595815375
N111_H5_zero_full,H5,zero,sub-10723,theta,1.0,0.44031539915284995,0.2808797554,0.011796865141250001,1.9145068098749995
N111_H5_zero_full,H5,zero,sub-10723,gamma0,0.9868125,0.9416335423345015,0.93187027815,0.1005635686075,1.8145071862749997
N111_H5_zero_full,H5,zero,sub-10741,alpha,1.0,0.057815110256827236,0.043811399595,0.006265514503825001,0.20276828801249988
N111_H5_zero_full,H5,zero,sub-10741,kappa,1.0,0.7320855740484632,0.72454293755,0.12770729381749998,1.375737742675
N111_H5_zero_full,H5,zero,sub-10741,theta,1.0,1.0218202746076162,0.81780059425,0.28532571664,3.2422869909749994
N111_H5_zero_full,H5,zero,sub-10741,gamma0,0.9930625,1.1026935704870398,1.097341379,0.2103837632875,2.0488532644
N111_H5_zero_full,H5,zero,sub-10748,alpha,1.0,0.29334450631726144,0.28297339665,0.05344282910825,0.5862603895849999
N111_H5_zero_full,H5,zero,sub-10748,kappa,1.0,0.2534384174012498,0.23116989770000002,0.0594148638665,0.5798636489375
N111_H5_zero_full,H5,zero,sub-10748,theta,1.0,5.244627163843567,4.920713793,1.641352109475,10.682360817749995
N111_H5_zero_full,H5,zero,sub-10748,gamma0,1.0,2.6574249733965374,2.614724002,1.53885213675,4.004659297775
N111_H5_zero_full,H5,zero,sub-10767,alpha,1.0,0.06312768246170176,0.06078166549,0.009933481309775,0.132997768835
N111_H5_zero_full,H5,zero,sub-10767,kappa,1.0,1.8563032113777878,1.826719707,1.0201977601,2.8549286441749993
N111_H5_zero_full,H5,zero,sub-10767,theta,1.0,3.2890220058815562,3.0055258375,1.247230965,6.8421746935
N111_H5_zero_full,H5,zero,sub-10767,gamma0,0.9998125,1.921530738408643,1.9084719799999998,0.794911446215,3.1203654575499997
N111_H5_zero_full,H5,zero,sub-10770,alpha,1.0,0.14467722559828688,0.10370376495,0.010869056053,0.5287019635999999
N111_H5_zero_full,H5,zero,sub-10770,kappa,1.0,0.0991952455057387,0.06894467911,0.009637964311574999,0.34434564475249996
N111_H5_zero_full,H5,zero,sub-10770,theta,1.0,4.096041216707551,3.3421158115,0.1528516775325,11.495320364749999
N111_H5_zero_full,H5,zero,sub-10770,gamma0,1.0,1.903639152109425,1.8819021055,1.0263113915000002,2.907397625425
N111_H5_zero_full,H5,zero,sub-10781,alpha,1.0,0.018000505331413754,0.015073221825,0.0023158868359,0.04981072754399998
N111_H5_zero_full,H5,zero,sub-10781,kappa,1.0,1.6881184619288,1.6600731045,0.8719667247199999,2.6575375397999994
N111_H5_zero_full,H5,zero,sub-10781,theta,1.0,2.002953003075144,1.830443039,0.9857473165775,3.99089722825
N111_H5_zero_full,H5,zero,sub-10781,gamma0,0.8375625,0.5479968507619045,0.5441177227,-0.5426277608975,1.6646077698
N111_H5_zero_full,H5,zero,sub-10783,alpha,1.0,0.01611980684797304,0.01387262796,0.0019043279394000002,0.043064395753
N111_H5_zero_full,H5,zero,sub-10783,kappa,1.0,4.663215836070937,4.5371885565,2.5629378658500004,7.486810198274999
N111_H5_zero_full,H5,zero,sub-10783,theta,1.0,0.46580125403744377,0.46559521275000004,0.3685659981225,0.565059891585
N111_H5_zero_full,H5,zero,sub-10783,gamma0,0.9996875,2.0415217688869807,2.0184287055,0.8241027821800001,3.381965920474999
N111_H5_zero_full,H5,zero,sub-10785,alpha,1.0,0.013506051092311204,0.011248611070000001,0.001372360192825,0.03788079886699999
N111_H5_zero_full,H5,zero,sub-10785,kappa,1.0,2.495895670825,2.471061314,1.659154426,3.463905267475
N111_H5_zero_full,H5,zero,sub-10785,theta,1.0,0.11482761748463541,0.10443441515,0.0031678027138500003,0.29177485284249977
