model,source_run,posterior_fit_window,prediction_type,stratification,partner,offer_pair,zero_option,run_or_bin,previous_feedback,evaluation_period,n_trials,n_participants,observed_high,predicted_high,residual_high,observed_investment,predicted_investment,residual_investment,predictive_interval_low,predictive_interval_high,investment_predictive_interval_low,investment_predictive_interval_high,posterior_draws,cell_weighting,sparse_cell,history_strata
H2,H2_train_noage,training,conditional_history,time_bin,friend,all,all,late,all,all,956,111,0.751151626151626,0.47583490655149574,0.27531671960013027,4.863816613816613,3.6214723578028947,1.242344256013718,0.44292111229611236,0.5098519717269716,3.4617311017311008,3.793530416030416,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,time_bin,friend,all,all,middle,all,all,839,111,0.7689247939247938,0.47544592610794906,0.2934788678168448,4.665890965890965,3.4394380069717863,1.2264529589191784,0.44222179534679523,0.5081499718999717,3.2827693165193153,3.60556095056095,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,previous_feedback,friend,all,all,all,defection,all,1321,111,0.7549592049592048,0.46423265323082064,0.29072655172838413,5.002802102802102,3.6515533451184568,1.3512487576836452,0.431327788202788,0.4915752906377906,3.4953373559623557,3.788013086138086,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,previous_feedback,friend,all,all,all,no_previous,all,112,111,0.9234234234234234,0.47262696210779026,0.45079646131563317,6.09009009009009,3.9905758763428754,2.0995142137472147,0.3738738738738739,0.5496621621621621,3.5306306306306308,4.45045045045045,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,previous_feedback,friend,all,all,all,reciprocation,all,1312,111,0.7922443047443046,0.48479825879712574,0.3074460459471789,4.829201454201453,3.480941901794876,1.3482595524065766,0.4564963933713935,0.5132353507353506,3.325931047806048,3.6293546706046707,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,partner,stranger,all,all,all,all,all,2752,111,0.5190448454674238,0.47546805148993326,0.043576793977490536,3.712182180252357,3.5887406602400063,0.12344152001235065,0.4542483544642203,0.49777352374797085,3.4906931293075454,3.6967261208870674,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,offer,stranger,0-2,zero,all,all,all,394,111,0.7575075075075075,0.4873412089767393,0.2701662985307682,1.515015015015015,0.9746824179534787,0.5403325970615364,0.43766891891891896,0.5338213213213213,0.8753378378378379,1.0676426426426426,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,offer,stranger,0-4,zero,all,all,all,388,111,0.7064564564564565,0.4772969347463989,0.2291595217100576,2.825825825825826,1.9091877389855956,0.9166380868402304,0.4264076576576577,0.5263138138138138,1.7056306306306308,2.1052552552552553,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,offer,stranger,0-8,zero,all,all,all,388,111,0.5893393393393394,0.4661200807124426,0.12321925862689675,4.714714714714715,3.7289606456995408,0.985754069015174,0.41886261261261254,0.5150525525525526,3.3509009009009003,4.1204204204204204,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,offer,stranger,2-4,positive_positive,all,all,all,398,111,0.47822822822822825,0.4855063475248812,-0.007278119296652952,2.956456456456457,2.9710126950497626,-0.014556238593305793,0.43616741741741744,0.5353228228228228,2.872334834834835,3.0706456456456457,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,offer,stranger,2-8,positive_positive,all,all,all,791,111,0.392996567996568,0.4686360372805851,-0.0756394692840171,4.357979407979408,4.811816223683511,-0.4538368157041033,0.434131006006006,0.5056987344487346,4.604786036036036,5.034192406692406,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,offer,stranger,4-8,positive_positive,all,all,all,393,111,0.3288288288288289,0.47510369576966743,-0.14627486694083852,5.315315315315316,5.900414783078669,-0.585099467763353,0.42038288288288284,0.5202702702702703,5.681531531531531,6.081081081081081,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,zero_option,stranger,all,positive_positive,all,all,all,1582,111,0.3976950976950978,0.47446608888732894,-0.07677099119223113,4.241932841932842,4.620096408273478,-0.3781635663406364,0.447857666920167,0.49960018866268857,4.4993770718770705,4.743696253071254,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,zero_option,stranger,all,zero,all,all,all,1170,111,0.685289835289835,0.4768693656229196,0.2084204696669154,3.0025753025753033,2.1899390497810938,0.8126362527942095,0.4483221289471289,0.5074120142870141,2.052605218855219,2.35870393120393,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,run,stranger,all,all,single_run,all,all,287,21,0.4468428396999826,0.4719795901152877,-0.025136750415305054,3.3790336647479498,3.568978923433359,-0.18994525868540935,0.4118240886098028,0.5364566980638411,3.2760531135531137,3.8697039072039066,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,time_bin,stranger,all,all,early,all,all,938,111,0.4997546247546247,0.47041270409266267,0.029341920661962007,3.717043667043666,3.613100396607423,0.10394327043624285,0.4332500926250928,0.5066197447447446,3.4331792994292987,3.7853379190879197,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,time_bin,stranger,all,all,late,all,all,921,111,0.5123025623025621,0.4777632332081064,0.03453932909445573,3.6706531206531223,3.5992296590114505,0.07142346164167179,0.437790339040339,0.5124680443430445,3.399916279916279,3.7843824831324833,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,time_bin,stranger,all,all,middle,all,all,893,111,0.5363206863206863,0.4781119503628182,0.058208735957868074,3.769345719345718,3.603031741713526,0.16631397763219224,0.4435544798044798,0.5157464582464584,3.4280492317992315,3.7889103826603825,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,previous_feedback,stranger,all,all,all,defection,all,1309,111,0.4927447912742031,0.466418334079103,0.026326457195100128,3.6036395212865813,3.5342091937287763,0.06943032755780498,0.436248948767331,0.4998863106399869,3.3950382099646803,3.7086631053542813,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,previous_feedback,stranger,all,all,all,no_previous,all,123,111,0.6081081081081081,0.47246507726228176,0.13564303084582635,4.063063063063064,3.628322167978877,0.4347408950841869,0.38434684684684683,0.5661036036036037,3.2279279279279276,4.084159159159158,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,previous_feedback,stranger,all,all,all,reciprocation,all,1320,111,0.5491973241973241,0.48501602144855793,0.06418130274876621,3.852864527864527,3.649041008799072,0.20382351906545493,0.458515978203478,0.5112510431260429,3.5178173728173734,3.780725381975381,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,partner,computer,all,all,all,all,all,2754,111,0.48026954526954524,0.4728113954897186,0.007458149779826617,3.5342567607479887,3.5692404220315415,-0.03498366128355279,0.452702005649374,0.49183336572152353,3.4769439378255154,3.6649922693913917,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,offer,computer,0-2,zero,all,all,all,395,111,0.6584084084084084,0.4872135962449173,0.17119481216349114,1.3168168168168168,0.9744271924898346,0.3423896243269823,0.44142267267267266,0.542042042042042,0.8828453453453453,1.084084084084084,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,offer,computer,0-4,zero,all,all,all,392,111,0.6006006006006005,0.47117119419201503,0.12942940640858547,2.402402402402402,1.8846847767680601,0.5177176256343419,0.42192192192192196,0.5233108108108109,1.6876876876876878,2.0932432432432435,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,offer,computer,0-8,zero,all,all,all,393,111,0.5157657657657658,0.459384488974462,0.056381276791303836,4.126126126126127,3.675075911795696,0.4510502143304307,0.4068506006006006,0.5067755255255254,3.2548048048048046,4.054204204204203,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,offer,computer,2-4,positive_positive,all,all,all,396,111,0.4872372372372373,0.48658876408095225,0.0006484731562850232,2.974474474474474,2.9731775281619046,0.0012969463125696024,0.4369181681681681,0.5375750750750751,2.8738363363363364,3.0751501501501504,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,offer,computer,2-8,positive_positive,all,all,all,783,111,0.3788610038610038,0.46603366423252607,-0.08717266037152227,4.273166023166023,4.7962019853951565,-0.5230359622291338,0.4305193586443587,0.5041411947661948,4.583116151866151,5.024847168597168,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,offer,computer,4-8,positive_positive,all,all,all,395,111,0.3498498498498498,0.4734486961769666,-0.12359884632711682,5.399399399399399,5.8937947847078656,-0.49439538530846683,0.4255442942942943,0.526295045045045,5.702177177177177,6.105180180180181,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,zero_option,computer,all,positive_positive,all,all,all,1574,111,0.3994088869088869,0.47311190325545655,-0.07370301634656967,4.232414832414832,4.613308956049739,-0.38089412363490727,0.44625103125103127,0.4987578271953272,4.484093784718785,4.742229805354805,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,zero_option,computer,all,zero,all,all,all,1180,111,0.5905015405015404,0.472341604465959,0.11815993603558134,2.6131157131157123,2.1766355371802772,0.4364801759354351,0.44429600054600044,0.5014104364104361,2.024720954720955,2.31556004056004,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,run,computer,all,all,single_run,all,all,284,21,0.4404127618413332,0.46961528360850946,-0.029202521767176248,3.3466137037565615,3.566549268614967,-0.21993556485840537,0.4107366839509696,0.5240354883212026,3.283924607138893,3.8391624248767102,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,time_bin,computer,all,all,early,all,all,859,111,0.4725676975676976,0.4704540806171277,0.002113616950569941,3.4487259987260006,3.534818906080762,-0.08609290735476138,0.4390910390910392,0.5069323544323542,3.374079095329096,3.718297177047176,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,time_bin,computer,all,all,late,all,all,876,111,0.523132623132623,0.47368549426462103,0.049447128868001955,3.704526754526753,3.5603862468058263,0.1441405077209268,0.4454968348718349,0.5136411042661043,3.3997964322964336,3.747220267220268,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,time_bin,computer,all,all,middle,all,all,1019,111,0.45108902608902623,0.47385087354338823,-0.022761847454361994,3.4197058197058188,3.576724054710978,-0.1570182350051592,0.44185213622713615,0.5047294372294373,3.4060659185659192,3.728104159354161,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,previous_feedback,computer,all,all,all,defection,all,1370,111,0.4542325887914125,0.4639152440475882,-0.009682655256175732,3.414402715873303,3.496708735097288,-0.08230601922398506,0.43763432403138275,0.49377280976545684,3.3618436548583603,3.641247190144249,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,previous_feedback,computer,all,all,all,no_previous,all,130,111,0.45495495495495497,0.470360362470916,-0.015405407515961034,3.972972972972973,4.079830150784352,-0.1068571778113796,0.38738738738738737,0.5585585585585585,3.6123873873873875,4.54054054054054,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,previous_feedback,computer,all,all,all,reciprocation,all,1254,111,0.5255488130488132,0.48261475341334403,0.042934059635469146,3.73904878904879,3.64736916980453,0.09167961924425994,0.4523304563929564,0.5112756547131546,3.4793004149254156,3.793829504454504,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,partner,friend,all,all,all,all,training,1424,111,0.8064980314980315,0.4714532722210311,0.33504475927700034,5.135605235605238,3.5837110451670666,1.5518941904381718,0.4413759701259702,0.49493165180665183,3.432137937137939,3.7048099735599735,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,offer,friend,0-2,zero,all,all,training,200,110,0.8954545454545455,0.48787661846072766,0.40757792699381784,1.790909090909091,0.9757532369214553,0.8151558539876357,0.41363636363636364,0.5592045454545453,0.8272727272727273,1.1184090909090907,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,offer,friend,0-4,zero,all,all,training,203,107,0.897196261682243,0.47532926043524953,0.42186700124699344,3.588785046728972,1.9013170417409981,1.6874680049879738,0.40654205607476634,0.5420560747663551,1.6261682242990654,2.1682242990654204,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,offer,friend,0-8,zero,all,all,training,201,109,0.908256880733945,0.4567923486864454,0.45146453204749953,7.26605504587156,3.6543387894915633,3.6117162563799963,0.38990825688073394,0.5229357798165137,3.1192660550458715,4.18348623853211,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,offer,friend,2-4,positive_positive,all,all,training,199,108,0.8101851851851852,0.4833702499858191,0.3268149351993661,3.6203703703703702,2.966740499971638,0.6536298703987322,0.4074074074074074,0.5509259259259259,2.814814814814815,3.1018518518518516,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,offer,friend,2-8,positive_positive,all,all,training,418,111,0.7327327327327329,0.4631101038442391,0.26962262888849375,6.396396396396397,4.778660623065435,1.6177357733309616,0.41441441441441446,0.5120307807807806,4.486486486486487,5.072184684684685,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,offer,friend,4-8,positive_positive,all,all,training,203,110,0.6863636363636364,0.47048514921391144,0.21587848714972496,6.745454545454545,5.881940596855645,0.8635139485989001,0.4,0.5410227272727272,5.6,6.164090909090909,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,zero_option,friend,all,positive_positive,all,all,training,820,111,0.738953238953239,0.4699414696912477,0.26901176926199133,5.817417417417418,4.619649981580392,1.1977674358370258,0.43333842771342784,0.5018323680823681,4.438145645645645,4.779594594594594,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,zero_option,friend,all,zero,all,all,training,604,111,0.9010510510510508,0.47336369180255633,0.42768735924849444,4.223723723723726,2.1802284946881385,2.0434952290355874,0.4333933933933934,0.5112762762762761,1.9781681681681687,2.382372372372373,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,run,friend,all,all,single_run,all,training,200,21,0.8226826083968942,0.4772524840552389,0.3454301243416553,5.261142032570605,3.6652327395915982,1.595909292979007,0.407323532948533,0.5535639129389129,3.2864874080945508,4.062632790489933,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,time_bin,friend,all,all,early,all,training,950,111,0.8238462488462486,0.4704683478661175,0.35337790098013105,5.312652912652913,3.6343728068405365,1.6782801058123766,0.43714483964483936,0.5049910218660218,3.455742966992967,3.7999048886548903,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,time_bin,friend,all,all,middle,all,training,474,111,0.7784069784069781,0.4729491630328731,0.30545781537410505,4.8404404404404415,3.495685075280854,1.3447553651595876,0.43010725010725015,0.5187296224796225,3.275904118404119,3.71210102960103,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,previous_feedback,friend,all,all,all,defection,training,680,111,0.7834799084799081,0.46168921431654053,0.3217906941633676,5.213913913913915,3.6821298025978297,1.5317841113160853,0.42210835835835847,0.4976734770484768,3.4867188617188627,3.875213606463607,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,previous_feedback,friend,all,all,all,no_previous,training,112,111,0.9234234234234234,0.47262696210779026,0.45079646131563317,6.09009009009009,3.9905758763428754,2.0995142137472147,0.3738738738738739,0.5496621621621621,3.5306306306306308,4.45045045045045,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,previous_feedback,friend,all,all,all,reciprocation,training,632,111,0.8201415701415703,0.48188640525717824,0.33825516488439206,4.842771342771341,3.365016939645912,1.477754403125429,0.4387695731445732,0.5173380523380521,3.175826898326898,3.5299367224367217,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,partner,stranger,all,all,all,all,training,1398,111,0.5187398687398684,0.4711144081799749,0.04762546055989353,3.725369225369225,3.5681969283207375,0.15717229704848767,0.44289923102423084,0.49808106308106326,3.4347212934712927,3.7090419615419616,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,offer,stranger,0-2,zero,all,all,training,200,107,0.7616822429906542,0.487940671427377,0.2737415715632772,1.5233644859813085,0.975881342854754,0.5474831431265544,0.4205607476635514,0.5514018691588785,0.8411214953271028,1.102803738317757,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,offer,stranger,0-4,zero,all,all,training,194,109,0.7110091743119266,0.4721460334808593,0.23886314083106724,2.8440366972477062,1.8885841339234373,0.955452563324269,0.4036697247706422,0.5458715596330275,1.614678899082569,2.18348623853211,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,offer,stranger,0-8,zero,all,all,training,193,107,0.5981308411214953,0.45801576051779486,0.14011508060370043,4.785046728971962,3.664126084142359,1.1209206448296034,0.3878504672897196,0.5327102803738317,3.102803738317757,4.261682242990654,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,offer,stranger,2-4,positive_positive,all,all,training,207,109,0.47706422018348627,0.4835774214167901,-0.006513201233303845,2.9541284403669725,2.96715484283358,-0.013026402466607578,0.41743119266055045,0.555045871559633,2.834862385321101,3.110091743119266,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,offer,stranger,2-8,positive_positive,all,all,training,408,110,0.396969696969697,0.46299705316634937,-0.0660273561966524,4.381818181818182,4.777982318998096,-0.3961641371799143,0.41431818181818186,0.5107007575757575,4.485909090909091,5.064204545454545,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,offer,stranger,4-8,positive_positive,all,all,training,196,108,0.3287037037037037,0.4748316576167453,-0.14612795391304156,5.314814814814815,5.899326630466982,-0.5845118156521671,0.4074074074074074,0.5462962962962963,5.62962962962963,6.185185185185185,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,zero_option,stranger,all,positive_positive,all,all,training,811,111,0.40072930072930085,0.47091460589112005,-0.0701853051618192,4.256327756327757,4.593267175831272,-0.3369394195035156,0.435333815958816,0.5045739489489488,4.415391462891463,4.749709352209351,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,zero_option,stranger,all,zero,all,all,training,587,111,0.6873873873873872,0.4713263438650293,0.21606104352235794,3.0159159159159157,2.148645017270633,0.8672708986452826,0.43288288288288296,0.5132620120120118,1.9338288288288286,2.377597597597598,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,run,stranger,all,all,single_run,all,training,170,21,0.41991685563114134,0.4686948803896513,-0.04877802475850995,3.395918367346939,3.634131076313793,-0.23821270896685398,0.3855224867724868,0.5492304421768707,3.2471164021164025,4.018322940287225,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,time_bin,stranger,all,all,early,all,training,938,111,0.4997546247546247,0.47041270409266267,0.029341920661962007,3.717043667043666,3.613100396607423,0.10394327043624285,0.4332500926250928,0.5066197447447446,3.4331792994292987,3.7853379190879197,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,time_bin,stranger,all,all,middle,all,training,460,111,0.5581295581295581,0.47324341097871725,0.08488614715084086,3.795795795795796,3.5057881067496375,0.2900076890461585,0.427195945945946,0.5202986915486915,3.271332046332047,3.744790862290861,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,previous_feedback,stranger,all,all,all,defection,training,650,111,0.5120656370656372,0.46383308603298673,0.048232551032650506,3.622408122408123,3.453520348917278,0.16888777349084494,0.4231014943514944,0.5041610360360359,3.2576716001715993,3.643760010010008,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,previous_feedback,stranger,all,all,all,no_previous,training,123,111,0.6081081081081081,0.47246507726228176,0.13564303084582635,4.063063063063064,3.628322167978877,0.4347408950841869,0.38434684684684683,0.5661036036036037,3.2279279279279276,4.084159159159158,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,previous_feedback,stranger,all,all,all,reciprocation,training,625,109,0.5613222659094216,0.48072876689887295,0.08059349901054863,3.9575506043395943,3.6658884805699214,0.2916621237696728,0.4407710790738313,0.5209352701325177,3.4734778651521787,3.8632537862239698,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,partner,computer,all,all,all,all,training,1412,111,0.4652083152083152,0.4712988410547959,-0.006090525846480732,3.4356873856873857,3.5456736810300615,-0.10998629534267579,0.4449952906202907,0.4961485242735243,3.4097449484949505,3.6718367793367794,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,offer,computer,0-2,zero,all,all,training,205,110,0.6409090909090909,0.4848318717791459,0.156077219129945,1.2818181818181817,0.9696637435582918,0.31215443825989,0.41352272727272726,0.5545454545454546,0.8270454545454545,1.1090909090909091,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,offer,computer,0-4,zero,all,all,training,203,109,0.5963302752293578,0.4718887139215152,0.12444156130784256,2.385321100917431,1.8875548556860609,0.49776624523137025,0.41272935779816516,0.5368119266055045,1.6509174311926607,2.147247706422018,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,offer,computer,2-4,positive_positive,all,all,training,207,111,0.481981981981982,0.4853606334155154,-0.003378651433533386,2.963963963963964,2.9707212668310308,-0.006757302867066883,0.4189189189189189,0.5541666666666666,2.8378378378378377,3.108333333333333,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,offer,computer,2-8,positive_positive,all,all,training,400,110,0.3704545454545455,0.4668368910715027,-0.09638234561695724,4.222727272727273,4.801021346429016,-0.578294073701743,0.4196969696969697,0.5174242424242425,4.5181818181818185,5.1045454545454545,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,offer,computer,4-8,positive_positive,all,all,training,202,107,0.3411214953271028,0.47210910646678755,-0.13098761113968477,5.364485981308412,5.888436425867151,-0.5239504445587393,0.40186915887850466,0.5373831775700935,5.607476635514018,6.149532710280374,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H2,H2_train_noage,training,conditional_history,zero_option,computer,all,positive_positive,all,all,training,809,111,0.38973616473616474,0.472837594358803,-0.08310142962263828,4.158236808236808,4.594814123403654,-0.43657731516684617,0.440119851994852,0.5123141891891893,4.4450123337623335,4.780533569283569,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
