model,source_run,posterior_fit_window,prediction_type,stratification,partner,offer_pair,zero_option,run_or_bin,previous_feedback,evaluation_period,n_trials,n_participants,observed_high,predicted_high,residual_high,observed_investment,predicted_investment,residual_investment,predictive_interval_low,predictive_interval_high,investment_predictive_interval_low,investment_predictive_interval_high,posterior_draws,cell_weighting,sparse_cell,history_strata
H5,H5_train_noage,training,conditional_history,zero_option,computer,all,zero,all,all,training,603,111,0.5758258258258258,0.3870965318247546,0.18872929400107114,2.460660660660661,1.6571466242297561,0.803514036430905,0.34637012012012014,0.4318318318318318,1.4623723723723723,1.8576426426426422,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,run,computer,all,all,single_run,all,training,181,21,0.4291606541606541,0.3769908298200901,0.052169824340564,3.2672919672919676,3.071186230363298,0.1961057369286694,0.30731760633546346,0.46071462928605783,2.7254491341991343,3.4649145365216794,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,time_bin,computer,all,all,early,all,training,859,111,0.4725676975676976,0.3894724692003372,0.08309522836736044,3.4487259987260006,3.1230929770700264,0.3256330216559742,0.3564997708747709,0.42814841627341627,2.9584565084565067,3.313051135551136,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,time_bin,computer,all,all,middle,all,training,553,111,0.45373230373230383,0.3849493053392439,0.06878299839305996,3.464571714571715,3.1306745614559963,0.33389715311571866,0.34230837980837975,0.4284873266123266,2.906656477906478,3.331655584155585,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,previous_feedback,computer,all,all,all,defection,training,644,111,0.4526169026169026,0.37810825402772913,0.0745086485891735,3.423959673959674,3.073693844493663,0.3502658294660108,0.33918892106392123,0.41675076862576876,2.900785428285429,3.2651968039468042,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,previous_feedback,computer,all,all,all,no_previous,training,130,111,0.45495495495495497,0.3796094548629681,0.07534550009198687,3.972972972972973,3.5800319643896374,0.39294100858333536,0.29718468468468473,0.4594594594594595,3.1171171171171173,4.009009009009009,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,previous_feedback,computer,all,all,all,reciprocation,training,638,111,0.508054483054483,0.4030297544541821,0.10502472860030088,3.4929143429143443,3.1263394302742302,0.3665749126401141,0.3635952917202917,0.4419347025597025,2.937541648791648,3.30852691977692,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,partner,friend,all,all,all,all,heldout,1321,111,0.7516536016536016,0.7807967326303902,-0.029143130976788556,4.740434040434041,5.052381332148971,-0.3119472917149304,0.7521113833613833,0.8099520599520597,4.920436470436473,5.183479598479598,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,offer,friend,0-2,zero,all,all,heldout,190,104,0.8653846153846154,0.7005938168286715,0.16479079855594392,1.7307692307692308,1.401187633657343,0.32958159711188784,0.6298076923076923,0.7644230769230769,1.2596153846153846,1.5288461538461537,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,offer,friend,0-4,zero,all,all,heldout,192,102,0.8627450980392157,0.7834762785296158,0.07926881950959996,3.450980392156863,3.133905114118463,0.31707527803839985,0.7254901960784313,0.8382352941176471,2.9019607843137254,3.3529411764705883,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,offer,friend,2-4,positive_positive,all,all,heldout,190,103,0.7621359223300971,0.70089885975675,0.061237062573347045,3.5242718446601944,3.4017977195135,0.12247412514669431,0.6407766990291263,0.7669902912621359,3.2815533980582523,3.533980582524272,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,offer,friend,2-8,positive_positive,all,all,heldout,370,105,0.6706349206349206,0.8318792861440966,-0.16124436550917598,6.023809523809524,6.991275716864581,-0.9674661930550572,0.7857142857142857,0.8738095238095238,6.714285714285714,7.242857142857143,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,offer,friend,4-8,positive_positive,all,all,heldout,194,104,0.5865384615384616,0.779976250986605,-0.19343778944814338,6.346153846153846,7.119905003946419,-0.7737511577925735,0.7211538461538461,0.8365384615384616,6.884615384615385,7.346153846153846,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,zero_option,friend,all,positive_positive,all,all,heldout,754,109,0.6772826561817387,0.7830894737872236,-0.10580681760548494,5.461074705111402,6.077200184767257,-0.6161254796558548,0.7482781782437745,0.8195978047182175,5.919083114897336,6.235877566622979,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,zero_option,friend,all,zero,all,all,heldout,567,111,0.8498498498498499,0.7804259080724735,0.06942394177737643,3.8420420420420434,3.745557814358433,0.09648422768361042,0.7409759759759758,0.8159496996996998,3.5870495495495502,3.9138288288288314,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,run,friend,all,all,single_run,all,heldout,89,21,0.7714285714285714,0.7596916298318493,0.011736941596722006,4.3841269841269845,4.585018615773207,-0.2008916316462228,0.6665674603174603,0.8460714285714285,4.17218253968254,4.949246031746031,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,time_bin,friend,all,all,late,all,heldout,956,111,0.751151626151626,0.7830931689597921,-0.03194154280816608,4.863816613816613,5.166353114499059,-0.30253650068244653,0.7503365734615732,0.8168288637038633,5.009620875870876,5.308773775023775,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,previous_feedback,friend,all,all,all,defection,heldout,641,109,0.7272535313819719,0.7623018975210849,-0.035048366139112996,4.714030872287755,5.035213962124718,-0.3211830898369632,0.7255777632153779,0.8043707222950339,4.854401485364788,5.218451470802391,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,previous_feedback,friend,all,all,all,reciprocation,heldout,680,110,0.7802669552669552,0.8032962051412207,-0.023029249874265467,4.858535353535354,5.142845390198061,-0.28431003666270716,0.7662452200577203,0.839141053391053,4.972919733044732,5.294680555555555,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,partner,stranger,all,all,all,all,heldout,1354,111,0.5161195911195912,0.40398888472221145,0.11213070639737971,3.668375568375568,3.2042257696048075,0.46414979877076057,0.3752314927314927,0.4386884799384798,3.0517275179775187,3.3768653106153095,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,offer,stranger,0-2,zero,all,all,heldout,194,106,0.7594339622641509,0.44489627921284014,0.3145376830513108,1.5188679245283019,0.8897925584256803,0.6290753661026216,0.36792452830188677,0.5284198113207546,0.7358490566037735,1.056839622641509,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,offer,stranger,0-4,zero,all,all,heldout,194,108,0.7083333333333334,0.4136687700956248,0.29466456323770857,2.8333333333333335,1.6546750803824992,1.1786582529508343,0.3425925925925926,0.47685185185185186,1.3703703703703705,1.9074074074074074,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,offer,stranger,0-8,zero,all,all,heldout,195,106,0.5849056603773585,0.3685327405705185,0.21637291980683998,4.679245283018868,2.948261924564148,1.7309833584547198,0.30648584905660375,0.4386792452830189,2.45188679245283,3.509433962264151,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,offer,stranger,4-8,positive_positive,all,all,heldout,197,105,0.3333333333333333,0.3998266942596092,-0.06649336092627589,5.333333333333333,5.599306777038437,-0.26597344370510356,0.32845238095238094,0.46202380952380945,5.313809523809524,5.848095238095238,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,zero_option,stranger,all,positive_positive,all,all,heldout,771,111,0.38110253110253106,0.4003268705259523,-0.01922433942342122,4.247340197340197,4.349831274996462,-0.10249107765626508,0.35484663234663233,0.4389529708279708,4.136394251394251,4.526493993993994,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,zero_option,stranger,all,zero,all,all,heldout,583,111,0.6824324324324323,0.40766842425927946,0.2747640081731529,3.0030030030030037,1.8322886466132013,1.1707143563898024,0.36557807807807796,0.45286036036036037,1.619046546546547,2.0727402402402406,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,run,stranger,all,all,single_run,all,heldout,117,21,0.46014739229024937,0.38441300748346335,0.07573438480678601,3.221315192743764,2.9651910188524755,0.2561241738912887,0.29165532879818595,0.47169075963718815,2.5113435374149655,3.417740929705216,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,time_bin,stranger,all,all,late,all,heldout,921,111,0.5123025623025621,0.4022583422458642,0.1100442200566979,3.6706531206531223,3.204884326118636,0.4657687945344864,0.36914443664443675,0.43562402499902464,3.032423803673803,3.39269565019565,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,previous_feedback,stranger,all,all,all,reciprocation,heldout,695,111,0.5523416273416275,0.4187518055744367,0.1335898217671908,3.815501215501215,3.2634002022464355,0.5521010132547794,0.37798843486343486,0.4647909516659516,3.0490626340626332,3.476209066209066,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,partner,computer,all,all,all,all,heldout,1342,111,0.49848102348102347,0.38823339202357376,0.1102476314574497,3.671527571527572,3.161264646882308,0.5102629246452643,0.359027952152952,0.41828171828171834,3.0061693861693866,3.329758721008722,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,offer,computer,0-2,zero,all,all,heldout,190,102,0.6764705882352942,0.4415817353211483,0.23488885291414585,1.3529411764705883,0.8831634706422966,0.4697777058282917,0.36764705882352944,0.5147058823529411,0.7352941176470589,1.0294117647058822,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,offer,computer,0-4,zero,all,all,heldout,189,103,0.616504854368932,0.38796926982457,0.228535584544362,2.466019417475728,1.55187707929828,0.914142338177448,0.32038834951456313,0.46116504854368934,1.2815533980582525,1.8446601941747574,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,offer,computer,0-8,zero,all,all,heldout,198,104,0.5721153846153846,0.3447495616491726,0.227365822966212,4.576923076923077,2.7579964931933807,1.818926583729696,0.27884615384615385,0.41346153846153844,2.230769230769231,3.3076923076923075,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,offer,computer,2-4,positive_positive,all,all,heldout,189,101,0.5,0.43983870974605194,0.06016129025394806,3.0,2.8796774194921038,0.12032258050789624,0.36633663366336633,0.5148514851485149,2.732673267326733,3.0297029702970297,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,offer,computer,2-8,positive_positive,all,all,heldout,383,110,0.39545454545454545,0.36247099128529053,0.032983554169254914,4.372727272727273,4.174825947711742,0.19790132501553082,0.3120643939393939,0.41818181818181815,3.8723863636363633,4.509090909090909,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,zero_option,computer,all,positive_positive,all,all,heldout,765,111,0.4138888888888889,0.38800002091964203,0.025888867969246887,4.30948090948091,4.196673015728071,0.11280789375283895,0.3465344809094809,0.4275008043758043,4.003127413127413,4.401416237666237,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,zero_option,computer,all,zero,all,all,heldout,577,110,0.6177272727272728,0.3884640088062498,0.22926326392102298,2.858181818181818,1.7707673325522373,1.0874144856295807,0.3452575757575759,0.43425757575757595,1.5305151515151514,2.018916666666666,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,run,computer,all,all,single_run,all,heldout,103,21,0.46734693877551015,0.377474170019359,0.08987276875615113,3.6181405895691614,3.198483281511477,0.4196573080576842,0.2798100907029479,0.47406179138321974,2.668151927437642,3.7224376417233556,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,time_bin,computer,all,all,late,all,heldout,876,111,0.523132623132623,0.3903474263570644,0.1327851967755586,3.704526754526753,3.1281146326903855,0.5764121218363676,0.35823145260645256,0.42372410434910424,2.9601365888865883,3.308075790575792,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,time_bin,computer,all,all,middle,all,heldout,466,100,0.47208333333333335,0.38708310901252374,0.08500022432080961,3.521047619047621,3.107262722732387,0.4137848963152342,0.339145238095238,0.44096369047619044,2.877189285714286,3.3659809523809527,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,previous_feedback,computer,all,all,all,defection,heldout,726,109,0.4653024345684895,0.3769778495262891,0.08832458504220042,3.522059388114434,3.121723677721852,0.40033571039258176,0.33470780048188314,0.4192283003693553,2.891801335769225,3.3293551504560677,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,conditional_history,previous_feedback,computer,all,all,all,reciprocation,heldout,616,110,0.5516522366522365,0.40108190999869997,0.15057032665353653,4.095898596353141,3.376325129761774,0.7195734665913673,0.35882000196772923,0.44331338547815824,3.1526921159648436,3.6018439426734887,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,partner,friend,all,all,all,all,all,2745,111,0.7787168939641232,0.7744149089428609,0.004301985021262333,4.963929540869012,5.087513488946822,-0.12358394807781004,0.750702552337569,0.7965332789343873,4.969890665735295,5.192701085794863,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,offer,friend,0-2,zero,all,all,all,390,111,0.8821321321321322,0.6954466966966968,0.18668543543543537,1.7642642642642643,1.3908933933933936,0.37337087087087073,0.6478791291291291,0.7417605105105105,1.2957582582582583,1.483521021021021,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,offer,friend,0-4,zero,all,all,all,395,111,0.8746246246246245,0.777394894894895,0.09722972972972954,3.498498498498498,3.10957957957958,0.38891891891891817,0.7311749249249249,0.8220720720720721,2.9246996996996995,3.2882882882882885,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,offer,friend,0-8,zero,all,all,all,386,111,0.8603603603603603,0.8519594594594594,0.008400900900900954,6.882882882882883,6.815675675675675,0.06720720720720763,0.8115052552552553,0.8896771771771772,6.492042042042042,7.117417417417418,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,offer,friend,2-4,positive_positive,all,all,all,389,111,0.7897897897897898,0.6921227477477477,0.09766704204204202,3.5795795795795797,3.3842454954954952,0.19533408408408448,0.6441066066066066,0.7395082582582583,3.2882132132132127,3.4790165165165168,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,offer,friend,2-8,positive_positive,all,all,all,788,111,0.7037859287859287,0.815927177177177,-0.11214124839124828,6.222715572715573,6.895563063063064,-0.6728474903474915,0.7856496675246675,0.8473986486486488,6.713898005148006,7.084391891891891,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,offer,friend,4-8,positive_positive,all,all,all,397,111,0.6373873873873874,0.7725938438438439,-0.13520645645645646,6.54954954954955,7.090375375375376,-0.5408258258258263,0.7289602102102103,0.816066066066066,6.915840840840841,7.264264264264264,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,zero_option,friend,all,positive_positive,all,all,all,1574,111,0.7076362076362074,0.7743545286357787,-0.06671832099957131,5.6486271986271985,6.076553571428572,-0.42792637280137313,0.7457941870441871,0.7989140926640927,5.9435129772629764,6.191349742599743,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,zero_option,friend,all,zero,all,all,all,1171,111,0.8755115505115504,0.7745145624520623,0.10099698805948809,4.044227344227349,3.754474420849423,0.28975292337792613,0.7436667511667512,0.8016785698035699,3.618671252421253,3.893336567086569,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,run,friend,all,all,single_run,all,all,289,21,0.795133437990581,0.7673593668236525,0.027774071166928538,4.971742543171114,5.028449764521192,-0.05670722135007811,0.7056187859759288,0.8289115646258503,4.712598116169546,5.291522762951334,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,time_bin,friend,all,all,early,all,all,950,111,0.8238462488462486,0.7700267361517359,0.05381951269451268,5.312652912652913,5.178938059813058,0.13371485283985507,0.7351839908089904,0.7997254803504802,5.027414216164216,5.3264534014534,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,time_bin,friend,all,all,late,all,all,956,111,0.751151626151626,0.7811700336700335,-0.030018407518407453,4.863816613816613,5.155984578234578,-0.2921679644179651,0.7484656690906687,0.8107539013789011,5.006255830005829,5.302343332343332,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,time_bin,friend,all,all,middle,all,all,839,111,0.7689247939247938,0.7682945439195439,0.000630250005249966,4.665890965890965,4.842338266588266,-0.1764473006973013,0.7308501183501184,0.7971868190618189,4.696585227835227,4.97155009030009,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,previous_feedback,friend,all,all,all,defection,all,1321,111,0.7549592049592048,0.75525625019375,-0.00029704523454521237,5.002802102802102,5.126627837440338,-0.12382573463823565,0.7263510838510836,0.7836594927219925,4.984222487972489,5.26328441078441,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,previous_feedback,friend,all,all,all,no_previous,all,112,111,0.9234234234234234,0.7788963963963964,0.14452702702702702,6.09009009009009,5.522612612612614,0.5674774774774765,0.7117117117117117,0.8468468468468469,5.224774774774775,5.82027027027027,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,previous_feedback,friend,all,all,all,reciprocation,all,1312,111,0.7922443047443046,0.7938969343656842,-0.0016526296213795755,4.829201454201453,5.007116319616319,-0.17791486541486634,0.7607330097955096,0.8225342100342098,4.863786795036792,5.1365276609026616,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,partner,stranger,all,all,all,all,all,2752,111,0.5190448454674238,0.3951929895493015,0.12385185591812231,3.712182180252357,3.1729374424734456,0.5392447377789114,0.3716500505857866,0.417953060001687,3.0568047017394844,3.277529838566071,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,offer,stranger,0-2,zero,all,all,all,394,111,0.7575075075075075,0.4427627627627628,0.31474474474474473,1.515015015015015,0.8855255255255255,0.6294894894894895,0.39562687687687687,0.49100975975975975,0.7912537537537537,0.9820195195195195,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,offer,stranger,0-4,zero,all,all,all,388,111,0.7064564564564565,0.4010566816816816,0.30539977477477487,2.825825825825826,1.6042267267267265,1.2215990990990995,0.35208333333333336,0.4572447447447447,1.4083333333333334,1.8289789789789788,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,offer,stranger,0-8,zero,all,all,all,388,111,0.5893393393393394,0.3514883633633633,0.23785097597597604,4.714714714714715,2.8119069069069065,1.9028078078078083,0.3032282282282282,0.40617492492492496,2.4258258258258256,3.2493993993993997,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,offer,stranger,2-4,positive_positive,all,all,all,398,111,0.47822822822822825,0.4372391141141141,0.040989114114114156,2.956456456456457,2.8744782282282286,0.0819782282282282,0.38663663663663667,0.4887575075075075,2.7732732732732734,2.977515015015015,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,offer,stranger,2-8,positive_positive,all,all,all,791,111,0.392996567996568,0.3682476941226942,0.02474887387387381,4.357979407979408,4.209486164736164,0.14849324324324353,0.3294232625482626,0.40294052981552975,3.9765395752895754,4.417643178893179,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,offer,stranger,4-8,positive_positive,all,all,all,393,111,0.3288288288288289,0.39587087087087086,-0.06704204204204195,5.315315315315316,5.583483483483483,-0.2681681681681667,0.341478978978979,0.4451951951951952,5.365915915915916,5.7807807807807805,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,zero_option,stranger,all,positive_positive,all,all,all,1582,111,0.3976950976950978,0.3924798698861198,0.005215227808977985,4.241932841932842,4.215994479056979,0.02593836287586271,0.36540271196521196,0.4183335648960649,4.0716465328965326,4.3286887455637455,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,zero_option,stranger,all,zero,all,all,all,1170,111,0.685289835289835,0.39892635248885255,0.28636348280098245,3.0025753025753033,1.7583161911911913,1.244259111384112,0.3668327418327416,0.4296944671944671,1.5911261261261263,1.9223263035763032,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,run,stranger,all,all,single_run,all,all,287,21,0.4468428396999826,0.37351888191173904,0.07332395778824358,3.3790336647479498,3.06580389848247,0.3132297662654797,0.3149474533403104,0.4397915576487004,2.775242019884877,3.3890044479330195,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,time_bin,stranger,all,all,early,all,all,938,111,0.4997546247546247,0.38789426358176354,0.11186036117286113,3.717043667043666,3.1925941623441623,0.5244495046995037,0.3546188396188395,0.42298095985595985,3.029177375427374,3.356414287664288,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,time_bin,stranger,all,all,late,all,all,921,111,0.5123025623025621,0.40138993538993534,0.11091262691262677,3.6706531206531223,3.1993473895973894,0.4713057310557329,0.36525674213174214,0.43720418470418465,3.024325689325689,3.3822174447174445,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,time_bin,stranger,all,all,middle,all,all,893,111,0.5363206863206863,0.3961751112376112,0.14014557508307512,3.769345719345718,3.1798490029740027,0.5894967163717153,0.3621625021625021,0.4318375393375395,3.015672503172503,3.3525470312970302,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,previous_feedback,stranger,all,all,all,defection,all,1309,111,0.4927447912742031,0.38284636634268987,0.10989842493151325,3.6036395212865813,3.110883500390853,0.49275602089572823,0.3514452362981773,0.41328539686995597,2.9631888428579596,3.2618450836465547,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,previous_feedback,stranger,all,all,all,no_previous,all,123,111,0.6081081081081081,0.3897522522522523,0.21835585585585582,4.063063063063064,3.192094594594595,0.8709684684684689,0.30930930930930933,0.4744744744744745,2.8287537537537535,3.5590090090090087,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,previous_feedback,stranger,all,all,all,reciprocation,all,1320,111,0.5491973241973241,0.40843446555946555,0.1407628586378586,3.852864527864527,3.248275674338174,0.6045888535263528,0.37948696229946216,0.44057608432608436,3.0930521680521683,3.4126081526081533,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,partner,computer,all,all,all,all,all,2754,111,0.48026954526954524,0.3894853979799155,0.09078414728962975,3.5342567607479887,3.1365297951933915,0.3977269655545972,0.36699994999995006,0.4131875028848713,3.0367622724771848,3.2520662757987333,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,offer,computer,0-2,zero,all,all,all,395,111,0.6584084084084084,0.4399831081081081,0.21842530030030033,1.3168168168168168,0.8799662162162162,0.43685060060060066,0.38588588588588585,0.49924924924924924,0.7717717717717717,0.9984984984984985,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,offer,computer,0-4,zero,all,all,all,392,111,0.6006006006006005,0.38846846846846844,0.21213213213213206,2.402402402402402,1.5538738738738738,0.8485285285285282,0.34159159159159164,0.43470345345345346,1.3663663663663665,1.7388138138138138,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,offer,computer,0-8,zero,all,all,all,393,111,0.5157657657657658,0.3380011261261261,0.17776463963963973,4.126126126126127,2.7040090090090088,1.4221171171171179,0.2912537537537538,0.38665540540540544,2.3300300300300303,3.0932432432432435,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,offer,computer,2-4,positive_positive,all,all,all,396,111,0.4872372372372373,0.4377327327327328,0.0495045045045045,2.974474474474474,2.8754654654654654,0.09900900900900877,0.3858108108108108,0.4895082582582582,2.7716216216216214,2.979016516516516,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,offer,computer,2-8,positive_positive,all,all,all,783,111,0.3788610038610038,0.3657952595452595,0.01306574431574431,4.273166023166023,4.194771557271557,0.07839446589446553,0.33096176533676536,0.4032255469755469,3.985770592020592,4.419353281853282,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,offer,computer,4-8,positive_positive,all,all,all,395,111,0.3498498498498498,0.39098348348348355,-0.04113363363363376,5.399399399399399,5.563933933933933,-0.1645345345345346,0.33781906906906906,0.44070945945945944,5.351276276276277,5.7628378378378375,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,zero_option,computer,all,positive_positive,all,all,all,1574,111,0.3994088869088869,0.3901322098197098,0.009276677089177066,4.232414832414832,4.205799077236577,0.026615755178254652,0.36220987127237125,0.41947815947815953,4.083847150722151,4.342916377916377,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,zero_option,computer,all,zero,all,all,all,1180,111,0.5905015405015404,0.3886100239850239,0.20189151651651643,2.6131157131157123,1.7104179731679734,0.9026977399477389,0.36143778518778513,0.4194091006591007,1.5594337194337193,1.877569615069615,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,run,computer,all,all,single_run,all,all,284,21,0.4404127618413332,0.3778871227978371,0.06252563904349612,3.3466137037565615,3.091709461173747,0.2549042425828145,0.30751391465677175,0.4422892583606869,2.7339541410969987,3.416142191142191,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,time_bin,computer,all,all,early,all,all,859,111,0.4725676975676976,0.39126147819897816,0.08130621936871946,3.4487259987260006,3.128886435136435,0.31983956358956567,0.3534890816140815,0.4278087178087178,2.938909932659932,3.3027016464516463,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H5,H5_train_noage,training,generative_history,time_bin,computer,all,all,late,all,all,876,111,0.523132623132623,0.3898749154999155,0.1332577076327075,3.704526754526753,3.1262775017775017,0.5782492527492513,0.3542666548916549,0.42681344118844117,2.95031556156556,3.3024038299038314,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
