parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,chains,draws_per_chain,warmup_per_chain,adapt_delta,divergences,max_depth_hits,min_bfmi,passed
"natural[1,4]",1.20755,0.00448609,0.677656,0.665566,0.133575,1.18838,2.34579,23218.5,12756.1,2.3926,1.00031,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[2,1]",0.148622,0.0011168,0.125248,0.0942759,0.018577,0.112746,0.406941,11905.8,10015.3,1.22686,1.00006,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[2,2]",0.372208,0.00214023,0.26557,0.233935,0.0684556,0.304574,0.898326,13540.8,11735.3,1.39534,1.00003,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[2,3]",3.6175,0.0227381,2.32418,2.09655,0.943228,3.04711,8.17582,13746.1,9739.78,1.41649,1.0002,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[2,4]",1.67568,0.00429649,0.643347,0.6396,0.659752,1.65367,2.77626,22767.1,12883.7,2.34608,1.00049,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[3,1]",0.07077,0.000658809,0.0644626,0.0414468,0.0103979,0.0558072,0.176909,8586.51,9597.78,0.884812,1.00036,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[3,2]",0.702254,0.00358854,0.320864,0.319122,0.163646,0.697152,1.24046,7490.97,4723.62,0.771921,1.0004,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[3,3]",0.757656,0.0170814,1.08913,0.323633,0.0908674,0.526717,1.95343,10138.2,4562.12,1.04471,1.00092,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[3,4]",3.55474,0.00496982,0.705585,0.698133,2.44946,3.51731,4.75706,20699.8,11573.3,2.13304,1.00051,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[4,1]",0.0267923,0.000236578,0.0225268,0.0161928,0.00397951,0.0210037,0.0688372,7690.33,9784.73,0.792464,1.00036,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[4,2]",0.766276,0.00205735,0.276446,0.280929,0.343691,0.750175,1.25065,17256.0,12294.4,1.77818,1.00085,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[4,3]",4.7506,0.0156858,1.89389,1.81971,2.15284,4.49175,8.27872,17992.2,11390.0,1.85404,1.00027,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[4,4]",2.66344,0.00375051,0.610917,0.607496,1.71687,2.63547,3.71637,27225.5,12892.4,2.8055,1.00034,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[5,1]",0.0407764,0.000579691,0.0511985,0.0224813,0.00492295,0.0271543,0.116773,10493.3,8345.25,1.0813,1.00065,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[5,2]",1.18468,0.00470786,0.518091,0.519593,0.378178,1.15289,2.08464,11010.2,7160.79,1.13456,1.00024,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[5,3]",0.576163,0.00786231,0.592066,0.257541,0.0894228,0.485737,1.21265,13130.2,8718.12,1.35302,1.00017,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[5,4]",1.29081,0.00465394,0.651279,0.65351,0.236849,1.28297,2.38785,19452.6,11095.7,2.00453,1.00011,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[6,1]",0.0867005,0.000644369,0.066308,0.0531764,0.0137064,0.0707972,0.215281,8199.48,8948.09,0.84493,1.00031,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[6,2]",0.390659,0.00156223,0.2022,0.188699,0.134068,0.352168,0.778215,15279.3,11855.7,1.57448,1.00001,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[6,3]",4.71172,0.0179032,2.06759,1.98444,1.98035,4.36413,8.61638,16241.1,10548.2,1.67359,1.00023,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[6,4]",1.42176,0.00312225,0.461051,0.455671,0.70823,1.40181,2.20602,22246.9,12981.8,2.29247,0.999899,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[7,1]",0.0924351,0.00113698,0.0928009,0.0578511,0.00940897,0.0635786,0.27241,5138.05,7548.44,0.529459,1.00029,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[7,2]",0.171076,0.000610929,0.0948588,0.0865946,0.0502286,0.153804,0.351525,22047.3,9716.35,2.2719,1.00048,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[7,3]",7.27276,0.0166017,2.48505,2.49856,3.49008,7.09883,11.6223,23663.8,12721.7,2.43848,1.00065,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[7,4]",3.41387,0.00602409,0.960031,0.950382,1.94291,3.34795,5.08206,27646.8,12324.6,2.84891,1.00055,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[8,1]",0.081894,0.000892097,0.0852369,0.0474864,0.0093401,0.0553178,0.249995,8590.53,8863.54,0.885226,1.00002,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[8,2]",0.307076,0.00224014,0.227483,0.224152,0.0426701,0.254878,0.753685,8655.7,10228.3,0.891942,1.00012,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[8,3]",2.80308,0.0307349,2.41088,1.45128,0.565333,1.89397,7.9643,8944.44,7542.12,0.921696,1.00029,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[8,4]",2.78136,0.0040705,0.640698,0.629203,1.79047,2.74604,3.88694,25880.3,12601.4,2.66688,1.00059,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[9,1]",0.144593,0.00154194,0.130574,0.0937477,0.0159677,0.105501,0.413668,5927.32,8200.69,0.610791,1.00034,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[9,2]",0.115303,0.000767812,0.10128,0.0707521,0.0167558,0.0821563,0.322139,15617.9,12864.8,1.60937,0.999908,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[9,3]",3.97884,0.0281194,3.04056,3.01253,0.398497,3.25491,9.8855,14060.0,11670.7,1.44884,1.00002,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[9,4]",2.05483,0.00347904,0.506896,0.49853,1.2693,2.02894,2.92739,22254.0,11148.4,2.2932,1.0,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[10,1]",0.376587,0.00221191,0.181824,0.191589,0.0841549,0.370415,0.688648,6354.01,6509.45,0.654761,0.999984,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[10,2]",0.42624,0.00352722,0.293206,0.297068,0.057532,0.374047,0.979116,5795.22,9344.44,0.597179,1.00006,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[10,3]",2.57276,0.0284326,2.27542,1.53896,0.308647,1.81972,7.40367,9116.92,8158.59,0.939469,1.0,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[10,4]",1.32594,0.00439251,0.597908,0.601487,0.377736,1.30397,2.34363,18868.1,12868.2,1.9443,1.00024,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[11,1]",0.0523319,0.000217302,0.024628,0.0248563,0.0149975,0.0506936,0.0953497,11465.9,8049.61,1.18153,1.0004,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[11,2]",2.66697,0.00510044,0.668187,0.645041,1.71166,2.59111,3.87137,16944.7,15428.2,1.74609,1.00005,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[11,3]",0.221694,0.001374,0.141262,0.170693,0.0112121,0.219373,0.454774,10160.7,10149.5,1.04703,1.00007,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[11,4]",0.602081,0.00372017,0.612514,0.605114,-0.397616,0.595054,1.61312,27220.6,12095.4,2.805,1.00024,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[12,1]",0.023893,0.000200467,0.0199046,0.0147629,0.00349569,0.0185052,0.0618938,8941.8,10193.1,0.921424,1.00014,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[12,2]",1.36282,0.00226257,0.323034,0.315482,0.852742,1.35028,1.92491,20190.3,12791.1,2.08054,1.0002,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[12,3]",0.154942,0.000823892,0.111277,0.117346,0.0104047,0.137815,0.360569,14920.0,9895.17,1.53746,1.00019,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[12,4]",2.22876,0.0030626,0.502845,0.505771,1.42727,2.2147,3.06928,27260.6,12236.5,2.80911,1.00068,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[13,1]",0.0503742,0.000347,0.0364692,0.0309738,0.00847821,0.0421244,0.118548,9886.1,11174.2,1.01873,1.00026,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[13,2]",0.787032,0.00285346,0.324588,0.330615,0.27585,0.774982,1.33857,11635.7,7309.4,1.19903,1.00006,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[13,3]",1.64515,0.0129888,1.00874,0.556891,0.741718,1.3607,3.53463,11133.7,6454.01,1.14729,1.0006,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[13,4]",0.777289,0.00386527,0.499529,0.496929,-0.0281333,0.766184,1.61335,16614.9,12903.9,1.71211,1.00012,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[14,1]",0.0511805,0.000346826,0.0346625,0.0291869,0.00992258,0.0443096,0.115146,8268.79,8959.91,0.852072,1.00036,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[14,2]",1.0542,0.00183012,0.262541,0.26128,0.639473,1.04348,1.50242,20368.8,14031.7,2.09894,1.00032,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[14,3]",0.0606063,0.000425737,0.0616643,0.0436501,0.00302685,0.0412782,0.182746,20027.0,11958.3,2.06372,1.00004,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[14,4]",1.72966,0.00301086,0.471897,0.468839,0.967162,1.72033,2.52694,24616.9,11556.1,2.5367,1.00038,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[15,1]",0.132047,0.000969661,0.102897,0.0818922,0.0201681,0.106022,0.335285,9902.99,9470.71,1.02047,1.00022,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[15,2]",0.179947,0.000831676,0.112219,0.0927767,0.0512156,0.15268,0.400618,16190.1,12263.5,1.66834,1.0002,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[15,3]",5.02311,0.0206053,2.43094,2.41777,1.76024,4.64056,9.56577,16790.5,11818.7,1.73021,1.00015,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[15,4]",1.60211,0.00293159,0.449642,0.444047,0.893259,1.58194,2.36562,23782.4,13751.4,2.4507,0.999897,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[16,1]",0.0631223,0.000676808,0.0642009,0.0375734,0.00756522,0.0442974,0.18465,7966.61,10876.0,0.820933,1.00042,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[16,2]",0.350283,0.00201739,0.233638,0.219947,0.0743684,0.295026,0.805622,11121.8,10332.6,1.14606,0.999906,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[16,3]",3.62696,0.0247441,2.29248,1.9241,1.12219,2.98809,8.26523,11963.1,9421.37,1.23276,0.99992,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[16,4]",3.2244,0.00460839,0.728632,0.72525,2.11389,3.17968,4.48669,26931.1,12555.6,2.77516,1.00002,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[17,1]",0.096088,0.000554588,0.0542509,0.0514479,0.0228865,0.0888079,0.194191,9354.07,8305.24,0.963907,1.00013,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[17,2]",1.29442,0.00318315,0.396516,0.396734,0.677076,1.27261,1.97708,15046.1,10676.2,1.55045,1.00011,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[17,3]",1.84746,0.00892007,0.853299,0.577055,0.976373,1.63347,3.44221,14324.7,8853.68,1.47612,0.999936,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[17,4]",1.33092,0.00368508,0.536534,0.536062,0.469147,1.32312,2.23866,21146.8,12372.2,2.17911,1.00043,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[18,1]",0.0811011,0.000790217,0.0739605,0.0492804,0.0106357,0.0597503,0.228582,6508.76,9034.56,0.670707,1.00007,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[18,2]",0.207363,0.000636504,0.095655,0.0872074,0.08177,0.190907,0.38855,20665.1,10601.4,2.12948,1.00002,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[18,3]",6.37809,0.0160684,2.21931,2.17659,3.13588,6.15913,10.3673,21637.0,11722.2,2.22962,0.999919,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[18,4]",1.5135,0.00306202,0.467738,0.454946,0.774488,1.49732,2.31308,23830.9,12059.6,2.4557,0.999984,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[19,1]",0.079706,0.000489176,0.052025,0.0433441,0.0173631,0.0700786,0.17199,10976.0,10242.3,1.13104,1.00019,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[19,2]",0.569341,0.00248421,0.272377,0.284379,0.152726,0.550108,1.04948,10465.4,6547.18,1.07842,1.00023,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[19,3]",1.7757,0.0179185,1.26564,0.645181,0.710847,1.3922,4.30367,11005.2,5211.74,1.13405,0.99995,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[19,4]",-0.338159,0.00318055,0.439375,0.43986,-1.06956,-0.341627,0.393621,19142.0,13921.5,1.97252,1.00004,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[20,1]",0.0951529,0.00115997,0.0861474,0.0652205,0.00894721,0.0697665,0.266016,4315.48,7453.19,0.444697,1.00016,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[20,2]",0.165621,0.000509568,0.0721403,0.0676246,0.0683216,0.154675,0.300556,18317.3,10486.1,1.88754,1.00066,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[20,3]",8.22052,0.0166759,2.37268,2.36484,4.59136,8.07908,12.4038,21331.5,12797.2,2.19814,0.999871,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[20,4]",3.77606,0.00570955,0.893036,0.869389,2.4354,3.70057,5.36263,27123.5,11652.7,2.79499,1.00028,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[21,1]",0.0366275,0.00045047,0.0374682,0.0238144,0.00296384,0.0241225,0.113423,6457.17,11116.7,0.665391,1.0006,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[21,2]",4.32587,0.0127339,1.63347,1.572,2.07684,4.08839,7.34763,16475.6,12951.2,1.69776,1.00029,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[21,3]",2.48208,0.0130736,1.37595,1.17837,0.940248,2.14214,5.17462,12928.5,11265.5,1.33224,1.00004,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[21,4]",2.36387,0.00749383,1.04163,1.02695,0.741177,2.31462,4.14702,19847.7,11899.0,2.04524,1.00023,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[22,1]",0.123813,0.00113353,0.121525,0.0747758,0.0132435,0.0832607,0.378393,9878.22,10931.2,1.01792,1.00002,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[22,2]",0.313391,0.00221817,0.252299,0.219124,0.0400861,0.242124,0.817575,10717.7,10605.3,1.10442,1.00037,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[22,3]",2.927,0.0285192,2.52115,1.82895,0.363871,2.07118,8.23548,10688.7,9422.52,1.10144,1.00065,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[22,4]",1.84111,0.00427493,0.630027,0.619211,0.854837,1.81222,2.92459,22158.2,13209.8,2.28333,1.0002,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[23,1]",0.104769,0.00103681,0.0885988,0.0680413,0.0130609,0.0805298,0.27802,5476.36,8895.75,0.564322,1.00014,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[23,2]",0.149075,0.000442741,0.0659263,0.061159,0.0609062,0.139008,0.27112,21223.3,10880.1,2.187,1.0001,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[23,3]",7.5859,0.0156931,2.2881,2.25471,4.16694,7.41432,11.6405,22255.3,12899.4,2.29334,1.00024,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[23,4]",1.94581,0.0032363,0.530454,0.526691,1.13633,1.91827,2.8629,28345.5,12326.3,2.92091,0.999971,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[24,1]",0.0863432,0.00103556,0.0789028,0.0562884,0.00858021,0.0637728,0.240838,4344.96,7485.7,0.447734,1.00123,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[24,2]",0.155864,0.000473864,0.0688032,0.0634763,0.0638068,0.145014,0.285007,20342.4,10370.3,2.09622,1.00048,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[24,3]",8.34779,0.0167377,2.39441,2.36643,4.72347,8.15474,12.5632,21843.2,12384.6,2.25087,1.00002,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[24,4]",3.76287,0.00611087,0.909547,0.894064,2.38724,3.69852,5.378,25043.7,11138.4,2.58068,1.00022,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[25,1]",0.164,0.000849055,0.0758564,0.0742873,0.0482454,0.159441,0.295005,7112.55,6175.59,0.732926,1.0003,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[25,2]",1.03593,0.00234113,0.321261,0.319047,0.546279,1.01873,1.59048,18232.8,12120.3,1.87883,1.00009,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[25,3]",0.609291,0.00199496,0.24942,0.194629,0.278863,0.584137,1.0152,16724.6,12271.9,1.72342,1.00018,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[25,4]",-0.136366,0.00303111,0.471364,0.46534,-0.917153,-0.137044,0.634168,24308.9,13283.3,2.50496,1.00015,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[26,1]",0.0555559,0.000479293,0.0533552,0.0338939,0.00667755,0.0402159,0.154239,10745.8,10840.2,1.10732,1.00046,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[26,2]",1.03034,0.00329396,0.432916,0.440277,0.385186,0.995159,1.78768,16075.3,11042.4,1.65651,1.00065,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[26,3]",3.88567,0.01485,1.81833,1.76201,1.4771,3.61311,7.30449,18548.2,11129.9,1.91133,0.999928,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[26,4]",1.61979,0.0043837,0.706304,0.698612,0.503246,1.59754,2.82397,26703.7,11755.1,2.75173,0.999968,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[27,1]",0.023297,0.000183598,0.0179456,0.0151682,0.00327521,0.0187411,0.0595472,8601.75,10043.5,0.886383,1.00024,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[27,2]",3.16447,0.00616827,0.837721,0.815262,1.94068,3.0806,4.68027,18246.5,13102.3,1.88025,1.00022,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[27,3]",2.62008,0.0121898,1.33417,1.14455,1.08811,2.28946,5.25234,15542.8,11036.0,1.60163,1.00037,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[27,4]",1.11884,0.00443745,0.709472,0.710166,-0.0105992,1.10438,2.31961,25828.0,11908.9,2.66149,1.00056,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[28,1]",0.0790995,0.000661374,0.0566089,0.0532221,0.0108775,0.0672167,0.187123,6048.29,8398.71,0.623257,1.00034,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[28,2]",1.37061,0.00319642,0.398084,0.388653,0.771687,1.34183,2.07934,14902.6,10654.3,1.53567,1.00018,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[28,3]",3.8553,0.0131716,1.50947,1.4295,1.8564,3.61226,6.6654,15854.6,10957.0,1.63377,1.00016,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[28,4]",-0.695769,0.00422211,0.638064,0.625213,-1.77488,-0.67434,0.304885,23251.5,13567.7,2.39599,1.0002,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[29,1]",0.0139935,7.47685e-05,0.00943611,0.008608,0.00250979,0.0119436,0.0322325,14378.7,11601.1,1.48168,1.00009,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[29,2]",4.8934,0.0108782,1.41078,1.36498,2.86881,4.74239,7.43718,16412.4,12528.7,1.69124,1.00028,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[29,3]",0.296474,0.00072928,0.0814979,0.0727716,0.137443,0.309652,0.406008,14723.7,9516.47,1.51723,1.00022,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[29,4]",1.87595,0.00489398,0.689804,0.67827,0.797965,1.85026,3.05328,20493.3,13003.1,2.11177,1.00025,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[30,1]",0.0919593,0.00126003,0.0936114,0.0579632,0.00915198,0.0629473,0.279476,4169.04,7373.95,0.429606,1.00045,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[30,2]",0.104061,0.000362776,0.0537193,0.0482977,0.0348937,0.0947436,0.204807,20100.8,10523.8,2.07133,1.00012,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[30,3]",7.63924,0.0180095,2.56306,2.53742,3.72539,7.48129,12.1502,21140.8,12532.3,2.17849,1.00014,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[30,4]",3.76407,0.00617182,0.906317,0.90328,2.41883,3.69621,5.36104,24457.7,10955.3,2.52029,1.00026,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
"natural[31,1]",0.128279,0.00121814,0.126472,0.0795013,0.0124404,0.0835232,0.396886,9478.32,10374.2,0.97671,0.99996,N111_H5_zero_full,111,4,4000,3000,0.99,0,0,0.6515970172383011,True
