parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,chains,draws_per_chain,warmup_per_chain,adapt_delta,divergences,max_depth_hits,min_bfmi,passed
"natural[13,1]",0.0623529,0.000413248,0.0466647,0.03963,0.00901198,0.051864,0.151203,10353.4,10389.8,1.9613,1.00033,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[13,2]",0.397714,0.00243666,0.241656,0.261895,0.08004,0.363664,0.84161,7989.67,8420.21,1.51352,1.00007,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[13,3]",3.94275,0.0403735,2.98764,1.79513,1.21466,2.85794,10.3938,8058.51,6729.17,1.52656,0.999984,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[14,1]",0.1015,0.000980012,0.0874118,0.057858,0.0153275,0.077482,0.275098,7514.18,9920.04,1.42345,1.00008,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[14,2]",0.457529,0.00137204,0.173815,0.174833,0.182504,0.450078,0.755952,13662.6,6532.09,2.58818,1.00037,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[14,3]",0.138385,0.0128729,0.514678,0.075228,0.00153214,0.0594202,0.40895,14906.8,8611.94,2.82386,1.00004,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[15,1]",0.116339,0.000866474,0.089817,0.0751538,0.0149379,0.0936797,0.292894,7951.01,8250.22,1.5062,1.00022,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[15,2]",0.0984425,0.000358969,0.0528609,0.0425618,0.0369925,0.0865541,0.201069,20104.6,11766.3,3.8085,1.0001,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[15,3]",9.66091,0.0256062,3.59508,3.6897,4.34249,9.35767,15.9401,22023.0,11677.0,4.17192,1.00008,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[16,1]",0.0909236,0.00073734,0.0763966,0.056213,0.0122477,0.0707092,0.238858,7919.46,8371.15,1.50022,1.00025,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[16,2]",0.117202,0.000441675,0.0647326,0.0523981,0.0429028,0.102413,0.243684,19615.6,12649.7,3.71588,1.00003,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[16,3]",9.23315,0.0284887,3.62706,3.68284,3.90172,8.87217,15.8345,18292.7,12132.4,3.46527,1.00034,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[17,1]",0.155478,0.00116823,0.0872568,0.0850114,0.0372585,0.141788,0.319875,5563.28,8690.31,1.05388,1.00024,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[17,2]",0.664924,0.00223869,0.27194,0.280519,0.256444,0.644717,1.14533,13426.4,10284.9,2.54342,0.999889,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[17,3]",4.15178,0.0266736,2.33749,1.73899,1.68582,3.49011,8.93305,9688.41,8547.12,1.83532,0.999964,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[18,1]",0.0699961,0.000699341,0.0613083,0.0446842,0.0085316,0.052975,0.188082,6048.41,9719.39,1.14578,1.00028,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[18,2]",0.13426,0.000381254,0.0578038,0.0517783,0.0600714,0.123858,0.243437,21628.3,12452.0,4.09715,1.0005,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[18,3]",10.9393,0.0227866,3.34996,3.36721,5.93124,10.6845,16.9192,24145.5,11612.2,4.57399,1.00062,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[19,1]",0.0697205,0.000441326,0.0463135,0.038153,0.0136027,0.0616022,0.151875,11379.0,9208.92,2.15557,1.00035,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[19,2]",0.610366,0.002991,0.26722,0.265123,0.158445,0.604829,1.06005,7302.49,3894.59,1.38335,1.00082,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[19,3]",1.60403,0.0280261,1.53884,0.456888,0.678482,1.20489,3.76522,8391.51,3616.92,1.58964,1.00109,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[20,1]",0.088186,0.00086828,0.0762507,0.0585696,0.00955025,0.0674519,0.240233,6007.91,7869.27,1.13811,1.00016,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[20,2]",0.12172,0.000313279,0.0458724,0.0417449,0.0593903,0.114953,0.208485,21425.3,11283.8,4.05869,1.00018,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[20,3]",12.9187,0.0206769,3.29181,3.33045,7.81053,12.7225,18.6191,27214.3,12870.0,5.15533,1.00015,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[21,1]",0.0642038,0.00076009,0.0569452,0.0427796,0.00607446,0.0464824,0.18297,5760.41,11106.0,1.09122,1.00022,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[21,2]",2.28387,0.00613591,0.86165,0.792719,1.11173,2.16604,3.85774,19366.6,12060.5,3.66871,1.00019,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[21,3]",4.31877,0.0211282,2.2968,2.10518,1.52221,3.84083,8.69957,14349.4,11823.6,2.71828,0.999989,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[22,1]",0.136725,0.00112841,0.119639,0.0836505,0.0164421,0.100549,0.38553,8843.45,8227.14,1.67526,0.999979,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[22,2]",0.103815,0.000665359,0.0884871,0.0567593,0.0202572,0.0771439,0.280077,15470.2,10931.6,2.93059,0.999928,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[22,3]",7.78461,0.0314099,4.17935,4.50218,1.8301,7.37011,15.225,20052.2,12058.0,3.79858,1.0001,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[23,1]",0.0907275,0.000923912,0.0771317,0.0590929,0.0101918,0.0698529,0.241649,5424.16,8421.71,1.02752,1.00049,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[23,2]",0.114394,0.000311032,0.0458633,0.0422721,0.0534078,0.107159,0.200264,22555.9,12002.7,4.27286,1.00004,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[23,3]",12.1275,0.0220118,3.32404,3.30844,7.05867,11.9196,17.926,24375.2,12704.4,4.6175,1.00016,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[24,1]",0.0987951,0.000967684,0.0804339,0.0657819,0.0113544,0.0780388,0.254297,5587.2,9072.78,1.05841,1.00005,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[24,2]",0.124749,0.000332032,0.04726,0.044337,0.0603739,0.118,0.211609,19887.2,11026.3,3.76733,1.0003,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[24,3]",12.8282,0.0214965,3.28485,3.2489,7.8027,12.6076,18.5215,24960.2,11896.7,4.72832,1.00089,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[25,1]",0.156724,0.000981619,0.0743875,0.0757607,0.0457799,0.152432,0.285763,5395.27,7979.43,1.02205,1.0002,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[25,2]",1.04352,0.00219391,0.297584,0.292682,0.584985,1.02606,1.56479,17262.0,10596.7,3.27003,1.00004,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[25,3]",0.56186,0.0016598,0.197945,0.168651,0.260361,0.554213,0.878007,14050.5,10943.4,2.66166,1.00041,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[26,1]",0.083261,0.00072111,0.0769129,0.0521699,0.00948859,0.0614266,0.237725,11094.1,9936.84,2.10161,1.00019,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[26,2]",0.506498,0.0016828,0.260085,0.252074,0.157002,0.467203,0.990781,21092.7,11152.2,3.99569,1.00028,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[26,3]",7.37661,0.0244719,3.14037,3.10264,2.98428,6.97383,13.1624,20686.6,11046.6,3.91875,1.00002,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[27,1]",0.0279781,0.000241534,0.021082,0.0187824,0.00366007,0.0227775,0.0693221,7018.5,9831.43,1.32955,1.00034,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[27,2]",2.33588,0.00443335,0.57139,0.559599,1.50003,2.28565,3.35446,16535.8,12004.0,3.13246,1.00005,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[27,3]",4.25862,0.0204113,2.26501,2.06802,1.54175,3.75405,8.63873,15743.7,11892.4,2.98241,1.00009,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[28,1]",0.0638865,0.00057612,0.0496145,0.0433565,0.0076779,0.0515523,0.163076,6799.34,11035.8,1.28803,1.00021,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[28,2]",1.46255,0.00293087,0.373295,0.370014,0.897038,1.44001,2.11006,15716.6,9926.54,2.97727,0.999942,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[28,3]",4.93035,0.0208397,2.34003,2.17463,1.99016,4.46789,9.42197,16475.6,11852.2,3.12106,1.00045,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[29,1]",0.0205967,0.000149591,0.0134003,0.0130112,0.00373664,0.0179824,0.0461853,8370.87,8117.63,1.58573,1.00002,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[29,2]",2.86999,0.00586845,0.801477,0.749696,1.76296,2.76033,4.3466,16676.3,12450.4,3.15908,0.999958,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[29,3]",0.275476,0.00112772,0.117877,0.113222,0.0345592,0.296356,0.43623,11985.4,8547.3,2.27046,0.999968,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[30,1]",0.0868005,0.000937577,0.0773982,0.0557061,0.0098052,0.0642463,0.240602,4995.64,8304.88,0.946347,1.00075,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[30,2]",0.0818992,0.000237276,0.0341038,0.03101,0.0362043,0.076576,0.145176,20087.8,10506.3,3.80533,1.00034,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[30,3]",12.1753,0.0229554,3.43683,3.41687,6.92463,11.9448,18.1568,24548.2,12532.8,4.65027,1.00012,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[31,1]",0.161985,0.0012061,0.128832,0.109161,0.0194802,0.126363,0.418034,8549.45,9826.19,1.61956,0.999994,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[31,2]",0.103014,0.00047026,0.0669549,0.049623,0.0309471,0.0857735,0.232514,16660.3,11026.2,3.15603,1.00014,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[31,3]",8.53683,0.0315019,3.79584,3.90994,3.10773,8.13972,15.3595,17397.2,10748.7,3.29562,1.00009,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[32,1]",0.0561556,0.000329223,0.0395491,0.0353353,0.00874318,0.0475578,0.133139,12382.0,10291.6,2.34557,0.999943,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[32,2]",1.35319,0.00250425,0.332239,0.318291,0.862608,1.32179,1.94923,16465.7,12307.7,3.11918,1.00029,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[32,3]",0.167446,0.00106627,0.123828,0.151631,0.00290905,0.155541,0.383467,11929.8,10079.2,2.25992,0.999967,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[33,1]",0.0828498,0.000981681,0.0759671,0.0545656,0.00800408,0.0604605,0.238882,4829.32,8013.13,0.914841,1.00046,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[33,2]",0.121328,0.000301021,0.0455291,0.0427406,0.0590066,0.114933,0.205577,23327.0,11435.8,4.41893,1.00021,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[33,3]",13.0326,0.0205814,3.2761,3.22716,7.99356,12.8408,18.7609,26877.8,12282.5,5.09159,1.00028,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[34,1]",0.152997,0.000896143,0.0752579,0.066565,0.0581755,0.139438,0.292324,6315.23,9100.69,1.19632,1.00026,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[34,2]",0.900948,0.00249845,0.297473,0.292058,0.443009,0.88547,1.41186,13102.9,7712.8,2.48215,1.00019,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[34,3]",0.388325,0.0121825,0.497793,0.232361,0.01937,0.352614,0.792839,10160.2,7580.82,1.9247,1.00054,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[35,1]",0.0963892,0.000694588,0.0813514,0.0597875,0.013013,0.0748139,0.261693,11565.3,10951.9,2.19087,1.00015,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[35,2]",0.23991,0.00162083,0.205112,0.143809,0.0411261,0.172991,0.670931,13381.1,11558.9,2.53485,0.999937,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[35,3]",6.04396,0.0380148,3.92102,3.95201,1.31309,5.18014,13.5339,13107.0,10697.5,2.48292,1.00002,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[36,1]",0.120936,0.00160582,0.119906,0.0720323,0.0132537,0.0817947,0.366839,4202.1,7231.89,0.796024,1.00042,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[36,2]",0.0815604,0.000717539,0.0871444,0.0462263,0.00889321,0.047659,0.267114,11613.6,11423.5,2.20001,0.99986,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[36,3]",6.23921,0.0509442,5.06247,5.39552,0.358595,5.0916,15.801,11864.6,11473.2,2.24757,0.999994,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[37,1]",0.0788219,0.000923583,0.0725038,0.0523723,0.00793064,0.0582783,0.223332,4733.38,8615.47,0.896667,1.0002,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[37,2]",0.108127,0.000284476,0.0404285,0.0383643,0.0529398,0.102505,0.183096,20626.0,11006.1,3.90727,1.00026,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[37,3]",13.4393,0.0208346,3.32209,3.30201,8.32405,13.2196,19.2409,27296.9,11451.0,5.17098,1.00061,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[38,1]",0.11778,0.000823594,0.0962031,0.0692336,0.017923,0.0925752,0.307467,11043.0,10322.5,2.09193,1.0002,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[38,2]",0.279449,0.00249868,0.211594,0.227488,0.0311575,0.236602,0.679346,5769.42,8308.22,1.09293,1.00028,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[38,3]",3.63395,0.0562121,3.60439,1.65088,0.679725,2.07463,11.5828,6219.33,6337.31,1.17816,1.0002,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[39,1]",0.128915,0.00101553,0.0777074,0.085668,0.02051,0.120441,0.266481,5834.4,8230.58,1.10524,1.00086,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[39,2]",1.11974,0.00241793,0.312201,0.304673,0.637011,1.09933,1.66341,16123.3,11572.1,3.05431,0.999955,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[39,3]",2.33772,0.00926659,0.909578,0.729591,1.27907,2.14872,4.05783,12710.0,10071.0,2.40772,1.00027,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[40,1]",0.131291,0.00119175,0.117137,0.0815586,0.0163204,0.0981028,0.365666,7392.17,9762.89,1.40033,1.00056,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[40,2]",0.14205,0.00122943,0.145824,0.0784727,0.0182041,0.087054,0.443943,11882.9,11362.6,2.25104,1.00035,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[40,3]",6.11891,0.044489,4.46496,4.75909,0.722736,5.22594,14.4436,12981.8,9723.3,2.45919,1.00014,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[41,1]",0.0725134,0.000825726,0.0620964,0.0473961,0.00838627,0.0556837,0.191891,4442.41,7499.52,0.841546,1.00054,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[41,2]",0.082393,0.000232497,0.0336831,0.0307554,0.0377068,0.0774219,0.144613,19213.8,10456.5,3.63975,1.00053,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[41,3]",12.4623,0.0226735,3.40157,3.40231,7.30655,12.2605,18.4047,24289.4,12503.7,4.60125,1.0002,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
"natural[42,1]",0.082949,0.000423413,0.0435295,0.0436128,0.0202082,0.0776344,0.16146,10189.1,9396.82,1.93017,1.00005,N111_H5_base_full,111,4,4000,3000,0.99,0,0,0.6636517630579941,True
