parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,chains,draws_per_chain,warmup_per_chain,adapt_delta,divergences,max_depth_hits,min_bfmi,passed
"natural[31,1]",0.298424,0.00203077,0.221766,0.220859,0.0313102,0.244046,0.737471,11049.7,9902.74,0.541846,1.00012,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[31,2]",0.113852,0.000572264,0.0715118,0.0570634,0.0339978,0.0965561,0.25045,12017.2,10711.6,0.589287,1.00029,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[31,3]",3.18818,0.012143,1.39282,1.34514,1.32329,2.96888,5.8169,15427.9,11936.0,0.756539,1.00028,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[31,4]",1.06594,0.00774288,0.895178,0.798253,-0.0647485,0.881047,2.77925,16600.4,11093.9,0.814034,1.00041,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[32,1]",0.0340426,0.000313247,0.0340831,0.0222285,0.00293042,0.0237211,0.100231,12007.9,13095.7,0.588831,0.999983,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[32,2]",3.19949,0.0148749,1.85555,1.36528,1.17356,2.77606,6.60415,15963.2,12650.6,0.782789,1.00065,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[32,3]",0.169461,0.000594611,0.0632651,0.0445779,0.0608133,0.183297,0.235008,14771.0,13760.2,0.724326,1.0,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[32,4]",0.152985,0.000801425,0.0841767,0.0545921,0.0114851,0.172845,0.234213,15726.8,12196.3,0.771198,0.999926,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[33,1]",0.1472,0.00197402,0.158045,0.100182,0.00694046,0.0911965,0.48592,5581.72,11240.6,0.273712,1.00073,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[33,2]",0.156761,0.000413516,0.0597629,0.0549824,0.0780018,0.146917,0.2684,19798.8,12928.7,0.970876,1.0001,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[33,3]",5.07608,0.00929211,1.32294,1.2913,3.14315,4.95183,7.45242,22395.6,12766.6,1.09822,1.00013,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[33,4]",2.33957,0.00625085,0.862945,0.837487,1.13667,2.22933,3.92193,22724.4,11847.0,1.11434,1.00043,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[34,1]",0.223283,0.00102463,0.118254,0.102414,0.0735019,0.201553,0.443876,14984.5,11303.8,0.734796,0.999997,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[34,2]",0.750323,0.00321121,0.347915,0.34555,0.237436,0.72099,1.36666,9828.81,6221.36,0.481977,1.00005,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[34,3]",0.282658,0.0036196,0.267073,0.132084,0.030021,0.248963,0.615322,12923.2,7055.01,0.633717,1.00011,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[34,4]",-0.0660977,0.00190353,0.213209,0.149835,-0.432302,-0.0335372,0.172842,15367.5,10891.4,0.753576,1.00001,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[35,1]",0.188308,0.00153783,0.171151,0.125142,0.0176267,0.135678,0.552098,13631.0,11666.8,0.668426,1.00033,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[35,2]",0.231411,0.00171936,0.189023,0.139242,0.0403217,0.178584,0.604673,9461.02,10334.7,0.463942,1.0002,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[35,3]",2.41898,0.0134503,1.37964,1.24117,0.743661,2.12946,5.14437,12732.2,10379.6,0.62435,1.00008,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[35,4]",0.551029,0.00818003,0.882596,0.625841,-0.510567,0.330694,2.34244,14853.4,10512.3,0.728367,1.00029,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[36,1]",0.368612,0.00244439,0.247698,0.273414,0.0419963,0.324755,0.8435,9624.33,9892.59,0.47195,1.00013,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[36,2]",0.0644639,0.000464242,0.0561698,0.0381949,0.0106969,0.047455,0.175901,11915.4,10940.4,0.584295,1.00037,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[36,3]",2.63099,0.0153655,1.75718,1.69989,0.411283,2.28318,5.98723,15671.8,11113.3,0.768501,1.0003,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[36,4]",0.679333,0.00988089,1.17986,1.05789,-0.874412,0.452917,2.9407,16887.3,11596.5,0.828107,1.00018,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[37,1]",0.085547,0.00188347,0.115508,0.048987,0.00297941,0.0421545,0.320543,3197.7,7817.71,0.156806,1.00155,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[37,2]",0.241495,0.000589057,0.0764741,0.0735555,0.135171,0.230849,0.381656,17071.6,12704.0,0.837144,1.00028,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[37,3]",5.9889,0.00976546,1.44314,1.42284,3.81422,5.88478,8.54481,22752.3,12516.9,1.11571,1.00015,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[37,4]",3.60689,0.00665842,0.954813,0.930364,2.19809,3.52308,5.30024,21860.3,12265.9,1.07197,1.00032,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[38,1]",0.296499,0.00187103,0.207884,0.195413,0.0436183,0.24832,0.714055,12731.4,11422.4,0.62431,1.00004,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[38,2]",0.228237,0.00149044,0.146227,0.122941,0.0521897,0.197045,0.513344,7190.54,7305.81,0.352604,1.00029,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[38,3]",1.34522,0.0110844,0.905804,0.617298,0.421801,1.11368,3.08422,9685.02,7153.66,0.474926,1.00032,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[38,4]",-0.17053,0.00586577,0.548346,0.366968,-0.935545,-0.18446,0.677238,12843.4,5881.43,0.629805,1.00013,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[39,1]",0.152957,0.000960693,0.0853604,0.0863081,0.0281819,0.144245,0.304204,7284.28,8629.5,0.3572,1.00037,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[39,2]",1.46737,0.00432315,0.541208,0.518772,0.702879,1.39966,2.44284,14367.4,13054.3,0.704535,1.00007,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[39,3]",0.963884,0.00332983,0.355083,0.296087,0.535585,0.889634,1.64964,13894.4,12696.4,0.68134,0.999903,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[39,4]",0.106756,0.000910629,0.11104,0.0927097,-0.102216,0.125442,0.247392,16434.8,13193.9,0.805918,1.00014,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[40,1]",0.2873,0.00202532,0.223088,0.201548,0.031172,0.22631,0.753397,11800.6,10644.3,0.578666,1.00017,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[40,2]",0.123653,0.00116685,0.130127,0.0659384,0.0192786,0.0829917,0.370323,10530.8,10222.8,0.516401,1.00003,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[40,3]",2.82559,0.014908,1.68109,1.70447,0.603714,2.56679,5.96641,14191.7,11087.5,0.69592,0.999869,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[40,4]",1.04538,0.00852637,1.06573,0.938281,-0.301566,0.83411,3.09831,19387.2,9760.51,0.950695,1.00041,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[41,1]",0.110449,0.00189399,0.123876,0.0723428,0.00593673,0.0680291,0.370242,3887.65,7984.27,0.190639,1.00107,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[41,2]",0.154539,0.000377569,0.0532096,0.0487675,0.0834398,0.146154,0.253195,19158.6,13353.7,0.939483,0.999975,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[41,3]",5.34222,0.0104294,1.43807,1.43145,3.18736,5.22949,7.86983,19939.7,12799.6,0.977789,0.999896,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[41,4]",3.18825,0.00628175,0.929125,0.931922,1.82694,3.10361,4.82734,24808.0,12385.9,1.21651,0.999993,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[42,1]",0.117361,0.000601549,0.0737095,0.0690536,0.0220674,0.104872,0.254884,13133.8,11511.7,0.644046,1.00012,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[42,2]",0.979542,0.00316349,0.396382,0.379673,0.42735,0.928246,1.70448,13622.2,11442.4,0.667996,1.00004,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[42,3]",0.702615,0.00228545,0.251598,0.194916,0.41812,0.646232,1.1839,15199.4,11585.5,0.745334,1.00019,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[42,4]",-0.205453,0.00204992,0.229826,0.193094,-0.636686,-0.159579,0.0723988,15850.3,11729.0,0.777255,1.00009,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[43,1]",0.1002,0.000772737,0.0821746,0.0596333,0.0155951,0.0773707,0.263904,10459.9,10164.1,0.512926,1.0003,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[43,2]",0.873044,0.00368975,0.420321,0.425338,0.27901,0.827632,1.64402,11119.1,9190.21,0.545251,1.00033,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[43,3]",-0.128376,0.00297767,0.292699,0.191258,-0.693785,-0.0519924,0.163021,12226.0,10332.6,0.599528,1.00021,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[43,4]",-0.246877,0.00361508,0.340598,0.22818,-0.910957,-0.155598,0.0967281,11762.4,9729.33,0.576795,1.00005,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[44,1]",0.222625,0.00184858,0.158197,0.124247,0.0426829,0.185423,0.546068,7399.06,10540.4,0.362829,1.00044,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[44,2]",0.375427,0.00126918,0.162234,0.150878,0.157894,0.349974,0.679313,14339.5,11772.3,0.703168,1.00016,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[44,3]",-0.0619957,0.00263332,0.314573,0.253266,-0.633286,-0.0126679,0.33786,15549.4,11666.3,0.762499,0.999887,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[44,4]",-1.19037,0.00466201,0.565341,0.523085,-2.24635,-1.10271,-0.426387,16531.5,12069.3,0.810656,0.999955,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[45,1]",0.390439,0.00238598,0.24733,0.279751,0.0500767,0.355825,0.846397,10093.1,10606.5,0.494937,1.00049,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[45,2]",0.0687215,0.000526927,0.0649211,0.0379322,0.0114897,0.0483426,0.193955,12599.9,12092.3,0.617865,1.00011,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[45,3]",2.77956,0.0149488,1.78698,1.79468,0.486922,2.47012,6.15638,16535.6,12201.0,0.810858,1.00003,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[45,4]",1.02711,0.00883895,1.11096,1.00591,-0.424075,0.81807,3.14177,18781.5,11545.7,0.920992,1.00002,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[46,1]",0.118312,0.00199809,0.122585,0.0788511,0.00739143,0.0795185,0.362622,3447.17,8075.71,0.169039,1.00163,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[46,2]",0.203604,0.000490883,0.0676168,0.0625634,0.111342,0.194359,0.329141,17906.2,12448.5,0.878068,1.00009,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[46,3]",5.27754,0.0100061,1.42585,1.39976,3.12783,5.1753,7.7679,21331.0,12444.5,1.04601,1.00004,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[46,4]",3.36816,0.00644089,0.931755,0.916675,1.99485,3.28863,5.00074,22846.7,12748.5,1.12034,1.00106,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[47,1]",0.246484,0.00141539,0.178171,0.156464,0.0367229,0.204964,0.60948,15327.3,10708.9,0.751609,1.00011,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[47,2]",0.220141,0.00177569,0.175849,0.130177,0.0440074,0.166418,0.578264,7990.1,11037.6,0.391812,1.00013,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[47,3]",2.26168,0.0152817,1.37978,1.22743,0.68551,1.91776,4.98232,9020.21,10254.7,0.442325,1.00011,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[47,4]",0.756089,0.00780936,0.768643,0.507929,-0.0457839,0.524371,2.34731,12845.8,9634.2,0.62992,1.00014,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[48,1]",0.308893,0.0026195,0.230774,0.201167,0.0436672,0.244972,0.80325,8380.16,10451.6,0.410939,1.00074,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[48,2]",0.116304,0.00117736,0.0990099,0.081747,0.0118819,0.0905157,0.311717,5528.71,9124.32,0.271112,1.00076,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[48,3]",1.33747,0.0198095,1.53293,0.874431,-0.154415,0.82683,4.69882,7960.33,8985.3,0.390352,1.0003,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[48,4]",-0.120387,0.0105194,1.00591,0.640737,-1.40227,-0.273063,1.93849,11415.3,9514.92,0.559773,1.00057,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[49,1]",0.223156,0.00185377,0.176923,0.149885,0.0277198,0.176835,0.588334,9571.32,11455.6,0.469351,1.00035,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[49,2]",0.21155,0.00126129,0.125952,0.110117,0.0511977,0.189055,0.450688,7720.82,6831.82,0.378607,1.00054,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[49,3]",1.27241,0.010257,0.826549,0.55673,0.420191,1.08111,2.75037,10093.0,7176.66,0.494931,1.00026,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[49,4]",-0.43236,0.00586393,0.578363,0.420622,-1.29101,-0.426655,0.383174,13580.0,7105.82,0.665922,1.00045,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[50,1]",0.329481,0.00185976,0.19945,0.201802,0.0534109,0.29881,0.70927,10878.6,8797.62,0.533456,0.999998,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[50,2]",0.131425,0.000642007,0.0760695,0.0643228,0.0431832,0.113936,0.278856,11164.3,10125.9,0.547464,1.00016,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[50,3]",3.27321,0.0120654,1.36366,1.29268,1.49123,3.03431,5.83062,15192.9,11255.2,0.745018,0.999984,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[50,4]",1.28376,0.00783489,0.850668,0.736547,0.224573,1.122,2.90149,15294.7,10515.0,0.750007,1.00011,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[51,1]",0.0185991,0.000145167,0.0180462,0.0129357,0.00134813,0.0132618,0.0547933,13491.4,12989.8,0.661581,1.00013,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[51,2]",4.34153,0.021291,2.46885,1.69125,1.80666,3.77192,8.63799,15334.0,12209.5,0.751937,1.00022,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[51,3]",1.49342,0.00565159,0.669795,0.641446,0.612972,1.37881,2.74501,16497.8,11552.0,0.809006,1.00012,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[51,4]",0.228036,0.000236158,0.0293358,0.0241763,0.17648,0.231138,0.269317,15537.7,14804.3,0.761925,1.00004,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[52,1]",0.318732,0.002774,0.242101,0.237533,0.0299421,0.257565,0.810222,7110.26,9189.27,0.348667,1.00062,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[52,2]",0.0432337,0.000209024,0.0292069,0.0221933,0.011195,0.0362958,0.0978843,16318.2,11478.5,0.800199,0.999912,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[52,3]",3.97539,0.0117142,1.67761,1.62176,1.52594,3.80596,7.00233,23269.4,11573.1,1.14106,0.999877,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[52,4]",1.65783,0.00770284,1.15251,1.11699,-0.0211735,1.54067,3.73071,25132.9,11990.4,1.23245,1.00023,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[53,1]",0.0189316,0.000152866,0.0172244,0.0120028,0.00233354,0.0143626,0.0502882,12486.3,12511.3,0.612294,1.00002,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[53,2]",0.967481,0.00238642,0.310923,0.303544,0.524237,0.933521,1.53768,16235.5,14012.0,0.796143,0.999956,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[53,3]",1.50313,0.00413147,0.504831,0.474809,0.824483,1.42166,2.44197,16948.3,13416.2,0.831096,1.0003,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[53,4]",-0.50128,0.00247337,0.301684,0.278967,-1.06329,-0.454643,-0.103114,16177.1,13159.1,0.793278,1.00014,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[54,1]",0.0353988,0.00024677,0.0302775,0.022756,0.00426466,0.0272049,0.0947529,15843.2,12366.0,0.776905,1.00037,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[54,2]",2.19142,0.00750828,1.0332,0.88738,0.902323,1.99924,4.1267,16445.5,12223.2,0.80644,0.999987,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[54,3]",0.284591,0.000414607,0.0533447,0.0413465,0.210087,0.279112,0.376989,16866.2,14668.2,0.827069,0.999957,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[54,4]",-0.200386,0.00231999,0.257116,0.212786,-0.700305,-0.140621,0.0961384,14887.9,11505.7,0.730059,1.00007,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[55,1]",0.166181,0.0020296,0.167865,0.099016,0.0174501,0.107391,0.529391,7989.74,8931.34,0.391794,1.00035,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[55,2]",0.354143,0.00235577,0.237313,0.197581,0.0892325,0.292422,0.83015,7397.22,7264.47,0.362738,1.00013,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[55,3]",-0.0914162,0.00565329,0.472998,0.285694,-0.897719,-0.0158616,0.39795,13326.5,7977.47,0.653494,1.0006,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[55,4]",-0.736985,0.00611251,0.618105,0.562065,-1.90698,-0.616445,0.000408177,11277.4,12327.1,0.553012,1.00037,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[56,1]",0.236818,0.00214827,0.19645,0.140455,0.0329539,0.174611,0.67389,9069.16,10271.4,0.444726,1.00022,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[56,2]",0.206084,0.00144989,0.139659,0.115136,0.0403958,0.176427,0.474814,6893.8,7086.57,0.338052,1.00024,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[56,3]",0.972324,0.0105241,0.853402,0.481901,0.150872,0.774154,2.46613,10894.3,6875.47,0.534226,0.999996,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[56,4]",-0.491255,0.00619233,0.638533,0.468818,-1.467,-0.474082,0.344139,14524.6,7024.04,0.712247,0.99997,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[57,1]",0.317071,0.00302096,0.236165,0.242709,0.0300651,0.262642,0.783081,5493.03,9457.99,0.269363,1.00064,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[57,2]",0.0790605,0.000319184,0.0425311,0.0336684,0.0295431,0.0695547,0.15945,14541.5,10888.5,0.713074,1.00013,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[57,3]",4.10265,0.0121534,1.60348,1.61375,1.72138,3.97126,6.97688,19241.7,12702.6,0.943557,0.999857,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[57,4]",2.46993,0.00730956,0.995301,0.961236,1.03602,2.36832,4.25751,20869.4,11745.5,1.02337,1.00007,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[58,1]",0.142337,0.00181097,0.137745,0.105704,0.00809374,0.0968301,0.424734,5021.32,9596.85,0.246231,1.00059,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[58,2]",0.199018,0.00052643,0.0750665,0.0689395,0.101315,0.18667,0.339978,19225.6,13748.7,0.942767,0.999902,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[58,3]",4.65251,0.00949186,1.3768,1.35236,2.62915,4.52024,7.08995,22807.2,13647.4,1.1184,1.00011,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[58,4]",2.61381,0.00632461,0.874902,0.851796,1.37058,2.51551,4.19393,21820.4,12924.7,1.07001,0.999899,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[59,1]",0.236445,0.00188682,0.192236,0.146399,0.0311567,0.17906,0.651131,11688.8,11679.5,0.573185,1.00035,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[59,2]",0.172359,0.001476,0.139805,0.106071,0.026716,0.134308,0.4532,7166.69,9920.78,0.351434,1.00072,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[59,3]",1.81765,0.0149107,1.30476,0.951374,0.468409,1.4587,4.4846,9505.41,9410.44,0.466118,1.00033,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[59,4]",0.21262,0.00778156,0.782755,0.468354,-0.747372,0.0864872,1.71438,13602.8,9284.97,0.667042,1.00036,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[60,1]",0.399417,0.00278649,0.2644,0.311151,0.0424178,0.361327,0.879745,8603.68,10199.4,0.4219,1.00056,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[60,2]",0.067558,0.000654573,0.079922,0.0354771,0.00886301,0.0421206,0.21222,12985.4,11067.5,0.636766,1.00025,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[60,3]",2.84923,0.0151142,1.92153,2.03035,0.232917,2.60822,6.34028,18028.1,11532.5,0.884046,1.00051,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[60,4]",1.20576,0.00855249,1.18512,1.09514,-0.466606,1.03264,3.39329,21630.9,11334.7,1.06072,1.00041,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[61,1]",0.202937,0.00139153,0.142811,0.137385,0.0243733,0.177081,0.47469,9007.41,9222.73,0.441698,1.00035,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[61,2]",0.167817,0.000625276,0.088219,0.0730825,0.0664376,0.147512,0.34094,16269.8,12932.4,0.797826,1.00028,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[61,3]",3.75226,0.0107754,1.40903,1.39318,1.74154,3.59402,6.30437,19208.2,12948.3,0.941916,1.00037,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[61,4]",1.83935,0.00662088,0.843737,0.784537,0.733311,1.70284,3.45717,20136.3,12129.8,0.987426,1.00038,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[62,1]",0.0354949,0.000416089,0.0359449,0.0228037,0.00361673,0.026383,0.0941231,10021.0,10444.5,0.491401,1.00016,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[62,2]",2.31159,0.00945993,1.10384,0.959372,0.841251,2.14487,4.32937,10963.1,7505.73,0.537601,1.00027,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[62,3]",0.487198,0.00305821,0.226098,0.107717,0.314779,0.434421,0.810815,11579.5,8209.18,0.567824,1.00016,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[62,4]",0.211918,0.000609315,0.0669109,0.0384976,0.116473,0.218734,0.280354,14220.2,11789.5,0.69732,1.00004,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[63,1]",0.171031,0.00213156,0.163241,0.13229,0.00784371,0.120888,0.505971,5015.3,9886.13,0.245936,1.00032,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
