model,prediction_type,participant_id,stratification,partner,offer_pair,zero_option,run_or_bin,previous_feedback,evaluation_period,n_trials,observed_high,predicted_high,residual_high,observed_investment,predicted_investment,residual_investment
HPreference,conditional_history,sub-10317,offer,computer,0-4,zero,all,all,all,2,0.5,0.2791578280961203,0.22084217190387972,2.0,1.116631312384481,0.8833686876155189
HPreference,conditional_history,sub-10317,offer,computer,0-8,zero,all,all,all,2,0.0,0.14115004189751196,-0.14115004189751196,0.0,1.1292003351800957,-1.1292003351800957
HPreference,conditional_history,sub-10317,offer,computer,2-4,positive_positive,all,all,all,2,0.0,0.38779910209036733,-0.38779910209036733,2.0,2.7755982041807346,-0.7755982041807346
HPreference,conditional_history,sub-10317,offer,computer,2-8,positive_positive,all,all,all,4,0.25,0.3011476243115221,-0.05114762431152209,3.5,3.806885745869132,-0.3068857458691321
HPreference,conditional_history,sub-10317,offer,computer,4-8,positive_positive,all,all,all,2,0.0,0.2577090389329896,-0.2577090389329896,4.0,5.030836155731959,-1.0308361557319587
HPreference,conditional_history,sub-10317,zero_option,computer,all,positive_positive,all,all,all,8,0.125,0.3119508474116003,-0.18695084741160028,3.25,3.8550514629127393,-0.6050514629127393
HPreference,conditional_history,sub-10317,zero_option,computer,all,zero,all,all,all,6,0.3333333333333333,0.28360040797660147,0.04973292535673185,1.0,1.0356061184789735,-0.03560611847897355
HPreference,conditional_history,sub-10317,run,computer,all,all,single_run,all,all,14,0.21428571428571427,0.29980065908231507,-0.0855149447966008,2.2857142857142856,2.6467177438696967,-0.3610034581554111
HPreference,conditional_history,sub-10317,time_bin,computer,all,all,early,all,all,2,0.5,0.35283779924395725,0.14716220075604275,5.0,4.117026795463743,0.882973204536257
HPreference,conditional_history,sub-10317,time_bin,computer,all,all,late,all,all,5,0.0,0.2616969357310057,-0.2616969357310057,0.8,1.9118083674448283,-1.1118083674448282
HPreference,conditional_history,sub-10317,time_bin,computer,all,all,middle,all,all,7,0.2857142857142857,0.3118641357156383,-0.026149850001352615,2.5714285714285716,2.751564712289162,-0.18013614086059038
HPreference,conditional_history,sub-10317,previous_feedback,computer,all,all,all,defection,all,9,0.0,0.26067271477669773,-0.26067271477669773,1.5555555555555556,2.5135332074611227,-0.9579776519055672
HPreference,conditional_history,sub-10317,previous_feedback,computer,all,all,all,no_previous,all,1,0.0,0.28346174982821937,-0.28346174982821937,2.0,3.700770498969316,-1.700770498969316
HPreference,conditional_history,sub-10317,previous_feedback,computer,all,all,all,reciprocation,all,4,0.75,0.39192326108347797,0.35807673891652203,4.0,2.682869762014085,1.317130237985915
HPreference,conditional_history,sub-10317,partner,friend,all,all,all,all,training,9,1.0,0.937466214373786,0.06253378562621403,6.444444444444445,6.228547752257336,0.21589669218710839
HPreference,conditional_history,sub-10317,offer,friend,0-2,zero,all,all,training,1,1.0,0.8506399524792948,0.1493600475207052,2.0,1.7012799049585896,0.2987200950414104
HPreference,conditional_history,sub-10317,offer,friend,0-4,zero,all,all,training,1,1.0,0.9523128240125325,0.04768717598746752,4.0,3.80925129605013,0.1907487039498701
HPreference,conditional_history,sub-10317,offer,friend,0-8,zero,all,all,training,2,1.0,0.9815162239025855,0.018483776097414473,8.0,7.852129791220684,0.14787020877931578
HPreference,conditional_history,sub-10317,offer,friend,2-4,positive_positive,all,all,training,1,1.0,0.8214014157857271,0.17859858421427288,4.0,3.642802831571454,0.357197168428546
HPreference,conditional_history,sub-10317,offer,friend,2-8,positive_positive,all,all,training,3,1.0,0.9666831663615159,0.033316833638484145,8.0,7.800098998169096,0.19990100183090398
HPreference,conditional_history,sub-10317,offer,friend,4-8,positive_positive,all,all,training,1,1.0,0.9497597901968007,0.05024020980319932,8.0,7.799039160787203,0.20096083921279728
HPreference,conditional_history,sub-10317,zero_option,friend,all,positive_positive,all,all,training,5,1.0,0.9342421410134151,0.06575785898658493,7.2,6.968427797373189,0.23157220262681122
HPreference,conditional_history,sub-10317,zero_option,friend,all,zero,all,all,training,4,1.0,0.9414963060742497,0.05850369392575028,5.5,5.303697695862522,0.19630230413747807
HPreference,conditional_history,sub-10317,run,friend,all,all,single_run,all,training,9,1.0,0.937466214373786,0.06253378562621403,6.444444444444445,6.228547752257336,0.21589669218710839
HPreference,conditional_history,sub-10317,time_bin,friend,all,all,early,all,training,4,1.0,0.9723492685246186,0.02765073147538144,8.0,7.8407319399518975,0.15926806004810246
HPreference,conditional_history,sub-10317,time_bin,friend,all,all,middle,all,training,5,1.0,0.9095597710531197,0.09044022894688031,5.2,4.9388004021016885,0.2611995978983117
HPreference,conditional_history,sub-10317,previous_feedback,friend,all,all,all,defection,training,5,1.0,0.9415757053157887,0.058424294684211286,7.2,6.977546078388219,0.22245392161178135
HPreference,conditional_history,sub-10317,previous_feedback,friend,all,all,all,no_previous,training,1,1.0,0.9497597901968007,0.05024020980319932,8.0,7.799039160787203,0.20096083921279728
HPreference,conditional_history,sub-10317,previous_feedback,friend,all,all,all,reciprocation,training,3,1.0,0.92651920419611,0.07348079580389,4.666666666666667,4.4567200725292455,0.20994659413742145
HPreference,conditional_history,sub-10317,partner,stranger,all,all,all,all,training,10,0.4,0.4387024036665549,-0.03870240366655486,3.4,3.605254669426972,-0.20525466942697213
HPreference,conditional_history,sub-10317,offer,stranger,0-2,zero,all,all,training,1,1.0,0.5387531404680064,0.4612468595319936,2.0,1.0775062809360128,0.9224937190639872
HPreference,conditional_history,sub-10317,offer,stranger,0-4,zero,all,all,training,1,1.0,0.3218826584999994,0.6781173415000006,4.0,1.2875306339999977,2.7124693660000023
HPreference,conditional_history,sub-10317,offer,stranger,0-8,zero,all,all,training,1,0.0,0.3754693719284705,-0.3754693719284705,0.0,3.003754975427764,-3.003754975427764
HPreference,conditional_history,sub-10317,offer,stranger,2-4,positive_positive,all,all,training,2,0.0,0.42168518822077544,-0.42168518822077544,2.0,2.843370376441551,-0.843370376441551
HPreference,conditional_history,sub-10317,offer,stranger,2-8,positive_positive,all,all,training,4,0.5,0.4708525117140945,0.02914748828590552,5.0,4.825115070284567,0.17488492971543312
HPreference,conditional_history,sub-10317,offer,stranger,4-8,positive_positive,all,all,training,1,0.0,0.42413844247114385,-0.42413844247114385,4.0,5.696553769884575,-1.6965537698845754
HPreference,conditional_history,sub-10317,zero_option,stranger,all,positive_positive,all,all,training,7,0.2857142857142857,0.450131266538439,-0.1644169808241533,4.0,4.383393543415135,-0.383393543415135
HPreference,conditional_history,sub-10317,zero_option,stranger,all,zero,all,all,training,3,0.6666666666666666,0.41203505696549214,0.2546316097011745,2.0,1.7895972967879248,0.21040270321207521
HPreference,conditional_history,sub-10317,run,stranger,all,all,single_run,all,training,10,0.4,0.4387024036665549,-0.03870240366655486,3.4,3.605254669426972,-0.20525466942697213
HPreference,conditional_history,sub-10317,time_bin,stranger,all,all,early,all,training,8,0.375,0.44017753128632703,-0.06517753128632703,3.0,3.568777579925793,-0.568777579925793
HPreference,conditional_history,sub-10317,time_bin,stranger,all,all,middle,all,training,2,0.5,0.43280189318746637,0.06719810681253363,5.0,3.751163027431687,1.2488369725683128
HPreference,conditional_history,sub-10317,previous_feedback,stranger,all,all,all,defection,training,6,0.16666666666666666,0.3958919253279612,-0.22922525866129453,2.3333333333333335,3.3562540579925093,-1.0229207246591758
HPreference,conditional_history,sub-10317,previous_feedback,stranger,all,all,all,no_previous,training,1,0.0,0.4636027458249666,-0.4636027458249666,2.0,4.781616474949799,-2.781616474949799
HPreference,conditional_history,sub-10317,previous_feedback,stranger,all,all,all,reciprocation,training,3,1.0,0.5160232462909383,0.4839767537090617,6.0,3.7111352904549553,2.2888647095450447
HPreference,conditional_history,sub-10317,partner,computer,all,all,all,all,training,8,0.25,0.3199052193368107,-0.06990521933681071,3.0,3.2721344252175038,-0.27213442521750375
HPreference,conditional_history,sub-10317,offer,computer,0-2,zero,all,all,training,1,1.0,0.5039284075853346,0.49607159241466536,2.0,1.0078568151706693,0.9921431848293307
HPreference,conditional_history,sub-10317,offer,computer,0-4,zero,all,all,training,1,0.0,0.22883286238934356,-0.22883286238934356,0.0,0.9153314495573742,-0.9153314495573742
HPreference,conditional_history,sub-10317,offer,computer,2-4,positive_positive,all,all,training,1,0.0,0.41853990389372503,-0.41853990389372503,2.0,2.8370798077874495,-0.8370798077874495
HPreference,conditional_history,sub-10317,offer,computer,2-8,positive_positive,all,all,training,3,0.3333333333333333,0.29750750098670103,0.03582583234663228,4.0,3.7850450059202063,0.21495499407979368
HPreference,conditional_history,sub-10317,offer,computer,4-8,positive_positive,all,all,training,2,0.0,0.2577090389329896,-0.2577090389329896,4.0,5.030836155731959,-1.0308361557319587
HPreference,conditional_history,sub-10317,zero_option,computer,all,positive_positive,all,all,training,6,0.16666666666666666,0.30441341411996786,-0.1377467474533012,3.6666666666666665,4.042314522835332,-0.37564785616866514
HPreference,conditional_history,sub-10317,zero_option,computer,all,zero,all,all,training,2,0.5,0.3663806349873391,0.13361936501266092,1.0,0.9615941323640217,0.03840586763597831
HPreference,conditional_history,sub-10317,run,computer,all,all,single_run,all,training,8,0.25,0.3199052193368107,-0.06990521933681071,3.0,3.2721344252175038,-0.27213442521750375
HPreference,conditional_history,sub-10317,time_bin,computer,all,all,early,all,training,2,0.5,0.35283779924395725,0.14716220075604275,5.0,4.117026795463743,0.882973204536257
HPreference,conditional_history,sub-10317,time_bin,computer,all,all,middle,all,training,6,0.16666666666666666,0.30892769270109516,-0.1422610260344285,2.3333333333333335,2.9905036351354237,-0.6571703018020902
HPreference,conditional_history,sub-10317,previous_feedback,computer,all,all,all,defection,training,5,0.0,0.2699275497242473,-0.2699275497242473,2.4,3.3870329991283743,-0.9870329991283744
HPreference,conditional_history,sub-10317,previous_feedback,computer,all,all,all,no_previous,training,1,0.0,0.28346174982821937,-0.28346174982821937,2.0,3.700770498969316,-1.700770498969316
HPreference,conditional_history,sub-10317,previous_feedback,computer,all,all,all,reciprocation,training,2,1.0,0.46307112812251483,0.5369288718774852,5.0,2.77056995356442,2.22943004643558
HPreference,conditional_history,sub-10317,partner,friend,all,all,all,all,heldout,5,1.0,0.9254399297784198,0.07456007022158018,5.2,4.989371421075147,0.21062857892485276
HPreference,conditional_history,sub-10317,offer,friend,0-2,zero,all,all,heldout,1,1.0,0.8835704091143868,0.11642959088561322,2.0,1.7671408182287736,0.23285918177122644
HPreference,conditional_history,sub-10317,offer,friend,0-4,zero,all,all,heldout,1,1.0,0.9497578212755363,0.05024217872446368,4.0,3.7990312851021453,0.20096871489785473
HPreference,conditional_history,sub-10317,offer,friend,2-4,positive_positive,all,all,heldout,1,1.0,0.8768572482793904,0.12314275172060962,4.0,3.753714496558781,0.2462855034412188
HPreference,conditional_history,sub-10317,offer,friend,2-8,positive_positive,all,all,heldout,1,1.0,0.9794569122974492,0.020543087702550755,8.0,7.876741473784696,0.12325852621530409
HPreference,conditional_history,sub-10317,offer,friend,4-8,positive_positive,all,all,heldout,1,1.0,0.937557257925336,0.06244274207466405,8.0,7.750229031701345,0.2497709682986553
HPreference,conditional_history,sub-10317,zero_option,friend,all,positive_positive,all,all,heldout,3,1.0,0.9312904728340586,0.06870952716594136,6.666666666666667,6.46022833401494,0.20643833265172695
HPreference,conditional_history,sub-10317,zero_option,friend,all,zero,all,all,heldout,2,1.0,0.9166641151949615,0.08333588480503851,3.0,2.7830860516654594,0.21691394833454058
HPreference,conditional_history,sub-10317,run,friend,all,all,single_run,all,heldout,5,1.0,0.9254399297784198,0.07456007022158018,5.2,4.989371421075147,0.21062857892485276
HPreference,conditional_history,sub-10317,time_bin,friend,all,all,late,all,heldout,5,1.0,0.9254399297784198,0.07456007022158018,5.2,4.989371421075147,0.21062857892485276
HPreference,conditional_history,sub-10317,previous_feedback,friend,all,all,all,defection,heldout,2,1.0,0.9436575396004361,0.05634246039956392,6.0,5.774630158401744,0.22536984159825568
HPreference,conditional_history,sub-10317,previous_feedback,friend,all,all,all,reciprocation,heldout,3,1.0,0.9132948565637422,0.08670514343625779,4.666666666666667,4.46586559619075,0.2008010704759169
HPreference,conditional_history,sub-10317,partner,stranger,all,all,all,all,heldout,4,0.25,0.5446486087228107,-0.29464860872281073,2.0,3.494727815900294,-1.4947278159002941
HPreference,conditional_history,sub-10317,offer,stranger,0-2,zero,all,all,heldout,1,0.0,0.5385544771714934,-0.5385544771714934,0.0,1.0771089543429868,-1.0771089543429868
HPreference,conditional_history,sub-10317,offer,stranger,0-4,zero,all,all,heldout,1,1.0,0.562394857435287,0.43760514256471295,4.0,2.249579429741148,1.7504205702588518
HPreference,conditional_history,sub-10317,offer,stranger,0-8,zero,all,all,heldout,1,0.0,0.5854106195947981,-0.5854106195947981,0.0,4.683284956758385,-4.683284956758385
HPreference,conditional_history,sub-10317,offer,stranger,4-8,positive_positive,all,all,heldout,1,0.0,0.4922344806896642,-0.4922344806896642,4.0,5.968937922758657,-1.9689379227586574
HPreference,conditional_history,sub-10317,zero_option,stranger,all,positive_positive,all,all,heldout,1,0.0,0.4922344806896642,-0.4922344806896642,4.0,5.968937922758657,-1.9689379227586574
HPreference,conditional_history,sub-10317,zero_option,stranger,all,zero,all,all,heldout,3,0.3333333333333333,0.5621199847338595,-0.22878665140052618,1.3333333333333333,2.6699911136141736,-1.3366577802808404
HPreference,conditional_history,sub-10317,run,stranger,all,all,single_run,all,heldout,4,0.25,0.5446486087228107,-0.29464860872281073,2.0,3.494727815900294,-1.4947278159002941
HPreference,conditional_history,sub-10317,time_bin,stranger,all,all,late,all,heldout,4,0.25,0.5446486087228107,-0.29464860872281073,2.0,3.494727815900294,-1.4947278159002941
HPreference,conditional_history,sub-10317,previous_feedback,stranger,all,all,all,reciprocation,heldout,4,0.25,0.5446486087228107,-0.29464860872281073,2.0,3.494727815900294,-1.4947278159002941
HPreference,conditional_history,sub-10317,partner,computer,all,all,all,all,heldout,6,0.16666666666666666,0.2729945787429876,-0.10632791207632095,1.3333333333333333,1.812828835405955,-0.4794955020726217
HPreference,conditional_history,sub-10317,offer,computer,0-2,zero,all,all,heldout,1,0.0,0.35705830028700974,-0.35705830028700974,0.0,0.7141166005740195,-0.7141166005740195
HPreference,conditional_history,sub-10317,offer,computer,0-4,zero,all,all,heldout,1,1.0,0.3294827938028969,0.6705172061971031,4.0,1.3179311752115876,2.6820688247884124
HPreference,conditional_history,sub-10317,offer,computer,0-8,zero,all,all,heldout,2,0.0,0.14115004189751196,-0.14115004189751196,0.0,1.1292003351800957,-1.1292003351800957
HPreference,conditional_history,sub-10317,offer,computer,2-4,positive_positive,all,all,heldout,1,0.0,0.35705830028700974,-0.35705830028700974,2.0,2.7141166005740196,-0.7141166005740196
HPreference,conditional_history,sub-10317,offer,computer,2-8,positive_positive,all,all,heldout,1,0.0,0.3120679942859853,-0.3120679942859853,2.0,3.8724079657159116,-1.8724079657159116
HPreference,conditional_history,sub-10317,zero_option,computer,all,positive_positive,all,all,heldout,2,0.0,0.3345631472864975,-0.3345631472864975,2.0,3.2932622831449656,-1.2932622831449656
HPreference,conditional_history,sub-10317,zero_option,computer,all,zero,all,all,heldout,4,0.25,0.2422102944712326,0.007789705528767399,1.0,1.0726121115364495,-0.07261211153644953
HPreference,conditional_history,sub-10317,run,computer,all,all,single_run,all,heldout,6,0.16666666666666666,0.2729945787429876,-0.10632791207632095,1.3333333333333333,1.812828835405955,-0.4794955020726217
HPreference,conditional_history,sub-10317,time_bin,computer,all,all,late,all,heldout,5,0.0,0.2616969357310057,-0.2616969357310057,0.8,1.9118083674448283,-1.1118083674448282
HPreference,conditional_history,sub-10317,time_bin,computer,all,all,middle,all,heldout,1,1.0,0.3294827938028969,0.6705172061971031,4.0,1.3179311752115876,2.6820688247884124
HPreference,conditional_history,sub-10317,previous_feedback,computer,all,all,all,defection,heldout,4,0.0,0.24910417109226082,-0.24910417109226082,0.5,1.4216584678770576,-0.9216584678770576
HPreference,conditional_history,sub-10317,previous_feedback,computer,all,all,all,reciprocation,heldout,2,0.5,0.3207753940444411,0.1792246059555589,3.0,2.5951695704637494,0.4048304295362506
HPreference,generative_history,sub-10317,partner,friend,all,all,all,all,all,14,1.0,0.926607142857143,0.07339285714285704,6.0,5.769285714285713,0.23071428571428676
HPreference,generative_history,sub-10317,offer,friend,0-2,zero,all,all,all,2,1.0,0.85,0.15000000000000002,2.0,1.7,0.30000000000000004
HPreference,generative_history,sub-10317,offer,friend,0-4,zero,all,all,all,2,1.0,0.9375,0.0625,4.0,3.75,0.25
HPreference,generative_history,sub-10317,offer,friend,0-8,zero,all,all,all,2,1.0,0.9825,0.01749999999999996,8.0,7.86,0.13999999999999968
HPreference,generative_history,sub-10317,offer,friend,2-4,positive_positive,all,all,all,2,1.0,0.8375,0.16249999999999998,4.0,3.675,0.3250000000000002
HPreference,generative_history,sub-10317,offer,friend,2-8,positive_positive,all,all,all,4,1.0,0.97125,0.028750000000000053,8.0,7.8275,0.17250000000000032
HPreference,generative_history,sub-10317,offer,friend,4-8,positive_positive,all,all,all,2,1.0,0.93625,0.06374999999999997,8.0,7.745,0.2549999999999999
HPreference,generative_history,sub-10317,zero_option,friend,all,positive_positive,all,all,all,8,1.0,0.9290625,0.07093749999999999,7.0,6.76875,0.23125000000000018
HPreference,generative_history,sub-10317,zero_option,friend,all,zero,all,all,all,6,1.0,0.9233333333333335,0.07666666666666655,4.666666666666667,4.4366666666666665,0.23000000000000043
HPreference,generative_history,sub-10317,run,friend,all,all,single_run,all,all,14,1.0,0.926607142857143,0.07339285714285704,6.0,5.769285714285713,0.23071428571428676
HPreference,generative_history,sub-10317,time_bin,friend,all,all,early,all,all,4,1.0,0.970625,0.02937500000000004,8.0,7.83875,0.1612499999999999
HPreference,generative_history,sub-10317,time_bin,friend,all,all,late,all,all,5,1.0,0.91,0.08999999999999997,5.2,4.954000000000001,0.24599999999999955
HPreference,generative_history,sub-10317,time_bin,friend,all,all,middle,all,all,5,1.0,0.9080000000000001,0.09199999999999986,5.2,4.929,0.2709999999999999
HPreference,generative_history,sub-10317,previous_feedback,friend,all,all,all,defection,all,7,1.0,0.9414285714285714,0.05857142857142861,6.857142857142857,6.632857142857143,0.2242857142857142
HPreference,generative_history,sub-10317,previous_feedback,friend,all,all,all,no_previous,all,1,1.0,0.935,0.06499999999999995,8.0,7.74,0.2599999999999998
HPreference,generative_history,sub-10317,previous_feedback,friend,all,all,all,reciprocation,all,6,1.0,0.9079166666666667,0.0920833333333333,4.666666666666667,4.433333333333334,0.2333333333333334
HPreference,generative_history,sub-10317,partner,stranger,all,all,all,all,all,14,0.35714285714285715,0.45982142857142855,-0.1026785714285714,3.0,3.5307142857142857,-0.5307142857142857
HPreference,generative_history,sub-10317,offer,stranger,0-2,zero,all,all,all,2,0.5,0.5025,-0.0024999999999999467,1.0,1.005,-0.004999999999999893
HPreference,generative_history,sub-10317,offer,stranger,0-4,zero,all,all,all,2,1.0,0.43375,0.5662499999999999,4.0,1.735,2.2649999999999997
HPreference,generative_history,sub-10317,offer,stranger,0-8,zero,all,all,all,2,0.0,0.47375,-0.47375,0.0,3.79,-3.79
HPreference,generative_history,sub-10317,offer,stranger,2-4,positive_positive,all,all,all,2,0.0,0.4275,-0.4275,2.0,2.855,-0.855
HPreference,generative_history,sub-10317,offer,stranger,2-8,positive_positive,all,all,all,4,0.5,0.45125,0.048750000000000016,5.0,4.7075,0.2925000000000004
HPreference,generative_history,sub-10317,offer,stranger,4-8,positive_positive,all,all,all,2,0.0,0.47875,-0.47875,4.0,5.915,-1.915
HPreference,generative_history,sub-10317,zero_option,stranger,all,positive_positive,all,all,all,8,0.25,0.4521875,-0.20218750000000002,4.0,4.54625,-0.5462499999999997
HPreference,generative_history,sub-10317,zero_option,stranger,all,zero,all,all,all,6,0.5,0.47,0.030000000000000027,1.6666666666666667,2.1766666666666667,-0.51
HPreference,generative_history,sub-10317,run,stranger,all,all,single_run,all,all,14,0.35714285714285715,0.45982142857142855,-0.1026785714285714,3.0,3.5307142857142857,-0.5307142857142857
HPreference,generative_history,sub-10317,time_bin,stranger,all,all,early,all,all,8,0.375,0.4575,-0.08250000000000002,3.0,3.64875,-0.6487500000000002
HPreference,generative_history,sub-10317,time_bin,stranger,all,all,late,all,all,4,0.25,0.5,-0.25,2.0,3.30625,-1.30625
HPreference,generative_history,sub-10317,time_bin,stranger,all,all,middle,all,all,2,0.5,0.38875,0.11125000000000002,5.0,3.5075,1.4925000000000002
HPreference,generative_history,sub-10317,previous_feedback,stranger,all,all,all,defection,all,6,0.16666666666666666,0.42166666666666663,-0.255,2.3333333333333335,3.475,-1.1416666666666666
HPreference,generative_history,sub-10317,previous_feedback,stranger,all,all,all,no_previous,all,1,0.0,0.445,-0.445,2.0,4.67,-2.67
HPreference,generative_history,sub-10317,previous_feedback,stranger,all,all,all,reciprocation,all,7,0.5714285714285714,0.4946428571428571,0.07678571428571429,3.7142857142857144,3.4157142857142855,0.29857142857142893
HPreference,generative_history,sub-10317,partner,computer,all,all,all,all,all,14,0.21428571428571427,0.34017857142857144,-0.12589285714285717,2.2857142857142856,2.8803571428571435,-0.5946428571428579
HPreference,generative_history,sub-10317,offer,computer,0-2,zero,all,all,all,2,0.5,0.405,0.09499999999999997,1.0,0.81,0.18999999999999995
HPreference,generative_history,sub-10317,offer,computer,0-4,zero,all,all,all,2,0.5,0.28625,0.21375,2.0,1.145,0.855
HPreference,generative_history,sub-10317,offer,computer,0-8,zero,all,all,all,2,0.0,0.2375,-0.2375,0.0,1.9,-1.9
HPreference,generative_history,sub-10317,offer,computer,2-4,positive_positive,all,all,all,2,0.0,0.4475,-0.4475,2.0,2.895,-0.895
HPreference,generative_history,sub-10317,offer,computer,2-8,positive_positive,all,all,all,4,0.25,0.348125,-0.09812500000000002,3.5,4.08875,-0.5887500000000001
HPreference,generative_history,sub-10317,offer,computer,4-8,positive_positive,all,all,all,2,0.0,0.30875,-0.30875,4.0,5.235,-1.2350000000000003
