parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,chains,draws_per_chain,warmup_per_chain,adapt_delta,divergences,max_depth_hits,min_bfmi,passed
"natural[2,4]",2.14771,0.00471561,0.695059,0.69478,1.06053,2.12066,3.34183,22311.9,12920.3,17.7789,1.00022,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[3,1]",0.223632,0.00257251,0.199789,0.116118,0.0281634,0.161667,0.694656,7384.97,6341.74,5.88459,1.00052,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[3,2]",0.470711,0.00320191,0.299141,0.242168,0.129777,0.398362,1.06158,7104.36,10516.8,5.66099,1.00025,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[3,3]",0.0987248,0.0015041,0.116972,0.0595846,0.00707327,0.0643065,0.305965,5817.03,8936.82,4.6352,1.0002,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[3,4]",2.64579,0.00521731,0.68423,0.680565,1.60384,2.60647,3.81522,17254.6,12449.8,13.749,1.00008,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[4,1]",0.295645,0.00462915,0.315268,0.178606,0.00795939,0.145471,0.94886,5449.07,9500.52,4.342,1.00097,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[4,2]",0.213794,0.001205,0.113476,0.0995171,0.0713837,0.193445,0.427237,8718.07,11487.8,6.94685,1.00031,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[4,3]",0.113571,0.00156242,0.144374,0.0669193,0.00508104,0.0629024,0.411988,10648.1,9320.53,8.48473,1.00013,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[4,4]",1.84578,0.00384465,0.556441,0.550641,0.97547,1.82274,2.79283,21249.7,12293.3,16.9325,1.00018,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[5,1]",0.0850244,0.00121018,0.123151,0.0501036,0.0015081,0.0399726,0.314795,13860.4,10671.3,11.0444,1.00006,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[5,2]",0.300899,0.00133679,0.165084,0.142653,0.093814,0.270748,0.610065,13401.8,10804.0,10.679,1.00019,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[5,3]",0.291283,0.00235893,0.236764,0.20911,0.0257589,0.221231,0.788702,9943.36,10658.3,7.9232,1.00026,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[5,4]",0.964884,0.00361778,0.594658,0.585072,-0.000517281,0.958222,1.96648,27181.4,12547.1,21.6591,1.00035,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[6,1]",0.357684,0.00301347,0.267796,0.248794,0.0313676,0.284695,0.908163,8044.49,9606.85,6.41012,1.00026,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[6,2]",0.247701,0.00132667,0.146074,0.12416,0.0724567,0.218464,0.52026,10915.3,11082.5,8.69768,1.00022,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[6,3]",0.100022,0.00132251,0.120526,0.0640252,0.00533366,0.0619582,0.324507,8589.87,10224.1,6.84469,0.999971,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[6,4]",1.08846,0.00308763,0.492985,0.497929,0.289858,1.08153,1.9212,25670.7,13500.1,20.4553,1.00058,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[7,1]",0.868906,0.000871953,0.122888,0.0999099,0.621022,0.905269,0.994009,19453.2,11582.2,15.501,1.0001,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[7,2]",0.718139,0.00178295,0.291731,0.278759,0.300392,0.685485,1.25245,23748.4,10767.0,18.9236,1.00011,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[7,3]",0.0150611,0.000147969,0.0194613,0.00995315,0.000811491,0.00942102,0.0464677,22225.7,12600.2,17.7102,0.99992,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[7,4]",2.78492,0.00522892,0.777064,0.76622,1.55191,2.76107,4.10234,22229.9,12398.6,17.7136,1.00022,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[8,1]",0.297017,0.00289367,0.247277,0.204335,0.0204017,0.221977,0.839634,7626.57,9095.06,6.07711,1.00029,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[8,2]",0.303029,0.0016093,0.172339,0.149457,0.0916982,0.268519,0.630144,10063.0,9401.13,8.01855,1.00024,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[8,3]",0.102788,0.00153689,0.132014,0.0588168,0.00671236,0.060673,0.355698,7378.22,9054.25,5.87922,1.00042,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[8,4]",1.93253,0.00355423,0.570242,0.566549,1.0492,1.9074,2.91185,26189.0,13137.3,20.8683,0.999965,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[9,1]",0.424153,0.00310548,0.290922,0.330379,0.0371744,0.364447,0.943647,8386.14,9258.29,6.68236,1.00047,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[9,2]",0.228415,0.00111271,0.120572,0.108107,0.072573,0.206992,0.454923,10871.3,11149.6,8.6626,1.0002,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[9,3]",0.0848195,0.00113856,0.110017,0.0513296,0.00421732,0.0498724,0.28246,8948.0,10466.7,7.13007,1.00078,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[9,4]",1.20159,0.00304525,0.495722,0.487148,0.41142,1.19032,2.04197,26860.2,13810.4,21.4031,1.00037,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[10,1]",0.604364,0.00206968,0.245556,0.292813,0.18454,0.616792,0.965279,13599.4,9772.7,10.8364,1.00021,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[10,2]",0.541968,0.00278544,0.311403,0.262798,0.160259,0.481007,1.1294,11987.2,10993.2,9.55181,1.00021,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[10,3]",0.068873,0.000745539,0.0829116,0.0438124,0.00307905,0.0400652,0.23457,10725.8,11564.1,8.54667,0.999993,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[10,4]",1.72869,0.00414432,0.640736,0.637286,0.710716,1.70565,2.82249,24152.8,13159.6,19.2458,1.00015,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[11,1]",0.0265007,0.00027613,0.0302714,0.0183642,0.000847181,0.0158352,0.0894524,10716.0,10981.2,8.53884,1.00031,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[11,2]",0.929233,0.00256848,0.331591,0.308892,0.469268,0.884985,1.54387,16223.9,11689.7,12.9277,1.00003,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[11,3]",0.403714,0.00145682,0.183759,0.181515,0.149342,0.377429,0.754638,16241.7,12832.9,12.9419,0.99992,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[11,4]",1.77781,0.00622206,0.761081,0.74659,0.562338,1.75728,3.0557,15071.1,12677.2,12.0091,1.00069,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[12,1]",0.0401404,0.000603194,0.0558734,0.0259911,0.001565,0.0242511,0.125368,10891.1,10540.0,8.67843,0.999997,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[12,2]",0.342713,0.00119159,0.149983,0.13933,0.135602,0.322293,0.616345,14390.0,10531.8,11.4665,0.999882,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[12,3]",0.293149,0.00177727,0.181168,0.155011,0.0728309,0.252517,0.666207,11445.6,11878.6,9.12023,1.00005,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[12,4]",1.59515,0.00371842,0.551517,0.538997,0.716979,1.57932,2.5357,22195.1,12947.7,17.6858,1.00012,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[13,1]",0.149419,0.00186775,0.167221,0.110509,0.00362125,0.101204,0.491865,8524.28,9195.25,6.79244,1.00039,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[13,2]",0.260151,0.00228884,0.200863,0.133403,0.0629525,0.205307,0.639977,6722.24,10867.7,5.35651,1.00041,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[13,3]",0.208795,0.00303622,0.217342,0.132933,0.0116015,0.128401,0.71971,4476.79,9436.89,3.56726,1.0002,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[13,4]",0.45871,0.00327744,0.505773,0.496211,-0.355126,0.449034,1.30212,23849.2,13628.5,19.0039,1.0002,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[14,1]",0.158474,0.00165273,0.153696,0.12123,0.00537036,0.119534,0.454106,9027.81,9832.35,7.19366,1.00033,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[14,2]",0.399768,0.00196486,0.22751,0.193673,0.124774,0.352171,0.838042,11722.1,10398.7,9.34052,1.00004,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[14,3]",0.228678,0.00192403,0.186094,0.141069,0.0300498,0.174214,0.628633,8472.57,10380.1,6.75123,1.00029,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[14,4]",1.27372,0.00359256,0.560195,0.557432,0.37394,1.25986,2.21231,24110.8,13458.8,19.2123,1.00021,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[15,1]",0.57952,0.00260933,0.269119,0.336028,0.12394,0.595943,0.968866,10392.3,10290.5,8.2809,1.00011,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[15,2]",0.271475,0.00103563,0.127191,0.121376,0.097631,0.25475,0.504701,14047.8,11388.6,11.1938,1.00012,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[15,3]",0.0522425,0.000680826,0.07099,0.0327868,0.002632,0.0309778,0.166415,11165.8,11847.4,8.89729,1.00013,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[15,4]",1.48458,0.00314906,0.512558,0.509638,0.662815,1.47075,2.34944,26934.6,13248.0,21.4624,1.00013,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[16,1]",0.437267,0.00327783,0.281489,0.302109,0.0648477,0.374819,0.953576,7283.93,9306.82,5.80408,1.00042,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[16,2]",0.318607,0.00156615,0.164086,0.146128,0.108538,0.290599,0.631854,10358.2,11116.2,8.25376,1.0001,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[16,3]",0.0600157,0.000963547,0.0838701,0.0353114,0.00343577,0.0353624,0.189671,8708.06,9994.22,6.93888,1.00038,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[16,4]",2.46443,0.00429426,0.647995,0.634143,1.46568,2.42869,3.59124,23782.5,12782.6,18.9507,1.00002,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[17,1]",0.168478,0.00241036,0.200198,0.103743,0.00573331,0.0987064,0.649678,8168.46,7805.53,6.5089,1.00004,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[17,2]",0.261351,0.00143385,0.155944,0.13083,0.0756891,0.227407,0.560147,10439.5,11737.3,8.31852,1.00037,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[17,3]",0.171373,0.00181433,0.167174,0.109643,0.0136345,0.118951,0.52105,8235.65,10783.5,6.56245,1.00034,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[17,4]",1.26981,0.00344807,0.514164,0.511651,0.439431,1.25562,2.13576,22105.2,13209.5,17.6142,1.00019,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[18,1]",0.45696,0.00232783,0.2163,0.197862,0.189505,0.404295,0.90891,10514.9,7474.18,8.37864,1.00022,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[18,2]",0.604689,0.00307016,0.343264,0.282007,0.193859,0.528235,1.27931,11398.5,11332.6,9.0827,1.0004,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[18,3]",0.041033,0.000342779,0.0410216,0.0275525,0.00335592,0.030063,0.113104,13738.2,11076.6,10.9471,1.00035,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[18,4]",1.90434,0.00439353,0.621118,0.610018,0.932504,1.88143,2.97273,20450.6,12604.9,16.2958,0.99994,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[19,1]",0.188535,0.00274404,0.223048,0.124927,0.00367857,0.101993,0.718937,7936.59,9009.02,6.32414,1.00067,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[19,2]",0.178822,0.00108457,0.106008,0.0896801,0.0521675,0.157251,0.380318,8679.19,11150.9,6.91587,0.999992,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[19,3]",0.203538,0.0024064,0.204111,0.136759,0.0116252,0.133141,0.66616,6557.47,10108.7,5.22521,1.00001,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[19,4]",0.416074,0.00320295,0.469036,0.468615,-0.340433,0.407415,1.19217,21573.0,13271.5,17.1901,1.00013,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[20,1]",0.785143,0.0011429,0.163928,0.179582,0.475654,0.816314,0.988593,16647.3,9956.36,13.2651,0.999951,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[20,2]",0.713702,0.00168189,0.263276,0.253363,0.332829,0.686931,1.18553,22645.6,11255.6,18.0448,1.00006,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[20,3]",0.0185425,0.000151436,0.0200161,0.0125082,0.00120406,0.0124578,0.0556904,19336.7,11967.9,15.4081,1.00015,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[20,4]",2.81613,0.00480216,0.707238,0.699178,1.70637,2.7838,4.03197,22117.0,13221.0,17.6236,0.999973,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[21,1]",0.119668,0.00190528,0.16315,0.071224,0.00310469,0.0601478,0.467227,10849.9,7788.94,8.64555,1.00014,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[21,2]",0.2989,0.00147134,0.169869,0.145991,0.0902133,0.265721,0.617731,11416.8,10408.9,9.09726,1.00016,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[21,3]",0.228618,0.00211198,0.20615,0.153775,0.019035,0.162012,0.680283,9713.57,11054.9,7.7401,1.00023,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[21,4]",1.29054,0.00419171,0.628772,0.622544,0.284401,1.27521,2.36581,22799.6,12701.7,18.1675,1.00025,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[22,1]",0.441197,0.0030173,0.299076,0.372942,0.0271696,0.400785,0.949462,9459.45,11063.8,7.5376,1.00013,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[22,2]",0.287387,0.00126304,0.155044,0.138118,0.0913126,0.259409,0.579376,13768.1,11233.5,10.9709,1.00013,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[22,3]",0.0738888,0.000981516,0.0990197,0.0435322,0.00397771,0.0425013,0.249484,12610.8,11322.0,10.0487,1.00004,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[22,4]",1.79995,0.00386013,0.655612,0.64785,0.759644,1.77942,2.89958,29343.6,12820.6,23.3819,1.00023,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[23,1]",0.821545,0.00135702,0.164645,0.13507,0.486313,0.86952,0.990475,15320.2,10502.5,12.2076,0.999957,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[23,2]",0.419007,0.00129547,0.17439,0.175548,0.163216,0.401571,0.731034,16243.4,9280.87,12.9433,1.00013,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[23,3]",0.0205201,0.000290628,0.0298429,0.012822,0.00108419,0.0124447,0.0639662,13730.9,12359.8,10.9413,1.00037,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[23,4]",1.84604,0.00368322,0.598656,0.591781,0.906979,1.82106,2.86024,26808.0,12315.1,21.3616,0.999965,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[24,1]",0.875968,0.000746367,0.114097,0.096042,0.641438,0.910053,0.994428,19849.0,11222.8,15.8163,1.00001,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[24,2]",0.812711,0.00172371,0.276289,0.273589,0.408049,0.78688,1.30342,23497.2,10350.5,18.7233,1.00049,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[24,3]",0.013438,0.000107095,0.0147571,0.00910827,0.000736831,0.00871686,0.0425728,21220.6,11409.7,16.9093,1.00006,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[24,4]",2.94965,0.00507345,0.730783,0.718288,1.82357,2.9162,4.19974,21270.8,12507.3,16.9493,1.00015,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[25,1]",0.113841,0.00162094,0.14438,0.0809537,0.00174381,0.0637708,0.387328,9054.33,9431.95,7.2148,1.00042,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[25,2]",0.256298,0.00205645,0.181837,0.13342,0.0616875,0.209983,0.612344,6952.37,9901.15,5.53989,1.00015,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[25,3]",0.293548,0.00349871,0.245505,0.220428,0.0201601,0.219309,0.809646,4244.96,8140.89,3.38253,1.00025,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[25,4]",0.138912,0.00366509,0.523784,0.519839,-0.715732,0.130962,1.01384,20380.5,13179.0,16.2399,0.999948,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[26,1]",0.23862,0.00269375,0.246445,0.16971,0.00720276,0.150059,0.817199,10142.3,9718.95,8.08169,1.00031,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[26,2]",0.260227,0.00151727,0.160013,0.131696,0.0739342,0.226077,0.56551,10524.4,10683.4,8.38616,1.0003,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[26,3]",0.15115,0.00187686,0.180613,0.0894167,0.00732452,0.0851055,0.557669,8629.71,10963.1,6.87645,1.00009,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[26,4]",1.07516,0.00355956,0.598653,0.595356,0.107219,1.06767,2.08069,28497.7,12803.3,22.7079,1.00012,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[27,1]",0.0793183,0.00129414,0.114045,0.0509974,0.00158932,0.0418604,0.274332,9367.97,9986.38,7.46472,1.00059,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[27,2]",0.261043,0.00163192,0.16021,0.129306,0.0731845,0.227385,0.562836,8749.52,10307.1,6.97191,1.00009,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[27,3]",0.310859,0.00317372,0.24424,0.233863,0.0274227,0.244037,0.807544,5341.84,10737.2,4.25656,1.0003,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[27,4]",0.493089,0.00334363,0.512338,0.507979,-0.337126,0.487494,1.33721,23569.6,12506.6,18.781,1.00017,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[28,1]",0.281657,0.00310904,0.247053,0.220128,0.00680827,0.215524,0.822218,6721.31,8184.45,5.35577,1.00113,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[28,2]",0.229252,0.00276442,0.186862,0.127886,0.0459507,0.176327,0.596968,4148.71,9984.74,3.30583,1.00069,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[28,3]",0.15986,0.003554,0.201653,0.0911296,0.00556352,0.0808325,0.646869,2543.62,7445.82,2.02684,1.00093,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[28,4]",-0.0889207,0.00350832,0.471815,0.46467,-0.859839,-0.0856913,0.690186,18107.6,13322.0,14.4288,1.00008,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[29,1]",0.0344151,0.000394009,0.0425067,0.022596,0.000712672,0.0180587,0.123214,10759.4,11233.2,8.57342,1.00013,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[29,2]",0.754342,0.00390457,0.369566,0.268237,0.339764,0.677133,1.42692,10982.6,9956.16,8.75131,1.00028,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[29,3]",0.419829,0.00251748,0.231739,0.252248,0.0878037,0.38926,0.841496,7806.09,7856.03,6.22016,1.00003,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[29,4]",1.10726,0.00503924,0.671517,0.669158,0.00740079,1.10261,2.23049,17776.9,12613.6,14.1653,1.00022,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[30,1]",0.849939,0.000915789,0.134064,0.118849,0.582617,0.888195,0.992925,19258.0,11708.6,15.3454,1.00015,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[30,2]",0.709228,0.00167004,0.265497,0.257458,0.318491,0.683803,1.19024,23580.2,11036.4,18.7895,1.00018,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[30,3]",0.01598,0.000129587,0.017941,0.0106892,0.000894666,0.0102635,0.0505465,21415.0,13059.9,17.0642,0.999999,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[30,4]",2.84416,0.00493904,0.715908,0.704708,1.72323,2.81573,4.07379,21506.0,12319.1,17.1367,1.00021,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
"natural[31,1]",0.595516,0.00256507,0.279147,0.335439,0.0942175,0.634176,0.972185,11802.8,9771.31,9.40489,1.00059,N111_H8_zero_train,111,4,4000,3000,0.99,0,0,0.7433306768506739,True
