parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,chains,draws_per_chain,warmup_per_chain,adapt_delta,divergences,max_depth_hits,min_bfmi,passed
"natural[101,3]",0.106432,0.00475823,0.21922,0.0164495,0.000802211,0.0135136,0.697615,2274.05,5122.26,0.708076,1.00134,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[101,4]",-0.224991,0.00302082,0.408353,0.407333,-0.894389,-0.223966,0.442107,18404.2,14158.0,5.73055,1.0,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[102,1]",0.107921,0.00153196,0.136582,0.0709163,0.00228,0.0586695,0.398184,8070.32,10740.3,2.51288,1.00025,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[102,2]",0.313616,0.0017823,0.189665,0.159907,0.0959599,0.269364,0.685829,10075.6,11750.2,3.13726,1.00009,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[102,3]",0.231354,0.00271228,0.235477,0.16792,0.00741994,0.144301,0.757538,6769.97,10404.9,2.10798,1.00029,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[102,4]",0.684429,0.00306256,0.456112,0.455274,-0.0553318,0.682021,1.44217,22286.7,13749.7,6.93948,1.00032,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[103,1]",0.0621398,0.000691663,0.0676256,0.0357791,0.00361141,0.0494779,0.160548,9487.15,7863.14,2.95404,1.00061,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[103,2]",0.450775,0.00520217,0.362863,0.284893,0.0837926,0.34236,1.20075,3673.27,8562.17,1.14376,1.00061,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[103,3]",0.123767,0.00384284,0.231874,0.0242259,0.00136265,0.0198288,0.746524,3580.85,7467.11,1.11498,1.00048,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[103,4]",1.15764,0.0029198,0.415361,0.414736,0.484598,1.14681,1.84755,20346.1,14179.5,6.33523,1.00007,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[104,1]",0.0263172,0.000273425,0.0324892,0.0180194,0.000960084,0.0159773,0.0855974,15085.3,12381.8,4.69716,1.00003,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[104,2]",0.310365,0.00178826,0.167959,0.129151,0.11964,0.269001,0.643148,7842.0,10045.5,2.44179,1.0001,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[104,3]",0.275867,0.0033718,0.267315,0.187577,0.0149823,0.169379,0.860803,6045.78,10699.8,1.88249,1.00006,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[104,4]",0.701275,0.00288129,0.417753,0.415398,0.0249883,0.689308,1.39608,21020.7,12699.7,6.54528,0.999866,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[105,1]",0.037511,0.000460478,0.0484643,0.0251602,0.00126533,0.0220407,0.123418,10862.5,11513.2,3.38229,1.00038,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[105,2]",0.266106,0.00118966,0.132802,0.114418,0.101848,0.239358,0.521525,11393.0,10839.4,3.54748,1.00016,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[105,3]",0.232171,0.00249698,0.218178,0.146056,0.0194262,0.156794,0.732321,7138.6,10346.1,2.22276,1.00031,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[105,4]",1.19467,0.00275773,0.407734,0.408349,0.544968,1.18428,1.87813,21972.4,12895.2,6.84161,1.0004,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[106,1]",0.216013,0.0022423,0.223978,0.156203,0.00594808,0.136417,0.730294,9813.89,11209.5,3.05578,0.999959,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[106,2]",0.307654,0.00137438,0.163903,0.151507,0.0967716,0.279744,0.621564,12701.4,10404.2,3.95486,0.999929,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[106,3]",0.106033,0.00172702,0.151832,0.0612984,0.00288187,0.0524695,0.415641,10064.2,9207.58,3.13373,1.00044,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[106,4]",2.34571,0.0046817,0.702222,0.688538,1.24346,2.31381,3.55233,23228.0,11539.3,7.23258,1.00056,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[107,1]",0.0620799,0.000557986,0.0690118,0.0463267,0.00222573,0.040697,0.188269,15807.3,11421.4,4.92196,1.00007,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[107,2]",0.47063,0.00196041,0.238789,0.210408,0.173846,0.421002,0.933846,14329.1,12210.3,4.46168,1.00014,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[107,3]",0.2751,0.00193511,0.223666,0.196042,0.0199512,0.213413,0.749273,11762.4,9682.97,3.66249,0.999934,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[107,4]",1.32291,0.00407259,0.595638,0.587668,0.363628,1.31349,2.31293,21534.5,12342.8,6.70525,1.00022,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[108,1]",0.0445124,0.000298316,0.0373386,0.0328953,0.00332094,0.0352891,0.117283,12399.8,9214.26,3.86095,1.00009,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[108,2]",0.898392,0.00544312,0.49741,0.323574,0.411104,0.728527,1.95165,8923.6,13432.6,2.77857,1.00031,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[108,3]",0.312288,0.0024747,0.238338,0.247993,0.0311441,0.256562,0.783037,7978.16,9689.84,2.48418,1.00024,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[108,4]",2.88158,0.00387326,0.572967,0.567235,1.96924,2.86462,3.85873,22243.5,12541.0,6.92602,1.00003,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[109,1]",0.0931547,0.00148734,0.12174,0.0554038,0.00349525,0.0580054,0.312446,8639.82,8020.9,2.6902,1.00004,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[109,2]",0.269783,0.00216661,0.174474,0.151157,0.0663396,0.232484,0.611987,5493.16,9082.49,1.71042,1.00011,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[109,3]",0.0969799,0.00267428,0.193737,0.0288907,0.00156318,0.0241937,0.610508,4800.58,8478.08,1.49477,1.00018,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[109,4]",1.11461,0.00287359,0.405347,0.402,0.468888,1.10941,1.78932,20055.1,14033.0,6.24463,1.00031,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[110,1]",0.163602,0.00269793,0.209008,0.0988347,0.00322567,0.0849867,0.680276,6538.42,8336.6,2.03588,1.00039,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[110,2]",0.184109,0.000987644,0.101571,0.0916449,0.0554986,0.166104,0.378619,9369.61,11126.7,2.91744,1.00023,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[110,3]",0.0933515,0.0018308,0.154018,0.045757,0.00234926,0.0392037,0.403212,6424.65,8761.51,2.00046,1.00039,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[110,4]",0.59924,0.00274317,0.378114,0.379802,-0.00904372,0.593939,1.23306,19048.2,14422.9,5.9311,1.00011,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[111,1]",0.0471821,0.000290589,0.0355438,0.0307097,0.00472656,0.0398842,0.113922,12066.0,9110.38,3.75702,1.00005,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[111,2]",0.714275,0.00440918,0.394307,0.355565,0.263497,0.612155,1.49391,7607.96,12383.9,2.36891,1.0011,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[111,3]",0.193654,0.00239089,0.212433,0.119706,0.00980652,0.111234,0.687704,7320.84,10219.0,2.27951,1.001,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"natural[111,4]",2.29495,0.00339589,0.51081,0.509515,1.47612,2.27987,3.15815,22903.0,13269.4,7.13137,1.00008,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"Omega[1,2]",0.359365,0.0036594,0.155342,0.156697,0.0893191,0.367056,0.602704,1833.71,3453.83,0.570968,1.00321,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"Omega[1,3]",-0.487744,0.0033708,0.167439,0.170369,-0.759278,-0.490939,-0.206424,2443.89,3875.34,0.76096,1.00062,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"Omega[1,4]",0.213827,0.00257392,0.129023,0.130061,-0.00390862,0.217875,0.421187,2510.54,5769.61,0.781714,1.00047,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"Omega[2,1]",0.359365,0.0036594,0.155342,0.156697,0.0893191,0.367056,0.602704,1833.71,3453.83,0.570968,1.00321,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"Omega[2,3]",-0.237948,0.00342667,0.185872,0.188104,-0.523743,-0.249246,0.0888285,3004.05,7089.67,0.93538,1.0005,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"Omega[2,4]",0.349156,0.00341212,0.138139,0.141583,0.114488,0.354403,0.566344,1619.86,4043.32,0.50438,1.00234,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"Omega[3,1]",-0.487744,0.0033708,0.167439,0.170369,-0.759278,-0.490939,-0.206424,2443.89,3875.34,0.76096,1.00062,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"Omega[3,2]",-0.237948,0.00342667,0.185872,0.188104,-0.523743,-0.249246,0.0888285,3004.05,7089.67,0.93538,1.0005,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"Omega[3,4]",-0.0450587,0.00474872,0.1716,0.176483,-0.332443,-0.0424004,0.230165,1307.73,3283.43,0.407192,1.00205,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"Omega[4,1]",0.213827,0.00257392,0.129023,0.130061,-0.00390862,0.217875,0.421187,2510.54,5769.61,0.781714,1.00047,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"Omega[4,2]",0.349156,0.00341212,0.138139,0.141583,0.114488,0.354403,0.566344,1619.86,4043.32,0.50438,1.00234,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
"Omega[4,3]",-0.0450587,0.00474872,0.1716,0.176483,-0.332443,-0.0424004,0.230165,1307.73,3283.43,0.407192,1.00205,N111_H8_zero_full,111,4,4000,3000,0.99,0,0,0.6927154024253648,True
