model,prediction_type,participant_id,stratification,partner,offer_pair,zero_option,run_or_bin,previous_feedback,evaluation_period,n_trials,observed_high,predicted_high,residual_high,observed_investment,predicted_investment,residual_investment
H8,conditional_history,sub-10317,previous_feedback,friend,all,all,all,no_previous,all,1,1.0,0.44858046977760496,0.551419530222395,8.0,5.79432187911042,2.20567812088958
H8,conditional_history,sub-10317,previous_feedback,friend,all,all,all,reciprocation,all,6,1.0,0.5456199113187179,0.4543800886812821,4.666666666666667,3.0286024088898853,1.6380642577767817
H8,conditional_history,sub-10317,partner,stranger,all,all,all,all,all,14,0.35714285714285715,0.5401712939022844,-0.1830284367594272,3.0,3.933146201362701,-0.933146201362701
H8,conditional_history,sub-10317,offer,stranger,0-2,zero,all,all,all,2,0.5,0.5253165019277581,-0.02531650192775814,1.0,1.0506330038555163,-0.05063300385551628
H8,conditional_history,sub-10317,offer,stranger,0-4,zero,all,all,all,2,1.0,0.5433610302743274,0.45663896972567264,4.0,2.1734441210973094,1.8265558789026906
H8,conditional_history,sub-10317,offer,stranger,0-8,zero,all,all,all,2,0.0,0.5984085922738906,-0.5984085922738906,0.0,4.787268738191125,-4.787268738191125
H8,conditional_history,sub-10317,offer,stranger,2-4,positive_positive,all,all,all,2,0.0,0.5169790639843447,-0.5169790639843447,2.0,3.03395812796869,-1.03395812796869
H8,conditional_history,sub-10317,offer,stranger,2-8,positive_positive,all,all,all,4,0.5,0.5245459857508975,-0.024545985750897503,5.0,5.147275914505385,-0.1472759145053848
H8,conditional_history,sub-10317,offer,stranger,4-8,positive_positive,all,all,all,2,0.0,0.5480418973538744,-0.5480418973538744,4.0,6.192167589415499,-2.192167589415499
H8,conditional_history,sub-10317,zero_option,stranger,all,positive_positive,all,all,all,8,0.25,0.5285282332100035,-0.27852823321000353,4.0,4.880169386598738,-0.8801693865987383
H8,conditional_history,sub-10317,zero_option,stranger,all,zero,all,all,all,6,0.5,0.5556953748253254,-0.05569537482532538,1.6666666666666667,2.6704486210479836,-1.003781954381317
H8,conditional_history,sub-10317,run,stranger,all,all,single_run,all,all,14,0.35714285714285715,0.5401712939022844,-0.1830284367594272,3.0,3.933146201362701,-0.933146201362701
H8,conditional_history,sub-10317,time_bin,stranger,all,all,early,all,all,8,0.375,0.5232411749115508,-0.14824117491155075,3.0,4.002776279990912,-1.0027762799909121
H8,conditional_history,sub-10317,time_bin,stranger,all,all,late,all,all,4,0.25,0.5711057587046454,-0.3211057587046454,2.0,3.642084526579331,-1.642084526579331
H8,conditional_history,sub-10317,time_bin,stranger,all,all,middle,all,all,2,0.5,0.5460228402604961,-0.04602284026049608,5.0,4.2367492364166,0.7632507635834003
H8,conditional_history,sub-10317,previous_feedback,stranger,all,all,all,defection,all,6,0.16666666666666666,0.5320151694733449,-0.3653485028066783,2.3333333333333335,4.00756296156472,-1.6742296282313869
H8,conditional_history,sub-10317,previous_feedback,stranger,all,all,all,no_previous,all,1,0.0,0.42361698686675453,-0.42361698686675453,2.0,4.541701921200526,-2.5417019212005263
H8,conditional_history,sub-10317,previous_feedback,stranger,all,all,all,reciprocation,all,7,0.5714285714285714,0.563812872989308,0.007615698439263352,3.7142857142857144,3.7824238754984236,-0.06813816121270921
H8,conditional_history,sub-10317,partner,computer,all,all,all,all,all,14,0.21428571428571427,0.5303973224929193,-0.31611160820720496,2.2857142857142856,3.8755766383111143,-1.5898623525968287
H8,conditional_history,sub-10317,offer,computer,0-2,zero,all,all,all,2,0.5,0.5239064008843674,-0.02390640088436735,1.0,1.0478128017687347,-0.0478128017687347
H8,conditional_history,sub-10317,offer,computer,0-4,zero,all,all,all,2,0.5,0.5315151085092699,-0.03151510850926986,2.0,2.1260604340370794,-0.12606043403707945
H8,conditional_history,sub-10317,offer,computer,0-8,zero,all,all,all,2,0.0,0.5698520352861666,-0.5698520352861666,0.0,4.5588162822893326,-4.5588162822893326
H8,conditional_history,sub-10317,offer,computer,2-4,positive_positive,all,all,all,2,0.0,0.5204170627826862,-0.5204170627826862,2.0,3.0408341255653726,-1.0408341255653726
H8,conditional_history,sub-10317,offer,computer,2-8,positive_positive,all,all,all,4,0.25,0.5217875561413752,-0.2717875561413752,3.5,5.130725336848252,-1.6307253368482524
H8,conditional_history,sub-10317,offer,computer,4-8,positive_positive,all,all,all,2,0.0,0.5235155377051948,-0.5235155377051948,4.0,6.094062150820779,-2.094062150820779
H8,conditional_history,sub-10317,zero_option,computer,all,positive_positive,all,all,all,8,0.125,0.5218769281926579,-0.39687692819265785,3.25,4.849086737520663,-1.599086737520663
H8,conditional_history,sub-10317,zero_option,computer,all,zero,all,all,all,6,0.3333333333333333,0.5417578482266012,-0.2084245148932679,1.0,2.5775631726983823,-1.5775631726983823
H8,conditional_history,sub-10317,run,computer,all,all,single_run,all,all,14,0.21428571428571427,0.5303973224929193,-0.31611160820720496,2.2857142857142856,3.8755766383111143,-1.5898623525968287
H8,conditional_history,sub-10317,time_bin,computer,all,all,early,all,all,2,0.5,0.485305744834063,0.014694255165936976,5.0,4.911834469004378,0.08816553099562174
H8,conditional_history,sub-10317,time_bin,computer,all,all,late,all,all,5,0.0,0.552141628437133,-0.552141628437133,0.8,3.7384007098179426,-2.9384007098179428
H8,conditional_history,sub-10317,time_bin,computer,all,all,middle,all,all,7,0.2857142857142857,0.5277489832924399,-0.2420346975781542,2.5714285714285716,3.6774857784653046,-1.106057207036733
H8,conditional_history,sub-10317,previous_feedback,computer,all,all,all,defection,all,9,0.0,0.5327715805034634,-0.5327715805034634,1.5555555555555556,3.9651008463492876,-2.409545290793732
H8,conditional_history,sub-10317,previous_feedback,computer,all,all,all,no_previous,all,1,0.0,0.42361698686675453,-0.42361698686675453,2.0,4.541701921200526,-2.5417019212005263
H8,conditional_history,sub-10317,previous_feedback,computer,all,all,all,reciprocation,all,4,0.75,0.5517503258757362,0.19824967412426375,4.0,3.5076158495028706,0.49238415049712936
H8,conditional_history,sub-10317,partner,friend,all,all,all,all,training,9,1.0,0.4808834855581494,0.5191165144418506,6.444444444444445,3.709226773713855,2.7352176707305897
H8,conditional_history,sub-10317,offer,friend,0-2,zero,all,all,training,1,1.0,0.5194440539636301,0.48055594603636986,2.0,1.0388881079272603,0.9611118920727397
H8,conditional_history,sub-10317,offer,friend,0-4,zero,all,all,training,1,1.0,0.5558792766819177,0.4441207233180823,4.0,2.223517106727671,1.7764828932723291
H8,conditional_history,sub-10317,offer,friend,0-8,zero,all,all,training,2,1.0,0.3774900567288981,0.6225099432711019,8.0,3.019920453831185,4.980079546168815
H8,conditional_history,sub-10317,offer,friend,2-4,positive_positive,all,all,training,1,1.0,0.5019829437143509,0.4980170562856491,4.0,3.003965887428702,0.9960341125712979
H8,conditional_history,sub-10317,offer,friend,2-8,positive_positive,all,all,training,3,1.0,0.5156948374760147,0.48430516252398526,8.0,5.094169024856089,2.9058309751439113
H8,conditional_history,sub-10317,offer,friend,4-8,positive_positive,all,all,training,1,1.0,0.44858046977760496,0.551419530222395,8.0,5.79432187911042,2.20567812088958
H8,conditional_history,sub-10317,zero_option,friend,all,positive_positive,all,all,training,5,1.0,0.4995295851840001,0.500470414816,7.2,4.816158968221478,2.3838410317785224
H8,conditional_history,sub-10317,zero_option,friend,all,zero,all,all,training,4,1.0,0.45757586102583603,0.542424138974164,5.5,2.3255615305793254,3.1744384694206746
H8,conditional_history,sub-10317,run,friend,all,all,single_run,all,training,9,1.0,0.4808834855581494,0.5191165144418506,6.444444444444445,3.709226773713855,2.7352176707305897
H8,conditional_history,sub-10317,time_bin,friend,all,all,early,all,training,4,1.0,0.43438525245899656,0.5656147475410034,8.0,4.259511336594074,3.740488663405926
H8,conditional_history,sub-10317,time_bin,friend,all,all,middle,all,training,5,1.0,0.5180820720374717,0.4819179279625283,5.2,3.2689991234096785,1.9310008765903217
H8,conditional_history,sub-10317,previous_feedback,friend,all,all,all,defection,training,5,1.0,0.45401342859992133,0.5459865714000787,7.2,3.824486262011166,3.3755137379888343
H8,conditional_history,sub-10317,previous_feedback,friend,all,all,all,no_previous,training,1,1.0,0.44858046977760496,0.551419530222395,8.0,5.79432187911042,2.20567812088958
H8,conditional_history,sub-10317,previous_feedback,friend,all,all,all,reciprocation,training,3,1.0,0.536434585748711,0.46356541425128905,4.666666666666667,2.8220959247528135,1.8445707419138535
H8,conditional_history,sub-10317,partner,stranger,all,all,all,all,training,10,0.4,0.5277975079813398,-0.12779750798133982,3.4,4.049570871276049,-0.6495708712760488
H8,conditional_history,sub-10317,offer,stranger,0-2,zero,all,all,training,1,1.0,0.5162433586169517,0.4837566413830483,2.0,1.0324867172339034,0.9675132827660966
H8,conditional_history,sub-10317,offer,stranger,0-4,zero,all,all,training,1,1.0,0.5194387906121414,0.4805612093878586,4.0,2.0777551624485655,1.9222448375514345
H8,conditional_history,sub-10317,offer,stranger,0-8,zero,all,all,training,1,0.0,0.5719608701677495,-0.5719608701677495,0.0,4.575686961341996,-4.575686961341996
H8,conditional_history,sub-10317,offer,stranger,2-4,positive_positive,all,all,training,2,0.0,0.5169790639843447,-0.5169790639843447,2.0,3.03395812796869,-1.03395812796869
H8,conditional_history,sub-10317,offer,stranger,2-8,positive_positive,all,all,training,4,0.5,0.5245459857508975,-0.024545985750897503,5.0,5.147275914505385,-0.1472759145053848
H8,conditional_history,sub-10317,offer,stranger,4-8,positive_positive,all,all,training,1,0.0,0.5381899894442772,-0.5381899894442772,4.0,6.15275995777711,-2.1527599577771097
H8,conditional_history,sub-10317,zero_option,stranger,all,positive_positive,all,all,training,7,0.2857142857142857,0.5243331514880795,-0.23861886577379376,4.0,4.687111410248004,-0.6871114102480043
H8,conditional_history,sub-10317,zero_option,stranger,all,zero,all,all,training,3,0.6666666666666666,0.5358810064656141,0.13078566020105253,2.0,2.5619762803414883,-0.5619762803414883
H8,conditional_history,sub-10317,run,stranger,all,all,single_run,all,training,10,0.4,0.5277975079813398,-0.12779750798133982,3.4,4.049570871276049,-0.6495708712760488
H8,conditional_history,sub-10317,time_bin,stranger,all,all,early,all,training,8,0.375,0.5232411749115508,-0.14824117491155075,3.0,4.002776279990912,-1.0027762799909121
H8,conditional_history,sub-10317,time_bin,stranger,all,all,middle,all,training,2,0.5,0.5460228402604961,-0.04602284026049608,5.0,4.2367492364166,0.7632507635834003
H8,conditional_history,sub-10317,previous_feedback,stranger,all,all,all,defection,training,6,0.16666666666666666,0.5320151694733449,-0.3653485028066783,2.3333333333333335,4.00756296156472,-1.6742296282313869
H8,conditional_history,sub-10317,previous_feedback,stranger,all,all,all,no_previous,training,1,0.0,0.42361698686675453,-0.42361698686675453,2.0,4.541701921200526,-2.5417019212005263
H8,conditional_history,sub-10317,previous_feedback,stranger,all,all,all,reciprocation,training,3,1.0,0.5540890253688582,0.4459109746311418,6.0,3.969543007390547,2.030456992609453
H8,conditional_history,sub-10317,partner,computer,all,all,all,all,training,8,0.25,0.5145993004321681,-0.26459930043216806,3.0,4.1717286887793055,-1.1717286887793055
H8,conditional_history,sub-10317,offer,computer,0-2,zero,all,all,training,1,1.0,0.5288561211226167,0.4711438788773833,2.0,1.0577122422452334,0.9422877577547666
H8,conditional_history,sub-10317,offer,computer,0-4,zero,all,all,training,1,0.0,0.5149702477606787,-0.5149702477606787,0.0,2.0598809910427147,-2.0598809910427147
H8,conditional_history,sub-10317,offer,computer,2-4,positive_positive,all,all,training,1,0.0,0.5218774449192545,-0.5218774449192545,2.0,3.043754889838509,-1.043754889838509
H8,conditional_history,sub-10317,offer,computer,2-8,positive_positive,all,all,training,3,0.3333333333333333,0.5013531714148016,-0.1680198380814683,4.0,5.00811902848881,-1.0081190284888102
H8,conditional_history,sub-10317,offer,computer,4-8,positive_positive,all,all,training,2,0.0,0.5235155377051948,-0.5235155377051948,4.0,6.094062150820779,-2.094062150820779
H8,conditional_history,sub-10317,zero_option,computer,all,positive_positive,all,all,training,6,0.16666666666666666,0.5121613390956747,-0.3454946724290081,3.6666666666666665,5.0427060461577495,-1.376039379491083
H8,conditional_history,sub-10317,zero_option,computer,all,zero,all,all,training,2,0.5,0.5219131844416477,-0.021913184441647693,1.0,1.5587966166439742,-0.5587966166439742
H8,conditional_history,sub-10317,run,computer,all,all,single_run,all,training,8,0.25,0.5145993004321681,-0.26459930043216806,3.0,4.1717286887793055,-1.1717286887793055
H8,conditional_history,sub-10317,time_bin,computer,all,all,early,all,training,2,0.5,0.485305744834063,0.014694255165936976,5.0,4.911834469004378,0.08816553099562174
H8,conditional_history,sub-10317,time_bin,computer,all,all,middle,all,training,6,0.16666666666666666,0.5243638189648696,-0.357697152298203,2.3333333333333335,3.925026762037615,-1.5916934287042817
H8,conditional_history,sub-10317,previous_feedback,computer,all,all,all,defection,training,5,0.0,0.5234653585333203,-0.5234653585333203,2.4,4.498489665996091,-2.0984896659960914
H8,conditional_history,sub-10317,previous_feedback,computer,all,all,all,no_previous,training,1,0.0,0.42361698686675453,-0.42361698686675453,2.0,4.541701921200526,-2.5417019212005263
H8,conditional_history,sub-10317,previous_feedback,computer,all,all,all,reciprocation,training,2,1.0,0.5379253119619942,0.4620746880380058,5.0,3.169839629526732,1.8301603704732679
H8,conditional_history,sub-10317,partner,friend,all,all,all,all,heldout,5,1.0,0.5541939968540119,0.44580600314598806,5.2,3.626308754699282,1.5736912453007181
H8,conditional_history,sub-10317,offer,friend,0-2,zero,all,all,heldout,1,1.0,0.5367414361428529,0.46325856385714714,2.0,1.0734828722857057,0.9265171277142943
H8,conditional_history,sub-10317,offer,friend,0-4,zero,all,all,heldout,1,1.0,0.558753499484575,0.441246500515425,4.0,2.2350139979383,1.7649860020617
H8,conditional_history,sub-10317,offer,friend,2-4,positive_positive,all,all,heldout,1,1.0,0.533550460086192,0.466449539913808,4.0,3.0671009201723836,0.9328990798276164
H8,conditional_history,sub-10317,offer,friend,2-8,positive_positive,all,all,heldout,1,1.0,0.5941238144371301,0.40587618556286986,8.0,5.56474288662278,2.4352571133772196
H8,conditional_history,sub-10317,offer,friend,4-8,positive_positive,all,all,heldout,1,1.0,0.5478007741193093,0.4521992258806907,8.0,6.1912030964772375,1.8087969035227625
H8,conditional_history,sub-10317,zero_option,friend,all,positive_positive,all,all,heldout,3,1.0,0.5584916828808771,0.44150831711912286,6.666666666666667,4.941015634424134,1.7256510322425331
H8,conditional_history,sub-10317,zero_option,friend,all,zero,all,all,heldout,2,1.0,0.5477474678137139,0.45225253218628614,3.0,1.6542484351120026,1.3457515648879974
H8,conditional_history,sub-10317,run,friend,all,all,single_run,all,heldout,5,1.0,0.5541939968540119,0.44580600314598806,5.2,3.626308754699282,1.5736912453007181
H8,conditional_history,sub-10317,time_bin,friend,all,all,late,all,heldout,5,1.0,0.5541939968540119,0.44580600314598806,5.2,3.626308754699282,1.5736912453007181
H8,conditional_history,sub-10317,previous_feedback,friend,all,all,all,defection,heldout,2,1.0,0.5532771368019421,0.4467228631980579,6.0,4.213108547207769,1.786891452792231
H8,conditional_history,sub-10317,previous_feedback,friend,all,all,all,reciprocation,heldout,3,1.0,0.554805236888725,0.44519476311127504,4.666666666666667,3.2351088930269567,1.4315577736397103
H8,conditional_history,sub-10317,partner,stranger,all,all,all,all,heldout,4,0.25,0.5711057587046454,-0.3211057587046454,2.0,3.642084526579331,-1.642084526579331
H8,conditional_history,sub-10317,offer,stranger,0-2,zero,all,all,heldout,1,0.0,0.5343896452385647,-0.5343896452385647,0.0,1.0687792904771294,-1.0687792904771294
H8,conditional_history,sub-10317,offer,stranger,0-4,zero,all,all,heldout,1,1.0,0.5672832699365133,0.43271673006348665,4.0,2.2691330797460534,1.7308669202539466
H8,conditional_history,sub-10317,offer,stranger,0-8,zero,all,all,heldout,1,0.0,0.6248563143800319,-0.6248563143800319,0.0,4.998850515040255,-4.998850515040255
H8,conditional_history,sub-10317,offer,stranger,4-8,positive_positive,all,all,heldout,1,0.0,0.5578938052634718,-0.5578938052634718,4.0,6.231575221053888,-2.2315752210538884
H8,conditional_history,sub-10317,zero_option,stranger,all,positive_positive,all,all,heldout,1,0.0,0.5578938052634718,-0.5578938052634718,4.0,6.231575221053888,-2.2315752210538884
H8,conditional_history,sub-10317,zero_option,stranger,all,zero,all,all,heldout,3,0.3333333333333333,0.5755097431850367,-0.24217640985170336,1.3333333333333333,2.7789209617544794,-1.4455876284211462
H8,conditional_history,sub-10317,run,stranger,all,all,single_run,all,heldout,4,0.25,0.5711057587046454,-0.3211057587046454,2.0,3.642084526579331,-1.642084526579331
H8,conditional_history,sub-10317,time_bin,stranger,all,all,late,all,heldout,4,0.25,0.5711057587046454,-0.3211057587046454,2.0,3.642084526579331,-1.642084526579331
H8,conditional_history,sub-10317,previous_feedback,stranger,all,all,all,reciprocation,heldout,4,0.25,0.5711057587046454,-0.3211057587046454,2.0,3.642084526579331,-1.642084526579331
H8,conditional_history,sub-10317,partner,computer,all,all,all,all,heldout,6,0.16666666666666666,0.5514613519072543,-0.3847946852405877,1.3333333333333333,3.4807072376868597,-2.1473739043535263
H8,conditional_history,sub-10317,offer,computer,0-2,zero,all,all,heldout,1,0.0,0.518956680646118,-0.518956680646118,0.0,1.037913361292236,-1.037913361292236
H8,conditional_history,sub-10317,offer,computer,0-4,zero,all,all,heldout,1,1.0,0.548059969257861,0.45194003074213895,4.0,2.192239877031444,1.8077601229685558
H8,conditional_history,sub-10317,offer,computer,0-8,zero,all,all,heldout,2,0.0,0.5698520352861666,-0.5698520352861666,0.0,4.5588162822893326,-4.5588162822893326
H8,conditional_history,sub-10317,offer,computer,2-4,positive_positive,all,all,heldout,1,0.0,0.518956680646118,-0.518956680646118,2.0,3.0379133612922358,-1.0379133612922358
H8,conditional_history,sub-10317,offer,computer,2-8,positive_positive,all,all,heldout,1,0.0,0.5830907103210958,-0.5830907103210958,2.0,5.4985442619265745,-3.4985442619265745
H8,conditional_history,sub-10317,zero_option,computer,all,positive_positive,all,all,heldout,2,0.0,0.551023695483607,-0.551023695483607,2.0,4.268228811609405,-2.268228811609405
H8,conditional_history,sub-10317,zero_option,computer,all,zero,all,all,heldout,4,0.25,0.551680180119078,-0.30168018011907805,1.0,3.086946450725587,-2.086946450725587
H8,conditional_history,sub-10317,run,computer,all,all,single_run,all,heldout,6,0.16666666666666666,0.5514613519072543,-0.3847946852405877,1.3333333333333333,3.4807072376868597,-2.1473739043535263
H8,conditional_history,sub-10317,time_bin,computer,all,all,late,all,heldout,5,0.0,0.552141628437133,-0.552141628437133,0.8,3.7384007098179426,-2.9384007098179428
H8,conditional_history,sub-10317,time_bin,computer,all,all,middle,all,heldout,1,1.0,0.548059969257861,0.45194003074213895,4.0,2.192239877031444,1.8077601229685558
H8,conditional_history,sub-10317,previous_feedback,computer,all,all,all,defection,heldout,4,0.0,0.5444043579661423,-0.5444043579661423,0.5,3.298364821790784,-2.798364821790784
H8,conditional_history,sub-10317,previous_feedback,computer,all,all,all,reciprocation,heldout,2,0.5,0.5655753397894785,-0.06557533978947849,3.0,3.8453920694790096,-0.8453920694790096
H8,generative_history,sub-10317,partner,friend,all,all,all,all,all,14,1.0,0.4878571428571428,0.5121428571428572,6.0,3.5989285714285715,2.4010714285714285
H8,generative_history,sub-10317,offer,friend,0-2,zero,all,all,all,2,1.0,0.51375,0.48624999999999996,2.0,1.0275,0.9724999999999999
H8,generative_history,sub-10317,offer,friend,0-4,zero,all,all,all,2,1.0,0.53875,0.46125000000000005,4.0,2.155,1.8450000000000002
H8,generative_history,sub-10317,offer,friend,0-8,zero,all,all,all,2,1.0,0.40125,0.59875,8.0,3.21,4.79
H8,generative_history,sub-10317,offer,friend,2-4,positive_positive,all,all,all,2,1.0,0.4925,0.5075000000000001,4.0,2.985,1.0150000000000001
H8,generative_history,sub-10317,offer,friend,2-8,positive_positive,all,all,all,4,1.0,0.485,0.515,8.0,4.91,3.09
H8,generative_history,sub-10317,offer,friend,4-8,positive_positive,all,all,all,2,1.0,0.49875,0.50125,8.0,5.995,2.005
H8,generative_history,sub-10317,zero_option,friend,all,positive_positive,all,all,all,8,1.0,0.4903125,0.5096875000000001,7.0,4.7,2.3
H8,generative_history,sub-10317,zero_option,friend,all,zero,all,all,all,6,1.0,0.4845833333333333,0.5154166666666666,4.666666666666667,2.1308333333333334,2.5358333333333336
H8,generative_history,sub-10317,run,friend,all,all,single_run,all,all,14,1.0,0.4878571428571428,0.5121428571428572,6.0,3.5989285714285715,2.4010714285714285
H8,generative_history,sub-10317,time_bin,friend,all,all,early,all,all,4,1.0,0.433125,0.566875,8.0,4.28125,3.71875
H8,generative_history,sub-10317,time_bin,friend,all,all,late,all,all,5,1.0,0.5455,0.4545,5.2,3.595,1.605
H8,generative_history,sub-10317,time_bin,friend,all,all,middle,all,all,5,1.0,0.474,0.526,5.2,3.057,2.1430000000000002
H8,generative_history,sub-10317,previous_feedback,friend,all,all,all,defection,all,7,1.0,0.4575,0.5425,6.857142857142857,3.83,3.0271428571428567
H8,generative_history,sub-10317,previous_feedback,friend,all,all,all,no_previous,all,1,1.0,0.4375,0.5625,8.0,5.75,2.25
H8,generative_history,sub-10317,previous_feedback,friend,all,all,all,reciprocation,all,6,1.0,0.5316666666666667,0.46833333333333327,4.666666666666667,2.9708333333333337,1.6958333333333333
H8,generative_history,sub-10317,partner,stranger,all,all,all,all,all,14,0.35714285714285715,0.5428571428571428,-0.18571428571428567,3.0,3.9457142857142857,-0.9457142857142857
H8,generative_history,sub-10317,offer,stranger,0-2,zero,all,all,all,2,0.5,0.54,-0.040000000000000036,1.0,1.08,-0.08000000000000007
H8,generative_history,sub-10317,offer,stranger,0-4,zero,all,all,all,2,1.0,0.5275,0.47250000000000003,4.0,2.11,1.8900000000000001
H8,generative_history,sub-10317,offer,stranger,0-8,zero,all,all,all,2,0.0,0.6125,-0.6125,0.0,4.9,-4.9
H8,generative_history,sub-10317,offer,stranger,2-4,positive_positive,all,all,all,2,0.0,0.515,-0.515,2.0,3.03,-1.0299999999999998
H8,generative_history,sub-10317,offer,stranger,2-8,positive_positive,all,all,all,4,0.5,0.52,-0.020000000000000018,5.0,5.12,-0.1200000000000001
H8,generative_history,sub-10317,offer,stranger,4-8,positive_positive,all,all,all,2,0.0,0.565,-0.565,4.0,6.26,-2.26
H8,generative_history,sub-10317,zero_option,stranger,all,positive_positive,all,all,all,8,0.25,0.53,-0.28,4.0,4.8825,-0.8825000000000003
H8,generative_history,sub-10317,zero_option,stranger,all,zero,all,all,all,6,0.5,0.56,-0.06000000000000005,1.6666666666666667,2.6966666666666663,-1.0299999999999996
H8,generative_history,sub-10317,run,stranger,all,all,single_run,all,all,14,0.35714285714285715,0.5428571428571428,-0.18571428571428567,3.0,3.9457142857142857,-0.9457142857142857
H8,generative_history,sub-10317,time_bin,stranger,all,all,early,all,all,8,0.375,0.5278125,-0.15281250000000002,3.0,4.024375,-1.024375
H8,generative_history,sub-10317,time_bin,stranger,all,all,late,all,all,4,0.25,0.573125,-0.323125,2.0,3.64625,-1.6462500000000002
H8,generative_history,sub-10317,time_bin,stranger,all,all,middle,all,all,2,0.5,0.5425,-0.04249999999999998,5.0,4.23,0.7699999999999996
H8,generative_history,sub-10317,previous_feedback,stranger,all,all,all,defection,all,6,0.16666666666666666,0.5383333333333333,-0.3716666666666667,2.3333333333333335,4.046666666666666,-1.7133333333333325
H8,generative_history,sub-10317,previous_feedback,stranger,all,all,all,no_previous,all,1,0.0,0.375,-0.375,2.0,4.25,-2.25
H8,generative_history,sub-10317,previous_feedback,stranger,all,all,all,reciprocation,all,7,0.5714285714285714,0.5707142857142857,0.0007142857142856673,3.7142857142857144,3.8157142857142854,-0.10142857142857098
H8,generative_history,sub-10317,partner,computer,all,all,all,all,all,14,0.21428571428571427,0.5473214285714286,-0.3330357142857143,2.2857142857142856,3.96,-1.6742857142857144
H8,generative_history,sub-10317,offer,computer,0-2,zero,all,all,all,2,0.5,0.52625,-0.026249999999999996,1.0,1.0525,-0.05249999999999999
H8,generative_history,sub-10317,offer,computer,0-4,zero,all,all,all,2,0.5,0.54875,-0.04874999999999996,2.0,2.195,-0.19499999999999984
H8,generative_history,sub-10317,offer,computer,0-8,zero,all,all,all,2,0.0,0.605,-0.605,0.0,4.84,-4.84
H8,generative_history,sub-10317,offer,computer,2-4,positive_positive,all,all,all,2,0.0,0.5275,-0.5275,2.0,3.055,-1.0550000000000002
H8,generative_history,sub-10317,offer,computer,2-8,positive_positive,all,all,all,4,0.25,0.520625,-0.270625,3.5,5.12375,-1.6237500000000002
H8,generative_history,sub-10317,offer,computer,4-8,positive_positive,all,all,all,2,0.0,0.5825,-0.5825,4.0,6.33,-2.33
H8,generative_history,sub-10317,zero_option,computer,all,positive_positive,all,all,all,8,0.125,0.5378125,-0.4128125,3.25,4.908125,-1.658125
H8,generative_history,sub-10317,zero_option,computer,all,zero,all,all,all,6,0.3333333333333333,0.5599999999999999,-0.22666666666666663,1.0,2.6958333333333333,-1.6958333333333333
H8,generative_history,sub-10317,run,computer,all,all,single_run,all,all,14,0.21428571428571427,0.5473214285714286,-0.3330357142857143,2.2857142857142856,3.96,-1.6742857142857144
H8,generative_history,sub-10317,time_bin,computer,all,all,early,all,all,2,0.5,0.47,0.030000000000000027,5.0,4.82,0.17999999999999972
H8,generative_history,sub-10317,time_bin,computer,all,all,late,all,all,5,0.0,0.563,-0.563,0.8,3.8339999999999996,-3.034
