run,model,variant,participant_id,parameter,probability_positive,mean,median,ci_low,ci_high
N111_H8_base_full,H8,base,sub-10572,alpha,1.0,0.04653149319720787,0.028487685244999998,0.0010266131886,0.19265410655999995
N111_H8_base_full,H8,base,sub-10572,kappa,1.0,0.21146173456001532,0.19526974805,0.073447602244,0.44866609465749996
N111_H8_base_full,H8,base,sub-10572,alpha_negative,1.0,0.35888205972012055,0.30157710805000004,0.039471572980500004,0.9294032651149999
N111_H8_base_full,H8,base,sub-10581,alpha,1.0,0.1780492092358112,0.1357634974,0.031703612514,0.652760154915
N111_H8_base_full,H8,base,sub-10581,kappa,1.0,0.4500280782342891,0.3795777585,0.056288784031,1.2123794561749996
N111_H8_base_full,H8,base,sub-10581,alpha_negative,1.0,0.055607003457937655,0.027785430765,0.0010031682927325002,0.33553879746749987
N111_H8_base_full,H8,base,sub-10584,alpha,1.0,0.10166698724970291,0.06904571278999999,0.0023790986891,0.37464158912999945
N111_H8_base_full,H8,base,sub-10584,kappa,1.0,0.25282444673356125,0.22280805050000002,0.079678920576,0.6030031578374999
N111_H8_base_full,H8,base,sub-10584,alpha_negative,1.0,0.3446199699746472,0.2861459027,0.018493091438,0.90233349017
N111_H8_base_full,H8,base,sub-10585,alpha,1.0,0.7288803002229016,0.7687499101,0.2720555958675,0.9923153599250001
N111_H8_base_full,H8,base,sub-10585,kappa,1.0,0.31249852220255997,0.30756909455000003,0.1262321099,0.5276277496675
N111_H8_base_full,H8,base,sub-10585,alpha_negative,1.0,0.021731998215849632,0.011224830804999999,0.0002494232789425,0.10038216236249997
N111_H8_base_full,H8,base,sub-10589,alpha,1.0,0.6193849383244749,0.62767946095,0.1771748434725,0.988226838035
N111_H8_base_full,H8,base,sub-10589,kappa,1.0,0.30433547866909316,0.2955829793,0.1163450140575,0.545387312905
N111_H8_base_full,H8,base,sub-10589,alpha_negative,1.0,0.022850438177416978,0.012497938255,0.0003224276524975,0.10349083454999998
N111_H8_base_full,H8,base,sub-10590,alpha,1.0,0.3234023583145342,0.2217923614,0.00769433743095,0.947088671945
N111_H8_base_full,H8,base,sub-10590,kappa,1.0,0.19423733475607433,0.16144840700000002,0.03827694051275,0.5385188099974999
N111_H8_base_full,H8,base,sub-10590,alpha_negative,1.0,0.18331599021986295,0.1098333071,0.00237027030885,0.8059999867649998
N111_H8_base_full,H8,base,sub-10596,alpha,1.0,0.49787901312353744,0.44839318085,0.1919234298625,0.9686722404175
N111_H8_base_full,H8,base,sub-10596,kappa,1.0,0.7173353447450812,0.67840763485,0.35682805843000004,1.2928231883749999
N111_H8_base_full,H8,base,sub-10596,alpha_negative,1.0,0.01444110928016896,0.009843022816,0.0003014660134125,0.0523794785
N111_H8_base_full,H8,base,sub-10603,alpha,1.0,0.0660173164940041,0.038466599875,0.001179323690575,0.2867663022124999
N111_H8_base_full,H8,base,sub-10603,kappa,1.0,0.1787721348515733,0.16043755269999999,0.051345265359250006,0.4143117144224999
N111_H8_base_full,H8,base,sub-10603,alpha_negative,1.0,0.3178663362293715,0.2484433452,0.02064161933525,0.9240849513549999
N111_H8_base_full,H8,base,sub-10606,alpha,1.0,0.8082903104712625,0.83452267995,0.4958144746975,0.9954406020025
N111_H8_base_full,H8,base,sub-10606,kappa,1.0,1.3192101352328687,1.297858219,0.8489228587675001,1.9192056758499996
N111_H8_base_full,H8,base,sub-10606,alpha_negative,1.0,0.0045163489369819685,0.002282550762,5.7484040150000004e-05,0.022012127079
N111_H8_base_full,H8,base,sub-10608,alpha,1.0,0.13184158241719615,0.078827388485,0.0022533032114500006,0.6016672463799999
N111_H8_base_full,H8,base,sub-10608,kappa,1.0,0.22679191829961662,0.18873538,0.046056656333999996,0.6372936397074999
N111_H8_base_full,H8,base,sub-10608,alpha_negative,1.0,0.2468642475772014,0.1522982006,0.003023726781475,0.9024886310899999
N111_H8_base_full,H8,base,sub-10617,alpha,1.0,0.5409184214473958,0.5589151393,0.02197854644025,0.9857123731875
N111_H8_base_full,H8,base,sub-10617,kappa,1.0,0.2126454501875184,0.19559367430000002,0.043494437383999995,0.47939444912249995
N111_H8_base_full,H8,base,sub-10617,alpha_negative,1.0,0.07027203732719893,0.027765537435,0.000458511644745,0.4407244818899999
N111_H8_base_full,H8,base,sub-10636,alpha,1.0,0.8850058402324688,0.91912449485,0.599595554915,0.9972444504225
N111_H8_base_full,H8,base,sub-10636,kappa,1.0,0.7932978992297126,0.7861160128,0.5089983219,1.126324087875
N111_H8_base_full,H8,base,sub-10636,alpha_negative,1.0,0.005374834885567483,0.0025740349055,5.931481741450001e-05,0.026525734837999995
N111_H8_base_full,H8,base,sub-10638,alpha,1.0,0.895444760278025,0.9279562100000001,0.636692213425,0.9976313881375001
N111_H8_base_full,H8,base,sub-10638,kappa,1.0,1.2352223919273,1.2196579404999999,0.8106010906925,1.74541733895
N111_H8_base_full,H8,base,sub-10638,alpha_negative,1.0,0.0040106658921985295,0.001849191288,4.201370187425e-05,0.020746571922999987
N111_H8_base_full,H8,base,sub-10640,alpha,1.0,0.23073547782253298,0.2237597955,0.00841192216885,0.5374163104749999
N111_H8_base_full,H8,base,sub-10640,kappa,1.0,0.4594938652028125,0.4143600402,0.13567091320000002,1.0368269910999999
N111_H8_base_full,H8,base,sub-10640,alpha_negative,1.0,0.3661756066741957,0.32682663605,0.060744519508,0.8582954205724999
N111_H8_base_full,H8,base,sub-10641,alpha,1.0,0.46356470627400426,0.41662130355000004,0.03739775551475001,0.9752986846749999
N111_H8_base_full,H8,base,sub-10641,kappa,1.0,0.27728350412993846,0.2462239585,0.053846802883749996,0.6913010796399999
N111_H8_base_full,H8,base,sub-10641,alpha_negative,1.0,0.07028686028413937,0.027220774215,0.0005980957378875002,0.4560238306999979
N111_H8_base_full,H8,base,sub-10642,alpha,1.0,0.06577113362685717,0.04402095265,0.00128734862385,0.2782165251249999
N111_H8_base_full,H8,base,sub-10642,kappa,1.0,0.2621588584151214,0.1607438364,0.0439709756515,1.0081553659
N111_H8_base_full,H8,base,sub-10642,alpha_negative,1.0,0.3245896128223449,0.20573647015000002,0.0013088563202250001,0.9573104448249999
N111_H8_base_full,H8,base,sub-10644,alpha,1.0,0.2112380840125582,0.1330561887,0.02206393606075,0.8055728795299999
N111_H8_base_full,H8,base,sub-10644,kappa,1.0,0.45949092798863805,0.37873041929999995,0.0627695552725,1.2486251782999997
N111_H8_base_full,H8,base,sub-10644,alpha_negative,1.0,0.11895714439874275,0.04329997050000001,0.0009272998837450002,0.6901292086174999
N111_H8_base_full,H8,base,sub-10647,alpha,1.0,0.022667924752311906,0.01693667014,0.0008339533443625,0.07443179455375
N111_H8_base_full,H8,base,sub-10647,kappa,1.0,0.7633966683052688,0.6648035677499999,0.3854667174225,1.740235248249999
N111_H8_base_full,H8,base,sub-10647,alpha_negative,1.0,0.3813339330682735,0.33622047455,0.02215237009175,0.9289726127649999
N111_H8_base_full,H8,base,sub-10649,alpha,1.0,0.8801962486124937,0.91153601935,0.6086665929175,0.997272004035
N111_H8_base_full,H8,base,sub-10649,kappa,1.0,1.102168269430775,1.0861615945,0.7100133880975,1.5863202932499998
N111_H8_base_full,H8,base,sub-10649,alpha_negative,1.0,0.004410919171506691,0.0021070561855000003,4.342637756725e-05,0.022228830010999984
N111_H8_base_full,H8,base,sub-10652,alpha,1.0,0.7625552871542937,0.8121628234,0.2880854637775,0.9928705094075
N111_H8_base_full,H8,base,sub-10652,kappa,1.0,0.28400163147518137,0.2793203758,0.103582881165,0.4945991176849999
N111_H8_base_full,H8,base,sub-10652,alpha_negative,1.0,0.03404521755629092,0.015418695485,0.00023143271734250002,0.16501244171499996
N111_H8_base_full,H8,base,sub-10656,alpha,1.0,0.05817350198741777,0.04287791848,0.0015395114250499999,0.19539906343999988
N111_H8_base_full,H8,base,sub-10656,kappa,1.0,0.4811515392657625,0.43104714590000004,0.2335831475075,1.0131992139249997
N111_H8_base_full,H8,base,sub-10656,alpha_negative,1.0,0.3999216870047129,0.36039022175,0.054679606524249996,0.9067723923250001
N111_H8_base_full,H8,base,sub-10661,alpha,1.0,0.7052788015524001,0.70602309025,0.38178511190000003,0.9893469874524999
N111_H8_base_full,H8,base,sub-10661,kappa,1.0,1.0399778896349126,1.0224411955,0.657667968445,1.5382692975499999
N111_H8_base_full,H8,base,sub-10661,alpha_negative,1.0,0.008292955308362906,0.0044074726275,0.0001081446807275,0.03889158966324999
N111_H8_base_full,H8,base,sub-10663,alpha,1.0,0.2350979380941041,0.22387303295,0.05777139404425,0.4716841568725
N111_H8_base_full,H8,base,sub-10663,kappa,1.0,0.5896780127973936,0.5545545198499999,0.16236217995,1.2095896140499998
N111_H8_base_full,H8,base,sub-10663,alpha_negative,1.0,0.27876815652971054,0.24635514805,0.039810891645,0.7076908573724998
N111_H8_base_full,H8,base,sub-10668,alpha,1.0,0.43915181444497886,0.3892441108,0.05258463262375,0.96450686687
N111_H8_base_full,H8,base,sub-10668,kappa,1.0,0.4088450217442812,0.35706289155000004,0.0753370769195,1.0458884123749999
N111_H8_base_full,H8,base,sub-10668,alpha_negative,1.0,0.050919515218966385,0.019630308185,0.0005042912111525,0.30860772732499997
N111_H8_base_full,H8,base,sub-10673,alpha,1.0,0.3256310866627787,0.23316315329999998,0.0079849638773,0.95440917805
N111_H8_base_full,H8,base,sub-10673,kappa,1.0,0.14126871022485232,0.12529783975,0.03067660043175,0.34830411172
N111_H8_base_full,H8,base,sub-10673,alpha_negative,1.0,0.145785033616463,0.06623671816,0.00138901996675,0.8000269916749999
N111_H8_base_full,H8,base,sub-10674,alpha,1.0,0.9071066345540812,0.9374011198,0.66721878337,0.9980382701025
N111_H8_base_full,H8,base,sub-10674,kappa,1.0,1.4672444072002189,1.4405037214999998,0.9598558197675,2.128140989975
N111_H8_base_full,H8,base,sub-10674,alpha_negative,1.0,0.003687971228907221,0.00159870685,3.4586829178750005e-05,0.019976862930499998
N111_H8_base_full,H8,base,sub-10677,alpha,1.0,0.3034304180780683,0.23529224305,0.02619932852975,0.8933178768049999
N111_H8_base_full,H8,base,sub-10677,kappa,1.0,0.28632875855171336,0.2435991974,0.0491956048395,0.7631972041974999
N111_H8_base_full,H8,base,sub-10677,alpha_negative,1.0,0.15673033735572145,0.09999629563500001,0.0026138223795,0.68109699589
N111_H8_base_full,H8,base,sub-10685,alpha,1.0,0.20002634457483073,0.1763841181,0.06871136284175,0.49163355741499987
N111_H8_base_full,H8,base,sub-10685,kappa,1.0,1.0949617093499975,1.0618483479999998,0.24364564674750003,2.1625273248
N111_H8_base_full,H8,base,sub-10685,alpha_negative,1.0,0.09338767959366724,0.069964440865,0.0041313205904750004,0.3461041932774998
N111_H8_base_full,H8,base,sub-10690,alpha,1.0,0.43643823473699056,0.38132780965,0.065286365626,0.9677782655225
N111_H8_base_full,H8,base,sub-10690,kappa,1.0,0.36555329478925375,0.30892331245000004,0.069588677158,0.9829189233474999
N111_H8_base_full,H8,base,sub-10690,alpha_negative,1.0,0.0622960770877961,0.029658375715,0.00059739440563,0.31838622523999954
N111_H8_base_full,H8,base,sub-10691,alpha,1.0,0.8804576092754751,0.91310770875,0.6055987964875,0.9971903052275
N111_H8_base_full,H8,base,sub-10691,kappa,1.0,0.9624839826086937,0.9504554554,0.6294893421125,1.361819936725
N111_H8_base_full,H8,base,sub-10691,alpha_negative,1.0,0.0050219307239585545,0.002340331952,5.480070757225e-05,0.026065401476249993
N111_H8_base_full,H8,base,sub-10700,alpha,1.0,0.10207789299296122,0.08289679442,0.00403984672895,0.31287896497
N111_H8_base_full,H8,base,sub-10700,kappa,1.0,0.3748615932827796,0.28364495425,0.059563768761500005,1.1243038627749997
N111_H8_base_full,H8,base,sub-10700,alpha_negative,1.0,0.20079128258916118,0.09419784893,0.0027250851387250006,0.9006571088274999
N111_H8_base_full,H8,base,sub-10701,alpha,1.0,0.05715843081489312,0.047722812985,0.002192764221125,0.162571471945
N111_H8_base_full,H8,base,sub-10701,kappa,1.0,0.5264000065901387,0.45530824795,0.20906488748750002,1.211526152175
N111_H8_base_full,H8,base,sub-10701,alpha_negative,1.0,0.32406714677831744,0.2701457976,0.016108574524000004,0.878761766905
N111_H8_base_full,H8,base,sub-10713,alpha,1.0,0.0888457437263128,0.07715339071999999,0.00477656724775,0.24625348452749998
N111_H8_base_full,H8,base,sub-10713,kappa,1.0,0.46232016478913684,0.390537779,0.1020550962125,1.1917983847
N111_H8_base_full,H8,base,sub-10713,alpha_negative,1.0,0.20330164061975065,0.12797576755,0.006516911935025,0.821860425795
N111_H8_base_full,H8,base,sub-10716,alpha,1.0,0.40472354883412476,0.33605635715000004,0.009372365073775,0.9746332150824999
N111_H8_base_full,H8,base,sub-10716,kappa,1.0,0.14834669407073794,0.13352818765,0.03284614811225,0.3539759714074999
N111_H8_base_full,H8,base,sub-10716,alpha_negative,1.0,0.15074799881802295,0.083341546065,0.0012198862239250002,0.7301145446899996
N111_H8_base_full,H8,base,sub-10718,alpha,1.0,0.8751020135077688,0.9129482942,0.5731148005525001,0.9974069869175
N111_H8_base_full,H8,base,sub-10718,kappa,1.0,1.09871961754305,1.0848963575,0.7177882067025,1.574516844
N111_H8_base_full,H8,base,sub-10718,alpha_negative,1.0,0.0035677818281897597,0.0017768715159999999,4.361041771175e-05,0.017491924579749994
N111_H8_base_full,H8,base,sub-10720,alpha,1.0,0.3931663067561204,0.3265923013,0.0554061009115,0.95618991513
N111_H8_base_full,H8,base,sub-10720,kappa,1.0,0.23997513399849443,0.21328542705,0.05250758754525,0.5749811170399999
N111_H8_base_full,H8,base,sub-10720,alpha_negative,1.0,0.09700355222406071,0.06287885127000001,0.0014492412768750001,0.3968583895899996
N111_H8_base_full,H8,base,sub-10723,alpha,1.0,0.15898914203733686,0.11234957095,0.004439112081925,0.6646401129049997
N111_H8_base_full,H8,base,sub-10723,kappa,1.0,0.2446535004701055,0.1921768586,0.040375388402,0.7328124176899999
N111_H8_base_full,H8,base,sub-10723,alpha_negative,1.0,0.17164150422370938,0.078844266205,0.0023784518367250002,0.8917821377824999
N111_H8_base_full,H8,base,sub-10741,alpha,1.0,0.20188630265671864,0.12478421085,0.0032286222041,0.8340083309399998
N111_H8_base_full,H8,base,sub-10741,kappa,1.0,0.14861699442493825,0.12712051684999998,0.032511305516000004,0.38113103075
N111_H8_base_full,H8,base,sub-10741,alpha_negative,1.0,0.24162920248331304,0.15771109615,0.0038834097907499998,0.89792456016
N111_H8_base_full,H8,base,sub-10748,alpha,1.0,0.6614829555960061,0.6659965047,0.287432028685,0.9815695226475
N111_H8_base_full,H8,base,sub-10748,kappa,1.0,0.6417595444973062,0.6169328619500001,0.31698898054749997,1.0948141569999998
N111_H8_base_full,H8,base,sub-10748,alpha_negative,1.0,0.05073306332776761,0.04404787413,0.0007345795430125002,0.14085164919999998
N111_H8_base_full,H8,base,sub-10767,alpha,1.0,0.2180364325560423,0.14997741539999998,0.040920235221750006,0.8258954128249995
N111_H8_base_full,H8,base,sub-10767,kappa,1.0,0.4252722054256999,0.34665716145000003,0.0584749585555,1.1892433535749996
N111_H8_base_full,H8,base,sub-10767,alpha_negative,1.0,0.07242481540032825,0.033671184364999995,0.0010060362425,0.4248194959099997
N111_H8_base_full,H8,base,sub-10770,alpha,1.0,0.7065849984604823,0.7670345175,0.16859176006999999,0.9928340070474999
N111_H8_base_full,H8,base,sub-10770,kappa,1.0,0.21763592729556383,0.2118594922,0.0633440518005,0.40716153681249995
N111_H8_base_full,H8,base,sub-10770,alpha_negative,1.0,0.022908045409277652,0.01029145838,0.00023163688400250004,0.11313529735249996
N111_H8_base_full,H8,base,sub-10781,alpha,1.0,0.06189709004978809,0.026182410385,0.0008282966867825,0.4080400487349998
N111_H8_base_full,H8,base,sub-10781,kappa,1.0,0.1361557610383845,0.11980247155000001,0.0356785028105,0.35447386588749985
N111_H8_base_full,H8,base,sub-10781,alpha_negative,1.0,0.40281761761651236,0.35508011154999997,0.005582988927374999,0.9664692707925
N111_H8_base_full,H8,base,sub-10783,alpha,1.0,0.03613051453597031,0.02631489615,0.00128719209775,0.12340256166749998
N111_H8_base_full,H8,base,sub-10783,kappa,1.0,0.47508070942597563,0.37299290135,0.173121006615,1.26736520745
N111_H8_base_full,H8,base,sub-10783,alpha_negative,1.0,0.3112510369862415,0.237890674,0.0056447935539,0.9115215106125
N111_H8_base_full,H8,base,sub-10785,alpha,1.0,0.04473211435979254,0.031397359385000004,0.001225916717625,0.16405586762999996
N111_H8_base_full,H8,base,sub-10785,kappa,1.0,0.2943740291509375,0.2454661781,0.100262312355,0.7853982506099999
N111_H8_base_full,H8,base,sub-10785,alpha_negative,1.0,0.35175290341665616,0.28596811465000005,0.010642614513749999,0.9348139896675
N111_H8_base_full,H8,base,sub-10794,alpha,1.0,0.1364715573211719,0.07768779895,0.0020887442981000004,0.6844018929875
N111_H8_base_full,H8,base,sub-10794,kappa,1.0,0.16598192504372983,0.14106780130000002,0.03896003097975,0.43728708471999994
N111_H8_base_full,H8,base,sub-10794,alpha_negative,1.0,0.2896825774540813,0.2047481753,0.007190578764175001,0.9253504507
N111_H8_base_full,H8,base,sub-10800,alpha,1.0,0.7883671814773374,0.81616615395,0.42994410295,0.9936479804624999
N111_H8_base_full,H8,base,sub-10800,kappa,1.0,0.5762923287401249,0.56906798185,0.332573077535,0.8629482374849999
N111_H8_base_full,H8,base,sub-10800,alpha_negative,1.0,0.011057083053514603,0.00558316074,0.000131059574215,0.05245188574974995
N111_H8_base_full,H8,base,sub-10801,alpha,1.0,0.7517874070576249,0.7897467554,0.339707537095,0.99397512273
N111_H8_base_full,H8,base,sub-10801,kappa,1.0,0.646599481653775,0.6369293729,0.383920545425,0.9797257683775
N111_H8_base_full,H8,base,sub-10801,alpha_negative,1.0,0.011196161245812547,0.0059134269310000005,0.0001419131087775,0.051496126503499995
N111_H8_base_full,H8,base,sub-10802,alpha,1.0,0.25877730802618587,0.18833189165,0.016994367511500002,0.8868413150550001
N111_H8_base_full,H8,base,sub-10802,kappa,1.0,0.2780069833422001,0.22693358800000002,0.047613227516249995,0.7765172742675
N111_H8_base_full,H8,base,sub-10802,alpha_negative,1.0,0.12387011292269295,0.076333022295,0.002527475711525,0.6335577406874999
N111_H8_base_full,H8,base,sub-10803,alpha,1.0,0.3889450555750202,0.3037286501,0.00473989579345,0.9776973751225
N111_H8_base_full,H8,base,sub-10803,kappa,1.0,0.17118043406122752,0.15213630239999998,0.03608536038975,0.40927906080750004
N111_H8_base_full,H8,base,sub-10803,alpha_negative,1.0,0.13571455410218358,0.05182768878,0.00085726626183,0.8050331665324996
N111_H8_base_full,H8,base,sub-10804,alpha,1.0,0.775774626066,0.8143265859,0.37529924723999997,0.9939394616824999
N111_H8_base_full,H8,base,sub-10804,kappa,1.0,0.5243765046419876,0.5190081709000001,0.2945191584275,0.7913691159424999
N111_H8_base_full,H8,base,sub-10804,alpha_negative,1.0,0.011385977412697288,0.0058004187539999995,0.00013107741744500001,0.0537858050455
N111_H8_base_full,H8,base,sub-10806,alpha,1.0,0.2195176496139108,0.15327196745,0.00582930803755,0.8143485662349995
N111_H8_base_full,H8,base,sub-10806,kappa,1.0,0.2601570114871028,0.21024136695,0.0468262909765,0.7505384942350001
N111_H8_base_full,H8,base,sub-10806,alpha_negative,1.0,0.2259042376572627,0.1437246296,0.005577935569825,0.8595974764399998
N111_H8_base_full,H8,base,sub-10807,alpha,1.0,0.6987304954270687,0.6936167048,0.38877410812999996,0.98999780284
N111_H8_base_full,H8,base,sub-10807,kappa,1.0,1.1149346564356752,1.0969538745,0.6946649054549999,1.6461769653749998
N111_H8_base_full,H8,base,sub-10807,alpha_negative,1.0,0.005727483569018633,0.0031794698890000002,9.373465394375002e-05,0.025596461744999997
N111_H8_base_full,H8,base,sub-10809,alpha,1.0,0.09822863379281975,0.08400364507,0.0025292721052,0.27933725861999986
N111_H8_base_full,H8,base,sub-10809,kappa,1.0,0.4267945017572575,0.3819656852,0.18287892704500003,0.9108575354924999
N111_H8_base_full,H8,base,sub-10809,alpha_negative,1.0,0.3859126685537976,0.34511049554999995,0.0832278065685,0.8823961517525
N111_H8_base_full,H8,base,sub-10810,alpha,1.0,0.8718484756612813,0.9074822219500001,0.56048216343,0.9968152168825
N111_H8_base_full,H8,base,sub-10810,kappa,1.0,0.8462661126537875,0.8355516503,0.5450003678775001,1.206998556125
N111_H8_base_full,H8,base,sub-10810,alpha_negative,1.0,0.009712551355401902,0.0041027552205,7.3698365805e-05,0.051902226470249994
N111_H8_base_full,H8,base,sub-10812,alpha,1.0,0.6231061899546032,0.6257213197,0.2080345287225,0.982335227385
N111_H8_base_full,H8,base,sub-10812,kappa,1.0,0.3203992889021906,0.29834995445,0.10305264031250001,0.6714249229375
N111_H8_base_full,H8,base,sub-10812,alpha_negative,1.0,0.04718544610985373,0.0345219312,0.0005284087622050001,0.15441149262999995
N111_H8_base_full,H8,base,sub-10817,alpha,1.0,0.47016635488437936,0.43362328965,0.029864970839,0.9771281471600001
N111_H8_base_full,H8,base,sub-10817,kappa,1.0,0.18756498819242923,0.16996298655,0.04046003362675,0.44076178903749985
N111_H8_base_full,H8,base,sub-10817,alpha_negative,1.0,0.11248813763092852,0.05095137174,0.001046018266325,0.6458648593199997
N111_H8_base_full,H8,base,sub-10827,alpha,1.0,0.25710377299014253,0.1625157441,0.003873772471975,0.924857315925
N111_H8_base_full,H8,base,sub-10827,kappa,1.0,0.1469723425325168,0.1235113548,0.0294310225495,0.4081219145699999
N111_H8_base_full,H8,base,sub-10827,alpha_negative,1.0,0.17723090810252023,0.06747079629,0.00143625804595,0.9094622453349999
N111_H8_base_full,H8,base,sub-10831,alpha,1.0,0.5699493693477552,0.5523857588,0.16530637936,0.9852640937825
N111_H8_base_full,H8,base,sub-10831,kappa,1.0,0.2948922702537213,0.28460615375,0.104861828115,0.5520011365099999
N111_H8_base_full,H8,base,sub-10831,alpha_negative,1.0,0.020031997047562835,0.01166352887,0.000320478572505,0.08161783865124995
N111_H8_base_full,H8,base,sub-10834,alpha,1.0,0.7456467136036938,0.76276758945,0.3926045400875,0.9941036208425
N111_H8_base_full,H8,base,sub-10834,kappa,1.0,1.3506688591012375,1.3260189745,0.8734985763575,1.97381069235
N111_H8_base_full,H8,base,sub-10834,alpha_negative,1.0,0.006493433298954983,0.0032325183425,7.087855028350001e-05,0.03104294859224998
N111_H8_base_full,H8,base,sub-10836,alpha,1.0,0.3395872276780563,0.2772228767,0.014408541129750001,0.9373277667375
N111_H8_base_full,H8,base,sub-10836,kappa,1.0,0.2757722508704422,0.22961221285,0.05008203053225,0.7657806769174998
N111_H8_base_full,H8,base,sub-10836,alpha_negative,1.0,0.1118320152508465,0.052566702305000004,0.00117774114915,0.6376669058799999
N111_H8_base_full,H8,base,sub-10838,alpha,1.0,0.3224339316597525,0.23814266405,0.0069977631808,0.947789694785
N111_H8_base_full,H8,base,sub-10838,kappa,1.0,0.18035104462754,0.15323159295,0.03604188354625,0.4913186216049999
N111_H8_base_full,H8,base,sub-10838,alpha_negative,1.0,0.15231394423692599,0.08085723699,0.0019207793891000001,0.7720695372574995
N111_H8_base_full,H8,base,sub-10843,alpha,1.0,0.11236891998311303,0.084741480595,0.00273978411805,0.372303203095
N111_H8_base_full,H8,base,sub-10843,kappa,1.0,0.28507503209438,0.23416895475,0.06602211697775,0.7786341932049998
N111_H8_base_full,H8,base,sub-10843,alpha_negative,1.0,0.2649166826059646,0.1915046299,0.016835278535,0.890323033415
N111_H8_base_full,H8,base,sub-10850,alpha,1.0,0.6854643812816062,0.6854710775999999,0.34076865641,0.98978225542
