run,model,variant,prediction_type,stratification,partner,offer_pair,zero_option,run_or_bin,previous_feedback,evaluation_period,n_subjects,n_trials,observed_high,predicted_high,residual_high,ci_low,ci_high,observed_investment,predicted_investment,residual_investment,investment_ci_low,investment_ci_high,interval_type
N111_H8_base_full,H8,base,generative_history,partner,friend,all,all,all,all,all,111,2745,0.7787168939641232,0.5324100091402307,0.2463068848238925,0.5110178537973723,0.5529205699345295,4.963929540869012,3.870675852050724,1.093253688818288,3.774112403926554,3.9594302652731885,replicated_choice_predictive
N111_H8_base_full,H8,base,generative_history,offer,friend,0-2,zero,all,all,all,111,390,0.8821321321321322,0.5329504504504504,0.34918168168168173,0.4812312312312313,0.5863926426426426,1.7642642642642643,1.0659009009009008,0.6983633633633635,0.9624624624624626,1.1727852852852851,replicated_choice_predictive
N111_H8_base_full,H8,base,generative_history,offer,friend,0-4,zero,all,all,all,111,395,0.8746246246246245,0.5528415915915916,0.3217830330330329,0.4992492492492493,0.5976351351351351,3.498498498498498,2.2113663663663665,1.2871321321321316,1.9969969969969972,2.3905405405405404,replicated_choice_predictive
N111_H8_base_full,H8,base,generative_history,offer,friend,0-8,zero,all,all,all,111,386,0.8603603603603603,0.5262725225225225,0.3340878378378378,0.48271396396396393,0.5668355855855856,6.882882882882883,4.21018018018018,2.6727027027027024,3.8617117117117115,4.534684684684684,replicated_choice_predictive
N111_H8_base_full,H8,base,generative_history,offer,friend,2-4,positive_positive,all,all,all,111,389,0.7897897897897898,0.5195551801801802,0.27023460960960954,0.47222222222222227,0.5698385885885885,3.5795795795795797,3.03911036036036,0.5404692192192195,2.9444444444444446,3.139677177177177,replicated_choice_predictive
N111_H8_base_full,H8,base,generative_history,offer,friend,2-8,positive_positive,all,all,all,111,788,0.7037859287859287,0.5340716162591163,0.16971431252681246,0.5000817782067781,0.5648259867009866,6.222715572715573,5.204429697554697,1.0182858751608759,5.00049066924067,5.38895592020592,replicated_choice_predictive
N111_H8_base_full,H8,base,generative_history,offer,friend,4-8,positive_positive,all,all,all,111,397,0.6373873873873874,0.5263532282282282,0.11103415915915926,0.4774587087087087,0.5743618618618619,6.54954954954955,6.105412912912913,0.44413663663663705,5.909834834834835,6.297447447447447,replicated_choice_predictive
N111_H8_base_full,H8,base,generative_history,zero_option,friend,all,positive_positive,all,all,all,111,1574,0.7076362076362074,0.5284370173745174,0.17919919026168996,0.5035021181896181,0.5545137548262548,5.6486271986271985,4.896037832475332,0.7525893661518666,4.773583494208494,5.015226565851567,replicated_choice_predictive
N111_H8_base_full,H8,base,generative_history,zero_option,friend,all,zero,all,all,all,111,1171,0.8755115505115504,0.5377793954668956,0.3377321550446548,0.5101122794872794,0.5657263594763594,4.044227344227349,2.489357287482287,1.5548700567450622,2.349936657436658,2.623318123318123,replicated_choice_predictive
N111_H8_base_full,H8,base,generative_history,partner,stranger,all,all,all,all,all,111,2752,0.5190448454674238,0.5431055419565718,-0.024060696489147992,0.5230669803528308,0.5629937412454572,3.712182180252357,3.9359491198845893,-0.22376693963223238,3.835756109044057,4.039716903414845,replicated_choice_predictive
N111_H8_base_full,H8,base,generative_history,offer,stranger,0-2,zero,all,all,all,111,394,0.7575075075075075,0.5272804054054053,0.23022710210210218,0.4781906906906907,0.5758258258258258,1.515015015015015,1.0545608108108107,0.46045420420420435,0.9563813813813814,1.1516516516516515,replicated_choice_predictive
N111_H8_base_full,H8,base,generative_history,offer,stranger,0-4,zero,all,all,all,111,388,0.7064564564564565,0.5535998498498498,0.15285660660660672,0.5074512012012014,0.5945945945945946,2.825825825825826,2.214399399399399,0.6114264264264269,2.0298048048048054,2.3783783783783785,replicated_choice_predictive
N111_H8_base_full,H8,base,generative_history,offer,stranger,0-8,zero,all,all,all,111,388,0.5893393393393394,0.5655067567567568,0.023832582582582584,0.5187687687687689,0.6171546546546547,4.714714714714715,4.524054054054054,0.19066066066066067,4.150150150150151,4.9372372372372375,replicated_choice_predictive
N111_H8_base_full,H8,base,generative_history,offer,stranger,2-4,positive_positive,all,all,all,111,398,0.47822822822822825,0.5252834084084084,-0.04705518018018012,0.47897897897897895,0.5758258258258258,2.956456456456457,3.050566816816817,-0.09411036036036036,2.957957957957958,3.1516516516516515,replicated_choice_predictive
N111_H8_base_full,H8,base,generative_history,offer,stranger,2-8,positive_positive,all,all,all,111,791,0.392996567996568,0.5460139425139425,-0.15301737451737452,0.5093969862719863,0.5796004933504932,4.357979407979408,5.276083655083656,-0.9181042471042478,5.056381917631918,5.47760296010296,replicated_choice_predictive
N111_H8_base_full,H8,base,generative_history,offer,stranger,4-8,positive_positive,all,all,all,111,393,0.3288288288288289,0.5396715465465466,-0.21084271771771768,0.49091591591591593,0.5855855855855855,5.315315315315316,6.158686186186187,-0.8433708708708707,5.963663663663665,6.3423423423423415,replicated_choice_predictive
N111_H8_base_full,H8,base,generative_history,zero_option,stranger,all,positive_positive,all,all,all,111,1582,0.3976950976950978,0.5390791042666042,-0.1413840065715064,0.512114313989314,0.567048342985843,4.241932841932842,4.93507574051324,-0.6931428985803985,4.811888211263211,5.061771284271285,replicated_choice_predictive
N111_H8_base_full,H8,base,generative_history,zero_option,stranger,all,zero,all,all,all,111,1170,0.685289835289835,0.5486832173082172,0.13660661798161777,0.5216721266721267,0.5830369574119574,3.0025753025753033,2.5810041973791975,0.42157110519610574,2.442154540904541,2.7547441759941735,replicated_choice_predictive
N111_H8_base_full,H8,base,generative_history,partner,computer,all,all,all,all,all,111,2754,0.48026954526954524,0.5359742387080106,-0.0557046934384654,0.5165932993937381,0.5544425377627131,3.5342567607479887,3.8961347764558294,-0.36187801570784073,3.799785889092905,3.9891968462845644,replicated_choice_predictive
N111_H8_base_full,H8,base,generative_history,offer,computer,0-2,zero,all,all,all,111,395,0.6584084084084084,0.5246602852852853,0.13374812312312312,0.47070195195195197,0.5743243243243243,1.3168168168168168,1.0493205705705706,0.26749624624624624,0.9414039039039039,1.1486486486486487,replicated_choice_predictive
N111_H8_base_full,H8,base,generative_history,offer,computer,0-4,zero,all,all,all,111,392,0.6006006006006005,0.5408051801801802,0.0597954204204203,0.4969782282282282,0.5826576576576574,2.402402402402402,2.163220720720721,0.2391816816816812,1.9879129129129127,2.3306306306306297,replicated_choice_predictive
N111_H8_base_full,H8,base,generative_history,offer,computer,0-8,zero,all,all,all,111,393,0.5157657657657658,0.5398948948948948,-0.024129129129129012,0.49924924924924924,0.5825825825825824,4.126126126126127,4.319159159159159,-0.1930330330330321,3.993993993993994,4.6606606606606595,replicated_choice_predictive
N111_H8_base_full,H8,base,generative_history,offer,computer,2-4,positive_positive,all,all,all,111,396,0.4872372372372373,0.5175075075075075,-0.03027027027027024,0.46844969969969963,0.5646208708708709,2.974474474474474,3.0350150150150146,-0.060540540540540366,2.936899399399399,3.1292417417417413,replicated_choice_predictive
N111_H8_base_full,H8,base,generative_history,offer,computer,2-8,positive_positive,all,all,all,111,783,0.3788610038610038,0.5502017642642641,-0.17134076040326035,0.514096685971686,0.5847745066495066,4.273166023166023,5.301210585585586,-1.0280445624195638,5.084580115830115,5.508647039897038,replicated_choice_predictive
N111_H8_base_full,H8,base,generative_history,offer,computer,4-8,positive_positive,all,all,all,111,395,0.3498498498498498,0.5292417417417417,-0.17939189189189186,0.48119369369369375,0.5728415915915915,5.399399399399399,6.116966966966967,-0.7175675675675679,5.924774774774775,6.291366366366367,replicated_choice_predictive
N111_H8_base_full,H8,base,generative_history,zero_option,computer,all,positive_positive,all,all,all,111,1574,0.3994088869088869,0.5372391227078727,-0.1378302357989858,0.5115938844063844,0.5626787020537021,4.232414832414832,4.939130173442674,-0.7067153410278424,4.821101190476191,5.053344807719808,replicated_choice_predictive
N111_H8_base_full,H8,base,generative_history,zero_option,computer,all,zero,all,all,all,111,1180,0.5905015405015404,0.5344034992784992,0.056098041223041184,0.5059001696501696,0.5582756620256621,2.6131157131157123,2.5057218224718225,0.10739389064388982,2.361669689169688,2.6417165867165866,replicated_choice_predictive
