run,model,participant_id,n,posterior_draws,log_loss,brier,accuracy
N111_H7_zero_train,H7,sub-10317,15,16000,0.40951861810109613,0.136098275872818,0.8
N111_H7_zero_train,H7,sub-10369,15,16000,0.6755126473712455,0.23970635264382814,0.6
N111_H7_zero_train,H7,sub-10402,42,16000,0.4137904788230257,0.13486874966037846,0.8095238095238095
N111_H7_zero_train,H7,sub-10418,42,16000,0.45245368552335435,0.15205017361738546,0.7619047619047619
N111_H7_zero_train,H7,sub-10462,14,16000,0.5600593602926179,0.18697768703637702,0.7142857142857143
N111_H7_zero_train,H7,sub-10478,41,16000,0.4801556325080933,0.16001194001520908,0.7560975609756098
N111_H7_zero_train,H7,sub-10486,15,16000,0.20088916523791756,0.055721712849793326,0.8666666666666667
N111_H7_zero_train,H7,sub-10529,40,16000,0.4588162431314248,0.15111067704266803,0.8
N111_H7_zero_train,H7,sub-10541,42,16000,0.49762198992930656,0.16136936344032832,0.7380952380952381
N111_H7_zero_train,H7,sub-10555,14,16000,0.650824295806367,0.2297163183019313,0.6428571428571429
N111_H7_zero_train,H7,sub-10559,40,16000,0.5172276227579715,0.1818626912017654,0.65
N111_H7_zero_train,H7,sub-10572,42,16000,0.5931152520829626,0.19896466626250658,0.6428571428571429
N111_H7_zero_train,H7,sub-10581,41,16000,0.5567464027324356,0.18051029431663537,0.7317073170731707
N111_H7_zero_train,H7,sub-10584,41,16000,0.650684637708259,0.22900812161969636,0.6585365853658537
N111_H7_zero_train,H7,sub-10585,42,16000,0.5757471408541889,0.19510612496396854,0.6904761904761905
N111_H7_zero_train,H7,sub-10589,42,16000,0.5070327166137754,0.1512371342536402,0.8095238095238095
N111_H7_zero_train,H7,sub-10590,42,16000,0.47206741626572324,0.1506594029363629,0.8095238095238095
N111_H7_zero_train,H7,sub-10596,41,16000,0.49589625126516296,0.17115888749099772,0.7073170731707317
N111_H7_zero_train,H7,sub-10603,42,16000,0.713577311251725,0.24703689385996003,0.7142857142857143
N111_H7_zero_train,H7,sub-10606,41,16000,0.2461984032598524,0.07506892156736525,0.8292682926829268
N111_H7_zero_train,H7,sub-10608,15,16000,0.14314111394040197,0.03840702753849388,1.0
N111_H7_zero_train,H7,sub-10617,15,16000,0.6381939034813818,0.22353411772278758,0.6666666666666666
N111_H7_zero_train,H7,sub-10636,42,16000,0.4307052502753686,0.13763647805872906,0.7619047619047619
N111_H7_zero_train,H7,sub-10638,41,16000,0.2973048271039464,0.10139438030422493,0.7804878048780488
N111_H7_zero_train,H7,sub-10640,41,16000,0.745273042628642,0.25894116576716236,0.6097560975609756
N111_H7_zero_train,H7,sub-10641,15,16000,0.5541902995019179,0.19390413069791534,0.7333333333333333
N111_H7_zero_train,H7,sub-10642,42,16000,0.18379892804266035,0.04799121599622904,0.9285714285714286
N111_H7_zero_train,H7,sub-10644,41,16000,0.26053060092678343,0.07285108382204279,0.926829268292683
