run,model,variant,prediction_type,stratification,partner,offer_pair,zero_option,run_or_bin,previous_feedback,evaluation_period,n_subjects,n_trials,observed_high,predicted_high,residual_high,ci_low,ci_high,observed_investment,predicted_investment,residual_investment,investment_ci_low,investment_ci_high,interval_type
N111_H5_zero_full,H5,zero,conditional_history,offer,stranger,2-8,positive_positive,all,all,all,111,791,0.392996567996568,0.2831576179541123,0.1098389500424557,0.26980570085504735,0.2949297407248134,4.357979407979408,3.698945707724674,0.6590337002547337,3.618834205130285,3.769578444348881,posterior_expected_probability
N111_H5_zero_full,H5,zero,conditional_history,offer,stranger,4-8,positive_positive,all,all,all,111,393,0.3288288288288289,0.32157567511009705,0.007253153718731864,0.3113421771421088,0.3309342007104473,5.315315315315316,5.2863027004403875,0.029012614874928566,5.245368708568438,5.323736802841791,posterior_expected_probability
N111_H5_zero_full,H5,zero,conditional_history,zero_option,stranger,all,positive_positive,all,all,all,111,1582,0.3976950976950978,0.319053549564976,0.07864154813012181,0.3084105099854927,0.3284316651618974,4.241932841932842,3.861193614481116,0.38073922745172606,3.8080133146076256,3.9073152899733077,posterior_expected_probability
N111_H5_zero_full,H5,zero,conditional_history,zero_option,stranger,all,zero,all,all,all,111,1170,0.685289835289835,0.6479192263587663,0.037370608931068694,0.6321767911174471,0.6624542702306813,3.0025753025753033,2.8099910105649224,0.19258429201038085,2.7340508481889385,2.8769156845751063,posterior_expected_probability
N111_H5_zero_full,H5,zero,conditional_history,partner,computer,all,all,all,all,all,111,2754,0.48026954526954524,0.4523391932693659,0.027930352000179348,0.4432225458414433,0.4617117684305097,3.5342567607479887,3.3796566737401834,0.15460008700780525,3.3318171350144032,3.4276682214438363,posterior_expected_probability
N111_H5_zero_full,H5,zero,conditional_history,offer,computer,0-2,zero,all,all,all,111,395,0.6584084084084084,0.7325730281280945,-0.07416461971968613,0.7173927984197983,0.7475449618541626,1.3168168168168168,1.465146056256189,-0.14832923943937226,1.4347855968395966,1.4950899237083253,posterior_expected_probability
N111_H5_zero_full,H5,zero,conditional_history,offer,computer,0-4,zero,all,all,all,111,392,0.6006006006006005,0.6467038421648462,-0.04610324156424572,0.6289413981702597,0.6614566077741665,2.402402402402402,2.586815368659385,-0.1844129662569829,2.515765592681039,2.645826431096666,posterior_expected_probability
N111_H5_zero_full,H5,zero,conditional_history,offer,computer,0-8,zero,all,all,all,111,393,0.5157657657657658,0.5288527247378199,-0.01308695897205403,0.5112861895430616,0.545471659867212,4.126126126126127,4.230821797902559,-0.10469567177643224,4.090289516344493,4.363773278937696,posterior_expected_probability
N111_H5_zero_full,H5,zero,conditional_history,offer,computer,2-4,positive_positive,all,all,all,111,396,0.4872372372372373,0.3868227179889686,0.10041451924826866,0.37909918902624196,0.39431289192768704,2.974474474474474,2.7736454359779374,0.20082903849653677,2.758198378052482,2.7886257838553736,posterior_expected_probability
N111_H5_zero_full,H5,zero,conditional_history,offer,computer,2-8,positive_positive,all,all,all,111,783,0.3788610038610038,0.2798215113248639,0.09903949253613992,0.26591817978662247,0.2909593290829172,4.273166023166023,3.678929067949183,0.5942369552168398,3.5955090787197355,3.745755974497506,posterior_expected_probability
N111_H5_zero_full,H5,zero,conditional_history,offer,computer,4-8,positive_positive,all,all,all,111,395,0.3498498498498498,0.31632682868482154,0.033523021165028255,0.3055090095032695,0.3265956964389663,5.399399399399399,5.265307314739286,0.13409208466011258,5.222036038013077,5.306382785755868,posterior_expected_probability
N111_H5_zero_full,H5,zero,conditional_history,zero_option,computer,all,positive_positive,all,all,all,111,1574,0.3994088869088869,0.3159064579863302,0.08350242892255666,0.3052947787310426,0.32600495659648404,4.232414832414832,3.849819475355991,0.3825953570588405,3.7967703114909415,3.8981237577139924,posterior_expected_probability
N111_H5_zero_full,H5,zero,conditional_history,zero_option,computer,all,zero,all,all,all,111,1180,0.5905015405015404,0.6353554133383894,-0.04485387283684905,0.6189349539958657,0.648872520815777,2.6131157131157123,2.757087680313339,-0.1439719671976265,2.679871666576027,2.820450981160138,posterior_expected_probability
N111_H5_zero_full,H5,zero,generative_history,partner,friend,all,all,all,all,all,111,2745,0.7787168939641232,0.758753905190638,0.019962988773485235,0.7391054926749725,0.7779177242349665,4.963929540869012,4.935985901154145,0.027943639714867352,4.840814766060292,5.033238711885769,replicated_choice_predictive
N111_H5_zero_full,H5,zero,generative_history,offer,friend,0-2,zero,all,all,all,111,390,0.8821321321321322,0.8643055555555555,0.017826576576576603,0.8303303303303303,0.8986861861861862,1.7642642642642643,1.728611111111111,0.035653153153153205,1.6606606606606606,1.7973723723723725,replicated_choice_predictive
N111_H5_zero_full,H5,zero,generative_history,offer,friend,0-4,zero,all,all,all,111,395,0.8746246246246245,0.8743487237237239,0.000275900900900683,0.8430743243243245,0.90243993993994,3.498498498498498,3.4973948948948954,0.001103603603602732,3.372297297297298,3.60975975975976,replicated_choice_predictive
N111_H5_zero_full,H5,zero,generative_history,offer,friend,0-8,zero,all,all,all,111,386,0.8603603603603603,0.8642605105105104,-0.0039001501501501057,0.8317942942942944,0.8911599099099098,6.882882882882883,6.914084084084084,-0.031201201201200846,6.654354354354355,7.129279279279278,replicated_choice_predictive
N111_H5_zero_full,H5,zero,generative_history,offer,friend,2-4,positive_positive,all,all,all,111,389,0.7897897897897898,0.6291253753753753,0.16066441441441448,0.5803115615615615,0.6771959459459459,3.5795795795795797,3.2582507507507508,0.32132882882882896,3.1606231231231234,3.354391891891892,replicated_choice_predictive
N111_H5_zero_full,H5,zero,generative_history,offer,friend,2-8,positive_positive,all,all,all,111,788,0.7037859287859287,0.7031402295152296,0.0006456992706991294,0.6736229086229083,0.7356971256971256,6.222715572715573,6.218841377091377,0.0038741956241956643,6.041737451737452,6.414182754182754,replicated_choice_predictive
N111_H5_zero_full,H5,zero,generative_history,offer,friend,4-8,positive_positive,all,all,all,111,397,0.6373873873873874,0.6758183183183184,-0.03843093093093097,0.6313438438438438,0.7170045045045045,6.54954954954955,6.703273273273274,-0.1537237237237239,6.525375375375375,6.868018018018018,replicated_choice_predictive
N111_H5_zero_full,H5,zero,generative_history,zero_option,friend,all,positive_positive,all,all,all,111,1574,0.7076362076362074,0.677872493028743,0.02976371460746441,0.6518421546546547,0.7053482947232947,5.6486271986271985,5.607744583869584,0.040882614757614455,5.488168436293436,5.739384116259117,replicated_choice_predictive
N111_H5_zero_full,H5,zero,generative_history,zero_option,friend,all,zero,all,all,all,111,1171,0.8755115505115504,0.8681288163163162,0.007382734195234164,0.84620943995944,0.8889653777153776,4.044227344227349,4.031806038181041,0.01242130604630809,3.9260570960570975,4.131697297947303,replicated_choice_predictive
N111_H5_zero_full,H5,zero,generative_history,partner,stranger,all,all,all,all,all,111,2752,0.5190448454674238,0.45906598131563814,0.05997886415178566,0.43983095353213586,0.47802572736649773,3.712182180252357,3.416237452923876,0.295944727328481,3.3199792284635903,3.5143512804008608,replicated_choice_predictive
N111_H5_zero_full,H5,zero,generative_history,offer,stranger,0-2,zero,all,all,all,111,394,0.7575075075075075,0.7363063063063063,0.02120120120120117,0.6959084084084084,0.778566066066066,1.515015015015015,1.4726126126126127,0.04240240240240234,1.3918168168168168,1.557132132132132,replicated_choice_predictive
N111_H5_zero_full,H5,zero,generative_history,offer,stranger,0-4,zero,all,all,all,111,388,0.7064564564564565,0.6619876126126126,0.044468843843843864,0.61859984984985,0.7042417417417418,2.825825825825826,2.6479504504504505,0.17787537537537546,2.4743993993994,2.8169669669669672,replicated_choice_predictive
N111_H5_zero_full,H5,zero,generative_history,offer,stranger,0-8,zero,all,all,all,111,388,0.5893393393393394,0.5445213963963964,0.044817942942942945,0.5044857357357357,0.5916478978978978,4.714714714714715,4.356171171171171,0.35854354354354356,4.035885885885886,4.733183183183183,replicated_choice_predictive
N111_H5_zero_full,H5,zero,generative_history,offer,stranger,2-4,positive_positive,all,all,all,111,398,0.47822822822822825,0.38952515015015016,0.08870307807807809,0.34530780780780773,0.4363926426426425,2.956456456456457,2.7790503003003004,0.1774061561561564,2.6906156156156156,2.8727852852852855,replicated_choice_predictive
N111_H5_zero_full,H5,zero,generative_history,offer,stranger,2-8,positive_positive,all,all,all,111,791,0.392996567996568,0.2831237666237666,0.10987280137280142,0.24728120978120982,0.3162805662805663,4.357979407979408,3.6987425997426,0.6592368082368081,3.4836872586872585,3.8976833976833976,replicated_choice_predictive
N111_H5_zero_full,H5,zero,generative_history,offer,stranger,4-8,positive_positive,all,all,all,111,393,0.3288288288288289,0.32141516516516516,0.00741366366366375,0.2792417417417417,0.36869369369369365,5.315315315315316,5.28566066066066,0.029654654654655666,5.116966966966968,5.474774774774776,replicated_choice_predictive
N111_H5_zero_full,H5,zero,generative_history,zero_option,stranger,all,positive_positive,all,all,all,111,1582,0.3976950976950978,0.31931243540618537,0.07838266228891244,0.2947125819000818,0.34461354617604617,4.241932841932842,3.8616547302172304,0.38027811171561154,3.731866346866347,3.979379485004485,replicated_choice_predictive
N111_H5_zero_full,H5,zero,generative_history,zero_option,stranger,all,zero,all,all,all,111,1170,0.685289835289835,0.6485205318955317,0.03676930339430329,0.621133861133861,0.6761224292474292,3.0025753025753033,2.810722984347984,0.19185231822731907,2.6721511284011275,2.96019383019383,replicated_choice_predictive
N111_H5_zero_full,H5,zero,generative_history,partner,computer,all,all,all,all,all,111,2754,0.48026954526954524,0.4540227441203318,0.02624680114921346,0.43667538526310457,0.470305992632747,3.5342567607479887,3.389439770341525,0.14481699040646356,3.3020249843056866,3.471106633913652,replicated_choice_predictive
N111_H5_zero_full,H5,zero,generative_history,offer,computer,0-2,zero,all,all,all,111,395,0.6584084084084084,0.7330461711711713,-0.0746377627627629,0.6891704204204204,0.7756006006006004,1.3168168168168168,1.4660923423423426,-0.1492755255255258,1.3783408408408409,1.5512012012012009,replicated_choice_predictive
N111_H5_zero_full,H5,zero,generative_history,offer,computer,0-4,zero,all,all,all,111,392,0.6006006006006005,0.6486524024024024,-0.04805180180180191,0.6051051051051051,0.6877252252252253,2.402402402402402,2.5946096096096096,-0.19220720720720763,2.4204204204204203,2.750900900900901,replicated_choice_predictive
N111_H5_zero_full,H5,zero,generative_history,offer,computer,0-8,zero,all,all,all,111,393,0.5157657657657658,0.5308746246246246,-0.01510885885885882,0.4879692192192192,0.571358858858859,4.126126126126127,4.246996996996997,-0.12087087087087056,3.9037537537537537,4.570870870870872,replicated_choice_predictive
N111_H5_zero_full,H5,zero,generative_history,offer,computer,2-4,positive_positive,all,all,all,111,396,0.4872372372372373,0.38568130630630626,0.10155593093093102,0.33406531531531525,0.43399024024024024,2.974474474474474,2.7713626126126125,0.2031118618618617,2.6681306306306305,2.8679804804804805,replicated_choice_predictive
N111_H5_zero_full,H5,zero,generative_history,offer,computer,2-8,positive_positive,all,all,all,111,783,0.3788610038610038,0.28252265658515663,0.09633834727584717,0.2531008687258688,0.31547619047619047,4.273166023166023,3.6951359395109398,0.5780300836550829,3.5186052123552125,3.8928571428571432,replicated_choice_predictive
N111_H5_zero_full,H5,zero,generative_history,offer,computer,4-8,positive_positive,all,all,all,111,395,0.3498498498498498,0.3189207957957958,0.030929054054053995,0.27552552552552556,0.3678866366366367,5.399399399399399,5.275683183183183,0.12371621621621554,5.102102102102102,5.471546546546547,replicated_choice_predictive
N111_H5_zero_full,H5,zero,generative_history,zero_option,computer,all,positive_positive,all,all,all,111,1574,0.3994088869088869,0.31774291186791187,0.081665975040975,0.29415085415085407,0.34133439758439754,4.232414832414832,3.860578107640608,0.3718367247742238,3.744400657525658,3.977277586652587,replicated_choice_predictive
N111_H5_zero_full,H5,zero,generative_history,zero_option,computer,all,zero,all,all,all,111,1180,0.5905015405015404,0.6369157452907452,-0.04641420478920488,0.6074372099372097,0.6640092527592527,2.6131157131157123,2.765867750867751,-0.15275203775203883,2.618983171483171,2.8965650715650737,replicated_choice_predictive
