parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,chains,draws_per_chain,warmup_per_chain,adapt_delta,divergences,max_depth_hits,min_bfmi,passed
"natural[31,3]",5.09513,0.0191501,2.21857,2.06553,2.1752,4.72362,9.2322,16864.8,10558.3,2.60621,1.00033,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[31,4]",1.4118,0.0148943,1.62305,0.974882,0.0396841,0.869526,4.67937,20235.3,10268.2,3.12707,0.999938,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[32,1]",0.0462331,0.000344012,0.0379602,0.0317001,0.00510506,0.0361541,0.123074,10107.7,10840.5,1.562,1.00006,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[32,2]",1.58398,0.00939278,0.756637,0.399798,0.908523,1.43539,2.71685,7966.54,6738.57,1.23111,1.00043,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[32,3]",0.219146,0.00130258,0.126852,0.147405,0.0179929,0.219899,0.4269,9148.32,9102.16,1.41374,1.00013,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[32,4]",0.0454415,0.00140951,0.0994473,0.0044005,4.31867e-05,0.00307849,0.316935,6469.42,7118.25,0.999753,1.00028,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[33,1]",0.122342,0.000883679,0.0916509,0.0858883,0.0131267,0.101941,0.301302,8895.84,10285.1,1.37472,1.00014,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[33,2]",0.169728,0.000441621,0.0639531,0.0596847,0.0842809,0.159009,0.287354,19050.0,12633.0,2.94389,1.00018,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[33,3]",9.34005,0.0171274,2.24481,2.19318,6.05114,9.12442,13.3186,18305.2,11729.7,2.82879,0.99998,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[33,4]",5.27386,0.0166351,2.16072,2.05507,2.33946,4.95786,9.28099,20306.0,11590.7,3.13799,0.99991,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[34,1]",0.149756,0.000689516,0.0757436,0.0657804,0.0520544,0.136488,0.289577,11510.6,8688.74,1.77879,1.00044,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[34,2]",0.907943,0.00245747,0.297523,0.292778,0.445671,0.893044,1.42252,13477.9,8653.02,2.08281,1.00048,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[34,3]",0.395661,0.00347671,0.293537,0.224923,0.0457903,0.372843,0.78557,12887.3,8909.04,1.99153,1.00099,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[34,4]",0.0260235,0.00102871,0.0840171,0.00801383,9.91063e-05,0.0057767,0.120986,14037.2,11991.3,2.16924,1.00002,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[35,1]",0.0869703,0.00063515,0.077015,0.055533,0.0106551,0.0645303,0.238137,14158.3,10237.3,2.18796,1.00007,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[35,2]",0.369906,0.00179567,0.245609,0.222684,0.073388,0.317632,0.849485,13759.3,9889.86,2.1263,1.00013,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[35,3]",3.31661,0.0196963,1.98786,1.67872,1.03459,2.82546,7.27529,15350.0,9275.29,2.37211,1.00009,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[35,4]",0.643759,0.0118967,1.14326,0.298337,0.00510881,0.223243,2.8071,18492.8,9081.2,2.85779,1.00052,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[36,1]",0.122848,0.00139631,0.124439,0.0746144,0.0126858,0.0813894,0.382353,7265.14,9958.76,1.12272,1.00019,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[36,2]",0.128965,0.000871388,0.104438,0.0875757,0.0170658,0.10012,0.337617,11143.5,11189.9,1.72207,1.00012,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[36,3]",2.99191,0.0304317,2.71571,1.90612,0.263028,2.0742,8.78399,11407.6,8933.47,1.76287,1.00037,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[36,4]",1.04843,0.0217568,1.93408,0.298738,0.00205422,0.208621,5.52939,13369.7,9087.39,2.06609,1.00036,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[37,1]",0.0515893,0.000614825,0.0518496,0.0334518,0.00450384,0.0344534,0.158978,6035.47,10572.3,0.932691,1.00052,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[37,2]",0.229952,0.000536137,0.072667,0.0694321,0.128562,0.219879,0.365157,18710.3,12411.6,2.89139,1.00019,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[37,3]",11.1082,0.0167057,2.41342,2.39599,7.39927,10.9535,15.3305,21738.9,12250.5,3.35943,1.00057,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[37,4]",8.61672,0.0160433,2.42388,2.42985,5.04952,8.42579,12.9083,25456.2,12230.9,3.93387,0.999955,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[38,1]",0.112092,0.000792785,0.0915213,0.0686553,0.0163345,0.0888919,0.28752,13840.7,10782.0,2.13888,1.00024,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[38,2]",0.38285,0.00171396,0.203617,0.209159,0.0920483,0.361281,0.750578,12086.9,8821.32,1.86785,1.00036,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[38,3]",1.75329,0.0135698,1.25293,0.716182,0.596497,1.39637,4.17389,13405.1,8533.05,2.07156,1.00032,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[38,4]",0.164954,0.00488663,0.45341,0.060643,0.00141955,0.0460251,0.626245,16461.4,11191.0,2.54387,0.999965,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[39,1]",0.115917,0.000756423,0.0702837,0.0780745,0.0163373,0.109178,0.241365,7985.99,8473.71,1.23412,1.00026,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[39,2]",1.34321,0.00350283,0.414419,0.373513,0.775875,1.29347,2.09682,13792.2,12987.1,2.13138,1.00029,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[39,3]",2.00031,0.00549467,0.656677,0.591291,1.1541,1.88775,3.22709,15932.0,12717.2,2.46205,1.00008,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[39,4]",0.149706,0.00126788,0.139831,0.134299,0.00259526,0.10745,0.420682,11652.8,12250.0,1.80077,1.00003,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[40,1]",0.128731,0.00103716,0.113787,0.0817801,0.0158159,0.0964683,0.355408,11517.0,10265.1,1.77977,1.00032,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[40,2]",0.206151,0.00140022,0.179119,0.125645,0.0321813,0.148504,0.570069,12699.6,10818.4,1.96253,0.999997,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[40,3]",3.76307,0.027297,2.75122,2.46426,0.640266,3.05707,9.21402,14215.4,10379.7,2.19678,1.00001,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[40,4]",1.46563,0.0208519,2.07175,0.813076,0.0054523,0.577213,5.98938,16179.5,9449.78,2.5003,1.00008,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[41,1]",0.0461309,0.00040556,0.0393629,0.0296967,0.00577085,0.0347763,0.124106,7890.69,10876.9,1.21939,1.00041,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[41,2]",0.150447,0.000380036,0.0517299,0.0477563,0.0810879,0.142737,0.246175,17335.1,13396.5,2.67888,1.00009,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[41,3]",9.93829,0.0190168,2.49858,2.46845,6.17723,9.7421,14.3274,17992.2,12056.0,2.78043,1.00007,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[41,4]",7.5841,0.0166636,2.4005,2.39181,4.04979,7.34221,11.956,23657.7,12415.2,3.65595,1.00019,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[42,1]",0.0752015,0.000356377,0.0416,0.043148,0.0153408,0.0710173,0.150564,12215.6,9752.27,1.88774,1.00028,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[42,2]",1.37224,0.00268612,0.352347,0.343435,0.835725,1.35141,1.98631,16897.1,13070.9,2.6112,1.0001,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[42,3]",1.12113,0.00223099,0.273364,0.233075,0.771855,1.07388,1.61551,16640.1,13034.2,2.57148,1.00013,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[42,4]",0.03243,0.000340963,0.0449287,0.0187252,0.000548135,0.0147498,0.127488,18369.0,12566.3,2.83866,1.00015,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[43,1]",0.0453691,0.000226422,0.0263431,0.0253207,0.00974233,0.0417079,0.0938115,11324.5,8438.07,1.75003,1.00006,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[43,2]",1.24877,0.00229092,0.294659,0.285138,0.794644,1.23117,1.76339,15991.5,12560.8,2.47125,0.99997,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[43,3]",0.139978,0.000873637,0.11469,0.118276,0.00536572,0.113863,0.36269,14234.7,11813.0,2.19977,1.00011,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[43,4]",0.00892704,0.000218196,0.0250968,0.00165048,1.76224e-05,0.00117566,0.0444012,14293.4,12280.6,2.20883,1.00005,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[44,1]",0.0771866,0.000370828,0.0441817,0.0408223,0.0178971,0.0708784,0.156115,12320.3,8573.71,1.90392,0.999996,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[44,2]",0.755112,0.00185746,0.237922,0.234299,0.383671,0.744515,1.16111,15685.0,10807.5,2.42389,1.00021,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[44,3]",0.252467,0.00146089,0.194753,0.195772,0.0145991,0.225713,0.58403,16275.1,11638.4,2.51507,1.00015,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[44,4]",0.0104825,0.000218594,0.0267517,0.00373939,4.75407e-05,0.00271372,0.0460411,20303.8,12701.2,3.13766,1.0,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[45,1]",0.138285,0.00139942,0.128552,0.0837476,0.0169104,0.0967483,0.406409,6966.4,9824.63,1.07655,1.00029,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[45,2]",0.119596,0.00079983,0.102308,0.0781088,0.0175516,0.0872659,0.327942,12980.1,12265.8,2.00588,0.999997,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[45,3]",3.54601,0.0304498,2.9885,2.50363,0.347491,2.6378,9.55919,12623.8,10878.5,1.95083,1.00013,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[45,4]",1.63145,0.0228539,2.34721,0.794935,0.00316463,0.548589,6.83506,15419.4,10681.4,2.38284,0.99994,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[46,1]",0.0482365,0.000430224,0.0381537,0.0322181,0.00603117,0.0386867,0.123071,7009.48,8929.05,1.08321,1.00026,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[46,2]",0.191633,0.000459482,0.0637704,0.0591929,0.105055,0.182446,0.310692,18533.2,12147.2,2.86403,1.00004,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[46,3]",10.2481,0.0191566,2.50389,2.46722,6.35162,10.1106,14.5906,17594.3,11744.1,2.71894,1.00017,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[46,4]",8.31779,0.016822,2.4328,2.41893,4.72301,8.10249,12.6346,23719.5,11581.9,3.6655,1.00005,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[47,1]",0.129474,0.000665615,0.0879335,0.0737218,0.0251994,0.11036,0.2983,16703.2,10471.5,2.58124,1.00002,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[47,2]",0.293379,0.00157807,0.18801,0.17314,0.0656421,0.252018,0.654421,11207.8,10168.9,1.732,0.999971,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[47,3]",3.41976,0.0220974,2.04784,1.62459,1.22154,2.85765,7.47853,12200.5,8649.2,1.8854,1.00035,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[47,4]",0.910998,0.0135062,1.28122,0.56353,0.0121335,0.475802,3.38739,13067.0,9337.54,2.01931,1.00002,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[48,1]",0.106328,0.000974519,0.0955466,0.0661085,0.0140807,0.0805378,0.283492,8862.0,9365.62,1.36949,1.0003,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[48,2]",0.264919,0.00147218,0.163505,0.168232,0.0375075,0.246743,0.561466,9657.71,6689.7,1.49246,1.00034,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[48,3]",1.16435,0.0214519,1.57356,0.597931,0.0650139,0.672826,4.23337,9602.4,5934.1,1.48391,1.00093,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[48,4]",0.243778,0.0104384,0.860826,0.0317551,0.000315421,0.0224908,1.07898,12574.1,7317.49,1.94313,1.00057,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[49,1]",0.0912305,0.000726901,0.0825972,0.0536567,0.0128603,0.0680776,0.251871,13971.4,10781.5,2.15908,1.00014,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[49,2]",0.356904,0.0017656,0.199116,0.205698,0.0822725,0.329603,0.726766,10834.3,9130.95,1.67428,1.00024,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[49,3]",1.96129,0.0139215,1.29265,0.797539,0.704711,1.59507,4.51217,13416.0,8283.0,2.07325,1.00031,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[49,4]",0.153307,0.00460877,0.417763,0.0574673,0.0015605,0.0447031,0.579564,16543.9,10012.5,2.55662,0.999936,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[50,1]",0.266329,0.00111644,0.112856,0.111048,0.0926753,0.258353,0.465756,9733.95,7852.09,1.50424,1.00003,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[50,2]",0.184489,0.000720752,0.0881188,0.0839683,0.0684033,0.169744,0.34961,12358.1,10352.6,1.90977,1.00011,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[50,3]",6.42095,0.0217318,2.14838,2.02587,3.39354,6.16317,10.3122,10934.6,10708.4,1.68979,1.00055,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[50,4]",2.3691,0.0148604,1.70028,1.34192,0.430552,1.97116,5.71779,18596.9,10085.0,2.87388,1.00021,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[51,1]",0.0221155,0.000174634,0.0183572,0.0146671,0.00254228,0.0173502,0.0578137,9779.09,11030.6,1.51121,1.00033,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[51,2]",3.46779,0.015662,1.73914,1.3495,1.49868,3.09747,6.69342,11245.8,10557.9,1.73786,1.00019,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[51,3]",3.83877,0.0141659,1.57236,1.59445,1.58494,3.65959,6.67259,12999.6,12221.2,2.00889,1.00048,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[51,4]",0.425618,0.000674332,0.0751476,0.0619805,0.292146,0.435686,0.525267,13700.4,10841.7,2.11719,1.00046,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[52,1]",0.12085,0.00109143,0.103753,0.0757647,0.015907,0.0922141,0.322048,7324.75,10083.8,1.13193,1.0001,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[52,2]",0.0610088,0.000284156,0.0407548,0.0314422,0.0163272,0.050579,0.139798,18024.8,12668.0,2.78546,1.00029,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[52,3]",6.33027,0.0226472,2.97044,3.02043,2.02093,6.02518,11.7495,19046.8,11437.0,2.9434,1.00034,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[52,4]",3.44871,0.0218664,2.83232,2.7609,0.100099,2.84383,8.98251,21824.7,10870.1,3.37268,1.00088,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[53,1]",0.0165609,0.000106569,0.0123107,0.010305,0.00264789,0.0135522,0.0407576,12380.8,12025.0,1.91326,1.00051,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[53,2]",1.47297,0.00272261,0.359971,0.354165,0.923305,1.44934,2.09801,17090.3,11298.0,2.64106,1.00039,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[53,3]",2.20232,0.00632919,0.744232,0.674509,1.25416,2.05674,3.61802,16304.8,11845.0,2.51967,0.999987,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[53,4]",0.0363113,0.000317449,0.0430618,0.023909,0.00104801,0.0203492,0.125716,18782.7,13557.0,2.90259,1.00017,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[54,1]",0.0187055,0.000100826,0.0133866,0.0117349,0.00309414,0.0156581,0.0451114,15695.1,11861.1,2.42544,1.00019,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[54,2]",2.77983,0.00562879,0.763526,0.712241,1.69969,2.68681,4.17589,18564.5,12983.3,2.86886,1.00029,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[54,3]",0.547025,0.000549279,0.0695534,0.0631156,0.437479,0.544353,0.663834,16152.6,14948.4,2.49615,1.00016,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[54,4]",0.0174022,0.000282428,0.0335076,0.00613617,0.000137839,0.00456181,0.0830457,17476.0,12257.3,2.70066,1.00021,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[55,1]",0.0389938,0.000278111,0.02987,0.023205,0.00654552,0.0324162,0.0930443,11289.8,10634.2,1.74467,1.00011,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[55,2]",0.791898,0.00194564,0.245984,0.241181,0.411342,0.779339,1.22055,15337.7,9633.35,2.37022,1.00071,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[55,3]",0.241445,0.00127852,0.173226,0.182286,0.0154345,0.217999,0.552551,15793.5,10830.5,2.44066,0.999877,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[55,4]",0.013274,0.000267188,0.0317623,0.0036506,4.89261e-05,0.00263195,0.0629393,16416.8,13080.1,2.53697,0.99999,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[56,1]",0.0994853,0.000818712,0.0801964,0.0556229,0.0169149,0.0815486,0.242235,12011.6,10048.1,1.85621,1.00051,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[56,2]",0.405348,0.00207685,0.215079,0.219983,0.0908277,0.384397,0.786834,8886.64,6296.31,1.3733,1.0003,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[56,3]",1.41916,0.0152014,1.15736,0.555448,0.420873,1.12714,3.39146,11944.6,6715.92,1.84585,1.00036,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[56,4]",0.128045,0.00691189,0.486454,0.0381126,0.000866233,0.0288796,0.426452,13795.2,8465.94,2.13185,1.00023,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[57,1]",0.178605,0.00121058,0.13458,0.117583,0.0226705,0.145738,0.444382,9989.45,8983.07,1.54372,1.00046,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[57,2]",0.0776179,0.000268149,0.0363809,0.0303209,0.0336174,0.070401,0.145642,17213.0,12132.5,2.66002,1.00002,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[57,3]",8.23812,0.0208341,2.72366,2.75698,4.08136,8.07513,12.9976,17513.4,12984.4,2.70643,1.00013,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[57,4]",6.64131,0.0180617,2.63726,2.6507,2.82252,6.38772,11.3524,24421.9,12113.1,3.77405,0.999947,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[58,1]",0.080259,0.000626789,0.0663797,0.0546811,0.00889024,0.0613163,0.21496,8424.42,9900.01,1.30187,1.00045,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[58,2]",0.193432,0.000508236,0.0736058,0.0669205,0.0967772,0.181034,0.331837,19231.4,14172.1,2.97192,1.00008,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[58,3]",8.86126,0.0172594,2.32175,2.29628,5.33927,8.69973,12.9094,19015.3,12426.3,2.93854,0.999967,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[58,4]",5.88712,0.0160429,2.20876,2.15937,2.81096,5.60172,9.95626,22994.0,12450.7,3.55338,1.00038,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[59,1]",0.0794018,0.00052255,0.0597354,0.0469541,0.013712,0.065253,0.192712,11646.5,10577.1,1.79979,1.0002,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[59,2]",0.315498,0.00150797,0.175735,0.175909,0.0737495,0.292844,0.640631,11116.1,9299.66,1.71783,0.999923,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[59,3]",2.01845,0.0164221,1.44005,0.853697,0.670254,1.60281,4.83301,12994.4,7474.25,2.00809,0.999966,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[59,4]",0.299822,0.00776002,0.689695,0.115911,0.00215248,0.086226,1.22768,16489.7,9363.61,2.54823,0.999855,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[60,1]",0.151999,0.00154126,0.14474,0.0937031,0.0167418,0.106388,0.466006,7289.59,9540.36,1.1265,1.00021,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[60,2]",0.118262,0.000896099,0.112972,0.0698581,0.0162768,0.0787721,0.348011,13656.9,13299.9,2.11048,1.00012,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[60,3]",3.95667,0.0308666,3.31356,3.26768,0.192538,3.11485,10.3791,14589.6,11593.7,2.25461,1.0002,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[60,4]",2.16062,0.0236925,2.7016,1.4807,0.00248548,1.01805,7.79749,16958.2,12151.2,2.62064,1.00024,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[61,1]",0.115354,0.000576362,0.0721936,0.0727215,0.0184557,0.105083,0.247822,13103.3,9241.18,2.02492,1.00018,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[61,2]",0.170166,0.000638912,0.0837213,0.0716134,0.0694646,0.15305,0.330929,15586.2,13279.7,2.40861,1.00023,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[61,3]",7.22965,0.0198966,2.369,2.30781,3.76202,6.99662,11.4527,15123.0,11688.2,2.33703,1.00017,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[61,4]",3.99513,0.0165942,2.05441,1.88447,1.39467,3.61208,7.92342,19384.0,11775.8,2.99551,1.00025,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[62,1]",0.0429821,0.000412102,0.0371478,0.029058,0.0045805,0.0321918,0.116018,7231.74,10465.5,1.11756,1.00045,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[62,2]",1.51751,0.0119277,0.890155,0.714515,0.520213,1.28223,3.27431,4421.65,8148.79,0.683301,1.00127,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[62,3]",1.24043,0.00725948,0.534987,0.389952,0.691338,1.10285,2.255,5478.01,8864.08,0.846545,1.0008,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[62,4]",0.273288,0.00266036,0.184101,0.211348,0.00624873,0.302391,0.516346,5284.93,11241.6,0.816708,1.00085,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[63,1]",0.167256,0.00110667,0.0997857,0.110314,0.0208866,0.160578,0.342507,7528.02,8260.65,1.16334,1.00028,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[63,2]",0.214019,0.000545723,0.0785473,0.074394,0.108769,0.202449,0.357707,19087.6,12808.0,2.9497,0.999959,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[63,3]",9.36792,0.0186081,2.25387,2.22403,5.99162,9.18186,13.3405,15566.5,12775.8,2.40557,1.00049,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[63,4]",5.66505,0.0163062,2.14452,2.08132,2.69037,5.37106,9.6363,20117.6,12965.7,3.10887,1.00009,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
"natural[64,1]",0.0627746,0.000359156,0.041732,0.0368364,0.0113063,0.0548853,0.14104,12889.5,10756.4,1.99189,1.00048,N111_H7_base_full,111,4,4000,3000,0.99,0,0,0.6736663382549661,True
