run,model,variant,prediction_type,stratification,partner,offer_pair,zero_option,run_or_bin,previous_feedback,evaluation_period,n_subjects,n_trials,observed_high,predicted_high,residual_high,ci_low,ci_high,observed_investment,predicted_investment,residual_investment,investment_ci_low,investment_ci_high,interval_type
N111_HPreference_base_full,HPreference,base,conditional_history,offer,computer,0-2,zero,all,all,all,111,395,0.6584084084084084,0.43313681853442076,0.22527158987398765,0.42498799380479774,0.44142176070980643,1.3168168168168168,0.8662736370688415,0.4505431797479753,0.8499759876095955,0.8828435214196129,posterior_expected_probability
N111_HPreference_base_full,HPreference,base,conditional_history,offer,computer,0-4,zero,all,all,all,111,392,0.6006006006006005,0.38043251030797565,0.22016809029262485,0.3686761294087362,0.39254732790672053,2.402402402402402,1.5217300412319026,0.8806723611704994,1.4747045176349447,1.5701893116268821,posterior_expected_probability
N111_HPreference_base_full,HPreference,base,conditional_history,offer,computer,0-8,zero,all,all,all,111,393,0.5157657657657658,0.32802761153704496,0.18773815422872087,0.3121444639603755,0.34462246514029643,4.126126126126127,2.6242208922963597,1.501905233829767,2.497155711683004,2.7569797211223714,posterior_expected_probability
N111_HPreference_base_full,HPreference,base,conditional_history,offer,computer,2-4,positive_positive,all,all,all,111,396,0.4872372372372373,0.43035837256267,0.056878864674567264,0.4219554674351517,0.4389835845576903,2.974474474474474,2.86071674512534,0.11375772934913408,2.8439109348703027,2.8779671691153816,posterior_expected_probability
N111_HPreference_base_full,HPreference,base,conditional_history,offer,computer,2-8,positive_positive,all,all,all,111,783,0.3788610038610038,0.355782438225819,0.02307856563518479,0.3417345112132306,0.37054433387221936,4.273166023166023,4.1346946293549145,0.13847139381110818,4.050407067279384,4.2232660032333165,posterior_expected_probability
N111_HPreference_base_full,HPreference,base,conditional_history,offer,computer,4-8,positive_positive,all,all,all,111,395,0.3498498498498498,0.37980338370760874,-0.02995353385775895,0.3685000268365857,0.39263447010841884,5.399399399399399,5.519213534830435,-0.11981413543103603,5.474000107346345,5.570537880433675,posterior_expected_probability
N111_HPreference_base_full,HPreference,base,conditional_history,zero_option,computer,all,positive_positive,all,all,all,111,1574,0.3994088869088869,0.38051909924602884,0.018889787662858037,0.36901029220499726,0.3925118296405296,4.232414832414832,4.160876903820854,0.0715379285939779,4.1057467978117375,4.219499104876036,posterior_expected_probability
N111_HPreference_base_full,HPreference,base,conditional_history,zero_option,computer,all,zero,all,all,all,111,1180,0.5905015405015404,0.380285833114304,0.21021570738723638,0.36878998860190676,0.391551610273143,2.6131157131157123,1.6686616279984443,0.944454085117268,1.6070503560643037,1.7303535450187608,posterior_expected_probability
N111_HPreference_base_full,HPreference,base,generative_history,partner,friend,all,all,all,all,all,111,2745,0.7787168939641232,0.7487261841448543,0.02999070981926899,0.7296222156011162,0.7681784375892433,4.963929540869012,4.953092879009482,0.010836661859530139,4.86819519076659,5.049443383175482,replicated_choice_predictive
N111_HPreference_base_full,HPreference,base,generative_history,offer,friend,0-2,zero,all,all,all,111,390,0.8821321321321322,0.6797372372372372,0.20239489489489493,0.6291103603603605,0.7230105105105106,1.7642642642642643,1.3594744744744744,0.40478978978978986,1.258220720720721,1.4460210210210211,replicated_choice_predictive
N111_HPreference_base_full,HPreference,base,generative_history,offer,friend,0-4,zero,all,all,all,111,395,0.8746246246246245,0.7534496996996997,0.12117492492492488,0.7116929429429428,0.7928303303303302,3.498498498498498,3.0137987987987986,0.4846996996996995,2.8467717717717713,3.171321321321321,replicated_choice_predictive
N111_HPreference_base_full,HPreference,base,generative_history,offer,friend,0-8,zero,all,all,all,111,386,0.8603603603603603,0.8117023273273273,0.048658033033033066,0.7762575075075074,0.846096096096096,6.882882882882883,6.493618618618618,0.3892642642642645,6.2100600600600595,6.768768768768768,replicated_choice_predictive
N111_HPreference_base_full,HPreference,base,generative_history,offer,friend,2-4,positive_positive,all,all,all,111,389,0.7897897897897898,0.6776539039039039,0.11213588588588586,0.6261073573573575,0.7275150150150151,3.5795795795795797,3.355307807807808,0.2242717717717717,3.252214714714715,3.45503003003003,replicated_choice_predictive
N111_HPreference_base_full,HPreference,base,generative_history,offer,friend,2-8,positive_positive,all,all,all,111,788,0.7037859287859287,0.7855415594165595,-0.08175563063063074,0.7584486271986273,0.8183604139854139,6.222715572715573,6.713249356499357,-0.49053378378378465,6.550691763191764,6.910162483912484,replicated_choice_predictive
N111_HPreference_base_full,HPreference,base,generative_history,offer,friend,4-8,positive_positive,all,all,all,111,397,0.6373873873873874,0.74800487987988,-0.11061749249249253,0.7086899399399399,0.7898273273273274,6.54954954954955,6.99201951951952,-0.4424699699699701,6.834759759759761,7.159309309309309,replicated_choice_predictive
N111_HPreference_base_full,HPreference,base,generative_history,zero_option,friend,all,positive_positive,all,all,all,111,1574,0.7076362076362074,0.7494002037752039,-0.041763996138996506,0.7239094004719006,0.7733003539253538,5.6486271986271985,5.952446401758903,-0.3038192031317042,5.843225546975546,6.063454794079795,replicated_choice_predictive
N111_HPreference_base_full,HPreference,base,generative_history,zero_option,friend,all,zero,all,all,all,111,1171,0.8755115505115504,0.7477763225888225,0.12773522792272785,0.7224583755833758,0.7720990633490632,4.044227344227349,3.605923624923627,0.43830371930372225,3.4861646224146243,3.719936381186385,replicated_choice_predictive
N111_HPreference_base_full,HPreference,base,generative_history,partner,stranger,all,all,all,all,all,111,2752,0.5190448454674238,0.49796129291146457,0.02108355255595923,0.47518085239328545,0.5221911519884441,3.712182180252357,3.717541526756554,-0.005359346504197227,3.607166246035811,3.828117026369123,replicated_choice_predictive
N111_HPreference_base_full,HPreference,base,generative_history,offer,stranger,0-2,zero,all,all,all,111,394,0.7575075075075075,0.4951858108108108,0.2623216966966967,0.44207957957957955,0.5405405405405406,1.515015015015015,0.9903716216216216,0.5246433933933934,0.8841591591591591,1.0810810810810811,replicated_choice_predictive
N111_HPreference_base_full,HPreference,base,generative_history,offer,stranger,0-4,zero,all,all,all,111,388,0.7064564564564565,0.49975412912912914,0.20670232732732735,0.45793918918918913,0.5435435435435435,2.825825825825826,1.9990165165165166,0.8268093093093094,1.8317567567567565,2.174174174174174,replicated_choice_predictive
N111_HPreference_base_full,HPreference,base,generative_history,offer,stranger,0-8,zero,all,all,all,111,388,0.5893393393393394,0.5080686936936937,0.08127064564564568,0.45720720720720714,0.5511073573573573,4.714714714714715,4.064549549549549,0.6501651651651654,3.657657657657657,4.408858858858858,replicated_choice_predictive
N111_HPreference_base_full,HPreference,base,generative_history,offer,stranger,2-4,positive_positive,all,all,all,111,398,0.47822822822822825,0.48849849849849847,-0.010270270270270221,0.4451951951951952,0.5315878378378378,2.956456456456457,2.9769969969969976,-0.020540540540540775,2.8903903903903903,3.063175675675675,replicated_choice_predictive
N111_HPreference_base_full,HPreference,base,generative_history,offer,stranger,2-8,positive_positive,all,all,all,111,791,0.392996567996568,0.5004818747318747,-0.10748530673530665,0.46658649721149714,0.5333748927498927,4.357979407979408,5.002891248391249,-0.644911840411841,4.7995189832689835,5.200249356499357,replicated_choice_predictive
N111_HPreference_base_full,HPreference,base,generative_history,offer,stranger,4-8,positive_positive,all,all,all,111,393,0.3288288288288289,0.4934740990990991,-0.1646452702702702,0.4421921921921922,0.5450825825825826,5.315315315315316,5.9738963963963965,-0.6585810810810804,5.768768768768769,6.18033033033033,replicated_choice_predictive
N111_HPreference_base_full,HPreference,base,generative_history,zero_option,stranger,all,positive_positive,all,all,all,111,1582,0.3976950976950978,0.49568148668148665,-0.09798638898638884,0.4696901081276082,0.522024808899809,4.241932841932842,4.7346076449826455,-0.4926748030498036,4.611205856830859,4.858298501423501,replicated_choice_predictive
N111_HPreference_base_full,HPreference,base,generative_history,zero_option,stranger,all,zero,all,all,all,111,1170,0.685289835289835,0.5011887057512058,0.18410112953862923,0.469663640913641,0.5304536923286921,3.0025753025753033,2.338450916825917,0.6641243857493864,2.1807306169806164,2.475142187642187,replicated_choice_predictive
N111_HPreference_base_full,HPreference,base,generative_history,partner,computer,all,all,all,all,all,111,2754,0.48026954526954524,0.3825019271554359,0.09776761811410933,0.36203504331135916,0.4019564420331964,3.5342567607479887,3.1033944479931326,0.4308623127548561,2.9999129208953765,3.19863314004542,replicated_choice_predictive
N111_HPreference_base_full,HPreference,base,generative_history,offer,computer,0-2,zero,all,all,all,111,395,0.6584084084084084,0.4352102102102101,0.2231981981981983,0.3858671171171171,0.4924924924924925,1.3168168168168168,0.8704204204204202,0.4463963963963966,0.7717342342342342,0.984984984984985,replicated_choice_predictive
N111_HPreference_base_full,HPreference,base,generative_history,offer,computer,0-4,zero,all,all,all,111,392,0.6006006006006005,0.38174361861861855,0.21885698198198195,0.33406531531531525,0.4317004504504504,2.402402402402402,1.5269744744744742,0.8754279279279278,1.336261261261261,1.7268018018018017,replicated_choice_predictive
N111_HPreference_base_full,HPreference,base,generative_history,offer,computer,0-8,zero,all,all,all,111,393,0.5157657657657658,0.3297240990990991,0.18604166666666672,0.28528528528528524,0.3723723723723723,4.126126126126127,2.637792792792793,1.4883333333333337,2.282282282282282,2.9789789789789785,replicated_choice_predictive
N111_HPreference_base_full,HPreference,base,generative_history,offer,computer,2-4,positive_positive,all,all,all,111,396,0.4872372372372373,0.4302702702702703,0.05696696696696696,0.3798423423423423,0.4783596096096095,2.974474474474474,2.8605405405405406,0.11393393393393358,2.7596846846846854,2.9567192192192193,replicated_choice_predictive
N111_HPreference_base_full,HPreference,base,generative_history,offer,computer,2-8,positive_positive,all,all,all,111,783,0.3788610038610038,0.35826013513513516,0.020600868725868637,0.3217999249249249,0.39485199485199485,4.273166023166023,4.149560810810811,0.12360521235521205,3.93079954954955,4.3691119691119695,replicated_choice_predictive
N111_HPreference_base_full,HPreference,base,generative_history,offer,computer,4-8,positive_positive,all,all,all,111,395,0.3498498498498498,0.3835960960960961,-0.03374624624624628,0.33331456456456454,0.44070945945945944,5.399399399399399,5.534384384384384,-0.13498498498498535,5.333258258258258,5.762837837837838,replicated_choice_predictive
N111_HPreference_base_full,HPreference,base,generative_history,zero_option,computer,all,positive_positive,all,all,all,111,1574,0.3994088869088869,0.3827328987641488,0.016675988144738085,0.355800762988263,0.40683654464904456,4.232414832414832,4.172353192478193,0.06006163993663893,4.04122524997525,4.2998309779559785,replicated_choice_predictive
N111_HPreference_base_full,HPreference,base,generative_history,zero_option,computer,all,zero,all,all,all,111,1180,0.5905015405015404,0.38205419055419054,0.2084473499473498,0.3509252271752271,0.4085158047658048,2.6131157131157123,1.6770448792948793,0.936070833820833,1.5227977652977651,1.8155091455091457,replicated_choice_predictive
