run,model,variant,participant_id,parameter,probability_positive,mean,median,ci_low,ci_high
N111_H7_zero_full,H7,zero,sub-10317,alpha,1.0,0.05783835223783923,0.04257512332,0.0039147895142249995,0.19718307819499997
N111_H7_zero_full,H7,zero,sub-10317,kappa,1.0,1.325969621401375,1.2671891815,0.5161177068675,2.4702857934999995
N111_H7_zero_full,H7,zero,sub-10317,theta,1.0,2.7429279905203376,2.5921749739999997,1.1686889279250001,5.122650574224999
N111_H7_zero_full,H7,zero,sub-10317,theta_stranger,1.0,0.16766725041233094,0.13368492585,0.004972902379225,0.5078402399799999
N111_H7_zero_full,H7,zero,sub-10317,gamma0,0.9634375,1.1694383445364742,1.1610625075,-0.11429125435,2.532563407474999
N111_H7_zero_full,H7,zero,sub-10369,alpha,1.0,0.12200527446931175,0.09164958853499999,0.0095877237822,0.419847057995
N111_H7_zero_full,H7,zero,sub-10369,kappa,1.0,0.49098332801737926,0.43487036375,0.08053816303625,1.1938679610749998
N111_H7_zero_full,H7,zero,sub-10369,theta,1.0,2.2679970775775375,1.9545470015,0.5676622785475001,5.660011970125
N111_H7_zero_full,H7,zero,sub-10369,theta_stranger,1.0,0.30915273333806975,0.12367878709999999,0.0025804392637750004,1.8040419424749998
N111_H7_zero_full,H7,zero,sub-10369,gamma0,0.9976875,1.6765711025242735,1.653082462,0.47304263040500005,3.033317972725
N111_H7_zero_full,H7,zero,sub-10402,alpha,1.0,0.05850170080884886,0.04590688509,0.004026588662825,0.18922334292999993
N111_H7_zero_full,H7,zero,sub-10402,kappa,1.0,0.8710776223827531,0.8393612827,0.2067842200825,1.6996000277999999
N111_H7_zero_full,H7,zero,sub-10402,theta,1.0,0.5938548968447562,0.52146510925,0.091209107071,1.5764035008
N111_H7_zero_full,H7,zero,sub-10402,theta_stranger,1.0,0.15163530922697055,0.081237849915,0.00086716858261,0.5754472677625
N111_H7_zero_full,H7,zero,sub-10402,gamma0,1.0,3.6411721622673126,3.6099877495,2.29333775885,5.200504904574999
N111_H7_zero_full,H7,zero,sub-10418,alpha,1.0,0.020183285607993845,0.015710523765,0.0018917951109,0.06329409276549999
N111_H7_zero_full,H7,zero,sub-10418,kappa,1.0,0.9523776849342064,0.9310927487,0.4261124031925,1.5882712235499998
N111_H7_zero_full,H7,zero,sub-10418,theta,1.0,2.818785192471125,2.6831476939999996,1.3400334145500001,5.0913356174499995
N111_H7_zero_full,H7,zero,sub-10418,theta_stranger,1.0,0.14298790854743107,0.1148965257,0.0066317240304250005,0.43574862571999995
N111_H7_zero_full,H7,zero,sub-10418,gamma0,1.0,2.6316982968478753,2.6071191305,1.52215014215,3.8626133993500003
N111_H7_zero_full,H7,zero,sub-10462,alpha,1.0,0.036346599131947044,0.023632031759999998,0.00263282064645,0.14730185134499996
N111_H7_zero_full,H7,zero,sub-10462,kappa,1.0,1.3214493462032155,1.2823111759999999,0.306119030095,2.5620402271250002
N111_H7_zero_full,H7,zero,sub-10462,theta,1.0,0.5550147606453378,0.49310209895,0.08959326007025001,1.4156733472249994
N111_H7_zero_full,H7,zero,sub-10462,theta_stranger,1.0,0.05067759166818064,0.015364413529999999,0.00021942900208999998,0.29158181075999995
N111_H7_zero_full,H7,zero,sub-10462,gamma0,0.9805625,1.3499480031963427,1.333589972,0.06435917189275,2.7115377667500002
N111_H7_zero_full,H7,zero,sub-10478,alpha,1.0,0.06641640307560047,0.053563935155000006,0.006252618518875,0.19893780309249987
N111_H7_zero_full,H7,zero,sub-10478,kappa,1.0,0.5379785835360388,0.50778077445,0.1761002791025,1.0594796706
N111_H7_zero_full,H7,zero,sub-10478,theta,1.0,3.025687212679906,2.8472801585,1.3353863457250001,5.687270411224999
N111_H7_zero_full,H7,zero,sub-10478,theta_stranger,1.0,0.26053970754150146,0.17948191875,0.0074073176649,0.9792933864674995
N111_H7_zero_full,H7,zero,sub-10478,gamma0,0.9993125,1.400420658315852,1.3808483525000002,0.519108866925,2.3666342273
N111_H7_zero_full,H7,zero,sub-10486,alpha,1.0,0.057128659492513154,0.03752264183,0.0032258729234500003,0.22369016423249985
N111_H7_zero_full,H7,zero,sub-10486,kappa,1.0,0.34918110235279937,0.32100422105,0.11948420466500001,0.7334649853524999
N111_H7_zero_full,H7,zero,sub-10486,theta,1.0,6.039448884863624,5.91236752,2.854089523025,9.927136931
N111_H7_zero_full,H7,zero,sub-10486,theta_stranger,1.0,4.9908606196591325,4.751231937,1.725918060975,9.6128183345
N111_H7_zero_full,H7,zero,sub-10486,gamma0,1.0,3.3299534147624628,3.2696799700000003,1.525577173875,5.451887116975
N111_H7_zero_full,H7,zero,sub-10529,alpha,1.0,0.0659292552915891,0.043098841255,0.0046417193298999996,0.2704432109774999
N111_H7_zero_full,H7,zero,sub-10529,kappa,1.0,0.42765622532061937,0.3921395796,0.0620394918585,1.0003414274
N111_H7_zero_full,H7,zero,sub-10529,theta,1.0,1.6068753098077733,1.2929443059999999,0.3687327740675,4.765395024425
N111_H7_zero_full,H7,zero,sub-10529,theta_stranger,1.0,0.29147907583579985,0.1189542073,0.002286030213775,1.7327800567749998
N111_H7_zero_full,H7,zero,sub-10529,gamma0,1.0,2.77811076660375,2.7416153105000003,1.6298631772,4.12493394775
N111_H7_zero_full,H7,zero,sub-10541,alpha,1.0,0.15068090527578593,0.1049953046,0.00940724881965,0.5461882941549999
