model,source_run,posterior_fit_window,prediction_type,stratification,partner,offer_pair,zero_option,run_or_bin,previous_feedback,evaluation_period,n_trials,n_participants,observed_high,predicted_high,residual_high,observed_investment,predicted_investment,residual_investment,predictive_interval_low,predictive_interval_high,investment_predictive_interval_low,investment_predictive_interval_high,posterior_draws,cell_weighting,sparse_cell,history_strata
H8,H8_train_noage,training,conditional_history,time_bin,friend,all,all,early,all,all,950,111,0.8238462488462486,0.5088106163540165,0.3150356324922321,5.312652912652913,3.8104461547076003,1.5022067579453129,0.4744158444158444,0.5378319878319876,3.64223977223977,3.9668912418912425,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,time_bin,friend,all,all,late,all,all,956,111,0.751151626151626,0.5811385967988474,0.17001302935277862,4.863816613816613,4.180335846450585,0.6834807673660279,0.5450536444286445,0.6176971589471589,4.015395670395671,4.361116734866733,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,time_bin,friend,all,all,middle,all,all,839,111,0.7689247939247938,0.5705589709011726,0.19836582302362127,4.665890965890965,3.917337802076689,0.7485531638142757,0.5325747381997382,0.6050190225190224,3.7479574342074335,4.077385123635124,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,previous_feedback,friend,all,all,all,defection,all,1321,111,0.7549592049592048,0.5405409867307257,0.21441821822847906,5.002802102802102,4.029920494303183,0.9728816084989189,0.511091794841795,0.5703665197415199,3.8787808062808065,4.178396805896804,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,previous_feedback,friend,all,all,all,no_previous,all,112,111,0.9234234234234234,0.3987839674665787,0.5246394559568448,6.09009009009009,3.576746638080569,2.5133434520095213,0.3063063063063063,0.49099099099099097,3.152702702702703,3.963963963963964,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,previous_feedback,friend,all,all,all,reciprocation,all,1312,111,0.7922443047443046,0.5818991319288795,0.21034517281542509,4.829201454201453,3.993276472163945,0.8359249820375076,0.5478449775324775,0.6106057396682396,3.8308838440088437,4.138441016566016,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,partner,stranger,all,all,all,all,all,2752,111,0.5190448454674238,0.5551312518669768,-0.03608640639955296,3.712182180252357,4.00981513260071,-0.29763295234835274,0.5321538950287995,0.5791749853326893,3.8939909663479466,4.127172653617734,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,offer,stranger,0-2,zero,all,all,all,394,111,0.7575075075075075,0.528817079592434,0.22869042791507355,1.515015015015015,1.057634159184868,0.4573808558301471,0.4804804804804805,0.5833333333333334,0.960960960960961,1.1666666666666667,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,offer,stranger,0-4,zero,all,all,all,388,111,0.7064564564564565,0.5583160245600902,0.14814043189636628,2.825825825825826,2.233264098240361,0.5925617275854651,0.5112612612612613,0.613382132132132,2.045045045045045,2.453528528528528,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,offer,stranger,0-8,zero,all,all,all,388,111,0.5893393393393394,0.5902512216657241,-0.0009118823263847275,4.714714714714715,4.722009773325793,-0.00729505861107782,0.539039039039039,0.6493993993993994,4.312312312312312,5.195195195195195,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,offer,stranger,2-4,positive_positive,all,all,all,398,111,0.47822822822822825,0.525842657606713,-0.04761442937848476,2.956456456456457,3.0516853152134265,-0.09522885875696963,0.47518768768768777,0.5766328828828828,2.9503753753753754,3.153265765765765,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,offer,stranger,2-8,positive_positive,all,all,all,791,111,0.392996567996568,0.5664330339118975,-0.17343646591532946,4.357979407979408,5.398598203471385,-1.0406187954919774,0.5284169884169885,0.6012848562848563,5.170501930501931,5.607709137709138,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,offer,stranger,4-8,positive_positive,all,all,all,393,111,0.3288288288288289,0.5502980379855793,-0.2214692091567504,5.315315315315316,6.201192151942316,-0.8858768366270002,0.5006381381381382,0.6036223723723722,6.002552552552554,6.41448948948949,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,zero_option,stranger,all,positive_positive,all,all,all,1582,111,0.3976950976950978,0.5521163129339361,-0.15442121523883834,4.241932841932842,5.007843528792,-0.7659106868591579,0.5252072120822121,0.58225068006318,4.877200528450527,5.143403387153388,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,zero_option,stranger,all,zero,all,all,all,1170,111,0.685289835289835,0.559184372188521,0.12610546310131399,3.0025753025753033,2.655435656785754,0.34713964578954926,0.5285507666757665,0.5925606288106285,2.4939911502411514,2.838206160706161,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,run,stranger,all,all,single_run,all,all,287,21,0.4468428396999826,0.5361927182337278,-0.08934987853374521,3.3790336647479498,3.9019103880113057,-0.522876723263356,0.4735358887144602,0.598171768707483,3.5686529740101163,4.184809436595151,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,time_bin,stranger,all,all,early,all,all,938,111,0.4997546247546247,0.5104385749773261,-0.010683950222701466,3.717043667043666,3.825682801260909,-0.10863913421724325,0.47715303777803764,0.5432195994695994,3.671170862420862,3.9808387933387928,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,time_bin,stranger,all,all,late,all,all,921,111,0.5123025623025621,0.5803161836349013,-0.06801362133233924,3.6706531206531223,4.144492283716653,-0.473839163063531,0.5459990022490022,0.6173492729742729,3.9440283627783637,4.338741533741535,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,time_bin,stranger,all,all,middle,all,all,893,111,0.5363206863206863,0.5708863794183096,-0.03456569309762325,3.769345719345718,4.086616433311346,-0.3172707139656281,0.5335018153768154,0.6119182325432324,3.8989613002113006,4.289552314552314,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,previous_feedback,stranger,all,all,all,defection,all,1309,111,0.4927447912742031,0.5426432078694455,-0.04989841659524241,3.6036395212865813,3.938240301321644,-0.3346007800350628,0.5105089379721732,0.575610346566229,3.7873091628238678,4.112165475364004,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,previous_feedback,stranger,all,all,all,no_previous,all,123,111,0.6081081081081081,0.405837947561014,0.20227016054709412,4.063063063063064,3.297322787758375,0.7657402753046889,0.3257132132132132,0.48348348348348347,2.9096846846846844,3.717792792792793,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,previous_feedback,stranger,all,all,all,reciprocation,all,1320,111,0.5491973241973241,0.5833450232464922,-0.034147699049168034,3.852864527864527,4.1678133479499815,-0.31494882008545444,0.5484323218698217,0.6146114311739312,3.988016595516596,4.324376507501508,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,partner,computer,all,all,all,all,all,2754,111,0.48026954526954524,0.5507178550884179,-0.07044830981887262,3.5342567607479887,3.9770504631977754,-0.4427937024497868,0.5249943456434685,0.5740322584467322,3.858321993370238,4.0910217919253,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,offer,computer,0-2,zero,all,all,all,395,111,0.6584084084084084,0.5287939910614048,0.12961441734700363,1.3168168168168168,1.0575879821228096,0.25922883469400726,0.4714339339339339,0.580349099099099,0.9428678678678678,1.160698198198198,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,offer,computer,0-4,zero,all,all,all,392,111,0.6006006006006005,0.5540560291959472,0.04654457140465329,2.402402402402402,2.216224116783789,0.18617828561861316,0.5059872372372374,0.6081268768768768,2.0239489489489495,2.4325075075075073,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,offer,computer,0-8,zero,all,all,all,393,111,0.5157657657657658,0.5680774508918731,-0.05231168512610729,4.126126126126127,4.544619607134985,-0.4184934810088583,0.5179617117117118,0.6186373873873873,4.143693693693694,4.949099099099098,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,offer,computer,2-4,positive_positive,all,all,all,396,111,0.4872372372372373,0.5248833246797734,-0.037646087442536114,2.974474474474474,3.049766649359547,-0.07529217488507278,0.47743993993993994,0.5743430930930931,2.9548798798798805,3.148686186186186,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,offer,computer,2-8,positive_positive,all,all,all,783,111,0.3788610038610038,0.5666420253339217,-0.18778102147291792,4.273166023166023,5.39985215200353,-1.1266861288375072,0.529488416988417,0.6027388996138997,5.176930501930501,5.616433397683397,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,offer,computer,4-8,positive_positive,all,all,all,395,111,0.3498498498498498,0.5470192251639089,-0.1971693753140591,5.399399399399399,6.188076900655635,-0.7886775012562364,0.49620870870870865,0.5975975975975977,5.984834834834834,6.390390390390389,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,zero_option,computer,all,positive_positive,all,all,all,1574,111,0.3994088869088869,0.5516295905538773,-0.1522207036449904,4.232414832414832,5.008781253831753,-0.7763664214169212,0.5245474457974458,0.580001845939346,4.875110556985557,5.1456677831677835,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,zero_option,computer,all,zero,all,all,all,1180,111,0.5905015405015404,0.5495720762550937,0.04092946424644661,2.6131157131157123,2.601442430840395,0.011673282275317387,0.5163687551187552,0.5780023692523693,2.436223041223042,2.750126652626653,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,run,computer,all,all,single_run,all,all,284,21,0.4404127618413332,0.5337027637394129,-0.09329000189807973,3.3466137037565615,3.8978780748129522,-0.5512643710563907,0.4711173746888033,0.5962552328623758,3.5785298035298028,4.213165009593581,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,time_bin,computer,all,all,early,all,all,859,111,0.4725676975676976,0.4999292982588328,-0.02736160069113519,3.4487259987260006,3.660994788430271,-0.21226878970427032,0.45866785616785616,0.5373349323349323,3.4733735846235843,3.8343358780858776,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,time_bin,computer,all,all,late,all,all,876,111,0.523132623132623,0.5755634928551611,-0.052430869722538076,3.704526754526753,4.095402644554886,-0.39087589002813283,0.5385022816272818,0.6116442891442891,3.8956154481154477,4.291205963705963,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,time_bin,computer,all,all,middle,all,all,1019,111,0.45108902608902623,0.5688468758968318,-0.11775784980780557,3.4197058197058188,4.088779146146228,-0.6690733264404094,0.5328493497243498,0.6009789134789133,3.910724358224359,4.257322609822608,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,previous_feedback,computer,all,all,all,defection,all,1370,111,0.4542325887914125,0.5406326080715537,-0.08640001928014118,3.414402715873303,3.8985558465064343,-0.4841531306331315,0.5083851715653185,0.5718112961862961,3.7511232207555736,4.053511157812626,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,previous_feedback,computer,all,all,all,no_previous,all,130,111,0.45495495495495497,0.3920276673339062,0.06292728762104877,3.972972972972973,3.628454637201701,0.344518335771272,0.3063063063063063,0.47759009009009,3.179954954954955,4.12635135135135,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,previous_feedback,computer,all,all,all,reciprocation,all,1254,111,0.5255488130488132,0.5797906875707541,-0.05424187452194096,3.73904878904879,4.163174022608144,-0.4241252335593546,0.5488974979599979,0.6113651107401107,3.993743533743532,4.3177685146435145,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,partner,friend,all,all,all,all,training,1424,111,0.8064980314980315,0.531876669904113,0.2746213615939185,5.135605235605238,3.8807162430032975,1.2548889926019409,0.5064033101533102,0.5565654703154703,3.7550409712909723,4.0160770448270435,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,offer,friend,0-2,zero,all,all,training,200,110,0.8954545454545455,0.5268587991058378,0.36859574634870773,1.790909090909091,1.0537175982116755,0.7371914926974155,0.45443181818181816,0.5910227272727272,0.9088636363636363,1.1820454545454544,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,offer,friend,0-4,zero,all,all,training,203,107,0.897196261682243,0.5580308879869079,0.33916537369533506,3.588785046728972,2.2321235519476317,1.3566614947813402,0.4905373831775701,0.6216121495327102,1.9621495327102805,2.4864485981308406,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,offer,friend,0-8,zero,all,all,training,201,109,0.908256880733945,0.5032910217504,0.404965858983545,7.26605504587156,4.0263281740032,3.23972687186836,0.4402522935779817,0.5643348623853209,3.5220183486238534,4.5146788990825675,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,offer,friend,2-4,positive_positive,all,all,training,199,108,0.8101851851851852,0.5200599331986371,0.29012525198654815,3.6203703703703702,3.040119866397274,0.5802505039730961,0.4537037037037037,0.5925925925925926,2.9074074074074074,3.185185185185185,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,offer,friend,2-8,positive_positive,all,all,training,418,111,0.7327327327327329,0.5542279340213896,0.17850479871134328,6.396396396396397,5.325367604128337,1.0710287922680601,0.512743993993994,0.602102102102102,5.076463963963964,5.612612612612613,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,offer,friend,4-8,positive_positive,all,all,training,203,110,0.6863636363636364,0.513746115298177,0.17261752106545936,6.745454545454545,6.054984461192707,0.6904700842618379,0.44534090909090907,0.5773863636363635,5.781363636363637,6.309545454545455,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,zero_option,friend,all,positive_positive,all,all,training,820,111,0.738953238953239,0.5364677402927829,0.20248549866045618,5.817417417417418,4.961201546868313,0.8562158705491045,0.5062888781638782,0.5728273809523807,4.813573037323035,5.122741848991849,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,zero_option,friend,all,zero,all,all,training,604,111,0.9010510510510508,0.5260314319263464,0.3750196191247044,4.223723723723726,2.4196233008579493,1.8041004228657767,0.48527777777777786,0.5656306306306309,2.2137987987987993,2.6192567567567577,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,run,friend,all,all,single_run,all,training,200,21,0.8226826083968942,0.5184680009999793,0.30421460739691497,5.261142032570605,3.857898676526425,1.4032433560441802,0.44310451453308597,0.5849706675599532,3.4559403559403563,4.208521438878582,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,time_bin,friend,all,all,early,all,training,950,111,0.8238462488462486,0.5088106163540165,0.3150356324922321,5.312652912652913,3.8104461547076003,1.5022067579453129,0.4744158444158444,0.5378319878319876,3.64223977223977,3.9668912418912425,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,time_bin,friend,all,all,middle,all,training,474,111,0.7784069784069781,0.567638720411094,0.21076825799588417,4.8404404404404415,3.9701402236923844,0.8703002167480571,0.521586407836408,0.6073875661375661,3.76699091949092,4.173657586157586,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,previous_feedback,friend,all,all,all,defection,training,680,111,0.7834799084799081,0.5177800516888034,0.26569985679110475,5.213913913913915,3.9400192187760696,1.2738946951378454,0.47923593236093254,0.5522526991276994,3.73951522951523,4.098144930644929,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,previous_feedback,friend,all,all,all,no_previous,training,112,111,0.9234234234234234,0.3987839674665787,0.5246394559568448,6.09009009009009,3.576746638080569,2.5133434520095213,0.3063063063063063,0.49099099099099097,3.152702702702703,3.963963963963964,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,previous_feedback,friend,all,all,all,reciprocation,training,632,111,0.8201415701415703,0.57285032788884,0.24729124225273025,4.842771342771341,3.836011883192506,1.0067594595788352,0.5307799764049762,0.6124487880737882,3.651952488202488,4.027659802659802,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,partner,stranger,all,all,all,all,training,1398,111,0.5187398687398684,0.5315049311422969,-0.012765062402428473,3.725369225369225,3.889069836365898,-0.16370061099667277,0.5050690944440945,0.5601028182278182,3.750459882959882,4.027650983900982,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,offer,stranger,0-2,zero,all,all,training,200,107,0.7616822429906542,0.519423555475026,0.24225868751562818,1.5233644859813085,1.038847110950052,0.48451737503125636,0.4532710280373832,0.5934579439252337,0.9065420560747663,1.1869158878504673,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,offer,stranger,0-4,zero,all,all,training,194,109,0.7110091743119266,0.5420251727845339,0.16898400152739268,2.8440366972477062,2.1681006911381355,0.6759360061095707,0.4723623853211009,0.6146788990825688,1.8894495412844037,2.458715596330275,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,offer,stranger,0-8,zero,all,all,training,193,107,0.5981308411214953,0.5626479034278062,0.03548293769368904,4.785046728971962,4.50118322742245,0.28386350154951234,0.48598130841121495,0.6261682242990654,3.8878504672897196,5.009345794392523,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,offer,stranger,2-4,positive_positive,all,all,training,207,109,0.47706422018348627,0.5133347163514841,-0.03627049616799782,2.9541284403669725,3.0266694327029677,-0.0725409923359952,0.4494266055045872,0.5825688073394495,2.8988532110091745,3.165137614678899,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,offer,stranger,2-8,positive_positive,all,all,training,408,110,0.396969696969697,0.5325933488709707,-0.13562365190127368,4.381818181818182,5.195560093225825,-0.813741911407643,0.4855871212121213,0.5856060606060607,4.913522727272728,5.513636363636364,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,offer,stranger,4-8,positive_positive,all,all,training,196,108,0.3287037037037037,0.5312883170848578,-0.20258461338115408,5.314814814814815,6.125153268339432,-0.8103384535246168,0.46296296296296297,0.5973379629629628,5.851851851851852,6.389351851851852,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,zero_option,stranger,all,positive_positive,all,all,training,811,111,0.40072930072930085,0.5268909942995452,-0.12616169357024437,4.256327756327757,4.873485426713357,-0.6171576703856001,0.4907794401544402,0.5629174710424709,4.700786679536679,5.039417631917631,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,zero_option,stranger,all,zero,all,all,training,587,111,0.6873873873873872,0.5392291109419183,0.14815827644546897,3.0159159159159157,2.5344511960142455,0.48146471990167017,0.49921921921921913,0.5830518018018019,2.3124924924924932,2.755780780780781,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,run,stranger,all,all,single_run,all,training,170,21,0.41991685563114134,0.5075135119386613,-0.08759665630752,3.395918367346939,3.838752938029901,-0.4428345706829617,0.4360685941043084,0.5806259448223733,3.4206131897203322,4.189464285714285,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,time_bin,stranger,all,all,early,all,training,938,111,0.4997546247546247,0.5104385749773261,-0.010683950222701466,3.717043667043666,3.825682801260909,-0.10863913421724325,0.47715303777803764,0.5432195994695994,3.671170862420862,3.9808387933387928,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,time_bin,stranger,all,all,middle,all,training,460,111,0.5581295581295581,0.5676719388544869,-0.009542380724928745,3.795795795795796,4.0030985404272075,-0.20730274463141152,0.5190915915915916,0.6182823895323895,3.7689886314886314,4.2517706992707005,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,previous_feedback,stranger,all,all,all,defection,training,650,111,0.5120656370656372,0.5181419454225293,-0.006076308356892102,3.622408122408123,3.7415660369013755,-0.11915791449325264,0.4748620048620049,0.5629544723294723,3.5354205991706,3.937154118404118,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,previous_feedback,stranger,all,all,all,no_previous,training,123,111,0.6081081081081081,0.405837947561014,0.20227016054709412,4.063063063063064,3.297322787758375,0.7657402753046889,0.3257132132132132,0.48348348348348347,2.9096846846846844,3.717792792792793,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,previous_feedback,stranger,all,all,all,reciprocation,training,625,109,0.5613222659094216,0.5737436077637545,-0.012421341854332968,3.9575506043395943,4.1534165401370124,-0.19586593579741818,0.5327508373379933,0.6153587811271296,3.946994320664045,4.3470627639435,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,partner,computer,all,all,all,all,training,1412,111,0.4652083152083152,0.5289007014540403,-0.06369238624572515,3.4356873856873857,3.839815364267748,-0.4041279785803624,0.5016279453779455,0.5533012445512444,3.7053323015823016,3.9694770932270953,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,offer,computer,0-2,zero,all,all,training,205,110,0.6409090909090909,0.5185903811213248,0.12231870978776604,1.2818181818181817,1.0371807622426497,0.2446374195755321,0.44534090909090907,0.5818181818181818,0.8906818181818181,1.1636363636363636,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,offer,computer,0-4,zero,all,all,training,203,109,0.5963302752293578,0.5418726775428292,0.05445759768652858,2.385321100917431,2.167490710171317,0.21783039074611432,0.4724770642201835,0.6100917431192661,1.889908256880734,2.4403669724770642,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,offer,computer,2-4,positive_positive,all,all,training,207,111,0.481981981981982,0.5137000460365002,-0.031718064054518214,2.963963963963964,3.027400092073001,-0.06343612810903698,0.44583333333333336,0.5811936936936936,2.891666666666667,3.1623873873873873,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,offer,computer,2-8,positive_positive,all,all,training,400,110,0.3704545454545455,0.5407535793062088,-0.17029903385166334,4.222727272727273,5.244521475837253,-1.0217942031099803,0.49316287878787873,0.585625,4.958977272727273,5.51375,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,offer,computer,4-8,positive_positive,all,all,training,202,107,0.3411214953271028,0.5281049459456362,-0.1869834506185334,5.364485981308412,6.112419783782545,-0.7479338024741331,0.4485981308411215,0.5887850467289719,5.794392523364486,6.355140186915888,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
H8,H8_train_noage,training,conditional_history,zero_option,computer,all,positive_positive,all,all,training,809,111,0.38973616473616474,0.5295100311482218,-0.13977386641205708,4.158236808236808,4.879301775534995,-0.7210649672981875,0.4945082582582582,0.5627397039897039,4.72085960960961,5.030485306735306,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
