parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,divergences,metric,chains,warmup_per_chain,draws_per_chain,adapt_delta,max_depth_hits,min_bfmi,passed
"natural[9,1]",0.425566,0.00410844,0.194652,0.206467,0.116339,0.419969,0.76231,2199.49,3998.31,9.30693,1.00105,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[9,2]",0.016897,0.000295872,0.0287772,0.0081061,0.000254694,0.00625982,0.0699501,12353.6,6295.63,52.2731,1.0007,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[10,1]",0.185574,0.00268408,0.10791,0.0685446,0.0637155,0.164651,0.388307,1334.97,4265.03,5.64879,1.00168,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[10,2]",0.0447921,0.000738413,0.0693299,0.02306,0.000773026,0.0180474,0.179303,12231.2,6386.93,51.7551,0.999931,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[11,1]",0.14782,0.000623314,0.0540819,0.0513761,0.0619821,0.146446,0.237684,7406.27,6353.28,31.3389,0.99981,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[11,2]",1.04814,0.00442011,0.371794,0.362478,0.487734,1.026,1.69216,7035.06,6824.18,29.7682,0.999808,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[12,1]",0.431143,0.00380893,0.196079,0.209499,0.115982,0.425886,0.766353,2606.28,4106.36,11.0282,1.00078,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[12,2]",0.0254452,0.000479303,0.0458578,0.0104961,0.000307312,0.00800701,0.110004,11312.4,6202.49,47.8674,0.999953,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[13,1]",0.280107,0.00288813,0.129793,0.108716,0.0991609,0.264576,0.51572,1963.77,4275.03,8.3095,1.001,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[13,2]",0.0619463,0.00116829,0.107025,0.0250751,0.000622099,0.0188168,0.281672,11101.8,6177.97,46.9764,0.999952,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[14,1]",0.299321,0.0025023,0.133779,0.117992,0.105933,0.286575,0.537136,2761.51,4616.36,11.6851,1.00078,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[14,2]",0.0961082,0.00128336,0.116304,0.0624128,0.000871186,0.0450375,0.335688,6676.8,5970.76,28.2523,1.00028,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[15,1]",0.386095,0.0040963,0.177489,0.181464,0.110835,0.375899,0.701816,1874.25,4404.7,7.93072,1.0009,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[15,2]",0.0141721,0.000241889,0.0224029,0.00733163,0.00029297,0.00596821,0.0557608,13235.5,6664.91,56.005,0.999903,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[16,1]",0.210459,0.00325471,0.113972,0.080394,0.0715963,0.189458,0.428125,974.866,3935.79,4.12506,1.00338,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[16,2]",0.0193001,0.000270702,0.0269294,0.0113516,0.000545087,0.00944752,0.0720168,11996.6,6052.01,50.7625,1.00005,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[17,1]",0.33614,0.0036728,0.156335,0.14832,0.104827,0.322239,0.622777,1710.85,4953.02,7.23928,1.00133,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[17,2]",0.0302542,0.000555988,0.0512663,0.0138396,0.000381455,0.0106797,0.128626,11250.0,6691.58,47.6032,1.00014,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[18,1]",0.180041,0.00278986,0.106647,0.0694205,0.0597994,0.159536,0.377201,1181.28,3914.64,4.99849,1.0017,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[18,2]",0.027929,0.00042589,0.0400824,0.016194,0.000629741,0.0132302,0.105169,11453.8,5685.26,48.4656,0.999964,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[19,1]",0.422438,0.00395105,0.195278,0.207704,0.114532,0.412604,0.764024,2464.45,4800.26,10.4281,1.00092,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[19,2]",0.0232458,0.000468128,0.0417929,0.0100562,0.0002795,0.00767515,0.10228,11061.0,6443.3,46.8036,1.00017,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[20,1]",0.16558,0.00322342,0.113635,0.0710848,0.0466782,0.13939,0.383167,1063.74,3248.18,4.50111,1.00216,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[20,2]",0.0157229,0.000190708,0.0197347,0.00989144,0.000532307,0.00851177,0.0549851,12045.0,5799.92,50.9674,1.00058,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[21,1]",0.184962,0.00261776,0.103418,0.070307,0.062926,0.166304,0.379449,1468.1,4082.04,6.21214,1.00093,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[21,2]",0.0596726,0.000922351,0.0855039,0.0330036,0.000870442,0.0254609,0.241744,10571.4,5656.35,44.7319,1.00009,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[22,1]",0.45078,0.00422973,0.207055,0.225555,0.115126,0.448174,0.804399,2401.12,4322.89,10.1601,1.0008,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[22,2]",0.0138982,0.000262532,0.0237205,0.0068002,0.000239261,0.0053661,0.0566341,11461.7,6567.67,48.4993,1.00016,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[23,1]",0.183046,0.00330452,0.113961,0.0721776,0.0569679,0.159017,0.408327,1114.54,3158.22,4.71607,1.00288,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[23,2]",0.0155434,0.000206377,0.0196434,0.0100102,0.000504371,0.00849617,0.0544355,11831.6,6321.16,50.0645,1.00023,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[24,1]",0.448001,0.00466067,0.204735,0.224524,0.113639,0.444173,0.794331,1936.3,4537.44,8.19325,1.00169,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[24,2]",0.00892429,0.000139505,0.0132208,0.00494769,0.000202415,0.00402203,0.0345814,10838.8,5406.52,45.8634,0.999919,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[25,1]",0.187685,0.00150481,0.0891431,0.0633057,0.0753258,0.174363,0.340196,3685.85,5105.16,15.5963,1.00064,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[25,2]",0.236582,0.00298532,0.230125,0.224927,0.0025508,0.170446,0.690591,4860.13,5927.96,20.5652,1.00061,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[26,1]",0.260623,0.00334976,0.12572,0.100109,0.0918076,0.243207,0.497363,1433.46,3738.65,6.06554,1.00166,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[26,2]",0.0429652,0.000779942,0.0703098,0.0203164,0.000573584,0.0154987,0.187057,12649.5,6402.22,53.5251,1.00001,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[27,1]",0.194874,0.00208218,0.102487,0.0682446,0.0717369,0.178056,0.37364,2332.56,4405.94,9.87003,1.00135,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[27,2]",0.147331,0.00198462,0.198087,0.0775745,0.00131787,0.0560895,0.589745,8309.04,6830.67,35.1589,1.00052,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[28,1]",0.423232,0.00338274,0.191481,0.202917,0.117412,0.415334,0.75385,3212.12,4678.2,13.5918,1.00092,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[28,2]",0.0471794,0.000887438,0.082467,0.0178098,0.000323496,0.0129824,0.22074,9374.27,6377.76,39.6663,1.00042,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[29,1]",0.13608,0.000555625,0.0535151,0.050231,0.0540873,0.132488,0.229086,8612.28,6958.9,36.4421,0.999992,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[29,2]",1.14145,0.00410682,0.377638,0.364148,0.583217,1.10642,1.81857,8303.73,6989.12,35.1365,1.00031,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[30,1]",0.388598,0.00446956,0.18048,0.182859,0.110096,0.377182,0.715215,1640.04,3958.69,6.93969,1.0018,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[30,2]",0.00919952,0.000140534,0.0130985,0.00523321,0.00024208,0.00435125,0.0342333,11416.3,6079.66,48.3071,1.00075,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[31,1]",0.432858,0.00412618,0.198069,0.214445,0.117165,0.427203,0.77399,2293.61,4644.64,9.70521,1.00109,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[31,2]",0.019084,0.00034894,0.0315247,0.00887288,0.000262956,0.00677495,0.0801224,11381.6,5443.87,48.1603,1.00086,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[32,1]",0.130137,0.000598769,0.0590912,0.0501886,0.0476118,0.124028,0.227764,10449.4,6697.1,44.2158,0.999978,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[32,2]",0.676942,0.00452718,0.331375,0.324447,0.110562,0.673877,1.23711,5021.14,2676.29,21.2465,1.0004,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[33,1]",0.302926,0.00422393,0.144975,0.124583,0.096988,0.284993,0.579132,1157.03,4370.61,4.89585,1.00278,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[33,2]",0.0155878,0.000241282,0.0225854,0.00883902,0.000386123,0.00726931,0.0597241,13335.3,5625.21,56.427,0.999853,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[34,1]",0.147264,0.00101472,0.0752484,0.0567904,0.053572,0.136137,0.276209,6576.07,6457.2,27.826,1.00059,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[34,2]",0.389306,0.00429242,0.301676,0.357373,0.00612915,0.356464,0.924304,4230.89,4421.56,17.9026,1.00097,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[35,1]",0.220141,0.00259329,0.112897,0.0790625,0.0775607,0.202267,0.425794,1633.97,4610.64,6.91398,1.00126,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[35,2]",0.0621232,0.00108039,0.103302,0.0277773,0.000725001,0.0209279,0.277274,12516.2,6021.41,52.961,0.999927,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[36,1]",0.287012,0.00386194,0.137697,0.116265,0.0950322,0.269989,0.541065,1228.28,3506.24,5.19737,1.00327,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[36,2]",0.0197397,0.000294438,0.0289285,0.0111212,0.000415053,0.00883048,0.0778902,11895.1,5460.96,50.3329,1.00004,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[37,1]",0.210981,0.00380451,0.120431,0.080965,0.0684738,0.188226,0.437949,876.856,3231.92,3.71033,1.00358,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[37,2]",0.0137025,0.000176863,0.0179121,0.00852302,0.000419543,0.00728113,0.0488798,12113.2,6118.93,51.2557,0.999884,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[38,1]",0.203559,0.00264693,0.1057,0.0745676,0.0745017,0.185782,0.401886,1513.53,4166.33,6.40438,1.00154,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[38,2]",0.0657013,0.000965087,0.0932691,0.0352123,0.000893584,0.0263757,0.265303,9416.71,6132.87,39.8459,1.00053,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[39,1]",0.195305,0.00115081,0.0804546,0.0628167,0.0873406,0.187156,0.325596,5319.01,5965.72,22.5069,0.999893,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[39,2]",0.368528,0.00409401,0.280356,0.322191,0.0055179,0.345395,0.879246,4088.18,4464.36,17.2988,1.00056,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[40,1]",0.335722,0.00324492,0.153813,0.143511,0.104453,0.321552,0.613072,2214.36,4124.75,9.36988,1.00116,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[40,2]",0.0535383,0.00119154,0.104786,0.018133,0.000499548,0.0136254,0.249936,10813.2,6043.72,45.7549,1.0,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[41,1]",0.353341,0.00453646,0.16686,0.161076,0.10645,0.339694,0.656233,1360.39,4139.53,5.75637,1.00218,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[41,2]",0.0107455,0.000161999,0.0150372,0.00615133,0.000276928,0.00511035,0.0402762,11215.9,6191.87,47.459,1.00004,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[42,1]",0.154057,0.00175967,0.0909036,0.0603405,0.0525793,0.138465,0.300074,2472.14,4492.56,10.4606,1.00065,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[42,2]",0.119918,0.00148959,0.154245,0.072052,0.00144867,0.0533508,0.452057,8666.77,5982.69,36.6726,1.00004,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[43,1]",0.14626,0.000601641,0.0535503,0.051577,0.0600891,0.144732,0.236592,7904.26,6108.15,33.4461,1.00057,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[43,2]",0.989822,0.00417827,0.354953,0.344941,0.443467,0.965598,1.61472,7099.94,6501.62,30.0427,1.00038,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[44,1]",0.415363,0.00303691,0.1992,0.223811,0.105432,0.405443,0.759689,4391.1,5177.16,18.5805,1.00063,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[44,2]",0.126639,0.00281774,0.194037,0.045973,0.00047213,0.0320693,0.561806,4779.49,6056.43,20.224,1.00026,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[45,1]",0.426915,0.00413299,0.195755,0.206009,0.115312,0.418984,0.767735,2286.66,4421.52,9.6758,1.00069,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[45,2]",0.0179755,0.000325936,0.0297072,0.00850755,0.000278123,0.00665416,0.0758986,12270.6,6027.71,51.9217,1.00034,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[46,1]",0.188102,0.00326941,0.117618,0.0748205,0.0574728,0.163094,0.40986,1034.12,3571.89,4.3758,1.00233,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[46,2]",0.0136025,0.000163481,0.0169694,0.00854374,0.000500372,0.00754999,0.0471037,12166.6,5914.98,51.482,1.00053,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[47,1]",0.203679,0.00284929,0.110319,0.0744377,0.0714216,0.18393,0.414124,1363.34,3931.76,5.76884,1.00148,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[47,2]",0.0335931,0.0005083,0.0488851,0.0189356,0.00059254,0.0153202,0.1346,11647.2,6118.63,49.2841,1.00049,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[48,1]",0.151302,0.00196221,0.0952986,0.0606563,0.0493305,0.131942,0.314214,2432.79,3719.08,10.2941,1.00111,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[48,2]",0.100528,0.00127621,0.134568,0.0571459,0.00128642,0.0428476,0.390642,9498.22,6322.3,40.1908,1.00014,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[49,1]",0.223925,0.00298966,0.115963,0.0824819,0.0775715,0.204919,0.444989,1313.72,3636.8,5.55887,1.00162,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[49,2]",0.0305731,0.000465308,0.0453466,0.0164211,0.000590222,0.0130767,0.121716,12869.5,5943.16,54.4561,1.00003,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[50,1]",0.208661,0.00318753,0.115204,0.0780154,0.071363,0.187462,0.432628,1150.64,3669.42,4.86881,1.00169,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[50,2]",0.0230999,0.000350202,0.0323653,0.0133334,0.000535408,0.0108812,0.0888232,12204.1,5570.27,51.6407,0.999945,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[51,1]",0.169985,0.00257046,0.103593,0.0679541,0.0553319,0.149745,0.360578,1436.59,3649.62,6.07878,1.00244,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[51,2]",0.048693,0.000752276,0.0730569,0.0255711,0.000913526,0.0201845,0.190538,11323.7,6654.57,47.9153,0.999833,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[52,1]",0.392446,0.00450343,0.184786,0.18654,0.107541,0.381582,0.728838,1702.27,3923.7,7.20299,1.00217,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[52,2]",0.00981106,0.000145822,0.014359,0.00563188,0.00023846,0.00455205,0.0377439,12971.3,6216.6,54.887,0.999768,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[53,1]",0.224,0.00326229,0.117675,0.0833693,0.0769293,0.205072,0.449497,1170.57,3755.18,4.95315,1.00203,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[53,2]",0.0309085,0.000500492,0.0484394,0.0159585,0.000557576,0.0126933,0.125946,13684.2,6255.41,57.9034,1.00037,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[54,1]",0.288856,0.00290275,0.139683,0.122178,0.0874782,0.273977,0.537266,2396.87,4872.59,10.1421,1.00116,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[54,2]",0.074958,0.00152256,0.129936,0.0275078,0.000618811,0.0203803,0.353316,8137.08,6411.46,34.4313,1.00028,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[55,1]",0.359868,0.00227628,0.157261,0.155024,0.11174,0.350238,0.63581,4706.02,4878.44,19.9131,1.00057,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[55,2]",0.163994,0.00258582,0.181007,0.13728,0.000888872,0.0968304,0.528086,4445.53,5811.55,18.8108,1.00013,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[56,1]",0.229288,0.00266632,0.111988,0.0840528,0.0820177,0.214181,0.439445,1607.7,4359.14,6.80284,1.00131,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[56,2]",0.0536378,0.000773016,0.0768086,0.0279332,0.000721968,0.0211653,0.225331,10714.7,6113.79,45.3383,0.999651,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[57,1]",0.181214,0.00319993,0.116096,0.0705909,0.0546597,0.155547,0.40642,1075.4,3663.59,4.55046,1.00204,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[57,2]",0.0168002,0.000216247,0.0222016,0.0103584,0.000481849,0.00877832,0.0618617,12001.9,5451.32,50.7848,1.00002,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
"natural[58,1]",0.212711,0.00338907,0.116269,0.0789824,0.074844,0.191072,0.439338,988.57,3445.89,4.18304,1.00339,H2_train_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.8075570869434565,True
