model,draw,high_probability,extreme_trial_fraction,nearly_deterministic_participant_fraction
H7,0,0.5006323595686207,0.0021899811627829387,0.0
H7,1,0.6193683301892571,0.019555945588266916,0.0
H7,2,0.609632796371455,0.03007191458024328,0.0
H7,3,0.4880256469927405,0.017038243856084326,0.0
H7,4,0.5305482517999566,0.003495777813230809,0.0
H7,5,0.4988251566876455,0.00010854227721697602,0.0
H7,6,0.5169350313985388,0.00490221387632169,0.0
H7,7,0.4955808197910356,0.3034990177227182,0.02702702702702703
H7,8,0.5424386970881965,0.12940112784065172,0.0
H7,9,0.5260754684270539,0.028385321183274234,0.0
H7,10,0.5395138884929912,0.015086006155977093,0.0
H7,11,0.5309348817420633,0.0037991555641101187,0.0
H7,12,0.5777407844077926,0.003169191001822341,0.0
H7,13,0.5105337886392229,0.12242013273373782,0.0
H7,14,0.500492228229518,0.0,0.0
H7,15,0.5050019090294601,0.0,0.0
H7,16,0.5715294768559592,0.03647790644171547,0.0
H7,17,0.5910648694029174,0.23611930730987973,0.05405405405405406
H7,18,0.6963014992311977,0.17615181775100847,0.0
H7,19,0.5776830486048858,0.08467460264614438,0.0
H7,20,0.6420224320589931,0.23985171385733114,0.0
H7,21,0.534570005757669,0.019288812477828706,0.0
H7,22,0.43383505477855006,0.17571175477371756,0.0
H7,23,0.5356541441272036,0.0,0.0
H7,24,0.5530635309318778,0.038707676036795674,0.0
H7,25,0.5583972629630171,0.1790594170488214,0.018018018018018018
H7,26,0.5775309608810253,0.02981561290326438,0.0
H7,27,0.5031316187220982,0.0012001173708336118,0.0
H7,28,0.6724138965774096,0.3638505320443048,0.009009009009009009
H7,29,0.4511564427940396,0.0315441554209205,0.0
H7,30,0.4512844587363269,0.0,0.0
H7,31,0.5742438439836367,0.02802743316215436,0.0
H7,32,0.46959663892900316,0.11287097989503775,0.0
H7,33,0.568017251856652,0.20595772715225402,0.009009009009009009
H7,34,0.5441224261542987,0.02857819990087598,0.0
H7,35,0.5280974563693452,0.23854268497341116,0.0
H7,36,0.49765477562645344,0.1551008869359838,0.04504504504504504
H7,37,0.564292914638414,0.16102115317958585,0.0
H7,38,0.5697215492881988,0.18058672997372183,0.0
H7,39,0.4812217716094951,0.06689880474107017,0.0
H7,40,0.5364069042426667,0.2205136859333467,0.0
H7,41,0.5979041102565895,0.005675702498071133,0.0
H7,42,0.5834360162536602,0.08836040881261856,0.0
H7,43,0.5007021001276902,0.0,0.0
H7,44,0.6483233812523911,0.16930242875268584,0.0
H7,45,0.410774993294549,0.03666220771821097,0.0
H7,46,0.5586455560452988,0.031093559795783366,0.0
H7,47,0.6229682788043356,0.13492496878965451,0.0
H7,48,0.45506018556214917,0.01894882338590277,0.0
H7,49,0.5428810564473673,0.019370102052410233,0.0
H7,50,0.45752460232725495,0.09104729891736342,0.009009009009009009
H7,51,0.5563500738673098,0.038681687418517935,0.0
H7,52,0.5081344811687666,0.31433260180515477,0.0
H7,53,0.4924117952610382,0.2712464074811115,0.09009009009009009
H7,54,0.5534383172768289,0.0033247533247533242,0.0
H7,55,0.4810720488591538,0.022885038115474245,0.0
H7,56,0.613594341330784,0.06676026429943684,0.0
H7,57,0.5547827814966186,0.025416948690608038,0.0
H7,58,0.5746100365729705,0.009847086286425156,0.0
H7,59,0.5398255957293187,0.14617414126014477,0.0
H7,60,0.46347731622884336,0.0,0.0
H7,61,0.4856691807744759,0.0,0.0
H7,62,0.490978343041092,0.08098009527348185,0.0
H7,63,0.45766974693333634,0.07271013976570005,0.0
H7,64,0.5391005714760192,0.021132622685698484,0.0
H7,65,0.5372377874563281,0.11088536032100092,0.0
H7,66,0.4803891119014267,0.11878992890850332,0.0
H7,67,0.5041590881766342,0.018218332673934485,0.0
H7,68,0.50208801294126,0.031330011902743454,0.0
H7,69,0.5348129844678677,0.151836488114903,0.0
H7,70,0.49464759317728507,0.17359491367689917,0.0
H7,71,0.6274238834797914,0.157929700384804,0.0
H7,72,0.6716351382180505,0.462671212704362,0.018018018018018018
H7,73,0.6297526815677135,0.031547053452726084,0.0
H7,74,0.5142671474000992,0.04816077380421191,0.0
H7,75,0.5476781892531479,0.013797093986551004,0.0
H7,76,0.5000562424781552,0.019902554773402362,0.0
H7,77,0.48142627585112274,0.0,0.0
H7,78,0.6305412144530765,0.05170606660123455,0.0
H7,79,0.5974862664922673,0.23907390929682795,0.0
H7,80,0.5978451487284381,0.042743411869170356,0.0
H7,81,0.5096512480122438,0.0,0.0
H7,82,0.48745389652373033,0.12122515084263251,0.009009009009009009
H7,83,0.6046318585676789,0.02313941570958176,0.0
H7,84,0.5674396460158263,0.08866282147739442,0.0
H7,85,0.4527940003684109,0.046804792956313894,0.0
H7,86,0.6117189481294034,0.09596382925528694,0.0
H7,87,0.38853655196259956,0.0020907260301293432,0.0
H7,88,0.47304141436815184,0.0,0.0
H7,89,0.5280237164532171,0.07165699026838271,0.0
H7,90,0.534809823660252,0.0017329913581586942,0.0
H7,91,0.5313784286616898,0.09765378112383076,0.0
H7,92,0.5805565318280029,0.021943161156943974,0.0
H7,93,0.3884360561202586,0.2917971291818935,0.0
H7,94,0.5132841866774202,0.0,0.0
H7,95,0.5249022028399151,0.022113265505125625,0.0
H7,96,0.5866383600166974,0.023451829404155734,0.0
H7,97,0.5095097425131487,0.0004628688839215155,0.0
H7,98,0.5477971918797157,0.25101960355568403,0.0
H7,99,0.4756914398996771,0.1603715961398243,0.0
H7,100,0.5552507357696262,0.13952316401902595,0.009009009009009009
H7,101,0.5964949006324864,0.12767221508412666,0.0
H7,102,0.5733701659157848,0.04737328205640056,0.0
H7,103,0.533881749089775,0.15680366544742744,0.009009009009009009
H7,104,0.5645939182052773,0.0,0.0
H7,105,0.5252799504551126,0.050741588366521005,0.0
H7,106,0.5782280149549585,0.035209371249568286,0.0
H7,107,0.5937175927054302,0.09128829769879211,0.0
H7,108,0.49270545029730867,0.0,0.0
H7,109,0.4476639865402376,0.1661722934333385,0.009009009009009009
H7,110,0.5545560656975312,0.011567629380343652,0.0
H7,111,0.5502668915021948,0.030193312527820013,0.0
H7,112,0.543459583485261,0.007849938394018867,0.0
H7,113,0.5141312972994514,0.08594986263357567,0.0
H7,114,0.5430654457277194,0.015218064256857126,0.0
H7,115,0.5238758663143069,0.074529047400559,0.0
H7,116,0.4756741894654118,0.030453898385158253,0.0
H7,117,0.5105484635904516,0.06247256664386421,0.0
H7,118,0.5032619228429152,0.006440085776192763,0.0
H7,119,0.5157657635913855,0.015633950404759102,0.0
H7,120,0.5439181126266853,0.14885111670676499,0.0
H7,121,0.49059087311374655,0.0,0.0
H7,122,0.5856690094417908,0.10269095592283704,0.0
H7,123,0.5110776310689319,0.012225282110361281,0.0
H7,124,0.5097953971216808,0.060202071294581015,0.0
H7,125,0.5485220229839208,0.008216917723759813,0.0
H7,126,0.5352984953308152,0.250425136949986,0.06306306306306306
H7,127,0.5405141418288474,0.03837559623265562,0.0
H7,128,0.5644365308352929,0.18960637005947484,0.0
H7,129,0.504508838362525,0.0750400830552018,0.0
H7,130,0.46123752397239287,0.010949444890085501,0.0
