run,model,age,parameter,mean,median,ci_low,ci_high
HPreference_full_age,HPreference,21.0,alpha,0.08974939379865239,0.08367831214022185,0.033037838009324784,0.18139643974173944
HPreference_full_age,HPreference,21.0,kappa,0.33807262447528696,0.33127745013790144,0.21391937376543993,0.499281375148902
HPreference_full_age,HPreference,21.0,preference_friend,2.153852759995687,2.139641230897867,1.4484883257888639,2.943235873565375
HPreference_full_age,HPreference,21.0,preference_stranger,0.7812769239912681,0.7754587994009384,0.3146608067990732,1.275193320534614
HPreference_full_age,HPreference,21.983333333333334,alpha,0.09067393355535472,0.08488123942092907,0.03410989279992238,0.18119296259041953
HPreference_full_age,HPreference,21.983333333333334,kappa,0.33375788820752855,0.32732824186928167,0.21391844671627813,0.48815040002958804
HPreference_full_age,HPreference,21.983333333333334,preference_friend,2.164367666617131,2.1494681352049776,1.473169993036855,2.93665522744962
HPreference_full_age,HPreference,21.983333333333334,preference_stranger,0.7812120098234174,0.7753928544450664,0.327700221823164,1.2624725127481204
HPreference_full_age,HPreference,22.966666666666665,alpha,0.0916208413900738,0.08606167584475147,0.0350419523082508,0.18105963239134837
HPreference_full_age,HPreference,22.966666666666665,kappa,0.3295160999852295,0.32353890341003155,0.21364198354599384,0.4771797302862594
HPreference_full_age,HPreference,22.966666666666665,preference_friend,2.174882573238576,2.1604668487955823,1.498230534377883,2.9330072325345657
HPreference_full_age,HPreference,22.966666666666665,preference_stranger,0.7811470956555668,0.7756687905915916,0.3386601953739155,1.251116363232177
HPreference_full_age,HPreference,23.95,alpha,0.09259053543792439,0.08716455580950119,0.03597684079412972,0.18094328637535545
HPreference_full_age,HPreference,23.95,kappa,0.3253458772643127,0.3196525654371577,0.21352549707092458,0.46716388391279917
HPreference_full_age,HPreference,23.95,preference_friend,2.18539747986002,2.1710224085506717,1.5221983024920513,2.9283137104099146
HPreference_full_age,HPreference,23.95,preference_stranger,0.7810821814877162,0.7752742062149456,0.35064735918045886,1.2401642563804636
HPreference_full_age,HPreference,24.933333333333334,alpha,0.09358343854018496,0.0883184840586961,0.03697607639288038,0.18071976515894225
HPreference_full_age,HPreference,24.933333333333334,kappa,0.32124586658287957,0.3160943074741137,0.21312861174202186,0.4575018374574643
HPreference_full_age,HPreference,24.933333333333334,preference_friend,2.195912386481465,2.1815416981723272,1.5463460370425997,2.9240159954842584
HPreference_full_age,HPreference,24.933333333333334,preference_stranger,0.7810172673198659,0.7748669426494763,0.3608062893921667,1.2292879279153457
HPreference_full_age,HPreference,25.0,alpha,0.09365160472667222,0.08840460931184156,0.03705283702814258,0.18072107959671133
HPreference_full_age,HPreference,25.0,kappa,0.32097040796542875,0.3158608721747995,0.21315946932140709,0.45687932387857977
HPreference_full_age,HPreference,25.0,preference_friend,2.196625261506648,2.182153299561243,1.5480706688707604,2.923107481263218
HPreference_full_age,HPreference,25.0,preference_stranger,0.7810128663593335,0.7748244540533801,0.361712913755394,1.2285530033719432
HPreference_full_age,HPreference,25.916666666666664,alpha,0.09459997798122247,0.08956227205539236,0.038059318843522656,0.18085327399637247
HPreference_full_age,HPreference,25.916666666666664,kappa,0.31721474290173446,0.3124446284239034,0.21287480484169022,0.4481912575211504
HPreference_full_age,HPreference,25.916666666666664,preference_friend,2.206427293102909,2.1922861611095668,1.5707722952732333,2.9202258957140312
HPreference_full_age,HPreference,25.916666666666664,preference_stranger,0.7809523531520153,0.7743270846571068,0.371354215145357,1.217305994417449
HPreference_full_age,HPreference,26.9,alpha,0.0956405851924897,0.09078635772979762,0.03912735863049164,0.1808360366689891
HPreference_full_age,HPreference,26.9,kappa,0.3132512089608889,0.3088605002581388,0.21211605028849428,0.43884869741189675
HPreference_full_age,HPreference,26.9,preference_friend,2.2169421997243535,2.2031531761196637,1.5951960215349477,2.9164711028591563
HPreference_full_age,HPreference,26.9,preference_stranger,0.7808874389841647,0.7740879625642709,0.38221327931924887,1.207166370559032
HPreference_full_age,HPreference,27.883333333333333,alpha,0.09670569542160862,0.0919250109947318,0.04017938942651308,0.1810444722959838
HPreference_full_age,HPreference,27.883333333333333,kappa,0.3093539946516385,0.30514263995811797,0.2112239167778909,0.4302286692456848
HPreference_full_age,HPreference,27.883333333333333,preference_friend,2.227457106345798,2.2141230055269094,1.617297213683084,2.9154791531208892
HPreference_full_age,HPreference,27.883333333333333,preference_stranger,0.7808225248163141,0.7742747268797817,0.3914187300594518,1.1953653428260804
HPreference_full_age,HPreference,28.866666666666667,alpha,0.09779574736453006,0.09322728859526769,0.04115939649168389,0.18163211739004584
HPreference_full_age,HPreference,28.866666666666667,kappa,0.30552185640381196,0.3015999514537148,0.21058088793995047,0.42133459208093066
HPreference_full_age,HPreference,28.866666666666667,preference_friend,2.237972012967243,2.224381015228392,1.639244971653951,2.914211477548425
HPreference_full_age,HPreference,28.866666666666667,preference_stranger,0.7807576106484635,0.7745569091422444,0.40031682124042356,1.1857446631287638
HPreference_full_age,HPreference,29.85,alpha,0.09891118275875334,0.09442169144379467,0.042360746922439345,0.18198938520890215
HPreference_full_age,HPreference,29.85,kappa,0.30175357658780627,0.2981088840259317,0.20999303441984168,0.41320142929121445
HPreference_full_age,HPreference,29.85,preference_friend,2.248486919588687,2.234227384864358,1.6601734013291813,2.913866796029742
HPreference_full_age,HPreference,29.85,preference_stranger,0.780692696480613,0.774500276745697,0.40897290914183726,1.1772754682001962
HPreference_full_age,HPreference,30.833333333333332,alpha,0.10005244593559647,0.09559238349034871,0.0433279749739813,0.1825416527507766
HPreference_full_age,HPreference,30.833333333333332,kappa,0.29804796293103186,0.2946735641384035,0.20913781030376113,0.4055159222475258
HPreference_full_age,HPreference,30.833333333333332,preference_friend,2.259001826210132,2.24485233338671,1.6810694085149016,2.915104479722934
HPreference_full_age,HPreference,30.833333333333332,preference_stranger,0.7806277823127624,0.7751428350387264,0.4169747047465141,1.167245379341062
HPreference_full_age,HPreference,31.816666666666666,alpha,0.10121998332953319,0.09686398128304269,0.04429126361209703,0.18323090198934397
HPreference_full_age,HPreference,31.816666666666666,kappa,0.2944038479483976,0.2911419839184125,0.20827124678676529,0.39835520667221735
HPreference_full_age,HPreference,31.816666666666666,preference_friend,2.269516732831576,2.2550976110667516,1.7013728824089285,2.9167959461143282
HPreference_full_age,HPreference,31.816666666666666,preference_stranger,0.7805628681449118,0.7749253227674301,0.4254161159169463,1.1599910018725208
HPreference_full_age,HPreference,32.8,alpha,0.10241424294266045,0.09813283617881596,0.045338397208030685,0.18410365587316666
