parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,divergences,metric,chains,warmup_per_chain,draws_per_chain,adapt_delta,max_depth_hits,min_bfmi,passed
"natural[3,1]",0.286835,0.00365371,0.193554,0.175853,0.050218,0.241842,0.676731,2453.73,4117.23,0.59264,1.00064,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[3,2]",0.104298,0.00102862,0.0844773,0.055422,0.0227317,0.080992,0.262314,5864.33,5582.25,1.41639,1.00078,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[3,3]",2.3224,0.0153569,1.23938,1.22968,0.541776,2.1952,4.54306,6995.25,6414.26,1.68954,1.00049,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[3,4]",1.34327,0.00870028,0.910437,0.856751,0.066152,1.24876,2.99595,12034.9,6685.44,2.90674,1.00139,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[4,1]",0.135747,0.002324,0.130325,0.0843011,0.0143325,0.0973483,0.395008,3167.55,4741.42,0.765048,1.00089,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[4,2]",0.303289,0.00226315,0.193074,0.153205,0.0868376,0.255617,0.677366,6773.99,6372.86,1.6361,1.00061,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[4,3]",3.55264,0.0120929,1.06955,1.04407,1.94918,3.45523,5.45115,8022.64,6711.67,1.93768,1.00105,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[4,4]",0.939153,0.00760972,0.619668,0.507318,0.186485,0.806806,2.14635,7642.78,5763.6,1.84594,1.00046,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[5,1]",0.300778,0.00321683,0.207466,0.18557,0.0508881,0.251147,0.734457,3781.54,5215.51,0.913343,1.00072,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[5,2]",0.174482,0.00223636,0.163268,0.114746,0.0195528,0.130292,0.477761,4342.94,5282.15,1.04894,1.00201,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[5,3]",1.38857,0.0178093,1.19117,0.915967,0.0522616,1.05104,3.82741,5597.9,5068.41,1.35204,1.00206,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[5,4]",-0.252297,0.012403,0.998875,0.799274,-1.74378,-0.33489,1.64078,7190.07,5381.43,1.7366,1.0014,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[6,1]",0.154681,0.00171433,0.117916,0.0936838,0.0231216,0.12757,0.382056,4065.15,4679.47,0.981844,1.00033,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[6,2]",0.293049,0.00226842,0.187656,0.154371,0.0755713,0.251926,0.653931,5421.22,5030.48,1.30937,1.00004,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[6,3]",2.20977,0.0129109,0.944022,0.879165,0.958886,2.05821,3.96381,6294.83,5241.08,1.52037,1.00073,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[6,4]",0.368327,0.00799298,0.593295,0.418252,-0.378118,0.25685,1.51422,6794.9,4656.24,1.64115,1.00039,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[7,1]",0.155133,0.0026029,0.129614,0.0958131,0.0212462,0.121298,0.419451,2130.91,4635.37,0.514673,1.00099,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[7,2]",0.334769,0.00180492,0.164367,0.143151,0.126074,0.305895,0.647817,8580.92,5285.1,2.07252,1.00159,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[7,3]",3.66573,0.0113979,1.11169,1.06043,2.02046,3.57285,5.64611,10303.7,6469.12,2.48863,1.00014,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[7,4]",2.16428,0.00860304,0.816696,0.787408,1.00032,2.07386,3.64226,10218.8,5470.3,2.46812,1.00087,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[8,1]",0.314732,0.00314221,0.204037,0.208774,0.0493653,0.278069,0.706005,3944.78,5343.16,0.95277,1.00082,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[8,2]",0.110043,0.000743988,0.0696064,0.0566753,0.0288473,0.0944546,0.243011,7211.81,6079.45,1.74185,1.00031,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[8,3]",2.97279,0.0123743,1.16618,1.1557,1.29064,2.85364,5.06901,9687.19,6566.23,2.33972,1.00009,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[8,4]",0.872812,0.00884709,0.886338,0.827054,-0.415194,0.773343,2.45745,11592.4,5902.92,2.79987,1.00019,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[9,1]",0.346639,0.0038595,0.217278,0.222732,0.0538012,0.30671,0.760754,2957.81,4321.45,0.71439,1.00115,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[9,2]",0.0685212,0.000543239,0.0479829,0.0387985,0.0147786,0.056665,0.161591,7139.48,5815.61,1.72437,1.00071,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[9,3]",2.76292,0.0140241,1.30452,1.29593,0.881811,2.63467,5.12933,9333.67,6227.12,2.25433,1.00059,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[9,4]",0.61702,0.0104349,1.05289,0.99335,-0.978456,0.544724,2.42468,10936.9,6150.82,2.64156,1.00028,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[10,1]",0.301432,0.00334229,0.203204,0.199549,0.048134,0.255665,0.702421,3168.47,4294.58,0.765271,1.0004,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[10,2]",0.130054,0.00138294,0.109019,0.0717813,0.0244357,0.0978379,0.345656,5378.69,5202.83,1.2991,1.00061,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[10,3]",1.88282,0.015002,1.20398,1.16857,0.271553,1.70935,4.11523,6990.87,5643.88,1.68848,1.00081,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[10,4]",0.894578,0.0102165,0.946562,0.860419,-0.451325,0.792956,2.57624,9587.46,6143.37,2.31563,1.00032,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[11,1]",0.133576,0.000841267,0.0656333,0.0589134,0.0445576,0.124603,0.251933,5715.18,5866.76,1.38037,0.999944,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[11,2]",1.57369,0.0114803,0.886772,0.794721,0.485705,1.40563,3.24493,5044.86,4934.88,1.21847,1.0011,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[11,3]",0.247635,0.00222171,0.174554,0.124627,-0.0682047,0.278203,0.45541,6561.99,6167.41,1.5849,1.00023,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[11,4]",-0.235383,0.00472318,0.330501,0.235771,-0.864926,-0.149702,0.107316,6085.94,5881.29,1.46992,1.00079,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[12,1]",0.331622,0.00347969,0.209758,0.208555,0.0528179,0.292096,0.749071,3502.53,5017.01,0.845954,1.00112,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[12,2]",0.0963379,0.00101129,0.0820449,0.0564952,0.0159076,0.0744063,0.256324,5444.39,5499.97,1.31497,1.00003,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[12,3]",2.37463,0.0160115,1.31373,1.28394,0.567927,2.20727,4.74997,7343.19,5995.27,1.77358,1.00015,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[12,4]",0.358758,0.0110338,0.984248,0.891033,-1.06477,0.241032,2.1669,9091.87,4869.63,2.19593,1.00003,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[13,1]",0.135726,0.00135236,0.0972825,0.0789488,0.0232961,0.116467,0.314652,5354.17,5513.03,1.29318,1.00102,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[13,2]",0.441297,0.0044814,0.325381,0.229856,0.103112,0.354423,1.06049,4440.48,4410.64,1.0725,1.00111,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[13,3]",1.74148,0.0124389,0.881519,0.790606,0.606901,1.58072,3.41326,5618.68,5262.74,1.35706,1.00045,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[13,4]",-0.0513107,0.00535685,0.456847,0.31219,-0.753806,-0.0449087,0.667271,8158.31,4425.61,1.97045,1.00059,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[14,1]",0.414654,0.00414735,0.216278,0.240578,0.0949009,0.398495,0.804531,2482.47,3419.17,0.599583,1.00332,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[14,2]",0.179441,0.00275707,0.151322,0.141298,0.0148299,0.143013,0.473896,2471.22,4609.53,0.596866,1.00047,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[14,3]",0.778184,0.0252669,1.30961,0.809634,-0.673473,0.37828,3.52802,3439.64,3655.87,0.830764,1.00078,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[14,4]",0.465513,0.00990445,0.807005,0.576401,-0.711859,0.389924,1.94162,7300.57,4566.97,1.76328,1.00028,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[15,1]",0.281122,0.0030914,0.183614,0.171825,0.0494481,0.242863,0.649805,3261.51,4400.36,0.787741,1.00067,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[15,2]",0.169316,0.000962979,0.0900351,0.0740294,0.0623846,0.150372,0.337648,7687.58,5838.37,1.85676,1.00023,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[15,3]",3.29749,0.012538,1.14062,1.11511,1.58104,3.21,5.31915,8871.34,5614.95,2.14267,1.00053,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[15,4]",1.76942,0.00830997,0.807728,0.77429,0.623196,1.6791,3.21642,10684.6,5735.75,2.58062,1.00106,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[16,1]",0.140825,0.00183282,0.117147,0.0904462,0.0164175,0.109322,0.376114,3613.31,6138.65,0.872711,1.00156,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[16,2]",0.300127,0.0018447,0.16277,0.144904,0.0985456,0.26739,0.609,7026.21,5622.84,1.69702,1.00001,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[16,3]",2.88196,0.0101193,0.930626,0.884785,1.53736,2.7801,4.61533,9135.02,6447.16,2.20635,1.00032,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[16,4]",0.679745,0.00693965,0.559454,0.426751,-0.00998181,0.566952,1.75603,7721.05,5390.02,1.86484,1.0008,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[17,1]",0.111752,0.00119677,0.0868283,0.0661698,0.0175955,0.0946123,0.262297,5346.53,5672.13,1.29133,1.00099,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[17,2]",0.843,0.00590413,0.484756,0.452993,0.227755,0.750749,1.76045,5711.27,4981.43,1.37942,1.0003,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[17,3]",2.44551,0.0107703,0.871799,0.822715,1.2155,2.34114,4.05278,7459.89,5584.85,1.80176,1.00077,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[17,4]",0.21904,0.00292028,0.251642,0.143414,-0.104734,0.199918,0.592458,8605.06,5045.88,2.07835,1.00098,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[18,1]",0.165241,0.00224734,0.129142,0.0979345,0.0264749,0.132023,0.420812,2710.35,5395.24,0.654622,1.00117,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[18,2]",0.295371,0.00159824,0.15177,0.126014,0.113885,0.264291,0.581229,8078.46,6631.84,1.95116,0.99981,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[18,3]",2.73806,0.0117332,1.03637,0.981602,1.25674,2.61262,4.66583,8643.85,6320.52,2.08772,1.0004,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[18,4]",1.66481,0.00838149,0.752633,0.708398,0.660967,1.55381,3.07843,9880.31,6594.04,2.38636,1.00009,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[19,1]",0.202143,0.00182521,0.138213,0.126485,0.0315327,0.176106,0.46406,5549.93,4732.14,1.34046,1.0009,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[19,2]",0.253635,0.00156547,0.134382,0.118151,0.0804149,0.230806,0.506285,6352.13,5499.01,1.53421,1.0002,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[19,3]",2.45456,0.0110065,0.925784,0.879442,1.17989,2.34025,4.15509,7725.35,6198.87,1.86588,1.00024,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[19,4]",-0.0452055,0.00655634,0.548518,0.43036,-0.894151,-0.0625712,0.893715,7693.48,4769.85,1.85818,1.00101,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[20,1]",0.161153,0.00304238,0.148667,0.103436,0.0169488,0.115363,0.473168,1979.99,5033.63,0.47822,1.0015,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[20,2]",0.268702,0.0011739,0.113677,0.104467,0.118348,0.250039,0.481529,8653.97,6527.11,2.09017,1.00048,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[20,3]",3.47072,0.0108562,1.05366,1.032,1.92679,3.36623,5.36815,9934.45,6520.9,2.39944,1.00063,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[20,4]",1.96021,0.00796978,0.753553,0.71466,0.906838,1.86779,3.34367,10550.2,5972.3,2.54816,1.00011,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[21,1]",0.0918439,0.00134855,0.0851791,0.0554308,0.0102063,0.0678019,0.258956,4045.12,5991.87,0.977004,1.00242,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[21,2]",1.82015,0.01404,1.18032,0.855234,0.572437,1.55397,3.91379,8072.71,5992.7,1.94978,1.00093,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[21,3]",1.59876,0.00836522,0.683068,0.635929,0.721772,1.47541,2.88422,7169.3,6227.98,1.73158,1.0001,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[21,4]",-0.282788,0.00424407,0.357945,0.295554,-0.965455,-0.202044,0.124275,8137.34,6608.1,1.96539,0.999936,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[22,1]",0.285974,0.00294421,0.195281,0.179744,0.044354,0.244246,0.680923,4491.48,5065.45,1.08481,1.00138,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[22,2]",0.143407,0.0011833,0.106767,0.0755194,0.0331135,0.117361,0.342369,7760.71,6218.59,1.87442,1.00018,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[22,3]",3.0985,0.0132665,1.18117,1.12944,1.37448,2.9845,5.1956,8403.0,6176.81,2.02955,1.00047,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[22,4]",0.968073,0.00870978,0.861511,0.789103,-0.255598,0.86625,2.50219,10967.4,5616.46,2.64892,1.00036,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[23,1]",0.136353,0.00229253,0.119394,0.085918,0.0159524,0.101973,0.380926,2299.5,4607.06,0.55539,1.00083,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[23,2]",0.278074,0.00130067,0.121586,0.107233,0.118839,0.257219,0.504961,7724.8,5378.05,1.86575,1.00025,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[23,3]",3.56517,0.0119737,1.06093,1.03076,2.03173,3.47338,5.45954,8125.53,6134.05,1.96253,1.00026,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[23,4]",2.04655,0.00797277,0.774673,0.745285,0.955338,1.95546,3.46011,10957.0,6429.77,2.64642,0.99997,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[24,1]",0.233098,0.00391366,0.180219,0.161468,0.0255377,0.187454,0.598338,2089.2,4939.04,0.504599,1.00115,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[24,2]",0.285776,0.00124038,0.113669,0.103149,0.134914,0.267344,0.496736,8633.38,5977.98,2.08519,1.00076,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[24,3]",4.33977,0.01241,1.14543,1.13952,2.60378,4.25714,6.36465,9115.28,6131.4,2.20158,1.00045,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[24,4]",2.38632,0.00863989,0.802847,0.777346,1.24009,2.29553,3.81708,9854.43,5780.54,2.38011,1.00234,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[25,1]",0.125241,0.00135721,0.0912785,0.0718197,0.0215735,0.104935,0.302753,4468.85,6070.48,1.07935,1.00006,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[25,2]",0.721802,0.00406843,0.349199,0.320669,0.26913,0.659323,1.37909,6371.69,5482.23,1.53893,1.00013,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[25,3]",0.867095,0.00534836,0.406832,0.330729,0.391552,0.774443,1.6621,7136.81,5642.0,1.72373,0.999994,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[25,4]",-0.607979,0.00538222,0.451831,0.404942,-1.44293,-0.5283,-0.0245447,8134.2,5722.16,1.96463,1.0,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[26,1]",0.11429,0.00154178,0.100482,0.0710009,0.0133279,0.0879071,0.312125,4027.6,5718.11,0.972773,1.00295,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[26,2]",0.796797,0.00385098,0.364433,0.335995,0.325143,0.737981,1.48246,8327.76,6203.46,2.01138,1.00023,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[26,3]",1.91726,0.00841398,0.735118,0.70721,0.906,1.8146,3.2766,8627.02,6025.03,2.08366,1.00005,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[26,4]",-0.51544,0.00489895,0.428145,0.388083,-1.30583,-0.444075,0.0352676,8220.79,6264.98,1.98554,1.00041,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[27,1]",0.0563818,0.000602503,0.0444946,0.0369826,0.00738999,0.0457288,0.139757,5231.5,6619.69,1.26355,1.00092,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[27,2]",1.64371,0.00827137,0.772355,0.698846,0.646312,1.5067,3.1028,8462.2,6420.31,2.04385,1.0003,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[27,3]",1.76136,0.00790374,0.733086,0.704966,0.76762,1.64808,3.10249,9644.52,7041.21,2.32941,1.00062,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[27,4]",-0.161998,0.00283522,0.245412,0.19587,-0.621333,-0.105431,0.118136,8694.4,6589.2,2.09993,0.999912,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[28,1]",0.12834,0.00139764,0.10124,0.0862923,0.0145809,0.106472,0.321323,5529.62,5986.04,1.33555,1.00051,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[28,2]",0.909009,0.0048002,0.466177,0.4177,0.322872,0.820997,1.80521,8829.18,6806.82,2.13248,1.00009,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[28,3]",2.32298,0.0090338,0.84013,0.81822,1.11506,2.23715,3.83325,9505.4,6185.88,2.29581,0.999912,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[28,4]",-0.178238,0.00353213,0.301263,0.249902,-0.750166,-0.114113,0.179518,8130.0,6369.75,1.96361,1.00016,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[29,1]",0.107845,0.00089521,0.0697335,0.0598381,0.0225688,0.0938674,0.241391,6345.82,5902.31,1.53269,1.00039,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
"natural[29,2]",1.25757,0.00719051,0.647613,0.547494,0.467455,1.12724,2.46419,7497.01,5733.08,1.81073,0.999789,HPreference_train_age,111,0,diag_e,4,2000,2000,0.99,0,0.6407193897154778,True
