condition,replicate,method,participant_id,parameter,true,recovered
negative,1,hierarchical,sub-10770,alpha,0.13827314955938141,0.26386063745742
negative,1,hierarchical,sub-10781,alpha,0.22623504448863863,0.24582602830972378
negative,1,hierarchical,sub-10783,alpha,0.43226586620180646,0.31876208218977753
negative,1,hierarchical,sub-10785,alpha,0.30623983103341285,0.3386973408537375
negative,1,hierarchical,sub-10794,alpha,0.41189541167556454,0.2880956166347937
negative,1,hierarchical,sub-10800,alpha,0.41645109468555996,0.33896674051786874
negative,1,hierarchical,sub-10801,alpha,0.3657758198906112,0.35143273715688
negative,1,hierarchical,sub-10802,alpha,0.17598021599851899,0.2304692961285075
negative,1,hierarchical,sub-10803,alpha,0.07546725670365838,0.1937746628075925
negative,1,hierarchical,sub-10804,alpha,0.3723495162705723,0.3586348831656787
negative,1,hierarchical,sub-10806,alpha,0.37848129407100395,0.24825603777836874
negative,1,hierarchical,sub-10807,alpha,0.3722134694168108,0.29276744907746
negative,1,hierarchical,sub-10809,alpha,0.32977315985436095,0.2813522927558525
negative,1,hierarchical,sub-10810,alpha,0.18182100949290061,0.24894669691160123
negative,1,hierarchical,sub-10812,alpha,0.4088284253476807,0.29342609061636127
negative,1,hierarchical,sub-10817,alpha,0.2567773449001499,0.203834166729015
negative,1,hierarchical,sub-10827,alpha,0.427197112916822,0.25710003432489875
negative,1,hierarchical,sub-10831,alpha,0.462670020556661,0.26970672260053874
negative,1,hierarchical,sub-10834,alpha,0.14314265897884237,0.21578984284287375
negative,1,hierarchical,sub-10836,alpha,0.39585375001726586,0.2650663312599337
negative,1,hierarchical,sub-10838,alpha,0.29175242950941566,0.2715540565387312
negative,1,hierarchical,sub-10843,alpha,0.3108581628152318,0.24078866810050376
negative,1,hierarchical,sub-10850,alpha,0.24125593447353338,0.22651816474840628
negative,1,hierarchical,sub-10854,alpha,0.12834241137614852,0.2545339929759975
negative,1,hierarchical,sub-10857,alpha,0.24660441578030684,0.2570399652808925
negative,1,hierarchical,sub-10858,alpha,0.21662666045297113,0.32440016327742127
negative,1,hierarchical,sub-10860,alpha,0.24414213700924692,0.3123642818108275
negative,1,hierarchical,sub-10862,alpha,0.16814175647454574,0.2631093373220387
negative,1,hierarchical,sub-10863,alpha,0.3615959146861704,0.3023700082074025
negative,1,hierarchical,sub-10866,alpha,0.1026566503215144,0.2578732518171238
negative,1,hierarchical,sub-10875,alpha,0.36514520193249894,0.24830651403479873
negative,1,hierarchical,sub-10881,alpha,0.20915318869099817,0.36211410428386626
negative,1,hierarchical,sub-10886,alpha,0.14619379145269787,0.27067623438447996
negative,1,hierarchical,sub-10887,alpha,0.42062889230004014,0.26555164361544
negative,1,hierarchical,sub-10896,alpha,0.29068493242122223,0.30336911212083
negative,1,hierarchical,sub-10897,alpha,0.14366163078736574,0.2554304888834388
negative,1,hierarchical,sub-10898,alpha,0.23968812252678687,0.35719258403339993
negative,1,hierarchical,sub-10908,alpha,0.45925592652226255,0.462545532007825
negative,1,hierarchical,sub-10918,alpha,0.2199286025122352,0.257755952435255
negative,1,hierarchical,sub-10924,alpha,0.10640593259684052,0.17762846736223373
negative,1,hierarchical,sub-10926,alpha,0.5773145344563928,0.2629012616960288
negative,1,hierarchical,sub-10928,alpha,0.3142963281523669,0.31900408191095625
negative,1,hierarchical,sub-10929,alpha,0.5192950404608148,0.35642579758769877
negative,1,hierarchical,sub-10930,alpha,0.12263453078864196,0.21452882318556002
negative,1,hierarchical,sub-10938,alpha,0.18917500189576872,0.27323006634255126
negative,1,hierarchical,sub-10940,alpha,0.22652820797918338,0.24467684503802503
negative,1,hierarchical,sub-10950,alpha,0.2504913842669384,0.2867671093352225
negative,1,hierarchical,sub-10951,alpha,0.42082160693361614,0.2704928251828413
negative,1,hierarchical,sub-10952,alpha,0.4478553973290106,0.26332714029098875
negative,1,hierarchical,sub-10953,alpha,0.3451072416435852,0.28933797530630373
negative,1,hierarchical,sub-10954,alpha,0.11327820187629283,0.23707789172432878
negative,1,hierarchical,sub-10956,alpha,0.35339921617920234,0.370024704218475
negative,1,hierarchical,sub-10958,alpha,0.26393028124143403,0.24493895244351752
negative,1,hierarchical,sub-10969,alpha,0.3109515873883746,0.246959104289765
negative,1,hierarchical,sub-10974,alpha,0.36730217353344974,0.3499005297371638
negative,1,hierarchical,sub-10977,alpha,0.2776542819371249,0.23200420554339002
negative,1,hierarchical,sub-10983,alpha,0.29046477074513616,0.26971647781128877
negative,1,hierarchical,sub-10984,alpha,0.28377649979013747,0.30767650385002127
negative,1,hierarchical,sub-11005,alpha,0.22106850332073538,0.28890817889284504
negative,1,hierarchical,sub-11031,alpha,0.2924273906064515,0.25934168814991493
negative,1,MLE_theta10,sub-10317,alpha,0.38400891497449585,0.8569903498874188
negative,1,MLE_theta10,sub-10369,alpha,0.17642455587591277,0.6060882659647985
negative,1,MLE_theta10,sub-10402,alpha,0.16678691515304817,0.12417513741896564
negative,1,MLE_theta10,sub-10418,alpha,0.4822454640619441,0.6699308050661889
negative,1,MLE_theta10,sub-10462,alpha,0.11852863622232442,0.053835863530130465
negative,1,MLE_theta10,sub-10478,alpha,0.431892823864961,0.3037112897129703
negative,1,MLE_theta10,sub-10486,alpha,0.33059249450583467,0.30489338493925694
negative,1,MLE_theta10,sub-10529,alpha,0.06824689881644312,0.0
negative,1,MLE_theta10,sub-10541,alpha,0.18449190758714015,0.2340637736564056
negative,1,MLE_theta10,sub-10555,alpha,0.08549452679073777,0.3934203402727997
negative,1,MLE_theta10,sub-10559,alpha,0.14688951086613078,0.05244064009061151
negative,1,MLE_theta10,sub-10572,alpha,0.50023833310695,0.13422822192574924
negative,1,MLE_theta10,sub-10581,alpha,0.3550061310982818,0.7833083838971515
negative,1,MLE_theta10,sub-10584,alpha,0.13853487980463858,0.7861174249012866
negative,1,MLE_theta10,sub-10585,alpha,0.2365871111316564,0.3486368803248853
negative,1,MLE_theta10,sub-10589,alpha,0.4604471669893673,0.2730019640696946
negative,1,MLE_theta10,sub-10590,alpha,0.20279650263158094,0.4773328980122305
negative,1,MLE_theta10,sub-10596,alpha,0.32234599712971546,0.36203342092696317
negative,1,MLE_theta10,sub-10603,alpha,0.15334179267244474,0.6554849023825797
negative,1,MLE_theta10,sub-10606,alpha,0.3822000898414483,0.5158702743303785
negative,1,MLE_theta10,sub-10608,alpha,0.4879020716223605,0.34035787604185147
negative,1,MLE_theta10,sub-10617,alpha,0.23324211864405714,0.20762491482467185
negative,1,MLE_theta10,sub-10636,alpha,0.4439770876609523,0.5658791061079493
negative,1,MLE_theta10,sub-10638,alpha,0.20496456949085803,0.17152535969058064
negative,1,MLE_theta10,sub-10640,alpha,0.3119805432046895,0.9376261209321313
negative,1,MLE_theta10,sub-10641,alpha,0.524245211868284,0.01976677300126132
negative,1,MLE_theta10,sub-10642,alpha,0.2289768156326011,0.2025622460020285
negative,1,MLE_theta10,sub-10644,alpha,0.23076279886958606,0.5892523880089464
negative,1,MLE_theta10,sub-10647,alpha,0.10362625962229899,0.3425951071441945
negative,1,MLE_theta10,sub-10649,alpha,0.32609774355678095,0.3928706471785887
negative,1,MLE_theta10,sub-10652,alpha,0.19301927616589054,0.09607895135938793
negative,1,MLE_theta10,sub-10656,alpha,0.08374463186134953,0.06373408515431862
negative,1,MLE_theta10,sub-10661,alpha,0.4323165422385552,0.46021597629293814
negative,1,MLE_theta10,sub-10663,alpha,0.26375984839529165,0.24086670439876862
negative,1,MLE_theta10,sub-10668,alpha,0.18543037632448173,0.40224914614278645
negative,1,MLE_theta10,sub-10673,alpha,0.17483128485583205,0.14893606057350117
negative,1,MLE_theta10,sub-10674,alpha,0.19148045378194986,0.3793590651418928
negative,1,MLE_theta10,sub-10677,alpha,0.4803888127599306,0.18946703060993958
negative,1,MLE_theta10,sub-10685,alpha,0.2423755899178854,0.25164969444171764
negative,1,MLE_theta10,sub-10690,alpha,0.14014527122398182,0.0
negative,1,MLE_theta10,sub-10691,alpha,0.2810157577646552,0.6420804752445439
negative,1,MLE_theta10,sub-10700,alpha,0.2038573104937856,0.22840414155436975
negative,1,MLE_theta10,sub-10701,alpha,0.5180569395398884,0.6038305358317859
negative,1,MLE_theta10,sub-10713,alpha,0.3302914780058091,0.3139903675318553
negative,1,MLE_theta10,sub-10716,alpha,0.25721697398175913,0.19772007577704936
negative,1,MLE_theta10,sub-10718,alpha,0.17245712556999157,0.15695111566515582
negative,1,MLE_theta10,sub-10720,alpha,0.37769459343091155,1.0
negative,1,MLE_theta10,sub-10723,alpha,0.49496854143098723,0.40746917145607203
negative,1,MLE_theta10,sub-10741,alpha,0.2153633427385646,0.5022863521513095
negative,1,MLE_theta10,sub-10748,alpha,0.11159507621056805,0.2975042811875328
negative,1,MLE_theta10,sub-10767,alpha,0.27963986967797894,0.188474022958984
negative,1,MLE_theta10,sub-10770,alpha,0.13827314955938141,0.1605919728005544
negative,1,MLE_theta10,sub-10781,alpha,0.22623504448863863,0.22720016836232307
negative,1,MLE_theta10,sub-10783,alpha,0.43226586620180646,0.30945674509847937
negative,1,MLE_theta10,sub-10785,alpha,0.30623983103341285,0.40815983303411446
negative,1,MLE_theta10,sub-10794,alpha,0.41189541167556454,0.3754503800357898
negative,1,MLE_theta10,sub-10800,alpha,0.41645109468555996,0.4324870602028026
negative,1,MLE_theta10,sub-10801,alpha,0.3657758198906112,0.5134404269942253
negative,1,MLE_theta10,sub-10802,alpha,0.17598021599851899,0.1945377464900228
negative,1,MLE_theta10,sub-10803,alpha,0.07546725670365838,0.03434045783259624
negative,1,MLE_theta10,sub-10804,alpha,0.3723495162705723,0.5307321697559606
negative,1,MLE_theta10,sub-10806,alpha,0.37848129407100395,1.0
negative,1,MLE_theta10,sub-10807,alpha,0.3722134694168108,0.2416075974169259
negative,1,MLE_theta10,sub-10809,alpha,0.32977315985436095,0.2741630529085084
negative,1,MLE_theta10,sub-10810,alpha,0.18182100949290061,0.15610556493113215
negative,1,MLE_theta10,sub-10812,alpha,0.4088284253476807,0.28203722294450745
negative,1,MLE_theta10,sub-10817,alpha,0.2567773449001499,0.0
negative,1,MLE_theta10,sub-10827,alpha,0.427197112916822,0.37645552253856596
negative,1,MLE_theta10,sub-10831,alpha,0.462670020556661,0.15320297888114823
negative,1,MLE_theta10,sub-10834,alpha,0.14314265897884237,0.0
negative,1,MLE_theta10,sub-10836,alpha,0.39585375001726586,0.0
negative,1,MLE_theta10,sub-10838,alpha,0.29175242950941566,0.18531118308170363
negative,1,MLE_theta10,sub-10843,alpha,0.3108581628152318,0.10829583184624514
negative,1,MLE_theta10,sub-10850,alpha,0.24125593447353338,0.05112608331816007
negative,1,MLE_theta10,sub-10854,alpha,0.12834241137614852,0.30027789323968274
negative,1,MLE_theta10,sub-10857,alpha,0.24660441578030684,0.10965892653598498
negative,1,MLE_theta10,sub-10858,alpha,0.21662666045297113,0.35690480479066145
negative,1,MLE_theta10,sub-10860,alpha,0.24414213700924692,0.3270812359671932
negative,1,MLE_theta10,sub-10862,alpha,0.16814175647454574,0.0406718019050105
negative,1,MLE_theta10,sub-10863,alpha,0.3615959146861704,0.4384951968003141
negative,1,MLE_theta10,sub-10866,alpha,0.1026566503215144,0.17176889749964472
negative,1,MLE_theta10,sub-10875,alpha,0.36514520193249894,0.06500278535382455
negative,1,MLE_theta10,sub-10881,alpha,0.20915318869099817,0.3835734748237921
negative,1,MLE_theta10,sub-10886,alpha,0.14619379145269787,0.13644752064598215
negative,1,MLE_theta10,sub-10887,alpha,0.42062889230004014,0.2150369357408355
negative,1,MLE_theta10,sub-10896,alpha,0.29068493242122223,0.7704987264478494
negative,1,MLE_theta10,sub-10897,alpha,0.14366163078736574,0.06149709558359551
negative,1,MLE_theta10,sub-10898,alpha,0.23968812252678687,0.4982382479667975
negative,1,MLE_theta10,sub-10908,alpha,0.45925592652226255,0.4757517546775178
negative,1,MLE_theta10,sub-10918,alpha,0.2199286025122352,0.1599534204846385
negative,1,MLE_theta10,sub-10924,alpha,0.10640593259684052,0.017743530677706443
negative,1,MLE_theta10,sub-10926,alpha,0.5773145344563928,0.2045006786899346
negative,1,MLE_theta10,sub-10928,alpha,0.3142963281523669,0.4274621722062643
negative,1,MLE_theta10,sub-10929,alpha,0.5192950404608148,0.6285043623717189
negative,1,MLE_theta10,sub-10930,alpha,0.12263453078864196,0.07020772692412705
negative,1,MLE_theta10,sub-10938,alpha,0.18917500189576872,0.11211996544087578
negative,1,MLE_theta10,sub-10940,alpha,0.22652820797918338,0.11849511925377022
negative,1,MLE_theta10,sub-10950,alpha,0.2504913842669384,0.32414070742069895
negative,1,MLE_theta10,sub-10951,alpha,0.42082160693361614,0.25379752186439464
negative,1,MLE_theta10,sub-10952,alpha,0.4478553973290106,0.1578983829924788
negative,1,MLE_theta10,sub-10953,alpha,0.3451072416435852,0.26626209654441363
negative,1,MLE_theta10,sub-10954,alpha,0.11327820187629283,0.0
negative,1,MLE_theta10,sub-10956,alpha,0.35339921617920234,0.4224194802935678
negative,1,MLE_theta10,sub-10958,alpha,0.26393028124143403,0.32938917175760885
negative,1,MLE_theta10,sub-10969,alpha,0.3109515873883746,0.22587329909622367
negative,1,MLE_theta10,sub-10974,alpha,0.36730217353344974,0.5049595835632287
negative,1,MLE_theta10,sub-10977,alpha,0.2776542819371249,0.012418086340569085
negative,1,MLE_theta10,sub-10983,alpha,0.29046477074513616,0.53186362793565
negative,1,MLE_theta10,sub-10984,alpha,0.28377649979013747,0.3029419577050268
negative,1,MLE_theta10,sub-11005,alpha,0.22106850332073538,0.4818345809771813
negative,1,MLE_theta10,sub-11031,alpha,0.2924273906064515,0.22435720779224172
negative,1,hierarchical,sub-10317,kappa,0.3276173206306366,0.2801858750258675
negative,1,hierarchical,sub-10369,kappa,0.34816542637448994,0.3695166236617213
negative,1,hierarchical,sub-10402,kappa,0.4508132979998283,0.6185136968489501
negative,1,hierarchical,sub-10418,kappa,0.8012345084921104,0.4970079160961825
negative,1,hierarchical,sub-10462,kappa,0.25206326520357125,0.2600735728822375
negative,1,hierarchical,sub-10478,kappa,0.11096135019706384,0.21789217198341376
negative,1,hierarchical,sub-10486,kappa,0.2919957291098262,0.2601812934877701
negative,1,hierarchical,sub-10529,kappa,0.09343026665909653,0.17317142202915628
negative,1,hierarchical,sub-10541,kappa,0.2219375291818371,0.2547093980153275
negative,1,hierarchical,sub-10555,kappa,0.10321685880856415,0.41928409240885123
negative,1,hierarchical,sub-10559,kappa,0.14638623222241548,0.21766664515710624
negative,1,hierarchical,sub-10572,kappa,0.22948516936289146,0.28086786872264624
negative,1,hierarchical,sub-10581,kappa,0.392589097445696,0.31278830323814505
negative,1,hierarchical,sub-10584,kappa,0.1282183006594314,0.19659795327042126
negative,1,hierarchical,sub-10585,kappa,0.3114109469526797,0.3111867153795637
negative,1,hierarchical,sub-10589,kappa,0.195640624204641,0.29073780967719
negative,1,hierarchical,sub-10590,kappa,0.26820731477133203,0.26476696825742124
negative,1,hierarchical,sub-10596,kappa,0.27249917056213735,0.351591278209885
negative,1,hierarchical,sub-10603,kappa,0.16933549139199774,0.19309685510511376
negative,1,hierarchical,sub-10606,kappa,0.1790165602417013,0.313788571287305
negative,1,hierarchical,sub-10608,kappa,0.15737889395444699,0.42468971066961253
negative,1,hierarchical,sub-10617,kappa,0.2765021240223229,0.2743490548801163
negative,1,hierarchical,sub-10636,kappa,0.5889520178090882,0.6280710472133124
negative,1,hierarchical,sub-10638,kappa,0.8244913356557249,0.4512917103062987
negative,1,hierarchical,sub-10640,kappa,0.16397702305748588,0.26245779852378753
negative,1,hierarchical,sub-10641,kappa,0.42170193721278104,0.33246551230021626
negative,1,hierarchical,sub-10642,kappa,0.5414371735105062,0.35554946020743877
negative,1,hierarchical,sub-10644,kappa,0.13820902614281758,0.16532844392952126
negative,1,hierarchical,sub-10647,kappa,0.19462054356629316,0.31236289611169876
negative,1,hierarchical,sub-10649,kappa,0.3793891693662334,0.45143938289657876
negative,1,hierarchical,sub-10652,kappa,0.30046677345142575,0.23679738359364
negative,1,hierarchical,sub-10656,kappa,0.4889443161221308,0.2633639782963425
negative,1,hierarchical,sub-10661,kappa,0.1769153538318974,0.25681501217996006
negative,1,hierarchical,sub-10663,kappa,0.1335426632827375,0.22358963934880124
negative,1,hierarchical,sub-10668,kappa,0.2787092331298542,0.4745244252470875
negative,1,hierarchical,sub-10673,kappa,0.4851525997912817,0.3185869492434438
negative,1,hierarchical,sub-10674,kappa,0.22316830219924783,0.24927631643783127
negative,1,hierarchical,sub-10677,kappa,0.0717200111222847,0.27508160125335374
negative,1,hierarchical,sub-10685,kappa,0.17732301260006106,0.24536378277616502
negative,1,hierarchical,sub-10690,kappa,0.2497701484247126,0.27660827515914754
negative,1,hierarchical,sub-10691,kappa,0.3403359453063548,0.2428075585140375
negative,1,hierarchical,sub-10700,kappa,0.6832771602230697,0.46814764953680754
negative,1,hierarchical,sub-10701,kappa,0.2973456526754242,0.3602368304325037
negative,1,hierarchical,sub-10713,kappa,0.42296690493185085,0.23553287220790875
negative,1,hierarchical,sub-10716,kappa,0.25525215973848925,0.3805376889113987
negative,1,hierarchical,sub-10718,kappa,0.5915287566301652,0.32838591347131
negative,1,hierarchical,sub-10720,kappa,0.10230673980554841,0.2307854284240825
negative,1,hierarchical,sub-10723,kappa,0.26108073064711435,0.3042338209260275
negative,1,hierarchical,sub-10741,kappa,0.3956194787409997,0.26961796843055996
negative,1,hierarchical,sub-10748,kappa,0.15912239309197948,0.20006158392714624
negative,1,hierarchical,sub-10767,kappa,0.42130239949937115,0.41871073910853873
negative,1,hierarchical,sub-10770,kappa,0.3818712706094049,0.3090593798822125
negative,1,hierarchical,sub-10781,kappa,0.2313305642996217,0.31870780995323755
negative,1,hierarchical,sub-10783,kappa,0.5448699042454562,0.4028466939059525
negative,1,hierarchical,sub-10785,kappa,0.26807663403886306,0.32444775253720753
negative,1,hierarchical,sub-10794,kappa,0.1758981474482123,0.29768496414782125
negative,1,hierarchical,sub-10800,kappa,0.21154783470667274,0.3640169491757613
negative,1,hierarchical,sub-10801,kappa,0.34810920349545926,0.35078349146867377
negative,1,hierarchical,sub-10802,kappa,0.411046684005579,0.30387574468543876
negative,1,hierarchical,sub-10803,kappa,0.3101438656843988,0.30753466704820126
negative,1,hierarchical,sub-10804,kappa,0.4778562456952078,0.4195197800582625
negative,1,hierarchical,sub-10806,kappa,0.13386942412343836,0.203567458871835
negative,1,hierarchical,sub-10807,kappa,0.46462031142127597,0.3220974434863475
negative,1,hierarchical,sub-10809,kappa,0.1879031684279064,0.3220097898333475
negative,1,hierarchical,sub-10810,kappa,0.059677989584380815,0.1947850757706975
negative,1,hierarchical,sub-10812,kappa,0.30524406147953653,0.3211378025370337
negative,1,hierarchical,sub-10817,kappa,0.1236902124332207,0.22126552448411502
negative,1,hierarchical,sub-10827,kappa,0.1758697544692564,0.2608630481687049
negative,1,hierarchical,sub-10831,kappa,0.31488820490574304,0.5138896741490125
negative,1,hierarchical,sub-10834,kappa,0.3366010775228,0.267451002623995
negative,1,hierarchical,sub-10836,kappa,0.29589324996799116,0.25386186875512
negative,1,hierarchical,sub-10838,kappa,0.502743128523025,0.4673466051875375
negative,1,hierarchical,sub-10843,kappa,0.17098015171017347,0.23454328240870626
negative,1,hierarchical,sub-10850,kappa,0.2970434060176902,0.237816602866835
negative,1,hierarchical,sub-10854,kappa,0.2637339885193253,0.2723069872296762
negative,1,hierarchical,sub-10857,kappa,0.290809849351273,0.31734079664605874
negative,1,hierarchical,sub-10858,kappa,0.3258630318596104,0.2767796705159337
negative,1,hierarchical,sub-10860,kappa,0.6424222392238501,0.480739687152755
negative,1,hierarchical,sub-10862,kappa,0.12212083975317593,0.2753266558755963
negative,1,hierarchical,sub-10863,kappa,0.2275629711335023,0.29835942877609
negative,1,hierarchical,sub-10866,kappa,0.1981890245936998,0.20419980016144876
negative,1,hierarchical,sub-10875,kappa,0.3162874628615126,0.2908536513529863
negative,1,hierarchical,sub-10881,kappa,0.7143569959670395,0.4621988131836675
negative,1,hierarchical,sub-10886,kappa,0.6651664419673656,0.315070166504555
negative,1,hierarchical,sub-10887,kappa,0.13294384604745346,0.27910972872384876
negative,1,hierarchical,sub-10896,kappa,0.32475793010426707,0.27961247463801625
negative,1,hierarchical,sub-10897,kappa,0.4786393205570044,0.3311256393078587
negative,1,hierarchical,sub-10898,kappa,0.5941302101119681,0.47478409134398747
negative,1,hierarchical,sub-10908,kappa,1.0452263236268784,1.039163439129175
negative,1,hierarchical,sub-10918,kappa,0.4536596745242943,0.3465682832652225
negative,1,hierarchical,sub-10924,kappa,0.3880655666305615,0.3339287198235175
negative,1,hierarchical,sub-10926,kappa,0.21031753054700905,0.2799330964092837
negative,1,hierarchical,sub-10928,kappa,0.34267833744124343,0.34782115059614627
negative,1,hierarchical,sub-10929,kappa,0.49787070899030295,0.38131728282059246
negative,1,hierarchical,sub-10930,kappa,0.12160637648531315,0.1920659122419475
negative,1,hierarchical,sub-10938,kappa,0.6661401998578346,0.4044640027370788
negative,1,hierarchical,sub-10940,kappa,0.7030065198883434,0.6184498861477875
negative,1,hierarchical,sub-10950,kappa,0.35364801634921034,0.3500813008456075
negative,1,hierarchical,sub-10951,kappa,0.22728580044029773,0.36790066806436006
negative,1,hierarchical,sub-10952,kappa,0.2258725410239417,0.32608838714724503
negative,1,hierarchical,sub-10953,kappa,0.23952302583234714,0.25829498074768253
negative,1,hierarchical,sub-10954,kappa,0.08630634181653059,0.2074603218412775
negative,1,hierarchical,sub-10956,kappa,0.6985687554618226,0.5541774152645
negative,1,hierarchical,sub-10958,kappa,0.3030516756325922,0.25236048109512876
negative,1,hierarchical,sub-10969,kappa,0.29727297246122814,0.3831182025242712
negative,1,hierarchical,sub-10974,kappa,0.2903417788787861,0.29008091562169125
negative,1,hierarchical,sub-10977,kappa,0.18547301456717658,0.22861562387361625
negative,1,hierarchical,sub-10983,kappa,0.2081607726711653,0.26912643274492504
negative,1,hierarchical,sub-10984,kappa,0.4144290015664772,0.3612933824626862
negative,1,hierarchical,sub-11005,kappa,0.16587021882250969,0.27989853965982625
negative,1,hierarchical,sub-11031,kappa,0.4390635767890516,0.3593019323389525
negative,1,MLE_theta10,sub-10317,kappa,0.3276173206306366,0.1592556381054576
negative,1,MLE_theta10,sub-10369,kappa,0.34816542637448994,0.3280220763861346
negative,1,MLE_theta10,sub-10402,kappa,0.4508132979998283,1.4899960946090065
negative,1,MLE_theta10,sub-10418,kappa,0.8012345084921104,0.4870120734999812
negative,1,MLE_theta10,sub-10462,kappa,0.25206326520357125,0.46224281430371356
negative,1,MLE_theta10,sub-10478,kappa,0.11096135019706384,0.05378125571360287
negative,1,MLE_theta10,sub-10486,kappa,0.2919957291098262,0.18665531909831715
negative,1,MLE_theta10,sub-10529,kappa,0.09343026665909653,0.03728339782783168
negative,1,MLE_theta10,sub-10541,kappa,0.2219375291818371,0.29414411805549184
negative,1,MLE_theta10,sub-10555,kappa,0.10321685880856415,0.6053650595951613
negative,1,MLE_theta10,sub-10559,kappa,0.14638623222241548,0.23426674918808368
negative,1,MLE_theta10,sub-10572,kappa,0.22948516936289146,0.48772280550067176
negative,1,MLE_theta10,sub-10581,kappa,0.392589097445696,0.20984170035860156
negative,1,MLE_theta10,sub-10584,kappa,0.1282183006594314,0.03072141660260516
negative,1,MLE_theta10,sub-10585,kappa,0.3114109469526797,0.38099852075462143
negative,1,MLE_theta10,sub-10589,kappa,0.195640624204641,0.28980000612708384
negative,1,MLE_theta10,sub-10590,kappa,0.26820731477133203,0.20006435492323668
negative,1,MLE_theta10,sub-10596,kappa,0.27249917056213735,0.37691339873869345
negative,1,MLE_theta10,sub-10603,kappa,0.16933549139199774,0.03154439568601072
negative,1,MLE_theta10,sub-10606,kappa,0.1790165602417013,0.2450630766339607
