condition,replicate,method,participant_id,parameter,true,recovered
negative,3,hierarchical,sub-10806,alpha,0.12282081944442663,0.34076471520642004
negative,3,hierarchical,sub-10807,alpha,0.4777212310086002,0.242706640569715
negative,3,hierarchical,sub-10809,alpha,0.30642263793482194,0.28292260159642374
negative,3,hierarchical,sub-10810,alpha,0.24064084714147083,0.27858384374601003
negative,3,hierarchical,sub-10812,alpha,0.14196219104822677,0.3035319737559312
negative,3,hierarchical,sub-10817,alpha,0.26866141323752174,0.28621377331218
negative,3,hierarchical,sub-10827,alpha,0.19711159001890635,0.2201384124718025
negative,3,hierarchical,sub-10831,alpha,0.1648864289157373,0.19487043519011676
negative,3,hierarchical,sub-10834,alpha,0.1904524913028206,0.38650893974408
negative,3,hierarchical,sub-10836,alpha,0.23660887809993808,0.1900018693017225
negative,3,hierarchical,sub-10838,alpha,0.2568678076418315,0.2707150196123025
negative,3,hierarchical,sub-10843,alpha,0.19941146142887609,0.195782428097435
negative,3,hierarchical,sub-10850,alpha,0.18379567779164893,0.35634318908810997
negative,3,hierarchical,sub-10854,alpha,0.5595433045000423,0.50959462813997
negative,3,hierarchical,sub-10857,alpha,0.27802881005907454,0.3680376197857537
negative,3,hierarchical,sub-10858,alpha,0.36937330091702003,0.30517306634126873
negative,3,hierarchical,sub-10860,alpha,0.17662739922017834,0.235428813903075
negative,3,hierarchical,sub-10862,alpha,0.5925312877273484,0.34722601387503627
negative,3,hierarchical,sub-10863,alpha,0.24604397546956028,0.39632342352947253
negative,3,hierarchical,sub-10866,alpha,0.5784697281981568,0.3960852976280025
negative,3,hierarchical,sub-10875,alpha,0.5266906062298037,0.5302856134691588
negative,3,hierarchical,sub-10881,alpha,0.4066261093037846,0.36495825611051874
negative,3,hierarchical,sub-10886,alpha,0.1579510066993616,0.24029479677216126
negative,3,hierarchical,sub-10887,alpha,0.05250389647707519,0.13488834184782628
negative,3,hierarchical,sub-10896,alpha,0.27359278785808006,0.24470080758165375
negative,3,hierarchical,sub-10897,alpha,0.23955032085934003,0.21752076723112002
negative,3,hierarchical,sub-10898,alpha,0.4814594103954442,0.327526918369125
negative,3,hierarchical,sub-10908,alpha,0.2936042466469511,0.22739812397955497
negative,3,hierarchical,sub-10918,alpha,0.425473156964591,0.2841807177540525
negative,3,hierarchical,sub-10924,alpha,0.11100486715726852,0.17559909091035628
negative,3,hierarchical,sub-10926,alpha,0.34618627321413903,0.3857188634883175
negative,3,hierarchical,sub-10928,alpha,0.41463478717304997,0.24235671363646372
negative,3,hierarchical,sub-10929,alpha,0.6282879036345329,0.4217484036551937
negative,3,hierarchical,sub-10930,alpha,0.16533201323871263,0.12442958376345001
negative,3,hierarchical,sub-10938,alpha,0.18799484825897253,0.3208523111637688
negative,3,hierarchical,sub-10940,alpha,0.17661229541960946,0.3963173723921912
negative,3,hierarchical,sub-10950,alpha,0.29315124815158805,0.34980658071391624
negative,3,hierarchical,sub-10951,alpha,0.13513481339361513,0.3301020874837888
negative,3,hierarchical,sub-10952,alpha,0.2711533240279019,0.36684082851049
negative,3,hierarchical,sub-10953,alpha,0.42090361297826134,0.428481796531525
negative,3,hierarchical,sub-10954,alpha,0.22551838848554645,0.3098098351169475
negative,3,hierarchical,sub-10956,alpha,0.2669721769493725,0.28517483018586376
negative,3,hierarchical,sub-10958,alpha,0.11651889137089676,0.292625311874675
negative,3,hierarchical,sub-10969,alpha,0.083944598337426,0.20258586856330002
negative,3,hierarchical,sub-10974,alpha,0.1629362191128911,0.3070731644623344
negative,3,hierarchical,sub-10977,alpha,0.2681828199002769,0.37954489893103255
negative,3,hierarchical,sub-10983,alpha,0.12113589642020603,0.29646038932029
negative,3,hierarchical,sub-10984,alpha,0.10160695721531345,0.2691464952080696
negative,3,hierarchical,sub-11005,alpha,0.2120866927612199,0.38905819362096244
negative,3,hierarchical,sub-11031,alpha,0.22829375890383347,0.22718411501253252
negative,3,MLE_theta10,sub-10317,alpha,0.17232302935757324,0.7427480818860641
negative,3,MLE_theta10,sub-10369,alpha,0.26812465587993,0.2068113475728493
negative,3,MLE_theta10,sub-10402,alpha,0.2982263650034077,0.4286380542304536
negative,3,MLE_theta10,sub-10418,alpha,0.17248186798326923,0.0717959803470598
negative,3,MLE_theta10,sub-10462,alpha,0.3400183841756455,0.3321537527210998
negative,3,MLE_theta10,sub-10478,alpha,0.10752823256550281,0.0493150060891898
negative,3,MLE_theta10,sub-10486,alpha,0.4008509808434833,0.532151818355809
negative,3,MLE_theta10,sub-10529,alpha,0.09531370879368323,0.0
negative,3,MLE_theta10,sub-10541,alpha,0.3912837853318252,0.4927311196905469
negative,3,MLE_theta10,sub-10555,alpha,0.3065716208266317,0.4301118606763155
negative,3,MLE_theta10,sub-10559,alpha,0.25605209118851024,0.1630174047399303
negative,3,MLE_theta10,sub-10572,alpha,0.31105430461077577,0.0
negative,3,MLE_theta10,sub-10581,alpha,0.6122405283824912,0.3252374852397447
negative,3,MLE_theta10,sub-10584,alpha,0.3422112696194354,0.4389606456243028
negative,3,MLE_theta10,sub-10585,alpha,0.4123974070667563,0.2427279093235832
negative,3,MLE_theta10,sub-10589,alpha,0.3169766587377232,0.5052297865969513
negative,3,MLE_theta10,sub-10590,alpha,0.3383595613952144,0.2875104870204173
negative,3,MLE_theta10,sub-10596,alpha,0.19137901120690945,0.7818232702703181
negative,3,MLE_theta10,sub-10603,alpha,0.3249183925834123,0.2602795652173976
negative,3,MLE_theta10,sub-10606,alpha,0.15125159685116094,0.0350239024975267
negative,3,MLE_theta10,sub-10608,alpha,0.33103479813839337,0.7290088735988501
negative,3,MLE_theta10,sub-10617,alpha,0.33899087934151684,0.5708449929168896
negative,3,MLE_theta10,sub-10636,alpha,0.31816982033166974,0.2317444406470261
negative,3,MLE_theta10,sub-10638,alpha,0.08139245818190077,0.2243419902799701
negative,3,MLE_theta10,sub-10640,alpha,0.2213512080896198,0.4022357546923537
negative,3,MLE_theta10,sub-10641,alpha,0.375320338698895,0.5339689144970349
negative,3,MLE_theta10,sub-10642,alpha,0.29346777343872815,0.3276615618259501
negative,3,MLE_theta10,sub-10644,alpha,0.21683140801402895,0.0
negative,3,MLE_theta10,sub-10647,alpha,0.21992058411018917,0.5517353818696554
negative,3,MLE_theta10,sub-10649,alpha,0.20000839882538923,0.247467913901069
negative,3,MLE_theta10,sub-10652,alpha,0.17861170562394887,0.1091699810675657
negative,3,MLE_theta10,sub-10656,alpha,0.45798026908842704,0.2884538320199309
negative,3,MLE_theta10,sub-10661,alpha,0.11892568908140831,0.0086812206033416
negative,3,MLE_theta10,sub-10663,alpha,0.07194253692066774,0.0689561497355518
negative,3,MLE_theta10,sub-10668,alpha,0.22986777734441696,0.3027564466381285
negative,3,MLE_theta10,sub-10673,alpha,0.23093268827898525,0.339782415644682
negative,3,MLE_theta10,sub-10674,alpha,0.06582011586660447,0.1996097094762622
negative,3,MLE_theta10,sub-10677,alpha,0.1479784883150185,0.1982880750906853
negative,3,MLE_theta10,sub-10685,alpha,0.09075492469619818,0.0
negative,3,MLE_theta10,sub-10690,alpha,0.46794060164575185,0.7527537417078208
negative,3,MLE_theta10,sub-10691,alpha,0.48375580968924786,0.7508169807678212
negative,3,MLE_theta10,sub-10700,alpha,0.2923256437009365,0.4423112762124243
negative,3,MLE_theta10,sub-10701,alpha,0.2530692610409721,0.3537791881944312
negative,3,MLE_theta10,sub-10713,alpha,0.2375999639055964,0.4169357985225816
negative,3,MLE_theta10,sub-10716,alpha,0.3197861263928541,0.163125901638228
negative,3,MLE_theta10,sub-10718,alpha,0.43593633767728224,0.0527993055935874
negative,3,MLE_theta10,sub-10720,alpha,0.39884268671520456,0.910261314210027
negative,3,MLE_theta10,sub-10723,alpha,0.0954549387466702,0.0899235789133927
negative,3,MLE_theta10,sub-10741,alpha,0.2788234119256862,0.0
negative,3,MLE_theta10,sub-10748,alpha,0.5610493387466025,0.8825972523988281
negative,3,MLE_theta10,sub-10767,alpha,0.3627667834960731,0.7646046008005863
negative,3,MLE_theta10,sub-10770,alpha,0.16938147851407095,0.3122630772831108
negative,3,MLE_theta10,sub-10781,alpha,0.18097197170286614,0.2462622436216806
negative,3,MLE_theta10,sub-10783,alpha,0.6525808033973679,0.5908634110341795
negative,3,MLE_theta10,sub-10785,alpha,0.32005939061505295,1.0
negative,3,MLE_theta10,sub-10794,alpha,0.27647213255501096,0.1553272334896756
negative,3,MLE_theta10,sub-10800,alpha,0.28257832217830703,0.2816611338051642
negative,3,MLE_theta10,sub-10801,alpha,0.3790984595095618,0.522538377175316
negative,3,MLE_theta10,sub-10802,alpha,0.24250761972861046,0.1319088389559029
negative,3,MLE_theta10,sub-10803,alpha,0.12555806397894023,1.0
negative,3,MLE_theta10,sub-10804,alpha,0.23804428381781828,0.245244721470716
negative,3,MLE_theta10,sub-10806,alpha,0.12282081944442663,0.5570440106852109
negative,3,MLE_theta10,sub-10807,alpha,0.4777212310086002,0.1693140729769314
negative,3,MLE_theta10,sub-10809,alpha,0.30642263793482194,0.2829489933096889
negative,3,MLE_theta10,sub-10810,alpha,0.24064084714147083,0.1783514250137457
negative,3,MLE_theta10,sub-10812,alpha,0.14196219104822677,0.2125120092852923
negative,3,MLE_theta10,sub-10817,alpha,0.26866141323752174,0.255317281293669
negative,3,MLE_theta10,sub-10827,alpha,0.19711159001890635,0.0559171570167349
negative,3,MLE_theta10,sub-10831,alpha,0.1648864289157373,0.1360517678142326
negative,3,MLE_theta10,sub-10834,alpha,0.1904524913028206,0.531818074986375
negative,3,MLE_theta10,sub-10836,alpha,0.23660887809993808,0.0357009475958002
negative,3,MLE_theta10,sub-10838,alpha,0.2568678076418315,0.2488878026740612
negative,3,MLE_theta10,sub-10843,alpha,0.19941146142887609,0.2491253915778981
negative,3,MLE_theta10,sub-10850,alpha,0.18379567779164893,0.2722078866139995
negative,3,MLE_theta10,sub-10854,alpha,0.5595433045000423,0.7836814714788753
negative,3,MLE_theta10,sub-10857,alpha,0.27802881005907454,0.42571771584462
negative,3,MLE_theta10,sub-10858,alpha,0.36937330091702003,0.2388639720255273
negative,3,MLE_theta10,sub-10860,alpha,0.17662739922017834,0.2047908569751376
negative,3,MLE_theta10,sub-10862,alpha,0.5925312877273484,0.0
negative,3,MLE_theta10,sub-10863,alpha,0.24604397546956028,0.5216689646339194
negative,3,MLE_theta10,sub-10866,alpha,0.5784697281981568,0.5360372835253524
negative,3,MLE_theta10,sub-10875,alpha,0.5266906062298037,0.8415933540183471
negative,3,MLE_theta10,sub-10881,alpha,0.4066261093037846,0.4489189265617626
negative,3,MLE_theta10,sub-10886,alpha,0.1579510066993616,0.0761786416772688
negative,3,MLE_theta10,sub-10887,alpha,0.05250389647707519,0.0349550022235247
negative,3,MLE_theta10,sub-10896,alpha,0.27359278785808006,0.2238310913567914
negative,3,MLE_theta10,sub-10897,alpha,0.23955032085934003,0.0835175803191137
negative,3,MLE_theta10,sub-10898,alpha,0.4814594103954442,0.3511273158152758
negative,3,MLE_theta10,sub-10908,alpha,0.2936042466469511,0.1874566208965243
negative,3,MLE_theta10,sub-10918,alpha,0.425473156964591,0.2321106441742188
negative,3,MLE_theta10,sub-10924,alpha,0.11100486715726852,0.3370716467951249
negative,3,MLE_theta10,sub-10926,alpha,0.34618627321413903,0.522633044547792
negative,3,MLE_theta10,sub-10928,alpha,0.41463478717304997,0.0
negative,3,MLE_theta10,sub-10929,alpha,0.6282879036345329,0.9610143035731598
negative,3,MLE_theta10,sub-10930,alpha,0.16533201323871263,0.0705936149275437
negative,3,MLE_theta10,sub-10938,alpha,0.18799484825897253,1.0
negative,3,MLE_theta10,sub-10940,alpha,0.17661229541960946,0.8351818180108738
negative,3,MLE_theta10,sub-10950,alpha,0.29315124815158805,0.3987546883707649
negative,3,MLE_theta10,sub-10951,alpha,0.13513481339361513,1.0
negative,3,MLE_theta10,sub-10952,alpha,0.2711533240279019,0.4113167903552236
negative,3,MLE_theta10,sub-10953,alpha,0.42090361297826134,0.4511650588798886
negative,3,MLE_theta10,sub-10954,alpha,0.22551838848554645,0.0
negative,3,MLE_theta10,sub-10956,alpha,0.2669721769493725,0.2155142937176447
negative,3,MLE_theta10,sub-10958,alpha,0.11651889137089676,0.2097170247158349
negative,3,MLE_theta10,sub-10969,alpha,0.083944598337426,0.1142376606902118
negative,3,MLE_theta10,sub-10974,alpha,0.1629362191128911,0.0
negative,3,MLE_theta10,sub-10977,alpha,0.2681828199002769,1.0
negative,3,MLE_theta10,sub-10983,alpha,0.12113589642020603,0.2949151367623763
negative,3,MLE_theta10,sub-10984,alpha,0.10160695721531345,0.1215695073160229
negative,3,MLE_theta10,sub-11005,alpha,0.2120866927612199,0.4739396401644205
negative,3,MLE_theta10,sub-11031,alpha,0.22829375890383347,0.0208370470531065
negative,3,hierarchical,sub-10317,kappa,0.5556523310264806,0.325349052194725
negative,3,hierarchical,sub-10369,kappa,0.5884384061818401,0.3374137465365925
negative,3,hierarchical,sub-10402,kappa,0.44367277348812584,0.2924644762806887
negative,3,hierarchical,sub-10418,kappa,0.3586385466160503,0.4529462003688388
negative,3,hierarchical,sub-10462,kappa,0.7737030615442505,0.6448928235615262
negative,3,hierarchical,sub-10478,kappa,0.32466392050440407,0.2756988575088487
negative,3,hierarchical,sub-10486,kappa,0.2794459112848152,0.42865436518613503
negative,3,hierarchical,sub-10529,kappa,0.4274601667747006,0.1958789226753625
negative,3,hierarchical,sub-10541,kappa,0.6266366865769815,0.788200084359825
negative,3,hierarchical,sub-10555,kappa,0.464269190785615,0.26550973337606126
negative,3,hierarchical,sub-10559,kappa,0.8703069866014066,0.5765071306737725
negative,3,hierarchical,sub-10572,kappa,0.1912223809042622,0.1889225313665132
negative,3,hierarchical,sub-10581,kappa,0.5607952176096928,0.4332687152969562
negative,3,hierarchical,sub-10584,kappa,0.3786304055706907,0.59501065434545
negative,3,hierarchical,sub-10585,kappa,0.19420090458736441,0.2533293345388425
negative,3,hierarchical,sub-10589,kappa,0.43545386545857284,0.35818905109242377
negative,3,hierarchical,sub-10590,kappa,0.3097773711554531,0.3267296719348812
negative,3,hierarchical,sub-10596,kappa,0.1242404077897736,0.15609833256291913
negative,3,hierarchical,sub-10603,kappa,0.5664575073534194,0.39325213816621873
negative,3,hierarchical,sub-10606,kappa,0.38076616011489883,0.267469304828955
negative,3,hierarchical,sub-10608,kappa,0.5587414301495744,0.518207868239025
negative,3,hierarchical,sub-10617,kappa,0.31232752267028224,0.34852978485021996
negative,3,hierarchical,sub-10636,kappa,0.8079660719073615,1.0295160061362088
negative,3,hierarchical,sub-10638,kappa,0.36884946218359377,0.21061789407558
negative,3,hierarchical,sub-10640,kappa,0.3660987569844437,0.3026992055126149
negative,3,hierarchical,sub-10641,kappa,0.3181935707096083,0.3229257455598138
negative,3,hierarchical,sub-10642,kappa,0.3561124553851011,0.49436949380156625
negative,3,hierarchical,sub-10644,kappa,0.279001709554892,0.198149819329
negative,3,hierarchical,sub-10647,kappa,0.40506983775152694,0.35193277489458125
negative,3,hierarchical,sub-10649,kappa,0.5420110515424091,0.8568776784491625
negative,3,hierarchical,sub-10652,kappa,0.7129266608570884,0.7675019124545875
negative,3,hierarchical,sub-10656,kappa,0.33679025274176294,0.6124473495112
negative,3,hierarchical,sub-10661,kappa,0.23786465403062126,0.18427883572755252
negative,3,hierarchical,sub-10663,kappa,0.5202916693706805,0.30748421162435874
negative,3,hierarchical,sub-10668,kappa,1.0316854465349312,0.5706188696408012
negative,3,hierarchical,sub-10673,kappa,0.2376969668777794,0.23081651495485
negative,3,hierarchical,sub-10674,kappa,0.6993447727970639,0.46421813437221876
negative,3,hierarchical,sub-10677,kappa,0.8003322129653682,0.5497867270421
negative,3,hierarchical,sub-10685,kappa,0.3634571609291898,0.10148138531301001
negative,3,hierarchical,sub-10690,kappa,0.8313521715519135,0.5070099307060763
negative,3,hierarchical,sub-10691,kappa,0.2253693934180362,0.28336751017663747
negative,3,hierarchical,sub-10700,kappa,0.06418401476397154,0.29275314640381
negative,3,hierarchical,sub-10701,kappa,0.730787313511159,0.44723683687347127
negative,3,hierarchical,sub-10713,kappa,0.2645236822002834,0.3145735587187237
negative,3,hierarchical,sub-10716,kappa,0.11213799495429816,0.23267634464940878
negative,3,hierarchical,sub-10718,kappa,0.26329687938338137,0.26109290374567623
negative,3,hierarchical,sub-10720,kappa,0.2775526802303174,0.42144131532902995
negative,3,hierarchical,sub-10723,kappa,0.20838435232887548,0.22592235864679874
negative,3,hierarchical,sub-10741,kappa,0.2211514938008721,0.13853895384145437
negative,3,hierarchical,sub-10748,kappa,0.29718382848301317,0.30661161519945873
negative,3,hierarchical,sub-10767,kappa,0.2611599856833254,0.21061088493528876
negative,3,hierarchical,sub-10770,kappa,0.6504864920721731,0.44123240347710874
negative,3,hierarchical,sub-10781,kappa,0.3534635831099831,0.2498547805678425
negative,3,hierarchical,sub-10783,kappa,0.2548267298951431,0.20302453405407425
negative,3,hierarchical,sub-10785,kappa,0.1550715239652025,0.17083042518561
negative,3,hierarchical,sub-10794,kappa,0.24384505531477346,0.32269087046656764
negative,3,hierarchical,sub-10800,kappa,0.24046442354912745,0.38695893027469996
negative,3,hierarchical,sub-10801,kappa,1.4083245582446942,0.9962414136378875
negative,3,hierarchical,sub-10802,kappa,0.40607544289716424,0.7006663829873501
negative,3,hierarchical,sub-10803,kappa,0.19190937809778133,0.20182016076450876
negative,3,hierarchical,sub-10804,kappa,0.7469629251225782,0.9347200079891875
negative,3,hierarchical,sub-10806,kappa,0.4696171411404824,0.27517729906520505
negative,3,hierarchical,sub-10807,kappa,0.2611448104267883,0.5291279742071663
negative,3,hierarchical,sub-10809,kappa,0.3659927860764502,0.46563659186128126
negative,3,hierarchical,sub-10810,kappa,0.1132274421099982,0.2011246823994765
negative,3,hierarchical,sub-10812,kappa,0.3550176380156661,0.24474419134477376
negative,3,hierarchical,sub-10817,kappa,0.36328386690334186,0.39145807825062745
negative,3,hierarchical,sub-10827,kappa,0.5711861048117811,0.33125440073566875
negative,3,hierarchical,sub-10831,kappa,0.23849136424616063,0.19900706117197375
negative,3,hierarchical,sub-10834,kappa,0.26644721885142963,0.2789125232031763
negative,3,hierarchical,sub-10836,kappa,0.2215960787649076,0.37062072581141253
negative,3,hierarchical,sub-10838,kappa,0.8640341825471672,1.0971689396070377
negative,3,hierarchical,sub-10843,kappa,0.24404435741695915,0.407634960410035
negative,3,hierarchical,sub-10850,kappa,0.13520132151057748,0.3295056839622325
negative,3,hierarchical,sub-10854,kappa,0.28924706158724994,0.379667083963715
negative,3,hierarchical,sub-10857,kappa,0.5120930662138107,0.42298042178219497
negative,3,hierarchical,sub-10858,kappa,0.37256347906918386,0.4847587397532687
negative,3,hierarchical,sub-10860,kappa,0.3545697720015305,0.3050652757627113
negative,3,hierarchical,sub-10862,kappa,0.06289583471019042,0.1308537799244325
negative,3,hierarchical,sub-10863,kappa,0.31041195119034776,0.37360122065173873
negative,3,hierarchical,sub-10866,kappa,0.17659865905014346,0.22860793530622625
negative,3,hierarchical,sub-10875,kappa,0.4424975948541906,0.2689714744464075
negative,3,hierarchical,sub-10881,kappa,0.6186598702262263,0.43483233141966626
negative,3,hierarchical,sub-10886,kappa,0.24248496080521884,0.23286570309677126
negative,3,hierarchical,sub-10887,kappa,0.4487583693213961,0.3701131436650438
negative,3,hierarchical,sub-10896,kappa,0.2998657892316316,0.3775635900207975
negative,3,hierarchical,sub-10897,kappa,0.22828147731454684,0.33133112256172254
negative,3,hierarchical,sub-10898,kappa,0.4716992639033004,0.4966902620842462
negative,3,hierarchical,sub-10908,kappa,0.23693892775911107,0.7133192474663362
negative,3,hierarchical,sub-10918,kappa,0.395812382951233,0.2675904839596037
negative,3,hierarchical,sub-10924,kappa,0.6390606511774454,0.6847008838414125
negative,3,hierarchical,sub-10926,kappa,0.19261513285775533,0.36938502892497876
negative,3,hierarchical,sub-10928,kappa,0.30009105020337845,0.420705484755535
negative,3,hierarchical,sub-10929,kappa,0.35913758240123855,0.387076531901265
negative,3,hierarchical,sub-10930,kappa,2.4664621378602147,3.1844277735006252
negative,3,hierarchical,sub-10938,kappa,0.1823709202451057,0.16062802470682763
negative,3,hierarchical,sub-10940,kappa,0.24334442659474012,0.18839724597732502
negative,3,hierarchical,sub-10950,kappa,0.5956355793055998,0.44952447114802874
negative,3,hierarchical,sub-10951,kappa,0.20495037317736245,0.1529906200973125
negative,3,hierarchical,sub-10952,kappa,0.27435295033291374,0.3273291469692225
negative,3,hierarchical,sub-10953,kappa,0.4598223140163263,0.490252414474805
negative,3,hierarchical,sub-10954,kappa,0.108959810634938,0.165955406483
negative,3,hierarchical,sub-10956,kappa,0.4174867635900701,0.5394665752999575
negative,3,hierarchical,sub-10958,kappa,0.11718144896445115,0.18364834266668498
negative,3,hierarchical,sub-10969,kappa,0.43148778046878244,0.4816029384548212
negative,3,hierarchical,sub-10974,kappa,0.2342889410886785,0.20489849826857812
negative,3,hierarchical,sub-10977,kappa,0.263559726774806,0.14675304176997
negative,3,hierarchical,sub-10983,kappa,0.49973499743114397,0.4057237068205188
negative,3,hierarchical,sub-10984,kappa,0.2631511706826976,0.2839748279961913
negative,3,hierarchical,sub-11005,kappa,0.487826159341202,0.38028192058064875
negative,3,hierarchical,sub-11031,kappa,0.1861676694001977,0.15221492967744
negative,3,MLE_theta10,sub-10317,kappa,0.5556523310264806,0.3358531203515962
negative,3,MLE_theta10,sub-10369,kappa,0.5884384061818401,0.5212952203638017
negative,3,MLE_theta10,sub-10402,kappa,0.44367277348812584,0.3025356706404641
negative,3,MLE_theta10,sub-10418,kappa,0.3586385466160503,0.3956622779630126
negative,3,MLE_theta10,sub-10462,kappa,0.7737030615442505,1.0558302462136753
negative,3,MLE_theta10,sub-10478,kappa,0.32466392050440407,0.4345737266632447
negative,3,MLE_theta10,sub-10486,kappa,0.2794459112848152,0.4839160666377563
negative,3,MLE_theta10,sub-10529,kappa,0.4274601667747006,0.2610594302810565
negative,3,MLE_theta10,sub-10541,kappa,0.6266366865769815,0.8953302400381784
negative,3,MLE_theta10,sub-10555,kappa,0.464269190785615,0.307777492410473
negative,3,MLE_theta10,sub-10559,kappa,0.8703069866014066,1.0290696664773713
negative,3,MLE_theta10,sub-10572,kappa,0.1912223809042622,0.2064024911121115
negative,3,MLE_theta10,sub-10581,kappa,0.5607952176096928,0.5373867603926684
negative,3,MLE_theta10,sub-10584,kappa,0.3786304055706907,0.5773368069441785
negative,3,MLE_theta10,sub-10585,kappa,0.19420090458736441,0.3086790236954483
negative,3,MLE_theta10,sub-10589,kappa,0.43545386545857284,0.3106262227020495
negative,3,MLE_theta10,sub-10590,kappa,0.3097773711554531,0.5048085890215898
negative,3,MLE_theta10,sub-10596,kappa,0.1242404077897736,0.0977641868482377
negative,3,MLE_theta10,sub-10603,kappa,0.5664575073534194,0.5330209062165486
negative,3,MLE_theta10,sub-10606,kappa,0.38076616011489883,0.2226966187674535
negative,3,MLE_theta10,sub-10608,kappa,0.5587414301495744,0.5062258415091689
