condition,replicate,method,participant_id,parameter,true,recovered
positive,3,MLE_theta10,sub-10640,alpha,0.34812185136819507,0.17976487252254814
positive,3,MLE_theta10,sub-10641,alpha,0.413588047162351,0.3730534819240636
positive,3,MLE_theta10,sub-10642,alpha,0.22319048228305302,1.0
positive,3,MLE_theta10,sub-10644,alpha,0.663392854222614,0.3989313958750177
positive,3,MLE_theta10,sub-10647,alpha,0.4661225062310069,0.2614594163808916
positive,3,MLE_theta10,sub-10649,alpha,0.30180460426156414,0.3490662720314933
positive,3,MLE_theta10,sub-10652,alpha,0.25530499814214386,0.4961284032504431
positive,3,MLE_theta10,sub-10656,alpha,0.21767205073049894,1.0
positive,3,MLE_theta10,sub-10661,alpha,0.3581163853213349,0.5185751852190558
positive,3,MLE_theta10,sub-10663,alpha,0.22761476275483059,0.15530100101418876
positive,3,MLE_theta10,sub-10668,alpha,0.23015390508118555,0.029974482414978177
positive,3,MLE_theta10,sub-10673,alpha,0.3042227936692649,0.3377019114032899
positive,3,MLE_theta10,sub-10674,alpha,0.1955597031024177,0.18998038119167204
positive,3,MLE_theta10,sub-10677,alpha,0.2401393605522708,0.4693747021721715
positive,3,MLE_theta10,sub-10685,alpha,0.30906650727590373,0.27349415875836547
positive,3,MLE_theta10,sub-10690,alpha,0.1990790418150417,0.08924796192666765
positive,3,MLE_theta10,sub-10691,alpha,0.2957777110574241,1.0
positive,3,MLE_theta10,sub-10700,alpha,0.31559016331920786,0.43389787457985923
positive,3,MLE_theta10,sub-10701,alpha,0.4980291547840535,0.34526277807045325
positive,3,MLE_theta10,sub-10713,alpha,0.4410321095411166,0.8211038771261058
positive,3,MLE_theta10,sub-10716,alpha,0.5245256326792302,0.991081375857534
positive,3,MLE_theta10,sub-10718,alpha,0.20770565104093855,0.0012261988194996816
positive,3,MLE_theta10,sub-10720,alpha,0.10391590207026552,0.3415303938744738
positive,3,MLE_theta10,sub-10723,alpha,0.23172199070905447,0.0
positive,3,MLE_theta10,sub-10741,alpha,0.35331974179652964,0.04138039032779634
positive,3,MLE_theta10,sub-10748,alpha,0.16889494133515973,0.14223265610128544
positive,3,MLE_theta10,sub-10767,alpha,0.36880522202741234,0.10435291052798933
positive,3,MLE_theta10,sub-10770,alpha,0.2441725926391348,0.009961110758664389
positive,3,MLE_theta10,sub-10781,alpha,0.10147175333166397,1.0
positive,3,MLE_theta10,sub-10783,alpha,0.20130675834926584,0.3087109743573679
positive,3,MLE_theta10,sub-10785,alpha,0.3251551770935094,0.457558327105513
positive,3,MLE_theta10,sub-10794,alpha,0.3945462188081843,0.23917137227855073
positive,3,MLE_theta10,sub-10800,alpha,0.1967231723235256,1.0
positive,3,MLE_theta10,sub-10801,alpha,0.22340360328768158,0.20606502529674436
positive,3,MLE_theta10,sub-10802,alpha,0.34634788034020175,0.530292690473664
positive,3,MLE_theta10,sub-10803,alpha,0.3939210077479901,0.5329740821672999
positive,3,MLE_theta10,sub-10804,alpha,0.34145847635260784,0.7104702655548957
positive,3,MLE_theta10,sub-10806,alpha,0.19637154174612592,0.0
positive,3,MLE_theta10,sub-10807,alpha,0.2659470442031596,1.0
positive,3,MLE_theta10,sub-10809,alpha,0.48051064812981203,0.2432347143989432
positive,3,MLE_theta10,sub-10810,alpha,0.3335005114812557,0.0
positive,3,MLE_theta10,sub-10812,alpha,0.20551111903834485,0.28612763067188923
positive,3,MLE_theta10,sub-10817,alpha,0.16604552745161882,0.46795350126909646
positive,3,MLE_theta10,sub-10827,alpha,0.5864152147482267,1.0
positive,3,MLE_theta10,sub-10831,alpha,0.295919311252542,0.18997363667417916
positive,3,MLE_theta10,sub-10834,alpha,0.4054077321367435,0.5394257864860283
positive,3,MLE_theta10,sub-10836,alpha,0.6276155986843722,0.3707944695902309
positive,3,MLE_theta10,sub-10838,alpha,0.2516029300100078,0.30346785585306985
positive,3,MLE_theta10,sub-10843,alpha,0.39434789932465647,0.14397496618028338
positive,3,MLE_theta10,sub-10850,alpha,0.1778166164480343,0.3946982120107917
positive,3,MLE_theta10,sub-10854,alpha,0.22986274874921378,0.236173427076304
positive,3,MLE_theta10,sub-10857,alpha,0.5223201755472082,0.7142334368121525
positive,3,MLE_theta10,sub-10858,alpha,0.3920711072052677,0.4896490990551568
positive,3,MLE_theta10,sub-10860,alpha,0.14838832325749055,0.21340772702494326
positive,3,MLE_theta10,sub-10862,alpha,0.1921823133989519,0.21592751565531976
positive,3,MLE_theta10,sub-10863,alpha,0.21796835564107958,0.2129577028483908
positive,3,MLE_theta10,sub-10866,alpha,0.625577460056664,0.6831612550500785
positive,3,MLE_theta10,sub-10875,alpha,0.34749178337593345,0.4904223826353197
positive,3,MLE_theta10,sub-10881,alpha,0.35481747350252535,0.32497005394961226
positive,3,MLE_theta10,sub-10886,alpha,0.5112632602047473,0.916540946091649
positive,3,MLE_theta10,sub-10887,alpha,0.2659892739558675,1.0
positive,3,MLE_theta10,sub-10896,alpha,0.5899886993225658,0.586651339386179
positive,3,MLE_theta10,sub-10897,alpha,0.5401258676150485,0.4361813701766925
positive,3,MLE_theta10,sub-10898,alpha,0.10935051867197743,0.40486615536255455
positive,3,MLE_theta10,sub-10908,alpha,0.18266779804013383,0.0
positive,3,MLE_theta10,sub-10918,alpha,0.19956781546171767,0.10942198625667746
positive,3,MLE_theta10,sub-10924,alpha,0.15228313295775509,0.10189673161578575
positive,3,MLE_theta10,sub-10926,alpha,0.4775810541872106,0.8306661629212411
positive,3,MLE_theta10,sub-10928,alpha,0.19625095864508915,0.0
positive,3,MLE_theta10,sub-10929,alpha,0.11938986565261736,0.013760162913234576
positive,3,MLE_theta10,sub-10930,alpha,0.3921494495028555,0.5420243454762809
positive,3,MLE_theta10,sub-10938,alpha,0.14287539199228472,0.12806908850317142
positive,3,MLE_theta10,sub-10940,alpha,0.3508558165503388,0.36776805298007176
positive,3,MLE_theta10,sub-10950,alpha,0.31307019898191824,0.5987096510606695
positive,3,MLE_theta10,sub-10951,alpha,0.23183983641981734,0.38443539345331007
positive,3,MLE_theta10,sub-10952,alpha,0.4082271086693513,0.37797993200850344
positive,3,MLE_theta10,sub-10953,alpha,0.110494300733474,0.1094670121663375
positive,3,MLE_theta10,sub-10954,alpha,0.18528618652557097,0.19011925930891505
positive,3,MLE_theta10,sub-10956,alpha,0.13708914264052896,0.0
positive,3,MLE_theta10,sub-10958,alpha,0.15341022321662345,0.19104541212224857
positive,3,MLE_theta10,sub-10969,alpha,0.1411363975472301,0.42264169044087074
positive,3,MLE_theta10,sub-10974,alpha,0.20765622023487004,0.35361674234472695
positive,3,MLE_theta10,sub-10977,alpha,0.31167614894931844,1.0
positive,3,MLE_theta10,sub-10983,alpha,0.10461605096541589,0.09893681027700348
positive,3,MLE_theta10,sub-10984,alpha,0.12227931010637699,0.7848642665930561
positive,3,MLE_theta10,sub-11005,alpha,0.46188658418271367,1.0
positive,3,MLE_theta10,sub-11031,alpha,0.12412305305263004,0.15304189597783277
positive,3,hierarchical,sub-10317,kappa,0.144432736156119,0.17000170586356564
positive,3,hierarchical,sub-10369,kappa,0.9518478679404943,0.7844327290556325
positive,3,hierarchical,sub-10402,kappa,0.3289141800682777,0.257551873254555
positive,3,hierarchical,sub-10418,kappa,0.49745376187794005,0.5653789995389875
positive,3,hierarchical,sub-10462,kappa,0.13082953637455674,0.42938869104814
positive,3,hierarchical,sub-10478,kappa,0.3086962452044453,0.22055889593431
positive,3,hierarchical,sub-10486,kappa,0.484805626789367,0.3454228115373388
positive,3,hierarchical,sub-10529,kappa,0.05004712908311436,0.20374387626728876
positive,3,hierarchical,sub-10541,kappa,0.2706438342252475,0.18179864191923253
positive,3,hierarchical,sub-10555,kappa,0.08534543224035124,0.18618927301982888
positive,3,hierarchical,sub-10559,kappa,0.25715243979414376,0.411698804505565
positive,3,hierarchical,sub-10572,kappa,0.1000269435881919,0.178043793684725
positive,3,hierarchical,sub-10581,kappa,0.23014889133204572,0.26543369810601253
positive,3,hierarchical,sub-10584,kappa,0.22216386831125864,0.35857120022934375
positive,3,hierarchical,sub-10585,kappa,0.09093472053910848,0.13693146813052676
positive,3,hierarchical,sub-10589,kappa,0.28734610611106537,0.23264733913406752
positive,3,hierarchical,sub-10590,kappa,1.6900136089706506,1.2816861433938
positive,3,hierarchical,sub-10596,kappa,0.40758516931299316,0.45033463397004375
positive,3,hierarchical,sub-10603,kappa,0.34373830852488807,0.3284513239414388
positive,3,hierarchical,sub-10606,kappa,0.1658659056809027,0.1781340748538
positive,3,hierarchical,sub-10608,kappa,0.12532347441249791,0.1596409278479515
positive,3,hierarchical,sub-10617,kappa,0.12534568107675698,0.1961025662263875
positive,3,hierarchical,sub-10636,kappa,0.1734387347685698,0.21617253697055877
positive,3,hierarchical,sub-10638,kappa,0.6555539491253961,0.813367397736775
positive,3,hierarchical,sub-10640,kappa,0.09497487941839329,0.33511034378538374
positive,3,hierarchical,sub-10641,kappa,0.22414468706163204,0.39285093270398624
positive,3,hierarchical,sub-10642,kappa,0.20708461712600293,0.19251194933431623
positive,3,hierarchical,sub-10644,kappa,0.144177448114605,0.3638889687326075
positive,3,hierarchical,sub-10647,kappa,0.1930564962883141,0.28712510069138625
positive,3,hierarchical,sub-10649,kappa,0.9852196346800604,0.8095220361791
positive,3,hierarchical,sub-10652,kappa,0.2631679680736115,0.22631207422017
positive,3,hierarchical,sub-10656,kappa,0.3394847068310348,0.2821297077446275
positive,3,hierarchical,sub-10661,kappa,0.38480331862853207,0.3863013480457475
positive,3,hierarchical,sub-10663,kappa,0.46550193039470394,0.3013975472353737
positive,3,hierarchical,sub-10668,kappa,0.7768416666463723,0.5574318452765412
positive,3,hierarchical,sub-10673,kappa,0.6048024702796174,0.3155517385168925
positive,3,hierarchical,sub-10674,kappa,1.1977279859471548,0.6821221598400062
positive,3,hierarchical,sub-10677,kappa,0.08892520519130694,0.17623164209609002
positive,3,hierarchical,sub-10685,kappa,0.6089596164940416,0.6536256093412751
positive,3,hierarchical,sub-10690,kappa,0.27859498640864444,0.37579967266591124
positive,3,hierarchical,sub-10691,kappa,0.21148072516378838,0.2540029279951725
positive,3,hierarchical,sub-10700,kappa,0.5080474205104097,0.32546817313992
positive,3,hierarchical,sub-10701,kappa,0.48703205302827446,0.4118153206713775
positive,3,hierarchical,sub-10713,kappa,0.11922743221296128,0.225174179704685
positive,3,hierarchical,sub-10716,kappa,0.1556792138910159,0.21792402590741625
positive,3,hierarchical,sub-10718,kappa,0.1295819959494494,0.15139816440911624
positive,3,hierarchical,sub-10720,kappa,0.20432281509310038,0.24269682295552625
positive,3,hierarchical,sub-10723,kappa,0.09505875212861496,0.20227252680569877
positive,3,hierarchical,sub-10741,kappa,0.13711830983398351,0.13112169416821748
positive,3,hierarchical,sub-10748,kappa,0.2641981964066179,0.18941206396880375
positive,3,hierarchical,sub-10767,kappa,0.3436227029132656,0.27624318175840124
positive,3,hierarchical,sub-10770,kappa,0.2352774709593203,0.172573027437115
positive,3,hierarchical,sub-10781,kappa,0.19724171530142617,0.2560456408047325
positive,3,hierarchical,sub-10783,kappa,0.38967202248496663,0.39490536912451
positive,3,hierarchical,sub-10785,kappa,0.6774189729708853,0.6314359655062375
positive,3,hierarchical,sub-10794,kappa,0.1277334602364123,0.26213240390138126
positive,3,hierarchical,sub-10800,kappa,0.15686300392281652,0.19952916223505437
positive,3,hierarchical,sub-10801,kappa,0.4968817146496766,0.48882063977456625
positive,3,hierarchical,sub-10802,kappa,0.5663480629276941,0.5001233657508375
positive,3,hierarchical,sub-10803,kappa,0.3348280501581977,0.2859948779733375
positive,3,hierarchical,sub-10804,kappa,0.2291416902179477,0.23699308077028877
positive,3,hierarchical,sub-10806,kappa,0.28236832529733563,0.15508280592890775
positive,3,hierarchical,sub-10807,kappa,0.14673484573394094,0.14251958928734376
positive,3,hierarchical,sub-10809,kappa,0.38335871353469453,0.484689445268975
positive,3,hierarchical,sub-10810,kappa,0.28246120235955746,0.27496781863895253
positive,3,hierarchical,sub-10812,kappa,0.37758746616111416,0.5109039196957424
positive,3,hierarchical,sub-10817,kappa,0.2884391807841289,0.2909244515135413
positive,3,hierarchical,sub-10827,kappa,0.38885912435714504,0.4441302322126962
positive,3,hierarchical,sub-10831,kappa,0.42408648600676574,0.5590428084473813
positive,3,hierarchical,sub-10834,kappa,0.8000129100008558,0.638576043749625
positive,3,hierarchical,sub-10836,kappa,0.23599836726943893,0.37894550139258376
positive,3,hierarchical,sub-10838,kappa,0.3796244239701471,0.2690568922289246
positive,3,hierarchical,sub-10843,kappa,0.30566855518388897,0.2188383181209
positive,3,hierarchical,sub-10850,kappa,0.31890007930542497,0.22880797715190748
positive,3,hierarchical,sub-10854,kappa,0.4812776015233658,0.3987030950180075
positive,3,hierarchical,sub-10857,kappa,0.27631492087164,0.5193821170929313
positive,3,hierarchical,sub-10858,kappa,0.3176467757082423,0.393752253501705
positive,3,hierarchical,sub-10860,kappa,0.22331954897952766,0.26333302961231997
positive,3,hierarchical,sub-10862,kappa,0.31367380397310307,0.2521050812073875
positive,3,hierarchical,sub-10863,kappa,0.692370830241963,0.50101488558968
positive,3,hierarchical,sub-10866,kappa,0.3239085084281696,0.5197801953913375
positive,3,hierarchical,sub-10875,kappa,0.2934792477121236,0.18687552304719254
positive,3,hierarchical,sub-10881,kappa,0.20383556280440146,0.36889824273800753
positive,3,hierarchical,sub-10886,kappa,0.3267384810823075,0.26266479287677497
positive,3,hierarchical,sub-10887,kappa,0.14635545711076206,0.22723008009051876
positive,3,hierarchical,sub-10896,kappa,0.2986302309652206,0.3783263055986699
positive,3,hierarchical,sub-10897,kappa,0.2470561597852599,0.22336230896974252
positive,3,hierarchical,sub-10898,kappa,0.13902215999896975,0.18940926659804752
positive,3,hierarchical,sub-10908,kappa,0.11605176150094812,0.11730109297581187
positive,3,hierarchical,sub-10918,kappa,0.27726885383695216,0.179557035128695
positive,3,hierarchical,sub-10924,kappa,0.3430779611088725,0.259463656501015
positive,3,hierarchical,sub-10926,kappa,0.18004962022343948,0.15697164987350748
positive,3,hierarchical,sub-10928,kappa,0.0822593733470607,0.16026248245673577
positive,3,hierarchical,sub-10929,kappa,0.3298539734730084,0.26709345129929
positive,3,hierarchical,sub-10930,kappa,0.4905959884958153,0.48035601956934126
positive,3,hierarchical,sub-10938,kappa,0.5604516555078238,0.457022845802805
positive,3,hierarchical,sub-10940,kappa,1.4713225271536619,1.0368533950060126
positive,3,hierarchical,sub-10950,kappa,0.25744476674911865,0.229636313732235
positive,3,hierarchical,sub-10951,kappa,0.5858598525613682,0.29000654901228623
positive,3,hierarchical,sub-10952,kappa,0.25535332903275026,0.35356763757229376
positive,3,hierarchical,sub-10953,kappa,0.22382976076137762,0.21819325262584624
positive,3,hierarchical,sub-10954,kappa,0.5431681400006311,0.2989140061067875
positive,3,hierarchical,sub-10956,kappa,0.2414313262656849,0.14065994660334702
positive,3,hierarchical,sub-10958,kappa,0.33562353803385825,0.4591069860508587
positive,3,hierarchical,sub-10969,kappa,0.154546835145044,0.21679731688981127
positive,3,hierarchical,sub-10974,kappa,0.2986765865860335,0.3071738706765062
positive,3,hierarchical,sub-10977,kappa,0.2797252625787205,0.1573780905017975
positive,3,hierarchical,sub-10983,kappa,0.40153627503811656,0.3006197469005863
positive,3,hierarchical,sub-10984,kappa,0.19913579278984656,0.20968450999941501
positive,3,hierarchical,sub-11005,kappa,0.1416066714948585,0.24924583094064812
positive,3,hierarchical,sub-11031,kappa,0.458271323360363,0.5087247889717212
positive,3,MLE_theta10,sub-10317,kappa,0.144432736156119,0.036971718286989926
positive,3,MLE_theta10,sub-10369,kappa,0.9518478679404943,1.6101501120030275
positive,3,MLE_theta10,sub-10402,kappa,0.3289141800682777,0.23508410835667126
positive,3,MLE_theta10,sub-10418,kappa,0.49745376187794005,0.49533747362689456
positive,3,MLE_theta10,sub-10462,kappa,0.13082953637455674,0.6808020086294782
positive,3,MLE_theta10,sub-10478,kappa,0.3086962452044453,0.20324758098007892
positive,3,MLE_theta10,sub-10486,kappa,0.484805626789367,0.5258262935627211
positive,3,MLE_theta10,sub-10529,kappa,0.05004712908311436,0.14883396828142303
positive,3,MLE_theta10,sub-10541,kappa,0.2706438342252475,0.3884788092135743
positive,3,MLE_theta10,sub-10555,kappa,0.08534543224035124,0.007151769098951096
positive,3,MLE_theta10,sub-10559,kappa,0.25715243979414376,0.3411069407233543
positive,3,MLE_theta10,sub-10572,kappa,0.1000269435881919,0.3011374577239243
positive,3,MLE_theta10,sub-10581,kappa,0.23014889133204572,0.22233761389357856
positive,3,MLE_theta10,sub-10584,kappa,0.22216386831125864,0.280546211493789
positive,3,MLE_theta10,sub-10585,kappa,0.09093472053910848,0.17054358688141583
positive,3,MLE_theta10,sub-10589,kappa,0.28734610611106537,0.3054753994626797
positive,3,MLE_theta10,sub-10590,kappa,1.6900136089706506,1.8790551600484728
positive,3,MLE_theta10,sub-10596,kappa,0.40758516931299316,0.5112927396396757
positive,3,MLE_theta10,sub-10603,kappa,0.34373830852488807,0.2908076234257703
positive,3,MLE_theta10,sub-10606,kappa,0.1658659056809027,0.040690445032057154
positive,3,MLE_theta10,sub-10608,kappa,0.12532347441249791,0.01877070348105682
positive,3,MLE_theta10,sub-10617,kappa,0.12534568107675698,0.4761194662206219
