parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,divergences,metric,chains,warmup_per_chain,draws_per_chain,adapt_delta,max_depth_hits,min_bfmi,passed
mu[1],-0.655954,0.00372332,0.132438,0.130755,-0.875837,-0.655977,-0.439165,1276.11,3196.95,4.10398,1.00255,H5_recovery_positive_0,111,0,diag_e,4,2000,2000,0.95,0,0.6771040558700535,True
mu[2],-1.31365,0.00202294,0.102948,0.101722,-1.48956,-1.31066,-1.15051,2633.87,3953.95,8.47055,1.00044,H5_recovery_positive_0,111,0,diag_e,4,2000,2000,0.95,0,0.6771040558700535,True
mu[3],0.864244,0.00315001,0.190822,0.186717,0.55291,0.862393,1.17988,3712.9,5096.69,11.9407,1.00009,H5_recovery_positive_0,111,0,diag_e,4,2000,2000,0.95,0,0.6771040558700535,True
tau[1],0.464523,0.00450874,0.159619,0.153343,0.190971,0.467633,0.720544,1330.75,873.275,4.27972,1.0046,H5_recovery_positive_0,111,0,diag_e,4,2000,2000,0.95,0,0.6771040558700535,True
tau[2],0.686956,0.00200893,0.0847704,0.0839129,0.555274,0.683032,0.831045,1792.69,3835.62,5.76532,1.002,H5_recovery_positive_0,111,0,diag_e,4,2000,2000,0.95,0,0.6771040558700535,True
tau[3],1.11227,0.00337947,0.191904,0.187796,0.821782,1.10044,1.45754,3153.49,4785.77,10.1417,1.0018,H5_recovery_positive_0,111,0,diag_e,4,2000,2000,0.95,0,0.6771040558700535,True
"beta[1,1]",-0.138145,0.00163741,0.11328,0.113692,-0.324662,-0.138253,0.0455905,4823.67,6185.61,15.513,1.00001,H5_recovery_positive_0,111,0,diag_e,4,2000,2000,0.95,0,0.6771040558700535,True
"beta[2,1]",0.0689856,0.00156374,0.0895458,0.0877021,-0.0773475,0.0696678,0.215053,3289.88,5049.11,10.5803,1.00116,H5_recovery_positive_0,111,0,diag_e,4,2000,2000,0.95,0,0.6771040558700535,True
"beta[3,1]",0.296977,0.00255445,0.160052,0.160162,0.0326748,0.298146,0.560239,3937.38,4795.25,12.6627,1.00098,H5_recovery_positive_0,111,0,diag_e,4,2000,2000,0.95,0,0.6771040558700535,True
"natural[1,1]",0.321114,0.00151879,0.108416,0.0971535,0.166559,0.308396,0.525759,5271.13,5457.82,16.952,1.00038,H5_recovery_positive_0,111,0,diag_e,4,2000,2000,0.95,0,0.6771040558700535,True
"natural[1,2]",0.220811,0.0012308,0.113026,0.105319,0.0733514,0.200934,0.434079,8138.95,5464.05,26.175,1.0007,H5_recovery_positive_0,111,0,diag_e,4,2000,2000,0.95,0,0.6771040558700535,True
"natural[1,3]",1.56971,0.00867685,0.776633,0.728694,0.514318,1.46112,3.02822,8697.01,6206.09,27.9697,0.999842,H5_recovery_positive_0,111,0,diag_e,4,2000,2000,0.95,0,0.6771040558700535,True
