parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,divergences,metric,chains,warmup_per_chain,draws_per_chain,adapt_delta,max_depth_hits,min_bfmi,passed
mu[1],-1.4465,0.0359158,0.734051,0.739511,-2.6356,-1.46071,-0.211625,412.009,997.478,0.924329,1.00603,H2_full_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.7472046185184948,True
mu[2],-3.94875,0.00506046,0.345625,0.339356,-4.54648,-3.93068,-3.40662,4831.77,5166.99,10.8399,1.00213,H2_full_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.7472046185184948,True
tau[1],1.33784,0.00936188,0.403175,0.412658,0.745507,1.30512,2.03185,1775.97,3767.15,3.98433,1.0016,H2_full_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.7472046185184948,True
tau[2],2.42139,0.00474994,0.275761,0.271538,1.99581,2.40355,2.90436,3457.92,4811.14,7.75773,1.0001,H2_full_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.7472046185184948,True
"beta[1,1]",0.0542766,0.00463341,0.298444,0.285832,-0.428632,0.0551408,0.536085,4189.65,5053.27,9.39936,1.00087,H2_full_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.7472046185184948,True
"beta[2,1]",-0.249201,0.00427432,0.272417,0.269739,-0.70164,-0.244822,0.195126,4098.73,5604.17,9.19537,1.00106,H2_full_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.7472046185184948,True
"natural[1,1]",0.299215,0.00683426,0.252858,0.224541,0.0212469,0.217453,0.831147,1227.37,3420.45,2.75358,1.00176,H2_full_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.7472046185184948,True
"natural[1,2]",0.0328419,0.000580816,0.0557273,0.0140421,0.000196756,0.010208,0.144931,9447.49,5822.42,21.1952,1.00021,H2_full_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.7472046185184948,True
"natural[2,1]",0.297004,0.00687882,0.247784,0.218028,0.0264981,0.217676,0.822203,1132.8,3697.26,2.54141,1.00144,H2_full_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.7472046185184948,True
"natural[2,2]",0.0261931,0.000444476,0.0429564,0.0126602,0.000245458,0.00950522,0.11046,10680.6,5426.72,23.9615,1.00062,H2_full_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.7472046185184948,True
"natural[3,1]",0.300212,0.00743615,0.250124,0.21889,0.0261344,0.219606,0.820669,989.107,2920.42,2.21903,1.0019,H2_full_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.7472046185184948,True
"natural[3,2]",0.0223171,0.000343485,0.0346479,0.0110517,0.000241231,0.00831833,0.0914599,10050.8,5617.94,22.5488,0.999907,H2_full_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.7472046185184948,True
"natural[4,1]",0.323946,0.00824792,0.270857,0.254231,0.0226294,0.243075,0.874762,985.722,3596.55,2.21144,1.00199,H2_full_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.7472046185184948,True
"natural[4,2]",0.0101932,0.000187256,0.017059,0.00507144,0.000125485,0.00391346,0.043473,10986.7,5527.79,24.6483,1.00009,H2_full_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.7472046185184948,True
"natural[5,1]",0.255583,0.00539091,0.243564,0.175994,0.0170876,0.164522,0.794288,2092.66,5346.62,4.69481,1.00079,H2_full_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.7472046185184948,True
"natural[5,2]",0.0971015,0.00164974,0.148751,0.0387201,0.000326051,0.0270379,0.421961,6726.77,5560.39,15.0913,1.00064,H2_full_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.7472046185184948,True
"natural[6,1]",0.310449,0.00739436,0.252628,0.231153,0.0268757,0.235714,0.838216,1017.65,3080.91,2.28308,1.00131,H2_full_age_attempt95,111,0,diag_e,4,2000,2000,0.95,0,0.7472046185184948,True
