parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,divergences,metric,chains,warmup_per_chain,draws_per_chain,adapt_delta,max_depth_hits,min_bfmi,passed
mu[1],-2.34914,0.0027876,0.237319,0.225123,-2.77029,-2.32792,-1.99591,7295.02,14830.3,1.58837,1.00059,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
mu[2],-0.971853,0.00122013,0.131334,0.131608,-1.19475,-0.967734,-0.761866,11727.3,17251.6,2.55343,1.00042,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
mu[3],3.54652,0.00362944,0.434503,0.428842,2.8727,3.52532,4.29816,14434.9,20066.1,3.14295,1.00007,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
mu[4],-0.178871,0.00371618,0.46533,0.45978,-0.959223,-0.165729,0.563341,15725.8,21419.1,3.42403,1.00014,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
tau[1],0.742724,0.00477506,0.305351,0.300721,0.214593,0.74751,1.23692,4092.85,4136.34,0.891151,1.00051,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
tau[2],1.0535,0.00132773,0.113072,0.11247,0.876252,1.0477,1.24777,7254.47,15546.4,1.57954,1.00028,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
tau[3],2.6752,0.00247951,0.331885,0.330137,2.16121,2.65881,3.24975,17892.1,22684.3,3.8957,1.00025,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
tau[4],3.63252,0.00245606,0.416978,0.415894,2.97904,3.61381,4.34476,28509.9,24746.8,6.20757,1.00005,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
"beta[1,1]",0.0629608,0.00122384,0.179117,0.172638,-0.238938,0.067292,0.350733,21637.4,22435.9,4.71119,1.00047,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
"beta[2,1]",-0.153215,0.00095289,0.114097,0.113782,-0.340418,-0.153167,0.0355138,14319.6,20598.5,3.11786,1.00003,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
"beta[3,1]",0.32289,0.00227003,0.294537,0.291614,-0.159792,0.322394,0.809062,16849.5,22648.5,3.66869,1.00011,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
"beta[4,1]",0.0503105,0.00213651,0.330729,0.329753,-0.495001,0.0502897,0.590388,24059.2,25410.2,5.2385,1.00005,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
"natural[1,1]",0.096023,0.000455237,0.064153,0.0510247,0.020096,0.0834147,0.218052,18840.5,21702.9,4.10222,1.00009,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
"natural[1,2]",0.757045,0.00193389,0.394085,0.359201,0.238483,0.696449,1.48347,39004.4,21712.1,8.49256,1.00016,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
"natural[1,3]",4.31436,0.00796824,1.53487,1.50329,2.12196,4.14788,7.10336,41003.6,25121.6,8.92786,1.00014,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
"natural[1,4]",0.35768,0.00280545,0.4509,0.27039,0.00841933,0.245808,1.06124,37169.1,23332.6,8.09295,1.00006,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
"natural[2,1]",0.112364,0.000505629,0.0713119,0.0520088,0.0300861,0.0964015,0.247436,19078.3,20693.6,4.154,1.00031,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
"natural[2,2]",0.390968,0.00121474,0.233253,0.217385,0.0923131,0.349062,0.833087,29901.5,19211.2,6.51055,1.0001,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
"natural[2,3]",3.40555,0.0102743,1.59813,1.44669,1.33478,3.13043,6.42806,29201.7,21491.9,6.3582,1.00007,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
"natural[2,4]",0.616932,0.00741286,0.990833,0.338227,0.00849679,0.266987,2.42933,40513.0,19600.0,8.82105,1.00023,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
"natural[3,1]",0.139577,0.000986384,0.0936708,0.0677098,0.0358558,0.116403,0.320894,7478.78,15954.3,1.62838,1.00044,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
"natural[3,2]",0.12561,0.000543204,0.0956496,0.065208,0.0308961,0.0983432,0.314775,30624.5,25283.5,6.66798,1.0002,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
"natural[3,3]",4.06328,0.0134645,2.34013,2.41852,0.830439,3.76158,8.38792,32771.9,23214.6,7.13554,1.00014,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
"natural[3,4]",3.04918,0.0126888,2.41629,2.39586,0.0838529,2.56309,7.64193,39809.0,22253.1,8.66775,1.00004,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
"natural[4,1]",0.071907,0.00040629,0.0460028,0.0412834,0.0148482,0.0638139,0.154966,11594.8,20597.7,2.52458,1.00032,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
"natural[4,2]",0.365941,0.0011126,0.20003,0.174599,0.119471,0.326291,0.751004,30519.6,21892.7,6.64515,1.00004,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
"natural[4,3]",5.85356,0.0104801,1.77722,1.71734,3.21572,5.70777,9.00314,31561.5,21373.4,6.87199,1.00029,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
"natural[4,4]",1.52803,0.00735608,1.20613,0.857289,0.184968,1.23971,3.85544,37892.0,20001.6,8.25036,1.00005,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
"natural[5,1]",0.134825,0.000759336,0.0937707,0.0659793,0.0326319,0.111632,0.314572,16179.3,22338.6,3.52278,1.0001,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
"natural[5,2]",0.412514,0.00200087,0.320747,0.28673,0.0501439,0.336673,1.0383,19076.2,18190.9,4.15354,1.00001,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
"natural[5,3]",1.79152,0.0134263,1.62434,0.878182,0.311975,1.25054,5.22519,21779.8,15403.5,4.74219,1.00036,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
"natural[5,4]",0.461176,0.00886124,1.12184,0.0806661,0.000651257,0.0562593,2.52841,26533.8,18209.3,5.7773,1.00022,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
"natural[6,1]",0.109146,0.000469578,0.0664948,0.0521983,0.0279935,0.0952098,0.235361,18718.1,19539.9,4.07556,1.00029,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
"natural[6,2]",0.424721,0.001253,0.231681,0.21226,0.127572,0.382683,0.862986,31059.1,23118.7,6.76261,0.999952,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
"natural[6,3]",3.45455,0.00942478,1.51213,1.40462,1.4766,3.20308,6.31056,31012.5,21145.7,6.75247,1.00012,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
"natural[6,4]",0.486396,0.00471662,0.71439,0.305399,0.0111978,0.26092,1.67971,37699.6,23172.3,8.20846,1.00014,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
"natural[7,1]",0.0852376,0.000564463,0.0529395,0.0458519,0.0190522,0.0769899,0.184115,8562.15,19526.8,1.86427,1.00015,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
"natural[7,2]",0.324188,0.000702216,0.153864,0.136357,0.12852,0.295575,0.616887,52525.6,25665.9,11.4366,1.00032,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
"natural[7,3]",7.30719,0.010718,2.02984,1.99448,4.20162,7.16587,10.8416,36862.1,26035.1,8.02611,1.00012,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
"natural[7,4]",5.23584,0.0100771,2.15313,2.10375,2.16707,4.98434,9.13285,56743.6,23400.1,12.355,1.00016,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
"natural[8,1]",0.121395,0.000622231,0.0828337,0.0639024,0.0269625,0.103168,0.281735,16832.8,19656.0,3.66506,1.00014,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
"natural[8,2]",0.170552,0.000562487,0.109478,0.0932973,0.0427064,0.145566,0.383367,33896.3,23823.1,7.38036,1.00002,H7_train_age,111,0,diag_e,4,3000,8000,0.99,0,0.7050354164264698,True
