condition,replicate,method,participant_id,parameter,true,recovered
positive,0,hierarchical,sub-10656,alpha,0.1739529528489706,0.38125133559079377
positive,0,hierarchical,sub-10661,alpha,0.39143164422382787,0.38360032899622126
positive,0,hierarchical,sub-10663,alpha,0.175736573847763,0.33666219141547626
positive,0,hierarchical,sub-10668,alpha,0.3251951343230992,0.3860273660296325
positive,0,hierarchical,sub-10673,alpha,0.44060288214343046,0.3491884738034287
positive,0,hierarchical,sub-10674,alpha,0.22038465777794838,0.3096060445489575
positive,0,hierarchical,sub-10677,alpha,0.5105241629631951,0.37639597031365746
positive,0,hierarchical,sub-10685,alpha,0.47369511949065624,0.42292090691371254
positive,0,hierarchical,sub-10690,alpha,0.21130334035782933,0.30869647599965006
positive,0,hierarchical,sub-10691,alpha,0.4301761376963221,0.36054193641335625
positive,0,hierarchical,sub-10700,alpha,0.24110212336700027,0.3837625315178125
positive,0,hierarchical,sub-10701,alpha,0.17715385335371772,0.35338423148326376
positive,0,hierarchical,sub-10713,alpha,0.3248778444502951,0.30624708965590125
positive,0,hierarchical,sub-10716,alpha,0.3165930503835095,0.33517635085478625
positive,0,hierarchical,sub-10718,alpha,0.2561295751610815,0.3656807851722225
positive,0,hierarchical,sub-10720,alpha,0.2095708863478604,0.3009574850273938
positive,0,hierarchical,sub-10723,alpha,0.3736095232612287,0.41921081376374375
positive,0,hierarchical,sub-10741,alpha,0.5130003221667887,0.3103212077709775
positive,0,hierarchical,sub-10748,alpha,0.32432988371254684,0.3908731784920475
positive,0,hierarchical,sub-10767,alpha,0.3044720608534726,0.35279844405896243
positive,0,hierarchical,sub-10770,alpha,0.1897495188469205,0.31324368413127
positive,0,hierarchical,sub-10781,alpha,0.4039873575347865,0.3828226497328063
positive,0,hierarchical,sub-10783,alpha,0.1195242745497623,0.2719951005973213
positive,0,hierarchical,sub-10785,alpha,0.1627415147986001,0.28578398091862006
positive,0,hierarchical,sub-10794,alpha,0.21350199628760724,0.3369872995938388
positive,0,hierarchical,sub-10800,alpha,0.6122530287985922,0.39544808811729876
positive,0,hierarchical,sub-10801,alpha,0.25359584856685286,0.39209119959594624
positive,0,hierarchical,sub-10802,alpha,0.22132815902376343,0.3458692172951638
positive,0,hierarchical,sub-10803,alpha,0.5124042554579298,0.40534645575590245
positive,0,hierarchical,sub-10804,alpha,0.33379954972085857,0.3690535115470037
positive,0,hierarchical,sub-10806,alpha,0.18429116729502554,0.3290925390503862
positive,0,hierarchical,sub-10807,alpha,0.32578186140480814,0.315094324174825
positive,0,hierarchical,sub-10809,alpha,0.20771117778727807,0.2306417470490125
positive,0,hierarchical,sub-10810,alpha,0.5165403038925694,0.28485298590994873
positive,0,hierarchical,sub-10812,alpha,0.28564136640494064,0.33287826290094374
positive,0,hierarchical,sub-10817,alpha,0.21860300315728617,0.351725546970645
positive,0,hierarchical,sub-10827,alpha,0.31904883615659924,0.4189371937514575
positive,0,hierarchical,sub-10831,alpha,0.15537816267658427,0.3168852266838625
positive,0,hierarchical,sub-10834,alpha,0.28961933965422865,0.3773844486584375
positive,0,hierarchical,sub-10836,alpha,0.2729644116996529,0.3285810300204613
positive,0,hierarchical,sub-10838,alpha,0.22161556467614013,0.36145130349635374
positive,0,hierarchical,sub-10843,alpha,0.2523243246624716,0.37569912361895375
positive,0,hierarchical,sub-10850,alpha,0.39637807646464185,0.34754857491089625
positive,0,hierarchical,sub-10854,alpha,0.134186464161706,0.34877838043262127
positive,0,hierarchical,sub-10857,alpha,0.2812145948454254,0.3678346418530075
positive,0,hierarchical,sub-10858,alpha,0.3960723211833762,0.24595892411879497
positive,0,hierarchical,sub-10860,alpha,0.2737447190600876,0.4007078670669238
positive,0,hierarchical,sub-10862,alpha,0.2507722318553485,0.2895066870119288
positive,0,hierarchical,sub-10863,alpha,0.472504927485995,0.4269465860127125
positive,0,hierarchical,sub-10866,alpha,0.12669553057885086,0.3452573057449463
positive,0,hierarchical,sub-10875,alpha,0.3130448343331366,0.34043277225726254
positive,0,hierarchical,sub-10881,alpha,0.40111576726296183,0.31393013692507127
positive,0,hierarchical,sub-10886,alpha,0.25783026433222134,0.30602532845846
positive,0,hierarchical,sub-10887,alpha,0.5943209066207343,0.4990161968000875
positive,0,hierarchical,sub-10896,alpha,0.11642087059949925,0.363643441322365
positive,0,hierarchical,sub-10897,alpha,0.44543100985620504,0.3996879766086313
positive,0,hierarchical,sub-10898,alpha,0.32279860143240185,0.4001160344398125
positive,0,hierarchical,sub-10908,alpha,0.42496369616154156,0.353081587450225
positive,0,hierarchical,sub-10918,alpha,0.24723749726307673,0.39420042889829
positive,0,hierarchical,sub-10924,alpha,0.5131997677474535,0.41391102245744255
positive,0,hierarchical,sub-10926,alpha,0.4151089236784044,0.360147777573525
positive,0,hierarchical,sub-10928,alpha,0.4275369254214474,0.29708698844403
positive,0,hierarchical,sub-10929,alpha,0.5216090000564348,0.4099316193431387
positive,0,hierarchical,sub-10930,alpha,0.40288466943630746,0.39416121339505
positive,0,hierarchical,sub-10938,alpha,0.6544958122367285,0.3929748566280963
positive,0,hierarchical,sub-10940,alpha,0.3846774662681088,0.357925978556435
positive,0,hierarchical,sub-10950,alpha,0.14125645856901609,0.40802931057170755
positive,0,hierarchical,sub-10951,alpha,0.10345102737161442,0.366574241405885
positive,0,hierarchical,sub-10952,alpha,0.41230056520273506,0.3851774077782675
positive,0,hierarchical,sub-10953,alpha,0.42281624776212545,0.33025886852579756
positive,0,hierarchical,sub-10954,alpha,0.26365325271740864,0.31285775917828373
positive,0,hierarchical,sub-10956,alpha,0.21827994316394178,0.3728208304883125
positive,0,hierarchical,sub-10958,alpha,0.5874878063187591,0.501416245496075
positive,0,hierarchical,sub-10969,alpha,0.3938489646377224,0.35735302731298874
positive,0,hierarchical,sub-10974,alpha,0.26197045243321143,0.28528274151382255
positive,0,hierarchical,sub-10977,alpha,0.4933049493681267,0.338926215722395
positive,0,hierarchical,sub-10983,alpha,0.26787263274779816,0.3595609287331325
positive,0,hierarchical,sub-10984,alpha,0.1825438765931669,0.2767300489107563
positive,0,hierarchical,sub-11005,alpha,0.1849288704039875,0.3768598744277288
positive,0,hierarchical,sub-11031,alpha,0.4100324840466609,0.41357124328314127
positive,0,MLE_theta10,sub-10317,alpha,0.13683874383573527,1.0
positive,0,MLE_theta10,sub-10369,alpha,0.13286513388387164,0.25171404265520286
positive,0,MLE_theta10,sub-10402,alpha,0.08164864037236795,0.1910914402614188
positive,0,MLE_theta10,sub-10418,alpha,0.10428352305075202,0.16133210027287162
positive,0,MLE_theta10,sub-10462,alpha,0.30179054850853804,0.24918812908383423
positive,0,MLE_theta10,sub-10478,alpha,0.13134378779420536,0.0
positive,0,MLE_theta10,sub-10486,alpha,0.15594524464127751,0.09928748077866027
positive,0,MLE_theta10,sub-10529,alpha,0.20209827845206102,0.12563953841697237
positive,0,MLE_theta10,sub-10541,alpha,0.4760495171597639,0.36735237601225634
positive,0,MLE_theta10,sub-10555,alpha,0.32802672053832915,0.057178650022188256
positive,0,MLE_theta10,sub-10559,alpha,0.224464798676081,0.5287171363288301
positive,0,MLE_theta10,sub-10572,alpha,0.2902784823451186,0.3150763147195609
positive,0,MLE_theta10,sub-10581,alpha,0.1739527865942396,0.2306437252321288
positive,0,MLE_theta10,sub-10584,alpha,0.31712887133501616,0.3013941072857338
positive,0,MLE_theta10,sub-10585,alpha,0.25084713328876296,0.10474630250064311
positive,0,MLE_theta10,sub-10589,alpha,0.1626959977982514,0.1513390183436933
positive,0,MLE_theta10,sub-10590,alpha,0.4310709443971991,0.8853271976611328
positive,0,MLE_theta10,sub-10596,alpha,0.4888155711076714,1.0
positive,0,MLE_theta10,sub-10603,alpha,0.07168937746282562,0.036303889538702214
positive,0,MLE_theta10,sub-10606,alpha,0.4092249628088104,0.5918979442270399
positive,0,MLE_theta10,sub-10608,alpha,0.21457488546159248,1.0
positive,0,MLE_theta10,sub-10617,alpha,0.20469884631876978,0.10703784146905895
positive,0,MLE_theta10,sub-10636,alpha,0.15129238500287853,0.3410336823330963
positive,0,MLE_theta10,sub-10638,alpha,0.14102737054405656,0.39624497915021734
positive,0,MLE_theta10,sub-10640,alpha,0.08472030206731578,0.24625831475413051
positive,0,MLE_theta10,sub-10641,alpha,0.3211984751927764,1.0
positive,0,MLE_theta10,sub-10642,alpha,0.45304451383369504,0.8329977050480403
positive,0,MLE_theta10,sub-10644,alpha,0.5556541853966136,0.8786523605345143
positive,0,MLE_theta10,sub-10647,alpha,0.2865330479085582,0.4592572350816017
positive,0,MLE_theta10,sub-10649,alpha,0.11777992037369968,0.835213562199468
positive,0,MLE_theta10,sub-10652,alpha,0.31825635299131694,0.29755273996425075
positive,0,MLE_theta10,sub-10656,alpha,0.1739529528489706,1.0
positive,0,MLE_theta10,sub-10661,alpha,0.39143164422382787,0.46454384155711764
positive,0,MLE_theta10,sub-10663,alpha,0.175736573847763,0.09439490496833863
positive,0,MLE_theta10,sub-10668,alpha,0.3251951343230992,0.43617523426509336
positive,0,MLE_theta10,sub-10673,alpha,0.44060288214343046,0.3088822280894288
positive,0,MLE_theta10,sub-10674,alpha,0.22038465777794838,0.12740202327168118
positive,0,MLE_theta10,sub-10677,alpha,0.5105241629631951,0.8299029697670814
positive,0,MLE_theta10,sub-10685,alpha,0.47369511949065624,0.46470634310545655
positive,0,MLE_theta10,sub-10690,alpha,0.21130334035782933,0.09322991370849486
positive,0,MLE_theta10,sub-10691,alpha,0.4301761376963221,0.6319583320112244
positive,0,MLE_theta10,sub-10700,alpha,0.24110212336700027,0.3607505561716635
positive,0,MLE_theta10,sub-10701,alpha,0.17715385335371772,0.2964579146984041
positive,0,MLE_theta10,sub-10713,alpha,0.3248778444502951,0.3637504657983127
positive,0,MLE_theta10,sub-10716,alpha,0.3165930503835095,0.43880843624234794
positive,0,MLE_theta10,sub-10718,alpha,0.2561295751610815,0.5469343351636076
positive,0,MLE_theta10,sub-10720,alpha,0.2095708863478604,0.16730868889450012
positive,0,MLE_theta10,sub-10723,alpha,0.3736095232612287,0.596414235055476
positive,0,MLE_theta10,sub-10741,alpha,0.5130003221667887,0.0
positive,0,MLE_theta10,sub-10748,alpha,0.32432988371254684,0.3696962636535843
positive,0,MLE_theta10,sub-10767,alpha,0.3044720608534726,0.686507626179213
positive,0,MLE_theta10,sub-10770,alpha,0.1897495188469205,0.5782688238468177
positive,0,MLE_theta10,sub-10781,alpha,0.4039873575347865,0.514548639147735
positive,0,MLE_theta10,sub-10783,alpha,0.1195242745497623,0.09125005462371533
positive,0,MLE_theta10,sub-10785,alpha,0.1627415147986001,0.4701435494885156
positive,0,MLE_theta10,sub-10794,alpha,0.21350199628760724,1.0
positive,0,MLE_theta10,sub-10800,alpha,0.6122530287985922,0.4155772937043654
positive,0,MLE_theta10,sub-10801,alpha,0.25359584856685286,0.5212988906688193
positive,0,MLE_theta10,sub-10802,alpha,0.22132815902376343,0.30629742861946957
positive,0,MLE_theta10,sub-10803,alpha,0.5124042554579298,0.410179660882087
positive,0,MLE_theta10,sub-10804,alpha,0.33379954972085857,0.3388902560172706
positive,0,MLE_theta10,sub-10806,alpha,0.18429116729502554,0.06149967048663355
positive,0,MLE_theta10,sub-10807,alpha,0.32578186140480814,0.2630059733597894
positive,0,MLE_theta10,sub-10809,alpha,0.20771117778727807,0.1594002102131976
positive,0,MLE_theta10,sub-10810,alpha,0.5165403038925694,0.2215409168842295
positive,0,MLE_theta10,sub-10812,alpha,0.28564136640494064,0.5920890576718748
positive,0,MLE_theta10,sub-10817,alpha,0.21860300315728617,0.25197230427394457
positive,0,MLE_theta10,sub-10827,alpha,0.31904883615659924,1.0
positive,0,MLE_theta10,sub-10831,alpha,0.15537816267658427,0.2231413739616947
positive,0,MLE_theta10,sub-10834,alpha,0.28961933965422865,0.3898626981369984
positive,0,MLE_theta10,sub-10836,alpha,0.2729644116996529,0.07306233293247352
positive,0,MLE_theta10,sub-10838,alpha,0.22161556467614013,0.0
positive,0,MLE_theta10,sub-10843,alpha,0.2523243246624716,0.057442413370987024
positive,0,MLE_theta10,sub-10850,alpha,0.39637807646464185,0.2618383460631936
positive,0,MLE_theta10,sub-10854,alpha,0.134186464161706,0.6188497659770633
positive,0,MLE_theta10,sub-10857,alpha,0.2812145948454254,0.3042835331492568
positive,0,MLE_theta10,sub-10858,alpha,0.3960723211833762,0.11380769081502856
positive,0,MLE_theta10,sub-10860,alpha,0.2737447190600876,0.4423107846097387
positive,0,MLE_theta10,sub-10862,alpha,0.2507722318553485,0.250798580949863
positive,0,MLE_theta10,sub-10863,alpha,0.472504927485995,0.42455697362102407
positive,0,MLE_theta10,sub-10866,alpha,0.12669553057885086,0.8323952379082833
positive,0,MLE_theta10,sub-10875,alpha,0.3130448343331366,0.2770029717357099
positive,0,MLE_theta10,sub-10881,alpha,0.40111576726296183,0.5933041139998149
positive,0,MLE_theta10,sub-10886,alpha,0.25783026433222134,0.1563242767064895
positive,0,MLE_theta10,sub-10887,alpha,0.5943209066207343,0.9271772600805435
positive,0,MLE_theta10,sub-10896,alpha,0.11642087059949925,0.3052905176138095
positive,0,MLE_theta10,sub-10897,alpha,0.44543100985620504,0.7266977276674789
positive,0,MLE_theta10,sub-10898,alpha,0.32279860143240185,0.6987232531465091
positive,0,MLE_theta10,sub-10908,alpha,0.42496369616154156,0.3892040051506815
positive,0,MLE_theta10,sub-10918,alpha,0.24723749726307673,0.9251113099246973
positive,0,MLE_theta10,sub-10924,alpha,0.5131997677474535,0.46056288843175974
positive,0,MLE_theta10,sub-10926,alpha,0.4151089236784044,0.298914124916783
positive,0,MLE_theta10,sub-10928,alpha,0.4275369254214474,0.08197243836954328
positive,0,MLE_theta10,sub-10929,alpha,0.5216090000564348,0.6254221815957414
positive,0,MLE_theta10,sub-10930,alpha,0.40288466943630746,0.46604481669831327
positive,0,MLE_theta10,sub-10938,alpha,0.6544958122367285,0.5654721348842211
positive,0,MLE_theta10,sub-10940,alpha,0.3846774662681088,0.1683364869547046
positive,0,MLE_theta10,sub-10950,alpha,0.14125645856901609,0.645031465491428
positive,0,MLE_theta10,sub-10951,alpha,0.10345102737161442,0.15978960653919003
positive,0,MLE_theta10,sub-10952,alpha,0.41230056520273506,0.6417041698393394
positive,0,MLE_theta10,sub-10953,alpha,0.42281624776212545,0.31747677251509276
positive,0,MLE_theta10,sub-10954,alpha,0.26365325271740864,0.15209161340208288
positive,0,MLE_theta10,sub-10956,alpha,0.21827994316394178,0.3844989304895227
positive,0,MLE_theta10,sub-10958,alpha,0.5874878063187591,0.6753659979798389
positive,0,MLE_theta10,sub-10969,alpha,0.3938489646377224,0.2659418826829097
positive,0,MLE_theta10,sub-10974,alpha,0.26197045243321143,0.4207588134917105
positive,0,MLE_theta10,sub-10977,alpha,0.4933049493681267,1.0
positive,0,MLE_theta10,sub-10983,alpha,0.26787263274779816,0.0
positive,0,MLE_theta10,sub-10984,alpha,0.1825438765931669,0.14508385560315296
positive,0,MLE_theta10,sub-11005,alpha,0.1849288704039875,1.0
positive,0,MLE_theta10,sub-11031,alpha,0.4100324840466609,0.5265152111357856
positive,0,hierarchical,sub-10317,kappa,0.3068063105923447,0.22081085509084875
positive,0,hierarchical,sub-10369,kappa,0.18600049577268135,0.2842877625038275
positive,0,hierarchical,sub-10402,kappa,0.19331309054814258,0.23449161973940624
positive,0,hierarchical,sub-10418,kappa,0.4729187285674953,0.3334564854513825
positive,0,hierarchical,sub-10462,kappa,0.6481726629919141,0.44890805871169
positive,0,hierarchical,sub-10478,kappa,0.4607391695671425,0.1971249869117075
positive,0,hierarchical,sub-10486,kappa,0.8876340782359115,0.46616380416605
positive,0,hierarchical,sub-10529,kappa,0.3363818218890291,0.2587821562917825
positive,0,hierarchical,sub-10541,kappa,0.23014756507266915,0.34326773560121876
positive,0,hierarchical,sub-10555,kappa,0.15579618623159766,0.2947682204187087
positive,0,hierarchical,sub-10559,kappa,0.21739416867230837,0.19382053877716002
positive,0,hierarchical,sub-10572,kappa,0.3439392975332194,0.6811324448535125
positive,0,hierarchical,sub-10581,kappa,0.4850686331655976,0.3534315345309462
positive,0,hierarchical,sub-10584,kappa,0.4716469003808049,0.47298658435744123
positive,0,hierarchical,sub-10585,kappa,0.8942559016222515,0.4971338297419175
positive,0,hierarchical,sub-10589,kappa,0.48808553973666974,0.3123732456867487
positive,0,hierarchical,sub-10590,kappa,0.22840419653178012,0.24443212819841126
positive,0,hierarchical,sub-10596,kappa,0.10168600180411093,0.13068892477711724
positive,0,hierarchical,sub-10603,kappa,0.0639718284165019,0.20522799223455626
positive,0,hierarchical,sub-10606,kappa,1.2250277283219186,1.016733267944025
positive,0,hierarchical,sub-10608,kappa,0.10372983367359374,0.15337783983941541
positive,0,hierarchical,sub-10617,kappa,0.2154276263983573,0.34717017289818125
positive,0,hierarchical,sub-10636,kappa,0.42296047892208705,0.16859372378629875
positive,0,hierarchical,sub-10638,kappa,0.11531649590795935,0.18037578098192625
positive,0,hierarchical,sub-10640,kappa,0.2128633168920593,0.2731497130966138
positive,0,hierarchical,sub-10641,kappa,0.3106324187081097,0.17825386062569626
positive,0,hierarchical,sub-10642,kappa,0.23491806374407598,0.17358316758757875
positive,0,hierarchical,sub-10644,kappa,0.3288393063516981,0.3919745281662225
positive,0,hierarchical,sub-10647,kappa,0.15329877872895617,0.16142612397565334
positive,0,hierarchical,sub-10649,kappa,0.6086400472000972,0.2687573895667413
positive,0,hierarchical,sub-10652,kappa,0.48343829901701024,0.48346391230938995
positive,0,hierarchical,sub-10656,kappa,0.47669988046054257,0.20483144686460003
positive,0,hierarchical,sub-10661,kappa,0.41856141891820065,0.3928985580145287
positive,0,hierarchical,sub-10663,kappa,0.16647405992453834,0.2731812223134475
positive,0,hierarchical,sub-10668,kappa,0.799971028312592,0.5239845631694339
positive,0,hierarchical,sub-10673,kappa,0.12348395696788163,0.29300253149807376
positive,0,hierarchical,sub-10674,kappa,0.1582797450183896,0.45578519041249
positive,0,hierarchical,sub-10677,kappa,0.14537506039459533,0.3253946566360563
positive,0,hierarchical,sub-10685,kappa,0.3807660161433354,0.4971793900879137
positive,0,hierarchical,sub-10690,kappa,0.14431357864633593,0.18200975712385625
positive,0,hierarchical,sub-10691,kappa,0.29723651827219727,0.3028230626228212
positive,0,hierarchical,sub-10700,kappa,0.30891516801073576,0.32317293094711874
positive,0,hierarchical,sub-10701,kappa,0.6138421987639502,0.460244184558165
positive,0,hierarchical,sub-10713,kappa,0.22871489759997155,0.23844634548131
positive,0,hierarchical,sub-10716,kappa,0.19058163237733775,0.246994184765285
positive,0,hierarchical,sub-10718,kappa,0.2860535708492257,0.1643093086541886
positive,0,hierarchical,sub-10720,kappa,0.325637101145996,0.34946563036255124
positive,0,hierarchical,sub-10723,kappa,0.12565164124245104,0.27844750371052873
positive,0,hierarchical,sub-10741,kappa,0.1219414885539105,0.16186526491509376
positive,0,hierarchical,sub-10748,kappa,0.7484534816549243,0.39149843258092876
positive,0,hierarchical,sub-10767,kappa,0.0654013233034696,0.15307093213596498
positive,0,hierarchical,sub-10770,kappa,0.564243674025154,0.3520556388130137
positive,0,hierarchical,sub-10781,kappa,0.21599433880573238,0.2687672492881975
positive,0,hierarchical,sub-10783,kappa,0.34751311862777046,0.2758495517803262
positive,0,hierarchical,sub-10785,kappa,0.2351537692210762,0.18694371386529124
positive,0,hierarchical,sub-10794,kappa,0.17987992561118846,0.17817196470279997
positive,0,hierarchical,sub-10800,kappa,0.25664517154936284,0.2715685391223525
positive,0,hierarchical,sub-10801,kappa,0.27508340894043015,0.2610857763891488
positive,0,hierarchical,sub-10802,kappa,0.6011099364987853,0.514487098273735
positive,0,hierarchical,sub-10803,kappa,0.4306969171735635,0.34754447490993123
positive,0,hierarchical,sub-10804,kappa,0.44143227395487045,0.24400030395274874
positive,0,hierarchical,sub-10806,kappa,0.24702641481820792,0.166224086705879
positive,0,hierarchical,sub-10807,kappa,0.2054199987650892,0.3257101804762437
positive,0,hierarchical,sub-10809,kappa,0.7907759394689368,0.9009192522582125
positive,0,hierarchical,sub-10810,kappa,0.3723390758198651,0.5948243287283488
positive,0,hierarchical,sub-10812,kappa,0.22240429951031268,0.17634365372810498
positive,0,hierarchical,sub-10817,kappa,0.23542894598685568,0.21892971844556877
positive,0,hierarchical,sub-10827,kappa,0.4079119504315813,0.29908455329122374
positive,0,hierarchical,sub-10831,kappa,0.7665185170309355,0.8304173117485875
positive,0,hierarchical,sub-10834,kappa,0.4292013047749103,0.461683472900235
positive,0,hierarchical,sub-10836,kappa,0.14503279018587859,0.4043930224805563
positive,0,hierarchical,sub-10838,kappa,0.16411230115841358,0.13529667441853502
positive,0,hierarchical,sub-10843,kappa,0.48004930566120624,0.2324539316472775
positive,0,hierarchical,sub-10850,kappa,0.4512473000638479,0.49990960787160627
positive,0,hierarchical,sub-10854,kappa,0.4520666131326696,0.3029842073441388
positive,0,hierarchical,sub-10857,kappa,0.39660173877267896,0.222606621554875
positive,0,hierarchical,sub-10858,kappa,0.23272590162178286,0.31058203989248123
positive,0,hierarchical,sub-10860,kappa,0.3671371313291967,0.35151296906231005
positive,0,hierarchical,sub-10862,kappa,0.22680708992029394,0.15949684038283748
positive,0,hierarchical,sub-10863,kappa,1.0892756113074398,1.4634613785330877
positive,0,hierarchical,sub-10866,kappa,0.13694287046812365,0.13796939094251498
positive,0,hierarchical,sub-10875,kappa,0.9153669178287815,0.7814646646453876
positive,0,hierarchical,sub-10881,kappa,0.23414574092811472,0.22420726602943875
positive,0,hierarchical,sub-10886,kappa,0.577411181567484,0.34104492537180997
positive,0,hierarchical,sub-10887,kappa,0.4957719885188442,0.5503076150600125
positive,0,hierarchical,sub-10896,kappa,0.40249896335200636,0.24791315527473876
positive,0,hierarchical,sub-10897,kappa,0.33444102318968305,0.1918184280173091
positive,0,hierarchical,sub-10898,kappa,0.17343967380133993,0.24898007628419877
positive,0,hierarchical,sub-10908,kappa,1.6607979945274958,1.3598398704563248
positive,0,hierarchical,sub-10918,kappa,0.2516434884613565,0.2128719985828625
positive,0,hierarchical,sub-10924,kappa,0.3434630713218462,0.24307524672741498
positive,0,hierarchical,sub-10926,kappa,0.21678168841270612,0.260856370140675
positive,0,hierarchical,sub-10928,kappa,0.2558704255237721,0.4586397520725013
positive,0,hierarchical,sub-10929,kappa,0.5980002322456596,0.5377802620940187
positive,0,hierarchical,sub-10930,kappa,0.3737031016178408,0.4044552329844112
positive,0,hierarchical,sub-10938,kappa,0.35195677020988614,0.3839076269684275
positive,0,hierarchical,sub-10940,kappa,0.1964641375865204,0.16481695899043503
positive,0,hierarchical,sub-10950,kappa,0.22732023231816062,0.19917332749727626
positive,0,hierarchical,sub-10951,kappa,0.3250570779175479,0.18859463482635624
positive,0,hierarchical,sub-10952,kappa,0.2713988618787074,0.4617067589638387
positive,0,hierarchical,sub-10953,kappa,0.35340369794449694,0.3325652339913625
positive,0,hierarchical,sub-10954,kappa,0.10725358654769529,0.23310087822413325
positive,0,hierarchical,sub-10956,kappa,0.18032493477146316,0.17584195593213625
positive,0,hierarchical,sub-10958,kappa,0.7253057201630912,0.7115538987928874
positive,0,hierarchical,sub-10969,kappa,0.4147993773505584,0.41559922463653504
positive,0,hierarchical,sub-10974,kappa,0.2322600522072377,0.28043811374044253
positive,0,hierarchical,sub-10977,kappa,0.12514785767477254,0.1630906721295425
positive,0,hierarchical,sub-10983,kappa,0.19498476497517397,0.1979675943007975
positive,0,hierarchical,sub-10984,kappa,0.27146710864875945,0.15892209387124
positive,0,hierarchical,sub-11005,kappa,0.07683138865400338,0.1474115217179675
positive,0,hierarchical,sub-11031,kappa,0.36232744897662483,0.2023642082809
positive,0,MLE_theta10,sub-10317,kappa,0.3068063105923447,0.0955013507926066
positive,0,MLE_theta10,sub-10369,kappa,0.18600049577268135,0.38929597805441635
positive,0,MLE_theta10,sub-10402,kappa,0.19331309054814258,0.3445335948239309
positive,0,MLE_theta10,sub-10418,kappa,0.4729187285674953,0.5482901149571948
positive,0,MLE_theta10,sub-10462,kappa,0.6481726629919141,0.7047663692445396
positive,0,MLE_theta10,sub-10478,kappa,0.4607391695671425,0.5189767051934459
positive,0,MLE_theta10,sub-10486,kappa,0.8876340782359115,1.0923107232319798
positive,0,MLE_theta10,sub-10529,kappa,0.3363818218890291,0.10697473479887283
positive,0,MLE_theta10,sub-10541,kappa,0.23014756507266915,0.3659497411548469
positive,0,MLE_theta10,sub-10555,kappa,0.15579618623159766,1.0466549870931072
positive,0,MLE_theta10,sub-10559,kappa,0.21739416867230837,0.092998578375636
positive,0,MLE_theta10,sub-10572,kappa,0.3439392975332194,0.8424217685754295
positive,0,MLE_theta10,sub-10581,kappa,0.4850686331655976,0.5457438893348197
positive,0,MLE_theta10,sub-10584,kappa,0.4716469003808049,0.6358711462501184
positive,0,MLE_theta10,sub-10585,kappa,0.8942559016222515,0.8358179738682697
positive,0,MLE_theta10,sub-10589,kappa,0.48808553973666974,0.6168332270305518
positive,0,MLE_theta10,sub-10590,kappa,0.22840419653178012,0.11647806601742029
positive,0,MLE_theta10,sub-10596,kappa,0.10168600180411093,0.03289256969554216
positive,0,MLE_theta10,sub-10603,kappa,0.0639718284165019,0.37759368354030814
positive,0,MLE_theta10,sub-10606,kappa,1.2250277283219186,1.1129129748028939
