parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,divergences,metric,chains,warmup_per_chain,draws_per_chain,adapt_delta,max_depth_hits,min_bfmi,passed
mu[1],-2.14035,0.00760393,0.227178,0.2166,-2.53086,-2.12959,-1.79231,908.367,3377.74,0.675835,1.00557,H5_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7542524898639524,True
mu[2],-1.42167,0.0029095,0.150976,0.151354,-1.67697,-1.41692,-1.17994,2681.89,4242.08,1.99535,1.00133,H5_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7542524898639524,True
mu[3],5.17992,0.0105985,0.611338,0.610608,4.2266,5.16084,6.21513,3371.69,4106.78,2.50858,1.00047,H5_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7542524898639524,True
tau[1],0.429209,0.00813914,0.278424,0.291276,0.040373,0.399731,0.933513,1024.33,2204.47,0.762112,1.00375,H5_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7542524898639524,True
tau[2],1.26578,0.00248598,0.120049,0.119806,1.08121,1.25939,1.47206,2393.28,3700.54,1.78063,1.00042,H5_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7542524898639524,True
tau[3],3.71397,0.0055619,0.414046,0.410586,3.06637,3.69687,4.41621,5648.15,6338.75,4.20229,0.99997,H5_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7542524898639524,True
"natural[1,1]",0.106349,0.00083223,0.0478974,0.0342972,0.0416781,0.101039,0.189927,2913.49,4337.49,2.16767,1.00024,H5_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7542524898639524,True
"natural[1,2]",0.53332,0.00270815,0.299754,0.2875,0.143608,0.484278,1.09,11207.0,5657.89,8.33815,1.00055,H5_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7542524898639524,True
"natural[1,3]",6.34096,0.0250205,2.53181,2.55322,2.73485,6.07776,10.9471,12554.9,6058.68,9.34102,1.00003,H5_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7542524898639524,True
"natural[2,1]",0.124398,0.00123256,0.0576062,0.0388781,0.0554512,0.11264,0.234817,1984.83,4932.51,1.47674,1.00234,H5_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7542524898639524,True
"natural[2,2]",0.239388,0.00168471,0.179843,0.138555,0.0480369,0.190077,0.598289,10972.1,6550.67,8.16339,1.00008,H5_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7542524898639524,True
"natural[2,3]",6.19169,0.0313283,2.92986,2.95587,2.11296,5.79562,11.5755,10701.7,6037.59,7.96217,1.00009,H5_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7542524898639524,True
"natural[3,1]",0.138414,0.00223749,0.074092,0.046846,0.056227,0.11969,0.28253,795.459,5538.43,0.59183,1.00688,H5_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7542524898639524,True
"natural[3,2]",0.0758623,0.000799354,0.0740983,0.0409893,0.012078,0.0532127,0.22986,8370.14,5782.33,6.22748,0.999995,H5_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7542524898639524,True
"natural[3,3]",6.4112,0.0399816,3.68523,4.01651,0.988697,6.15064,12.8427,9080.04,6054.52,6.75565,0.999908,H5_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7542524898639524,True
"natural[4,1]",0.101363,0.000982327,0.0459138,0.0362386,0.0348694,0.0979456,0.180555,1909.55,4431.67,1.42072,1.00094,H5_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7542524898639524,True
"natural[4,2]",0.214645,0.000976027,0.10985,0.0999436,0.0738775,0.194306,0.419101,12101.3,6204.52,9.00353,0.999905,H5_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7542524898639524,True
"natural[4,3]",8.31071,0.0222011,2.6631,2.66185,4.28345,8.1059,12.8955,15418.0,6172.78,11.4711,1.00037,H5_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7542524898639524,True
