parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,divergences,metric,chains,warmup_per_chain,draws_per_chain,adapt_delta,max_depth_hits,min_bfmi,passed
"natural[6,2]",0.403,0.0022028,0.223156,0.202355,0.114028,0.363615,0.830727,8893.05,5250.36,7.27945,1.0001,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[6,3]",3.63214,0.0190229,1.57333,1.42065,1.53725,3.36711,6.57971,8395.28,5095.44,6.872,1.00007,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[6,4]",0.501831,0.0107947,0.750817,0.313406,0.0106242,0.25864,1.79112,9898.52,5182.58,8.10248,0.999899,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[7,1]",0.0867107,0.00114464,0.051806,0.045337,0.0198243,0.0789925,0.184436,1831.25,4454.21,1.49898,1.0027,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[7,2]",0.3244,0.00138359,0.153673,0.137844,0.130693,0.296572,0.61474,14171.9,6382.0,11.6005,1.00004,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[7,3]",7.25201,0.0215102,2.03532,2.02119,4.16977,7.13105,10.7966,9377.27,6205.19,7.6758,0.999883,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[7,4]",5.21957,0.0204359,2.18055,2.17147,2.11779,5.00649,9.10716,13972.7,5700.59,11.4374,0.999994,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[8,1]",0.114789,0.00132773,0.0777603,0.0531899,0.0286456,0.0968522,0.258298,3396.46,4964.54,2.78019,1.00068,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[8,2]",0.190021,0.00127712,0.121114,0.10331,0.0471893,0.163207,0.430877,7171.24,5057.72,5.87005,1.00011,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[8,3]",4.21445,0.0240533,1.96933,1.87308,1.56841,3.92814,7.89983,8103.52,5069.74,6.63318,1.00108,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[8,4]",1.54884,0.0220597,1.7381,1.14909,0.0259651,0.955618,5.1882,10546.7,5092.06,8.63306,1.001,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[9,1]",0.138777,0.00192545,0.0960473,0.0655771,0.0363855,0.112883,0.328678,2039.49,5009.36,1.66943,1.0014,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[9,2]",0.115973,0.000894187,0.0848198,0.0679642,0.0240478,0.0933355,0.287093,7531.4,6512.48,6.16486,1.00028,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[9,3]",3.55829,0.0264707,2.23917,2.15359,0.647099,3.15302,7.82733,8253.22,5737.16,6.75571,1.00011,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[9,4]",1.56512,0.0267878,2.02379,1.0051,0.0121629,0.740527,5.98502,10016.9,5221.21,8.19937,1.00019,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[10,1]",0.198069,0.00301991,0.139931,0.0992166,0.0535875,0.154014,0.495495,1918.12,4581.58,1.57009,1.00131,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[10,2]",0.183673,0.00162363,0.148623,0.107093,0.0349923,0.141364,0.482963,7735.98,6463.56,6.33232,1.00074,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[10,3]",3.69372,0.0268755,2.28114,2.30824,0.738379,3.33493,7.95751,8630.74,5869.33,7.06473,0.999956,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[10,4]",1.90722,0.0257335,2.17742,1.49491,0.0121309,1.1024,6.49402,10570.0,5987.01,8.65214,1.00019,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[11,1]",0.104277,0.000745698,0.0423349,0.0402171,0.0420184,0.0994255,0.181556,3363.79,6182.72,2.75344,1.00092,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[11,2]",2.14583,0.0078756,0.732356,0.71539,1.09977,2.06939,3.4936,8027.23,6153.84,6.57072,1.00044,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[11,3]",0.703702,0.00387459,0.24916,0.237978,0.262543,0.710595,1.10313,4145.64,5211.15,3.39343,1.0006,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[11,4]",0.0220468,0.000518985,0.041094,0.00752616,0.000131165,0.00547162,0.106446,6843.64,6651.99,5.60189,0.99989,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[12,1]",0.111447,0.00127989,0.0716432,0.051942,0.0284365,0.0962109,0.251775,2856.2,4786.37,2.33795,1.00136,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[12,2]",0.288687,0.00241082,0.211233,0.187178,0.0447314,0.237048,0.704369,5743.45,4765.45,4.70133,1.00007,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[12,3]",2.18465,0.0293839,1.77485,1.27016,0.350816,1.66263,5.80839,5587.65,3727.84,4.5738,0.999943,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[12,4]",0.55479,0.0187661,1.1719,0.181833,0.00215936,0.131036,2.57192,7855.98,4379.07,6.43054,0.999843,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[13,1]",0.0799598,0.000542298,0.0441259,0.0391238,0.0209041,0.0750944,0.157113,6095.84,5706.36,4.98978,1.00017,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[13,2]",0.799821,0.00436454,0.41318,0.394072,0.24576,0.742756,1.56736,7830.76,6051.28,6.4099,1.00013,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[13,3]",1.93416,0.0137108,1.06071,0.821201,0.771417,1.67184,3.99165,8325.57,5367.75,6.81493,0.999936,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[13,4]",0.141268,0.00318234,0.256539,0.0730601,0.00134776,0.0548034,0.532408,10840.2,6590.28,8.87333,1.00057,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[14,1]",0.199968,0.00322133,0.136582,0.101763,0.0544235,0.158823,0.488408,1477.9,4128.62,1.20974,1.00325,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[14,2]",0.246052,0.00225116,0.174618,0.173906,0.0350937,0.212043,0.574807,4756.53,4752.81,3.89348,1.00005,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[14,3]",1.74561,0.0320267,1.92155,1.0456,0.107152,1.03357,5.95387,5038.19,4581.11,4.12403,1.00043,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[14,4]",1.15104,0.0252361,1.75333,0.574281,0.00121999,0.393739,4.99862,4962.26,5891.53,4.06188,0.999793,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[15,1]",0.11694,0.00114753,0.0687093,0.0546371,0.0334108,0.102833,0.246781,3078.25,4960.25,2.51972,1.00108,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[15,2]",0.192277,0.00113253,0.103782,0.0872185,0.0706371,0.169562,0.390023,8418.29,6092.39,6.89083,0.999948,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[15,3]",5.82613,0.0238469,2.07703,2.06952,2.73876,5.65639,9.53362,8244.19,5907.97,6.74831,1.00043,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[15,4]",3.98807,0.0221437,2.11191,2.05193,1.12198,3.7075,7.94533,10961.4,6329.22,8.97254,1.00058,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[16,1]",0.0905552,0.00091859,0.0544582,0.0450902,0.0202362,0.0825923,0.190697,3294.32,4731.69,2.69658,1.00119,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[16,2]",0.373511,0.00170237,0.173776,0.168104,0.137902,0.349143,0.695557,9773.51,6025.78,8.00014,1.00081,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[16,3]",5.18882,0.0197694,1.60279,1.50977,2.87091,5.01456,8.15961,7152.91,6117.39,5.85504,0.999968,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[16,4]",0.973618,0.0103763,0.885482,0.613988,0.0756952,0.759227,2.60082,9546.86,5665.06,7.81462,1.00106,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[17,1]",0.0802305,0.000568906,0.0432723,0.038342,0.0204823,0.0753963,0.156418,4982.29,4842.87,4.07827,1.00053,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[17,2]",1.02682,0.00446398,0.46147,0.429214,0.395424,0.959302,1.88352,9944.29,5981.46,8.13994,1.00002,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[17,3]",3.9658,0.0151401,1.39104,1.34615,1.9645,3.82134,6.51359,9144.42,5699.83,7.4852,1.00112,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[17,4]",0.336193,0.00281757,0.257653,0.222042,0.0231074,0.30374,0.753901,7746.44,5529.76,6.34088,1.00016,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[18,1]",0.10376,0.00104776,0.0620878,0.0487267,0.0283289,0.0919552,0.219304,3239.2,4685.69,2.65146,1.00052,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[18,2]",0.257386,0.00140579,0.138837,0.111918,0.0983934,0.225815,0.517259,9381.23,6690.89,7.67904,0.999868,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[18,3]",5.70511,0.0225819,1.99671,1.98069,2.74079,5.56012,9.23487,8319.68,5289.37,6.81011,0.999895,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[18,4]",3.72362,0.0204027,1.96392,1.89389,1.1637,3.39455,7.47757,12403.2,5541.74,10.1527,0.999941,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[19,1]",0.112889,0.000890165,0.0660835,0.0486047,0.0326037,0.0991374,0.238371,5576.64,5238.5,4.56478,1.00115,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[19,2]",0.424594,0.00200438,0.200414,0.193279,0.148973,0.394301,0.794059,8821.87,5025.38,7.22118,1.00018,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[19,3]",3.31958,0.0180139,1.44128,1.32782,1.42248,3.08615,6.02251,7719.32,5337.91,6.31868,1.00067,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[19,4]",0.318078,0.00594112,0.474003,0.200798,0.00680578,0.164343,1.10903,11717.4,5343.08,9.59129,1.00045,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[20,1]",0.0990053,0.00133545,0.0640501,0.0510471,0.0224107,0.0865082,0.223075,2055.79,5110.05,1.68277,1.00154,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[20,2]",0.258075,0.00107889,0.114145,0.102346,0.110183,0.238605,0.473946,10636.4,5670.13,8.70649,0.999844,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[20,3]",7.27911,0.0196901,1.94528,1.8781,4.3314,7.10676,10.7266,10325.0,6720.45,8.45155,1.00074,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[20,4]",4.55312,0.0191629,2.00082,1.90279,1.7665,4.27624,8.26557,13555.0,6013.48,11.0955,1.00054,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[21,1]",0.0730877,0.000867077,0.0438611,0.0396337,0.0162458,0.0670812,0.155068,2261.26,5514.44,1.85096,1.00249,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[21,2]",2.53714,0.0122023,1.20024,1.00998,1.04128,2.32303,4.76983,10556.3,6094.03,8.6409,0.999998,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[21,3]",3.01583,0.0146238,1.2798,1.22223,1.36225,2.81695,5.41091,8538.35,7066.21,6.9891,1.0004,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[21,4]",0.0741372,0.000911754,0.0878193,0.051567,0.00101181,0.0398731,0.262129,8970.32,7557.49,7.3427,0.999834,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[22,1]",0.116936,0.000877487,0.0666836,0.0506491,0.0363746,0.102773,0.241683,5100.39,5297.41,4.17495,0.999937,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[22,2]",0.308233,0.00198609,0.200807,0.172182,0.0741717,0.263871,0.696242,8986.85,6181.68,7.35623,0.999984,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[22,3]",4.28257,0.0224295,1.86396,1.71993,1.77016,4.00069,7.77742,8574.35,5709.62,7.01857,1.00036,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[22,4]",1.43019,0.0189581,1.53162,0.998365,0.0380758,0.930805,4.60504,10993.6,5111.94,8.99882,1.00005,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[23,1]",0.0892433,0.00116216,0.0550314,0.046536,0.0210959,0.0800786,0.191835,2034.44,4428.83,1.6653,1.00136,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[23,2]",0.265503,0.00105972,0.116765,0.103032,0.114991,0.245164,0.484321,12545.5,5536.42,10.2692,1.0007,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[23,3]",7.26448,0.0211537,1.97119,1.87625,4.29665,7.12509,10.7145,9558.0,5351.94,7.82375,1.00019,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[23,4]",4.75733,0.0196494,2.0273,1.9322,1.98429,4.47614,8.41507,13219.7,6426.92,10.821,1.00041,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[24,1]",0.0915083,0.00124975,0.0565354,0.0497147,0.0205791,0.0826787,0.196445,1743.17,4838.33,1.42688,1.00412,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[24,2]",0.292367,0.00113808,0.113991,0.105286,0.139508,0.27583,0.507471,10479.4,5819.73,8.57799,1.0001,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[24,3]",7.85425,0.0205736,1.99661,1.93176,4.83324,7.72146,11.4023,9708.54,6036.83,7.94696,1.00004,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[24,4]",5.91712,0.0183998,2.09826,2.09325,2.84219,5.72542,9.66722,14949.5,6556.42,12.2369,1.00032,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[25,1]",0.107915,0.000918192,0.061619,0.0473098,0.032568,0.0952434,0.228017,4940.79,5729.14,4.0443,1.0004,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[25,2]",1.21564,0.00461495,0.460838,0.446665,0.534218,1.17579,2.03945,9159.44,5400.58,7.4975,0.99982,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[25,3]",1.2349,0.0067994,0.532279,0.384395,0.656657,1.11623,2.2215,8338.17,5393.46,6.82524,0.999951,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[25,4]",0.0415898,0.000788674,0.0715734,0.0202203,0.000468062,0.0153508,0.177424,10724.9,6724.52,8.77892,0.999942,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[26,1]",0.0818232,0.000665801,0.0457205,0.0399659,0.0210131,0.0754811,0.167528,4339.62,5363.22,3.55221,1.00026,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[26,2]",1.10483,0.004345,0.462846,0.446131,0.448839,1.0534,1.95073,10493.4,5497.11,8.58938,1.00047,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[26,3]",3.31166,0.0152288,1.28976,1.21323,1.55488,3.11752,5.70986,8207.05,5959.56,6.71792,0.999668,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[26,4]",0.102832,0.00141605,0.129061,0.0710758,0.00250215,0.0587981,0.347574,9733.06,5442.97,7.96704,1.00006,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[27,1]",0.0576705,0.000636773,0.0327322,0.0333415,0.0121048,0.0536271,0.114995,2468.08,5424.67,2.02026,1.00234,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[27,2]",2.18052,0.00775906,0.735323,0.717237,1.1433,2.09845,3.50474,9277.51,6258.46,7.59415,1.00061,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[27,3]",2.74033,0.0140205,1.28156,1.20342,1.09748,2.49312,5.14752,10538.1,6459.64,8.62601,1.00014,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[27,4]",0.0583739,0.000766451,0.0694936,0.0390082,0.000925274,0.0303317,0.207668,8432.32,6544.46,6.90231,1.0003,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[28,1]",0.0778955,0.00069559,0.0454656,0.0393219,0.0189789,0.0716378,0.160446,3606.72,5656.49,2.95229,1.00099,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[28,2]",1.33371,0.00440149,0.454472,0.434692,0.674955,1.28505,2.15956,10353.4,6491.52,8.47479,1.00002,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
"natural[28,3]",3.20681,0.0139225,1.28593,1.23486,1.46146,3.03482,5.61011,9857.38,6136.94,8.0688,1.00025,H7_train_noage_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7181721242527197,True
