parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,divergences,metric,chains,warmup_per_chain,draws_per_chain,adapt_delta,max_depth_hits,min_bfmi,passed
"natural[19,1]",0.238927,0.00222349,0.229923,0.14918,0.0199531,0.153236,0.768158,10813.1,19841.7,2.7594,0.999956,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[19,2]",0.0903106,0.000716047,0.121927,0.0457114,0.000313152,0.0317408,0.355295,24838.2,24938.1,6.33848,0.999969,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[20,1]",0.33133,0.00371685,0.265169,0.256244,0.0263149,0.255758,0.864169,4459.49,11131.1,1.13802,1.00035,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[20,2]",0.0085477,6.15807e-05,0.0119156,0.00514896,0.000156749,0.00412308,0.0320271,46230.1,23192.1,11.7975,1.00001,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[21,1]",0.235234,0.00226292,0.217768,0.159432,0.0193026,0.16206,0.72171,8806.65,16038.9,2.24738,1.00012,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[21,2]",0.0997902,0.000698161,0.13843,0.0532299,0.000513413,0.0376669,0.395113,28964.8,22289.8,7.39156,1.00004,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[22,1]",0.310546,0.00307519,0.2606,0.237824,0.0220713,0.229386,0.849015,6429.96,16587.4,1.64087,1.0002,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[22,2]",0.0199538,0.000193039,0.0361449,0.00814861,0.000140514,0.00595844,0.0899893,50224.3,23270.4,12.8168,1.0,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[23,1]",0.328246,0.0037594,0.262967,0.252476,0.02738,0.252125,0.862662,4217.21,10915.3,1.07619,1.00029,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[23,2]",0.00920367,6.66202e-05,0.0131071,0.00545773,0.000162623,0.00434343,0.0352042,49757.5,22929.3,12.6977,0.999982,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[24,1]",0.343914,0.00359089,0.268935,0.272147,0.027098,0.271721,0.878907,4953.66,10513.2,1.26413,1.00016,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[24,2]",0.00694537,5.51072e-05,0.0106716,0.00376759,0.000101652,0.00293429,0.0271793,49218.9,22800.0,12.5602,0.999997,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[25,1]",0.268335,0.000733139,0.128887,0.123525,0.0758596,0.258377,0.497458,26990.4,17085.4,6.88769,1.00007,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[25,2]",0.605638,0.00125931,0.202865,0.200134,0.286017,0.599147,0.950648,25173.5,19167.8,6.42404,1.00008,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[26,1]",0.291703,0.00293942,0.243764,0.211601,0.0258893,0.214513,0.80757,6044.71,16129.6,1.54255,1.00014,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[26,2]",0.0320472,0.000281889,0.053999,0.0142231,0.000245924,0.0104698,0.140456,48554.6,23611.1,12.3907,0.99997,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[27,1]",0.215969,0.00244558,0.226603,0.13629,0.0136469,0.126044,0.740924,8527.25,18496.9,2.17608,1.00005,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[27,2]",0.0966563,0.000817758,0.136533,0.0436054,0.000442735,0.0306589,0.39892,25581.3,25614.8,6.52811,1.0001,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[28,1]",0.287603,0.00220739,0.240756,0.219676,0.021899,0.215701,0.788547,10704.7,19246.9,2.73174,1.00007,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[28,2]",0.0814177,0.000578435,0.107633,0.0464722,0.000319353,0.0324844,0.312454,28278.7,24611.6,7.21647,1.00002,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[29,1]",0.0278033,8.98666e-05,0.0176756,0.01775,0.00447458,0.0248466,0.061004,38161.2,26850.3,9.73839,0.999977,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[29,2]",1.93498,0.00216414,0.386466,0.379251,1.34354,1.91159,2.60281,31723.0,29137.3,8.09541,1.00003,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[30,1]",0.340867,0.00376919,0.267965,0.270729,0.0262137,0.266904,0.867569,4430.94,11221.8,1.13074,1.00035,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[30,2]",0.00678124,5.30209e-05,0.0102371,0.00381088,0.000101524,0.00298969,0.0263026,48686.6,22608.1,12.4244,1.0001,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[31,1]",0.327382,0.00322278,0.260983,0.25686,0.0248444,0.25577,0.850137,5493.59,11352.8,1.40191,1.00029,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[31,2]",0.0149025,0.000127704,0.0241747,0.00717812,0.000136822,0.0053597,0.0637967,46716.8,22220.6,11.9217,0.99997,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[32,1]",0.0838066,0.000249051,0.0522067,0.0500281,0.0148866,0.0754454,0.181315,39108.0,23313.2,9.98,1.00007,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[32,2]",1.12195,0.00143943,0.256066,0.2564,0.720377,1.11239,1.55608,31302.4,26522.4,7.98808,0.999976,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[33,1]",0.337133,0.00373924,0.263982,0.261613,0.0293586,0.264861,0.864368,4302.27,9856.74,1.0979,1.00029,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[33,2]",0.00731897,5.44264e-05,0.0105908,0.00418081,0.000127576,0.00332001,0.027913,46178.2,23098.1,11.7843,0.999972,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[34,1]",0.231792,0.000571478,0.0978587,0.0870248,0.0983024,0.218969,0.40612,27940.0,17866.5,7.13003,1.00001,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[34,2]",0.696192,0.00176711,0.260042,0.252449,0.283136,0.687503,1.13703,20725.7,12704.8,5.28901,1.00004,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[35,1]",0.276304,0.00269353,0.23788,0.191934,0.02473,0.197189,0.792772,6842.43,17514.7,1.74612,1.00013,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[35,2]",0.0458497,0.000404509,0.0782552,0.0188143,0.000299828,0.0137661,0.208843,44947.2,22013.2,11.4701,1.00006,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[36,1]",0.293642,0.00304552,0.244975,0.21387,0.0249085,0.218424,0.815014,5544.64,12157.3,1.41494,1.0001,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[36,2]",0.0264559,0.000225037,0.0434493,0.0122699,0.000231672,0.00912239,0.114474,47891.3,22869.9,12.2214,0.999943,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[37,1]",0.337633,0.00390778,0.266085,0.263008,0.0280046,0.26303,0.868932,4005.01,9908.31,1.02204,1.0003,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[37,2]",0.0070234,5.02853e-05,0.00983856,0.00420084,0.00013869,0.00339566,0.0265428,49054.5,21868.2,12.5183,1.00004,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[38,1]",0.280598,0.00238328,0.225536,0.194957,0.0292675,0.215547,0.760104,7624.94,14777.8,1.94581,1.00021,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[38,2]",0.07837,0.000536771,0.1023,0.0464605,0.000492358,0.0331352,0.297442,27417.4,21561.6,6.99668,1.00002,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[39,1]",0.286415,0.00104959,0.16911,0.167152,0.0568049,0.262377,0.600312,22200.3,16613.5,5.66532,1.0001,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[39,2]",0.299162,0.00138603,0.173303,0.180728,0.0111546,0.298233,0.590977,14587.2,11444.5,3.72253,1.00024,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[40,1]",0.28942,0.00278582,0.242787,0.206876,0.0242645,0.213891,0.80945,6474.1,13677.7,1.65213,1.00015,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[40,2]",0.0390213,0.000372255,0.0694756,0.0153986,0.000224077,0.011151,0.178514,47289.2,24441.4,12.0678,0.99995,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[41,1]",0.341021,0.00387206,0.270447,0.270455,0.0271925,0.26514,0.880338,4340.53,11718.8,1.10766,1.00018,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[41,2]",0.00645804,5.04252e-05,0.00951305,0.00371691,0.000106515,0.00295002,0.025153,52880.2,23040.9,13.4945,1.00003,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[42,1]",0.166705,0.00157038,0.167095,0.0922744,0.019652,0.11551,0.537848,12920.5,15695.1,3.2972,1.00026,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[42,2]",0.227039,0.00151095,0.190098,0.229904,0.0017238,0.200082,0.574462,13549.2,17062.4,3.45763,1.00026,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[43,1]",0.0532788,0.00014486,0.0310773,0.0295915,0.0110927,0.04927,0.10933,43437.7,26200.2,11.0849,1.00019,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[43,2]",1.09806,0.00146547,0.263015,0.260252,0.683627,1.08847,1.54582,31829.6,24362.0,8.12261,1.00002,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[44,1]",0.116196,0.000941075,0.103206,0.0590063,0.0202703,0.0964053,0.259644,24595.8,13113.0,6.27663,1.00029,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[44,2]",0.539899,0.00204087,0.243334,0.235753,0.0814867,0.549809,0.925697,14364.4,7076.2,3.66565,1.00009,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[45,1]",0.305611,0.00288068,0.25096,0.227623,0.0241489,0.229741,0.82948,6441.48,14222.5,1.64381,1.00009,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[45,2]",0.0262284,0.000218762,0.0435055,0.0116538,0.000174351,0.00849083,0.11532,43704.3,22288.1,11.1529,1.00003,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[46,1]",0.332715,0.0038105,0.264278,0.256271,0.0275102,0.257006,0.862735,4199.08,9363.36,1.07157,1.00023,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[46,2]",0.00754975,5.31974e-05,0.0104639,0.00452838,0.000157253,0.00365912,0.028538,46818.7,23348.4,11.9477,1.00007,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[47,1]",0.288495,0.00264843,0.23309,0.20274,0.0285671,0.220776,0.784694,6293.65,13966.4,1.60608,1.0001,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[47,2]",0.0390306,0.000284908,0.0581577,0.019807,0.000324187,0.0145356,0.163174,41805.8,24153.7,10.6685,1.00021,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[48,1]",0.238919,0.00231925,0.22345,0.153002,0.0212524,0.160355,0.750747,8501.59,16285.0,2.16953,1.00002,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[48,2]",0.0748474,0.000501859,0.100014,0.0421214,0.000488532,0.0301811,0.293306,31078.4,23882.3,7.93092,1.00018,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[49,1]",0.271006,0.00263178,0.230621,0.191547,0.0247649,0.199177,0.772072,6702.52,16138.3,1.71042,1.00007,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[49,2]",0.0477952,0.00033635,0.0713955,0.0235233,0.000333544,0.0170655,0.198768,41998.8,23349.7,10.7177,1.00015,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[50,1]",0.322714,0.00342396,0.251779,0.243273,0.029611,0.255192,0.834569,4683.23,11930.8,1.19512,1.0002,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[50,2]",0.0151296,0.000116902,0.0225953,0.0082653,0.000215232,0.00637496,0.0594409,44470.6,23939.3,11.3485,0.999971,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[51,1]",0.277792,0.00276603,0.237796,0.197923,0.0235333,0.201317,0.790263,6391.07,14424.3,1.63094,1.00009,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[51,2]",0.0458672,0.000315266,0.06675,0.0241054,0.000346067,0.0176064,0.188071,41283.5,24267.9,10.5352,1.00005,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[52,1]",0.324404,0.00364401,0.264689,0.252431,0.0243019,0.246433,0.860715,4679.11,11371.8,1.19407,1.00028,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[52,2]",0.0100823,8.5242e-05,0.0162921,0.00507458,0.000128064,0.00389074,0.0415041,53656.6,23301.0,13.6927,1.00048,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[53,1]",0.263589,0.00305769,0.247089,0.186994,0.017161,0.174453,0.805375,6170.91,16043.5,1.57476,1.00014,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[53,2]",0.0417278,0.000414698,0.0738471,0.0159927,0.000280534,0.0117202,0.19742,38446.7,24269.4,9.81124,1.00021,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[54,1]",0.0457133,0.000176099,0.0339629,0.0296822,0.00615436,0.037923,0.110997,38997.8,25630.0,9.95188,0.999992,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[54,2]",0.918408,0.00139097,0.239723,0.2371,0.541364,0.90932,1.32823,29403.4,26459.6,7.50347,1.00002,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[55,1]",0.0742384,0.000956486,0.102352,0.0388325,0.00780557,0.047963,0.221265,20546.6,12351.9,5.24331,1.00025,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[55,2]",0.536325,0.0021938,0.254145,0.245803,0.0390578,0.552226,0.932772,14082.0,8300.25,3.59361,1.00038,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[56,1]",0.25186,0.00238416,0.224983,0.168886,0.0232839,0.175912,0.750403,8052.45,19240.4,2.05491,1.00015,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[56,2]",0.0745617,0.000494187,0.0979057,0.0443855,0.000459075,0.0317238,0.283215,30126.0,24427.0,7.68787,1.00004,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
"natural[57,1]",0.326192,0.00358209,0.261123,0.249666,0.0275647,0.249459,0.856516,4657.3,11464.2,1.1885,1.00027,H2_full_age,111,0,diag_e,4.0,3000.0,8000.0,0.99,0,0.7847495337660773,True
