run,model,parameter,quantity,term,probability_positive,mean,median,ci_low,ci_high
H4_full_age,H4,alpha,latent_slope,age_z,0.76575,0.1522459911718375,0.1547626885,-0.26970229677499996,0.56278396571
H4_full_age,H4,kappa,latent_slope,age_z,0.09975,-0.17664908982769628,-0.17550649145,-0.4524039638375,0.09752825088949972
H4_full_age,H4,theta,latent_slope,age_z,0.37725,-0.04739877680842821,-0.04988988575,-0.362508390235,0.2815813669099996
H4_full_age,H4,alpha,latent_age_variance_fraction,age,,0.025492420429934468,0.013479077815856447,3.19334755635066e-05,0.11360483097697319
H4_full_age,H4,kappa,latent_age_variance_fraction,age,,0.028304359057622457,0.018674331928774164,5.71400948519153e-05,0.11025073684769003
H4_full_age,H4,theta,latent_age_variance_fraction,age,,0.01212175394558949,0.005730285630593099,1.561635943470221e-05,0.058540948500404345
H4_full_age,H4,alpha,natural_change_25_to_75,age,0.76575,0.01025460663644514,0.008454822714441427,-0.012417692948361553,0.04386131594426883
H4_full_age,H4,kappa,natural_change_25_to_75,age,0.09975,-0.5393361980488469,-0.5463869775228389,-1.388266563442757,0.3413416142165149
H4_full_age,H4,theta,natural_change_25_to_75,age,0.37725,-0.09374185952880261,-0.10512803611079957,-0.7487020901854652,0.6203124543357229
