condition,replicate,method,participant_id,parameter,true,recovered
negative,2,hierarchical,sub-10838,alpha,0.39902981231616214,0.3833415465769275
negative,2,hierarchical,sub-10843,alpha,0.5056452487553619,0.35503422826718123
negative,2,hierarchical,sub-10850,alpha,0.29556931678178405,0.3813571404051025
negative,2,hierarchical,sub-10854,alpha,0.21640213725708843,0.3344649871169938
negative,2,hierarchical,sub-10857,alpha,0.5395251731795928,0.3483195534987975
negative,2,hierarchical,sub-10858,alpha,0.15271299441779226,0.27474047591742873
negative,2,hierarchical,sub-10860,alpha,0.22818052858982563,0.328484981704785
negative,2,hierarchical,sub-10862,alpha,0.32306180586634686,0.29629668385657376
negative,2,hierarchical,sub-10863,alpha,0.7838375460527697,0.46099147621679254
negative,2,hierarchical,sub-10866,alpha,0.2936518466922599,0.2865053165111725
negative,2,hierarchical,sub-10875,alpha,0.23291613923170923,0.2961611266033212
negative,2,hierarchical,sub-10881,alpha,0.154694507230412,0.26890588789200126
negative,2,hierarchical,sub-10886,alpha,0.2536122937876248,0.27847462965755004
negative,2,hierarchical,sub-10887,alpha,0.5119161469793821,0.39654012444611747
negative,2,hierarchical,sub-10896,alpha,0.1739959876863903,0.17811136183695123
negative,2,hierarchical,sub-10897,alpha,0.21165853377209717,0.2871476218424613
negative,2,hierarchical,sub-10898,alpha,0.3672372003367413,0.3482142362268938
negative,2,hierarchical,sub-10908,alpha,0.4425824015652868,0.24139087643052415
negative,2,hierarchical,sub-10918,alpha,0.16496366963991121,0.24571022988845623
negative,2,hierarchical,sub-10924,alpha,0.3718282098409149,0.21980086035099825
negative,2,hierarchical,sub-10926,alpha,0.43172619294653186,0.2662518157133437
negative,2,hierarchical,sub-10928,alpha,0.5183312141888804,0.3198357761764625
negative,2,hierarchical,sub-10929,alpha,0.20714997174672817,0.27170827991757124
negative,2,hierarchical,sub-10930,alpha,0.24434891313594734,0.3422073343401387
negative,2,hierarchical,sub-10938,alpha,0.2528911094978937,0.273974409296725
negative,2,hierarchical,sub-10940,alpha,0.3711443803308697,0.396403814331735
negative,2,hierarchical,sub-10950,alpha,0.1397481086827378,0.2430997494713775
negative,2,hierarchical,sub-10951,alpha,0.1605498987307834,0.32100897328015376
negative,2,hierarchical,sub-10952,alpha,0.2630609831086989,0.42733861735884626
negative,2,hierarchical,sub-10953,alpha,0.16838412390423382,0.321450267412065
negative,2,hierarchical,sub-10954,alpha,0.22354985431819688,0.24647420755052502
negative,2,hierarchical,sub-10956,alpha,0.1548506890631921,0.21091871155019373
negative,2,hierarchical,sub-10958,alpha,0.24589118370711324,0.2778198779940175
negative,2,hierarchical,sub-10969,alpha,0.3582691965716108,0.233079328066955
negative,2,hierarchical,sub-10974,alpha,0.31212281501302686,0.31690028432866
negative,2,hierarchical,sub-10977,alpha,0.2921205763146128,0.25786196926463123
negative,2,hierarchical,sub-10983,alpha,0.1536407851418118,0.23771852884133124
negative,2,hierarchical,sub-10984,alpha,0.4791960435600191,0.52588103287275
negative,2,hierarchical,sub-11005,alpha,0.15855744472023084,0.37989698316623755
negative,2,hierarchical,sub-11031,alpha,0.3774715915662614,0.29347761397487
negative,2,MLE_theta10,sub-10317,alpha,0.453537464730768,0.8473919611489661
negative,2,MLE_theta10,sub-10369,alpha,0.31732448479566516,0.0
negative,2,MLE_theta10,sub-10402,alpha,0.21895321723320998,0.1930747743414585
negative,2,MLE_theta10,sub-10418,alpha,0.3489085363330368,0.946557739329744
negative,2,MLE_theta10,sub-10462,alpha,0.14644970403964963,1.0
negative,2,MLE_theta10,sub-10478,alpha,0.2294734258674089,0.3195807770421333
negative,2,MLE_theta10,sub-10486,alpha,0.3484689296530022,0.3411925800598585
negative,2,MLE_theta10,sub-10529,alpha,0.2832445168071695,0.4362516372395033
negative,2,MLE_theta10,sub-10541,alpha,0.2772141520998587,0.5176302392431165
negative,2,MLE_theta10,sub-10555,alpha,0.30049611921614855,0.0
negative,2,MLE_theta10,sub-10559,alpha,0.17175731147407608,0.3008108574259698
negative,2,MLE_theta10,sub-10572,alpha,0.33149971439449,0.2220830230171643
negative,2,MLE_theta10,sub-10581,alpha,0.13010986338297925,0.0
negative,2,MLE_theta10,sub-10584,alpha,0.1436936066476882,1.0
negative,2,MLE_theta10,sub-10585,alpha,0.2180598161033741,1.0
negative,2,MLE_theta10,sub-10589,alpha,0.1805027581935118,0.5601386322663269
negative,2,MLE_theta10,sub-10590,alpha,0.15465298727238513,0.0910541507137358
negative,2,MLE_theta10,sub-10596,alpha,0.21687170058115207,0.0221092175218874
negative,2,MLE_theta10,sub-10603,alpha,0.3534484135368452,0.0
negative,2,MLE_theta10,sub-10606,alpha,0.1136670436658405,0.0943573261003531
negative,2,MLE_theta10,sub-10608,alpha,0.3375039303295877,0.315372039174744
negative,2,MLE_theta10,sub-10617,alpha,0.14694968513641202,0.0184314414522747
negative,2,MLE_theta10,sub-10636,alpha,0.31643139575150564,0.320376686735698
negative,2,MLE_theta10,sub-10638,alpha,0.2960677062499393,0.1347837317204748
negative,2,MLE_theta10,sub-10640,alpha,0.37258009665685565,0.1624174530633889
negative,2,MLE_theta10,sub-10641,alpha,0.42994627014582454,0.1644672250812679
negative,2,MLE_theta10,sub-10642,alpha,0.21583155894644884,1.0
negative,2,MLE_theta10,sub-10644,alpha,0.428014054466041,0.6459985422524328
negative,2,MLE_theta10,sub-10647,alpha,0.5998505292765802,0.4996706609429858
negative,2,MLE_theta10,sub-10649,alpha,0.10627172161076569,0.3102095744333981
negative,2,MLE_theta10,sub-10652,alpha,0.2487532018931478,0.2512964107885911
negative,2,MLE_theta10,sub-10656,alpha,0.33322160313235133,0.5940927019516095
negative,2,MLE_theta10,sub-10661,alpha,0.07032847258397251,0.401836291537533
negative,2,MLE_theta10,sub-10663,alpha,0.3905360062913176,0.0
negative,2,MLE_theta10,sub-10668,alpha,0.5586138990491872,0.3766941980804548
negative,2,MLE_theta10,sub-10673,alpha,0.5025132019640423,1.0
negative,2,MLE_theta10,sub-10674,alpha,0.10776592678178418,0.1285562343769703
negative,2,MLE_theta10,sub-10677,alpha,0.5487177045749291,0.6359928699995351
negative,2,MLE_theta10,sub-10685,alpha,0.3861610383882569,0.3101298648828675
negative,2,MLE_theta10,sub-10690,alpha,0.3574070367300943,1.0
negative,2,MLE_theta10,sub-10691,alpha,0.26149600592142014,0.1036280307359496
negative,2,MLE_theta10,sub-10700,alpha,0.18528388284313166,0.2374486720657431
negative,2,MLE_theta10,sub-10701,alpha,0.26938308302109193,1.0
negative,2,MLE_theta10,sub-10713,alpha,0.19945878023599475,0.164351246804086
negative,2,MLE_theta10,sub-10716,alpha,0.3770599086239786,0.4274400827110997
negative,2,MLE_theta10,sub-10718,alpha,0.1452034136850367,0.2372692547189366
negative,2,MLE_theta10,sub-10720,alpha,0.2874181966817873,0.4302548106686312
negative,2,MLE_theta10,sub-10723,alpha,0.391367540348931,0.298993475469251
negative,2,MLE_theta10,sub-10741,alpha,0.23396087661399662,0.2733446179321134
negative,2,MLE_theta10,sub-10748,alpha,0.29545460809732077,0.1893449991727784
negative,2,MLE_theta10,sub-10767,alpha,0.19799022200134975,0.20700182957894
negative,2,MLE_theta10,sub-10770,alpha,0.21009895037883541,0.2367635594111467
negative,2,MLE_theta10,sub-10781,alpha,0.3406028210373313,0.2415504751437709
negative,2,MLE_theta10,sub-10783,alpha,0.5595348780065732,0.4332677942433047
negative,2,MLE_theta10,sub-10785,alpha,0.09750673557639403,0.1889448452468066
negative,2,MLE_theta10,sub-10794,alpha,0.2338260773525957,0.2348588728741656
negative,2,MLE_theta10,sub-10800,alpha,0.1743175516138866,0.2396637725453863
negative,2,MLE_theta10,sub-10801,alpha,0.5533913092348078,0.6313095722997155
negative,2,MLE_theta10,sub-10802,alpha,0.26179512196549803,1.0
negative,2,MLE_theta10,sub-10803,alpha,0.3026122406206106,0.2325727623106963
negative,2,MLE_theta10,sub-10804,alpha,0.21536742336126466,0.2601880218681451
negative,2,MLE_theta10,sub-10806,alpha,0.3106813482269511,0.1987893104140694
negative,2,MLE_theta10,sub-10807,alpha,0.14899919335733677,0.1612531882189514
negative,2,MLE_theta10,sub-10809,alpha,0.38738193330751547,0.4005645904763095
negative,2,MLE_theta10,sub-10810,alpha,0.32718422228789423,0.7625293954347487
negative,2,MLE_theta10,sub-10812,alpha,0.0916223728160018,0.3212029151170336
negative,2,MLE_theta10,sub-10817,alpha,0.47052710819971877,0.2955043008954453
negative,2,MLE_theta10,sub-10827,alpha,0.1653127071661237,0.2117750537977616
negative,2,MLE_theta10,sub-10831,alpha,0.16116261234520812,0.1509537666395893
negative,2,MLE_theta10,sub-10834,alpha,0.27557371858312496,0.1872129341572688
negative,2,MLE_theta10,sub-10836,alpha,0.38458348282735316,1.0
negative,2,MLE_theta10,sub-10838,alpha,0.39902981231616214,0.6700775326452934
negative,2,MLE_theta10,sub-10843,alpha,0.5056452487553619,0.3894701642694075
negative,2,MLE_theta10,sub-10850,alpha,0.29556931678178405,0.3481422416079716
negative,2,MLE_theta10,sub-10854,alpha,0.21640213725708843,0.3515971948321024
negative,2,MLE_theta10,sub-10857,alpha,0.5395251731795928,0.4404840561244095
negative,2,MLE_theta10,sub-10858,alpha,0.15271299441779226,0.114254160797852
negative,2,MLE_theta10,sub-10860,alpha,0.22818052858982563,0.3826199567615077
negative,2,MLE_theta10,sub-10862,alpha,0.32306180586634686,0.3023582664515806
negative,2,MLE_theta10,sub-10863,alpha,0.7838375460527697,0.8563345459263829
negative,2,MLE_theta10,sub-10866,alpha,0.2936518466922599,0.0
negative,2,MLE_theta10,sub-10875,alpha,0.23291613923170923,0.2466233808222839
negative,2,MLE_theta10,sub-10881,alpha,0.154694507230412,0.1308504742635823
negative,2,MLE_theta10,sub-10886,alpha,0.2536122937876248,0.059977608021641
negative,2,MLE_theta10,sub-10887,alpha,0.5119161469793821,0.6420500090870855
negative,2,MLE_theta10,sub-10896,alpha,0.1739959876863903,0.1466515151136185
negative,2,MLE_theta10,sub-10897,alpha,0.21165853377209717,0.1812704818971216
negative,2,MLE_theta10,sub-10898,alpha,0.3672372003367413,0.4906982245338852
negative,2,MLE_theta10,sub-10908,alpha,0.4425824015652868,0.0
negative,2,MLE_theta10,sub-10918,alpha,0.16496366963991121,0.204752333928881
negative,2,MLE_theta10,sub-10924,alpha,0.3718282098409149,0.0
negative,2,MLE_theta10,sub-10926,alpha,0.43172619294653186,0.3111788420987584
negative,2,MLE_theta10,sub-10928,alpha,0.5183312141888804,0.3995743847549842
negative,2,MLE_theta10,sub-10929,alpha,0.20714997174672817,0.4275678301541972
negative,2,MLE_theta10,sub-10930,alpha,0.24434891313594734,0.4478025902487359
negative,2,MLE_theta10,sub-10938,alpha,0.2528911094978937,0.2498754091481786
negative,2,MLE_theta10,sub-10940,alpha,0.3711443803308697,0.5616988165175845
negative,2,MLE_theta10,sub-10950,alpha,0.1397481086827378,0.0962602754462808
negative,2,MLE_theta10,sub-10951,alpha,0.1605498987307834,0.3786051822313344
negative,2,MLE_theta10,sub-10952,alpha,0.2630609831086989,1.0
negative,2,MLE_theta10,sub-10953,alpha,0.16838412390423382,0.3409937452705246
negative,2,MLE_theta10,sub-10954,alpha,0.22354985431819688,0.1260758265088813
negative,2,MLE_theta10,sub-10956,alpha,0.1548506890631921,0.1363484029364371
negative,2,MLE_theta10,sub-10958,alpha,0.24589118370711324,0.2715176926485638
negative,2,MLE_theta10,sub-10969,alpha,0.3582691965716108,0.1937178762747913
negative,2,MLE_theta10,sub-10974,alpha,0.31212281501302686,0.2027689741545118
negative,2,MLE_theta10,sub-10977,alpha,0.2921205763146128,0.0198528278465798
negative,2,MLE_theta10,sub-10983,alpha,0.1536407851418118,0.0
negative,2,MLE_theta10,sub-10984,alpha,0.4791960435600191,0.5219945625667805
negative,2,MLE_theta10,sub-11005,alpha,0.15855744472023084,0.9424963186340676
negative,2,MLE_theta10,sub-11031,alpha,0.3774715915662614,0.2662287524409478
negative,2,hierarchical,sub-10317,kappa,0.479838184580933,0.32670934825837505
negative,2,hierarchical,sub-10369,kappa,0.1635033572628958,0.1948611628416219
negative,2,hierarchical,sub-10402,kappa,0.6456871925410682,0.29050583449940626
negative,2,hierarchical,sub-10418,kappa,0.3826080693096197,0.35289323604137995
negative,2,hierarchical,sub-10462,kappa,0.2728528942127689,0.19682503783513874
negative,2,hierarchical,sub-10478,kappa,0.5428506337244907,0.4635818361255275
negative,2,hierarchical,sub-10486,kappa,0.2811277198284854,0.25398684955363127
negative,2,hierarchical,sub-10529,kappa,0.12866821247001312,0.17910319263342023
negative,2,hierarchical,sub-10541,kappa,0.3825303605098291,0.3030529742571625
negative,2,hierarchical,sub-10555,kappa,0.1609489604608996,0.2578709487891013
negative,2,hierarchical,sub-10559,kappa,0.2616602964934311,0.22519419945121127
negative,2,hierarchical,sub-10572,kappa,0.7157611283350211,0.48757549087867125
negative,2,hierarchical,sub-10581,kappa,0.21167890435918704,0.16909548747982
negative,2,hierarchical,sub-10584,kappa,0.21583817562900925,0.21512708451449625
negative,2,hierarchical,sub-10585,kappa,0.3750123931956093,0.2523290791814575
negative,2,hierarchical,sub-10589,kappa,0.19193374876822047,0.2434158472251375
negative,2,hierarchical,sub-10590,kappa,1.2941827943788398,1.0012704180720624
negative,2,hierarchical,sub-10596,kappa,0.2852907711208255,0.23388109373356872
negative,2,hierarchical,sub-10603,kappa,0.2283544436928828,0.18607727439399374
negative,2,hierarchical,sub-10606,kappa,0.22259165545760604,0.25174209177499
negative,2,hierarchical,sub-10608,kappa,0.4144407607881041,0.5064115828917088
negative,2,hierarchical,sub-10617,kappa,0.2586228552701119,0.20312985043438123
negative,2,hierarchical,sub-10636,kappa,0.9168904666111495,1.1442754444523375
negative,2,hierarchical,sub-10638,kappa,0.3519004123313266,0.43109299063677997
negative,2,hierarchical,sub-10640,kappa,0.5591290459442704,0.5694471766908288
negative,2,hierarchical,sub-10641,kappa,0.13247514822315531,0.2500997002632513
negative,2,hierarchical,sub-10642,kappa,0.2013692859198685,0.29625576015070376
negative,2,hierarchical,sub-10644,kappa,0.30401457179410923,0.21306556877481
negative,2,hierarchical,sub-10647,kappa,0.47139321457218275,0.48377711316986627
negative,2,hierarchical,sub-10649,kappa,0.12264383485020004,0.16157578376895
negative,2,hierarchical,sub-10652,kappa,0.18928101854217785,0.3253509820964125
negative,2,hierarchical,sub-10656,kappa,0.2200877415459173,0.31206026926252
negative,2,hierarchical,sub-10661,kappa,0.38409406953424885,0.214424657471305
negative,2,hierarchical,sub-10663,kappa,0.32278807395974485,0.21180999851670373
negative,2,hierarchical,sub-10668,kappa,0.17547676191316894,0.5060433646407663
negative,2,hierarchical,sub-10673,kappa,0.24818335245316087,0.18231805950963376
negative,2,hierarchical,sub-10674,kappa,0.5252137278982157,0.4344855457955775
negative,2,hierarchical,sub-10677,kappa,0.6884574579799321,0.7419552308864875
negative,2,hierarchical,sub-10685,kappa,0.43953796898133285,0.43836866610557
negative,2,hierarchical,sub-10690,kappa,0.27861926942336024,0.2684892954673212
negative,2,hierarchical,sub-10691,kappa,0.36026769743159226,0.26260900345246874
negative,2,hierarchical,sub-10700,kappa,0.3446358600846487,0.3224383034994762
negative,2,hierarchical,sub-10701,kappa,0.18312887110945034,0.1675371184429789
negative,2,hierarchical,sub-10713,kappa,0.17321174617942722,0.20503565404970028
negative,2,hierarchical,sub-10716,kappa,0.553741841153772,0.572046845370825
negative,2,hierarchical,sub-10718,kappa,0.32511200657636985,0.2329658840276
negative,2,hierarchical,sub-10720,kappa,0.3544963075712242,0.424082470470215
negative,2,hierarchical,sub-10723,kappa,0.5099134181712173,0.857200454321925
negative,2,hierarchical,sub-10741,kappa,1.188473254958265,1.1162991402871376
negative,2,hierarchical,sub-10748,kappa,0.2565265909126574,0.46657452630693
negative,2,hierarchical,sub-10767,kappa,0.5630090439724335,0.6077799295309912
negative,2,hierarchical,sub-10770,kappa,0.3016829094259014,0.27728189409612003
negative,2,hierarchical,sub-10781,kappa,0.38270921232582034,0.3049836950574437
negative,2,hierarchical,sub-10783,kappa,1.1447167874540902,0.8630188943206
negative,2,hierarchical,sub-10785,kappa,0.34156138812740267,0.26276231397159366
negative,2,hierarchical,sub-10794,kappa,0.17888662993277282,0.2501394295824
negative,2,hierarchical,sub-10800,kappa,0.22849910419969946,0.2252957750286525
negative,2,hierarchical,sub-10801,kappa,0.8426155129760405,0.6869762650613375
negative,2,hierarchical,sub-10802,kappa,0.2321947295839114,0.20572683803142378
negative,2,hierarchical,sub-10803,kappa,0.13604568323487964,0.22411470327775873
negative,2,hierarchical,sub-10804,kappa,0.4584718230850026,0.30871328537171994
negative,2,hierarchical,sub-10806,kappa,0.2624140851413086,0.35823841687823127
negative,2,hierarchical,sub-10807,kappa,0.12640206222868705,0.16513642445218124
negative,2,hierarchical,sub-10809,kappa,0.48306419369423953,0.4810492605930913
negative,2,hierarchical,sub-10810,kappa,0.27187580960384655,0.173159576309425
negative,2,hierarchical,sub-10812,kappa,0.2865870455667638,0.35176894375004997
negative,2,hierarchical,sub-10817,kappa,0.1725106461916441,0.25871906750433254
negative,2,hierarchical,sub-10827,kappa,0.49101781083749796,0.45359551165184747
negative,2,hierarchical,sub-10831,kappa,0.2030239016512515,0.39977371522024624
negative,2,hierarchical,sub-10834,kappa,0.17281341373938872,0.1929357176860125
negative,2,hierarchical,sub-10836,kappa,0.35788646712210764,0.43870996899215375
negative,2,hierarchical,sub-10838,kappa,0.229620786049082,0.20226203220792502
negative,2,hierarchical,sub-10843,kappa,0.22833687960871593,0.46263480008392754
negative,2,hierarchical,sub-10850,kappa,0.5004728722607908,0.563163910051965
negative,2,hierarchical,sub-10854,kappa,0.7209973721785355,0.32463397272280003
negative,2,hierarchical,sub-10857,kappa,0.19893738295071142,0.2957624403983425
negative,2,hierarchical,sub-10858,kappa,0.1915072513820238,0.195679182806625
negative,2,hierarchical,sub-10860,kappa,0.1474166470221467,0.26881925663401124
negative,2,hierarchical,sub-10862,kappa,0.452637337027089,0.2874918161907938
negative,2,hierarchical,sub-10863,kappa,0.26154373186818,0.2824099993410913
negative,2,hierarchical,sub-10866,kappa,0.06808640594454594,0.11033355875947001
negative,2,hierarchical,sub-10875,kappa,0.5827975089478222,0.6972335900910311
negative,2,hierarchical,sub-10881,kappa,1.129414031744739,0.251516228762905
negative,2,hierarchical,sub-10886,kappa,0.33953535115784406,0.2703656992392013
negative,2,hierarchical,sub-10887,kappa,0.18164003007856844,0.24342650691636
negative,2,hierarchical,sub-10896,kappa,0.15651136286208703,0.21187655157732876
negative,2,hierarchical,sub-10897,kappa,0.5875383296209867,0.31997411022018
negative,2,hierarchical,sub-10898,kappa,0.4233662240248363,0.48072123742747497
negative,2,hierarchical,sub-10908,kappa,0.1337183771563097,0.197355297385355
negative,2,hierarchical,sub-10918,kappa,0.42614991314286793,0.26677544816288246
negative,2,hierarchical,sub-10924,kappa,0.09125637502720954,0.17237797446009748
negative,2,hierarchical,sub-10926,kappa,0.22248146130672772,0.40459969899374
negative,2,hierarchical,sub-10928,kappa,0.1502473697421817,0.23136675157535375
negative,2,hierarchical,sub-10929,kappa,0.4225217492738565,0.27540818068894746
negative,2,hierarchical,sub-10930,kappa,0.19246788928795064,0.21963807298875124
negative,2,hierarchical,sub-10938,kappa,0.23563929727340974,0.15544882423969125
negative,2,hierarchical,sub-10940,kappa,0.514359429415674,0.5341232525028438
negative,2,hierarchical,sub-10950,kappa,0.39525457732741975,0.4331453029899825
negative,2,hierarchical,sub-10951,kappa,0.08161055261911739,0.23481833821029624
negative,2,hierarchical,sub-10952,kappa,0.13084220492227217,0.3168152431102313
negative,2,hierarchical,sub-10953,kappa,0.5254078459834616,0.24368930297959124
negative,2,hierarchical,sub-10954,kappa,0.12959613729905434,0.19228135689957876
negative,2,hierarchical,sub-10956,kappa,0.6163662126548044,0.48496302731575625
negative,2,hierarchical,sub-10958,kappa,0.2057807705520911,0.26857023592262247
negative,2,hierarchical,sub-10969,kappa,0.4964686465429028,0.3512586155687562
negative,2,hierarchical,sub-10974,kappa,0.6132792967655329,0.39803280523970624
negative,2,hierarchical,sub-10977,kappa,0.11185506798681971,0.13691794750668124
negative,2,hierarchical,sub-10983,kappa,0.11833062529842131,0.16331318300303127
negative,2,hierarchical,sub-10984,kappa,0.9008953536430278,1.1507802571931625
negative,2,hierarchical,sub-11005,kappa,0.20863207882977836,0.20624012836660877
negative,2,hierarchical,sub-11031,kappa,0.22361608585232384,0.3261873511855537
negative,2,MLE_theta10,sub-10317,kappa,0.479838184580933,0.2631363435338443
negative,2,MLE_theta10,sub-10369,kappa,0.1635033572628958,0.3644375901340911
negative,2,MLE_theta10,sub-10402,kappa,0.6456871925410682,0.411912486462559
negative,2,MLE_theta10,sub-10418,kappa,0.3826080693096197,0.2705136225174948
negative,2,MLE_theta10,sub-10462,kappa,0.2728528942127689,0.0233354361169673
negative,2,MLE_theta10,sub-10478,kappa,0.5428506337244907,0.5562367726698365
negative,2,MLE_theta10,sub-10486,kappa,0.2811277198284854,0.2328589864646509
negative,2,MLE_theta10,sub-10529,kappa,0.12866821247001312,0.1358388286597445
negative,2,MLE_theta10,sub-10541,kappa,0.3825303605098291,0.3264182952215133
negative,2,MLE_theta10,sub-10555,kappa,0.1609489604608996,0.0690887147945337
negative,2,MLE_theta10,sub-10559,kappa,0.2616602964934311,0.2118905807291515
negative,2,MLE_theta10,sub-10572,kappa,0.7157611283350211,0.7478699144071717
negative,2,MLE_theta10,sub-10581,kappa,0.21167890435918704,0.0546935718807534
negative,2,MLE_theta10,sub-10584,kappa,0.21583817562900925,0.0932259881313581
negative,2,MLE_theta10,sub-10585,kappa,0.3750123931956093,0.1316613542072389
negative,2,MLE_theta10,sub-10589,kappa,0.19193374876822047,0.0743735899369621
negative,2,MLE_theta10,sub-10590,kappa,1.2941827943788398,1.436680398007262
negative,2,MLE_theta10,sub-10596,kappa,0.2852907711208255,0.1619237922846264
negative,2,MLE_theta10,sub-10603,kappa,0.2283544436928828,0.2931277829304367
negative,2,MLE_theta10,sub-10606,kappa,0.22259165545760604,0.0809892633859565
negative,2,MLE_theta10,sub-10608,kappa,0.4144407607881041,0.7023285149040908
negative,2,MLE_theta10,sub-10617,kappa,0.2586228552701119,0.4431186939964016
