participant_id,model,iteration,parameter,true,recovered,boundary,n_near_best,converged
sub-10317,M4_theta10,0,alpha,0.010830394799532,0.009399353599119269,False,46,True
sub-10317,M4_theta10,0,kappa,17.45356209009602,20.0,True,46,True
sub-10317,M4_theta10,0,theta,0.9709533938657704,1.000853919905418,False,46,True
sub-10317,M4_theta10,1,alpha,0.010830394799532,0.012349753685473891,False,46,True
sub-10317,M4_theta10,1,kappa,17.45356209009602,20.0,True,46,True
sub-10317,M4_theta10,1,theta,0.9709533938657704,0.984460650966085,False,46,True
sub-10317,M4_theta10,2,alpha,0.010830394799532,0.015259982602725144,False,39,True
sub-10317,M4_theta10,2,kappa,17.45356209009602,17.422732145226124,False,39,True
sub-10317,M4_theta10,2,theta,0.9709533938657704,0.9722617902389764,False,39,True
sub-10317,M4_theta10,3,alpha,0.010830394799532,0.006627576089847507,False,46,True
sub-10317,M4_theta10,3,kappa,17.45356209009602,20.0,True,46,True
sub-10317,M4_theta10,3,theta,0.9709533938657704,0.9804441721233546,False,46,True
sub-10317,M4_theta10,4,alpha,0.010830394799532,0.017481890003480056,False,49,True
sub-10317,M4_theta10,4,kappa,17.45356209009602,16.069369647931836,False,49,True
sub-10317,M4_theta10,4,theta,0.9709533938657704,0.9814936307233142,False,49,True
sub-10317,M4_theta10,5,alpha,0.010830394799532,0.004450577733642046,False,48,True
sub-10317,M4_theta10,5,kappa,17.45356209009602,20.0,True,48,True
sub-10317,M4_theta10,5,theta,0.9709533938657704,0.988860028620543,False,48,True
sub-10317,M4_theta10,6,alpha,0.010830394799532,0.0022581580039925807,False,48,True
sub-10317,M4_theta10,6,kappa,17.45356209009602,20.0,True,48,True
sub-10317,M4_theta10,6,theta,0.9709533938657704,0.9529608228994974,False,48,True
sub-10317,M4_theta10,7,alpha,0.010830394799532,0.020265686787910655,False,46,True
sub-10317,M4_theta10,7,kappa,17.45356209009602,20.0,True,46,True
sub-10317,M4_theta10,7,theta,0.9709533938657704,0.9882907689443687,False,46,True
sub-10317,M4_theta10,8,alpha,0.010830394799532,0.009282981046084394,False,47,True
sub-10317,M4_theta10,8,kappa,17.45356209009602,20.0,True,47,True
sub-10317,M4_theta10,8,theta,0.9709533938657704,0.9893945965367964,False,47,True
sub-10317,M4_theta10,9,alpha,0.010830394799532,0.016696930666456562,False,47,True
sub-10317,M4_theta10,9,kappa,17.45356209009602,20.0,True,47,True
sub-10317,M4_theta10,9,theta,0.9709533938657704,0.9414382342425188,False,47,True
sub-10317,M4_theta10,10,alpha,0.010830394799532,0.02093366958850121,False,48,True
sub-10317,M4_theta10,10,kappa,17.45356209009602,16.70684699300615,False,48,True
sub-10317,M4_theta10,10,theta,0.9709533938657704,0.93754186271173,False,48,True
sub-10317,M4_theta10,11,alpha,0.010830394799532,0.012523796582164484,False,33,True
sub-10317,M4_theta10,11,kappa,17.45356209009602,20.0,True,33,True
sub-10317,M4_theta10,11,theta,0.9709533938657704,0.9701548709260943,False,33,True
sub-10317,M4_theta10,12,alpha,0.010830394799532,0.01177529489994078,False,48,True
sub-10317,M4_theta10,12,kappa,17.45356209009602,20.0,True,48,True
sub-10317,M4_theta10,12,theta,0.9709533938657704,1.0045961474052607,False,48,True
sub-10317,M4_theta10,13,alpha,0.010830394799532,0.007158569133786651,False,48,True
sub-10317,M4_theta10,13,kappa,17.45356209009602,20.0,True,48,True
sub-10317,M4_theta10,13,theta,0.9709533938657704,0.9807139502565466,False,48,True
sub-10317,M4_theta10,14,alpha,0.010830394799532,0.0014417830390318536,False,48,True
sub-10317,M4_theta10,14,kappa,17.45356209009602,19.662098905397023,False,48,True
sub-10317,M4_theta10,14,theta,0.9709533938657704,0.9787703825038666,False,48,True
sub-10317,M4_theta10,15,alpha,0.010830394799532,0.0005234578322835162,False,49,True
sub-10317,M4_theta10,15,kappa,17.45356209009602,20.0,True,49,True
sub-10317,M4_theta10,15,theta,0.9709533938657704,0.9837463129338173,False,49,True
sub-10317,M4_theta10,16,alpha,0.010830394799532,0.020048637873535696,False,49,True
sub-10317,M4_theta10,16,kappa,17.45356209009602,16.183687967500937,False,49,True
sub-10317,M4_theta10,16,theta,0.9709533938657704,1.0047499168476675,False,49,True
sub-10317,M4_theta10,17,alpha,0.010830394799532,0.018879029668842567,False,49,True
sub-10317,M4_theta10,17,kappa,17.45356209009602,20.0,True,49,True
sub-10317,M4_theta10,17,theta,0.9709533938657704,1.0232535972371164,False,49,True
sub-10317,M4_theta10,18,alpha,0.010830394799532,0.006669093124886204,False,42,True
sub-10317,M4_theta10,18,kappa,17.45356209009602,20.0,True,42,True
sub-10317,M4_theta10,18,theta,0.9709533938657704,0.9802520342182092,False,42,True
sub-10317,M4_theta10,19,alpha,0.010830394799532,0.005784243677668028,False,32,True
sub-10317,M4_theta10,19,kappa,17.45356209009602,20.0,True,32,True
sub-10317,M4_theta10,19,theta,0.9709533938657704,0.9654481174772988,False,32,True
sub-10317,M4_theta10,20,alpha,0.010830394799532,0.005759770117582442,False,41,True
sub-10317,M4_theta10,20,kappa,17.45356209009602,20.0,True,41,True
sub-10317,M4_theta10,20,theta,0.9709533938657704,0.9677340387694199,False,41,True
sub-10317,M4_theta10,21,alpha,0.010830394799532,0.017772080518574884,False,46,True
sub-10317,M4_theta10,21,kappa,17.45356209009602,20.0,True,46,True
sub-10317,M4_theta10,21,theta,0.9709533938657704,0.9647833504634258,False,46,True
sub-10317,M4_theta10,22,alpha,0.010830394799532,0.009977004205041821,False,48,True
sub-10317,M4_theta10,22,kappa,17.45356209009602,20.0,True,48,True
sub-10317,M4_theta10,22,theta,0.9709533938657704,0.9976746303286721,False,48,True
sub-10317,M4_theta10,23,alpha,0.010830394799532,0.014152883781078044,False,48,True
sub-10317,M4_theta10,23,kappa,17.45356209009602,20.0,True,48,True
sub-10317,M4_theta10,23,theta,0.9709533938657704,1.0254513309259872,False,48,True
sub-10317,M4_theta10,24,alpha,0.010830394799532,0.00520004525523103,False,33,True
sub-10317,M4_theta10,24,kappa,17.45356209009602,20.0,True,33,True
sub-10317,M4_theta10,24,theta,0.9709533938657704,0.9638751388158122,False,33,True
sub-10317,M4_theta10,25,alpha,0.010830394799532,0.0155179301170599,False,49,True
sub-10317,M4_theta10,25,kappa,17.45356209009602,14.603995998569488,False,49,True
sub-10317,M4_theta10,25,theta,0.9709533938657704,0.9900575739811994,False,49,True
sub-10317,M4_theta10,26,alpha,0.010830394799532,0.00768873036678198,False,39,True
sub-10317,M4_theta10,26,kappa,17.45356209009602,20.0,True,39,True
sub-10317,M4_theta10,26,theta,0.9709533938657704,0.9807057209718708,False,39,True
sub-10317,M4_theta10,27,alpha,0.010830394799532,0.001472766558532727,False,49,True
sub-10317,M4_theta10,27,kappa,17.45356209009602,20.0,True,49,True
sub-10317,M4_theta10,27,theta,0.9709533938657704,1.0036141269362067,False,49,True
sub-10317,M4_theta10,28,alpha,0.010830394799532,0.021790337979854413,False,50,True
sub-10317,M4_theta10,28,kappa,17.45356209009602,14.56638321076984,False,50,True
sub-10317,M4_theta10,28,theta,0.9709533938657704,0.9763875956996603,False,50,True
sub-10317,M4_theta10,29,alpha,0.010830394799532,0.016042444264298725,False,50,True
sub-10317,M4_theta10,29,kappa,17.45356209009602,18.564381191663635,False,50,True
sub-10317,M4_theta10,29,theta,0.9709533938657704,0.9632302348829855,False,50,True
sub-10317,M4_theta10,30,alpha,0.010830394799532,0.011718518700597152,False,46,True
sub-10317,M4_theta10,30,kappa,17.45356209009602,20.0,True,46,True
sub-10317,M4_theta10,30,theta,0.9709533938657704,0.9709083521864326,False,46,True
sub-10317,M4_theta10,31,alpha,0.010830394799532,0.01670074251232672,False,46,True
sub-10317,M4_theta10,31,kappa,17.45356209009602,20.0,True,46,True
sub-10317,M4_theta10,31,theta,0.9709533938657704,0.9659334591227913,False,46,True
sub-10317,M4_theta10,32,alpha,0.010830394799532,0.0033057041671936405,False,46,True
sub-10317,M4_theta10,32,kappa,17.45356209009602,20.0,True,46,True
sub-10317,M4_theta10,32,theta,0.9709533938657704,0.9837007776277741,False,46,True
sub-10317,M4_theta10,33,alpha,0.010830394799532,0.0046888656286328415,False,49,True
sub-10317,M4_theta10,33,kappa,17.45356209009602,18.67062887057078,False,49,True
sub-10317,M4_theta10,33,theta,0.9709533938657704,0.9711362364451431,False,49,True
sub-10317,M4_theta10,34,alpha,0.010830394799532,0.004511848927980785,False,45,True
sub-10317,M4_theta10,34,kappa,17.45356209009602,20.0,True,45,True
sub-10317,M4_theta10,34,theta,0.9709533938657704,0.9854851554425107,False,45,True
sub-10317,M4_theta10,35,alpha,0.010830394799532,0.015505404330337246,False,50,True
sub-10317,M4_theta10,35,kappa,17.45356209009602,15.168585017433404,False,50,True
sub-10317,M4_theta10,35,theta,0.9709533938657704,0.9746146159476518,False,50,True
sub-10317,M4_theta10,36,alpha,0.010830394799532,0.014295458461106489,False,47,True
sub-10317,M4_theta10,36,kappa,17.45356209009602,16.25287756330513,False,47,True
sub-10317,M4_theta10,36,theta,0.9709533938657704,0.9532036147826307,False,47,True
sub-10317,M4_theta10,37,alpha,0.010830394799532,0.005233152947458269,False,49,True
