parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,divergences,metric,chains,warmup_per_chain,draws_per_chain,adapt_delta,max_depth_hits,min_bfmi,passed
mu[1],-2.32778,0.00294014,0.228993,0.217506,-2.73142,-2.30861,-1.98656,6019.95,15651.5,1.62003,1.00077,H7_train_noage,111,0,diag_e,4,3000,8000,0.99,0,0.7024913443240909,True
mu[2],-0.961248,0.00116627,0.131588,0.129586,-1.18303,-0.958483,-0.750492,12851.1,18065.4,3.45836,1.00055,H7_train_noage,111,0,diag_e,4,3000,8000,0.99,0,0.7024913443240909,True
mu[3],3.51149,0.0038502,0.432023,0.426306,2.83725,3.49125,4.25457,12651.0,19680.6,3.40451,1.00041,H7_train_noage,111,0,diag_e,4,3000,8000,0.99,0,0.7024913443240909,True
mu[4],-0.190236,0.00386436,0.467105,0.460703,-0.974416,-0.179424,0.555782,14707.8,19944.4,3.95803,1.00019,H7_train_noage,111,0,diag_e,4,3000,8000,0.99,0,0.7024913443240909,True
tau[1],0.719434,0.00534252,0.298566,0.291968,0.194093,0.72718,1.20045,2978.69,1703.17,0.801596,1.0013,H7_train_noage,111,0,diag_e,4,3000,8000,0.99,0,0.7024913443240909,True
tau[2],1.06251,0.00132728,0.113387,0.112072,0.887975,1.05575,1.25994,7332.24,15758.9,1.97318,1.00058,H7_train_noage,111,0,diag_e,4,3000,8000,0.99,0,0.7024913443240909,True
tau[3],2.676,0.00263661,0.331933,0.33029,2.1631,2.65852,3.24634,15859.3,21903.1,4.26789,1.00038,H7_train_noage,111,0,diag_e,4,3000,8000,0.99,0,0.7024913443240909,True
tau[4],3.60969,0.00237302,0.413642,0.411446,2.95783,3.59328,4.31791,30375.0,25934.2,8.17423,1.0001,H7_train_noage,111,0,diag_e,4,3000,8000,0.99,0,0.7024913443240909,True
"natural[1,1]",0.0916258,0.000415786,0.0581289,0.0445865,0.0223873,0.0811106,0.201988,17972.0,22341.8,4.83645,1.00026,H7_train_noage,111,0,diag_e,4,3000,8000,0.99,0,0.7024913443240909,True
"natural[1,2]",0.814012,0.00196852,0.40712,0.378621,0.267382,0.752626,1.564,38454.3,22869.8,10.3484,0.99996,H7_train_noage,111,0,diag_e,4,3000,8000,0.99,0,0.7024913443240909,True
"natural[1,3]",4.03937,0.00841235,1.46069,1.41854,1.9664,3.87318,6.68956,33723.6,22519.4,9.07537,1.00013,H7_train_noage,111,0,diag_e,4,3000,8000,0.99,0,0.7024913443240909,True
"natural[1,4]",0.360214,0.00259613,0.42781,0.271646,0.012192,0.263921,0.992092,37449.7,22282.8,10.0781,1.00002,H7_train_noage,111,0,diag_e,4,3000,8000,0.99,0,0.7024913443240909,True
