run,model,category,label,measure,n_subjects,observed,mean,median,ci_low,ci_high
H5_full_age_bounded,H5,offer,stranger:0-8,investment,111,4.714714714714715,2.7171171171171173,2.714714714714715,2.363213213213213,3.084234234234234
H5_full_age_bounded,H5,offer,stranger:2-4,high_probability,111,0.47822822822822825,0.43263013013013013,0.43093093093093093,0.38470345345345347,0.4869557057057056
H5_full_age_bounded,H5,offer,stranger:2-4,investment,111,2.956456456456456,2.86526026026026,2.861861861861862,2.769406906906907,2.9739114114114114
H5_full_age_bounded,H5,offer,stranger:2-8,high_probability,111,0.39299656799656807,0.3602540755040755,0.36068211068211065,0.3280032711282711,0.3922632453882453
H5_full_age_bounded,H5,offer,stranger:2-8,investment,111,4.357979407979408,4.1615244530244535,4.164092664092664,3.968019626769627,4.353579472329472
H5_full_age_bounded,H5,offer,stranger:4-8,high_probability,111,0.32882882882882886,0.38892642642642644,0.3873873873873874,0.34230480480480485,0.43808183183183186
H5_full_age_bounded,H5,offer,stranger:4-8,investment,111,5.315315315315315,5.555705705705706,5.54954954954955,5.36921921921922,5.752327327327328
H5_full_age_bounded,H5,time,stranger:1,high_probability,111,0.5122694122694122,0.3855375732875733,0.3851404976404976,0.3384561347061346,0.42941950879450874
H5_full_age_bounded,H5,time,stranger:1,investment,111,3.886894036894037,3.3032770627770627,3.3084834834834833,3.0929820892320894,3.496433397683397
H5_full_age_bounded,H5,time,stranger:2,high_probability,111,0.48277563277563273,0.37765057915057915,0.3774238524238524,0.331549764049764,0.4268677606177606
H5_full_age_bounded,H5,time,stranger:2,investment,111,3.5539682539682538,3.092148577148577,3.090712140712141,2.8854815529815534,3.31536036036036
H5_full_age_bounded,H5,time,stranger:3,high_probability,111,0.5566816816816816,0.3835753253253253,0.38355855855855847,0.334695945945946,0.4295541076791076
H5_full_age_bounded,H5,time,stranger:3,investment,111,3.7115401115401117,2.974801158301158,2.9775632775632777,2.7375729300729303,3.201012977262977
H5_full_age_bounded,H5,recent,stranger:0,high_probability,111,0.492744791274203,0.3813657514526968,0.38063196666137844,0.34978727114756525,0.41237418382638963
H5_full_age_bounded,H5,recent,stranger:0,investment,111,3.60363952128658,3.127867834850291,3.1282765415118363,2.989050261476732,3.265455971669208
H5_full_age_bounded,H5,recent,stranger:1,high_probability,111,0.5491973241973241,0.40554065657948524,0.40464951068666244,0.382974071099071,0.4354221812977617
H5_full_age_bounded,H5,recent,stranger:1,investment,111,3.852864527864528,3.211957934691681,3.2118003498034464,3.081213258713258,3.3629246035496037
H5_full_age_bounded,H5,partner,computer,high_probability,111,0.48026954526954524,0.3820125419242378,0.3817918720111702,0.3613669523406365,0.4023821730466467
H5_full_age_bounded,H5,partner,computer,investment,111,3.5342567607479887,3.0990394034049005,3.1020177586844255,2.9980904423579875,3.1983897842055744
H5_full_age_bounded,H5,offer,computer:0-2,high_probability,111,0.6584084084084084,0.4355755755755755,0.4358108108108108,0.39039039039039036,0.48466591591591585
H5_full_age_bounded,H5,offer,computer:0-2,investment,111,1.3168168168168168,0.871151151151151,0.8716216216216216,0.7807807807807807,0.9693318318318317
H5_full_age_bounded,H5,offer,computer:0-4,high_probability,111,0.6006006006006005,0.38056806806806803,0.37875375375375375,0.3336899399399399,0.42907282282282283
H5_full_age_bounded,H5,offer,computer:0-4,investment,111,2.402402402402402,1.5222722722722721,1.515015015015015,1.3347597597597596,1.7162912912912913
H5_full_age_bounded,H5,offer,computer:0-8,high_probability,111,0.5157657657657657,0.32775025025025023,0.32732732732732733,0.2826388888888889,0.3750187687687687
H5_full_age_bounded,H5,offer,computer:0-8,investment,111,4.126126126126126,2.622002002002002,2.6186186186186187,2.261111111111111,3.0001501501501497
H5_full_age_bounded,H5,offer,computer:2-4,high_probability,111,0.4872372372372372,0.4309834834834835,0.43018018018018017,0.38399024024024025,0.47486861861861857
H5_full_age_bounded,H5,offer,computer:2-4,investment,111,2.9744744744744747,2.861966966966967,2.8603603603603602,2.7679804804804804,2.9497372372372372
H5_full_age_bounded,H5,offer,computer:2-8,high_probability,111,0.3788610038610038,0.3565277777777778,0.3577059202059202,0.32442755255255257,0.3855520699270699
H5_full_age_bounded,H5,offer,computer:2-8,investment,111,4.273166023166024,4.139166666666667,4.146235521235521,3.9465653153153153,4.313312419562419
H5_full_age_bounded,H5,offer,computer:4-8,high_probability,111,0.34984984984984985,0.38547547547547545,0.38626126126126126,0.33780030030030034,0.43432807807807805
H5_full_age_bounded,H5,offer,computer:4-8,investment,111,5.3993993993994,5.541901901901902,5.545045045045045,5.351201201201202,5.737312312312312
H5_full_age_bounded,H5,time,computer:1,high_probability,111,0.44620334620334623,0.38098830973830977,0.37639961389961396,0.33296841484341483,0.436615990990991
H5_full_age_bounded,H5,time,computer:1,investment,111,3.545002145002145,3.2691819676819676,3.2623766623766635,3.025183933933935,3.556149721149721
H5_full_age_bounded,H5,time,computer:2,high_probability,110,0.5028571428571429,0.38664022366522366,0.38651515151515153,0.33874053030303025,0.434623106060606
H5_full_age_bounded,H5,time,computer:2,investment,110,3.2467965367965363,2.7948841269841274,2.7934415584415584,2.5889047619047623,3.0010443722943734
H5_full_age_bounded,H5,time,computer:3,high_probability,111,0.45508365508365506,0.3793227751561084,0.3782371657371657,0.3425999213499213,0.4220036107536107
H5_full_age_bounded,H5,time,computer:3,investment,111,3.5783855283855286,3.1975106773440105,3.1892428142428133,2.9865147290147296,3.429280888030888
H5_full_age_bounded,H5,recent,computer:0,high_probability,111,0.4542325887914124,0.3773777773923543,0.37771114818328433,0.3465817395045337,0.4058271284006578
H5_full_age_bounded,H5,recent,computer:0,investment,111,3.4144027158733037,3.101791888811497,3.101447466888644,2.9657668433365023,3.245976442777913
H5_full_age_bounded,H5,recent,computer:1,high_probability,111,0.5255488130488131,0.4001039101922745,0.4003108442156429,0.3713676106874637,0.42938547898106716
H5_full_age_bounded,H5,recent,computer:1,investment,111,3.7390487890487893,3.1835687757295084,3.183721318280142,3.0249507364580897,3.3210205137043363
H5_full_age_bounded,H5,time,friend:4,high_probability,89,0.738737292669877,0.7384049848403781,0.7393325307651151,0.6970207998929908,0.7833002273943286
H5_full_age_bounded,H5,time,friend:4,investment,89,4.405591225254147,4.634983948635633,4.635205992509363,4.457776886035313,4.825193285179239
H5_full_age_bounded,H5,time,friend:5,high_probability,90,0.7416137566137566,0.7426524691358024,0.7433597883597882,0.7043796296296296,0.7812215608465607
H5_full_age_bounded,H5,time,friend:5,investment,90,5.044021164021164,5.154167019400353,5.152936507936508,4.993720899470899,5.330544973544973
H5_full_age_bounded,H5,time,friend:6,high_probability,90,0.7687918871252203,0.7427665343915343,0.742169312169312,0.7004867724867723,0.7844144620811287
H5_full_age_bounded,H5,time,friend:6,investment,90,4.895608465608465,4.901878571428572,4.901666666666666,4.703186948853617,5.118086640211641
H5_full_age_bounded,H5,time,stranger:4,high_probability,90,0.5183597883597885,0.394473544973545,0.3949074074074074,0.34968187830687825,0.4357910052910053
H5_full_age_bounded,H5,time,stranger:4,investment,90,3.7813227513227514,3.2793012345679013,3.2768915343915346,3.063632936507936,3.4889841269841253
H5_full_age_bounded,H5,time,stranger:5,high_probability,90,0.561468253968254,0.3948612874779542,0.39283730158730157,0.34437037037037027,0.446787037037037
H5_full_age_bounded,H5,time,stranger:5,investment,90,3.8394444444444438,3.0758305114638445,3.0766534391534384,2.818654100529101,3.318068121693121
H5_full_age_bounded,H5,time,stranger:6,high_probability,90,0.504920634920635,0.3936298059964726,0.39428571428571424,0.34401256613756603,0.4420205026455025
H5_full_age_bounded,H5,time,stranger:6,investment,90,3.7020634920634916,3.239057671957672,3.239761904761905,3.0055396825396827,3.4517870370370365
H5_full_age_bounded,H5,time,computer:4,high_probability,90,0.4467592592592593,0.38074475308641975,0.37973544973544976,0.32985879629629616,0.43384722222222216
H5_full_age_bounded,H5,time,computer:4,investment,90,3.5567195767195776,3.210583950617284,3.200502645502646,2.955450396825397,3.437910052910054
H5_full_age_bounded,H5,time,computer:5,high_probability,90,0.5750132275132275,0.38272962962962964,0.3813425925925926,0.3355267857142857,0.4385330687830688
H5_full_age_bounded,H5,time,computer:5,investment,90,3.5863227513227516,2.795589770723104,2.786190476190476,2.5890079365079366,3.012490740740741
H5_full_age_bounded,H5,time,computer:6,high_probability,90,0.5283201058201057,0.3790492504409171,0.3784193121693121,0.3317678571428571,0.43030919312169297
H5_full_age_bounded,H5,time,computer:6,investment,90,3.8302910052910053,3.130646119929453,3.131468253968255,2.8981554232804236,3.3686865079365083
H5_full_age_bounded,H5,age_slope,friend,high_probability_per_sd_age,111,0.0185718780318824,0.008911608459075505,0.008695442660827193,-0.010608012831078427,0.027696657864696873
H5_full_age_bounded,H5,age_slope,stranger,high_probability_per_sd_age,111,0.017805025648002796,0.012920826310617433,0.013716611342102735,-0.005948179420244023,0.03198514333484663
H5_full_age_bounded,H5,age_slope,computer,high_probability_per_sd_age,111,0.010642597608534839,0.015411204107664262,0.016400144788478045,-0.0014732363172284405,0.03497998634275035
