parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,divergences,metric,chains,warmup_per_chain,draws_per_chain,adapt_delta,max_depth_hits,min_bfmi,passed
mu[1],-2.17195,0.00746375,0.244419,0.229935,-2.6035,-2.15185,-1.80487,1053.2,3001.6,0.652654,1.00729,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
mu[2],-1.43017,0.00292919,0.152156,0.150618,-1.68331,-1.42605,-1.18549,2720.21,3748.71,1.68568,1.00116,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
mu[3],5.20043,0.00963644,0.596822,0.595017,4.26183,5.16866,6.21902,3880.02,4463.34,2.40441,1.0006,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
tau[1],0.462583,0.00709343,0.286017,0.301917,0.0517816,0.437996,0.978733,1644.97,2969.1,1.01937,1.00203,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
tau[2],1.26141,0.00227805,0.119246,0.117477,1.07471,1.25515,1.46641,2816.11,4358.41,1.74512,1.00011,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
tau[3],3.70462,0.00587916,0.415688,0.416758,3.03915,3.69151,4.40457,5037.84,5207.6,3.1219,1.00031,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"beta[1,1]",0.0308986,0.00251334,0.192785,0.185561,-0.304179,0.039382,0.328205,6058.61,4941.79,3.75446,1.00028,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"beta[2,1]",-0.120848,0.00206206,0.128833,0.126249,-0.332439,-0.120205,0.0926836,3911.81,5340.76,2.42411,1.00087,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"beta[3,1]",0.374374,0.00490199,0.372213,0.368717,-0.233924,0.372109,0.997346,5818.68,5884.8,3.60578,1.00004,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[1,1]",0.108808,0.000835556,0.0557588,0.0457871,0.0354416,0.100851,0.211489,4354.56,5473.11,2.69848,1.00126,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[1,2]",0.511528,0.00278559,0.294035,0.283336,0.124976,0.459609,1.06319,9522.49,5504.91,5.90099,0.999889,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[1,3]",6.6282,0.0273458,2.62352,2.61218,2.83956,6.35225,11.3679,10410.5,5935.12,6.45127,1.00003,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[2,1]",0.121574,0.00112635,0.0606876,0.0393411,0.0502224,0.10883,0.237345,2326.04,5658.9,1.44142,1.00213,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[2,2]",0.241904,0.00181038,0.179458,0.138697,0.0514919,0.193932,0.598787,9360.81,6038.92,5.8008,1.00028,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[2,3]",6.09255,0.0329379,2.90509,2.94183,2.07884,5.7174,11.4992,9037.34,5186.2,5.60034,1.00008,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[3,1]",0.136516,0.00216377,0.0774673,0.0489181,0.0511892,0.117723,0.28696,931.368,4238.99,0.577159,1.00478,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[3,2]",0.0778369,0.00080539,0.0737263,0.0420489,0.0130873,0.0533152,0.225879,8370.15,6184.63,5.18689,1.00021,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[3,3]",6.25861,0.0416119,3.64557,3.95362,0.982882,5.97898,12.7207,8232.24,5879.32,5.10143,1.00021,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[4,1]",0.102235,0.000927999,0.0539824,0.0492057,0.0297048,0.0952523,0.198689,3105.46,4175.63,1.92442,1.00299,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[4,2]",0.208781,0.00109744,0.110645,0.0989668,0.0705789,0.188642,0.420643,10343.7,6025.3,6.4099,1.00055,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[4,3]",8.59162,0.0252827,2.76756,2.80308,4.43862,8.40345,13.4805,12979.1,6466.64,8.04302,1.00121,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[5,1]",0.132804,0.0012895,0.0739802,0.0536764,0.0466225,0.117364,0.272253,3688.76,5783.49,2.28589,1.0017,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[5,2]",0.308267,0.00456706,0.311098,0.235856,0.0174706,0.200647,0.929378,3465.44,5177.74,2.1475,1.00033,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[5,3]",3.56133,0.061781,3.5592,1.97128,0.332052,1.95403,11.0087,4396.47,5046.51,2.72445,1.00019,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[6,1]",0.117035,0.0011452,0.0576077,0.0402028,0.0458551,0.106518,0.220288,1863.96,5076.57,1.15508,1.00395,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[6,2]",0.256219,0.00175439,0.17307,0.132826,0.0674141,0.213328,0.602398,9225.14,5997.49,5.71672,1.00006,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[6,3]",6.18546,0.0292034,2.76844,2.83668,2.26355,5.89365,11.2794,10211.6,6300.49,6.32804,0.999894,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[7,1]",0.108236,0.00112321,0.0527367,0.0395374,0.0371501,0.101876,0.201255,1874.82,3908.94,1.1618,1.00466,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[7,2]",0.143807,0.000793533,0.0825875,0.0742369,0.0406122,0.127948,0.302731,10129.2,5400.99,6.27696,1.00068,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[7,3]",8.71638,0.0251471,2.79951,2.76772,4.49317,8.52964,13.5945,13454.6,6335.57,8.33765,1.0002,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[8,1]",0.127889,0.0014213,0.0713839,0.0552891,0.040585,0.114292,0.261684,2480.77,5130.43,1.53731,1.00209,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[8,2]",0.110583,0.00080272,0.0792179,0.06005,0.0257893,0.090867,0.263997,9289.38,5805.09,5.75653,1.00024,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[8,3]",7.27201,0.0319472,3.13689,3.16918,2.61187,7.02592,12.8398,10599.3,6275.87,6.56826,1.00036,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[9,1]",0.138824,0.0020383,0.083316,0.0608931,0.0414292,0.12145,0.29714,1580.4,4806.5,0.979359,1.00416,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[9,2]",0.0590921,0.00055334,0.0519448,0.0318516,0.0110682,0.0443996,0.156899,8476.26,5707.56,5.25265,1.0006,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[9,3]",7.42127,0.0378199,3.64771,3.82022,1.75421,7.23245,13.6772,9531.02,6231.91,5.90628,1.00057,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[10,1]",0.153265,0.00249878,0.0997458,0.0564057,0.0564095,0.124161,0.351641,1042.17,4085.6,0.645824,1.00382,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[10,2]",0.124359,0.00147565,0.124518,0.0695123,0.017781,0.083953,0.376245,7740.92,6057.66,4.79697,0.999671,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[10,3]",5.67006,0.0418539,3.52379,3.81595,0.857094,5.23025,12.0509,7954.03,5610.21,4.92903,1.00004,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[11,1]",0.105067,0.000495038,0.0352179,0.0307324,0.0534023,0.100928,0.169746,4981.67,6270.69,3.08709,1.00103,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[11,2]",2.14849,0.00819169,0.726822,0.69665,1.11643,2.06776,3.46925,7403.81,6515.25,4.58807,1.0001,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[11,3]",0.699277,0.00314563,0.251832,0.229438,0.237962,0.714416,1.08651,6515.18,5153.4,4.03739,1.00051,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[12,1]",0.132695,0.0015686,0.0772879,0.0588356,0.0413588,0.118043,0.276235,2531.69,3642.55,1.56886,1.00223,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[12,2]",0.136343,0.00196602,0.157717,0.0712858,0.0146938,0.0766676,0.473856,5291.86,5954.25,3.27931,1.0002,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[12,3]",5.66663,0.0514447,3.85497,4.4292,0.666749,5.10517,12.6915,6390.29,5855.79,3.96,0.999749,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[13,1]",0.101759,0.000543606,0.0450279,0.0353565,0.0386489,0.0973212,0.176888,6792.95,5232.8,4.20952,1.00051,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[13,2]",0.522515,0.00487751,0.380949,0.365815,0.0832403,0.433392,1.25965,4991.08,5863.17,3.09292,0.999991,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[13,3]",3.65146,0.043842,2.74881,2.02895,0.89746,2.7323,9.38725,4968.63,5318.33,3.07901,1.00017,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[14,1]",0.154067,0.00215639,0.0912386,0.0582914,0.0582428,0.12834,0.334082,1360.81,4359.05,0.843278,1.00332,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[14,2]",0.187957,0.00262449,0.166432,0.168136,0.0103825,0.144773,0.512993,2792.48,5872.27,1.73047,0.999671,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[14,3]",3.11319,0.0798873,3.78978,1.61529,0.0539727,1.24531,11.3695,3265.86,5382.7,2.02382,1.00006,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[15,1]",0.127906,0.00139075,0.0689291,0.0521294,0.0447522,0.116078,0.251517,2128.49,4535.2,1.319,1.00306,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[15,2]",0.113273,0.000730385,0.0715129,0.0567029,0.0306593,0.0987027,0.24661,9158.73,5875.46,5.67557,1.00044,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[15,3]",7.87044,0.0295809,3.02369,3.09991,3.36367,7.6509,13.2328,11332.9,6431.53,7.02286,0.999783,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[16,1]",0.104388,0.0010388,0.0505878,0.0390265,0.0349109,0.0980301,0.196593,2000.91,4409.63,1.23995,1.00482,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[16,2]",0.259594,0.00125634,0.127675,0.120479,0.0929639,0.237498,0.49964,10487.7,5804.44,6.49913,1.00052,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[16,3]",8.11392,0.0249994,2.60907,2.58547,4.24684,7.90634,12.7987,11924.9,6175.97,7.38973,1.00052,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[17,1]",0.098809,0.000661796,0.0434483,0.0386249,0.0358724,0.0958115,0.170752,4065.56,5281.79,2.51938,1.00208,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[17,2]",0.621731,0.00301056,0.31568,0.309102,0.196741,0.572869,1.20409,10250.5,5584.95,6.35211,0.999978,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[17,3]",6.20098,0.0275709,2.50366,2.4837,2.65688,5.91183,10.8315,9912.66,5681.2,6.14278,1.00016,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[18,1]",0.114882,0.00125903,0.0563544,0.0412892,0.0442061,0.105047,0.21972,1588.59,4397.65,0.984431,1.00601,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[18,2]",0.164725,0.000951923,0.0961776,0.0793378,0.0521318,0.143728,0.350537,9439.99,5160.62,5.84986,1.00056,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[18,3]",7.16302,0.028522,2.83716,2.85249,3.00874,6.8818,12.2139,11051.6,5820.77,6.84854,1.00091,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[19,1]",0.125427,0.000892782,0.0649525,0.0542651,0.0426397,0.114376,0.245224,5516.98,6033.09,3.41882,1.0005,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[19,2]",0.253645,0.00158518,0.161331,0.136801,0.0688663,0.213842,0.564586,9545.86,6231.23,5.91547,0.999839,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[19,3]",6.33376,0.0302145,2.90103,2.94366,2.23938,6.00732,11.6374,10846.6,6720.08,6.72151,1.00033,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[20,1]",0.108337,0.00148275,0.0591838,0.0451102,0.0328491,0.0981564,0.217246,1312.62,4379.51,0.813417,1.00662,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[20,2]",0.154141,0.000718852,0.0746506,0.069347,0.0552404,0.143139,0.294015,10272.7,5207.47,6.36587,1.00043,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[20,3]",9.12838,0.0264805,2.6915,2.71692,5.066,8.92259,13.9637,11208.9,6330.22,6.94605,0.999806,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[21,1]",0.0910407,0.000820186,0.0414659,0.0341948,0.0318395,0.0877057,0.16349,2261.38,4899.81,1.40136,1.002,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[21,2]",2.22843,0.0114111,1.10147,0.92099,0.847718,2.02975,4.29066,8966.65,5665.94,5.55654,1.00016,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[21,3]",4.09615,0.0250791,1.98059,1.80298,1.62873,3.70629,7.93158,7496.85,6174.02,4.64572,1.00025,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[22,1]",0.130554,0.00107474,0.0710154,0.0581283,0.0418675,0.118653,0.261467,4521.22,5901.0,2.80175,1.00089,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[22,2]",0.176493,0.00134172,0.131095,0.0987265,0.0368745,0.141869,0.433993,8984.13,5143.12,5.56737,0.999984,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[22,3]",7.13273,0.0304931,3.05012,3.0693,2.66702,6.84654,12.6837,11146.5,6249.22,6.9074,0.999964,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[23,1]",0.106631,0.00135555,0.0553877,0.042208,0.0336504,0.0981906,0.209305,1463.51,4687.32,0.906925,1.00559,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[23,2]",0.153473,0.000737631,0.0767817,0.0707074,0.053576,0.139823,0.300875,10088.9,5372.61,6.25198,0.999974,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[23,3]",8.9689,0.0251984,2.70044,2.70981,4.83709,8.79378,13.6628,12565.1,6177.65,7.78647,1.00019,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[24,1]",0.117306,0.00115829,0.0647075,0.055976,0.032956,0.107365,0.237607,2665.23,4380.24,1.65161,1.00267,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[24,2]",0.136777,0.000616566,0.0663482,0.0619157,0.0486605,0.12587,0.2584,10436.6,4531.14,6.46748,1.00074,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[24,3]",9.67991,0.0239758,2.75335,2.77561,5.42072,9.51715,14.4586,13843.4,6114.4,8.57862,1.00037,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[25,1]",0.110186,0.000698713,0.050404,0.0345267,0.0485417,0.101628,0.203965,5745.42,5594.4,3.56038,1.0007,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[25,2]",1.1545,0.00598186,0.494875,0.479793,0.399541,1.11619,2.02723,6030.42,3828.72,3.73699,1.0003,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[25,3]",1.4189,0.0169782,0.990363,0.452708,0.651821,1.16795,2.97872,6403.94,3701.67,3.96846,1.00001,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[26,1]",0.0974976,0.000645177,0.0432787,0.0354327,0.0355654,0.094259,0.172435,3856.44,4987.79,2.3898,1.00173,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[26,2]",0.862571,0.00445297,0.461699,0.444223,0.245305,0.795657,1.70775,9555.08,5175.17,5.92118,1.00094,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[26,3]",5.45361,0.026024,2.40384,2.42741,2.15052,5.13225,9.92903,10133.6,6127.92,6.27966,1.00016,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[27,1]",0.0779744,0.000638464,0.0332554,0.0331452,0.0248677,0.078333,0.132523,2685.3,5114.21,1.66405,1.00253,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[27,2]",1.92468,0.00725304,0.715164,0.686154,0.883426,1.85404,3.21115,9056.5,4746.32,5.61222,1.00032,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[27,3]",3.87224,0.0241791,2.07718,1.98824,1.25252,3.47837,7.86916,9355.34,6225.6,5.79741,1.00034,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[28,1]",0.0987245,0.00083884,0.0526754,0.0482215,0.0271588,0.092551,0.190919,3364.54,4789.69,2.08497,1.00127,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[28,2]",1.06567,0.00467493,0.439973,0.431892,0.412164,1.02675,1.83691,8371.24,5424.49,5.18757,1.00005,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[28,3]",5.08342,0.0261337,2.34861,2.31708,1.90205,4.72432,9.34126,9964.29,6124.07,6.17477,1.00025,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[29,1]",0.0902622,0.000517465,0.0386175,0.0342821,0.0336512,0.0876663,0.155273,5461.71,6073.27,3.38456,1.00038,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[29,2]",1.88722,0.00750508,0.692462,0.625773,0.945667,1.78575,3.15453,7745.58,5211.05,4.79986,1.00023,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[29,3]",0.43565,0.00255177,0.219818,0.215129,0.0557251,0.443722,0.783098,7296.54,5245.86,4.52159,1.00053,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[30,1]",0.112763,0.00127843,0.0602505,0.0491825,0.0340539,0.103985,0.22247,1947.47,4200.38,1.20683,1.00417,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[30,2]",0.130881,0.000654058,0.0656356,0.0592425,0.0432506,0.120194,0.252558,9807.56,5011.0,6.07764,1.00161,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[30,3]",9.62009,0.0261329,2.74023,2.6436,5.46734,9.41086,14.4543,12069.0,6298.31,7.47903,1.00002,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[31,1]",0.137211,0.00114595,0.0762505,0.0597206,0.0457137,0.12178,0.281964,4004.74,4306.14,2.48169,1.00055,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[31,2]",0.194572,0.00122984,0.122311,0.100177,0.05465,0.165853,0.428374,8707.81,5828.37,5.39614,0.999955,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[31,3]",7.3108,0.0295576,2.85718,2.88154,3.13158,7.02965,12.4147,10498.4,6240.6,6.50576,1.00041,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[32,1]",0.0952034,0.000663251,0.0427221,0.0370575,0.0348455,0.091209,0.169081,4228.65,5659.19,2.62045,1.00095,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[32,2]",1.00041,0.00479725,0.383302,0.361122,0.433053,0.97083,1.67362,5595.31,3068.35,3.46735,1.00052,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[32,3]",0.307157,0.0152093,0.523426,0.202128,0.0152578,0.245401,0.652952,6220.76,4073.3,3.85494,1.00043,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[33,1]",0.117083,0.00111347,0.0608668,0.0451592,0.0391748,0.107231,0.230081,2408.92,5209.32,1.49278,1.0036,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[33,2]",0.158181,0.000708898,0.0759741,0.0696289,0.0586875,0.145312,0.299337,10882.6,4892.7,6.74384,1.00031,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[33,3]",8.97525,0.0268352,2.70918,2.67219,4.89555,8.77304,13.7308,11133.1,5092.92,6.89905,1.00069,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[34,1]",0.105273,0.000735526,0.0488774,0.0368122,0.0428494,0.0981791,0.191984,4703.03,5221.9,2.91442,1.00087,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[34,2]",0.896843,0.00611866,0.414686,0.40328,0.256783,0.865888,1.62906,3687.1,1778.4,2.28486,1.00034,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[34,3]",0.770448,0.0221011,0.941159,0.339857,0.106659,0.61742,1.61028,5783.25,2013.0,3.58382,1.00016,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[35,1]",0.109543,0.000721544,0.053071,0.036856,0.0416601,0.101123,0.204081,4856.95,5372.71,3.0098,1.00122,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[35,2]",0.428798,0.00541408,0.427884,0.262143,0.0450316,0.268242,1.3229,4996.89,5385.93,3.09652,1.00011,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[35,3]",4.03371,0.0482486,3.12093,2.76506,0.735373,3.09431,10.2088,5430.27,4955.83,3.36508,1.00031,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[36,1]",0.117267,0.00159919,0.0612509,0.0431958,0.041874,0.106968,0.22625,1382.1,3776.58,0.856472,1.00572,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[36,2]",0.10172,0.000946913,0.0892035,0.0541554,0.0182918,0.0752889,0.277038,9383.01,5940.01,5.81456,1.00016,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
"natural[36,3]",6.62819,0.0349334,3.35927,3.55508,1.70752,6.37548,12.5312,10358.1,6092.41,6.4188,0.999962,H5_train_age_attempt99_short,111,0,diag_e,4,2000,2000,0.99,0,0.7207515973798414,True
