run,model,participant_id,parameter,age,mean,median,ci_low,ci_high
H5_full_age,H5,sub-10581,theta,48,3.9354377345976626,2.8482676285000004,1.1020494975750001,12.253774436749998
H5_full_age,H5,sub-10581,friend_value_probability_effect,48,0.43745415533330584,0.43957626146399603,0.2673939651611443,0.6013077141191426
H5_full_age,H5,sub-10581,canonical_friend_logit,48,3.1347687009535745,3.0523622026062154,1.5599253512242897,5.1528370393440985
H5_full_age,H5,sub-10584,alpha,50,0.09980418635088362,0.07466268881,0.008712622740425,0.3640792800899999
H5_full_age,H5,sub-10584,kappa,50,0.4512205354303465,0.44245309345,0.1332954080525,0.8146833484525
H5_full_age,H5,sub-10584,theta,50,0.1375832495308758,0.058490803625000004,0.0006507619290475002,0.5599202644524999
H5_full_age,H5,sub-10584,friend_value_probability_effect,50,0.023507403323990317,0.012663658374058317,0.00014124448480293554,0.10535660115049722
H5_full_age,H5,sub-10584,canonical_friend_logit,50,0.1345348331760788,0.0736778291515463,0.0008419684257615689,0.6015804957447316
H5_full_age,H5,sub-10585,alpha,63,0.10745945338213347,0.083651738815,0.0073125475321,0.34165266332999983
H5_full_age,H5,sub-10585,kappa,63,0.09718611675817974,0.085272421645,0.03010644670225,0.23749048593999988
H5_full_age,H5,sub-10585,theta,63,9.716110610732075,9.406672758,3.705924599275,17.6919156075
H5_full_age,H5,sub-10585,friend_value_probability_effect,63,0.34023485180427654,0.3469800520335665,0.18559164473684012,0.4646413543008871
H5_full_age,H5,sub-10585,canonical_friend_logit,63,2.434633286557655,2.368182226115855,1.0397084165253132,4.235548783808224
H5_full_age,H5,sub-10589,alpha,34,0.09212643808545692,0.070835127975,0.007052962437775001,0.30553026887249984
H5_full_age,H5,sub-10589,kappa,34,0.1180353254454325,0.10324752545,0.036573578028,0.2856318140549999
H5_full_age,H5,sub-10589,theta,34,9.182522537627873,8.812525813,3.3291255057500004,17.247245842749997
H5_full_age,H5,sub-10589,friend_value_probability_effect,34,0.36769573799900807,0.3729533685483789,0.2156062731744972,0.48824571933303684
H5_full_age,H5,sub-10589,canonical_friend_logit,34,2.7551306390883434,2.671802704872656,1.2356772455120688,4.7677743876795
H5_full_age,H5,sub-10590,alpha,56,0.1542839986152932,0.1412352027,0.018619342168249998,0.3615472171224999
H5_full_age,H5,sub-10590,kappa,56,0.6446919603455825,0.6228746749,0.18610043939,1.2403191681249999
H5_full_age,H5,sub-10590,theta,56,4.265084654983675,3.570587477,1.5174537991750001,10.897866364749998
H5_full_age,H5,sub-10590,friend_value_probability_effect,56,0.6089511566151572,0.6134558998008246,0.44920682162216435,0.7487740595022385
H5_full_age,H5,sub-10590,canonical_friend_logit,56,6.899328462687158,6.436917580359762,3.2588839000315915,13.282775553384631
H5_full_age,H5,sub-10596,alpha,27,0.07225253332368929,0.053980967399999996,0.005515962516650001,0.246898687705
H5_full_age,H5,sub-10596,kappa,27,0.13643775781609377,0.12658246395,0.05182234324875,0.278644070265
H5_full_age,H5,sub-10596,theta,27,10.862301962418998,10.6412294,5.209991270625,17.866899963499993
H5_full_age,H5,sub-10596,friend_value_probability_effect,27,0.4368051626121674,0.4433243238803938,0.30106341460507435,0.5377374223743548
H5_full_age,H5,sub-10596,canonical_friend_logit,27,4.094787213582788,3.9428845313972234,1.9185534523543637,7.259659325867009
H5_full_age,H5,sub-10603,alpha,69,0.06516875285134961,0.055409020749999996,0.005640024474725,0.17993478548499992
H5_full_age,H5,sub-10603,kappa,69,0.5975823128753953,0.5920797131,0.08640631445175001,1.1414916444749998
H5_full_age,H5,sub-10603,theta,69,1.635265321786285,1.2266992024999999,0.6083731222375,6.202017314399993
H5_full_age,H5,sub-10603,friend_value_probability_effect,69,0.3674121207306803,0.370778748445865,0.16659841449332646,0.5459794164628902
H5_full_age,H5,sub-10603,canonical_friend_logit,69,2.203653431666398,2.1774969978054903,0.9065555374858577,3.644779668132239
H5_full_age,H5,sub-10606,alpha,22,0.09574309119687578,0.071386386045,0.0053553558076,0.32017336019499987
H5_full_age,H5,sub-10606,kappa,22,0.12255663756875376,0.1165227855,0.05248308860425,0.228478721275
H5_full_age,H5,sub-10606,theta,22,13.009325332681499,12.818283825,7.095225865525,20.084921524249996
H5_full_age,H5,sub-10606,friend_value_probability_effect,22,0.4482624404738475,0.45499431811604013,0.31989861219739835,0.5378525440175246
H5_full_age,H5,sub-10606,canonical_friend_logit,22,4.585467722195197,4.351396107636637,2.107237949471074,8.367902034888937
H5_full_age,H5,sub-10608,alpha,29,0.06460315129580181,0.04621380539,0.00361805722175,0.22362398356999993
H5_full_age,H5,sub-10608,kappa,29,2.2728642502645,2.1430986545,0.9640598626875,4.2751519174749975
H5_full_age,H5,sub-10608,theta,29,4.355901254376975,3.9117891305,1.32291270065,9.785652273674996
H5_full_age,H5,sub-10608,friend_value_probability_effect,29,0.8698600994515571,0.8789775274316993,0.7194449188148488,0.9646528313220714
H5_full_age,H5,sub-10608,canonical_friend_logit,29,28.529083193335314,24.104043813450193,8.273932077363362,74.83256033264259
H5_full_age,H5,sub-10617,alpha,73,0.12239636329225828,0.086070095695,0.0070904769937,0.4479851391674999
H5_full_age,H5,sub-10617,kappa,73,0.09634763026290737,0.07114659740500001,0.012732859565500002,0.3316421314525
H5_full_age,H5,sub-10617,theta,73,8.04612822821993,7.6465664140000005,1.3431939255,17.534052166
H5_full_age,H5,sub-10617,friend_value_probability_effect,73,0.25661406654193225,0.2590018452850243,0.06461471736455707,0.44023390018091474
H5_full_age,H5,sub-10617,canonical_friend_logit,73,1.637639892985987,1.5392694633659862,0.34141726712702253,3.4910321556956796
H5_full_age,H5,sub-10636,alpha,27,0.09536282528090416,0.07295253485,0.0065996481694000015,0.31202744008499983
H5_full_age,H5,sub-10636,kappa,27,0.1150438864922975,0.10744355159999999,0.04317784954125,0.22678265291999994
H5_full_age,H5,sub-10636,theta,27,12.124155353696125,11.885448499999999,6.26134077725,19.13263471449999
H5_full_age,H5,sub-10636,friend_value_probability_effect,27,0.42459420970182077,0.43218791509460486,0.27888472510400314,0.5259213016976165
H5_full_age,H5,sub-10636,canonical_friend_logit,27,3.931166201560265,3.7616300978136277,1.7318458024557197,7.122846016674948
H5_full_age,H5,sub-10638,alpha,72,0.08826209182869996,0.064856366185,0.004131696757525,0.3009927867124999
H5_full_age,H5,sub-10638,kappa,72,0.12175479998456126,0.11571688545,0.0507306163425,0.22794331152999986
H5_full_age,H5,sub-10638,theta,72,13.010707232557126,12.778188414999999,7.1083329078999995,20.17339833925
H5_full_age,H5,sub-10638,friend_value_probability_effect,72,0.44666662909940863,0.4541050323189198,0.3178181445524339,0.5367106434804134
H5_full_age,H5,sub-10638,canonical_friend_logit,72,4.54129462651844,4.3112826045929005,2.0846225099668056,8.2052720048136
H5_full_age,H5,sub-10640,alpha,31,0.16156139989460758,0.1571271129,0.032546181366750006,0.32996335136749977
H5_full_age,H5,sub-10640,kappa,31,1.0352110344666126,1.0186453869999998,0.50555602249,1.646227785325
H5_full_age,H5,sub-10640,theta,31,0.5629299836411013,0.555769556,0.16096617753750003,0.9753173885449997
H5_full_age,H5,sub-10640,friend_value_probability_effect,31,0.2785207517969297,0.28149929107433624,0.05468620999201939,0.4840749246364537
H5_full_age,H5,sub-10640,canonical_friend_logit,31,1.7311585960719544,1.7321343662217012,0.3498310284086778,3.108028102140279
H5_full_age,H5,sub-10641,alpha,44,0.07953870695429148,0.056433841075000005,0.004986948481375,0.2868836448699993
H5_full_age,H5,sub-10641,kappa,44,0.5021828777118013,0.4621204799,0.11934673984500001,1.089082116475
H5_full_age,H5,sub-10641,theta,44,7.4292571545227,7.072676653,2.521694206475,14.497408922999986
H5_full_age,H5,sub-10641,friend_value_probability_effect,44,0.5997012794671513,0.6047247849030631,0.4101813701275693,0.754218126851403
H5_full_age,H5,sub-10641,canonical_friend_logit,44,10.081644853542413,8.876575848531903,3.061271904921142,24.078797478152403
H5_full_age,H5,sub-10642,alpha,32,0.02659598303704724,0.021620821824999997,0.0022331925670000005,0.07921825319324995
H5_full_age,H5,sub-10642,kappa,32,2.3404778360587124,2.288674892,1.3796129938750001,3.6109076887
H5_full_age,H5,sub-10642,theta,32,4.30138100907045,3.8330447655,1.37085521205,10.008358003499996
H5_full_age,H5,sub-10642,friend_value_probability_effect,32,0.8855862813469201,0.8902083893521536,0.7971510401040254,0.9495904980238236
H5_full_age,H5,sub-10642,canonical_friend_logit,32,29.578087402065606,25.46400503777143,9.555308326176768,72.15208437817446
H5_full_age,H5,sub-10644,alpha,69,0.05497091857946982,0.040430011429999996,0.0025714394895250004,0.1808793484775
H5_full_age,H5,sub-10644,kappa,69,1.4465881192060124,1.423592218,0.7781939664575,2.2727455355249995
H5_full_age,H5,sub-10644,theta,69,4.987204546368001,4.543803198,1.750843087975,10.705948434499998
H5_full_age,H5,sub-10644,friend_value_probability_effect,69,0.8011931142840437,0.8063867697063476,0.6857286583253676,0.8905750127576014
H5_full_age,H5,sub-10644,canonical_friend_logit,69,21.084665139716027,18.57370010826987,7.598143696846301,48.85193643510068
H5_full_age,H5,sub-10647,alpha,24,0.02009547565936771,0.017558778085,0.002172004539625,0.05182444598
H5_full_age,H5,sub-10647,kappa,24,2.8861785757725,2.7755169,1.6233932018750001,4.800088853774999
H5_full_age,H5,sub-10647,theta,24,0.2767406893743929,0.29800692735,0.009968371787325002,0.4569062241224999
H5_full_age,H5,sub-10647,friend_value_probability_effect,24,0.15554011361850667,0.14804744445001766,0.003274538378230423,0.35760406199786837
H5_full_age,H5,sub-10647,canonical_friend_logit,24,2.5667670621846,2.452986857571859,0.059895379272336714,5.913861912984627
H5_full_age,H5,sub-10649,alpha,63,0.07674499204196904,0.054221989275,0.0045221701065499996,0.2842073956225
H5_full_age,H5,sub-10649,kappa,63,0.08114405841953164,0.075311283475,0.030143630084750003,0.16404005252499987
H5_full_age,H5,sub-10649,theta,63,12.2402787024305,12.013979235,6.15733249215,19.491686410499998
H5_full_age,H5,sub-10649,friend_value_probability_effect,63,0.3610184181427282,0.36878468093962924,0.20601371129839957,0.47506116305319096
H5_full_age,H5,sub-10649,canonical_friend_logit,63,2.7883345675184237,2.690994419352007,1.1773508419017102,4.973122455902467
H5_full_age,H5,sub-10652,alpha,70,0.14597266218377328,0.1063589407,0.007913712413650001,0.4789676669374998
H5_full_age,H5,sub-10652,kappa,70,0.09812534045456124,0.08071711209,0.0236079312105,0.2707567181899999
H5_full_age,H5,sub-10652,theta,70,8.77121455378205,8.398330203499999,2.616694340375,17.362209310999997
H5_full_age,H5,sub-10652,friend_value_probability_effect,70,0.30612193194764403,0.3115640818801426,0.14347552230161298,0.44006343662249725
H5_full_age,H5,sub-10652,canonical_friend_logit,70,2.0479620765786772,1.9879371087047186,0.784111170641231,3.64108561897816
H5_full_age,H5,sub-10656,alpha,21,0.059144131609550454,0.05028892553,0.005392507738625001,0.16163192987749997
H5_full_age,H5,sub-10656,kappa,21,1.35772781048325,1.3262332175,0.803169841485,2.0860463772499998
H5_full_age,H5,sub-10656,theta,21,0.16389582215514906,0.1506165911,0.000798289731675,0.42354539803749996
H5_full_age,H5,sub-10656,friend_value_probability_effect,21,0.08149233817990888,0.06489346198364379,0.00029879571185072136,0.25500381942502304
H5_full_age,H5,sub-10656,canonical_friend_logit,21,0.7145616911857123,0.5849135168678711,0.0026234720262947844,2.180727935237725
H5_full_age,H5,sub-10661,alpha,50,0.07845106496096144,0.05574953284,0.004296133135500001,0.2850096144874998
H5_full_age,H5,sub-10661,kappa,50,0.12014213710434501,0.11447210520000001,0.0514044950395,0.22467404807
H5_full_age,H5,sub-10661,theta,50,13.101936673786,12.911446399999999,7.343564453075,19.88180558725
H5_full_age,H5,sub-10661,friend_value_probability_effect,50,0.446348113920396,0.4525498176649594,0.31869005837282893,0.5377232421668746
H5_full_age,H5,sub-10661,canonical_friend_logit,50,4.5386622065632345,4.309896816289262,2.109788165712018,8.345300771879877
H5_full_age,H5,sub-10663,alpha,22,0.1611902870279,0.14698757559999998,0.05115406330225,0.3457770760799998
H5_full_age,H5,sub-10663,kappa,22,0.9062307697496063,0.88969219895,0.36924470332500003,1.5173689454250001
H5_full_age,H5,sub-10663,theta,22,0.3713809405120989,0.34003150875,0.0050264721448250015,0.8565284963349996
H5_full_age,H5,sub-10663,friend_value_probability_effect,22,0.1503596358368923,0.14084507353132292,0.0015520777323074296,0.3685054840846971
H5_full_age,H5,sub-10663,canonical_friend_logit,22,0.9516312831925918,0.9002255610177425,0.010875538740911314,2.300196411601794
H5_full_age,H5,sub-10668,alpha,37,0.09667879723167253,0.07418538194,0.008196357299850002,0.31427331230249966
H5_full_age,H5,sub-10668,kappa,37,0.247393037196922,0.1790584961,0.030959019308750002,0.8026606758924999
H5_full_age,H5,sub-10668,theta,37,5.903274267958166,5.045897441,1.0229121603250002,15.021205733249998
H5_full_age,H5,sub-10668,friend_value_probability_effect,37,0.3751350697771898,0.3810422837293713,0.13922399281294415,0.5787637636328029
H5_full_age,H5,sub-10668,canonical_friend_logit,37,2.7402290493125765,2.5912225081838933,0.7600999924778681,5.568235142788004
H5_full_age,H5,sub-10673,alpha,48,0.12316075490642817,0.08175773623999999,0.00784822794885,0.4802998215249998
H5_full_age,H5,sub-10673,kappa,48,0.08210864981613933,0.047335215445,0.006663527090925001,0.3352734074849996
H5_full_age,H5,sub-10673,theta,48,6.258646248234347,5.015272435,0.12617251997500004,17.818315983499986
H5_full_age,H5,sub-10673,friend_value_probability_effect,48,0.12353733996713546,0.11824153869091505,0.0091279893267704,0.2635591386052001
H5_full_age,H5,sub-10673,canonical_friend_logit,48,0.6808266862334145,0.6354541243662462,0.0484934886858043,1.5485930641740056
H5_full_age,H5,sub-10674,alpha,33,0.07818421357081588,0.055388909934999994,0.0044973090372500005,0.2859423229649998
H5_full_age,H5,sub-10674,kappa,33,0.10905896952308874,0.1027895976,0.04686576221975,0.20538714015749998
H5_full_age,H5,sub-10674,theta,33,13.5644041133025,13.367046885,7.655832833375,20.733996612999995
H5_full_age,H5,sub-10674,friend_value_probability_effect,33,0.4349408596969456,0.44196276139774915,0.29812843581990994,0.528861121058331
H5_full_age,H5,sub-10674,canonical_friend_logit,33,4.2752549957265344,4.053508006685798,1.903558075785174,7.858944744425173
H5_full_age,H5,sub-10677,alpha,33,0.12306768451293797,0.095513218785,0.010569172760500003,0.3962649140549994
H5_full_age,H5,sub-10677,kappa,33,0.2946818327117298,0.26375321575,0.02431565770425,0.7582127835599995
H5_full_age,H5,sub-10677,theta,33,3.3590935314069457,1.893744951,0.532526440095,13.24362239049996
H5_full_age,H5,sub-10677,friend_value_probability_effect,33,0.26154837574433637,0.2622332020736719,0.08038746893922889,0.4371601652489414
H5_full_age,H5,sub-10677,canonical_friend_logit,33,1.5249143668116445,1.488631958680413,0.4287844344265182,2.7847271087490304
H5_full_age,H5,sub-10685,alpha,34,0.1313097514294195,0.12316058804999999,0.012453009679,0.29598642246249995
H5_full_age,H5,sub-10685,kappa,34,1.1204165835101376,1.1012424809999999,0.551360514225,1.7931949999499996
H5_full_age,H5,sub-10685,theta,34,2.34150197209205,2.1493671335,1.16598626225,4.633912421949999
H5_full_age,H5,sub-10685,friend_value_probability_effect,34,0.7024109566870598,0.7067513311066985,0.5606372371556513,0.8169412004841571
H5_full_age,H5,sub-10685,canonical_friend_logit,34,7.3519620661436695,7.088823299807952,4.047720340292928,12.23054282278934
H5_full_age,H5,sub-10690,alpha,56,0.12718195867906493,0.091899265275,0.008791766160425001,0.46567937457249986
H5_full_age,H5,sub-10690,kappa,56,0.13116495688540725,0.08153799621499999,0.0127548734545,0.5345396066424997
H5_full_age,H5,sub-10690,theta,56,6.44014726959767,5.584096349499999,0.4609870439325,16.447128020499996
H5_full_age,H5,sub-10690,friend_value_probability_effect,56,0.22385714454593222,0.22182173331664717,0.04051885330573501,0.4137768781937706
H5_full_age,H5,sub-10690,canonical_friend_logit,56,1.3508489090303277,1.2637723580551419,0.21385381335490744,2.952794840196721
H5_full_age,H5,sub-10691,alpha,58,0.06556823616865808,0.04811006614,0.004263926043250001,0.2278192084274999
H5_full_age,H5,sub-10691,kappa,58,0.08227481427297076,0.076737794875,0.031600036252,0.1617975599849998
H5_full_age,H5,sub-10691,theta,58,12.535608858181375,12.338956079999999,6.3517266961250005,19.80539777775
H5_full_age,H5,sub-10691,friend_value_probability_effect,58,0.3695195948905714,0.3763559298185347,0.2205971473020543,0.4794690694375951
H5_full_age,H5,sub-10691,canonical_friend_logit,58,2.904956244414768,2.8072792499046564,1.282462677918825,5.1229467116855485
H5_full_age,H5,sub-10700,alpha,23,0.08539320369634879,0.08108372259999999,0.0126998202565,0.1839101751975
H5_full_age,H5,sub-10700,kappa,23,1.3169424107975873,1.296946985,0.6889686471925,2.072645616575
H5_full_age,H5,sub-10700,theta,23,1.178434725140525,1.1202306439999998,0.7432818648775,1.9241504929499984
H5_full_age,H5,sub-10700,friend_value_probability_effect,23,0.6173480058622759,0.6231664396328442,0.43785174096139967,0.7626409235283709
H5_full_age,H5,sub-10700,canonical_friend_logit,23,4.462822343686398,4.3822260403211715,2.661627293859835,6.644232937362646
H5_full_age,H5,sub-10701,alpha,27,0.048911312611137445,0.045253617075,0.007374362807700001,0.110914169285
H5_full_age,H5,sub-10701,kappa,27,1.2295445180117877,1.2178771995000002,0.7231943299875,1.841707504425
H5_full_age,H5,sub-10701,theta,27,0.110465998356768,0.075105861385,0.0003478172773575,0.3822229743975
H5_full_age,H5,sub-10701,friend_value_probability_effect,27,0.0511926687330762,0.029364666719768964,0.00012741811368544535,0.21068344229483585
H5_full_age,H5,sub-10701,canonical_friend_logit,27,0.42876347314113994,0.26090741025897524,0.001204921732794946,1.691506636031101
H5_full_age,H5,sub-10713,alpha,71,0.07514985893387988,0.06775167935000001,0.00920262444185,0.1837674754675
H5_full_age,H5,sub-10713,kappa,71,0.7211669351818167,0.71186433445,0.28520051840000005,1.2202416300999999
H5_full_age,H5,sub-10713,theta,71,0.24405964713391062,0.18569947025,0.0011568556417000005,0.6750861968699998
H5_full_age,H5,sub-10713,friend_value_probability_effect,71,0.07965803330814004,0.05903051243690392,0.00032111236433192436,0.2677943240066124
H5_full_age,H5,sub-10713,canonical_friend_logit,71,0.490277603703013,0.3723339160654392,0.002194992043689944,1.6391539509206854
H5_full_age,H5,sub-10716,alpha,69,0.12440336573026341,0.08648491449000001,0.007260982579825,0.4775515409399995
H5_full_age,H5,sub-10716,kappa,69,0.07649538586933079,0.044371266585,0.0062411495993,0.2986813757024999
H5_full_age,H5,sub-10716,theta,69,6.480076430696166,5.4759812695,0.1437288647775,17.77495110249999
H5_full_age,H5,sub-10716,friend_value_probability_effect,69,0.12299314488748933,0.11863134082876597,0.009279321859385644,0.26013242992993557
H5_full_age,H5,sub-10716,canonical_friend_logit,69,0.677505250235404,0.6375656006119577,0.04914674757830655,1.517519898613405
H5_full_age,H5,sub-10718,alpha,28,0.07837775561121244,0.06113080935,0.005480410641375001,0.2540448509249999
H5_full_age,H5,sub-10718,kappa,28,0.09468426725039125,0.08881507564499999,0.03768359583675,0.18442686147999998
H5_full_age,H5,sub-10718,theta,28,12.606380958738,12.392415069999998,6.6622513522,20.039583732499995
H5_full_age,H5,sub-10718,friend_value_probability_effect,28,0.3975361410061781,0.40540120497695176,0.2515975769579571,0.4992231479548721
H5_full_age,H5,sub-10718,canonical_friend_logit,28,3.378828648498142,3.2687184826158058,1.5094290466607516,5.912297915142089
H5_full_age,H5,sub-10720,alpha,33,0.1465762490649305,0.1258404195,0.018927164053,0.3977144739174998
H5_full_age,H5,sub-10720,kappa,33,0.21459900190327438,0.16847867454999998,0.033171151371999996,0.611752394935
H5_full_age,H5,sub-10720,theta,33,5.227552129499712,4.084051892,1.170124532475,14.357900813749998
H5_full_age,H5,sub-10720,friend_value_probability_effect,33,0.32802372896590065,0.3304913725972519,0.15690619716338197,0.4924575060854608
H5_full_age,H5,sub-10720,canonical_friend_logit,33,2.115219094022503,2.063073153959218,0.8541670833584962,3.6846169917523226
H5_full_age,H5,sub-10723,alpha,21,0.1215210268778622,0.09161747428,0.009619357274700003,0.4254396745799998
H5_full_age,H5,sub-10723,kappa,21,0.22101323836236622,0.1980028298,0.009296861515050001,0.6004056783349995
H5_full_age,H5,sub-10723,theta,21,2.5141149342228513,0.8104667767,0.01428775848325,14.608980074249986
H5_full_age,H5,sub-10723,friend_value_probability_effect,21,0.09761375187537091,0.08874772665361813,0.001996497220264786,0.24966858753584428
H5_full_age,H5,sub-10723,canonical_friend_logit,21,0.5304915991108774,0.47565056729815136,0.011031910696417551,1.403769942801465
