run,model,participant_id,parameter,age,mean,median,ci_low,ci_high
H2_full_age,H2,sub-10317,alpha,63,0.3000845986069663,0.22108568174999998,0.013693452331,0.9003688708224998
H2_full_age,H2,sub-10317,kappa,63,0.033206601797233636,0.009922225439,9.240144954125001e-05,0.20027721418249944
H2_full_age,H2,sub-10369,alpha,32,0.29365145968072487,0.21651073864999998,0.015506064393250002,0.8917656308924999
H2_full_age,H2,sub-10369,kappa,32,0.02605272400461238,0.009449880388000001,0.000117207458795,0.1504297403724998
H2_full_age,H2,sub-10402,alpha,36,0.3029509486749881,0.22763745005,0.01629143561475,0.9032838825624999
H2_full_age,H2,sub-10402,kappa,36,0.02231797322178159,0.008525658148,0.00010965524327,0.12545319025499982
H2_full_age,H2,sub-10418,alpha,68,0.3268909858286767,0.24488460895,0.01330540175575,0.9306854730899997
H2_full_age,H2,sub-10418,kappa,68,0.00995602570099176,0.0037800399604999996,4.88699105315e-05,0.05719482394324997
H2_full_age,H2,sub-10462,alpha,62,0.25431847390415424,0.1678083546,0.010483553286000001,0.8743516915399999
H2_full_age,H2,sub-10462,kappa,62,0.09543962279281758,0.027757326899999997,0.00013571234141500002,0.5229649319349992
H2_full_age,H2,sub-10478,alpha,28,0.30967487542929883,0.23280372725,0.01581151923425,0.9095032995324994
H2_full_age,H2,sub-10478,kappa,28,0.015125971467587191,0.0063737588535,9.854950071425e-05,0.08161039731499989
H2_full_age,H2,sub-10486,alpha,42,0.32411333952237853,0.24714382904999999,0.0158366583415,0.92096601093
H2_full_age,H2,sub-10486,kappa,42,0.010571871947387148,0.0045149943775,7.6474123454e-05,0.056501212508749905
H2_full_age,H2,sub-10529,alpha,68,0.3229431023884549,0.24673269949999999,0.015176158759500001,0.91659082975
H2_full_age,H2,sub-10529,kappa,68,0.01444238716622376,0.0052015315650000005,6.0132440758750006e-05,0.08448305651549982
H2_full_age,H2,sub-10541,alpha,69,0.32847410900839635,0.25281513125,0.015469808574,0.9234135241449999
H2_full_age,H2,sub-10541,kappa,69,0.01308136363760936,0.0049415050495,6.025751126925e-05,0.0741861945357497
H2_full_age,H2,sub-10555,alpha,28,0.32105255247746667,0.26326052685,0.01703520666825,0.8747041345224996
H2_full_age,H2,sub-10555,kappa,28,0.06325180657082174,0.019552277134999997,0.00017288402960250002,0.3659732132199996
H2_full_age,H2,sub-10559,alpha,28,0.06140042209416561,0.05882086693,0.009084670052575,0.12946574811999992
H2_full_age,H2,sub-10559,kappa,28,1.9283037587714562,1.900110596,1.226634603325,2.789144596424999
H2_full_age,H2,sub-10572,alpha,70,0.19891258831812167,0.12124009890000001,0.007774929101750001,0.8212891382924992
