parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,divergences,metric,chains,warmup_per_chain,draws_per_chain,adapt_delta,max_depth_hits,min_bfmi,passed
mu[1],-2.15257,0.00377183,0.228851,0.218912,-2.54164,-2.13904,-1.80067,3669.06,12248.5,0.70934,1.00166,H5_train_noage,111,0,diag_e,4,3000,8000,0.99,0,0.7282095968642719,True
mu[2],-1.42367,0.00138573,0.151422,0.149796,-1.67657,-1.42073,-1.17803,11955.0,18455.5,2.31125,1.00047,H5_train_noage,111,0,diag_e,4,3000,8000,0.99,0,0.7282095968642719,True
mu[3],5.17594,0.00464744,0.592618,0.593968,4.24814,5.15332,6.17585,16501.4,20538.9,3.19022,1.00037,H5_train_noage,111,0,diag_e,4,3000,8000,0.99,0,0.7282095968642719,True
tau[1],0.425794,0.0046914,0.281603,0.298724,0.0400858,0.390198,0.938372,3295.75,7882.53,0.637167,1.00159,H5_train_noage,111,0,diag_e,4,3000,8000,0.99,0,0.7282095968642719,True
tau[2],1.26569,0.00111559,0.11788,0.117183,1.08273,1.25995,1.46865,11109.6,19579.1,2.14782,1.00008,H5_train_noage,111,0,diag_e,4,3000,8000,0.99,0,0.7282095968642719,True
tau[3],3.70975,0.00278284,0.407447,0.405375,3.06962,3.69302,4.40555,21442.4,22257.3,4.14546,1.0002,H5_train_noage,111,0,diag_e,4,3000,8000,0.99,0,0.7282095968642719,True
"natural[1,1]",0.107311,0.000438491,0.0490749,0.0343846,0.0423263,0.101162,0.193162,11270.8,16381.1,2.17899,1.00037,H5_train_noage,111,0,diag_e,4,3000,8000,0.99,0,0.7282095968642719,True
"natural[1,2]",0.532296,0.00142551,0.296214,0.284413,0.146176,0.48272,1.09201,37569.4,20257.0,7.2633,1.00001,H5_train_noage,111,0,diag_e,4,3000,8000,0.99,0,0.7282095968642719,True
"natural[1,3]",6.34112,0.0137583,2.51847,2.5184,2.76219,6.01969,10.8734,39371.4,22388.1,7.61168,1.00023,H5_train_noage,111,0,diag_e,4,3000,8000,0.99,0,0.7282095968642719,True
"natural[2,1]",0.123835,0.000621775,0.0600244,0.0377311,0.0550518,0.110931,0.236947,8092.76,18420.4,1.56457,1.00072,H5_train_noage,111,0,diag_e,4,3000,8000,0.99,0,0.7282095968642719,True
"natural[2,2]",0.237096,0.000892767,0.176405,0.136855,0.0478693,0.189942,0.589968,34945.0,22656.4,6.75591,1.00004,H5_train_noage,111,0,diag_e,4,3000,8000,0.99,0,0.7282095968642719,True
"natural[2,3]",6.18889,0.016509,2.91688,2.95449,2.12999,5.81618,11.5653,36543.2,23237.7,7.0649,1.00013,H5_train_noage,111,0,diag_e,4,3000,8000,0.99,0,0.7282095968642719,True
"natural[3,1]",0.13443,0.00111808,0.0733549,0.045442,0.0545442,0.1168,0.273884,3320.26,14709.4,0.641906,1.00137,H5_train_noage,111,0,diag_e,4,3000,8000,0.99,0,0.7282095968642719,True
