model,draw,high_probability,extreme_trial_fraction,nearly_deterministic_participant_fraction
HPreference,95,0.4267189078656806,0.033102323509136895,0.0
HPreference,96,0.4263169510215103,0.21824259285393505,0.0
HPreference,97,0.37224359962926584,0.025178313580749505,0.0
HPreference,98,0.412502726672774,0.33934877276708364,0.0
HPreference,99,0.40352415800468905,0.16949794376153762,0.009009009009009009
HPreference,100,0.45067017448512975,0.05479925924848102,0.0
HPreference,101,0.4745739270143429,0.0648742043199139,0.0
HPreference,102,0.31310230457875626,0.17184288995417216,0.018018018018018018
HPreference,103,0.49549868504491673,0.3247874947544619,0.009009009009009009
HPreference,104,0.5958369828659067,0.04166882513706054,0.0
HPreference,105,0.5696500714546366,0.13805482599625446,0.0
HPreference,106,0.36213441442452804,0.27014086645431096,0.0
HPreference,107,0.43839804165360985,0.10943430430049338,0.0
HPreference,108,0.5175032549198412,0.004432913502525284,0.0
HPreference,109,0.5727298607336954,0.07540343872680248,0.0
HPreference,110,0.48246643289504426,0.20699833618282545,0.0
HPreference,111,0.39378979074381354,0.0353787900073411,0.0
HPreference,112,0.49655058198706054,0.13508497962935856,0.0
HPreference,113,0.34637879755245926,0.08660579317564865,0.0
HPreference,114,0.4311529230511806,0.006110519776793392,0.0
HPreference,115,0.3620143921681138,0.010935769385355575,0.0
HPreference,116,0.43783887948774697,0.057551173563360945,0.0
HPreference,117,0.4713072514629656,0.0266886499151427,0.0
HPreference,118,0.4694653287207571,0.0,0.0
HPreference,119,0.47392722810390514,0.02479887604271628,0.0
HPreference,120,0.460499837525296,0.10931529135039883,0.0
HPreference,121,0.3287276838971407,0.019405120278745806,0.0
HPreference,122,0.41984697837862806,0.08785238054437139,0.0
HPreference,123,0.487727857950266,0.2672547391148498,0.0
HPreference,124,0.22277123799987097,0.3146242534621325,0.0
HPreference,125,0.4532261924786245,0.009283901594199697,0.0
HPreference,126,0.3371106113486435,0.3527692098840387,0.02702702702702703
HPreference,127,0.17346028731215327,0.3968855454599502,0.0
HPreference,128,0.46698726723236716,0.04588772970424093,0.0
HPreference,129,0.4804831815948506,0.1454965658057851,0.036036036036036036
HPreference,130,0.44251422154772396,0.08394439621774123,0.0
HPreference,131,0.4979407133307372,0.1315032807714213,0.0
HPreference,132,0.5306841392892492,0.020852494103949692,0.0
HPreference,133,0.47436566912954004,0.0018337152483493947,0.0
HPreference,134,0.42677184501091453,0.1879075620357728,0.0
HPreference,135,0.3969094386481153,0.09060966710106663,0.0
HPreference,136,0.5210739339019456,0.10372692267427247,0.0
HPreference,137,0.49673043623513563,0.02906554756775494,0.0
HPreference,138,0.4877727024257116,0.07788184227802021,0.0
HPreference,139,0.3932800623382599,0.027446454083123226,0.0
HPreference,140,0.36654469810075796,0.11038140319500923,0.0
HPreference,141,0.615849100229057,0.03403517224084043,0.0
HPreference,142,0.5329671640069792,0.11109482934193418,0.0
HPreference,143,0.5020243347258021,0.009842799481027188,0.0
HPreference,144,0.5284311751584565,0.10709811246664826,0.0
HPreference,145,0.5466491182875548,0.00934543058666424,0.0
HPreference,146,0.5834443151161264,0.012156541471477727,0.0
HPreference,147,0.4409370735395483,0.15203756230339413,0.0
HPreference,148,0.32281166857916527,0.17013227869470104,0.0
HPreference,149,0.4221969157341141,0.17787480862946853,0.0
HPreference,150,0.44996920090241294,0.19962365287357914,0.04504504504504504
HPreference,151,0.5329557261330066,0.0019647755424194516,0.0
HPreference,152,0.3609357480907171,0.17948871813805722,0.0
HPreference,153,0.4800408999281776,0.0018645018645018644,0.0
HPreference,154,0.4911093124379045,0.03214319922048138,0.0
HPreference,155,0.3333254990385503,0.1419746096773169,0.0
HPreference,156,0.5714335790565276,0.010464626225917003,0.0
HPreference,157,0.42362394814421256,0.22825266219628687,0.02702702702702703
HPreference,158,0.36444515186881277,0.0329487204659783,0.0
HPreference,159,0.45960125418319664,0.0,0.0
HPreference,160,0.4133007898672118,0.027538264269334898,0.0
HPreference,161,0.4374880786613603,0.013072677211773139,0.0
HPreference,162,0.5538828229138177,0.000234000234000234,0.0
HPreference,163,0.34838855916360384,0.08107180423059404,0.0
HPreference,164,0.4392938948418328,0.005452612177758376,0.0
HPreference,165,0.26899080845586654,0.10701191549809287,0.0
HPreference,166,0.41179235635261824,0.08658633780981213,0.0
HPreference,167,0.4371885528688852,0.07061011734935048,0.0
HPreference,168,0.41379405425724863,0.3670235224327574,0.0
HPreference,169,0.4598772918728739,0.04845952895489509,0.0
HPreference,170,0.4677964514988791,0.003374459263054293,0.0
HPreference,171,0.43707032086780445,0.11292307026426111,0.0
HPreference,172,0.32870783895487726,0.05802525880020882,0.0
HPreference,173,0.3745948357462661,0.12238574965516487,0.0
HPreference,174,0.4361890049427783,0.003938123667773977,0.0
HPreference,175,0.3779647079329577,0.05503396195837568,0.0
HPreference,176,0.44826403140254195,0.32568028240032476,0.009009009009009009
HPreference,177,0.3432022581754654,0.2067664115073236,0.0
HPreference,178,0.5598347795605497,0.010485702247872881,0.0
HPreference,179,0.49916009678091294,0.2150059383546732,0.0
HPreference,180,0.5117287908837502,0.016897090934296668,0.0
HPreference,181,0.4790517057499979,0.06463155416299961,0.0
HPreference,182,0.43340512693264555,0.08903860961587803,0.0
HPreference,183,0.3879469452634986,0.5135134085433859,0.02702702702702703
HPreference,184,0.3067896699207889,0.10646264070885919,0.0
HPreference,185,0.4288176015989314,0.016355956353794564,0.0
HPreference,186,0.608767867090053,0.2714850029384289,0.0
HPreference,187,0.4162894404153569,0.0033493045541238315,0.0
HPreference,188,0.43164980863293895,0.04587882177422043,0.0
HPreference,189,0.4441234569522546,0.06918173485705918,0.0
HPreference,190,0.5549187090475476,0.07100892651761444,0.0
HPreference,191,0.49321900378879696,0.10850778829818647,0.0
HPreference,192,0.43632811532630167,0.07089090478112652,0.0
HPreference,193,0.4217368177038951,0.16632296080835476,0.0
HPreference,194,0.5428101635135085,0.0004341691088679041,0.0
HPreference,195,0.2654744520214088,0.19410922319531987,0.0
HPreference,196,0.36364411776662553,0.046381944642687765,0.0
HPreference,197,0.3147463738254693,0.11570468174286959,0.0
HPreference,198,0.3583810848089447,0.0546796160957411,0.0
HPreference,199,0.36498362833675907,0.2848832406960929,0.009009009009009009
HPreference,200,0.4294189285797065,0.1845331104979364,0.018018018018018018
HPreference,201,0.31257124624955646,0.05158898814299132,0.0
HPreference,202,0.4006332477692806,0.135142481009495,0.009009009009009009
HPreference,203,0.4457393157056662,0.08914644603608461,0.0
HPreference,204,0.4143644404285628,0.0,0.0
HPreference,205,0.4839052869481389,0.19559877730832026,0.02702702702702703
HPreference,206,0.32565820010547214,0.7417025879728728,0.036036036036036036
HPreference,207,0.5525250682310383,0.2366759814665204,0.036036036036036036
HPreference,208,0.283937560547333,0.09072196771620925,0.0
HPreference,209,0.16652788302519442,0.44177307886055334,0.0
HPreference,210,0.4516332985978799,0.2940725247787543,0.009009009009009009
HPreference,211,0.5331339298176927,0.013491001683201376,0.0
HPreference,212,0.5316022533312496,0.04215362432527198,0.0
HPreference,213,0.39842378267601236,0.06244357206850552,0.0
HPreference,214,0.2086915238111136,0.3177542251085129,0.0
HPreference,215,0.5078038993187335,0.004209106512629548,0.0
HPreference,216,0.6871981100935842,0.3389818494615424,0.009009009009009009
HPreference,217,0.3467355001081851,0.07296656341446182,0.0
HPreference,218,0.31267428888568954,0.46716444435288973,0.04504504504504504
HPreference,219,0.38297695574963186,0.009909405980210378,0.0
HPreference,220,0.37975029515278685,0.4078585392543941,0.11711711711711711
HPreference,221,0.578882898084576,0.011225483336967573,0.0
HPreference,222,0.5094860228341783,0.0034673344171499395,0.0
HPreference,223,0.17960602174531873,0.38343262489852215,0.0
HPreference,224,0.6085204863974761,0.248174231304341,0.0
HPreference,225,0.5460230179085944,0.033338234840830594,0.0
HPreference,226,0.48279104060117517,0.0,0.0
HPreference,227,0.5613291978785876,0.0017741318554326682,0.0
HPreference,228,0.38594018984677797,0.44575172630922855,0.09009009009009009
HPreference,229,0.48419821336610774,0.0007846192056718372,0.0
HPreference,230,0.4575198977286074,0.12106068737647488,0.0
HPreference,231,0.5622161267087322,0.02915410652946161,0.0
HPreference,232,0.6010866779102623,0.3225186295790229,0.0
HPreference,233,0.25701222847670274,0.48634649154242804,0.0
HPreference,234,0.5148845456388027,0.0403984177056784,0.0
HPreference,235,0.5806059372265401,0.31434938075469465,0.09009009009009009
HPreference,236,0.42861843703476865,0.017163484700298624,0.0
HPreference,237,0.442729894011007,0.011880626709518656,0.0
HPreference,238,0.360936499803042,0.261132283599068,0.009009009009009009
HPreference,239,0.6275813556769081,0.21444186636399937,0.009009009009009009
HPreference,240,0.495531483894001,0.0,0.0
HPreference,241,0.5360582252160949,0.024159419773540785,0.0
HPreference,242,0.27600983977878507,0.08283573769732165,0.0
HPreference,243,0.4812661562289696,0.18092858137622406,0.0
HPreference,244,0.2902210332217339,0.19266120099018852,0.036036036036036036
HPreference,245,0.4912828969798464,0.04307828949263668,0.0
HPreference,246,0.48293953993463795,0.058923377455148494,0.0
HPreference,247,0.5698069006714171,0.11546419210853458,0.0
HPreference,248,0.41964410223718146,0.0048812916952140515,0.0
HPreference,249,0.2918219264577091,0.0865558679960145,0.0
HPreference,250,0.5385527152547073,0.06530347072682867,0.0
HPreference,251,0.39830494552893764,0.17924463147481298,0.0
HPreference,252,0.36642678697762554,0.007854229848466957,0.0
HPreference,253,0.3144367935808149,0.08287590706048452,0.0
HPreference,254,0.24057977141515377,0.10698135564931363,0.0
HPreference,255,0.48140612570656743,0.0,0.0
HPreference,256,0.39207485762773003,0.03171983755815015,0.0
HPreference,257,0.2902502542481808,0.3150868744318554,0.0
HPreference,258,0.5252001813449763,0.17082486814816564,0.0
HPreference,259,0.6507341488044351,0.2673331367506608,0.018018018018018018
HPreference,260,0.5227130740535714,0.04676978421724235,0.0
HPreference,261,0.5053655760159156,0.023122453871486846,0.0
HPreference,262,0.44958523523833566,0.010375040440871761,0.0
HPreference,263,0.4253546306618358,0.03200917174371527,0.0
HPreference,264,0.46256588267118165,0.0819319187177215,0.009009009009009009
HPreference,265,0.5252564278730087,0.01685689751947079,0.0
HPreference,266,0.4407502798281859,0.12836804893519427,0.0
HPreference,267,0.37993268108750583,0.048816544966462844,0.0
HPreference,268,0.37564738545083787,0.10184486114546024,0.0
HPreference,269,0.4162766185550689,0.0012069031056372826,0.0
HPreference,270,0.2819110416381489,0.1197773053242724,0.0
HPreference,271,0.3967013649632397,0.20686261438496656,0.0
HPreference,272,0.41395660723450334,0.0801448911658924,0.0
HPreference,273,0.2755390113322579,0.26086074371759055,0.0
HPreference,274,0.4523935838245808,0.01330969254653723,0.0
HPreference,275,0.47519970957337054,0.36185644089167396,0.04504504504504504
HPreference,276,0.3599261522785599,0.5051270476505222,0.009009009009009009
HPreference,277,0.5445085993096056,0.0008580008580008579,0.0
HPreference,278,0.40411647968198194,0.08902355606865951,0.0
HPreference,279,0.3912326367767172,0.006427927729737449,0.0
HPreference,280,0.5055848962565673,0.20443520909033933,0.0
HPreference,281,0.3613023759045119,0.20563070386773813,0.018018018018018018
HPreference,282,0.4428341761864809,0.08371880273344473,0.0
HPreference,283,0.3839043221372587,0.0816472132626996,0.0
HPreference,284,0.4271581449733556,0.08002134866271096,0.0
HPreference,285,0.31714261162449764,0.09663331182816824,0.0
HPreference,286,0.3331949796714114,0.011567269050440932,0.0
HPreference,287,0.4192474799179138,0.0006712482933155095,0.0
HPreference,288,0.32860736692424314,0.24317380463446897,0.02702702702702703
HPreference,289,0.34687070206989123,0.09192129949943637,0.0
HPreference,290,0.5615997296698331,0.0233969006670185,0.0
HPreference,291,0.4013147599043165,0.11833544707559954,0.0
HPreference,292,0.5182111853409899,0.07644846526762351,0.0
HPreference,293,0.37437127108269685,0.10602731303972293,0.009009009009009009
HPreference,294,0.37857642293340515,0.11155001445578545,0.0
HPreference,295,0.39372546476895115,0.008788106887994671,0.0
HPreference,296,0.5778201953885753,0.005661271363790468,0.0
HPreference,297,0.3633208928075027,0.07720126496156363,0.0
HPreference,298,0.38525417921862426,0.014667954044994987,0.0
HPreference,299,0.4681396041246207,0.15558885100896788,0.0
HPreference,300,0.33092629197783413,0.07172840236338966,0.0
HPreference,301,0.45391504835754753,0.7351859286523101,0.15315315315315314
HPreference,302,0.5800450619581523,0.1142529264366456,0.0
HPreference,303,0.22056712558340566,0.32886018814959056,0.0
HPreference,304,0.495274529264436,0.09173311031053506,0.0
HPreference,305,0.48620790928537916,0.0,0.0
HPreference,306,0.4175430755289665,0.0037937076491293357,0.0
HPreference,307,0.5699042424690363,0.028374558524168515,0.0
HPreference,308,0.45521419813812664,0.15109734553223567,0.0
HPreference,309,0.3989096574692297,0.009576492238848981,0.0
HPreference,310,0.560829691215421,0.06961798092226526,0.0
HPreference,311,0.3781771176501322,0.0970299794293746,0.0
HPreference,312,0.379160025445118,0.17193761636730442,0.0
HPreference,313,0.26650317493963716,0.2341371149287453,0.036036036036036036
HPreference,314,0.33547308042352963,0.048500651064565255,0.0
HPreference,315,0.21853531920209146,0.2374494669449872,0.0
HPreference,316,0.47297740814520656,0.0,0.0
HPreference,317,0.2608937414690668,0.18298328568603078,0.0
HPreference,318,0.3996586256998815,0.11929102800277239,0.0
HPreference,319,0.417635195195855,0.0033473322947007154,0.0
HPreference,320,0.48086846253717874,0.24638238633624202,0.018018018018018018
HPreference,321,0.5430029634507885,0.21696853375610334,0.0
HPreference,322,0.4887355112419259,0.3153327169659325,0.0
HPreference,323,0.4908451736383529,0.0,0.0
HPreference,324,0.2764657969525972,0.014129512641416483,0.0
HPreference,325,0.34693462968993094,0.2503647327376396,0.009009009009009009
HPreference,326,0.5349526215044419,0.06265502362757451,0.0
HPreference,327,0.4197634849374335,0.09904449656133228,0.0
HPreference,328,0.37012573444833485,0.4274697290529173,0.02702702702702703
HPreference,329,0.4633972939224663,0.09215067387959705,0.0
HPreference,330,0.6669704116311235,0.2051188121284717,0.0
HPreference,331,0.3593700960899549,0.1961407424133065,0.0
HPreference,332,0.3779168057843328,0.07927412932130701,0.0
HPreference,333,0.3212486715218304,0.2956079755461841,0.0
HPreference,334,0.16790152081131918,0.4367115939282392,0.036036036036036036
HPreference,335,0.46058513849804145,0.14959607951163031,0.0
HPreference,336,0.47785473844213244,0.2991527143931662,0.04504504504504504
HPreference,337,0.4503673943237896,0.0,0.0
HPreference,338,0.20732747356550557,0.2982306346295196,0.0
HPreference,339,0.18565567008381878,0.43323891095532685,0.009009009009009009
HPreference,340,0.47606142166023496,0.08243876764125845,0.0
HPreference,341,0.329857385723868,0.18984662694442445,0.0
HPreference,342,0.31471872364017445,0.3537983446281849,0.0
HPreference,343,0.39213923006600443,0.0,0.0
HPreference,344,0.36188910114599765,0.3104443189893942,0.07207207207207207
HPreference,345,0.6064826959690129,0.009039904053849435,0.0
HPreference,346,0.5095637819756688,0.019382927699119295,0.0
HPreference,347,0.286059542836902,0.20073267139587506,0.009009009009009009
HPreference,348,0.47974959313670906,0.11334533951684447,0.0
HPreference,349,0.37860725276325147,0.01912855433102191,0.0
HPreference,350,0.4761456571015287,0.032543725809729494,0.0
HPreference,351,0.4389115449667341,0.0,0.0
HPreference,352,0.4526973081535639,0.0,0.0
HPreference,353,0.40214562651287167,0.09059444467072378,0.0
HPreference,354,0.4704906010754395,0.015978138919467776,0.0
HPreference,355,0.39555352560123497,0.184600553293103,0.009009009009009009
HPreference,356,0.38632565781715683,0.047281812871772196,0.0
HPreference,357,0.2643106536588886,0.31802489035932896,0.02702702702702703
HPreference,358,0.2765641824031375,0.4316463577829595,0.08108108108108109
HPreference,359,0.42946236680985644,0.012819087132601352,0.0
HPreference,360,0.3767533118495295,0.18244291345905347,0.0
HPreference,361,0.3450868039876947,0.12314202770257879,0.0
HPreference,362,0.4290763702876308,0.026992895604182856,0.0
HPreference,363,0.4361763961457168,0.05839453885524346,0.0
HPreference,364,0.22640473169651593,0.2237526044081603,0.0
HPreference,365,0.5243251589276754,0.16257060537578472,0.0
HPreference,366,0.25172861039906547,0.12274834486724412,0.0
HPreference,367,0.44864293096215624,0.04505165644355574,0.0
HPreference,368,0.42524318876725986,0.0149596623990133,0.0
HPreference,369,0.4246306075719631,0.0007546272606513571,0.0
HPreference,370,0.38387088415254894,0.031144004423156364,0.0
HPreference,371,0.32761083957527454,0.04298221811641343,0.0
HPreference,372,0.45595037284251494,0.0014136969764357364,0.0
HPreference,373,0.4497797058722056,0.16287891349286346,0.0
HPreference,374,0.46355106388869255,0.00024024024024024026,0.0
HPreference,375,0.5883274248892698,0.021135298768231007,0.0
HPreference,376,0.34133342806188577,0.05583425208875765,0.0
HPreference,377,0.16928039153041727,0.31105841567211423,0.0
HPreference,378,0.5633261784345702,0.13007304612748347,0.009009009009009009
HPreference,379,0.5524271372278827,0.0037635982329390105,0.0
HPreference,380,0.36291949329610024,0.010038018001469258,0.0
HPreference,381,0.3704583855182344,0.1492740953393274,0.0
HPreference,382,0.47171025967908387,0.015588773812448562,0.0
HPreference,383,0.6109201225894976,0.014659697961819585,0.0
HPreference,384,0.28264482183249545,0.1139027688871885,0.0
HPreference,385,0.5717961064488526,0.11904692887558802,0.0
HPreference,386,0.46830943326765356,0.12911556632241905,0.0
HPreference,387,0.5233404580233761,0.022567274745744718,0.0
HPreference,388,0.5097851323734165,0.05169652776911078,0.0
HPreference,389,0.4845694736881778,0.03599145162906529,0.0
HPreference,390,0.5382773644105727,0.0,0.0
HPreference,391,0.504269432140545,0.08171868805534041,0.018018018018018018
HPreference,392,0.5195874365667297,0.08155327008940375,0.0
HPreference,393,0.5291886712287507,0.00543896240240941,0.0
HPreference,394,0.4345833996282496,0.4649239515653769,0.06306306306306306
HPreference,395,0.40803681062756797,0.004330198986810027,0.0
HPreference,396,0.6543527397086505,0.07037784910180642,0.0
HPreference,397,0.4232701035453614,0.11269530981995875,0.0
HPreference,398,0.5458049650625146,0.020659027772634102,0.0
HPreference,399,0.43377298375733386,0.0023595023595023596,0.0
HPreference,400,0.44473883987335305,0.1537650255858489,0.02702702702702703
HPreference,401,0.3710898394896352,0.07020553014026011,0.0
HPreference,402,0.44050231215286517,0.0665267833510381,0.0
HPreference,403,0.3147865054855697,0.10306235118336658,0.0
HPreference,404,0.3988462154075944,0.041125650455079675,0.0
HPreference,405,0.4063825340329555,0.018166944652716347,0.0
HPreference,406,0.5497970707395818,0.35002415826811156,0.009009009009009009
HPreference,407,0.48870476657344886,0.1666779827318388,0.009009009009009009
HPreference,408,0.2815600981250567,0.43192471706993263,0.08108108108108109
HPreference,409,0.4651759292524632,0.01432010795234765,0.0
HPreference,410,0.22570354136402102,0.13733669556006198,0.0
HPreference,411,0.3993711299268979,0.022646384461135975,0.0
HPreference,412,0.29977664756446865,0.47917657494649823,0.0
HPreference,413,0.38815269181597667,0.12884705025099077,0.0
HPreference,414,0.48167921798007585,0.13058721483868152,0.0
HPreference,415,0.4411420439082802,0.0,0.0
HPreference,416,0.3593156606949247,0.08145596224615598,0.0
HPreference,417,0.26038843022354813,0.1835104099297246,0.0
HPreference,418,0.5187781503810873,0.058458933851128395,0.0
HPreference,419,0.5433785190098321,0.2152652786599314,0.0
HPreference,420,0.47323911531892543,0.05064881650427944,0.0
HPreference,421,0.6285247396227862,0.23951587286293718,0.0
HPreference,422,0.4541616457799465,0.31095689274028476,0.0
HPreference,423,0.19564815042480874,0.3047959674431489,0.0
HPreference,424,0.43481791875189757,0.02328425124258866,0.0
HPreference,425,0.32267549563844267,0.060533539508897526,0.0
HPreference,426,0.38498344641258325,0.07340984940356107,0.0
HPreference,427,0.4318641613312441,0.02468625126859691,0.0
HPreference,428,0.5036571202151711,0.12494070849364206,0.0
HPreference,429,0.500281782867635,0.0665522937221803,0.0
HPreference,430,0.3408113028956917,0.3023884021571236,0.0
HPreference,431,0.44554678457450103,0.0,0.0
HPreference,432,0.6705559178450239,0.15031596553512466,0.0
HPreference,433,0.28001255571651484,0.2770719326305392,0.0
HPreference,434,0.11518555626153971,0.6037494967830485,0.08108108108108109
HPreference,435,0.40249451687792565,0.00828433388326362,0.0
HPreference,436,0.4819925236593192,0.0026812526812526813,0.0
HPreference,437,0.4826165878521824,0.07753029230750268,0.0
HPreference,438,0.5442814647721876,0.05886561150957808,0.0
HPreference,439,0.5095557380855753,0.09667032574650902,0.0
HPreference,440,0.29901267263735826,0.08326844278165561,0.0
HPreference,441,0.630928012736321,0.06768482335848387,0.0
HPreference,442,0.40159635201906446,0.06711920701414358,0.0
HPreference,443,0.5016343767040541,0.10541757985914617,0.0
HPreference,444,0.5100477738642221,0.012622335286977596,0.0
HPreference,445,0.4966142584021038,0.16607252452029936,0.0
HPreference,446,0.37221721949964387,0.041057720668074796,0.0
HPreference,447,0.4130114928055755,0.0785851528772407,0.0
HPreference,448,0.35447719327066,0.07914784947527204,0.0
HPreference,449,0.44518114899234285,0.015858722094869663,0.0
HPreference,450,0.6237326303756735,0.24626568045600886,0.0
HPreference,451,0.3955907629536994,0.064416242865538,0.0
HPreference,452,0.45184895872616654,0.00044353296385816706,0.0
HPreference,453,0.5921516973957541,0.10855276074857916,0.009009009009009009
HPreference,454,0.4090699806768895,0.057709067422074316,0.0
HPreference,455,0.4595035313186102,0.1062353236996438,0.0
HPreference,456,0.2931600763295071,0.40112622890094496,0.04504504504504504
HPreference,457,0.40590224314142004,0.13353196144588225,0.0
HPreference,458,0.6683768058985954,0.23726156095243153,0.0
HPreference,459,0.4450702982643794,0.4135186417634182,0.08108108108108109
HPreference,460,0.2954942169841786,0.39490090941460176,0.05405405405405406
HPreference,461,0.3603628645133608,0.04080102630800768,0.0
HPreference,462,0.32609042524760007,0.12459199789347865,0.0
HPreference,463,0.18550794465173176,0.4430125878943482,0.0
HPreference,464,0.42888931076749875,0.1847566915244515,0.009009009009009009
HPreference,465,0.5884262581583299,0.13133988088935297,0.0
HPreference,466,0.34548196214402377,0.5659737967718107,0.0
HPreference,467,0.20230924849422907,0.5222655243099148,0.17117117117117117
HPreference,468,0.3369856645273687,0.21166050257263475,0.0
HPreference,469,0.29093206768643853,0.19957089157720262,0.0
HPreference,470,0.6325057793875566,0.36255243598251946,0.009009009009009009
