participant_id,partner,normalized_rating,saturation_phi,prior_constant_zero,flat_fraction_0_10
sub-10640,computer,0.5,1.999999998,False,0.8000000002000001
sub-10641,friend,1.0,0.999999999,False,0.9000000001
sub-10641,stranger,0.6,1.6666666650000002,False,0.8333333334999999
sub-10641,computer,0.8,1.24999999875,False,0.8750000001250001
sub-10642,friend,1.0,0.999999999,False,0.9000000001
sub-10642,stranger,0.7,1.4285714271428573,False,0.8571428572857143
sub-10642,computer,0.0,,True,1.0
sub-10644,friend,1.0,0.999999999,False,0.9000000001
sub-10644,stranger,0.5,1.999999998,False,0.8000000002000001
sub-10644,computer,0.5,1.999999998,False,0.8000000002000001
sub-10647,friend,0.7,1.4285714271428573,False,0.8571428572857143
sub-10647,stranger,0.3,3.3333333300000003,False,0.666666667
sub-10647,computer,0.0,,True,1.0
sub-10649,friend,1.0,0.999999999,False,0.9000000001
sub-10649,stranger,1.0,0.999999999,False,0.9000000001
sub-10649,computer,0.8,1.24999999875,False,0.8750000001250001
sub-10652,friend,1.0,0.999999999,False,0.9000000001
sub-10652,stranger,0.5,1.999999998,False,0.8000000002000001
sub-10652,computer,0.5,1.999999998,False,0.8000000002000001
sub-10656,friend,0.7,1.4285714271428573,False,0.8571428572857143
sub-10656,stranger,0.6,1.6666666650000002,False,0.8333333334999999
sub-10656,computer,0.0,,True,1.0
sub-10661,friend,1.0,0.999999999,False,0.9000000001
sub-10661,stranger,0.8,1.24999999875,False,0.8750000001250001
sub-10661,computer,0.5,1.999999998,False,0.8000000002000001
sub-10663,friend,1.0,0.999999999,False,0.9000000001
sub-10663,stranger,0.8,1.24999999875,False,0.8750000001250001
sub-10663,computer,0.7,1.4285714271428573,False,0.8571428572857143
sub-10668,friend,0.3,3.3333333300000003,False,0.666666667
sub-10668,stranger,1.0,0.999999999,False,0.9000000001
sub-10668,computer,0.0,,True,1.0
sub-10673,friend,0.7,1.4285714271428573,False,0.8571428572857143
sub-10673,stranger,0.6,1.6666666650000002,False,0.8333333334999999
sub-10673,computer,0.5,1.999999998,False,0.8000000002000001
sub-10674,friend,1.0,0.999999999,False,0.9000000001
sub-10674,stranger,0.7,1.4285714271428573,False,0.8571428572857143
sub-10674,computer,0.5,1.999999998,False,0.8000000002000001
sub-10677,friend,0.5,1.999999998,False,0.8000000002000001
sub-10677,stranger,0.5,1.999999998,False,0.8000000002000001
sub-10677,computer,0.5,1.999999998,False,0.8000000002000001
sub-10685,friend,1.0,0.999999999,False,0.9000000001
sub-10685,stranger,1.0,0.999999999,False,0.9000000001
sub-10685,computer,1.0,0.999999999,False,0.9000000001
sub-10690,friend,1.0,0.999999999,False,0.9000000001
sub-10690,stranger,0.5,1.999999998,False,0.8000000002000001
sub-10690,computer,0.5,1.999999998,False,0.8000000002000001
sub-10691,friend,1.0,0.999999999,False,0.9000000001
sub-10691,stranger,0.7,1.4285714271428573,False,0.8571428572857143
sub-10691,computer,0.7,1.4285714271428573,False,0.8571428572857143
sub-10701,friend,0.9,1.11111111,False,0.8888888890000001
sub-10701,stranger,0.3,3.3333333300000003,False,0.666666667
sub-10701,computer,0.5,1.999999998,False,0.8000000002000001
sub-10713,friend,1.0,0.999999999,False,0.9000000001
sub-10713,stranger,0.5,1.999999998,False,0.8000000002000001
sub-10713,computer,1.0,0.999999999,False,0.9000000001
sub-10716,friend,1.0,0.999999999,False,0.9000000001
sub-10716,stranger,0.9,1.11111111,False,0.8888888890000001
sub-10716,computer,0.5,1.999999998,False,0.8000000002000001
sub-10718,friend,0.9,1.11111111,False,0.8888888890000001
sub-10718,stranger,0.7,1.4285714271428573,False,0.8571428572857143
sub-10718,computer,0.7,1.4285714271428573,False,0.8571428572857143
sub-10720,friend,0.9,1.11111111,False,0.8888888890000001
sub-10720,stranger,0.9,1.11111111,False,0.8888888890000001
sub-10720,computer,0.5,1.999999998,False,0.8000000002000001
sub-10723,friend,0.8,1.24999999875,False,0.8750000001250001
sub-10723,stranger,0.4,2.4999999975,False,0.75000000025
sub-10723,computer,0.3,3.3333333300000003,False,0.666666667
sub-10741,friend,1.0,0.999999999,False,0.9000000001
sub-10741,stranger,0.8,1.24999999875,False,0.8750000001250001
sub-10741,computer,0.8,1.24999999875,False,0.8750000001250001
sub-10748,friend,0.9,1.11111111,False,0.8888888890000001
sub-10748,stranger,0.8,1.24999999875,False,0.8750000001250001
sub-10748,computer,0.9,1.11111111,False,0.8888888890000001
sub-10767,friend,0.9,1.11111111,False,0.8888888890000001
sub-10767,stranger,0.7,1.4285714271428573,False,0.8571428572857143
sub-10767,computer,0.4,2.4999999975,False,0.75000000025
sub-10770,friend,1.0,0.999999999,False,0.9000000001
sub-10770,stranger,0.4,2.4999999975,False,0.75000000025
sub-10770,computer,0.5,1.999999998,False,0.8000000002000001
sub-10781,friend,1.0,0.999999999,False,0.9000000001
sub-10781,stranger,0.3,3.3333333300000003,False,0.666666667
sub-10781,computer,0.5,1.999999998,False,0.8000000002000001
sub-10783,friend,1.0,0.999999999,False,0.9000000001
sub-10783,stranger,0.8,1.24999999875,False,0.8750000001250001
sub-10783,computer,0.7,1.4285714271428573,False,0.8571428572857143
sub-10785,friend,0.7,1.4285714271428573,False,0.8571428572857143
sub-10785,stranger,0.8,1.24999999875,False,0.8750000001250001
sub-10785,computer,0.4,2.4999999975,False,0.75000000025
sub-10794,friend,1.0,0.999999999,False,0.9000000001
sub-10794,stranger,0.2,4.999999995,False,0.5000000005
sub-10794,computer,0.7,1.4285714271428573,False,0.8571428572857143
sub-10800,friend,0.8,1.24999999875,False,0.8750000001250001
sub-10800,stranger,0.5,1.999999998,False,0.8000000002000001
sub-10800,computer,0.4,2.4999999975,False,0.75000000025
sub-10801,friend,0.9,1.11111111,False,0.8888888890000001
sub-10801,stranger,0.8,1.24999999875,False,0.8750000001250001
sub-10801,computer,0.5,1.999999998,False,0.8000000002000001
sub-10802,friend,0.9,1.11111111,False,0.8888888890000001
sub-10802,stranger,0.7,1.4285714271428573,False,0.8571428572857143
sub-10802,computer,0.5,1.999999998,False,0.8000000002000001
sub-10804,friend,0.2,4.999999995,False,0.5000000005
sub-10804,stranger,0.5,1.999999998,False,0.8000000002000001
sub-10804,computer,0.3,3.3333333300000003,False,0.666666667
sub-10806,friend,0.8,1.24999999875,False,0.8750000001250001
sub-10806,stranger,0.5,1.999999998,False,0.8000000002000001
sub-10806,computer,0.0,,True,1.0
sub-10807,friend,1.0,0.999999999,False,0.9000000001
sub-10807,stranger,0.5,1.999999998,False,0.8000000002000001
sub-10807,computer,0.5,1.999999998,False,0.8000000002000001
sub-10809,friend,1.0,0.999999999,False,0.9000000001
sub-10809,stranger,0.8,1.24999999875,False,0.8750000001250001
sub-10809,computer,0.5,1.999999998,False,0.8000000002000001
sub-10810,friend,1.0,0.999999999,False,0.9000000001
sub-10810,stranger,0.8,1.24999999875,False,0.8750000001250001
sub-10810,computer,0.5,1.999999998,False,0.8000000002000001
sub-10812,friend,0.5,1.999999998,False,0.8000000002000001
sub-10812,stranger,0.7,1.4285714271428573,False,0.8571428572857143
sub-10812,computer,0.3,3.3333333300000003,False,0.666666667
sub-10817,friend,1.0,0.999999999,False,0.9000000001
sub-10817,stranger,0.5,1.999999998,False,0.8000000002000001
sub-10817,computer,0.5,1.999999998,False,0.8000000002000001
sub-10827,friend,1.0,0.999999999,False,0.9000000001
sub-10827,stranger,0.3,3.3333333300000003,False,0.666666667
sub-10827,computer,0.7,1.4285714271428573,False,0.8571428572857143
sub-10831,friend,1.0,0.999999999,False,0.9000000001
sub-10831,stranger,1.0,0.999999999,False,0.9000000001
sub-10831,computer,0.5,1.999999998,False,0.8000000002000001
sub-10834,friend,1.0,0.999999999,False,0.9000000001
sub-10834,stranger,0.9,1.11111111,False,0.8888888890000001
sub-10834,computer,0.5,1.999999998,False,0.8000000002000001
sub-10838,friend,1.0,0.999999999,False,0.9000000001
sub-10838,stranger,0.0,,True,1.0
sub-10838,computer,0.5,1.999999998,False,0.8000000002000001
sub-10843,friend,1.0,0.999999999,False,0.9000000001
sub-10843,stranger,0.8,1.24999999875,False,0.8750000001250001
sub-10843,computer,0.8,1.24999999875,False,0.8750000001250001
sub-10850,friend,0.8,1.24999999875,False,0.8750000001250001
sub-10850,stranger,0.4,2.4999999975,False,0.75000000025
sub-10850,computer,0.1,9.99999999,False,1.000000082740371e-09
sub-10854,friend,1.0,0.999999999,False,0.9000000001
sub-10854,stranger,0.5,1.999999998,False,0.8000000002000001
sub-10854,computer,0.2,4.999999995,False,0.5000000005
sub-10857,friend,0.8,1.24999999875,False,0.8750000001250001
sub-10857,stranger,0.4,2.4999999975,False,0.75000000025
sub-10857,computer,0.6,1.6666666650000002,False,0.8333333334999999
sub-10858,friend,1.0,0.999999999,False,0.9000000001
sub-10858,stranger,0.8,1.24999999875,False,0.8750000001250001
sub-10858,computer,0.5,1.999999998,False,0.8000000002000001
sub-10860,friend,1.0,0.999999999,False,0.9000000001
sub-10860,stranger,1.0,0.999999999,False,0.9000000001
sub-10860,computer,0.5,1.999999998,False,0.8000000002000001
sub-10862,friend,1.0,0.999999999,False,0.9000000001
sub-10862,stranger,0.9,1.11111111,False,0.8888888890000001
sub-10862,computer,0.5,1.999999998,False,0.8000000002000001
sub-10863,friend,1.0,0.999999999,False,0.9000000001
sub-10863,stranger,0.5,1.999999998,False,0.8000000002000001
sub-10863,computer,0.5,1.999999998,False,0.8000000002000001
sub-10866,friend,1.0,0.999999999,False,0.9000000001
sub-10866,stranger,0.9,1.11111111,False,0.8888888890000001
sub-10866,computer,0.5,1.999999998,False,0.8000000002000001
sub-10875,friend,0.8,1.24999999875,False,0.8750000001250001
sub-10875,stranger,0.6,1.6666666650000002,False,0.8333333334999999
sub-10875,computer,0.5,1.999999998,False,0.8000000002000001
sub-10881,friend,0.8,1.24999999875,False,0.8750000001250001
sub-10881,stranger,0.7,1.4285714271428573,False,0.8571428572857143
sub-10881,computer,1.0,0.999999999,False,0.9000000001
sub-10887,friend,1.0,0.999999999,False,0.9000000001
sub-10887,stranger,0.6,1.6666666650000002,False,0.8333333334999999
sub-10887,computer,0.6,1.6666666650000002,False,0.8333333334999999
sub-10896,friend,0.9,1.11111111,False,0.8888888890000001
sub-10896,stranger,0.1,9.99999999,False,1.000000082740371e-09
sub-10896,computer,0.6,1.6666666650000002,False,0.8333333334999999
sub-10897,friend,1.0,0.999999999,False,0.9000000001
sub-10897,stranger,0.6,1.6666666650000002,False,0.8333333334999999
sub-10897,computer,0.5,1.999999998,False,0.8000000002000001
sub-10898,friend,1.0,0.999999999,False,0.9000000001
sub-10898,stranger,0.5,1.999999998,False,0.8000000002000001
sub-10898,computer,0.0,,True,1.0
sub-10908,friend,1.0,0.999999999,False,0.9000000001
sub-10908,stranger,0.7,1.4285714271428573,False,0.8571428572857143
sub-10908,computer,0.7,1.4285714271428573,False,0.8571428572857143
sub-10918,friend,1.0,0.999999999,False,0.9000000001
sub-10918,stranger,0.5,1.999999998,False,0.8000000002000001
sub-10918,computer,0.5,1.999999998,False,0.8000000002000001
sub-10924,friend,0.9,1.11111111,False,0.8888888890000001
sub-10924,stranger,0.7,1.4285714271428573,False,0.8571428572857143
sub-10924,computer,0.3,3.3333333300000003,False,0.666666667
sub-10926,friend,0.7,1.4285714271428573,False,0.8571428572857143
sub-10926,stranger,0.6,1.6666666650000002,False,0.8333333334999999
sub-10926,computer,0.2,4.999999995,False,0.5000000005
sub-10928,friend,1.0,0.999999999,False,0.9000000001
sub-10928,stranger,0.5,1.999999998,False,0.8000000002000001
sub-10928,computer,0.5,1.999999998,False,0.8000000002000001
sub-10929,friend,1.0,0.999999999,False,0.9000000001
sub-10929,stranger,0.5,1.999999998,False,0.8000000002000001
sub-10929,computer,0.5,1.999999998,False,0.8000000002000001
sub-10930,friend,1.0,0.999999999,False,0.9000000001
sub-10930,stranger,0.7,1.4285714271428573,False,0.8571428572857143
sub-10930,computer,0.0,,True,1.0
sub-10938,friend,1.0,0.999999999,False,0.9000000001
sub-10938,stranger,0.5,1.999999998,False,0.8000000002000001
sub-10938,computer,0.5,1.999999998,False,0.8000000002000001
sub-10940,friend,0.7,1.4285714271428573,False,0.8571428572857143
sub-10940,stranger,0.5,1.999999998,False,0.8000000002000001
sub-10940,computer,0.7,1.4285714271428573,False,0.8571428572857143
sub-10950,friend,0.6,1.6666666650000002,False,0.8333333334999999
sub-10950,stranger,0.6,1.6666666650000002,False,0.8333333334999999
sub-10950,computer,0.5,1.999999998,False,0.8000000002000001
sub-10951,friend,0.9,1.11111111,False,0.8888888890000001
sub-10951,stranger,0.2,4.999999995,False,0.5000000005
sub-10951,computer,0.5,1.999999998,False,0.8000000002000001
sub-10952,friend,1.0,0.999999999,False,0.9000000001
sub-10952,stranger,0.9,1.11111111,False,0.8888888890000001
sub-10952,computer,0.5,1.999999998,False,0.8000000002000001
sub-10953,friend,0.5,1.999999998,False,0.8000000002000001
sub-10953,stranger,1.0,0.999999999,False,0.9000000001
sub-10953,computer,0.5,1.999999998,False,0.8000000002000001
sub-10954,friend,1.0,0.999999999,False,0.9000000001
sub-10954,stranger,0.9,1.11111111,False,0.8888888890000001
sub-10954,computer,0.5,1.999999998,False,0.8000000002000001
sub-10956,friend,1.0,0.999999999,False,0.9000000001
sub-10956,stranger,1.0,0.999999999,False,0.9000000001
sub-10956,computer,0.5,1.999999998,False,0.8000000002000001
sub-10958,friend,1.0,0.999999999,False,0.9000000001
sub-10958,stranger,0.8,1.24999999875,False,0.8750000001250001
sub-10958,computer,0.5,1.999999998,False,0.8000000002000001
sub-10969,friend,1.0,0.999999999,False,0.9000000001
sub-10969,stranger,0.8,1.24999999875,False,0.8750000001250001
sub-10969,computer,0.6,1.6666666650000002,False,0.8333333334999999
sub-10974,friend,1.0,0.999999999,False,0.9000000001
sub-10974,stranger,0.8,1.24999999875,False,0.8750000001250001
sub-10974,computer,0.5,1.999999998,False,0.8000000002000001
sub-10983,friend,1.0,0.999999999,False,0.9000000001
sub-10983,stranger,0.8,1.24999999875,False,0.8750000001250001
sub-10983,computer,0.5,1.999999998,False,0.8000000002000001
sub-10984,friend,1.0,0.999999999,False,0.9000000001
sub-10984,stranger,0.5,1.999999998,False,0.8000000002000001
sub-10984,computer,0.5,1.999999998,False,0.8000000002000001
sub-11005,friend,1.0,0.999999999,False,0.9000000001
sub-11005,stranger,0.1,9.99999999,False,1.000000082740371e-09
sub-11005,computer,0.5,1.999999998,False,0.8000000002000001
sub-11031,friend,1.0,0.999999999,False,0.9000000001
sub-11031,stranger,0.1,9.99999999,False,1.000000082740371e-09
sub-11031,computer,0.3,3.3333333300000003,False,0.666666667
