parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,divergences,metric,chains,warmup_per_chain,draws_per_chain,adapt_delta,max_depth_hits,min_bfmi,passed
mu[1],-0.907441,0.00309999,0.126537,0.123171,-1.11697,-0.905769,-0.702475,1685.17,2772.56,3.30075,1.00259,H5_recovery_zero_3,111,0,diag_e,4,2000,2000,0.95,0,0.7267892836496708,True
mu[2],-1.36286,0.00181403,0.122802,0.12131,-1.57148,-1.35726,-1.16943,4613.48,5463.4,9.03642,1.00043,H5_recovery_zero_3,111,0,diag_e,4,2000,2000,0.95,0,0.7267892836496708,True
mu[3],1.11831,0.00324866,0.243367,0.235719,0.739499,1.10948,1.53895,5728.97,5444.22,11.2213,1.00025,H5_recovery_zero_3,111,0,diag_e,4,2000,2000,0.95,0,0.7267892836496708,True
tau[1],0.452141,0.0017087,0.107082,0.106032,0.285626,0.445543,0.634685,3955.68,5564.52,7.74798,1.00074,H5_recovery_zero_3,111,0,diag_e,4,2000,2000,0.95,0,0.7267892836496708,True
tau[2],0.86801,0.00162906,0.0970095,0.0954043,0.718021,0.861133,1.03619,3575.7,5201.51,7.00372,1.00082,H5_recovery_zero_3,111,0,diag_e,4,2000,2000,0.95,0,0.7267892836496708,True
tau[3],1.5363,0.0031909,0.222817,0.220761,1.19838,1.52,1.92374,4887.29,5960.96,9.57273,1.00127,H5_recovery_zero_3,111,0,diag_e,4,2000,2000,0.95,0,0.7267892836496708,True
"beta[1,1]",0.0226054,0.00102844,0.0883708,0.0881975,-0.121455,0.0227724,0.166824,7460.11,5973.44,14.6121,1.0,H5_recovery_zero_3,111,0,diag_e,4,2000,2000,0.95,0,0.7267892836496708,True
"beta[2,1]",-0.0503844,0.001438,0.0998665,0.0976814,-0.214095,-0.0507009,0.111891,4863.49,5473.76,9.5261,1.00057,H5_recovery_zero_3,111,0,diag_e,4,2000,2000,0.95,0,0.7267892836496708,True
"beta[3,1]",0.327802,0.00249976,0.195677,0.191979,0.0132701,0.327078,0.654661,6163.09,5648.5,12.0716,1.00011,H5_recovery_zero_3,111,0,diag_e,4,2000,2000,0.95,0,0.7267892836496708,True
"natural[1,1]",0.264296,0.00130706,0.088356,0.084708,0.13405,0.256508,0.419352,4861.22,5791.32,9.52167,1.00034,H5_recovery_zero_3,111,0,diag_e,4,2000,2000,0.95,0,0.7267892836496708,True
"natural[1,2]",0.157255,0.00092352,0.0961718,0.0837787,0.0399875,0.136349,0.342205,9564.78,5783.34,18.7345,0.999876,H5_recovery_zero_3,111,0,diag_e,4,2000,2000,0.95,0,0.7267892836496708,True
"natural[1,3]",2.0434,0.0116886,1.15792,1.09149,0.47467,1.867,4.20169,11889.5,5691.35,23.2879,1.00004,H5_recovery_zero_3,111,0,diag_e,4,2000,2000,0.95,0,0.7267892836496708,True
"natural[2,1]",0.348948,0.000834164,0.0808271,0.0789945,0.225755,0.343563,0.487339,9266.36,5739.86,18.15,1.00068,H5_recovery_zero_3,111,0,diag_e,4,2000,2000,0.95,0,0.7267892836496708,True
"natural[2,2]",0.680743,0.00244929,0.245992,0.242102,0.315558,0.659236,1.11628,9250.63,5232.84,18.1192,1.00061,H5_recovery_zero_3,111,0,diag_e,4,2000,2000,0.95,0,0.7267892836496708,True
"natural[2,3]",0.855816,0.00534104,0.507983,0.454855,0.196415,0.773277,1.80235,9978.84,5314.74,19.5455,1.0002,H5_recovery_zero_3,111,0,diag_e,4,2000,2000,0.95,0,0.7267892836496708,True
"natural[3,1]",0.369231,0.000840163,0.0820238,0.0790864,0.242143,0.364756,0.512392,9634.67,6491.55,18.8714,1.00022,H5_recovery_zero_3,111,0,diag_e,4,2000,2000,0.95,0,0.7267892836496708,True
"natural[3,2]",0.397474,0.00145114,0.138813,0.135503,0.193217,0.388077,0.644695,8548.56,6479.37,16.7441,1.00023,H5_recovery_zero_3,111,0,diag_e,4,2000,2000,0.95,0,0.7267892836496708,True
"natural[3,3]",1.93122,0.00759638,0.741951,0.678636,0.946011,1.81232,3.35031,11860.7,6157.0,23.2315,1.00036,H5_recovery_zero_3,111,0,diag_e,4,2000,2000,0.95,0,0.7267892836496708,True
"natural[4,1]",0.256211,0.00142094,0.0875068,0.0844508,0.127074,0.247815,0.411352,4057.15,4753.19,7.94674,1.00167,H5_recovery_zero_3,111,0,diag_e,4,2000,2000,0.95,0,0.7267892836496708,True
"natural[4,2]",0.155419,0.000986986,0.0940659,0.0874647,0.0393014,0.136322,0.337273,7864.23,5776.7,15.4037,1.00007,H5_recovery_zero_3,111,0,diag_e,4,2000,2000,0.95,0,0.7267892836496708,True
"natural[4,3]",1.4682,0.0126343,1.07787,0.90183,0.26525,1.18378,3.6401,9741.68,5736.28,19.081,0.999979,H5_recovery_zero_3,111,0,diag_e,4,2000,2000,0.95,0,0.7267892836496708,True
