parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,divergences,metric,chains,warmup_per_chain,draws_per_chain,adapt_delta,max_depth_hits,min_bfmi,passed
mu[1],-0.771859,0.0038006,0.134839,0.131718,-1.00159,-0.768982,-0.556618,1258.03,2618.8,2.36954,1.00302,H5_recovery_zero_4,111,0,diag_e,4,2000,2000,0.95,0,0.7016648205856467,True
mu[2],-1.34659,0.00214589,0.119453,0.118348,-1.55383,-1.34135,-1.15903,3153.5,4594.55,5.93973,1.00077,H5_recovery_zero_4,111,0,diag_e,4,2000,2000,0.95,0,0.7016648205856467,True
mu[3],0.974961,0.00273799,0.195067,0.192708,0.662409,0.969948,1.30465,5165.44,5529.18,9.72928,1.00151,H5_recovery_zero_4,111,0,diag_e,4,2000,2000,0.95,0,0.7016648205856467,True
tau[1],0.417127,0.00351331,0.157549,0.152035,0.147659,0.420183,0.67574,2034.06,2002.32,3.83123,1.00111,H5_recovery_zero_4,111,0,diag_e,4,2000,2000,0.95,0,0.7016648205856467,True
tau[2],0.817256,0.0019606,0.0991845,0.0984016,0.664101,0.812234,0.986488,2571.95,4619.85,4.84436,1.00148,H5_recovery_zero_4,111,0,diag_e,4,2000,2000,0.95,0,0.7016648205856467,True
tau[3],1.01472,0.00282541,0.172942,0.171539,0.748984,1.00334,1.31458,3751.46,5577.71,7.06601,1.00095,H5_recovery_zero_4,111,0,diag_e,4,2000,2000,0.95,0,0.7016648205856467,True
"beta[1,1]",-0.116901,0.00120912,0.104091,0.0998345,-0.286562,-0.118973,0.0546796,7471.31,6103.5,14.0725,1.00031,H5_recovery_zero_4,111,0,diag_e,4,2000,2000,0.95,0,0.7016648205856467,True
"beta[2,1]",0.0796514,0.00139534,0.0998454,0.10061,-0.0817575,0.0787921,0.246113,5126.97,5401.37,9.65681,1.00026,H5_recovery_zero_4,111,0,diag_e,4,2000,2000,0.95,0,0.7016648205856467,True
"beta[3,1]",-0.0488089,0.00198652,0.152354,0.151928,-0.297976,-0.0516328,0.202512,5917.95,5301.29,11.1467,1.00025,H5_recovery_zero_4,111,0,diag_e,4,2000,2000,0.95,0,0.7016648205856467,True
"natural[1,1]",0.252904,0.00114069,0.0772549,0.0760719,0.13067,0.250862,0.377771,4646.19,5838.31,8.75125,1.00049,H5_recovery_zero_4,111,0,diag_e,4,2000,2000,0.95,0,0.7016648205856467,True
"natural[1,2]",0.359679,0.00209721,0.199255,0.191444,0.100279,0.327446,0.735543,7778.25,6222.0,14.6506,1.00078,H5_recovery_zero_4,111,0,diag_e,4,2000,2000,0.95,0,0.7016648205856467,True
"natural[1,3]",1.00208,0.00710151,0.578181,0.48183,0.311975,0.876389,2.14409,8865.65,5124.06,16.6988,1.00015,H5_recovery_zero_4,111,0,diag_e,4,2000,2000,0.95,0,0.7016648205856467,True
"natural[2,1]",0.351956,0.000766466,0.0697583,0.0641994,0.239707,0.350451,0.46911,8511.98,6758.04,16.0326,1.00098,H5_recovery_zero_4,111,0,diag_e,4,2000,2000,0.95,0,0.7016648205856467,True
"natural[2,2]",0.981372,0.00365854,0.353071,0.334495,0.469846,0.945088,1.62121,8317.89,4550.32,15.667,1.00023,H5_recovery_zero_4,111,0,diag_e,4,2000,2000,0.95,0,0.7016648205856467,True
"natural[2,3]",0.55614,0.00290896,0.268,0.239389,0.199904,0.518287,1.04213,9987.64,5627.93,18.8121,1.00031,H5_recovery_zero_4,111,0,diag_e,4,2000,2000,0.95,0,0.7016648205856467,True
