parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,divergences,metric,chains,warmup_per_chain,draws_per_chain,adapt_delta,max_depth_hits,min_bfmi,passed
mu[1],-2.33948,0.00519142,0.234491,0.227002,-2.74781,-2.3209,-1.99571,2067.66,4442.51,2.3552,1.00183,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
mu[2],-0.968968,0.00243954,0.131551,0.132078,-1.18884,-0.965999,-0.753495,2954.53,4171.61,3.3654,1.00095,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
mu[3],3.54558,0.00785572,0.438083,0.434281,2.86909,3.52631,4.31738,3198.61,4332.45,3.64342,1.00024,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
mu[4],-0.180085,0.00774156,0.467981,0.461664,-0.957256,-0.169888,0.566643,3681.77,5072.63,4.19377,1.00118,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
tau[1],0.736452,0.0105386,0.306338,0.298472,0.188167,0.741104,1.2337,841.489,699.515,0.95851,1.00399,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
tau[2],1.05465,0.00280528,0.115019,0.112778,0.881373,1.04708,1.25365,1698.93,3518.71,1.93519,1.00255,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
tau[3],2.6891,0.00520658,0.33854,0.339757,2.1647,2.67338,3.27929,4240.25,5356.87,4.82992,1.00039,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
tau[4],3.63464,0.00485897,0.415251,0.421425,2.98247,3.61946,4.33934,7335.81,6167.49,8.35595,1.00021,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"beta[1,1]",0.0628252,0.00233176,0.177489,0.169773,-0.237932,0.0663852,0.347314,5870.41,6106.04,6.68677,1.00036,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"beta[2,1]",-0.151465,0.00191678,0.115281,0.113487,-0.342448,-0.151201,0.0356483,3605.88,5160.98,4.10733,1.0001,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"beta[3,1]",0.320961,0.00453739,0.294159,0.294707,-0.156576,0.317741,0.802614,4212.75,5446.8,4.79859,1.00031,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"beta[4,1]",0.0427564,0.00402563,0.325855,0.330899,-0.495621,0.0391014,0.582216,6581.07,5702.83,7.49626,1.00027,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[1,1]",0.0970472,0.000873964,0.0649009,0.0523806,0.0208575,0.0838258,0.223509,5032.23,5719.85,5.73203,1.00058,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[1,2]",0.761271,0.00392734,0.394136,0.362142,0.242263,0.695786,1.49177,9686.95,5749.86,11.034,1.00079,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[1,3]",4.31846,0.0180943,1.54418,1.47393,2.12632,4.15538,7.16936,8082.93,5814.56,9.20697,1.00009,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[1,4]",0.346093,0.00493682,0.415451,0.260765,0.00807861,0.234561,1.0101,9089.03,5963.23,10.353,1.00032,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[2,1]",0.112299,0.00103978,0.0727805,0.0506439,0.0300594,0.0965898,0.24415,4996.71,5803.67,5.69157,1.00071,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[2,2]",0.389594,0.00252891,0.234701,0.216242,0.0892577,0.3467,0.836259,7324.08,4812.91,8.34259,1.0009,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[2,3]",3.43709,0.0225641,1.65229,1.44597,1.34831,3.13536,6.48895,6781.46,4622.79,7.72452,1.00015,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[2,4]",0.632665,0.0154367,1.0372,0.346201,0.00851131,0.273815,2.52718,9013.93,4847.68,10.2674,1.0004,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[3,1]",0.141187,0.00211991,0.0960652,0.0668482,0.0360872,0.116585,0.325377,1823.93,4582.19,2.07758,1.0008,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[3,2]",0.12503,0.00105042,0.0936616,0.0659828,0.0322034,0.0984341,0.303514,7526.21,6313.66,8.57283,1.00016,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[3,3]",4.05177,0.0284641,2.36613,2.43097,0.83131,3.71695,8.39469,7898.86,5169.27,8.99731,1.00105,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[3,4]",3.05692,0.0267522,2.45703,2.40498,0.0849436,2.5466,7.73972,9718.08,5642.9,11.0695,1.00209,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[4,1]",0.0718783,0.000775822,0.0444998,0.0401243,0.0158838,0.0642999,0.151863,2946.64,5594.71,3.35641,1.00091,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[4,2]",0.367673,0.00226581,0.196828,0.173058,0.12462,0.329282,0.750278,7300.24,5423.9,8.31544,1.00037,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[4,3]",5.85719,0.0213965,1.80308,1.74718,3.21088,5.6771,9.10242,7741.63,6208.51,8.81821,1.00068,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[4,4]",1.52536,0.014183,1.2007,0.856029,0.180674,1.22664,3.86934,9448.37,5493.9,10.7623,1.00054,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[5,1]",0.136376,0.0017257,0.0950209,0.0669489,0.0337546,0.112415,0.323086,3397.45,5386.84,3.86992,1.0015,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[5,2]",0.405177,0.00406961,0.312074,0.279911,0.048978,0.331988,1.01839,4363.3,4737.01,4.97008,1.00024,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[5,3]",1.83635,0.0285654,1.69487,0.905935,0.30134,1.27667,5.48021,5259.97,3476.3,5.99145,1.00033,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[5,4]",0.477756,0.018534,1.15671,0.0842738,0.000635835,0.0585489,2.67952,6191.09,4404.26,7.05204,1.0001,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[6,1]",0.110847,0.000933001,0.0699102,0.0510784,0.029102,0.0950079,0.248289,5186.53,4838.57,5.90779,1.00043,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[6,2]",0.420452,0.00252179,0.229307,0.207805,0.126635,0.379847,0.862017,6943.7,5246.27,7.90932,1.00035,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[6,3]",3.44724,0.0194504,1.48156,1.37051,1.48519,3.2128,6.27941,7094.83,5049.37,8.08147,0.999756,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[6,4]",0.494408,0.00914883,0.689333,0.315642,0.0116864,0.269958,1.75723,8573.81,5326.6,9.76611,1.00006,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[7,1]",0.0857789,0.00105874,0.0541086,0.0448674,0.0197,0.0767133,0.183317,2507.77,5218.97,2.85651,1.00175,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[7,2]",0.323024,0.00150886,0.156361,0.137264,0.124743,0.293399,0.620316,11393.6,6242.24,12.9781,1.00028,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[7,3]",7.33631,0.0218018,2.03913,2.02085,4.19409,7.17961,10.898,8895.32,6298.96,10.1323,1.00022,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[7,4]",5.27706,0.0214215,2.18689,2.1464,2.16396,5.01296,9.26977,12202.5,6073.01,13.8994,1.00019,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[8,1]",0.123077,0.00119748,0.0841189,0.0626886,0.0271788,0.103668,0.285639,4856.66,5684.91,5.53204,1.00072,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[8,2]",0.169966,0.00117018,0.109111,0.0904508,0.0437101,0.14618,0.382288,7753.98,6667.12,8.83228,0.999839,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[8,3]",4.60573,0.0242041,2.03499,1.94086,1.79219,4.33207,8.35855,8023.05,5339.42,9.13877,1.00012,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[8,4]",1.56921,0.0218622,1.72748,1.19229,0.0265539,0.986755,5.16807,9488.2,5419.47,10.8077,1.0006,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[9,1]",0.149253,0.00198716,0.108139,0.0775737,0.031998,0.121975,0.360911,3016.56,5485.0,3.43605,1.00142,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[9,2]",0.100491,0.000863751,0.0733859,0.0570135,0.0216057,0.081468,0.242246,6790.6,5783.83,7.73492,1.0002,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[9,3]",3.98233,0.0305116,2.36634,2.28011,0.78746,3.58399,8.39578,6793.16,5379.11,7.73785,1.0006,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[9,4]",1.64966,0.0271098,2.08002,1.09125,0.0101891,0.79535,6.17375,9009.28,5667.06,10.2621,1.00004,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[10,1]",0.198452,0.00309972,0.147786,0.106358,0.0453955,0.150263,0.511597,1851.79,5072.84,2.10931,1.00152,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[10,2]",0.194367,0.00184973,0.151304,0.112686,0.0380673,0.150841,0.498621,6080.72,5965.42,6.92633,1.00005,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[10,3]",3.39048,0.0315177,2.17202,2.07802,0.631696,2.97932,7.48593,6078.41,5615.46,6.9237,0.999973,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[10,4]",1.8727,0.0271442,2.11753,1.43055,0.0146873,1.07283,6.20054,8041.86,5859.64,9.1602,0.999984,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[11,1]",0.101603,0.000657944,0.0423422,0.0416664,0.0398278,0.0962531,0.177403,4144.83,6302.18,4.72123,1.00088,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[11,2]",2.16088,0.00907788,0.743797,0.705283,1.10598,2.07992,3.51594,6666.82,6541.85,7.59393,1.00131,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[11,3]",0.699207,0.00355116,0.253389,0.240248,0.258756,0.705515,1.10405,5070.42,4523.91,5.77553,1.00031,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
"natural[11,4]",0.0249644,0.000569127,0.0445223,0.0093111,0.000174403,0.00686038,0.115504,5512.22,5816.68,6.27877,1.00025,H7_train_age_attempt95,111,2,diag_e,4,2000,2000,0.95,0,0.7016898898959679,False
