condition,replicate,method,participant_id,parameter,true,recovered
zero,2,hierarchical,sub-10850,alpha,0.4835982125556724,0.35408234492662377
zero,2,hierarchical,sub-10854,alpha,0.11171945195686421,0.2872811959055175
zero,2,hierarchical,sub-10857,alpha,0.2827427274046776,0.384319160060475
zero,2,hierarchical,sub-10858,alpha,0.5560824752916811,0.36903386160096624
zero,2,hierarchical,sub-10860,alpha,0.2152548037522326,0.25549516531772876
zero,2,hierarchical,sub-10862,alpha,0.22047682295735302,0.2474386370974275
zero,2,hierarchical,sub-10863,alpha,0.3079766969590528,0.2273851456734275
zero,2,hierarchical,sub-10866,alpha,0.31499985378645073,0.21638316727047452
zero,2,hierarchical,sub-10875,alpha,0.19792272039920375,0.26616349798035505
zero,2,hierarchical,sub-10881,alpha,0.18336586138770297,0.19885057401615638
zero,2,hierarchical,sub-10886,alpha,0.31505875985696447,0.37669439953052675
zero,2,hierarchical,sub-10887,alpha,0.13571970733407637,0.21423254237873315
zero,2,hierarchical,sub-10896,alpha,0.1910846018494063,0.21642470168808775
zero,2,hierarchical,sub-10897,alpha,0.27602640742016304,0.40856314455347625
zero,2,hierarchical,sub-10898,alpha,0.36564331451511584,0.16190468268149924
zero,2,hierarchical,sub-10908,alpha,0.2840285348297808,0.202885422214215
zero,2,hierarchical,sub-10918,alpha,0.48183991121003,0.4836606326759462
zero,2,hierarchical,sub-10924,alpha,0.09457576993831071,0.2631558072036366
zero,2,hierarchical,sub-10926,alpha,0.32466354061813163,0.30767890717497876
zero,2,hierarchical,sub-10928,alpha,0.3567995351160309,0.22033642968695863
zero,2,hierarchical,sub-10929,alpha,0.4240535974832916,0.48625957480589377
zero,2,hierarchical,sub-10930,alpha,0.6570499739700244,0.46497128478423877
zero,2,hierarchical,sub-10938,alpha,0.4310848021008047,0.21867227012702498
zero,2,hierarchical,sub-10940,alpha,0.4924307521475449,0.31993898385330943
zero,2,hierarchical,sub-10950,alpha,0.1661778662478415,0.286075501251574
zero,2,hierarchical,sub-10951,alpha,0.49969314121671066,0.44535144259336373
zero,2,hierarchical,sub-10952,alpha,0.33967906921324154,0.28633838344472373
zero,2,hierarchical,sub-10953,alpha,0.2447519930993797,0.25279171376209625
zero,2,hierarchical,sub-10954,alpha,0.3488732677317344,0.24848446241445124
zero,2,hierarchical,sub-10956,alpha,0.3267550813219594,0.3152798537161711
zero,2,hierarchical,sub-10958,alpha,0.41395162610523717,0.2785611509206199
zero,2,hierarchical,sub-10969,alpha,0.4406717800105449,0.332840764228455
zero,2,hierarchical,sub-10974,alpha,0.25375846424388643,0.17408968802036628
zero,2,hierarchical,sub-10977,alpha,0.29811201263611087,0.23548753924439875
zero,2,hierarchical,sub-10983,alpha,0.1834138728926182,0.2984267644669338
zero,2,hierarchical,sub-10984,alpha,0.19853192102310177,0.23170908713552502
zero,2,hierarchical,sub-11005,alpha,0.2267542264216332,0.27030814165988126
zero,2,hierarchical,sub-11031,alpha,0.20870426274460874,0.28549116678132247
zero,2,MLE_theta10,sub-10317,alpha,0.3102471578000132,1.0
zero,2,MLE_theta10,sub-10369,alpha,0.33635372777428296,0.3554560830959591
zero,2,MLE_theta10,sub-10402,alpha,0.3488481699299266,0.3329245803140962
zero,2,MLE_theta10,sub-10418,alpha,0.12054656772855582,0.0
zero,2,MLE_theta10,sub-10462,alpha,0.645235731827635,0.6450358194452596
zero,2,MLE_theta10,sub-10478,alpha,0.220058223080692,0.9500103061323204
zero,2,MLE_theta10,sub-10486,alpha,0.33464938285523993,0.4660415622768141
zero,2,MLE_theta10,sub-10529,alpha,0.1766186636398595,0.3959500497574725
zero,2,MLE_theta10,sub-10541,alpha,0.27916184415033674,0.2051332458716485
zero,2,MLE_theta10,sub-10555,alpha,0.19992119268611455,0.4608970078528773
zero,2,MLE_theta10,sub-10559,alpha,0.27947308412780986,0.3004202347379549
zero,2,MLE_theta10,sub-10572,alpha,0.0938866544330399,0.01422374481215156
zero,2,MLE_theta10,sub-10581,alpha,0.5356940378446928,0.540247763559636
zero,2,MLE_theta10,sub-10584,alpha,0.48514260556317834,0.3478854128349533
zero,2,MLE_theta10,sub-10585,alpha,0.2131860796592932,0.0
zero,2,MLE_theta10,sub-10589,alpha,0.651078889311115,0.9063636834593077
zero,2,MLE_theta10,sub-10590,alpha,0.4190347488902412,0.5685634599818027
zero,2,MLE_theta10,sub-10596,alpha,0.2151355573911605,0.5638010125561977
zero,2,MLE_theta10,sub-10603,alpha,0.2836843352581281,0.27922153926232035
zero,2,MLE_theta10,sub-10606,alpha,0.460116568158926,0.4376101274424226
zero,2,MLE_theta10,sub-10608,alpha,0.22818216570686173,0.6399753426738293
zero,2,MLE_theta10,sub-10617,alpha,0.3754221844708523,0.2867368797432194
zero,2,MLE_theta10,sub-10636,alpha,0.2593560101908168,0.3033427413542604
zero,2,MLE_theta10,sub-10638,alpha,0.1978786831055818,0.32186328326957564
zero,2,MLE_theta10,sub-10640,alpha,0.103145201624108,0.05298211809692882
zero,2,MLE_theta10,sub-10641,alpha,0.11853701542061196,0.045915555986239094
zero,2,MLE_theta10,sub-10642,alpha,0.12197651418856323,0.09139816451607984
zero,2,MLE_theta10,sub-10644,alpha,0.35644756628784785,0.571771761160631
zero,2,MLE_theta10,sub-10647,alpha,0.2793820667689161,0.26224713134283617
zero,2,MLE_theta10,sub-10649,alpha,0.2592595774210446,0.5654361724613928
zero,2,MLE_theta10,sub-10652,alpha,0.09787874149504713,0.15313827951381087
zero,2,MLE_theta10,sub-10656,alpha,0.15052672033615097,0.28963778636138443
zero,2,MLE_theta10,sub-10661,alpha,0.3732381763613429,0.5666301416535126
zero,2,MLE_theta10,sub-10663,alpha,0.20036536973746794,0.10259121500241145
zero,2,MLE_theta10,sub-10668,alpha,0.21855070285420347,0.46888544583729796
zero,2,MLE_theta10,sub-10673,alpha,0.2687008802342845,0.27334756223894147
zero,2,MLE_theta10,sub-10674,alpha,0.13122110024962083,0.0
zero,2,MLE_theta10,sub-10677,alpha,0.40505601102765465,0.2373203733634165
zero,2,MLE_theta10,sub-10685,alpha,0.13031796271765989,0.18629328686086993
zero,2,MLE_theta10,sub-10690,alpha,0.15821473137577546,0.4333226897630992
zero,2,MLE_theta10,sub-10691,alpha,0.2054055996490233,0.5656643554946528
zero,2,MLE_theta10,sub-10700,alpha,0.5266983396086891,0.6493600502626881
zero,2,MLE_theta10,sub-10701,alpha,0.13486897792601368,0.28258001010047806
zero,2,MLE_theta10,sub-10713,alpha,0.34014462418424873,0.3255391172383673
zero,2,MLE_theta10,sub-10716,alpha,0.29365541320843447,0.23139877900826855
zero,2,MLE_theta10,sub-10718,alpha,0.1605882367745753,0.0
zero,2,MLE_theta10,sub-10720,alpha,0.3371624631512996,0.6465627965282961
zero,2,MLE_theta10,sub-10723,alpha,0.19200500991065722,0.41590552623372623
zero,2,MLE_theta10,sub-10741,alpha,0.2666807676331515,0.2499027221824864
zero,2,MLE_theta10,sub-10748,alpha,0.17510444126621855,0.38091717895244753
zero,2,MLE_theta10,sub-10767,alpha,0.46953351265365983,0.11452645525847911
zero,2,MLE_theta10,sub-10770,alpha,0.24277003345233683,0.14350642740607078
zero,2,MLE_theta10,sub-10781,alpha,0.3555633805821774,0.3157628441124425
zero,2,MLE_theta10,sub-10783,alpha,0.44277715146712426,0.533071697643687
zero,2,MLE_theta10,sub-10785,alpha,0.24906149443292339,0.15926896065757132
zero,2,MLE_theta10,sub-10794,alpha,0.3333528661196391,0.2785218600018566
zero,2,MLE_theta10,sub-10800,alpha,0.13504136790116208,0.2252604324838527
zero,2,MLE_theta10,sub-10801,alpha,0.7571648076617917,0.7278060355734673
zero,2,MLE_theta10,sub-10802,alpha,0.29501978884185504,1.0
zero,2,MLE_theta10,sub-10803,alpha,0.3707285239297108,0.45927740754569973
zero,2,MLE_theta10,sub-10804,alpha,0.2245376364714672,0.2572038682426002
zero,2,MLE_theta10,sub-10806,alpha,0.0875432513393396,0.4268253746871772
zero,2,MLE_theta10,sub-10807,alpha,0.4200702448271655,0.185988323872386
zero,2,MLE_theta10,sub-10809,alpha,0.24471604151662268,0.0
zero,2,MLE_theta10,sub-10810,alpha,0.18608768414638902,0.1684352589872673
zero,2,MLE_theta10,sub-10812,alpha,0.47404683918640866,0.6080963954132873
zero,2,MLE_theta10,sub-10817,alpha,0.09827409162330347,0.07617623970508966
zero,2,MLE_theta10,sub-10827,alpha,0.3643049900933749,0.385226033014667
zero,2,MLE_theta10,sub-10831,alpha,0.16702317204500003,0.05776863650607301
zero,2,MLE_theta10,sub-10834,alpha,0.23655089304309296,0.8121754152849465
zero,2,MLE_theta10,sub-10836,alpha,0.41230966000753866,0.14482816904147378
zero,2,MLE_theta10,sub-10838,alpha,0.22897161560119017,0.1448596375145305
zero,2,MLE_theta10,sub-10843,alpha,0.15464006789640836,0.0
zero,2,MLE_theta10,sub-10850,alpha,0.4835982125556724,0.32099108330461545
zero,2,MLE_theta10,sub-10854,alpha,0.11171945195686421,0.36863405885458783
zero,2,MLE_theta10,sub-10857,alpha,0.2827427274046776,0.3733793090900633
zero,2,MLE_theta10,sub-10858,alpha,0.5560824752916811,0.7313797889606319
zero,2,MLE_theta10,sub-10860,alpha,0.2152548037522326,0.0930444813182457
zero,2,MLE_theta10,sub-10862,alpha,0.22047682295735302,0.11442734655094874
zero,2,MLE_theta10,sub-10863,alpha,0.3079766969590528,0.1690344405522636
zero,2,MLE_theta10,sub-10866,alpha,0.31499985378645073,0.10566008453504931
zero,2,MLE_theta10,sub-10875,alpha,0.19792272039920375,0.278530234955466
zero,2,MLE_theta10,sub-10881,alpha,0.18336586138770297,0.18250676333362845
zero,2,MLE_theta10,sub-10886,alpha,0.31505875985696447,1.0
zero,2,MLE_theta10,sub-10887,alpha,0.13571970733407637,0.09526137218036439
zero,2,MLE_theta10,sub-10896,alpha,0.1910846018494063,0.32949644291104657
zero,2,MLE_theta10,sub-10897,alpha,0.27602640742016304,0.5634282428165166
zero,2,MLE_theta10,sub-10898,alpha,0.36564331451511584,0.05876515805603973
zero,2,MLE_theta10,sub-10908,alpha,0.2840285348297808,0.1590283053730167
zero,2,MLE_theta10,sub-10918,alpha,0.48183991121003,0.5671039730973096
zero,2,MLE_theta10,sub-10924,alpha,0.09457576993831071,0.2663550062854224
zero,2,MLE_theta10,sub-10926,alpha,0.32466354061813163,0.19159592878707063
zero,2,MLE_theta10,sub-10928,alpha,0.3567995351160309,0.0
zero,2,MLE_theta10,sub-10929,alpha,0.4240535974832916,0.5358387669752263
zero,2,MLE_theta10,sub-10930,alpha,0.6570499739700244,0.5200934613205137
zero,2,MLE_theta10,sub-10938,alpha,0.4310848021008047,0.10699504447319325
zero,2,MLE_theta10,sub-10940,alpha,0.4924307521475449,0.596762090524817
zero,2,MLE_theta10,sub-10950,alpha,0.1661778662478415,0.2038267009498225
zero,2,MLE_theta10,sub-10951,alpha,0.49969314121671066,0.9027547629194537
zero,2,MLE_theta10,sub-10952,alpha,0.33967906921324154,1.0
zero,2,MLE_theta10,sub-10953,alpha,0.2447519930993797,0.20212251660974523
zero,2,MLE_theta10,sub-10954,alpha,0.3488732677317344,0.0
zero,2,MLE_theta10,sub-10956,alpha,0.3267550813219594,0.427260033689261
zero,2,MLE_theta10,sub-10958,alpha,0.41395162610523717,0.47867100608036095
zero,2,MLE_theta10,sub-10969,alpha,0.4406717800105449,0.38950988423282196
zero,2,MLE_theta10,sub-10974,alpha,0.25375846424388643,0.13840187087745823
zero,2,MLE_theta10,sub-10977,alpha,0.29811201263611087,0.12095533188410539
zero,2,MLE_theta10,sub-10983,alpha,0.1834138728926182,1.0
zero,2,MLE_theta10,sub-10984,alpha,0.19853192102310177,0.20771693828731924
zero,2,MLE_theta10,sub-11005,alpha,0.2267542264216332,0.21588474813757913
zero,2,MLE_theta10,sub-11031,alpha,0.20870426274460874,0.22444391104873646
zero,2,hierarchical,sub-10317,kappa,0.3518343185709961,0.26017907699311754
zero,2,hierarchical,sub-10369,kappa,0.3789376065119981,0.3746935369705312
zero,2,hierarchical,sub-10402,kappa,0.34400464615840937,0.26243066042590124
zero,2,hierarchical,sub-10418,kappa,0.4422989941131826,0.32202525176571
zero,2,hierarchical,sub-10462,kappa,0.30771853149614076,0.47733825984948997
zero,2,hierarchical,sub-10478,kappa,0.4826444402862961,0.3728271837982638
zero,2,hierarchical,sub-10486,kappa,0.18727438087387047,0.2948073444069875
zero,2,hierarchical,sub-10529,kappa,0.43578816334990567,0.20896159291448876
zero,2,hierarchical,sub-10541,kappa,0.5022734132934383,0.6757965429873137
zero,2,hierarchical,sub-10555,kappa,0.41797839506210593,0.3651125452158238
zero,2,hierarchical,sub-10559,kappa,0.44428441187408696,0.346560291113925
zero,2,hierarchical,sub-10572,kappa,0.13674182156274997,0.23742095566309498
zero,2,hierarchical,sub-10581,kappa,0.30578557140531387,0.2942170330907937
zero,2,hierarchical,sub-10584,kappa,0.1516871514569692,0.258878520938195
zero,2,hierarchical,sub-10585,kappa,0.22187884995381282,0.21249938546584377
zero,2,hierarchical,sub-10589,kappa,0.44857614535519325,0.5312340949432125
zero,2,hierarchical,sub-10590,kappa,0.4937235546587473,0.6845800724436999
zero,2,hierarchical,sub-10596,kappa,0.2926032763488202,0.2569175676679412
zero,2,hierarchical,sub-10603,kappa,0.48870369234436845,0.5000593959138525
zero,2,hierarchical,sub-10606,kappa,0.47463316970574704,0.5727134125870874
zero,2,hierarchical,sub-10608,kappa,0.28743917363229005,0.2683778052267838
zero,2,hierarchical,sub-10617,kappa,0.24221928501645054,0.4668728451414675
zero,2,hierarchical,sub-10636,kappa,0.3533973054803975,0.258294123366255
zero,2,hierarchical,sub-10638,kappa,0.20319792937014353,0.40124078577549
zero,2,hierarchical,sub-10640,kappa,1.5255458739773924,1.181724839367525
zero,2,hierarchical,sub-10641,kappa,0.37719197883775424,0.31837175688184255
zero,2,hierarchical,sub-10642,kappa,0.18454953136790697,0.2553516891330528
zero,2,hierarchical,sub-10644,kappa,0.19566087823462058,0.27014249384579875
zero,2,hierarchical,sub-10647,kappa,0.468266140515135,0.47330551099056756
zero,2,hierarchical,sub-10649,kappa,0.5346044084130462,0.4094329065942225
zero,2,hierarchical,sub-10652,kappa,0.14881925661023673,0.29389852638941627
zero,2,hierarchical,sub-10656,kappa,0.1220780388281672,0.21645463803553125
zero,2,hierarchical,sub-10661,kappa,0.5385970081871101,0.613420737343
zero,2,hierarchical,sub-10663,kappa,0.4598598194390777,0.4154872618882925
zero,2,hierarchical,sub-10668,kappa,0.11852474610720644,0.19401724103442627
zero,2,hierarchical,sub-10673,kappa,0.654703359985441,0.5202753589393025
zero,2,hierarchical,sub-10674,kappa,0.3220001256764151,0.40735149983575625
zero,2,hierarchical,sub-10677,kappa,0.2271628425786384,0.2828260290803213
zero,2,hierarchical,sub-10685,kappa,0.5999907531690151,0.4972440827268
zero,2,hierarchical,sub-10690,kappa,0.38805620560902054,0.34469588399239875
zero,2,hierarchical,sub-10691,kappa,0.15152259808008267,0.2413011047145775
zero,2,hierarchical,sub-10700,kappa,1.0293233438899827,0.969824081189375
zero,2,hierarchical,sub-10701,kappa,0.45943941765962304,0.3605286717281463
zero,2,hierarchical,sub-10713,kappa,0.5075400936758945,0.5825140366386999
zero,2,hierarchical,sub-10716,kappa,0.9955925002349116,0.5304890296379262
zero,2,hierarchical,sub-10718,kappa,0.2486316959431994,0.28576518345590624
zero,2,hierarchical,sub-10720,kappa,0.33174696294365846,0.16138164874567623
zero,2,hierarchical,sub-10723,kappa,0.2447872823101718,0.4120214551639225
zero,2,hierarchical,sub-10741,kappa,0.22902781948240702,0.43517834735229877
zero,2,hierarchical,sub-10748,kappa,0.2071673214996176,0.15044952653077376
zero,2,hierarchical,sub-10767,kappa,0.20567993902926454,0.2780349160576787
zero,2,hierarchical,sub-10770,kappa,0.5851119629167265,0.613186104051625
zero,2,hierarchical,sub-10781,kappa,2.936739936688932,2.706832208154738
zero,2,hierarchical,sub-10783,kappa,0.17858290293391318,0.3508330637146288
zero,2,hierarchical,sub-10785,kappa,0.4422185140637634,0.6245210377450675
zero,2,hierarchical,sub-10794,kappa,0.3724666933629239,0.28805445889873
zero,2,hierarchical,sub-10800,kappa,0.4952362787673805,0.27139384103686504
zero,2,hierarchical,sub-10801,kappa,0.5092167127982182,0.5922719777517501
zero,2,hierarchical,sub-10802,kappa,0.2290313866790669,0.15754197060483374
zero,2,hierarchical,sub-10803,kappa,0.7983057863574365,0.56746199066603
zero,2,hierarchical,sub-10804,kappa,0.24749240276738219,0.2507138852410925
zero,2,hierarchical,sub-10806,kappa,0.2724654624584627,0.38937152470193626
zero,2,hierarchical,sub-10807,kappa,0.29515988414859556,0.3910055002319425
zero,2,hierarchical,sub-10809,kappa,0.2894558755916467,0.26318005675734873
zero,2,hierarchical,sub-10810,kappa,0.1775658537487466,0.21850948478604373
zero,2,hierarchical,sub-10812,kappa,0.3217946962144032,0.40593068921915
zero,2,hierarchical,sub-10817,kappa,0.847259227291755,0.6725165750542974
zero,2,hierarchical,sub-10827,kappa,0.24440344654823426,0.23922120500051625
zero,2,hierarchical,sub-10831,kappa,0.19244994308880325,0.3154910627629925
zero,2,hierarchical,sub-10834,kappa,0.20337685862146565,0.19368787628354253
zero,2,hierarchical,sub-10836,kappa,0.4717238787803364,0.38094538068383504
zero,2,hierarchical,sub-10838,kappa,0.6505862869687843,0.34664388202972246
zero,2,hierarchical,sub-10843,kappa,0.3902787059462074,0.23281292094442751
zero,2,hierarchical,sub-10850,kappa,0.49332124285404116,0.44425708558358
zero,2,hierarchical,sub-10854,kappa,0.5127559125658717,0.23084996057174123
zero,2,hierarchical,sub-10857,kappa,0.5297465137418979,0.5178294999886626
zero,2,hierarchical,sub-10858,kappa,0.30078739292879964,0.238372603392575
zero,2,hierarchical,sub-10860,kappa,0.27518869159532977,0.240603663059175
zero,2,hierarchical,sub-10862,kappa,0.6863269412826363,0.6103428772462338
zero,2,hierarchical,sub-10863,kappa,0.2311274398849839,0.41786783618895246
zero,2,hierarchical,sub-10866,kappa,0.24908568614159535,0.295451084369615
zero,2,hierarchical,sub-10875,kappa,0.11097690405195072,0.20158741559252252
zero,2,hierarchical,sub-10881,kappa,0.34881345892377175,0.7583472272274437
zero,2,hierarchical,sub-10886,kappa,0.12113048996999408,0.18783991191024
zero,2,hierarchical,sub-10887,kappa,0.45754861520723905,0.33417015081656876
zero,2,hierarchical,sub-10896,kappa,0.3882969201307804,0.30509768386103997
zero,2,hierarchical,sub-10897,kappa,0.2724429683034805,0.3205410657422675
zero,2,hierarchical,sub-10898,kappa,0.6137231612672808,0.6017805868026487
zero,2,hierarchical,sub-10908,kappa,0.33478544294237983,0.38042952725615625
zero,2,hierarchical,sub-10918,kappa,0.32167153034480067,0.34546156087256497
zero,2,hierarchical,sub-10924,kappa,0.07932472650007784,0.17914591337518512
zero,2,hierarchical,sub-10926,kappa,0.27172204117210175,0.6021443462464825
zero,2,hierarchical,sub-10928,kappa,0.1926291807059804,0.219580479966975
zero,2,hierarchical,sub-10929,kappa,0.5522910947022829,0.591435214182075
zero,2,hierarchical,sub-10930,kappa,0.3189780139823306,0.43036489309863624
zero,2,hierarchical,sub-10938,kappa,0.250736873852599,0.2721055109455838
zero,2,hierarchical,sub-10940,kappa,0.10975044950925936,0.1552636916104375
zero,2,hierarchical,sub-10950,kappa,0.23901726764766187,0.3176291858882612
zero,2,hierarchical,sub-10951,kappa,0.20573685999952837,0.28652769086019997
zero,2,hierarchical,sub-10952,kappa,0.23205004284805,0.2025854234942925
zero,2,hierarchical,sub-10953,kappa,0.3364680397018762,0.3823747681460037
zero,2,hierarchical,sub-10954,kappa,0.2012625272954504,0.19964700655569373
zero,2,hierarchical,sub-10956,kappa,0.1946678113135681,0.19936598282518625
zero,2,hierarchical,sub-10958,kappa,0.1547331904116893,0.17387448030691502
zero,2,hierarchical,sub-10969,kappa,0.23846213745831488,0.24366452767581928
zero,2,hierarchical,sub-10974,kappa,0.8201409751572687,1.4726018853476748
zero,2,hierarchical,sub-10977,kappa,0.2753368746449301,0.21143213417692
zero,2,hierarchical,sub-10983,kappa,0.08549825204097435,0.21818369629583623
zero,2,hierarchical,sub-10984,kappa,0.4214078777648553,0.2495571735572325
zero,2,hierarchical,sub-11005,kappa,0.3217625040158014,0.26253694110380627
zero,2,hierarchical,sub-11031,kappa,0.34079634190942687,0.18972224788680625
zero,2,MLE_theta10,sub-10317,kappa,0.3518343185709961,0.1709461475002326
zero,2,MLE_theta10,sub-10369,kappa,0.3789376065119981,0.4959435498288928
zero,2,MLE_theta10,sub-10402,kappa,0.34400464615840937,0.26633452264567187
zero,2,MLE_theta10,sub-10418,kappa,0.4422989941131826,0.45018258951864487
zero,2,MLE_theta10,sub-10462,kappa,0.30771853149614076,0.42487523967082663
zero,2,MLE_theta10,sub-10478,kappa,0.4826444402862961,0.1874755635266331
zero,2,MLE_theta10,sub-10486,kappa,0.18727438087387047,0.31207552942654254
zero,2,MLE_theta10,sub-10529,kappa,0.43578816334990567,0.11878381785237076
zero,2,MLE_theta10,sub-10541,kappa,0.5022734132934383,0.9075092152021085
zero,2,MLE_theta10,sub-10555,kappa,0.41797839506210593,0.3849775972891699
zero,2,MLE_theta10,sub-10559,kappa,0.44428441187408696,0.47152256586348673
zero,2,MLE_theta10,sub-10572,kappa,0.13674182156274997,0.1770202000302324
zero,2,MLE_theta10,sub-10581,kappa,0.30578557140531387,0.2965647240617915
zero,2,MLE_theta10,sub-10584,kappa,0.1516871514569692,0.20165700436372125
zero,2,MLE_theta10,sub-10585,kappa,0.22187884995381282,0.2771775041503876
zero,2,MLE_theta10,sub-10589,kappa,0.44857614535519325,0.4473909891682579
zero,2,MLE_theta10,sub-10590,kappa,0.4937235546587473,0.7164992133998922
zero,2,MLE_theta10,sub-10596,kappa,0.2926032763488202,0.22070967662562413
zero,2,MLE_theta10,sub-10603,kappa,0.48870369234436845,0.6472859392977194
zero,2,MLE_theta10,sub-10606,kappa,0.47463316970574704,0.67020773972368
zero,2,MLE_theta10,sub-10608,kappa,0.28743917363229005,0.18537849370932813
