condition,replicate,method,participant_id,parameter,true,recovered
negative,4,MLE_theta10,sub-10596,alpha,0.20915916593404937,0.6445751625262333
negative,4,MLE_theta10,sub-10603,alpha,0.28752258699390487,0.1899395354306758
negative,4,MLE_theta10,sub-10606,alpha,0.300841947120693,0.417619448211048
negative,4,MLE_theta10,sub-10608,alpha,0.08444472139201549,0.0
negative,4,MLE_theta10,sub-10617,alpha,0.14483849349434594,0.8061216547220864
negative,4,MLE_theta10,sub-10636,alpha,0.4835299839447957,0.4876377506552232
negative,4,MLE_theta10,sub-10638,alpha,0.3913954268413566,0.3092369025043855
negative,4,MLE_theta10,sub-10640,alpha,0.1954619986022192,1.0
negative,4,MLE_theta10,sub-10641,alpha,0.3201416505481102,0.6483922624642335
negative,4,MLE_theta10,sub-10642,alpha,0.16520731496888139,0.2072033216448363
negative,4,MLE_theta10,sub-10644,alpha,0.17615328856408327,0.1925397188238624
negative,4,MLE_theta10,sub-10647,alpha,0.2246282987992075,0.3609661702920217
negative,4,MLE_theta10,sub-10649,alpha,0.17611232179616168,0.1261236575060669
negative,4,MLE_theta10,sub-10652,alpha,0.2508555295873028,0.152892638876467
negative,4,MLE_theta10,sub-10656,alpha,0.2690191568166989,0.2376505125240736
negative,4,MLE_theta10,sub-10661,alpha,0.18698332674614912,0.1150305446100685
negative,4,MLE_theta10,sub-10663,alpha,0.32619451924466253,0.6583344619717107
negative,4,MLE_theta10,sub-10668,alpha,0.17237374579806988,1.0
negative,4,MLE_theta10,sub-10673,alpha,0.36789428845832206,0.4405922219052997
negative,4,MLE_theta10,sub-10674,alpha,0.49431174256261645,0.3346743081821569
negative,4,MLE_theta10,sub-10677,alpha,0.22906301664756562,0.0836627862020379
negative,4,MLE_theta10,sub-10685,alpha,0.33157085214977355,0.469328615143933
negative,4,MLE_theta10,sub-10690,alpha,0.19662157572451053,0.1660327410408065
negative,4,MLE_theta10,sub-10691,alpha,0.28027467634657605,0.1113970661750658
negative,4,MLE_theta10,sub-10700,alpha,0.5570609018648883,0.2903849178893821
negative,4,MLE_theta10,sub-10701,alpha,0.09167170966028511,1.0
negative,4,MLE_theta10,sub-10713,alpha,0.28512435478786935,0.4630963177297242
negative,4,MLE_theta10,sub-10716,alpha,0.2678279876779013,0.1291674640769507
negative,4,MLE_theta10,sub-10718,alpha,0.3218306333798538,0.1813451959419002
negative,4,MLE_theta10,sub-10720,alpha,0.12743394733698932,0.0
negative,4,MLE_theta10,sub-10723,alpha,0.2681130951910932,0.2727590515219545
negative,4,MLE_theta10,sub-10741,alpha,0.28886671690317683,0.4905053067250553
negative,4,MLE_theta10,sub-10748,alpha,0.10959189515605419,0.0
negative,4,MLE_theta10,sub-10767,alpha,0.32648958279203727,0.2662771664146974
negative,4,MLE_theta10,sub-10770,alpha,0.41584462524506977,0.9111869932793184
negative,4,MLE_theta10,sub-10781,alpha,0.50376888822598,0.4461715487154854
negative,4,MLE_theta10,sub-10783,alpha,0.5871607286988552,0.6450432119686319
negative,4,MLE_theta10,sub-10785,alpha,0.24267365681267045,0.161589845726692
negative,4,MLE_theta10,sub-10794,alpha,0.16320685834865453,0.1769285190528213
negative,4,MLE_theta10,sub-10800,alpha,0.2705462116900836,0.7299729856464959
negative,4,MLE_theta10,sub-10801,alpha,0.27244261882030096,0.0552250156963682
negative,4,MLE_theta10,sub-10802,alpha,0.4066155408658443,0.346375859149392
negative,4,MLE_theta10,sub-10803,alpha,0.20296677206111688,0.1545028717481909
negative,4,MLE_theta10,sub-10804,alpha,0.5988438330747625,0.495632987339428
negative,4,MLE_theta10,sub-10806,alpha,0.1866663443849491,0.2057454925831949
negative,4,MLE_theta10,sub-10807,alpha,0.19809104085879953,0.2499555763145882
negative,4,MLE_theta10,sub-10809,alpha,0.2619515704706782,0.3499536772502759
negative,4,MLE_theta10,sub-10810,alpha,0.13425076329820015,0.4138573444575359
negative,4,MLE_theta10,sub-10812,alpha,0.08928572951799342,0.3527639635128937
negative,4,MLE_theta10,sub-10817,alpha,0.26671958934483425,0.2206784444042351
negative,4,MLE_theta10,sub-10827,alpha,0.23505879837139804,0.2032171952286182
negative,4,MLE_theta10,sub-10831,alpha,0.575512070637564,0.5817973777135803
negative,4,MLE_theta10,sub-10834,alpha,0.29695611788570003,0.0087456763618351
negative,4,MLE_theta10,sub-10836,alpha,0.3641203731223485,0.9505071648611976
negative,4,MLE_theta10,sub-10838,alpha,0.571097631565069,1.0
negative,4,MLE_theta10,sub-10843,alpha,0.3557979431190519,0.5778081761872125
negative,4,MLE_theta10,sub-10850,alpha,0.19625646795573315,0.2146513763928213
negative,4,MLE_theta10,sub-10854,alpha,0.46681862000924756,0.7709782719505427
negative,4,MLE_theta10,sub-10857,alpha,0.6638505466340665,0.6487901622868464
negative,4,MLE_theta10,sub-10858,alpha,0.34342654847455817,0.3684360462559436
negative,4,MLE_theta10,sub-10860,alpha,0.2713186603743689,0.0
negative,4,MLE_theta10,sub-10862,alpha,0.3912705077133824,0.1455239072700693
negative,4,MLE_theta10,sub-10863,alpha,0.12978802553439403,0.0814530116703799
negative,4,MLE_theta10,sub-10866,alpha,0.4000897263060434,0.4114376622105867
negative,4,MLE_theta10,sub-10875,alpha,0.6733388071511056,0.5719593201697348
negative,4,MLE_theta10,sub-10881,alpha,0.3231760513940569,0.9955530008748316
negative,4,MLE_theta10,sub-10886,alpha,0.21202103814671425,0.0
negative,4,MLE_theta10,sub-10887,alpha,0.14426699352364178,0.1233333680663856
negative,4,MLE_theta10,sub-10896,alpha,0.2350107965325221,0.2652240501799269
negative,4,MLE_theta10,sub-10897,alpha,0.3084879155294725,0.1618762044891814
negative,4,MLE_theta10,sub-10898,alpha,0.11288153337495464,0.1804394616800753
negative,4,MLE_theta10,sub-10908,alpha,0.20762341123429007,0.4297578041463643
negative,4,MLE_theta10,sub-10918,alpha,0.18542020848198318,0.095815188385062
negative,4,MLE_theta10,sub-10924,alpha,0.26977063300032306,0.1278982513467312
negative,4,MLE_theta10,sub-10926,alpha,0.29809468828371405,0.5466502821702005
negative,4,MLE_theta10,sub-10928,alpha,0.4074872107006949,0.2717526391854818
negative,4,MLE_theta10,sub-10929,alpha,0.3393743436583418,0.0
negative,4,MLE_theta10,sub-10930,alpha,0.4403409463241763,0.5149196918458521
negative,4,MLE_theta10,sub-10938,alpha,0.3514459987871317,0.5625576519964838
negative,4,MLE_theta10,sub-10940,alpha,0.17971298503869623,0.2773820452633101
negative,4,MLE_theta10,sub-10950,alpha,0.138559038424986,1.0
negative,4,MLE_theta10,sub-10951,alpha,0.34502231104503495,0.0069511504314522
negative,4,MLE_theta10,sub-10952,alpha,0.26251059480890676,0.2197263982210529
negative,4,MLE_theta10,sub-10953,alpha,0.09083338276363431,0.3401628690456214
negative,4,MLE_theta10,sub-10954,alpha,0.34450722408356677,0.1286911999284162
negative,4,MLE_theta10,sub-10956,alpha,0.2535241279976903,0.3029543355431514
negative,4,MLE_theta10,sub-10958,alpha,0.2085076855284322,0.8139479565933306
negative,4,MLE_theta10,sub-10969,alpha,0.20726252450305954,0.1543981552156978
negative,4,MLE_theta10,sub-10974,alpha,0.17361748770379773,1.0
negative,4,MLE_theta10,sub-10977,alpha,0.2327361328673016,0.2380290441738163
negative,4,MLE_theta10,sub-10983,alpha,0.4091514344233248,0.1823581589881072
negative,4,MLE_theta10,sub-10984,alpha,0.18897108543777522,0.15656095450957
negative,4,MLE_theta10,sub-11005,alpha,0.32798675687662526,0.1688752243097051
negative,4,MLE_theta10,sub-11031,alpha,0.09605470680596419,0.085378783181168
negative,4,hierarchical,sub-10317,kappa,0.32455649946425047,0.34400456120774625
negative,4,hierarchical,sub-10369,kappa,0.05375842168557657,0.46720401986079496
negative,4,hierarchical,sub-10402,kappa,0.29845844668705107,0.30706562302902374
negative,4,hierarchical,sub-10418,kappa,0.18792134451959783,0.19878575304313376
negative,4,hierarchical,sub-10462,kappa,0.48901875325241173,0.2272853335855425
negative,4,hierarchical,sub-10478,kappa,0.6122248847148299,0.37022692461897
negative,4,hierarchical,sub-10486,kappa,0.22502240028248224,0.35672227113030247
negative,4,hierarchical,sub-10529,kappa,0.296293390634644,0.28220501040451873
negative,4,hierarchical,sub-10541,kappa,0.34270192498916424,0.487138447250275
negative,4,hierarchical,sub-10555,kappa,0.8965657616119468,0.71597789882912
negative,4,hierarchical,sub-10559,kappa,0.2914225841363484,0.24939427019480748
negative,4,hierarchical,sub-10572,kappa,0.11576226240616563,0.2845354568957125
negative,4,hierarchical,sub-10581,kappa,0.7661782975329328,0.6872102104641751
negative,4,hierarchical,sub-10584,kappa,0.31669896353877447,0.34939851959683127
negative,4,hierarchical,sub-10585,kappa,0.16916807169037687,0.1587487283013225
negative,4,hierarchical,sub-10589,kappa,0.10534837659450637,0.19016007039003374
negative,4,hierarchical,sub-10590,kappa,0.10246338664465253,0.224840618416395
negative,4,hierarchical,sub-10596,kappa,0.22167804396963292,0.3461123116304287
negative,4,hierarchical,sub-10603,kappa,0.3814023241332264,0.47915845596821627
negative,4,hierarchical,sub-10606,kappa,0.2594589097819667,0.29010236658566496
negative,4,hierarchical,sub-10608,kappa,0.2269981555330604,0.24199159136302126
negative,4,hierarchical,sub-10617,kappa,0.2972381381221855,0.27042186945462
negative,4,hierarchical,sub-10636,kappa,0.7706786338274632,0.6657152690733125
negative,4,hierarchical,sub-10638,kappa,0.394797953635854,0.3596152200724388
negative,4,hierarchical,sub-10640,kappa,0.0962395871119675,0.16089648108245377
negative,4,hierarchical,sub-10641,kappa,0.1381182065768788,0.30200357432727126
negative,4,hierarchical,sub-10642,kappa,0.301410579216425,0.6020769453903838
negative,4,hierarchical,sub-10644,kappa,1.3370006140847142,0.7738999898590501
negative,4,hierarchical,sub-10647,kappa,0.5028171599407434,0.46230825722651253
negative,4,hierarchical,sub-10649,kappa,0.7899303329483718,0.7727026365569125
negative,4,hierarchical,sub-10652,kappa,0.2769701183012899,0.3072122401337913
negative,4,hierarchical,sub-10656,kappa,0.22673984612298498,0.35889814405117376
negative,4,hierarchical,sub-10661,kappa,0.7350485598420544,0.6335822647012063
negative,4,hierarchical,sub-10663,kappa,0.18577506481925754,0.28363118027539747
negative,4,hierarchical,sub-10668,kappa,0.30320516372564305,0.26780255855803375
negative,4,hierarchical,sub-10673,kappa,0.8671832630374022,0.492420284266895
negative,4,hierarchical,sub-10674,kappa,0.3960306086958418,0.43913696046821254
negative,4,hierarchical,sub-10677,kappa,0.2185860702637493,0.319070342334135
negative,4,hierarchical,sub-10685,kappa,0.38900648308192554,0.3904920490810363
negative,4,hierarchical,sub-10690,kappa,0.23112146735049133,0.2869618686392163
negative,4,hierarchical,sub-10691,kappa,0.33972666659956857,0.28686577640629746
negative,4,hierarchical,sub-10700,kappa,0.19612046108865372,0.33083539469302625
negative,4,hierarchical,sub-10701,kappa,0.15127282606507772,0.19966791149392377
negative,4,hierarchical,sub-10713,kappa,0.180898755001461,0.19131767954493
negative,4,hierarchical,sub-10716,kappa,0.1424369477815787,0.31185987320174
negative,4,hierarchical,sub-10718,kappa,0.36750382515568414,0.287845739046555
negative,4,hierarchical,sub-10720,kappa,0.10284151329109474,0.17873722246025747
negative,4,hierarchical,sub-10723,kappa,0.49166595901334803,0.5384806032319049
negative,4,hierarchical,sub-10741,kappa,0.25070470972284026,0.26581972151451516
negative,4,hierarchical,sub-10748,kappa,0.32550980967766097,0.1831343761444956
negative,4,hierarchical,sub-10767,kappa,1.0107738697296553,0.6944454811217474
negative,4,hierarchical,sub-10770,kappa,0.5029444731426501,0.4760791142773575
negative,4,hierarchical,sub-10781,kappa,0.2031929041514787,0.530562165698275
negative,4,hierarchical,sub-10783,kappa,0.49718817914499686,0.5000223322551199
negative,4,hierarchical,sub-10785,kappa,0.4012029362486247,0.3484012883866737
negative,4,hierarchical,sub-10794,kappa,0.37558089046847387,0.41274170640220625
negative,4,hierarchical,sub-10800,kappa,0.5347372345439039,0.40753282568364624
negative,4,hierarchical,sub-10801,kappa,0.04993091303049562,0.18440222094182
negative,4,hierarchical,sub-10802,kappa,0.19808138103492565,0.40305880665664123
negative,4,hierarchical,sub-10803,kappa,0.27053142194915375,0.3161811996683438
negative,4,hierarchical,sub-10804,kappa,0.729769925424465,0.5586369773165625
negative,4,hierarchical,sub-10806,kappa,0.1638161264916176,0.23941274971939625
negative,4,hierarchical,sub-10807,kappa,0.3360697756465228,0.3826515449068687
negative,4,hierarchical,sub-10809,kappa,0.5264945365782936,0.45759133145273373
negative,4,hierarchical,sub-10810,kappa,0.36542725495442274,0.3195627681843113
negative,4,hierarchical,sub-10812,kappa,0.1472349787687255,0.2730785369934187
negative,4,hierarchical,sub-10817,kappa,0.6310739725778327,0.5649879725809662
negative,4,hierarchical,sub-10827,kappa,0.07525715418649437,0.160232743251285
negative,4,hierarchical,sub-10831,kappa,0.16854117489382253,0.26194333923278124
negative,4,hierarchical,sub-10834,kappa,0.10947287482443681,0.24983277310673874
negative,4,hierarchical,sub-10836,kappa,0.15439986672384537,0.21391051204075626
negative,4,hierarchical,sub-10838,kappa,0.1444149918267337,0.21998530356186125
negative,4,hierarchical,sub-10843,kappa,0.27269698478422527,0.22362623603389126
negative,4,hierarchical,sub-10850,kappa,0.9041126166098694,0.46641413596277875
negative,4,hierarchical,sub-10854,kappa,0.22926162877770442,0.2329503801170775
negative,4,hierarchical,sub-10857,kappa,0.28290517168114016,0.3617238119400437
negative,4,hierarchical,sub-10858,kappa,0.5046127597725694,0.38793630288435
negative,4,hierarchical,sub-10860,kappa,0.2506124869655742,0.22098892187890623
negative,4,hierarchical,sub-10862,kappa,0.14567788027361478,0.33468072246867997
negative,4,hierarchical,sub-10863,kappa,0.3363790544664893,0.45270751862893627
negative,4,hierarchical,sub-10866,kappa,0.6375469919607669,0.61072660636195
negative,4,hierarchical,sub-10875,kappa,0.23036286858433674,0.33774675502128126
negative,4,hierarchical,sub-10881,kappa,0.28652886397634375,0.3712223559482087
negative,4,hierarchical,sub-10886,kappa,0.2780255408054948,0.2619339150459738
negative,4,hierarchical,sub-10887,kappa,0.4816703203526929,0.3591878535606225
negative,4,hierarchical,sub-10896,kappa,0.18671764560660145,0.23243137000657876
negative,4,hierarchical,sub-10897,kappa,0.4040655122479219,0.32994035936072375
negative,4,hierarchical,sub-10898,kappa,0.5415719490121049,0.49832746920813376
negative,4,hierarchical,sub-10908,kappa,0.521486073930242,0.2652784235586725
negative,4,hierarchical,sub-10918,kappa,0.3225407498388631,0.25191018208144
negative,4,hierarchical,sub-10924,kappa,0.24422096131390336,0.22163128929176998
negative,4,hierarchical,sub-10926,kappa,0.4578264522288679,0.38035223435657745
negative,4,hierarchical,sub-10928,kappa,1.0672703196584816,0.7272165625421787
negative,4,hierarchical,sub-10929,kappa,0.242916335583052,0.32290735332141374
negative,4,hierarchical,sub-10930,kappa,0.2639198523684015,0.34751628413647623
negative,4,hierarchical,sub-10938,kappa,0.4017788360123611,0.3446567016254537
negative,4,hierarchical,sub-10940,kappa,1.0674629342092232,0.698511527645
negative,4,hierarchical,sub-10950,kappa,0.12516616562539817,0.16140533169788812
negative,4,hierarchical,sub-10951,kappa,0.07544365217821122,0.22331438629739125
negative,4,hierarchical,sub-10952,kappa,0.08442894578803115,0.27248758984091126
negative,4,hierarchical,sub-10953,kappa,0.5337886026914042,0.35784002479535504
negative,4,hierarchical,sub-10954,kappa,0.312454021464052,0.3171109355854275
negative,4,hierarchical,sub-10956,kappa,0.7192095798488094,0.862177405824475
negative,4,hierarchical,sub-10958,kappa,0.3497382859780574,0.2404252182510475
negative,4,hierarchical,sub-10969,kappa,0.8331129903791629,0.6498028352431875
negative,4,hierarchical,sub-10974,kappa,0.16346910069112638,0.17660138528423625
negative,4,hierarchical,sub-10977,kappa,1.4188774082414919,1.185687321449125
negative,4,hierarchical,sub-10983,kappa,0.24502452424512203,0.21906965088149127
negative,4,hierarchical,sub-10984,kappa,0.3945467022768622,0.48067342301410754
negative,4,hierarchical,sub-11005,kappa,0.6609989175873556,0.42784563502428
negative,4,hierarchical,sub-11031,kappa,0.17887565741369968,0.2499490962785925
negative,4,MLE_theta10,sub-10317,kappa,0.32455649946425047,0.1754627670309781
negative,4,MLE_theta10,sub-10369,kappa,0.05375842168557657,1.415413471006552
negative,4,MLE_theta10,sub-10402,kappa,0.29845844668705107,0.1031791097304129
negative,4,MLE_theta10,sub-10418,kappa,0.18792134451959783,0.4246003410895621
negative,4,MLE_theta10,sub-10462,kappa,0.48901875325241173,0.1094857853099893
negative,4,MLE_theta10,sub-10478,kappa,0.6122248847148299,0.24279672669837
negative,4,MLE_theta10,sub-10486,kappa,0.22502240028248224,0.5212292925122993
negative,4,MLE_theta10,sub-10529,kappa,0.296293390634644,0.2002773077576947
negative,4,MLE_theta10,sub-10541,kappa,0.34270192498916424,0.4036713058922257
negative,4,MLE_theta10,sub-10555,kappa,0.8965657616119468,1.269373085181392
negative,4,MLE_theta10,sub-10559,kappa,0.2914225841363484,0.3031404925509328
negative,4,MLE_theta10,sub-10572,kappa,0.11576226240616563,0.5563452790009579
negative,4,MLE_theta10,sub-10581,kappa,0.7661782975329328,0.641173727168339
negative,4,MLE_theta10,sub-10584,kappa,0.31669896353877447,0.4089224504202862
negative,4,MLE_theta10,sub-10585,kappa,0.16916807169037687,0.0316086745616548
negative,4,MLE_theta10,sub-10589,kappa,0.10534837659450637,0.0883203574011087
negative,4,MLE_theta10,sub-10590,kappa,0.10246338664465253,0.2410035983782242
negative,4,MLE_theta10,sub-10596,kappa,0.22167804396963292,0.276400948572954
negative,4,MLE_theta10,sub-10603,kappa,0.3814023241332264,0.6948283137753882
negative,4,MLE_theta10,sub-10606,kappa,0.2594589097819667,0.213079427482301
negative,4,MLE_theta10,sub-10608,kappa,0.2269981555330604,0.2298284728067389
negative,4,MLE_theta10,sub-10617,kappa,0.2972381381221855,0.1919482730722644
