parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,divergences,metric,chains,warmup_per_chain,draws_per_chain,adapt_delta,max_depth_hits,min_bfmi,passed
mu[1],-1.15408,0.00302805,0.134001,0.133504,-1.37839,-1.15323,-0.935713,1954.66,3745.89,8.57674,1.00044,H5_recovery_positive_4,111,0,diag_e,4,2000,2000,0.95,0,0.759475848773048,True
mu[2],-1.1254,0.00165168,0.0882576,0.0870108,-1.27756,-1.12162,-0.986405,2905.3,4584.26,12.748,0.999992,H5_recovery_positive_4,111,0,diag_e,4,2000,2000,0.95,0,0.759475848773048,True
mu[3],0.755847,0.00169601,0.123624,0.121767,0.555103,0.754612,0.961907,5369.42,5939.22,23.5602,1.00003,H5_recovery_positive_4,111,0,diag_e,4,2000,2000,0.95,0,0.759475848773048,True
tau[1],0.514455,0.00360346,0.142403,0.134213,0.287667,0.511153,0.752497,1637.57,1518.14,7.18542,1.00152,H5_recovery_positive_4,111,0,diag_e,4,2000,2000,0.95,0,0.759475848773048,True
tau[2],0.488159,0.00202942,0.0850904,0.0854953,0.355062,0.485432,0.633548,1757.29,3564.13,7.71071,1.00168,H5_recovery_positive_4,111,0,diag_e,4,2000,2000,0.95,0,0.759475848773048,True
tau[3],0.439781,0.00589707,0.187907,0.1826,0.0977535,0.4452,0.736422,988.733,788.905,4.33841,1.00361,H5_recovery_positive_4,111,0,diag_e,4,2000,2000,0.95,0,0.759475848773048,True
"beta[1,1]",0.069592,0.00145784,0.103719,0.102072,-0.100059,0.071194,0.240209,5089.05,5677.23,22.33,1.00164,H5_recovery_positive_4,111,0,diag_e,4,2000,2000,0.95,0,0.759475848773048,True
"beta[2,1]",0.0359975,0.00117954,0.0742889,0.0745906,-0.0838503,0.0357314,0.158071,3980.34,5120.77,17.4652,1.00037,H5_recovery_positive_4,111,0,diag_e,4,2000,2000,0.95,0,0.759475848773048,True
"beta[3,1]",0.56338,0.00149899,0.115425,0.113078,0.380782,0.560055,0.76015,6088.92,5059.42,26.7173,0.99998,H5_recovery_positive_4,111,0,diag_e,4,2000,2000,0.95,0,0.759475848773048,True
"natural[1,1]",0.338518,0.00081983,0.0790804,0.0753685,0.217587,0.333814,0.476575,9554.05,6377.01,41.9217,1.00048,H5_recovery_positive_4,111,0,diag_e,4,2000,2000,0.95,0,0.759475848773048,True
"natural[1,2]",0.554788,0.00176895,0.18852,0.179076,0.288747,0.529835,0.902961,10871.5,5486.26,47.7023,0.999938,H5_recovery_positive_4,111,0,diag_e,4,2000,2000,0.95,0,0.759475848773048,True
"natural[1,3]",1.71065,0.00388755,0.367415,0.325807,1.16102,1.68211,2.37307,9439.21,5609.32,41.4179,1.00066,H5_recovery_positive_4,111,0,diag_e,4,2000,2000,0.95,0,0.759475848773048,True
"natural[2,1]",0.301912,0.000940623,0.0899962,0.0867257,0.164327,0.296588,0.455261,9087.14,5978.56,39.873,1.00072,H5_recovery_positive_4,111,0,diag_e,4,2000,2000,0.95,0,0.759475848773048,True
"natural[2,2]",0.490434,0.00167778,0.183398,0.168265,0.231732,0.464832,0.826502,11590.9,5843.21,50.859,1.00002,H5_recovery_positive_4,111,0,diag_e,4,2000,2000,0.95,0,0.759475848773048,True
"natural[2,3]",0.896091,0.00261254,0.24895,0.220644,0.503791,0.891208,1.31755,8990.36,6179.28,39.4484,1.00144,H5_recovery_positive_4,111,0,diag_e,4,2000,2000,0.95,0,0.759475848773048,True
"natural[3,1]",0.229024,0.00115453,0.0812016,0.079457,0.105247,0.224051,0.369908,5028.62,5778.83,22.0648,1.00044,H5_recovery_positive_4,111,0,diag_e,4,2000,2000,0.95,0,0.759475848773048,True
"natural[3,2]",0.305144,0.0012281,0.109424,0.102742,0.151587,0.293269,0.500172,7866.89,5270.69,34.5187,1.0001,H5_recovery_positive_4,111,0,diag_e,4,2000,2000,0.95,0,0.759475848773048,True
"natural[3,3]",0.884868,0.00325031,0.248288,0.23477,0.48409,0.88671,1.29066,5674.95,6464.25,24.9008,1.00037,H5_recovery_positive_4,111,0,diag_e,4,2000,2000,0.95,0,0.759475848773048,True
"natural[4,1]",0.273989,0.00082316,0.0737736,0.0707914,0.160232,0.271644,0.399488,8170.78,5736.07,35.8521,1.00004,H5_recovery_positive_4,111,0,diag_e,4,2000,2000,0.95,0,0.759475848773048,True
"natural[4,2]",0.439156,0.00133092,0.12621,0.120831,0.257698,0.426086,0.66737,8602.58,6002.65,37.7468,0.999925,H5_recovery_positive_4,111,0,diag_e,4,2000,2000,0.95,0,0.759475848773048,True
"natural[4,3]",1.7159,0.00400319,0.347561,0.325407,1.15694,1.70664,2.30473,7603.99,6103.62,33.3652,1.00028,H5_recovery_positive_4,111,0,diag_e,4,2000,2000,0.95,0,0.759475848773048,True
"natural[5,1]",0.2007,0.00140993,0.0825603,0.078911,0.0817711,0.191294,0.347908,3529.57,5221.07,15.4872,1.00021,H5_recovery_positive_4,111,0,diag_e,4,2000,2000,0.95,0,0.759475848773048,True
"natural[5,2]",0.223087,0.00100145,0.0846056,0.0833582,0.101943,0.213903,0.376601,7017.92,5989.74,30.7936,1.00011,H5_recovery_positive_4,111,0,diag_e,4,2000,2000,0.95,0,0.759475848773048,True
"natural[5,3]",1.64683,0.00482997,0.403387,0.346929,1.0315,1.61946,2.35351,7280.53,5949.62,31.9459,1.00038,H5_recovery_positive_4,111,0,diag_e,4,2000,2000,0.95,0,0.759475848773048,True
"natural[6,1]",0.22227,0.00110609,0.080262,0.0781391,0.102556,0.217799,0.361037,5156.8,4989.07,22.6273,1.00013,H5_recovery_positive_4,111,0,diag_e,4,2000,2000,0.95,0,0.759475848773048,True
"natural[6,2]",0.317568,0.00178572,0.122378,0.112829,0.149482,0.300843,0.545573,4731.48,5336.87,20.761,1.00048,H5_recovery_positive_4,111,0,diag_e,4,2000,2000,0.95,0,0.759475848773048,True
"natural[6,3]",0.665955,0.00410728,0.214977,0.226759,0.320258,0.665074,1.0084,2837.09,5586.04,12.4487,1.00062,H5_recovery_positive_4,111,0,diag_e,4,2000,2000,0.95,0,0.759475848773048,True
"natural[7,1]",0.27393,0.00106325,0.0885305,0.0853766,0.13771,0.26868,0.42729,6763.19,5119.53,29.6759,1.00035,H5_recovery_positive_4,111,0,diag_e,4,2000,2000,0.95,0,0.759475848773048,True
"natural[7,2]",0.318489,0.00118435,0.120825,0.11724,0.146448,0.303271,0.534008,9813.72,5717.17,43.0611,1.00019,H5_recovery_positive_4,111,0,diag_e,4,2000,2000,0.95,0,0.759475848773048,True
"natural[7,3]",1.03766,0.00319019,0.28703,0.256811,0.573372,1.04072,1.50946,7830.71,5682.42,34.36,1.00066,H5_recovery_positive_4,111,0,diag_e,4,2000,2000,0.95,0,0.759475848773048,True
"natural[8,1]",0.209952,0.00106491,0.0737696,0.0708004,0.0999702,0.203104,0.339541,4875.25,6022.04,21.3919,1.00015,H5_recovery_positive_4,111,0,diag_e,4,2000,2000,0.95,0,0.759475848773048,True
"natural[8,2]",0.256685,0.000929874,0.0826786,0.0811517,0.133414,0.249204,0.401998,7825.59,5952.13,34.3375,1.00029,H5_recovery_positive_4,111,0,diag_e,4,2000,2000,0.95,0,0.759475848773048,True
"natural[8,3]",1.87697,0.00462662,0.39987,0.349344,1.29076,1.83363,2.5908,8115.9,5861.16,35.6114,1.00017,H5_recovery_positive_4,111,0,diag_e,4,2000,2000,0.95,0,0.759475848773048,True
"natural[9,1]",0.24709,0.000691854,0.0598335,0.0597177,0.154375,0.243915,0.348965,7467.28,6658.32,32.7653,0.999995,H5_recovery_positive_4,111,0,diag_e,4,2000,2000,0.95,0,0.759475848773048,True
