parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,divergences,metric,chains,warmup_per_chain,draws_per_chain,adapt_delta,max_depth_hits,min_bfmi,passed
mu[1],-1.83064,0.0109417,0.361402,0.350817,-2.46062,-1.8066,-1.27953,1101.96,3058.23,0.351875,1.00456,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
mu[2],-1.2456,0.0031189,0.165711,0.16968,-1.52355,-1.24053,-0.986285,2839.29,4099.31,0.90663,1.00134,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
mu[3],2.06157,0.00518245,0.278922,0.277791,1.64036,2.03981,2.55249,2949.89,4808.21,0.941947,1.00151,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
mu[4],0.579279,0.00215919,0.143329,0.139523,0.347462,0.575824,0.823361,4452.48,5425.24,1.42175,1.00104,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
tau[1],1.11235,0.0113229,0.365693,0.345278,0.510982,1.11004,1.71212,1100.97,674.398,0.351558,1.00159,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
tau[2],1.15928,0.00360679,0.143297,0.140989,0.936647,1.15198,1.4042,1560.98,3213.4,0.498445,1.00072,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
tau[3],1.32115,0.00370397,0.21951,0.213408,0.998811,1.30275,1.70988,3320.67,4232.99,1.06034,1.00194,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
tau[4],1.09298,0.00269243,0.17853,0.172503,0.831145,1.07768,1.41267,4414.94,5183.37,1.40976,1.00007,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[1,1]",0.221835,0.00336414,0.195239,0.131659,0.0272297,0.153209,0.654664,3911.95,5697.15,1.24915,1.00005,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[1,2]",0.66831,0.00562265,0.438227,0.366947,0.15831,0.567514,1.51153,5049.75,5030.09,1.61247,1.00126,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[1,3]",2.196,0.0107704,0.825087,0.791673,1.05787,2.07057,3.64712,6732.08,5447.16,2.14966,1.00055,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[1,4]",0.223801,0.00459609,0.361984,0.22294,-0.28774,0.211557,0.779544,6936.65,4062.9,2.21498,1.00072,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[2,1]",0.195401,0.00256216,0.15784,0.117503,0.0283164,0.150394,0.528322,3255.09,4379.65,1.0394,1.00122,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[2,2]",0.206485,0.00177637,0.145284,0.120878,0.0429153,0.171345,0.49597,5747.43,5804.92,1.83525,0.999948,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[2,3]",2.19937,0.0130382,1.02511,0.961807,0.835742,2.03828,4.13987,7022.36,5452.44,2.24235,1.0005,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[2,4]",0.247918,0.00965391,0.798629,0.652701,-0.886604,0.135192,1.72496,8078.36,5001.97,2.57955,1.00045,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[3,1]",0.285203,0.00386067,0.196814,0.183003,0.0491379,0.239711,0.678466,2257.26,4001.76,0.720779,1.0019,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[3,2]",0.104139,0.00105262,0.0871055,0.05452,0.0222107,0.0804878,0.274773,5871.67,6474.44,1.87492,0.999804,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[3,3]",2.36781,0.0148651,1.24098,1.26608,0.560014,2.26917,4.56906,7186.36,6222.02,2.29472,1.00036,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[3,4]",1.27237,0.00853456,0.845653,0.788716,0.07092,1.18974,2.77547,10761.9,6024.49,3.43645,1.0007,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[4,1]",0.0918184,0.00135594,0.0812587,0.0558894,0.0123388,0.0712898,0.238678,3121.91,5388.22,0.996876,1.00177,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[4,2]",0.361441,0.00242582,0.21502,0.185748,0.107997,0.314073,0.781696,7283.93,6567.71,2.32588,1.00031,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[4,3]",3.04738,0.0113232,0.982053,0.960578,1.62252,2.96223,4.81859,7818.52,6431.3,2.49658,0.999862,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[4,4]",0.865563,0.00672235,0.545095,0.434199,0.225445,0.73788,1.92799,7721.82,5685.56,2.4657,1.00068,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[5,1]",0.234214,0.00313833,0.182521,0.136806,0.0364082,0.179268,0.620783,2938.38,5027.77,0.938272,1.00034,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[5,2]",0.235249,0.00310411,0.212414,0.155964,0.025957,0.177279,0.652873,3559.08,4405.32,1.13647,0.999842,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[5,3]",1.07417,0.0176509,1.02743,0.655228,-0.00291926,0.772202,3.24152,4519.82,4189.94,1.44325,1.00021,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[5,4]",-0.232608,0.0111431,0.86596,0.691718,-1.5226,-0.269245,1.34069,6887.34,4817.06,2.19924,1.00002,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[6,1]",0.177929,0.00183137,0.127944,0.104212,0.0297413,0.148848,0.426402,4445.34,5626.0,1.41947,1.00063,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[6,2]",0.270753,0.00208102,0.17334,0.140705,0.0712653,0.230691,0.60801,5787.57,5106.34,1.84806,0.999916,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[6,3]",2.3807,0.0130394,0.955235,0.92252,1.06597,2.26046,4.15989,6162.37,4971.43,1.96774,1.00017,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[6,4]",0.352469,0.00727755,0.578947,0.433162,-0.395741,0.252379,1.43898,7593.9,4978.54,2.42485,1.00028,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[7,1]",0.143768,0.00249535,0.124742,0.0875381,0.0174267,0.1095,0.39118,2244.44,4929.53,0.716684,1.00069,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[7,2]",0.343198,0.00160954,0.165544,0.149157,0.132227,0.313531,0.653153,10839.7,5742.27,3.4613,1.00004,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[7,3]",3.53149,0.0116058,1.07131,1.04103,1.91647,3.4532,5.39335,9155.02,6410.48,2.92335,1.00032,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[7,4]",2.0831,0.00788675,0.777263,0.751366,0.957108,2.00574,3.47066,11111.6,5968.2,3.54813,1.00021,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[8,1]",0.240508,0.00333691,0.179419,0.154778,0.032331,0.196855,0.605988,2563.73,4050.63,0.818641,1.00275,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[8,2]",0.127407,0.000938328,0.0823824,0.0667102,0.0340637,0.109,0.28381,6847.57,5950.86,2.18654,1.00022,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[8,3]",2.63377,0.013723,1.0989,1.05439,1.08485,2.50344,4.64411,7216.24,5572.4,2.30426,1.00059,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[8,4]",0.854852,0.0088956,0.833804,0.756314,-0.339965,0.750172,2.39594,9998.39,5876.61,3.19265,1.0008,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[9,1]",0.279667,0.00424404,0.202467,0.184408,0.0404321,0.229225,0.702842,2123.83,3949.68,0.678171,1.00246,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[9,2]",0.0811106,0.000630083,0.0575234,0.0455226,0.0178381,0.0668864,0.195091,7120.87,5717.38,2.27381,1.00001,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[9,3]",2.3552,0.0146642,1.20935,1.16523,0.602943,2.2199,4.53165,7560.83,5606.05,2.41429,1.00017,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[9,4]",0.591667,0.0100519,0.960385,0.921012,-0.832443,0.510031,2.27542,9977.18,5002.8,3.18587,0.999807,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[10,1]",0.328044,0.00439366,0.212684,0.218099,0.0559693,0.290193,0.742765,2049.77,3876.55,0.654523,1.00189,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[10,2]",0.119446,0.00123581,0.104336,0.0670539,0.0216857,0.0887623,0.323296,5908.36,5843.09,1.88663,1.00013,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[10,3]",2.10587,0.0160076,1.28318,1.28149,0.345291,1.95804,4.4299,6989.14,5808.22,2.23174,1.00034,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[10,4]",0.85301,0.00971034,0.94462,0.880405,-0.527214,0.754254,2.52642,10289.8,5862.07,3.28568,1.0007,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[11,1]",0.14116,0.000982702,0.0700603,0.0633868,0.0453426,0.131785,0.265044,4739.07,5106.19,1.51326,0.999988,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[11,2]",1.52375,0.0115952,0.875618,0.786978,0.430146,1.36567,3.14328,4662.74,4205.43,1.48889,1.00069,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[11,3]",0.247314,0.00236801,0.187336,0.127001,-0.0917053,0.282732,0.460617,6636.92,5889.93,2.11927,1.00077,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[11,4]",-0.268069,0.00543386,0.356878,0.256357,-0.959398,-0.166962,0.0998792,5133.01,4821.68,1.63905,1.00014,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[12,1]",0.244855,0.00349508,0.179549,0.147356,0.0379394,0.198994,0.615706,2326.58,4360.1,0.742913,1.00102,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[12,2]",0.135444,0.00167135,0.119177,0.08053,0.0217601,0.102295,0.359414,4438.5,6184.25,1.41728,1.00152,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[12,3]",1.87675,0.0168126,1.21039,1.13066,0.338519,1.65676,4.16466,5803.08,5802.23,1.85302,1.00038,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[12,4]",0.306595,0.0102391,0.880779,0.708543,-0.930584,0.174818,1.92603,8587.25,5000.25,2.74205,1.00125,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
"natural[13,1]",0.122058,0.00131937,0.0912756,0.0724003,0.020318,0.10217,0.293771,4536.28,4871.93,1.44851,0.999959,HPreference_train_noage,111,1,diag_e,4,2000,2000,0.99,0,0.6011515484200066,False
