run,model,participant_id,n,posterior_draws,log_loss,brier,accuracy
H7_train_age,H7,sub-10317,15,32000,0.3667112788637262,0.11655668093256082,0.8666666666666667
H7_train_age,H7,sub-10369,15,32000,0.6313391319612272,0.2224388844749607,0.5333333333333333
H7_train_age,H7,sub-10402,42,32000,0.628795263532493,0.21921560343495677,0.6428571428571429
H7_train_age,H7,sub-10418,42,32000,0.5894163677110018,0.21612575125360584,0.5714285714285714
H7_train_age,H7,sub-10462,14,32000,0.6301973222628414,0.21887067069640137,0.6428571428571429
H7_train_age,H7,sub-10478,41,32000,0.5345261054571188,0.18401916582904232,0.6829268292682927
H7_train_age,H7,sub-10486,15,32000,0.42061949852133995,0.14945255909240815,0.6
H7_train_age,H7,sub-10529,40,32000,0.6375982632930559,0.22302224634054285,0.575
H7_train_age,H7,sub-10541,42,32000,0.6546338894638026,0.2315800058727759,0.5238095238095238
H7_train_age,H7,sub-10555,14,32000,0.6545122993918772,0.23192671980025417,0.5714285714285714
H7_train_age,H7,sub-10559,40,32000,0.4650954754311428,0.15640602127502687,0.75
H7_train_age,H7,sub-10572,42,32000,0.7410093973166861,0.27016025760066437,0.5238095238095238
H7_train_age,H7,sub-10581,41,32000,0.5713466652316269,0.18820258826041558,0.7073170731707317
H7_train_age,H7,sub-10584,41,32000,0.7365587102717017,0.2714691415143421,0.3902439024390244
H7_train_age,H7,sub-10585,42,32000,0.6462125370725561,0.22613205301352748,0.6428571428571429
H7_train_age,H7,sub-10589,42,32000,0.6517885114314123,0.21041884351075643,0.6190476190476191
H7_train_age,H7,sub-10590,42,32000,0.4943445149121324,0.16389602308472956,0.7619047619047619
H7_train_age,H7,sub-10596,41,32000,0.4159338067832237,0.1299531617105954,0.8292682926829268
H7_train_age,H7,sub-10603,42,32000,0.7313969215983768,0.25249544192620244,0.7380952380952381
H7_train_age,H7,sub-10606,41,32000,0.3587550199241882,0.12238650607852658,0.6829268292682927
H7_train_age,H7,sub-10608,15,32000,0.15875599076347685,0.04644965521513136,0.9333333333333333
H7_train_age,H7,sub-10617,15,32000,0.7533366776017197,0.2622162522098228,0.6
H7_train_age,H7,sub-10636,42,32000,0.4585314456324222,0.16303151814792688,0.6190476190476191
H7_train_age,H7,sub-10638,41,32000,0.38383480521965563,0.13307064655500028,0.6585365853658537
H7_train_age,H7,sub-10640,41,32000,0.7481651342042804,0.25993144416990815,0.6097560975609756
H7_train_age,H7,sub-10641,15,32000,0.665365831015302,0.2394620412838316,0.5333333333333333
H7_train_age,H7,sub-10642,42,32000,0.2011444254874355,0.05211554284830547,0.9523809523809523
H7_train_age,H7,sub-10644,41,32000,0.266196947053154,0.07632883091769085,0.926829268292683
H7_train_age,H7,sub-10647,42,32000,0.4067953218245834,0.1293893890940553,0.8095238095238095
H7_train_age,H7,sub-10649,39,32000,0.47042956115761275,0.15179782236410008,0.6410256410256411
H7_train_age,H7,sub-10652,42,32000,0.6759126550518584,0.23466317258165761,0.5476190476190477
H7_train_age,H7,sub-10656,42,32000,0.45837948209932494,0.14654280759436036,0.8095238095238095
H7_train_age,H7,sub-10661,42,32000,0.4790424728081468,0.15948187363294977,0.6666666666666666
