parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,divergences,metric,chains,warmup_per_chain,draws_per_chain,adapt_delta,max_depth_hits,min_bfmi,passed
"natural[4,3]",0.535844,0.00304583,0.301505,0.273514,0.137262,0.486659,1.08708,10000.3,6060.94,63.0387,1.00084,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[5,1]",0.278316,0.00103032,0.0921255,0.086612,0.143235,0.269836,0.442039,8551.97,5617.44,53.9087,1.00063,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[5,2]",0.260074,0.00101653,0.0990361,0.0936892,0.122711,0.247845,0.444391,9724.8,5984.99,61.3018,0.999876,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[5,3]",1.41088,0.00696737,0.719375,0.689186,0.430608,1.31195,2.7531,11953.5,6029.67,75.3507,1.00014,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[6,1]",0.255919,0.00113935,0.0789986,0.0723075,0.138754,0.248353,0.395597,5065.25,5445.35,31.9296,1.00036,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[6,2]",0.217892,0.000929052,0.0777706,0.0757508,0.104423,0.210729,0.356443,6809.92,5033.53,42.9274,1.00131,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[6,3]",1.78089,0.00849661,0.744235,0.695439,0.743649,1.67647,3.14323,8627.8,5375.4,54.3867,1.00022,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[7,1]",0.274637,0.00100853,0.0836549,0.0787822,0.15014,0.269174,0.422024,7216.89,5426.21,45.4928,1.00043,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[7,2]",0.260181,0.000969357,0.0974714,0.0933438,0.121493,0.249556,0.436034,9537.16,5022.31,60.119,1.00063,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[7,3]",1.47191,0.00762781,0.73702,0.683505,0.471324,1.37082,2.80921,10917.0,4659.46,68.8172,1.00046,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[8,1]",0.226793,0.00127243,0.0868429,0.0810345,0.102948,0.217709,0.386273,4985.84,4501.79,31.4291,1.00075,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[8,2]",0.173171,0.000741337,0.0661389,0.0619919,0.0825219,0.163294,0.29295,7902.99,6133.54,49.8178,1.00051,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[8,3]",1.99905,0.00878618,0.841531,0.807611,0.8195,1.89056,3.57767,10223.3,5626.39,64.4443,1.00081,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[9,1]",0.282674,0.000951581,0.082508,0.0781473,0.159083,0.276068,0.429064,7627.02,6088.57,48.0782,1.00026,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[9,2]",0.254709,0.00099406,0.0915049,0.0878216,0.122524,0.244355,0.417007,8251.16,5712.73,52.0125,1.00044,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[9,3]",1.07536,0.0058478,0.561298,0.518646,0.321498,0.989754,2.12758,10137.2,5699.35,63.9015,1.00101,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[10,1]",0.318912,0.00101398,0.0873663,0.0825901,0.185448,0.312422,0.470382,7435.06,5817.78,46.8681,1.00021,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[10,2]",0.419284,0.00185374,0.176788,0.164172,0.177994,0.394725,0.74543,8714.71,5633.68,54.9346,1.00022,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[10,3]",0.737395,0.00582584,0.49184,0.390436,0.175791,0.625116,1.67312,8836.18,4996.97,55.7003,1.00095,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[11,1]",0.220933,0.00140893,0.0772118,0.0727035,0.109678,0.213763,0.358573,3089.04,3649.22,19.4723,1.00094,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[11,2]",0.217667,0.00113908,0.0853332,0.0805861,0.0966555,0.208516,0.37019,5480.8,5454.7,34.5491,1.00081,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[11,3]",1.42001,0.00905717,0.717902,0.640503,0.49277,1.30619,2.76961,7271.47,5914.39,45.8369,1.00025,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[12,1]",0.249226,0.000967366,0.0793724,0.077302,0.128282,0.244709,0.387387,6062.67,5615.64,38.217,1.00037,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[12,2]",0.280868,0.00120603,0.108091,0.0999041,0.134816,0.26673,0.476091,7738.91,5151.8,48.7835,1.00082,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[12,3]",1.94562,0.00716408,0.726708,0.675185,0.927445,1.8534,3.27931,11415.5,5524.16,71.9596,0.99969,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[13,1]",0.34369,0.00180628,0.0930071,0.0883118,0.20969,0.332843,0.51134,2549.21,5089.24,16.0694,1.00038,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[13,2]",0.312788,0.00123889,0.0992082,0.0986101,0.165925,0.304302,0.491168,6265.59,4854.27,39.4962,1.00169,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[13,3]",2.12117,0.0106461,0.724736,0.703353,1.08674,2.03942,3.43179,4867.43,5059.32,30.6826,1.00017,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[14,1]",0.259901,0.00143099,0.0896716,0.0808918,0.135127,0.248504,0.421206,4277.58,4520.42,26.9644,1.00106,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[14,2]",0.196598,0.000814808,0.0698368,0.0671918,0.0971658,0.188329,0.323552,6977.75,6203.67,43.9853,1.00069,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[14,3]",1.85799,0.00945531,0.789223,0.730927,0.767977,1.75052,3.28271,8023.86,4990.35,50.5797,1.00082,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[15,1]",0.31512,0.000836056,0.0767371,0.0722905,0.1976,0.310675,0.447039,8585.64,6102.78,54.1209,1.00077,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[15,2]",0.311187,0.00105598,0.104989,0.102362,0.159694,0.300906,0.502577,9310.1,5233.24,58.6877,1.0001,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[15,3]",1.5724,0.00660572,0.622365,0.573297,0.717395,1.4889,2.70695,10461.9,5300.15,65.9483,1.0001,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[16,1]",0.281932,0.00148433,0.0870495,0.080766,0.153307,0.274283,0.439403,3460.46,4859.6,21.8135,1.00129,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[16,2]",0.290738,0.00136058,0.105458,0.104546,0.138888,0.280261,0.48253,5810.1,5483.48,36.6249,1.0001,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[16,3]",0.799298,0.00594971,0.487283,0.40902,0.218313,0.696163,1.72047,8419.96,5383.06,53.0766,1.00045,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[17,1]",0.316487,0.00171259,0.0941367,0.0906354,0.172224,0.310592,0.481095,3033.65,5304.5,19.1231,1.00074,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[17,2]",0.264767,0.00133485,0.100867,0.0985702,0.118784,0.255544,0.444295,5453.35,5725.6,34.3761,1.00061,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[17,3]",0.585495,0.00558447,0.417546,0.314613,0.134933,0.486228,1.36146,8243.06,5141.2,51.9614,1.00038,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[18,1]",0.303759,0.000911128,0.0797959,0.0740954,0.18496,0.296828,0.44741,8277.03,5062.98,52.1756,1.001,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[18,2]",0.351591,0.00106716,0.108381,0.104811,0.189182,0.342575,0.540282,9908.18,5100.45,62.4578,1.00068,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[18,3]",1.44881,0.00608811,0.558876,0.502621,0.677068,1.37589,2.45857,10153.3,5105.26,64.0032,0.999795,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[19,1]",0.273217,0.00132318,0.090933,0.0826222,0.138909,0.265462,0.432427,4929.31,5022.69,31.0727,1.00045,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[19,2]",0.193097,0.000759091,0.0699495,0.0673228,0.0935936,0.18459,0.321079,8231.72,5869.36,51.8899,1.00044,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[19,3]",1.81365,0.00908076,0.77064,0.730072,0.722889,1.73045,3.23622,8347.81,5217.22,52.6217,1.00005,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[20,1]",0.29968,0.00109409,0.0889231,0.0819976,0.169847,0.290363,0.458585,6885.54,6194.74,43.4041,1.00117,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[20,2]",0.313789,0.00105861,0.10542,0.101309,0.160403,0.304994,0.503792,9676.82,5291.56,60.9994,1.00062,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[20,3]",1.45589,0.00782208,0.645165,0.568457,0.603952,1.36175,2.67751,8969.91,4378.43,56.5432,1.0006,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[21,1]",0.314979,0.000912457,0.0892811,0.081747,0.180014,0.307227,0.472932,9689.77,5661.38,61.081,1.0011,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[21,2]",0.42469,0.00145806,0.152657,0.144309,0.206591,0.409471,0.69653,10272.4,4532.37,64.7536,1.0012,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[21,3]",1.14239,0.0054549,0.562922,0.519208,0.37968,1.07274,2.15836,12535.9,5492.63,79.0222,1.00045,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[22,1]",0.295222,0.00107727,0.0916043,0.0858659,0.161087,0.286483,0.463675,7721.89,5916.03,48.6762,1.00071,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[22,2]",0.274349,0.00113018,0.111673,0.104885,0.120174,0.259543,0.480491,9203.88,4663.34,58.0181,0.999994,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[22,3]",0.941296,0.00644019,0.585736,0.53345,0.218041,0.830115,2.05238,10310.7,5284.84,64.9954,1.00076,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[23,1]",0.429447,0.00118882,0.0839082,0.0826491,0.301195,0.425036,0.577649,4918.59,4778.59,31.0051,1.0008,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[23,2]",0.628071,0.00163827,0.164164,0.158445,0.386751,0.614253,0.922619,9863.54,6575.08,62.1764,1.00021,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[23,3]",0.892302,0.00507631,0.388318,0.355695,0.356719,0.839101,1.59817,6361.23,5251.05,40.099,1.00032,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[24,1]",0.303141,0.00133871,0.0869176,0.0837152,0.169417,0.299254,0.455605,4164.85,5974.53,26.2538,1.00156,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[24,2]",0.451292,0.00261782,0.177092,0.168004,0.212017,0.423757,0.783072,4721.85,5892.21,29.765,1.00088,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[24,3]",0.491593,0.003823,0.312294,0.25513,0.121342,0.430971,1.06776,7173.3,5769.76,45.218,1.00113,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[25,1]",0.315458,0.00131765,0.0913566,0.0837706,0.183716,0.306472,0.478654,4978.79,5496.92,31.3846,1.00076,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[25,2]",0.262458,0.00111513,0.0874502,0.0856117,0.131153,0.256686,0.418602,6058.52,5143.92,38.1908,1.00073,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[25,3]",1.1907,0.00723441,0.591124,0.51835,0.416396,1.09033,2.30901,8257.3,5196.2,52.0512,1.00006,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[26,1]",0.272406,0.00104178,0.0909189,0.0860391,0.137966,0.266002,0.434796,7610.74,6237.62,47.9755,1.00123,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[26,2]",0.332466,0.0014481,0.13662,0.121073,0.151546,0.311976,0.584698,9708.86,5836.64,61.2013,1.00059,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[26,3]",1.35843,0.00711527,0.68289,0.624723,0.442436,1.25023,2.64251,10719.5,5231.2,67.5722,1.0003,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[27,1]",0.289905,0.00157907,0.0834176,0.0801878,0.16432,0.283406,0.439043,2818.7,4809.61,17.7681,1.00101,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[27,2]",0.355549,0.00187279,0.130554,0.128782,0.16663,0.342298,0.586711,4665.33,5406.12,29.4087,1.00057,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[27,3]",0.528778,0.00450218,0.341343,0.276555,0.136553,0.453121,1.18673,6286.9,4999.79,39.6305,1.00045,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[28,1]",0.263316,0.00151113,0.0948697,0.0861824,0.127289,0.253662,0.439456,4120.54,4573.7,25.9745,1.00104,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[28,2]",0.165328,0.000773447,0.0622025,0.0593534,0.0764332,0.156606,0.278813,6504.67,6527.12,41.0032,1.00066,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[28,3]",1.55134,0.00846631,0.770254,0.723403,0.509723,1.44033,2.95385,9450.75,5569.46,59.5743,1.00114,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[29,1]",0.279092,0.000837684,0.0735566,0.0677285,0.168845,0.273596,0.409452,7960.3,5761.14,50.179,0.999987,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[29,2]",0.312363,0.00099602,0.0995686,0.0981773,0.166014,0.302782,0.486181,9518.36,5439.59,60.0005,1.00005,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[29,3]",1.83332,0.00742192,0.667114,0.613221,0.92628,1.74226,3.05535,9558.57,5852.51,60.254,1.00081,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[30,1]",0.356112,0.000885698,0.0800639,0.0765492,0.232547,0.351221,0.494386,8261.66,6010.82,52.0787,1.00091,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[30,2]",0.451439,0.00124316,0.132264,0.129381,0.258389,0.439149,0.685851,11008.3,6448.83,69.3924,1.00012,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[30,3]",1.00732,0.0045352,0.443388,0.401166,0.404062,0.953942,1.8115,9882.86,5915.87,62.2982,0.999954,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[31,1]",0.208077,0.00124983,0.0744529,0.0719997,0.0984168,0.20143,0.338298,3601.54,5339.57,22.7029,0.999946,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[31,2]",0.236797,0.00118477,0.0876152,0.0797791,0.118121,0.223886,0.397255,5699.54,5636.18,35.9279,1.00075,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[31,3]",2.62732,0.00842232,0.815592,0.788288,1.44948,2.53859,4.08427,10076.3,5935.31,63.5176,1.00109,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[32,1]",0.231641,0.00116436,0.0793634,0.0743347,0.116011,0.225405,0.368631,5013.82,5057.83,31.6054,1.00034,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[32,2]",0.263364,0.0011053,0.102181,0.0954835,0.120196,0.250555,0.447485,8331.78,6144.88,52.5207,0.999885,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[32,3]",1.6757,0.00778147,0.716299,0.64678,0.724041,1.55898,2.99972,10597.4,5686.45,66.8024,1.0002,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[33,1]",0.296287,0.00117703,0.0849214,0.0803995,0.167876,0.289291,0.445079,5342.42,5361.12,33.6768,1.00033,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[33,2]",0.256815,0.000895129,0.0804126,0.0794134,0.138029,0.250205,0.400724,7451.87,5358.68,46.974,1.00206,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[33,3]",1.96673,0.00852095,0.7146,0.676845,0.968174,1.87248,3.26784,7817.0,5428.92,49.2757,1.00003,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[34,1]",0.244082,0.00128196,0.0858357,0.0808204,0.117572,0.23636,0.396051,4789.08,4842.66,30.1887,1.00055,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[34,2]",0.22359,0.000908573,0.0811665,0.0800719,0.106158,0.215418,0.3691,7611.29,5010.29,47.979,1.00029,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[34,3]",1.84244,0.00903624,0.830079,0.762121,0.723232,1.7146,3.40485,9719.48,5957.43,61.2683,1.00001,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[35,1]",0.328443,0.000865634,0.0914129,0.0861529,0.186008,0.322326,0.488354,10925.7,5744.06,68.8717,1.00049,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[35,2]",0.474524,0.00185169,0.192172,0.177155,0.215245,0.445217,0.835215,10323.1,5922.67,65.0734,0.999934,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[35,3]",0.879942,0.00559884,0.519702,0.452569,0.215944,0.786291,1.84438,10228.2,5585.41,64.4751,1.00045,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[36,1]",0.26648,0.000905041,0.076341,0.0736805,0.148272,0.262651,0.399555,7089.68,5603.72,44.6909,1.00146,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[36,2]",0.318587,0.00127686,0.117416,0.111384,0.152796,0.305055,0.527646,8069.94,5838.04,50.8701,1.0007,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[36,3]",0.964684,0.00610527,0.510128,0.440939,0.316576,0.875762,1.89922,8354.36,5440.01,52.663,1.0,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[37,1]",0.267269,0.00112592,0.0815063,0.0735992,0.146578,0.259583,0.412396,5524.33,5685.5,34.8235,1.00078,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[37,2]",0.249276,0.000890929,0.0850484,0.0818968,0.12388,0.240474,0.403359,8658.7,5441.4,54.5815,0.999841,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[37,3]",1.75077,0.00798069,0.708678,0.646403,0.793174,1.65261,3.08314,8988.87,4933.3,56.6628,1.00042,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[38,1]",0.26101,0.0012285,0.078178,0.0722824,0.141862,0.255454,0.400464,4247.53,5253.64,26.775,1.00042,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[38,2]",0.275082,0.00127031,0.10371,0.0977977,0.12556,0.262376,0.464705,6346.23,4944.07,40.0045,1.00146,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
"natural[38,3]",0.989791,0.00670503,0.556672,0.468869,0.29984,0.887029,2.04474,8828.21,4667.32,55.65,1.00073,H5_recovery_negative_1,111,0,diag_e,4,2000,2000,0.95,0,0.7009770817810824,True
