parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,divergences,metric,chains,warmup_per_chain,draws_per_chain,adapt_delta,max_depth_hits,min_bfmi,passed
"natural[2,3]",1.87836,0.0125306,0.855071,0.670556,0.949564,1.64651,3.57586,6648.23,4603.63,3.43392,1.00018,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[3,1]",0.0282206,0.000666135,0.042559,0.0163853,0.00209245,0.0165971,0.0867052,5743.41,5582.67,2.96656,1.00011,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[3,2]",0.401469,0.00470117,0.405438,0.22683,0.0630594,0.271588,1.1723,6030.96,5177.2,3.11509,1.00089,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[3,3]",1.6044,0.0118091,0.882774,0.711359,0.677935,1.35366,3.38119,7484.4,5184.95,3.86581,1.00008,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[4,1]",0.0285257,0.00109376,0.064295,0.0132059,0.00121508,0.0128686,0.0973426,3547.65,3506.94,1.83242,1.00066,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[4,2]",1.41901,0.0173604,1.05779,0.923093,0.13592,1.18775,3.47317,2736.79,2527.79,1.4136,1.00012,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[4,3]",0.50379,0.00813489,0.398524,0.135791,0.180766,0.452618,0.940453,5544.27,2199.77,2.86371,1.00069,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[5,1]",0.0190156,0.000360505,0.0264525,0.0108301,0.000694958,0.0094677,0.0714983,5295.44,5362.91,2.73518,1.00096,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[5,2]",5.77595,0.104215,7.40438,2.77914,1.10108,3.727,16.8384,7239.16,5470.68,3.73914,1.00071,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[5,3]",2.30626,0.0111719,0.936623,0.891049,1.09304,2.14822,4.08338,9082.23,4943.04,4.69112,1.00141,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[6,1]",0.0487773,0.000994165,0.0737873,0.0247965,0.00206566,0.0223309,0.183511,5817.11,5305.57,3.00463,1.00046,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[6,2]",0.833778,0.0134047,1.00571,0.441733,0.0888547,0.451483,2.93892,3477.29,5394.1,1.79608,1.00017,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[6,3]",1.56818,0.0207098,0.929054,0.635379,0.708437,1.24443,3.53524,3277.38,1298.37,1.69282,1.00028,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[7,1]",0.0718118,0.00108285,0.0857933,0.0445914,0.00342549,0.0398008,0.250825,5119.1,5177.36,2.6441,1.00063,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[7,2]",0.368502,0.00294941,0.26731,0.193242,0.0951737,0.294885,0.899435,5894.25,2059.15,3.04448,1.00026,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[7,3]",2.3227,0.0131729,0.981744,0.909485,1.13007,2.10565,4.22724,6904.61,5185.07,3.56635,1.0004,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[8,1]",0.338283,0.00221639,0.169628,0.180778,0.0731847,0.334659,0.628513,5217.39,3388.24,2.69487,1.00038,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[8,2]",0.753573,0.00658548,0.576587,0.408797,0.168128,0.598888,1.87156,5934.16,5062.81,3.06509,1.00059,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[8,3]",1.78359,0.0146604,0.938427,0.72066,0.794947,1.51453,3.71233,5797.5,4067.88,2.9945,1.00042,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[9,1]",0.0212201,0.00015595,0.0109446,0.00711118,0.00556733,0.0199434,0.0406132,4543.79,2579.7,2.34694,1.00126,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[9,2]",8.35552,0.0756939,4.72503,4.77475,2.52771,7.50271,17.3225,3293.11,5065.3,1.70095,1.00223,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[9,3]",0.604107,0.00325866,0.166353,0.125595,0.241785,0.661727,0.776204,3152.29,4069.15,1.62821,1.00323,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[10,1]",0.0200467,0.000627965,0.0393742,0.00990865,0.000979241,0.00925843,0.0700221,4593.7,4687.6,2.37272,1.00014,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[10,2]",1.23614,0.0117095,0.854898,0.636422,0.297287,0.996065,2.93329,3833.04,2852.63,1.97983,1.00015,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[10,3]",0.355703,0.00342586,0.202095,0.13745,0.111945,0.36176,0.531622,6665.5,4275.43,3.44284,1.00013,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[11,1]",0.0388385,0.000647659,0.0456701,0.025459,0.00268509,0.0269419,0.114865,3998.9,4153.73,2.0655,1.00104,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[11,2]",0.823103,0.00524321,0.380471,0.352422,0.293629,0.774703,1.52266,4187.25,2609.29,2.16278,0.999812,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[11,3]",0.344376,0.00353711,0.189307,0.148526,0.107814,0.33559,0.577338,6907.07,3675.84,3.56762,1.00119,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[12,1]",0.0390765,0.00113941,0.0512479,0.0230956,0.00168293,0.0203203,0.142219,3917.24,1424.03,2.02332,1.00146,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[12,2]",0.835052,0.0108479,0.874037,0.469859,0.110514,0.519751,2.67289,3887.59,1454.56,2.008,1.00146,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[12,3]",1.54857,0.0146813,0.919642,0.668137,0.668538,1.24222,3.4429,4948.89,4161.89,2.55619,1.00068,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[13,1]",0.0240204,0.000368912,0.0281304,0.014758,0.00173126,0.0147574,0.0783093,4996.5,4404.32,2.58077,1.00087,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[13,2]",1.04237,0.00590601,0.543243,0.524329,0.344552,0.950096,2.06632,6693.62,5028.12,3.45737,1.0002,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[13,3]",2.87178,0.00990718,0.701542,0.563141,2.05207,2.70751,4.26465,7251.5,4381.17,3.74552,1.00057,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[14,1]",0.0102619,0.000119527,0.0103236,0.0069631,0.000869482,0.00714824,0.0297924,5983.49,5216.9,3.09057,1.00039,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[14,2]",2.85443,0.0104025,0.92489,0.877334,1.53421,2.7526,4.53148,7711.58,5911.08,3.98316,1.00118,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[14,3]",0.703739,0.000995302,0.0785089,0.0646828,0.606315,0.691074,0.843449,7329.42,5520.13,3.78576,1.00008,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[15,1]",0.0126499,0.000171888,0.0142654,0.0078816,0.00101627,0.00820664,0.039275,6148.5,5175.42,3.1758,1.0003,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[15,2]",1.46972,0.00687815,0.59144,0.595007,0.594672,1.42406,2.52492,6634.88,4733.75,3.42702,1.00043,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[15,3]",1.7326,0.00749244,0.49419,0.344295,1.21398,1.61532,2.64714,7519.97,4270.29,3.88419,1.00077,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[16,1]",0.0416308,0.000719454,0.0484591,0.0273857,0.00329612,0.0302025,0.112039,4487.42,4423.03,2.31783,1.00231,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[16,2]",0.908527,0.0110929,0.528394,0.519356,0.174051,0.840169,1.87956,2528.53,1640.21,1.30603,1.00184,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[16,3]",0.503259,0.0056452,0.306707,0.125833,0.220767,0.472656,0.794007,6117.11,3147.91,3.15959,1.0024,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[17,1]",0.0219607,0.000313398,0.0263274,0.0135394,0.00121211,0.0125719,0.0746426,6254.13,5078.24,3.23036,1.00067,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[17,2]",1.88825,0.0110219,1.10245,0.841856,0.694099,1.61418,4.03823,8584.03,6221.65,4.43379,1.00007,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[17,3]",2.65351,0.0106232,0.875564,0.837969,1.52682,2.50113,4.31254,8588.63,5024.46,4.43617,1.00016,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[18,1]",0.0031463,3.32458e-05,0.00290452,0.00219257,0.000261209,0.00225256,0.00910704,6601.16,5189.0,3.40961,1.00036,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[18,2]",16.8593,0.061699,6.02701,5.70803,8.4712,16.18,27.9104,9401.11,5668.47,4.85583,1.00097,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[18,3]",0.580474,0.000283618,0.0207018,0.0204631,0.546157,0.580559,0.613078,5427.12,2198.78,2.80319,1.0014,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[19,1]",0.0670626,0.0012815,0.0919377,0.038879,0.00318016,0.0359957,0.240529,6483.2,5450.31,3.34868,1.00085,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[19,2]",0.534415,0.00582574,0.478501,0.335095,0.0693059,0.381967,1.51245,4183.91,1664.25,2.16106,1.00035,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[19,3]",1.68823,0.0133365,0.908509,0.656897,0.745156,1.4117,3.56152,6414.01,4430.07,3.31294,1.00031,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[20,1]",0.0298822,0.000430381,0.0319487,0.0192929,0.00241985,0.0196711,0.090194,3648.05,4027.23,1.88428,1.0013,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[20,2]",0.525463,0.00222296,0.180121,0.171715,0.279949,0.49998,0.859138,7244.57,6198.22,3.74194,1.00062,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[20,3]",3.86243,0.0108029,0.93757,0.903382,2.52727,3.75176,5.57714,8698.28,5514.71,4.49281,1.00042,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[21,1]",0.0192486,0.000305509,0.0237452,0.0116128,0.00121207,0.0110831,0.064399,4705.92,4752.79,2.43069,1.00099,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[21,2]",1.60606,0.00801346,0.812135,0.660561,0.659338,1.43519,3.18862,9526.33,6463.25,4.9205,1.00047,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[21,3]",2.78168,0.00950203,0.858633,0.793603,1.66058,2.63139,4.42537,10359.7,6067.02,5.35098,1.00112,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[22,1]",0.057564,0.000604638,0.0422213,0.0319224,0.0101708,0.0480719,0.137639,4580.97,3612.81,2.36615,1.00122,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[22,2]",4.25362,0.0255257,1.98695,1.98144,1.47383,4.00328,7.90074,5478.44,4410.82,2.8297,1.00071,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[22,3]",0.77867,0.00139045,0.0993725,0.0705298,0.590381,0.802158,0.88484,6845.97,4670.58,3.53606,1.00036,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[23,1]",0.00643708,0.000133241,0.0088017,0.00411942,0.000475078,0.00416659,0.018837,5533.66,5380.04,2.85823,1.00053,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[23,2]",6.40082,0.0293332,2.59568,2.49586,2.47687,6.19631,10.9555,6742.44,3392.63,3.48258,1.00027,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[23,3]",0.667457,0.00156759,0.0827265,0.0374602,0.601366,0.657182,0.74864,7134.26,4357.98,3.68496,1.00112,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[24,1]",0.00283394,2.70368e-05,0.00246148,0.00197846,0.000271382,0.00214517,0.00781448,7353.87,5865.6,3.79839,1.00019,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[24,2]",8.4112,0.0217551,2.06392,2.03604,5.32123,8.26002,12.0568,9111.17,6270.9,4.70607,1.00011,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[24,3]",0.619959,0.000309295,0.0267294,0.0272672,0.576668,0.619558,0.664122,7489.66,7308.53,3.86853,0.999812,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[25,1]",0.00862624,9.45219e-05,0.00784454,0.00638293,0.000586243,0.00631,0.024379,5455.02,5594.91,2.81761,1.00003,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[25,2]",10.4795,0.0620146,5.18914,3.14896,5.50988,9.1768,19.6588,10725.5,5756.83,5.53992,0.999884,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[25,3]",0.827199,0.000616888,0.0591549,0.0612958,0.726555,0.828304,0.923125,9147.96,6606.02,4.72507,1.00001,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[26,1]",0.00716714,8.5188e-05,0.00728326,0.0048032,0.00055518,0.00482304,0.0220229,6307.76,4852.06,3.25806,0.999988,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[26,2]",4.13956,0.0121185,1.24453,1.15896,2.42334,3.97015,6.41472,9309.46,6128.72,4.80849,1.00053,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[26,3]",0.497766,0.00137005,0.112182,0.105698,0.284755,0.515131,0.648295,8289.69,4419.93,4.28176,1.00093,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[27,1]",0.0179205,0.000234328,0.0198885,0.0116934,0.00118565,0.0112279,0.0573479,6107.0,4469.58,3.15437,1.00074,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[27,2]",1.68526,0.0163595,1.28062,0.798484,0.512228,1.31206,4.08692,5967.31,5362.53,3.08221,1.00013,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[27,3]",2.1731,0.0123911,0.919871,0.861777,1.01111,1.98881,3.88683,6890.38,4274.63,3.55899,1.00077,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[28,1]",0.0565503,0.00142095,0.0911264,0.0254647,0.00274288,0.0245606,0.23532,5523.28,4490.19,2.85287,1.00176,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[28,2]",0.617949,0.00625311,0.477039,0.408482,0.10645,0.487552,1.58154,4313.24,4585.34,2.22786,1.00038,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[28,3]",1.81217,0.0153335,0.918709,0.627763,0.923014,1.50431,3.74965,5044.22,4429.07,2.60542,1.00122,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[29,1]",0.00735694,0.000123467,0.00955003,0.00440489,0.000443012,0.00427539,0.0241264,6674.14,5535.45,3.4473,1.00052,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[29,2]",4.29904,0.0193487,1.71682,1.55596,2.00704,4.01718,7.48064,5448.82,1464.31,2.81441,1.00172,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[29,3]",0.592195,0.00113945,0.0873924,0.0732691,0.423439,0.610645,0.697806,7734.87,5009.31,3.99519,1.00052,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[30,1]",0.107153,0.000812351,0.0572791,0.0565167,0.0181453,0.103541,0.206635,4259.31,2830.53,2.2,1.00216,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[30,2]",0.845379,0.00503463,0.372105,0.328889,0.379907,0.77345,1.56321,6168.79,3015.63,3.18628,1.00015,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[30,3]",3.1676,0.0116422,0.934809,0.890689,1.90959,3.02987,4.91699,6505.71,3340.8,3.36031,1.00074,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[31,1]",0.0501479,0.000821226,0.0497361,0.0264746,0.00802348,0.0322108,0.151919,4008.25,5421.04,2.07033,1.00068,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[31,2]",2.63091,0.0182949,1.36717,1.35875,0.874001,2.39501,5.20989,4536.25,4698.57,2.34305,1.00051,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[31,3]",0.419763,0.00157071,0.107284,0.0895016,0.207038,0.446503,0.545669,5368.53,5547.05,2.77294,1.00004,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[32,1]",0.097749,0.0016029,0.124117,0.0584783,0.00441228,0.0532404,0.356308,5704.01,4824.37,2.94621,1.00066,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[32,2]",0.250458,0.0018339,0.180004,0.153807,0.0467734,0.205417,0.607986,8453.41,5725.09,4.36632,1.00085,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[32,3]",1.65877,0.0130275,1.07014,0.944941,0.382617,1.41344,3.77921,8317.64,5422.16,4.2962,1.00022,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[33,1]",0.0616049,0.00182103,0.105797,0.0272173,0.00219901,0.0237229,0.26343,3237.49,4720.42,1.67222,1.00158,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[33,2]",0.398079,0.00548008,0.414837,0.254229,0.0402754,0.262086,1.2229,3397.89,4972.1,1.75506,1.00083,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[33,3]",1.39937,0.0143717,0.890442,0.526918,0.512138,1.10588,3.24567,5887.04,3916.18,3.04075,1.00091,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[34,1]",0.0126236,0.000234126,0.0171491,0.00729858,0.000508604,0.00656643,0.0463793,4396.62,5448.14,2.27093,1.00243,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[34,2]",8.47608,0.163387,10.9216,3.91923,1.84698,5.60551,23.2353,6863.47,5643.19,3.54509,1.00021,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[34,3]",2.62141,0.0106987,0.871131,0.838039,1.4715,2.47845,4.25955,7627.09,5891.28,3.93952,0.999945,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[35,1]",0.0762597,0.00178242,0.101357,0.0429356,0.00478665,0.0431193,0.259245,3954.07,3744.8,2.04234,1.00209,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[35,2]",1.44801,0.0319598,2.03561,0.816093,0.100894,0.828121,4.85508,2503.59,3228.32,1.29314,1.00283,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[35,3]",1.05745,0.0115282,0.589354,0.197035,0.509993,0.952947,2.04387,4885.68,2653.21,2.52354,1.00503,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[36,1]",0.0335932,0.000359126,0.024112,0.0176403,0.00829137,0.0280543,0.0773565,2945.27,1566.18,1.52128,1.00074,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[36,2]",11.9682,0.380209,10.6024,6.1532,2.59121,8.99065,30.8364,2899.32,1505.19,1.49755,1.00082,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[36,3]",0.505447,0.000272707,0.025127,0.0128786,0.473114,0.50508,0.53871,8155.24,6604.77,4.21232,1.00027,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[37,1]",0.0696076,0.00126039,0.0899651,0.0431636,0.00369039,0.0405567,0.236738,5835.66,4936.24,3.01421,1.00112,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[37,2]",0.672363,0.0076709,0.551387,0.484973,0.0751985,0.525727,1.78151,4159.28,4545.23,2.14834,1.00068,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[37,3]",1.2641,0.0138283,0.803611,0.43242,0.527891,0.996494,2.94147,5059.77,3624.52,2.61345,1.00095,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[38,1]",0.0167616,0.000225655,0.0177392,0.0108955,0.00130257,0.0109237,0.0524024,5774.92,5056.33,2.98284,1.00086,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
"natural[38,2]",1.26695,0.0088961,0.794565,0.578938,0.449269,1.05358,2.84135,7207.61,6075.49,3.72285,1.00111,H4_full_age_attempt95,103,1,diag_e,4,2000,2000,0.95,0,0.6283594157299565,False
