parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,divergences,metric,chains,warmup_per_chain,draws_per_chain,adapt_delta,max_depth_hits,min_bfmi,passed
mu[1],-2.31972,0.00512305,0.227966,0.211898,-2.72348,-2.29896,-1.97955,1985.48,4310.51,3.02308,1.00182,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
mu[2],-0.958745,0.00249638,0.132113,0.131851,-1.18283,-0.956546,-0.745972,2823.84,4068.15,4.29956,1.00026,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
mu[3],3.49859,0.00785879,0.440073,0.4326,2.81524,3.47445,4.25452,3171.54,4815.86,4.82897,1.00066,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
mu[4],-0.19826,0.007326,0.464668,0.452994,-0.983788,-0.186199,0.549292,4033.2,5423.39,6.14093,1.00015,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
tau[1],0.718885,0.00896021,0.2963,0.294191,0.20842,0.723148,1.19658,1084.06,859.759,1.65058,1.00213,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
tau[2],1.05947,0.00267409,0.114888,0.113473,0.881277,1.05263,1.25516,1830.38,3159.07,2.78693,1.00054,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
tau[3],2.67501,0.00502359,0.332666,0.331782,2.1608,2.65584,3.23885,4448.22,5683.27,6.77283,1.00068,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
tau[4],3.60369,0.00500475,0.419281,0.417987,2.94689,3.58598,4.32263,6985.13,5309.71,10.6355,1.00018,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[1,1]",0.0899692,0.000857946,0.058646,0.0444559,0.0206296,0.079336,0.199644,4604.88,4743.97,7.01136,1.00075,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[1,2]",0.809765,0.0041369,0.417585,0.372541,0.255079,0.74524,1.58171,9287.86,5328.68,14.1416,1.00054,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[1,3]",4.03873,0.0161674,1.46125,1.405,1.95254,3.87478,6.73576,9046.93,6313.64,13.7748,1.00104,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[1,4]",0.361839,0.00483002,0.4191,0.272093,0.0108862,0.266504,1.02393,9148.62,6336.35,13.9296,1.00061,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[2,1]",0.116204,0.000967362,0.0694217,0.050866,0.0333121,0.101776,0.248716,4987.52,5514.95,7.59397,1.00056,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[2,2]",0.376561,0.00234815,0.232526,0.207581,0.088885,0.327503,0.82139,7895.47,5170.04,12.0216,1.00072,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[2,3]",3.55582,0.0214187,1.67382,1.52792,1.39931,3.26115,6.65758,7750.94,4663.01,11.8015,1.00165,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[2,4]",0.616859,0.0140225,1.01761,0.336463,0.00804098,0.265326,2.44985,10382.2,5412.96,15.8079,1.00002,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[3,1]",0.145141,0.00194283,0.0945581,0.069478,0.038711,0.12175,0.325586,2083.7,5119.3,3.17262,1.00186,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[3,2]",0.122723,0.0011417,0.0963335,0.0626378,0.0296749,0.0945699,0.311386,6915.74,6018.99,10.5299,1.00085,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[3,3]",4.18192,0.0284621,2.35716,2.41893,0.873432,3.89818,8.43226,7396.08,5856.09,11.2612,1.00021,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[3,4]",3.02195,0.0253158,2.37616,2.3449,0.0842894,2.54235,7.58983,9472.18,5749.24,14.4223,1.00058,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[4,1]",0.0682685,0.000718096,0.0409219,0.0378104,0.0162671,0.0634877,0.137696,3081.19,5221.05,4.69141,1.0003,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[4,2]",0.402638,0.00232457,0.209437,0.189013,0.137012,0.364211,0.800904,7715.15,6063.2,11.747,0.999891,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[4,3]",5.42732,0.0194738,1.66278,1.59969,3.00537,5.26302,8.4707,7665.84,6689.17,11.672,1.00018,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[4,4]",1.49516,0.0131153,1.10754,0.764875,0.251256,1.23228,3.62273,8797.6,5588.71,13.3952,1.00033,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[5,1]",0.126847,0.00154418,0.0873791,0.056999,0.0349738,0.104409,0.299828,3188.84,5167.15,4.8553,1.00095,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[5,2]",0.473783,0.00430969,0.341889,0.318789,0.0661889,0.40242,1.1219,5061.36,4783.55,7.70639,1.00047,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[5,3]",1.53081,0.0227665,1.39715,0.719326,0.265847,1.10358,4.38691,5547.98,4273.38,8.44732,1.00048,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[5,4]",0.38484,0.0151635,0.973155,0.0801564,0.000989947,0.0571994,1.93715,6752.19,4929.87,10.2808,1.00051,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[6,1]",0.113802,0.000897482,0.0663835,0.0507604,0.0325663,0.100982,0.242693,5176.94,4604.3,7.88238,1.00021,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[6,2]",0.404927,0.00229405,0.224066,0.204638,0.120565,0.365877,0.841027,8349.12,5021.97,12.7123,0.999996,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[6,3]",3.61218,0.0181066,1.50915,1.41978,1.60982,3.38896,6.36177,8244.68,5897.19,12.5533,1.00083,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[6,4]",0.497617,0.0109297,0.770963,0.307976,0.00949936,0.257103,1.75395,8700.74,4913.07,13.2477,1.00034,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[7,1]",0.0878064,0.00094826,0.0516595,0.0449204,0.0210707,0.0801164,0.183364,2717.47,4734.38,4.13761,1.00079,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[7,2]",0.326915,0.00149131,0.15765,0.137607,0.127307,0.297918,0.623967,12464.8,5878.27,18.9788,1.00041,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[7,3]",7.19759,0.0209809,2.01082,1.9747,4.13134,7.04377,10.745,9450.67,5845.94,14.3895,0.999931,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[7,4]",5.1942,0.0195905,2.09572,2.06692,2.19482,4.95853,9.01881,13040.6,6640.59,19.8556,1.0001,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[8,1]",0.116271,0.00132326,0.0776523,0.0549412,0.0293466,0.0992989,0.267376,3047.49,4574.41,4.6401,1.00097,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[8,2]",0.188976,0.00131233,0.121507,0.104517,0.0478885,0.162363,0.426078,6910.88,5846.42,10.5225,0.999951,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[8,3]",4.23067,0.0232776,1.95012,1.89774,1.58763,3.93753,7.87556,8321.74,5445.18,12.6706,1.00075,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[8,4]",1.54915,0.0218177,1.70542,1.143,0.0321293,0.968179,5.13884,9205.66,5368.45,14.0165,1.0006,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[9,1]",0.143522,0.00237595,0.0989383,0.0691501,0.036914,0.118245,0.336672,1571.47,3994.8,2.39272,1.00128,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[9,2]",0.115952,0.000917148,0.0824236,0.0680999,0.0244712,0.0951552,0.277941,7274.91,5912.12,11.0767,0.999816,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
"natural[9,3]",3.52861,0.027535,2.18951,2.09308,0.663782,3.14716,7.67399,7495.92,5331.21,11.4132,0.999978,H7_train_noage_attempt95_delta,111,1,diag_e,4,2000,2000,0.95,0,0.6959114849666351,False
