run,model,age,parameter,mean,median,ci_low,ci_high
H5_full_age_prior1.5,H5,21.0,alpha,0.07138719948091904,0.06870370415696961,0.02832952647609511,0.13016512013827644
H5_full_age_prior1.5,H5,21.0,kappa,0.25669811774262974,0.2511549489136723,0.1593205697561368,0.38587925029756764
H5_full_age_prior1.5,H5,21.0,theta,6.474702162968759,6.451206533573487,4.382804609463243,8.713882724276568
H5_full_age_prior1.5,H5,21.0,friend_value_probability_effect,0.4981149340530687,0.4991075634697927,0.42498607194524074,0.5648173052346314
H5_full_age_prior1.5,H5,21.983333333333334,alpha,0.07077396872160176,0.06823279431318754,0.028684640518211946,0.12744843927278193
H5_full_age_prior1.5,H5,21.983333333333334,kappa,0.2544143637123492,0.2491353255603108,0.1599563065961041,0.37884129142986045
H5_full_age_prior1.5,H5,21.983333333333334,theta,6.496827438223986,6.474078431444758,4.446557514380148,8.702813719713955
H5_full_age_prior1.5,H5,21.983333333333334,friend_value_probability_effect,0.49722943884398424,0.4981413561672759,0.42605170548331145,0.5622142124192718
H5_full_age_prior1.5,H5,22.966666666666665,alpha,0.0701756454432947,0.06786903204486334,0.02887855697036423,0.1250450978722708
H5_full_age_prior1.5,H5,22.966666666666665,kappa,0.25216523776045735,0.24717357787402494,0.1606029318417195,0.3719258515459826
H5_full_age_prior1.5,H5,22.966666666666665,theta,6.518960231819121,6.4959662866284456,4.501257717196109,8.693717731815399
H5_full_age_prior1.5,H5,22.966666666666665,friend_value_probability_effect,0.49633779013756907,0.49726584818143305,0.4273647838366132,0.5594789023581771
H5_full_age_prior1.5,H5,23.95,alpha,0.0695920256920065,0.0674469189892707,0.029068998739403017,0.12229681373466739
H5_full_age_prior1.5,H5,23.95,kappa,0.24995018135626312,0.24537395802321327,0.16095798728908595,0.365382203412841
H5_full_age_prior1.5,H5,23.95,theta,6.541100029289815,6.518847840289498,4.556363874234863,8.682758650052891
H5_full_age_prior1.5,H5,23.95,friend_value_probability_effect,0.4954400777956943,0.4963544643604729,0.4285680683724278,0.5567959411101923
H5_full_age_prior1.5,H5,24.933333333333334,alpha,0.06902290443289043,0.06708061817338605,0.02912908590792975,0.12003053638315167
H5_full_age_prior1.5,H5,24.933333333333334,kappa,0.24776864663637127,0.24336564503765618,0.16142226948729652,0.3593132568021736
H5_full_age_prior1.5,H5,24.933333333333334,theta,6.563246355031785,6.5406635942318,4.611343604552713,8.671802728398015
H5_full_age_prior1.5,H5,24.933333333333334,friend_value_probability_effect,0.4945363784295574,0.49542933319165283,0.4295518287530507,0.5541093095892473
H5_full_age_prior1.5,H5,25.0,alpha,0.06898483960702921,0.06705487104647989,0.029152877491479504,0.11989542446350887
H5_full_age_prior1.5,H5,25.0,kappa,0.2476219458769753,0.24322474654998671,0.16140703751121385,0.358916416305336
H5_full_age_prior1.5,H5,25.0,theta,6.564748025977468,6.54231363416473,4.616501980135135,8.6702898714842
H5_full_age_prior1.5,H5,25.0,friend_value_probability_effect,0.4944748956408626,0.49537119312607825,0.4296885582118404,0.5539397511979446
H5_full_age_prior1.5,H5,25.916666666666664,alpha,0.06846807604453477,0.06671925334531953,0.029350448911113446,0.1181256251298135
H5_full_age_prior1.5,H5,25.916666666666664,kappa,0.24562009618832817,0.24149979116417486,0.16171327199888016,0.3532522087634519
H5_full_age_prior1.5,H5,25.916666666666664,theta,6.585398769401806,6.56436678969601,4.665730714345881,8.660415977476333
H5_full_age_prior1.5,H5,25.916666666666664,friend_value_probability_effect,0.49362675644750936,0.49456512636303734,0.4307888362121469,0.5514264897944835
H5_full_age_prior1.5,H5,26.9,alpha,0.06792733478024177,0.06634431212131409,0.02949714380410538,0.11627907774861952
H5_full_age_prior1.5,H5,26.9,kappa,0.24350400283908255,0.23961361417313104,0.1620659314993562,0.34775870257981173
H5_full_age_prior1.5,H5,26.9,theta,6.607556866009797,6.588588762799363,4.722760672191788,8.651622438774217
H5_full_age_prior1.5,H5,26.9,friend_value_probability_effect,0.4927112650611059,0.49364398148348976,0.43143589539451843,0.5488851674334787
H5_full_age_prior1.5,H5,27.883333333333333,alpha,0.06740047519642257,0.06591686338935022,0.029648490495466858,0.11445347622460238
H5_full_age_prior1.5,H5,27.883333333333333,kappa,0.241419849448149,0.23776247091943792,0.1622361784183186,0.3416117651310355
H5_full_age_prior1.5,H5,27.883333333333333,theta,6.629720269197171,6.6088733904850745,4.778724576428159,8.645126154239543
H5_full_age_prior1.5,H5,27.883333333333333,friend_value_probability_effect,0.4917899472473414,0.4926006728352149,0.4322820062185479,0.5465492031994816
H5_full_age_prior1.5,H5,28.866666666666667,alpha,0.06688729254853858,0.06551021361739266,0.02971900212034984,0.11246569070411434
H5_full_age_prior1.5,H5,28.866666666666667,kappa,0.23936712870536425,0.2358402392602322,0.16242791213072666,0.3363905480316063
H5_full_age_prior1.5,H5,28.866666666666667,theta,6.651888631694839,6.63210887484584,4.832901754329442,8.635786012655544
H5_full_age_prior1.5,H5,28.866666666666667,friend_value_probability_effect,0.4908628366664754,0.4916790010565109,0.4329605650951891,0.5440996546741139
H5_full_age_prior1.5,H5,29.85,alpha,0.06638758315527726,0.06511316733959671,0.0297477351268028,0.11079990391589573
H5_full_age_prior1.5,H5,29.85,kappa,0.23734534293312853,0.2340793530468872,0.16267755855411037,0.33074759238012813
H5_full_age_prior1.5,H5,29.85,theta,6.674061632452944,6.655278332525633,4.88339996014225,8.631594494466256
H5_full_age_prior1.5,H5,29.85,friend_value_probability_effect,0.48992995853592186,0.49071750560857585,0.4334726858073796,0.5418007874030824
H5_full_age_prior1.5,H5,30.833333333333332,alpha,0.06590114473186094,0.0647358356993933,0.0298406791466782,0.10911288879502855
H5_full_age_prior1.5,H5,30.833333333333332,kappa,0.2353540038930292,0.23225551330473426,0.1627776671728505,0.32595858714077675
H5_full_age_prior1.5,H5,30.833333333333332,theta,6.696238974633542,6.67774881193842,4.9295458285472655,8.622070616474598
H5_full_age_prior1.5,H5,30.833333333333332,friend_value_probability_effect,0.4889913304614006,0.4897999882964992,0.4339155450057639,0.5395559497164235
H5_full_age_prior1.5,H5,31.816666666666666,alpha,0.0654277766935575,0.06432427517265057,0.02979670826704128,0.10757146458594774
H5_full_age_prior1.5,H5,31.816666666666666,kappa,0.23339263259674356,0.2305549640050995,0.1627022205137283,0.321706549031892
H5_full_age_prior1.5,H5,31.816666666666666,theta,6.718420383757012,6.702035664441423,4.976526196250191,8.614089091111035
H5_full_age_prior1.5,H5,31.816666666666666,friend_value_probability_effect,0.48804696322703345,0.48885087227347257,0.43444620233082515,0.5374452081215769
H5_full_age_prior1.5,H5,32.8,alpha,0.06496728043059226,0.0639604109560385,0.029742912230242117,0.10620757626998446
H5_full_age_prior1.5,H5,32.8,kappa,0.2314607591211217,0.22885147298083997,0.1624214284402373,0.3170458715769853
H5_full_age_prior1.5,H5,32.8,theta,6.740605605992771,6.722116730492411,5.022682039281209,8.611300693891936
H5_full_age_prior1.5,H5,32.8,friend_value_probability_effect,0.48709686154633774,0.48788662650810055,0.4348205650071655,0.535264196918001
H5_full_age_prior1.5,H5,33.78333333333333,alpha,0.06451945955575761,0.06351206422658001,0.029659729634464237,0.1051340590039476
H5_full_age_prior1.5,H5,33.78333333333333,kappa,0.22955792242735368,0.2270842065708717,0.16223957855894247,0.31265327873095466
H5_full_age_prior1.5,H5,33.78333333333333,theta,6.7627944065848755,6.743263649722524,5.060742993212227,8.608437160747746
H5_full_age_prior1.5,H5,33.78333333333333,friend_value_probability_effect,0.4861410247761946,0.4868938782812453,0.43499467345444953,0.5332301334867173
H5_full_age_prior1.5,H5,34.766666666666666,alpha,0.06408412012608337,0.06306332025811436,0.029598321754484343,0.10406225348102398
H5_full_age_prior1.5,H5,34.766666666666666,kappa,0.22768367018412516,0.22536528452248888,0.16198080738322423,0.30836224969056053
H5_full_age_prior1.5,H5,34.766666666666666,theta,6.784986568403307,6.765158010191815,5.101607463416402,8.60939789914458
H5_full_age_prior1.5,H5,34.766666666666666,friend_value_probability_effect,0.48517944759588405,0.4859316373227127,0.4352430928573883,0.5314247979541007
H5_full_age_prior1.5,H5,35.75,alpha,0.0636610708399711,0.06264102211198462,0.029440600424819992,0.10304694719176112
H5_full_age_prior1.5,H5,35.75,kappa,0.22583755859467078,0.22363737274121762,0.1615924575022963,0.3041023233278022
H5_full_age_prior1.5,H5,35.75,theta,6.807181890612053,6.7853406806947465,5.139354473821108,8.617410889763446
H5_full_age_prior1.5,H5,35.75,friend_value_probability_effect,0.4842121206532073,0.48493549548988224,0.43522314701143133,0.5294886366510455
H5_full_age_prior1.5,H5,36.733333333333334,alpha,0.06325012321121243,0.062250229026491494,0.029278467650324817,0.10205458765666693
H5_full_age_prior1.5,H5,36.733333333333334,kappa,0.22401915222763433,0.22198634431870268,0.16087637860942805,0.3003179936883575
H5_full_age_prior1.5,H5,36.733333333333334,theta,6.829380187445439,6.807813655392493,5.179560539871806,8.623999946964961
H5_full_age_prior1.5,H5,36.733333333333334,friend_value_probability_effect,0.4832390311795992,0.48402181861773885,0.4352748221842697,0.5276562718314177
H5_full_age_prior1.5,H5,37.71666666666667,alpha,0.06285109172131087,0.061893468908879395,0.02906876667433269,0.1013642918842033
H5_full_age_prior1.5,H5,37.71666666666667,kappa,0.22222802385164928,0.2202289998463558,0.16027410360590658,0.2965938790026774
H5_full_age_prior1.5,H5,37.71666666666667,theta,6.851581287084655,6.831792438078565,5.221995142351371,8.628597395361783
H5_full_age_prior1.5,H5,37.71666666666667,friend_value_probability_effect,0.48226016357597656,0.483068619692957,0.43489660856373535,0.5260064989841775
H5_full_age_prior1.5,H5,38.7,alpha,0.06246379395150809,0.06148646442962789,0.028750390649453388,0.10069004946214094
H5_full_age_prior1.5,H5,38.7,kappa,0.22046375427355328,0.21855098855944288,0.15952637092646652,0.29324623681213957
H5_full_age_prior1.5,H5,38.7,theta,6.873785030626874,6.853672397948826,5.257812707659487,8.638980226912052
H5_full_age_prior1.5,H5,38.7,friend_value_probability_effect,0.48127549997089325,0.4820386343543964,0.4344223900378597,0.5244495139328068
H5_full_age_prior1.5,H5,39.68333333333334,alpha,0.06208805069588591,0.06116608234212577,0.028434164095435473,0.10017749907401248
H5_full_age_prior1.5,H5,39.68333333333334,kappa,0.21872593218015396,0.21684797450659543,0.15889554337664302,0.2899897253530031
H5_full_age_prior1.5,H5,39.68333333333334,theta,6.895991271139835,6.874551851763995,5.288327303133889,8.648410400027805
H5_full_age_prior1.5,H5,39.68333333333334,friend_value_probability_effect,0.48028502075239243,0.4810354297695114,0.4338978151801318,0.5229769208324807
H5_full_age_prior1.5,H5,40.0,alpha,0.06196947916291937,0.061021519688135586,0.02832647214090562,0.10004734646273353
H5_full_age_prior1.5,H5,40.0,kappa,0.21817185771980163,0.21631142368906875,0.15860500561152016,0.28915792033556403
H5_full_age_prior1.5,H5,40.0,theta,6.9031429421941795,6.880080237619972,5.293414605260238,8.653839061302552
H5_full_age_prior1.5,H5,40.0,friend_value_probability_effect,0.47996481149038506,0.4806724596336257,0.43370385958534624,0.5225789905745568
H5_full_age_prior1.5,H5,40.666666666666664,alpha,0.06172368605687429,0.06078201237593744,0.02808532287502447,0.0998818564313744
H5_full_age_prior1.5,H5,40.666666666666664,kappa,0.2170141539834646,0.2151653846913077,0.15784525219311418,0.28732993905158916
H5_full_age_prior1.5,H5,40.666666666666664,theta,6.918199872795263,6.894607666119122,5.308358389967333,8.663521288886505
H5_full_age_prior1.5,H5,40.666666666666664,friend_value_probability_effect,0.47928870507476007,0.47990270160503906,0.43322603806983656,0.5217628574753648
H5_full_age_prior1.5,H5,41.65,alpha,0.061370527524447195,0.060417667939484644,0.027721086582443173,0.09961462973352965
H5_full_age_prior1.5,H5,41.65,kappa,0.2153280236693303,0.21346331530651141,0.15677661221996197,0.28507960711592617
H5_full_age_prior1.5,H5,41.65,theta,6.9404107100749854,6.919720852885642,5.3320730687152444,8.68948659037904
H5_full_age_prior1.5,H5,41.65,friend_value_probability_effect,0.4782865313412098,0.4789081045436515,0.43234519545315697,0.5205530818504897
H5_full_age_prior1.5,H5,42.63333333333333,alpha,0.061028406040233824,0.060064376780797755,0.02742291246491377,0.09926194915799556
H5_full_age_prior1.5,H5,42.63333333333333,kappa,0.2136671526493674,0.2117584978502939,0.15559247672546672,0.2830027625763888
H5_full_age_prior1.5,H5,42.63333333333333,theta,6.962623667044017,6.938643068035509,5.352753680000842,8.715495058914746
H5_full_age_prior1.5,H5,42.63333333333333,friend_value_probability_effect,0.47727847766336035,0.4778357973856603,0.431486280697387,0.5195264371962275
H5_full_age_prior1.5,H5,43.61666666666667,alpha,0.060697156047713835,0.05973212638303474,0.027015873798635365,0.09913887939345485
H5_full_age_prior1.5,H5,43.61666666666667,kappa,0.21203115961614102,0.21011400094512345,0.15433017044855482,0.2809011515890196
H5_full_age_prior1.5,H5,43.61666666666667,theta,6.984838636685429,6.961935317863932,5.3680537839808755,8.740980957930732
H5_full_age_prior1.5,H5,43.61666666666667,friend_value_probability_effect,0.4762645222982122,0.47685957246862565,0.43018390682219365,0.5184205480700181
H5_full_age_prior1.5,H5,44.599999999999994,alpha,0.060376615529604064,0.05935430372092683,0.026781500381172732,0.09906564003767014
H5_full_age_prior1.5,H5,44.599999999999994,kappa,0.2104196704015069,0.20853584049899349,0.15301361344899062,0.2789308576469332
H5_full_age_prior1.5,H5,44.599999999999994,theta,7.007055520292099,6.985830364976913,5.385766646802729,8.76346946539322
H5_full_age_prior1.5,H5,44.599999999999994,friend_value_probability_effect,0.4752446440631923,0.4758654160926674,0.42892415542073986,0.5176960413235501
H5_full_age_prior1.5,H5,45.58333333333333,alpha,0.06006662603348157,0.058988088535041935,0.02638467534008767,0.09902380151780471
H5_full_age_prior1.5,H5,45.58333333333333,kappa,0.20883231783804523,0.2068650591410008,0.1518287586524663,0.2771847166689995
H5_full_age_prior1.5,H5,45.58333333333333,theta,7.029274226911015,7.008141139410665,5.39891863316056,8.79136827993532
H5_full_age_prior1.5,H5,45.58333333333333,friend_value_probability_effect,0.474218822729707,0.4748868436346621,0.42755220766464075,0.5168831869459113
H5_full_age_prior1.5,H5,46.56666666666666,alpha,0.05976703268662436,0.0586680999404032,0.025895575080385515,0.0991739300485516
H5_full_age_prior1.5,H5,46.56666666666666,kappa,0.20726874162351822,0.20529978541206195,0.15032928886660224,0.2754988182065159
H5_full_age_prior1.5,H5,46.56666666666666,theta,7.0514946728359655,7.031897935393168,5.411280049528368,8.817934004094374
H5_full_age_prior1.5,H5,46.56666666666666,friend_value_probability_effect,0.47318703939554085,0.47385209419342045,0.4258351873993932,0.516272955873831
H5_full_age_prior1.5,H5,47.55,alpha,0.05947768420098891,0.05832964894509016,0.02548838114235625,0.09926185996318761
H5_full_age_prior1.5,H5,47.55,kappa,0.20572858818828074,0.20369624532759867,0.14858749598162277,0.27412162658698813
H5_full_age_prior1.5,H5,47.55,theta,7.073716781145021,7.052011432545903,5.424126912732914,8.856656863959099
H5_full_age_prior1.5,H5,47.55,friend_value_probability_effect,0.47214927683634034,0.4728627624691101,0.42401311844821254,0.5157155874588103
H5_full_age_prior1.5,H5,48.53333333333333,alpha,0.0591984328691814,0.05804835055923756,0.025036353573336546,0.09956899487530314
H5_full_age_prior1.5,H5,48.53333333333333,kappa,0.20421151056557948,0.20216028692987048,0.14690624773710445,0.27280864929930304
H5_full_age_prior1.5,H5,48.53333333333333,theta,7.095940481279362,7.074135615751345,5.435496745870628,8.894095831593765
H5_full_age_prior1.5,H5,48.53333333333333,friend_value_probability_effect,0.4711055198363504,0.47190537772364616,0.4222711570620031,0.5154644367813405
H5_full_age_prior1.5,H5,49.516666666666666,alpha,0.05892913455222033,0.05771024038196787,0.024584937233011698,0.09979710576008599
H5_full_age_prior1.5,H5,49.516666666666666,kappa,0.20271716826467454,0.2006016741056454,0.14506154598131848,0.2718439052061638
H5_full_age_prior1.5,H5,49.516666666666666,theta,7.118165708660399,7.0945547462968825,5.436976954019854,8.935142095016824
H5_full_age_prior1.5,H5,49.516666666666666,friend_value_probability_effect,0.4700557554985104,0.47083857666413853,0.4203465233211691,0.5151787835694199
H5_full_age_prior1.5,H5,50.5,alpha,0.058669648659829564,0.057407090312118825,0.02405115513510212,0.10019988152755985
H5_full_age_prior1.5,H5,50.5,kappa,0.20124522714672002,0.19905879355621614,0.14329703615035955,0.27136983748911836
H5_full_age_prior1.5,H5,50.5,theta,7.140392404342405,7.11657189728391,5.438501453379158,8.980961037331477
H5_full_age_prior1.5,H5,50.5,friend_value_probability_effect,0.4689999735339681,0.4697593116220784,0.4180686860288594,0.515095568601217
H5_full_age_prior1.5,H5,51.483333333333334,alpha,0.05841983812394589,0.057121941932256864,0.02353348297003757,0.10075453681319128
H5_full_age_prior1.5,H5,51.483333333333334,kappa,0.19979535930334263,0.1974673531341429,0.14128143731855436,0.2707163638635938
H5_full_age_prior1.5,H5,51.483333333333334,theta,7.162620514698092,7.139893327834116,5.432714037128266,9.017095787988303
H5_full_age_prior1.5,H5,51.483333333333334,friend_value_probability_effect,0.46793816653104475,0.46872430822427413,0.4159121993923368,0.5151827087268163
H5_full_age_prior1.5,H5,52.46666666666667,alpha,0.058179569366071986,0.056804535698236236,0.02306371592460784,0.10118694269840867
H5_full_age_prior1.5,H5,52.46666666666667,kappa,0.19836724293785693,0.1959399906892234,0.13923475561821688,0.27027982155889185
