parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,divergences,metric,chains,warmup_per_chain,draws_per_chain,adapt_delta,max_depth_hits,min_bfmi,passed
"beta[4,1]",-0.000802852,0.00238598,0.145495,0.141718,-0.241475,-0.000798874,0.235376,3714.03,4944.0,0.276523,1.00038,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[1,1]",0.170059,0.0031542,0.184372,0.114376,0.00819503,0.103646,0.591509,3407.54,5197.64,0.253704,1.00012,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[1,2]",0.720519,0.00447774,0.378611,0.33284,0.248487,0.645519,1.43419,6545.08,5656.15,0.487307,1.00026,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[1,3]",2.18382,0.00896063,0.791145,0.738992,1.09044,2.07167,3.62811,8605.64,6356.61,0.640723,0.999783,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[1,4]",0.090651,0.00286066,0.246355,0.178454,-0.310037,0.107281,0.418598,7977.13,5679.71,0.593928,1.00033,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[2,1]",0.234356,0.00311797,0.197594,0.168847,0.0192584,0.178592,0.652929,3696.92,4985.62,0.27525,1.00074,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[2,2]",0.166174,0.00169005,0.124128,0.097504,0.0323485,0.133408,0.417353,4762.0,5735.97,0.354549,1.00032,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[2,3]",2.65674,0.0206068,1.40822,1.26017,0.937557,2.34182,5.35625,5738.7,5001.94,0.427268,0.999913,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[2,4]",0.70132,0.0143003,0.970038,0.753574,-0.506425,0.484983,2.62666,6031.84,4622.23,0.449093,1.00025,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[3,1]",0.291508,0.00413194,0.23284,0.21212,0.0258268,0.225932,0.773513,2837.63,4558.19,0.211273,1.00091,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[3,2]",0.0891618,0.000841574,0.0717444,0.0441624,0.0229461,0.0694659,0.225126,5770.83,4868.98,0.42966,1.00029,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[3,3]",3.30694,0.0223631,1.6535,1.6416,1.02934,3.07982,6.39683,6365.41,4709.59,0.47393,1.00009,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[3,4]",1.57223,0.0122957,1.03859,0.993448,0.241154,1.39691,3.54146,8872.89,5026.95,0.660621,1.00021,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[4,1]",0.0436429,0.000668799,0.0479946,0.0272432,0.00357338,0.0305252,0.123328,4486.6,5170.77,0.334044,1.00016,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[4,2]",0.325273,0.00172793,0.143583,0.136369,0.130375,0.30415,0.591665,6367.18,5384.1,0.474061,1.00044,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[4,3]",3.34136,0.011543,0.951758,0.907207,1.9634,3.24175,5.07462,7146.54,6604.07,0.532087,1.00019,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[4,4]",0.319432,0.00443277,0.347197,0.249643,-0.127519,0.270678,0.939984,7577.13,5035.89,0.564147,1.00053,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[5,1]",0.324853,0.0041924,0.260583,0.258156,0.0257505,0.249842,0.844954,4019.72,5779.43,0.299284,1.00036,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[5,2]",0.200861,0.00356651,0.219113,0.120969,0.0182278,0.139201,0.595307,2672.68,4562.64,0.198991,1.00028,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[5,3]",1.27389,0.0259297,1.41289,0.764608,-0.114518,0.842441,4.34125,4211.79,3630.24,0.313584,1.00019,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[5,4]",-0.250183,0.014848,0.956584,0.654478,-1.51666,-0.33627,1.58007,5168.68,3822.22,0.384828,1.0005,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[6,1]",0.0988759,0.00159333,0.096993,0.0675423,0.00819523,0.0705103,0.279813,3341.53,4874.35,0.248789,1.00098,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[6,2]",0.255258,0.0015403,0.130593,0.119445,0.0869744,0.231838,0.503805,5999.12,5011.19,0.446658,1.00062,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[6,3]",3.06408,0.0142069,1.10511,1.0319,1.56264,2.90225,5.11447,6877.87,6015.17,0.512084,0.999987,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[6,4]",0.662677,0.00832912,0.582438,0.402159,0.0344262,0.517213,1.83985,6825.64,3987.06,0.508195,1.00046,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[7,1]",0.107614,0.00274313,0.13303,0.065247,0.00448346,0.0572207,0.385401,2014.85,4522.94,0.150013,1.00153,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[7,2]",0.270167,0.00117512,0.110966,0.103329,0.122528,0.251834,0.477286,8997.3,6142.64,0.669883,1.00014,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[7,3]",5.11926,0.0160988,1.45601,1.45349,2.91261,5.01391,7.65989,8641.86,6579.13,0.64342,1.00098,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[7,4]",2.97182,0.0098206,0.968977,0.956613,1.547,2.88213,4.71401,10930.8,5822.03,0.813842,1.00039,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[8,1]",0.293905,0.00363173,0.224719,0.222315,0.0257456,0.239015,0.742892,3278.14,4754.02,0.24407,1.00041,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[8,2]",0.0826916,0.000564965,0.0518762,0.0388081,0.0262391,0.0702668,0.182928,7746.66,6099.02,0.576769,1.00029,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[8,3]",3.83758,0.0176407,1.53409,1.48998,1.69082,3.66112,6.68245,8337.73,6383.78,0.620776,1.00059,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[8,4]",1.48775,0.0113977,1.03102,0.971826,0.102273,1.32854,3.44573,10208.8,5487.65,0.760084,1.00021,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[9,1]",0.368511,0.0036222,0.244109,0.272962,0.0387657,0.3282,0.826147,4276.29,4845.88,0.318386,1.00136,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[9,2]",0.0578664,0.00042093,0.0384518,0.030029,0.0155381,0.0487964,0.130606,6664.27,5260.45,0.496181,1.0008,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[9,3]",3.74631,0.0188538,1.6561,1.62461,1.40597,3.56434,6.78546,8937.14,5448.54,0.665404,1.00008,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[9,4]",1.39317,0.0122203,1.12034,1.06663,-0.165611,1.24076,3.43767,9594.09,5232.3,0.714317,1.00016,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[10,1]",0.42731,0.00354423,0.23251,0.261422,0.0619826,0.421016,0.825103,4041.04,3269.33,0.300871,1.00083,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[10,2]",0.179788,0.00279129,0.158172,0.118062,0.0215948,0.130448,0.50552,2716.56,4313.64,0.202259,1.0011,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[10,3]",1.77319,0.0271167,1.51036,1.06018,0.212595,1.28711,4.89298,4097.97,4250.21,0.305109,1.00139,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[10,4]",0.467455,0.0146843,0.979003,0.67654,-0.760365,0.265483,2.37383,5531.17,5112.65,0.411817,1.00118,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[11,1]",0.061861,0.000452643,0.0373196,0.0323107,0.0145267,0.0555701,0.131323,5950.54,4393.85,0.443041,1.00068,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[11,2]",2.4919,0.0111422,1.01713,0.920635,1.14431,2.33759,4.34297,7746.06,5627.04,0.576724,1.00065,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[11,3]",0.113051,0.00144245,0.111542,0.0857243,-0.0897693,0.137117,0.2386,7153.38,6189.51,0.532597,1.0006,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[11,4]",-0.0204108,0.00185523,0.140973,0.106969,-0.277448,0.0109697,0.136466,7745.77,5708.77,0.576702,1.00065,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[12,1]",0.332521,0.00488451,0.249895,0.241701,0.0310256,0.269903,0.84711,2717.05,4946.04,0.202295,1.00072,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[12,2]",0.14338,0.00246932,0.140337,0.0915437,0.0113461,0.10428,0.413245,2110.29,3311.98,0.15712,1.00184,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[12,3]",0.800756,0.0320474,1.51059,0.687703,-0.701889,0.344032,4.24079,3225.92,3204.88,0.240182,1.00193,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[12,4]",-0.491972,0.0167534,1.01939,0.706087,-1.90813,-0.558,1.50859,4917.24,3418.23,0.366107,1.0015,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[13,1]",0.0794829,0.00102422,0.068485,0.0504648,0.0097494,0.0620183,0.209038,4519.03,4982.02,0.336459,1.00061,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[13,2]",0.472924,0.00446508,0.303701,0.264033,0.120728,0.400391,1.06065,3556.09,4014.39,0.264764,1.00172,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[13,3]",1.57866,0.0155993,0.88297,0.720389,0.591789,1.35643,3.24703,3805.87,4291.45,0.283361,1.00163,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[13,4]",0.118787,0.00462797,0.333001,0.193489,-0.344998,0.115069,0.581382,7074.09,3830.4,0.526693,1.00266,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[14,1]",0.354071,0.00444158,0.237452,0.26733,0.0385742,0.322338,0.799623,2586.58,4927.42,0.192581,1.0,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[14,2]",0.261797,0.00218369,0.150558,0.127257,0.0766169,0.228918,0.545512,3854.87,3229.08,0.28701,1.00083,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[14,3]",-0.626067,0.0125671,0.722426,0.486024,-1.68167,-0.568393,0.0844666,6599.58,4068.14,0.491364,1.00014,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[14,4]",-0.278186,0.00830365,0.572232,0.420069,-1.30788,-0.173968,0.348161,5844.92,4850.2,0.435177,1.0,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[15,1]",0.214891,0.00337363,0.18667,0.152381,0.0171929,0.160326,0.610123,2739.13,4995.09,0.203939,1.00041,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[15,2]",0.110493,0.000641986,0.0588109,0.0467874,0.0428959,0.0974733,0.222353,7320.19,6203.81,0.545016,1.00024,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[15,3]",4.16117,0.0166473,1.49149,1.45317,2.00836,3.99939,6.87244,8925.86,5538.22,0.664565,1.00029,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[15,4]",1.8315,0.00993874,0.937552,0.908782,0.553578,1.70783,3.55752,10686.6,6388.29,0.795658,1.00045,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[16,1]",0.177621,0.00242094,0.160258,0.126262,0.0132995,0.130205,0.506556,4020.82,4970.29,0.299365,1.00068,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[16,2]",0.142709,0.000870937,0.0804917,0.0656315,0.0505802,0.124878,0.297718,6918.04,6219.37,0.515075,1.00028,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[16,3]",3.54216,0.0169179,1.38521,1.32082,1.6504,3.32252,6.14022,7593.8,5791.39,0.565387,1.00018,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[16,4]",1.26416,0.0108833,0.880524,0.784749,0.185596,1.09316,2.95287,8577.85,5360.46,0.638654,1.00072,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[17,1]",0.0921663,0.00122358,0.0774408,0.0533531,0.0134214,0.0763,0.220387,5320.17,4427.26,0.396107,0.999974,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[17,2]",1.19583,0.00815976,0.572385,0.559345,0.375508,1.12942,2.22122,4089.39,3245.69,0.304471,1.0004,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[17,3]",1.02383,0.00922434,0.511213,0.350454,0.509761,0.883612,2.02732,4234.26,3433.77,0.315257,1.00083,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[17,4]",0.173351,0.00139462,0.113923,0.0745826,-0.00238276,0.182578,0.311912,8065.79,5093.25,0.600529,1.00042,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[18,1]",0.124559,0.00247263,0.146044,0.0758159,0.00656039,0.0700543,0.441538,2373.0,4174.71,0.176679,1.0014,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[18,2]",0.264879,0.00123667,0.120447,0.103492,0.117794,0.240756,0.493524,8721.8,6241.01,0.649372,0.999879,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[18,3]",3.95424,0.0158704,1.36391,1.32049,1.99568,3.78785,6.44714,8316.2,6387.92,0.619173,1.00038,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[18,4]",2.18826,0.0098809,0.860932,0.823642,1.04218,2.05844,3.76803,9284.9,5465.88,0.691296,1.00032,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[19,1]",0.128465,0.00162595,0.10475,0.0768371,0.0191011,0.10363,0.321821,4904.57,4347.65,0.365164,1.00031,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[19,2]",0.332044,0.00256638,0.177992,0.159479,0.111476,0.298359,0.674656,3986.83,4136.14,0.296835,1.00008,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[19,3]",1.03428,0.00870847,0.549437,0.407923,0.430388,0.917218,2.02239,5763.99,3849.63,0.429151,0.999818,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[19,4]",-0.627548,0.00597458,0.480204,0.416177,-1.46886,-0.55729,-0.0249262,6861.16,6388.66,0.51084,1.00056,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[20,1]",0.0931236,0.00279679,0.128338,0.0504085,0.00308231,0.0435115,0.366636,1584.1,3824.66,0.117942,1.00151,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[20,2]",0.214256,0.000743147,0.0741761,0.0681968,0.114369,0.202935,0.352333,9873.76,6694.82,0.735139,1.00038,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[20,3]",5.51903,0.0145576,1.44776,1.43162,3.33264,5.41884,8.04356,10487.6,6862.39,0.780841,1.00101,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[20,4]",3.14948,0.0100725,0.956593,0.930275,1.75485,3.04773,4.86549,9730.61,6199.71,0.724481,1.00013,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[21,1]",0.0596243,0.00125219,0.069783,0.0370966,0.0027528,0.0327355,0.212726,3428.1,5699.74,0.255235,1.00131,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[21,2]",2.23178,0.0119929,1.10223,0.90046,0.908008,2.00673,4.33687,8751.91,6306.64,0.651613,1.0001,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[21,3]",1.47627,0.00754106,0.620916,0.577667,0.684305,1.36534,2.64407,7976.86,6074.1,0.593908,1.00011,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[21,4]",-0.107685,0.00268823,0.224048,0.187976,-0.547253,-0.0579103,0.152221,8420.84,6363.95,0.626964,1.00023,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[22,1]",0.299963,0.00360848,0.230694,0.222751,0.0278643,0.244579,0.771845,3596.65,5268.27,0.267784,1.00054,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[22,2]",0.0918144,0.000970362,0.0814515,0.048058,0.017941,0.0700165,0.236175,6701.2,6013.19,0.49893,1.00029,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[22,3]",3.63192,0.0201682,1.71156,1.68734,1.1559,3.44575,6.76442,7947.09,5726.04,0.591692,1.00033,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[22,4]",1.44862,0.012003,1.09952,1.05065,-0.0465977,1.28595,3.51443,9360.25,5972.34,0.696907,0.999828,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[23,1]",0.104347,0.00277854,0.125335,0.0651025,0.00506857,0.0601385,0.366757,1907.38,3666.36,0.142012,1.00127,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[23,2]",0.182017,0.000686558,0.0671711,0.0601446,0.0934143,0.170378,0.308373,9206.61,6248.63,0.685467,1.00048,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[23,3]",5.15588,0.0151468,1.43703,1.3661,3.00484,5.02413,7.71665,9749.25,6055.23,0.725869,1.00029,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[23,4]",2.88691,0.00957543,0.957469,0.939898,1.50304,2.7733,4.61993,11515.0,5951.59,0.857335,1.00024,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[24,1]",0.113784,0.00274669,0.13374,0.0739234,0.00491554,0.0671293,0.393724,2082.9,4269.6,0.15508,1.00063,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[24,2]",0.213017,0.000751543,0.070225,0.0654284,0.116039,0.203966,0.340923,8770.17,7554.46,0.652973,1.00013,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[24,3]",5.87965,0.0154652,1.41778,1.40612,3.73569,5.79342,8.37499,8822.17,6514.45,0.656845,1.00017,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[24,4]",3.23092,0.0101561,0.948169,0.915653,1.84682,3.14242,4.94492,9630.73,5620.42,0.717045,1.00014,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[25,1]",0.254136,0.00206791,0.132471,0.121782,0.0662909,0.237795,0.491828,3804.96,4554.68,0.283294,0.999972,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[25,2]",0.643359,0.00350835,0.286635,0.276501,0.253043,0.600583,1.17567,5877.55,5585.35,0.437606,1.00058,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[25,3]",0.324073,0.00188371,0.171632,0.132345,0.0765941,0.313063,0.610775,8443.61,6188.35,0.628659,1.00046,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[25,4]",-0.512336,0.00570988,0.399506,0.340279,-1.29941,-0.427732,-0.0253079,6017.0,5301.55,0.447989,0.999967,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[26,1]",0.155027,0.00406436,0.187333,0.0899638,0.00655152,0.0792013,0.593488,2425.68,4066.83,0.180601,1.00119,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[26,2]",0.525793,0.00244854,0.224846,0.212427,0.223748,0.491866,0.944363,7852.92,6357.84,0.58468,1.00006,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[26,3]",2.05003,0.00827338,0.718865,0.694832,1.04525,1.95352,3.35749,8288.12,6446.98,0.617082,1.00004,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[26,4]",-0.332213,0.00395711,0.345379,0.313676,-0.966361,-0.293036,0.137936,7482.14,6551.46,0.557074,1.00039,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[27,1]",0.0178407,0.000215892,0.017518,0.0119229,0.00137958,0.0124659,0.0535928,5751.88,5431.59,0.42825,1.00021,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[27,2]",2.67487,0.0103409,0.956173,0.860996,1.39052,2.53474,4.44512,9096.77,6679.25,0.677289,1.00033,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[27,3]",1.60663,0.00812208,0.676415,0.654944,0.714877,1.50029,2.89933,8185.61,5965.6,0.60945,1.00064,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[27,4]",0.0177143,0.00123442,0.108954,0.0908559,-0.188759,0.0384958,0.151383,8412.31,7226.3,0.626329,0.999939,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[28,1]",0.0721924,0.000964031,0.0667939,0.0548245,0.00441715,0.0528825,0.20397,4074.93,5709.13,0.303394,1.00015,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[28,2]",1.38024,0.00530255,0.47312,0.459458,0.705847,1.32824,2.22688,7796.04,6262.28,0.580445,0.999813,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[28,3]",1.88367,0.00803718,0.687464,0.667855,0.956994,1.78995,3.12234,8393.67,5796.56,0.624941,1.00007,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
"natural[28,4]",-0.0645574,0.00186502,0.151903,0.129916,-0.357359,-0.0360551,0.125942,7358.43,6268.33,0.547864,0.999931,HPreference_full_age,111,0,diag_e,4,2000,2000,0.99,3635,0.6307397624612028,False
