condition,replicate,method,participant_id,parameter,true,recovered
zero,4,MLE_theta10,sub-10572,alpha,0.15904032080965202,0.22840914693577277
zero,4,MLE_theta10,sub-10581,alpha,0.3518955222438617,0.1451421941458504
zero,4,MLE_theta10,sub-10584,alpha,0.09923676710703985,0.02030191679767342
zero,4,MLE_theta10,sub-10585,alpha,0.13836365530520334,0.23301974427754782
zero,4,MLE_theta10,sub-10589,alpha,0.25305600251123095,0.21224007692168506
zero,4,MLE_theta10,sub-10590,alpha,0.4030884546031203,0.7020637143089604
zero,4,MLE_theta10,sub-10596,alpha,0.25490015342699934,0.4304544111308287
zero,4,MLE_theta10,sub-10603,alpha,0.2798537384078937,0.22019694683489308
zero,4,MLE_theta10,sub-10606,alpha,0.22876290808951924,0.010695112105294401
zero,4,MLE_theta10,sub-10608,alpha,0.267223531600008,0.13443797399770202
zero,4,MLE_theta10,sub-10617,alpha,0.24352054160485082,1.0
zero,4,MLE_theta10,sub-10636,alpha,0.3586449074913831,0.0
zero,4,MLE_theta10,sub-10638,alpha,0.18438660025401118,0.12770447135842755
zero,4,MLE_theta10,sub-10640,alpha,0.1386955373492378,0.20355753621417108
zero,4,MLE_theta10,sub-10641,alpha,0.18493855409169652,0.11506513101626477
zero,4,MLE_theta10,sub-10642,alpha,0.39693714539979763,0.4429758958674961
zero,4,MLE_theta10,sub-10644,alpha,0.48833178217354595,0.6036228583442437
zero,4,MLE_theta10,sub-10647,alpha,0.12242031918778504,0.490894148776899
zero,4,MLE_theta10,sub-10649,alpha,0.3948764004751679,0.3578965425046834
zero,4,MLE_theta10,sub-10652,alpha,0.17211131543951994,0.13983940634256023
zero,4,MLE_theta10,sub-10656,alpha,0.3486223551704498,0.7153098574040448
zero,4,MLE_theta10,sub-10661,alpha,0.33472667582917914,0.18850967861879808
zero,4,MLE_theta10,sub-10663,alpha,0.35261152524127665,0.5760270233127482
zero,4,MLE_theta10,sub-10668,alpha,0.37303023492339854,0.2143749179763019
zero,4,MLE_theta10,sub-10673,alpha,0.41379644780126995,0.3783676177266504
zero,4,MLE_theta10,sub-10674,alpha,0.16693110421642118,0.5194210080369183
zero,4,MLE_theta10,sub-10677,alpha,0.525419021700958,0.674343875836885
zero,4,MLE_theta10,sub-10685,alpha,0.2907859165313544,0.245821473032189
zero,4,MLE_theta10,sub-10690,alpha,0.15112952209081945,0.21952335197248246
zero,4,MLE_theta10,sub-10691,alpha,0.19332716770180938,0.3998546719817875
zero,4,MLE_theta10,sub-10700,alpha,0.258802372380058,0.0
zero,4,MLE_theta10,sub-10701,alpha,0.5552630504299936,0.6084239518603932
zero,4,MLE_theta10,sub-10713,alpha,0.22090084639638327,0.0991945474074756
zero,4,MLE_theta10,sub-10716,alpha,0.15300193898534536,1.0
zero,4,MLE_theta10,sub-10718,alpha,0.21304991277225419,0.21621348543852795
zero,4,MLE_theta10,sub-10720,alpha,0.3386968236147223,0.1827959000272505
zero,4,MLE_theta10,sub-10723,alpha,0.2453322032337989,0.6941473574047805
zero,4,MLE_theta10,sub-10741,alpha,0.12873011648647414,0.5272485878896136
zero,4,MLE_theta10,sub-10748,alpha,0.21445264340875977,0.379523708672121
zero,4,MLE_theta10,sub-10767,alpha,0.49721645586538626,1.0
zero,4,MLE_theta10,sub-10770,alpha,0.4590534480097247,0.04376396702280117
zero,4,MLE_theta10,sub-10781,alpha,0.34295413243414063,0.5879513528113581
zero,4,MLE_theta10,sub-10783,alpha,0.3738750110227943,0.48643732272248996
zero,4,MLE_theta10,sub-10785,alpha,0.40146128003174547,0.36391614243890724
zero,4,MLE_theta10,sub-10794,alpha,0.27336237901174226,0.4009335389331485
zero,4,MLE_theta10,sub-10800,alpha,0.36091688342372585,1.0
zero,4,MLE_theta10,sub-10801,alpha,0.3744342728219631,0.49323060755452014
zero,4,MLE_theta10,sub-10802,alpha,0.08347207389624514,0.17105273523511846
zero,4,MLE_theta10,sub-10803,alpha,0.4863716087342841,0.718068077405592
zero,4,MLE_theta10,sub-10804,alpha,0.20632008518992714,0.08469943534542373
zero,4,MLE_theta10,sub-10806,alpha,0.36169932959872303,0.0
zero,4,MLE_theta10,sub-10807,alpha,0.3924999178845269,0.36134531911582024
zero,4,MLE_theta10,sub-10809,alpha,0.21982295407416713,0.17557522200925535
zero,4,MLE_theta10,sub-10810,alpha,0.3460693753824829,0.34612893572321035
zero,4,MLE_theta10,sub-10812,alpha,0.33344888039167875,0.40305130181780885
zero,4,MLE_theta10,sub-10817,alpha,0.29401977514653704,0.0
zero,4,MLE_theta10,sub-10827,alpha,0.32792125039401926,0.5043570343989412
zero,4,MLE_theta10,sub-10831,alpha,0.21211431011943033,0.1464626100422939
zero,4,MLE_theta10,sub-10834,alpha,0.41109907862995965,0.04950843862889594
zero,4,MLE_theta10,sub-10836,alpha,0.20116538275262605,0.007842554001271162
zero,4,MLE_theta10,sub-10838,alpha,0.211202207596105,0.30230337193756174
zero,4,MLE_theta10,sub-10843,alpha,0.13669257974706936,0.15107136219354306
zero,4,MLE_theta10,sub-10850,alpha,0.22129685647119937,0.03731159002218335
zero,4,MLE_theta10,sub-10854,alpha,0.5364446195385654,0.6958521780138274
zero,4,MLE_theta10,sub-10857,alpha,0.37933165692188386,1.0
zero,4,MLE_theta10,sub-10858,alpha,0.2079305664725155,0.17938014334270283
zero,4,MLE_theta10,sub-10860,alpha,0.3478854723605256,0.5027802940859515
zero,4,MLE_theta10,sub-10862,alpha,0.1464747338897274,1.0
zero,4,MLE_theta10,sub-10863,alpha,0.5010270552623743,0.5976650591128418
zero,4,MLE_theta10,sub-10866,alpha,0.45899105929367345,0.8147785248458635
zero,4,MLE_theta10,sub-10875,alpha,0.5157505817797847,0.4069098155407894
zero,4,MLE_theta10,sub-10881,alpha,0.2490500708096716,0.20438952239351996
zero,4,MLE_theta10,sub-10886,alpha,0.28398139025766395,0.26958694161892843
zero,4,MLE_theta10,sub-10887,alpha,0.2956961959719001,0.28433714080097827
zero,4,MLE_theta10,sub-10896,alpha,0.36653473798925185,0.38494433680800766
zero,4,MLE_theta10,sub-10897,alpha,0.2956841718328543,0.26028034966293856
zero,4,MLE_theta10,sub-10898,alpha,0.18009928157316282,0.5314082525798854
zero,4,MLE_theta10,sub-10908,alpha,0.28647267207315164,0.34748760214492874
zero,4,MLE_theta10,sub-10918,alpha,0.20007136814450652,0.2133674323988226
zero,4,MLE_theta10,sub-10924,alpha,0.3849035425095439,0.2957086441807821
zero,4,MLE_theta10,sub-10926,alpha,0.1884249243083731,0.1727962343571775
zero,4,MLE_theta10,sub-10928,alpha,0.2568128645141488,0.6552537520552071
zero,4,MLE_theta10,sub-10929,alpha,0.16715711862638413,0.011107113779829751
zero,4,MLE_theta10,sub-10930,alpha,0.3177049472740449,0.40272494477407395
zero,4,MLE_theta10,sub-10938,alpha,0.3085838008204288,1.0
zero,4,MLE_theta10,sub-10940,alpha,0.4108254282292853,0.3656769769356972
zero,4,MLE_theta10,sub-10950,alpha,0.11578725491270635,0.43355945120656264
zero,4,MLE_theta10,sub-10951,alpha,0.34392915021327886,0.2534650768901502
zero,4,MLE_theta10,sub-10952,alpha,0.3329684571399549,0.19388687593203416
zero,4,MLE_theta10,sub-10953,alpha,0.1203174528614267,0.33373086160222476
zero,4,MLE_theta10,sub-10954,alpha,0.16794459220628888,1.0
zero,4,MLE_theta10,sub-10956,alpha,0.1693255056013968,0.18904122772274773
zero,4,MLE_theta10,sub-10958,alpha,0.30814148665829927,0.3517469045087335
zero,4,MLE_theta10,sub-10969,alpha,0.3374276944406615,1.0
zero,4,MLE_theta10,sub-10974,alpha,0.17694955822485445,0.06861801169104983
zero,4,MLE_theta10,sub-10977,alpha,0.23627044172626066,0.25095912284516575
zero,4,MLE_theta10,sub-10983,alpha,0.5630085447546644,0.5158894391070107
zero,4,MLE_theta10,sub-10984,alpha,0.48717164483443814,0.7453324095403797
zero,4,MLE_theta10,sub-11005,alpha,0.30139985951952075,0.6894976780257717
zero,4,MLE_theta10,sub-11031,alpha,0.4434181132349829,0.09910142865811634
zero,4,hierarchical,sub-10317,kappa,0.8162707525877436,0.3596787455022288
zero,4,hierarchical,sub-10369,kappa,1.0328908632167844,0.981371511441915
zero,4,hierarchical,sub-10402,kappa,0.37098488984777284,0.31856949882406504
zero,4,hierarchical,sub-10418,kappa,0.14014899048331644,0.255742078538515
zero,4,hierarchical,sub-10462,kappa,0.22065005880813285,0.22325769495457876
zero,4,hierarchical,sub-10478,kappa,0.6801711014937221,0.6495636230209875
zero,4,hierarchical,sub-10486,kappa,0.16503363027766313,0.16672470488590613
zero,4,hierarchical,sub-10529,kappa,0.21457177667976335,0.22625339849181286
zero,4,hierarchical,sub-10541,kappa,0.6623229484252643,0.5425106429693638
zero,4,hierarchical,sub-10555,kappa,0.2226076547479222,0.306708006764095
zero,4,hierarchical,sub-10559,kappa,1.22182397434422,1.1399231773789251
zero,4,hierarchical,sub-10572,kappa,0.25486048475825057,0.31109249827005747
zero,4,hierarchical,sub-10581,kappa,0.09384699191600684,0.18409316838858672
zero,4,hierarchical,sub-10584,kappa,0.29298872921743946,0.12128015099869413
zero,4,hierarchical,sub-10585,kappa,0.6503744210472895,0.6047497085040274
zero,4,hierarchical,sub-10589,kappa,0.20462543957428153,0.163047969984953
zero,4,hierarchical,sub-10590,kappa,0.6999244946805929,0.68149498184625
zero,4,hierarchical,sub-10596,kappa,0.403619288633326,0.31249968407019246
zero,4,hierarchical,sub-10603,kappa,0.34766771455845985,0.18827274001150426
zero,4,hierarchical,sub-10606,kappa,0.20112167521774812,0.11032247554458337
zero,4,hierarchical,sub-10608,kappa,0.4356639398682476,0.21786937982527513
zero,4,hierarchical,sub-10617,kappa,0.24679326517947164,0.16347775714683774
zero,4,hierarchical,sub-10636,kappa,0.126758664303626,0.11684081394500688
zero,4,hierarchical,sub-10638,kappa,0.757308411757379,0.46418657020894
zero,4,hierarchical,sub-10640,kappa,0.3534960861072027,0.18351460510011047
zero,4,hierarchical,sub-10641,kappa,0.8278881918862525,0.28422055547846004
zero,4,hierarchical,sub-10642,kappa,0.2770941459605446,0.540225476628575
zero,4,hierarchical,sub-10644,kappa,0.4735558042392269,0.5158017493585987
zero,4,hierarchical,sub-10647,kappa,0.2174248597269404,0.1773857986364264
zero,4,hierarchical,sub-10649,kappa,0.7730482297032771,0.6070475076469488
zero,4,hierarchical,sub-10652,kappa,0.40537446529304216,0.3355644004741213
zero,4,hierarchical,sub-10656,kappa,0.3724090329734514,0.3226799071126362
zero,4,hierarchical,sub-10661,kappa,0.5775704517555581,0.6551826879500188
zero,4,hierarchical,sub-10663,kappa,0.22641368497486325,0.23118670963889076
zero,4,hierarchical,sub-10668,kappa,0.07036965446693441,0.16861472832549798
zero,4,hierarchical,sub-10673,kappa,0.6134103156505293,0.6453338615381188
zero,4,hierarchical,sub-10674,kappa,0.2516488940144923,0.13676459039043076
zero,4,hierarchical,sub-10677,kappa,0.40021362793220633,0.42345721343156756
zero,4,hierarchical,sub-10685,kappa,0.5040935941710829,0.34965218351129
zero,4,hierarchical,sub-10690,kappa,0.3499124727887441,0.6220660265598074
zero,4,hierarchical,sub-10691,kappa,0.2979955006801399,0.19169013167641125
zero,4,hierarchical,sub-10700,kappa,0.1397497041394751,0.11260474999318713
zero,4,hierarchical,sub-10701,kappa,0.40135146769573715,0.52736499129132
zero,4,hierarchical,sub-10713,kappa,0.22829550473989957,0.19555268416920876
zero,4,hierarchical,sub-10716,kappa,0.23845738127363403,0.2867118173392338
zero,4,hierarchical,sub-10718,kappa,1.2660144668558835,0.30714558005813125
zero,4,hierarchical,sub-10720,kappa,0.15684835265404978,0.35593805341469625
zero,4,hierarchical,sub-10723,kappa,0.161125872530835,0.3963198739235525
zero,4,hierarchical,sub-10741,kappa,0.5945711029277426,0.3044951141922201
zero,4,hierarchical,sub-10748,kappa,0.22957247078042584,0.2557242640339375
zero,4,hierarchical,sub-10767,kappa,0.2796884149504619,0.298228451073085
zero,4,hierarchical,sub-10770,kappa,0.318112352377694,0.31993567174801374
zero,4,hierarchical,sub-10781,kappa,0.16871699820487937,0.24807663710405076
zero,4,hierarchical,sub-10783,kappa,0.21296539316114,0.12798281791841887
zero,4,hierarchical,sub-10785,kappa,0.44411600940664336,0.41136396087640686
zero,4,hierarchical,sub-10794,kappa,0.2167108737435532,0.14316176474760225
zero,4,hierarchical,sub-10800,kappa,0.30426864450058133,0.155013762755122
zero,4,hierarchical,sub-10801,kappa,0.4411088827472102,0.29085051132492495
zero,4,hierarchical,sub-10802,kappa,0.1838053654339135,0.1507075599418705
zero,4,hierarchical,sub-10803,kappa,0.23108682489984222,0.2788325571168541
zero,4,hierarchical,sub-10804,kappa,0.2079061996867188,0.16945831073471873
zero,4,hierarchical,sub-10806,kappa,0.06940495139281301,0.15002943570142713
zero,4,hierarchical,sub-10807,kappa,0.508522614898618,0.38588333254343504
zero,4,hierarchical,sub-10809,kappa,0.4459683366299982,0.375061773320875
zero,4,hierarchical,sub-10810,kappa,5.675035810844433,3.7086372732104995
zero,4,hierarchical,sub-10812,kappa,0.3834375190419089,0.25918829247442626
zero,4,hierarchical,sub-10817,kappa,0.3037980964580095,0.277346013636005
zero,4,hierarchical,sub-10827,kappa,0.36343833922488955,0.23473356204047363
zero,4,hierarchical,sub-10831,kappa,0.13270962930789454,0.14684247892970886
zero,4,hierarchical,sub-10834,kappa,0.15999528140987743,0.336582515119677
zero,4,hierarchical,sub-10836,kappa,0.11282864264324459,0.17295626276829637
zero,4,hierarchical,sub-10838,kappa,0.14029394863893863,0.15277996005456715
zero,4,hierarchical,sub-10843,kappa,0.7718455185237393,0.3357697594206583
zero,4,hierarchical,sub-10850,kappa,0.30522585732100815,0.14920621297520875
zero,4,hierarchical,sub-10854,kappa,0.38375924344198753,0.467801946951585
zero,4,hierarchical,sub-10857,kappa,0.09758720760831455,0.1007438486261145
zero,4,hierarchical,sub-10858,kappa,0.2267221992184275,0.28421224564541536
zero,4,hierarchical,sub-10860,kappa,0.35150022425163036,0.2721551353917612
zero,4,hierarchical,sub-10862,kappa,0.22810864623296706,0.19705742789791
zero,4,hierarchical,sub-10863,kappa,0.42436694686038084,0.5278109514023938
zero,4,hierarchical,sub-10866,kappa,0.2727219366145304,0.2543989569887425
zero,4,hierarchical,sub-10875,kappa,0.46544194653153703,0.6205099089602549
zero,4,hierarchical,sub-10881,kappa,0.2566873300607772,0.4300903340818275
zero,4,hierarchical,sub-10886,kappa,0.19799540367315296,0.4303584297923762
zero,4,hierarchical,sub-10887,kappa,1.0793061937442572,0.9336308429103249
zero,4,hierarchical,sub-10896,kappa,0.7869883386163486,0.5743914882567412
zero,4,hierarchical,sub-10897,kappa,0.26800541405236517,0.16411672950038161
zero,4,hierarchical,sub-10898,kappa,0.12451083088276564,0.22460388710873624
zero,4,hierarchical,sub-10908,kappa,0.07855521986608184,0.13140894307379564
zero,4,hierarchical,sub-10918,kappa,1.5801485104305775,0.7473544479289
zero,4,hierarchical,sub-10924,kappa,0.7414920809249387,0.9336171053246625
zero,4,hierarchical,sub-10926,kappa,0.10328403258201528,0.2016100792151775
zero,4,hierarchical,sub-10928,kappa,0.1815353114768792,0.21816820492153
zero,4,hierarchical,sub-10929,kappa,0.3419629432229374,0.13066789739673498
zero,4,hierarchical,sub-10930,kappa,1.2416467683797074,0.7581031757987375
zero,4,hierarchical,sub-10938,kappa,0.11056651220366584,0.1356883726561451
zero,4,hierarchical,sub-10940,kappa,0.8801631431840728,0.869219439635675
zero,4,hierarchical,sub-10950,kappa,0.1994237377029695,0.18476633179831425
zero,4,hierarchical,sub-10951,kappa,0.06997074591864914,0.12033487040335487
zero,4,hierarchical,sub-10952,kappa,0.34437951185848725,0.39671214549551875
zero,4,hierarchical,sub-10953,kappa,0.3195690658120676,0.22742188103360536
zero,4,hierarchical,sub-10954,kappa,0.151209754201355,0.14272752889274773
zero,4,hierarchical,sub-10956,kappa,0.374292440490286,0.2385902092892225
zero,4,hierarchical,sub-10958,kappa,0.7203747837017869,0.7606286598464376
zero,4,hierarchical,sub-10969,kappa,0.32184248685018274,0.2549678595394381
zero,4,hierarchical,sub-10974,kappa,0.09120932019647177,0.17675697152335676
zero,4,hierarchical,sub-10977,kappa,0.3595945441812498,0.2960898428750728
zero,4,hierarchical,sub-10983,kappa,0.4061894405236409,0.4412757438904875
zero,4,hierarchical,sub-10984,kappa,0.46035597067946094,0.40768026484475745
zero,4,hierarchical,sub-11005,kappa,0.15466683693889166,0.20591972638941503
zero,4,hierarchical,sub-11031,kappa,0.13545061929474042,0.144596197150947
zero,4,MLE_theta10,sub-10317,kappa,0.8162707525877436,0.8871776871465066
zero,4,MLE_theta10,sub-10369,kappa,1.0328908632167844,1.281420788995383
zero,4,MLE_theta10,sub-10402,kappa,0.37098488984777284,0.3269179127316549
zero,4,MLE_theta10,sub-10418,kappa,0.14014899048331644,0.34735766522112904
zero,4,MLE_theta10,sub-10462,kappa,0.22065005880813285,0.14165857897424258
zero,4,MLE_theta10,sub-10478,kappa,0.6801711014937221,0.6496655878857934
zero,4,MLE_theta10,sub-10486,kappa,0.16503363027766313,0.2038806883617812
zero,4,MLE_theta10,sub-10529,kappa,0.21457177667976335,0.3484508471705002
zero,4,MLE_theta10,sub-10541,kappa,0.6623229484252643,0.7362168040014537
zero,4,MLE_theta10,sub-10555,kappa,0.2226076547479222,0.29058495630881925
zero,4,MLE_theta10,sub-10559,kappa,1.22182397434422,1.489520655362846
zero,4,MLE_theta10,sub-10572,kappa,0.25486048475825057,0.37707414586097265
zero,4,MLE_theta10,sub-10581,kappa,0.09384699191600684,0.2742810069063615
zero,4,MLE_theta10,sub-10584,kappa,0.29298872921743946,0.035456622194198005
zero,4,MLE_theta10,sub-10585,kappa,0.6503744210472895,0.8764556899859187
zero,4,MLE_theta10,sub-10589,kappa,0.20462543957428153,0.18395666702344504
zero,4,MLE_theta10,sub-10590,kappa,0.6999244946805929,0.44481653521196335
zero,4,MLE_theta10,sub-10596,kappa,0.403619288633326,0.30669018126623676
zero,4,MLE_theta10,sub-10603,kappa,0.34766771455845985,0.161760212723441
zero,4,MLE_theta10,sub-10606,kappa,0.20112167521774812,0.19745175745944857
zero,4,MLE_theta10,sub-10608,kappa,0.4356639398682476,0.3243298862555328
