parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,divergences,metric,chains,warmup_per_chain,draws_per_chain,adapt_delta,max_depth_hits,min_bfmi,passed
mu[1],-2.17326,0.00287129,0.244112,0.230174,-2.5974,-2.15686,-1.8025,7252.15,22592.3,0.712513,1.00049,H5_train_age,111,1,diag_e,4,3000,16000,0.99,0,0.7478680625185307,False
mu[2],-1.43004,0.00103412,0.152257,0.149775,-1.68543,-1.42573,-1.18599,21808.7,32982.0,2.14268,1.0001,H5_train_age,111,1,diag_e,4,3000,16000,0.99,0,0.7478680625185307,False
mu[3],5.20574,0.00348866,0.595393,0.598467,4.26973,5.18189,6.21301,29239.6,40511.9,2.87275,1.00014,H5_train_age,111,1,diag_e,4,3000,16000,0.99,0,0.7478680625185307,False
tau[1],0.459849,0.00305503,0.292252,0.311465,0.0478831,0.429991,0.987776,8165.95,14851.5,0.802294,1.00015,H5_train_age,111,1,diag_e,4,3000,16000,0.99,0,0.7478680625185307,False
tau[2],1.26299,0.000834513,0.119157,0.117598,1.07704,1.25706,1.46818,20199.6,34923.4,1.98459,1.00011,H5_train_age,111,1,diag_e,4,3000,16000,0.99,0,0.7478680625185307,False
tau[3],3.70748,0.00221047,0.412307,0.41231,3.05805,3.6922,4.41414,34626.3,43121.9,3.40199,1.00008,H5_train_age,111,1,diag_e,4,3000,16000,0.99,0,0.7478680625185307,False
"beta[1,1]",0.0320696,0.000905263,0.190298,0.181857,-0.291938,0.039034,0.33237,45418.0,41025.1,4.46226,1.00009,H5_train_age,111,1,diag_e,4,3000,16000,0.99,0,0.7478680625185307,False
"beta[2,1]",-0.122137,0.000780192,0.129861,0.129268,-0.334602,-0.122057,0.0920048,27704.2,37902.2,2.7219,1.00009,H5_train_age,111,1,diag_e,4,3000,16000,0.99,0,0.7478680625185307,False
"beta[3,1]",0.373287,0.00197906,0.373075,0.369813,-0.239712,0.37371,0.988873,35594.6,43677.7,3.49712,1.00004,H5_train_age,111,1,diag_e,4,3000,16000,0.99,0,0.7478680625185307,False
"natural[1,1]",0.109812,0.000324692,0.0572194,0.0465582,0.0349897,0.101765,0.212674,28966.1,35837.3,2.84588,1.00021,H5_train_age,111,1,diag_e,4,3000,16000,0.99,0,0.7478680625185307,False
"natural[1,2]",0.515093,0.000994608,0.295603,0.284738,0.132158,0.464106,1.07608,76333.1,40953.8,7.49962,1.00001,H5_train_age,111,1,diag_e,4,3000,16000,0.99,0,0.7478680625185307,False
"natural[1,3]",6.61091,0.0101921,2.61324,2.59454,2.89115,6.31356,11.359,76845.0,44876.6,7.54991,0.99997,H5_train_age,111,1,diag_e,4,3000,16000,0.99,0,0.7478680625185307,False
"natural[2,1]",0.121526,0.000451888,0.0603892,0.0401443,0.0503055,0.108776,0.23683,14053.4,35449.7,1.38072,1.00023,H5_train_age,111,1,diag_e,4,3000,16000,0.99,0,0.7478680625185307,False
"natural[2,2]",0.242104,0.000644796,0.180336,0.137754,0.0500103,0.193566,0.603361,68737.1,43942.4,6.75333,1.00003,H5_train_age,111,1,diag_e,4,3000,16000,0.99,0,0.7478680625185307,False
"natural[2,3]",6.08081,0.0117524,2.90014,2.95943,2.06897,5.70115,11.4144,71085.7,47557.2,6.98408,1.00002,H5_train_age,111,1,diag_e,4,3000,16000,0.99,0,0.7478680625185307,False
"natural[3,1]",0.135001,0.000835946,0.0785638,0.0484496,0.0510382,0.115467,0.283278,6453.19,27515.1,0.634017,1.00021,H5_train_age,111,1,diag_e,4,3000,16000,0.99,0,0.7478680625185307,False
