condition,replicate,method,participant_id,parameter,true,recovered
zero,1,hierarchical,sub-10924,alpha,0.14792802167097582,0.222399605400975
zero,1,hierarchical,sub-10926,alpha,0.3453785041312788,0.413905135748575
zero,1,hierarchical,sub-10928,alpha,0.37668763044038506,0.29190212627331247
zero,1,hierarchical,sub-10929,alpha,0.1844457606510462,0.28261807441429376
zero,1,hierarchical,sub-10930,alpha,0.3655889346044674,0.30745281648661626
zero,1,hierarchical,sub-10938,alpha,0.20863330435607558,0.25510806128088126
zero,1,hierarchical,sub-10940,alpha,0.32827594225573625,0.3359816385730075
zero,1,hierarchical,sub-10950,alpha,0.24149878906614683,0.21134801908545375
zero,1,hierarchical,sub-10951,alpha,0.2876965224431499,0.28504912329422993
zero,1,hierarchical,sub-10952,alpha,0.4195986474335401,0.3223281310507175
zero,1,hierarchical,sub-10953,alpha,0.41923173533853986,0.28800973695293375
zero,1,hierarchical,sub-10954,alpha,0.26862938195744424,0.27996182816941495
zero,1,hierarchical,sub-10956,alpha,0.4688853335163474,0.37494323156302123
zero,1,hierarchical,sub-10958,alpha,0.17505152482377184,0.2500094295989587
zero,1,hierarchical,sub-10969,alpha,0.3425544873927154,0.31288416770656247
zero,1,hierarchical,sub-10974,alpha,0.15713584149923912,0.2659204539227575
zero,1,hierarchical,sub-10977,alpha,0.17899099703801621,0.26559191695274126
zero,1,hierarchical,sub-10983,alpha,0.49124274909235394,0.4619335488867
zero,1,hierarchical,sub-10984,alpha,0.39359163539538033,0.39262142438954994
zero,1,hierarchical,sub-11005,alpha,0.27919909562938044,0.26097838721654126
zero,1,hierarchical,sub-11031,alpha,0.452388055393684,0.21865677139264125
zero,1,MLE_theta10,sub-10317,alpha,0.42513621660363354,0.1130215162236479
zero,1,MLE_theta10,sub-10369,alpha,0.1508702583205553,0.1053755625639975
zero,1,MLE_theta10,sub-10402,alpha,0.31332994659164126,0.1458712776514371
zero,1,MLE_theta10,sub-10418,alpha,0.36241186840150935,0.3188179047514106
zero,1,MLE_theta10,sub-10462,alpha,0.282726354780862,1.0
zero,1,MLE_theta10,sub-10478,alpha,0.16239510100003174,0.2104750097843087
zero,1,MLE_theta10,sub-10486,alpha,0.5439636292410418,0.3652352068319709
zero,1,MLE_theta10,sub-10529,alpha,0.23748847306866264,0.0
zero,1,MLE_theta10,sub-10541,alpha,0.11880466665361841,0.0714770372693631
zero,1,MLE_theta10,sub-10555,alpha,0.4714223534436061,0.6661681833399374
zero,1,MLE_theta10,sub-10559,alpha,0.5777150318514558,0.856892096460789
zero,1,MLE_theta10,sub-10572,alpha,0.07289974980985478,0.0
zero,1,MLE_theta10,sub-10581,alpha,0.1093366387295241,0.0
zero,1,MLE_theta10,sub-10584,alpha,0.5668763889242254,1.0
zero,1,MLE_theta10,sub-10585,alpha,0.31121864243277614,0.8449567008103555
zero,1,MLE_theta10,sub-10589,alpha,0.15977175397405344,0.1233373850816403
zero,1,MLE_theta10,sub-10590,alpha,0.2500497802153038,0.3203121953389462
zero,1,MLE_theta10,sub-10596,alpha,0.34216546536582143,0.6936768922427035
zero,1,MLE_theta10,sub-10603,alpha,0.36608758548107506,0.2626111659889063
zero,1,MLE_theta10,sub-10606,alpha,0.12716305847622353,0.1993579040843309
zero,1,MLE_theta10,sub-10608,alpha,0.2697823215975156,0.1848925584288433
zero,1,MLE_theta10,sub-10617,alpha,0.5653973105717113,0.5430762885668918
zero,1,MLE_theta10,sub-10636,alpha,0.13455179423612978,0.6709946018323293
zero,1,MLE_theta10,sub-10638,alpha,0.20917267238484138,0.0503376853916176
zero,1,MLE_theta10,sub-10640,alpha,0.5298004125660147,0.3095561115049953
zero,1,MLE_theta10,sub-10641,alpha,0.23814638216431547,0.1027433919742503
zero,1,MLE_theta10,sub-10642,alpha,0.32840977422557865,0.258199938954631
zero,1,MLE_theta10,sub-10644,alpha,0.13103848326145498,0.178301931828064
zero,1,MLE_theta10,sub-10647,alpha,0.2953856318643699,0.3272646161512447
zero,1,MLE_theta10,sub-10649,alpha,0.38075244671658504,0.3062119811280201
zero,1,MLE_theta10,sub-10652,alpha,0.2757372438339469,0.6544564547392211
zero,1,MLE_theta10,sub-10656,alpha,0.22224299452653432,0.4440234728293252
zero,1,MLE_theta10,sub-10661,alpha,0.38447964027192183,0.5857455582331602
zero,1,MLE_theta10,sub-10663,alpha,0.16297546355086512,1.0
zero,1,MLE_theta10,sub-10668,alpha,0.4083306445730229,0.3508512637809253
zero,1,MLE_theta10,sub-10673,alpha,0.358728802036138,0.1429463534213482
zero,1,MLE_theta10,sub-10674,alpha,0.20403733727230877,0.0099870572880537
zero,1,MLE_theta10,sub-10677,alpha,0.282755661993114,0.2474692047215268
zero,1,MLE_theta10,sub-10685,alpha,0.18819994450870287,0.1515265386349982
zero,1,MLE_theta10,sub-10690,alpha,0.3146459818059358,0.3098933709562703
zero,1,MLE_theta10,sub-10691,alpha,0.10434110105151594,0.5525237097281516
zero,1,MLE_theta10,sub-10700,alpha,0.5975204345524271,0.8126554500162212
zero,1,MLE_theta10,sub-10701,alpha,0.36482197384250137,0.0
zero,1,MLE_theta10,sub-10713,alpha,0.31587125701647734,0.5167538639757884
zero,1,MLE_theta10,sub-10716,alpha,0.23512212366653476,0.2121462154929596
zero,1,MLE_theta10,sub-10718,alpha,0.24047704403207248,1.0
zero,1,MLE_theta10,sub-10720,alpha,0.09237045969787903,0.2956464743091105
zero,1,MLE_theta10,sub-10723,alpha,0.40629826910330136,0.4875914978566083
zero,1,MLE_theta10,sub-10741,alpha,0.1913969555262448,0.3154136264631088
zero,1,MLE_theta10,sub-10748,alpha,0.2586183488168706,0.8111850630432312
zero,1,MLE_theta10,sub-10767,alpha,0.3086037043385115,0.7465566985288343
zero,1,MLE_theta10,sub-10770,alpha,0.36627911767312604,0.547590493333827
zero,1,MLE_theta10,sub-10781,alpha,0.2070846150020041,0.1794472352498488
zero,1,MLE_theta10,sub-10783,alpha,0.3334589596819014,0.4512213873432505
zero,1,MLE_theta10,sub-10785,alpha,0.40192707229005753,0.2833456663369718
zero,1,MLE_theta10,sub-10794,alpha,0.24839381124004845,0.2943643355081384
zero,1,MLE_theta10,sub-10800,alpha,0.4083123422777952,0.400770528367641
zero,1,MLE_theta10,sub-10801,alpha,0.09732880788295212,0.0
zero,1,MLE_theta10,sub-10802,alpha,0.26774877401681585,0.3648793297806046
zero,1,MLE_theta10,sub-10803,alpha,0.21976677623453045,0.0
zero,1,MLE_theta10,sub-10804,alpha,0.2709079346025265,0.2261985056476135
zero,1,MLE_theta10,sub-10806,alpha,0.27871893675867593,0.2832608256776051
zero,1,MLE_theta10,sub-10807,alpha,0.18526050046438222,0.3453410873206213
zero,1,MLE_theta10,sub-10809,alpha,0.4289754025676595,0.350588312894662
zero,1,MLE_theta10,sub-10810,alpha,0.13613232139187448,0.0987270317536143
zero,1,MLE_theta10,sub-10812,alpha,0.2701348645725235,0.6898835977518342
zero,1,MLE_theta10,sub-10817,alpha,0.2760690860404537,0.1162904605574071
zero,1,MLE_theta10,sub-10827,alpha,0.24348929891083657,0.2865305738707988
zero,1,MLE_theta10,sub-10831,alpha,0.3034871456428843,0.4819444260543981
zero,1,MLE_theta10,sub-10834,alpha,0.31316393071025533,0.3738898255646884
zero,1,MLE_theta10,sub-10836,alpha,0.3180735647139228,0.1146618498952396
zero,1,MLE_theta10,sub-10838,alpha,0.22553997517058244,0.5520412719522523
zero,1,MLE_theta10,sub-10843,alpha,0.3132337790299949,0.5746694074008133
zero,1,MLE_theta10,sub-10850,alpha,0.39092307745778654,0.3694009439835771
zero,1,MLE_theta10,sub-10854,alpha,0.14464855575099816,0.1365848866580062
zero,1,MLE_theta10,sub-10857,alpha,0.28381325570717997,0.3815504330315766
zero,1,MLE_theta10,sub-10858,alpha,0.20312644422200873,0.0152858141425467
zero,1,MLE_theta10,sub-10860,alpha,0.3393689071962836,0.1921107076634546
zero,1,MLE_theta10,sub-10862,alpha,0.2555049118290984,0.2651676923142988
zero,1,MLE_theta10,sub-10863,alpha,0.15433070380809283,0.1724203274598427
zero,1,MLE_theta10,sub-10866,alpha,0.5919948226946992,0.5554044110600715
zero,1,MLE_theta10,sub-10875,alpha,0.3995008618553335,0.2964064681366443
zero,1,MLE_theta10,sub-10881,alpha,0.31553655476316234,0.1930150926172943
zero,1,MLE_theta10,sub-10886,alpha,0.30631964158195946,0.4409065192867193
zero,1,MLE_theta10,sub-10887,alpha,0.23378143729159087,0.5342541933121177
zero,1,MLE_theta10,sub-10896,alpha,0.592075269790293,0.5207537481276187
zero,1,MLE_theta10,sub-10897,alpha,0.282660091350917,0.1516543659228136
zero,1,MLE_theta10,sub-10898,alpha,0.33124444529361485,0.4325528736293276
zero,1,MLE_theta10,sub-10908,alpha,0.11224510948358535,0.0697179779453821
zero,1,MLE_theta10,sub-10918,alpha,0.19666277658069892,0.116770525284592
zero,1,MLE_theta10,sub-10924,alpha,0.14792802167097582,0.0851185869670617
zero,1,MLE_theta10,sub-10926,alpha,0.3453785041312788,0.4766081493836253
zero,1,MLE_theta10,sub-10928,alpha,0.37668763044038506,0.3386645440449826
zero,1,MLE_theta10,sub-10929,alpha,0.1844457606510462,0.2911022965512047
zero,1,MLE_theta10,sub-10930,alpha,0.3655889346044674,0.3452834989432319
zero,1,MLE_theta10,sub-10938,alpha,0.20863330435607558,0.086906429810132
zero,1,MLE_theta10,sub-10940,alpha,0.32827594225573625,0.4332331052290239
zero,1,MLE_theta10,sub-10950,alpha,0.24149878906614683,0.1159852734799505
zero,1,MLE_theta10,sub-10951,alpha,0.2876965224431499,0.1977837612872062
zero,1,MLE_theta10,sub-10952,alpha,0.4195986474335401,1.0
zero,1,MLE_theta10,sub-10953,alpha,0.41923173533853986,0.2062561267782869
zero,1,MLE_theta10,sub-10954,alpha,0.26862938195744424,0.0993254975615102
zero,1,MLE_theta10,sub-10956,alpha,0.4688853335163474,0.4527211338590098
zero,1,MLE_theta10,sub-10958,alpha,0.17505152482377184,0.1631487830478865
zero,1,MLE_theta10,sub-10969,alpha,0.3425544873927154,0.2549181684456591
zero,1,MLE_theta10,sub-10974,alpha,0.15713584149923912,0.4387977995753015
zero,1,MLE_theta10,sub-10977,alpha,0.17899099703801621,0.008710444258621
zero,1,MLE_theta10,sub-10983,alpha,0.49124274909235394,0.5211917853588706
zero,1,MLE_theta10,sub-10984,alpha,0.39359163539538033,0.3855224952157013
zero,1,MLE_theta10,sub-11005,alpha,0.27919909562938044,0.6222700255473965
zero,1,MLE_theta10,sub-11031,alpha,0.452388055393684,0.1398684357834675
zero,1,hierarchical,sub-10317,kappa,0.24438934823270675,0.3051571479779901
zero,1,hierarchical,sub-10369,kappa,0.5697574501347462,0.42934085327423505
zero,1,hierarchical,sub-10402,kappa,0.35921456138945446,0.2531123324433725
zero,1,hierarchical,sub-10418,kappa,0.22471335809415252,0.19228923100473874
zero,1,hierarchical,sub-10462,kappa,0.20838062509450178,0.1838032239187525
zero,1,hierarchical,sub-10478,kappa,0.337389516777434,0.4295901377491588
zero,1,hierarchical,sub-10486,kappa,0.20185275579043677,0.35856198709111875
zero,1,hierarchical,sub-10529,kappa,0.29484473642889547,0.15341109770861874
zero,1,hierarchical,sub-10541,kappa,0.27148471909618754,0.1900430562465625
zero,1,hierarchical,sub-10555,kappa,0.9486441532644787,0.5435250499788687
zero,1,hierarchical,sub-10559,kappa,0.1963178099441136,0.31682218369366627
zero,1,hierarchical,sub-10572,kappa,0.2521294908215357,0.14680887689922828
zero,1,hierarchical,sub-10581,kappa,0.8037940388774546,0.4625564386406175
zero,1,hierarchical,sub-10584,kappa,0.1307271713460522,0.15033877758734035
zero,1,hierarchical,sub-10585,kappa,0.13675093035936342,0.11744352346548925
zero,1,hierarchical,sub-10589,kappa,1.809862964880013,1.662795138294925
zero,1,hierarchical,sub-10590,kappa,0.4294529837762383,0.5797192692241775
zero,1,hierarchical,sub-10596,kappa,0.11726020038871313,0.25001299612349875
zero,1,hierarchical,sub-10603,kappa,0.4354566397026496,0.4039317433354513
zero,1,hierarchical,sub-10606,kappa,0.18728003143502076,0.25391824107343
zero,1,hierarchical,sub-10608,kappa,0.7391442085857641,0.4314820565184475
zero,1,hierarchical,sub-10617,kappa,0.3755059882733176,0.4414857109768762
zero,1,hierarchical,sub-10636,kappa,0.23701515035607676,0.23794112470119375
zero,1,hierarchical,sub-10638,kappa,0.20587241192764547,0.162595444807055
zero,1,hierarchical,sub-10640,kappa,0.13573366943448495,0.17145684996455376
zero,1,hierarchical,sub-10641,kappa,0.20591966740828407,0.49627658875358627
zero,1,hierarchical,sub-10642,kappa,0.26080667895530085,0.3218823093287225
zero,1,hierarchical,sub-10644,kappa,0.09737003866084193,0.2115049210077795
zero,1,hierarchical,sub-10647,kappa,0.47994494205897165,0.449894376232605
zero,1,hierarchical,sub-10649,kappa,0.6085172316846661,0.511290302452765
zero,1,hierarchical,sub-10652,kappa,0.21586697026038149,0.20085072945633123
zero,1,hierarchical,sub-10656,kappa,0.6321448216058757,0.5526562377240014
zero,1,hierarchical,sub-10661,kappa,0.18948335209337688,0.2830006536695288
zero,1,hierarchical,sub-10663,kappa,0.10199352308749579,0.1310671969036487
zero,1,hierarchical,sub-10668,kappa,0.3449100428123331,0.3097077993913779
zero,1,hierarchical,sub-10673,kappa,0.21970751763977162,0.347152959311675
zero,1,hierarchical,sub-10674,kappa,0.29546382047176667,0.21718503615460827
zero,1,hierarchical,sub-10677,kappa,0.29532791927856783,0.28061111546212875
zero,1,hierarchical,sub-10685,kappa,0.8390897796784822,0.4977761660014962
zero,1,hierarchical,sub-10690,kappa,0.30673006698347116,0.26805808431393874
zero,1,hierarchical,sub-10691,kappa,0.4386527669692264,0.23367182961654626
zero,1,hierarchical,sub-10700,kappa,0.3497004160379112,0.21774063630393123
zero,1,hierarchical,sub-10701,kappa,0.10098794286560077,0.16019561664949625
zero,1,hierarchical,sub-10713,kappa,0.8432770075395264,0.4505960528570338
zero,1,hierarchical,sub-10716,kappa,0.5526186753272953,0.5711698135360362
zero,1,hierarchical,sub-10718,kappa,0.28304328301741927,0.2298685584858975
zero,1,hierarchical,sub-10720,kappa,0.15477165270434246,0.21585649485594124
zero,1,hierarchical,sub-10723,kappa,1.0023359896019233,0.960190250266675
zero,1,hierarchical,sub-10741,kappa,0.6551353352813866,0.6885615322380875
zero,1,hierarchical,sub-10748,kappa,0.10010762703039826,0.16030900544239876
zero,1,hierarchical,sub-10767,kappa,0.2275719811372436,0.364897324903725
zero,1,hierarchical,sub-10770,kappa,0.1945478480220866,0.22595717512133376
zero,1,hierarchical,sub-10781,kappa,0.4686198913476879,0.26339831900081373
zero,1,hierarchical,sub-10783,kappa,0.4484543439315821,0.38957677002893
zero,1,hierarchical,sub-10785,kappa,0.2444343252260225,0.3421155122358837
zero,1,hierarchical,sub-10794,kappa,0.22912940578038013,0.2289722543237671
zero,1,hierarchical,sub-10800,kappa,0.3406769049016215,0.37704237649331995
zero,1,hierarchical,sub-10801,kappa,0.2625912856452177,0.1727277218894834
zero,1,hierarchical,sub-10802,kappa,0.47176198013402926,0.5177538080766437
zero,1,hierarchical,sub-10803,kappa,0.11748410801491657,0.20924313302010375
zero,1,hierarchical,sub-10804,kappa,0.38649794396296105,0.2439966177908825
zero,1,hierarchical,sub-10806,kappa,0.9951035964493826,0.4745120836864188
zero,1,hierarchical,sub-10807,kappa,1.1131910932202251,0.6883899312502624
zero,1,hierarchical,sub-10809,kappa,0.3166301846510397,0.2637928136198825
zero,1,hierarchical,sub-10810,kappa,0.3027792083560757,0.18934155349752574
zero,1,hierarchical,sub-10812,kappa,0.19177814807079277,0.1878734463874975
zero,1,hierarchical,sub-10817,kappa,0.18658617499380686,0.3813276753978849
zero,1,hierarchical,sub-10827,kappa,0.7167360341623328,0.61011458212417
zero,1,hierarchical,sub-10831,kappa,0.13057840281236707,0.2619767082703325
zero,1,hierarchical,sub-10834,kappa,0.1802580764061079,0.35803977582739627
zero,1,hierarchical,sub-10836,kappa,0.2525591208830187,0.262168135090765
zero,1,hierarchical,sub-10838,kappa,0.26962725255806813,0.1743718642988175
zero,1,hierarchical,sub-10843,kappa,0.3842229180696414,0.22254817993377
zero,1,hierarchical,sub-10850,kappa,0.9032676066005076,0.7883987595764499
zero,1,hierarchical,sub-10854,kappa,0.27888947443771617,0.19636957531527127
zero,1,hierarchical,sub-10857,kappa,0.4814315553177656,0.28719562967235246
zero,1,hierarchical,sub-10858,kappa,0.4139148306208284,0.19233552872992
zero,1,hierarchical,sub-10860,kappa,0.5775181060763949,0.8516659640088375
zero,1,hierarchical,sub-10862,kappa,0.4453281441646567,0.31291434733349627
zero,1,hierarchical,sub-10863,kappa,0.22191713604792185,0.2629847450646538
zero,1,hierarchical,sub-10866,kappa,0.7604434660176368,0.9413119445800875
zero,1,hierarchical,sub-10875,kappa,0.3860946338919936,0.31899061933816375
zero,1,hierarchical,sub-10881,kappa,0.3963086865828256,0.5235366902856199
zero,1,hierarchical,sub-10886,kappa,1.0069509846364,0.8698525731490888
zero,1,hierarchical,sub-10887,kappa,0.13471643320549215,0.2750902948731025
zero,1,hierarchical,sub-10896,kappa,0.4333057004133296,0.8305849266775499
zero,1,hierarchical,sub-10897,kappa,0.06745404375448923,0.22824863530192963
zero,1,hierarchical,sub-10898,kappa,0.21911350642072486,0.189665213045185
zero,1,hierarchical,sub-10908,kappa,0.9572786082845244,0.6875875725881625
zero,1,hierarchical,sub-10918,kappa,0.3915432984854989,0.24585832008413253
zero,1,hierarchical,sub-10924,kappa,0.1514832551758078,0.3930387887449037
zero,1,hierarchical,sub-10926,kappa,0.7560774425908853,0.5741061923248924
zero,1,hierarchical,sub-10928,kappa,0.2015531578056565,0.19500146079418249
zero,1,hierarchical,sub-10929,kappa,0.3750298941086059,0.2513396651522175
zero,1,hierarchical,sub-10930,kappa,0.2743109697235511,0.28148094161187376
zero,1,hierarchical,sub-10938,kappa,0.2170010284143041,0.21224909149182625
zero,1,hierarchical,sub-10940,kappa,0.13736472124750512,0.2974259074337663
zero,1,hierarchical,sub-10950,kappa,0.28683659148074575,0.18534002143047262
zero,1,hierarchical,sub-10951,kappa,0.4256496777941091,0.28973874271124006
zero,1,hierarchical,sub-10952,kappa,0.23894475207195018,0.1655421825800675
zero,1,hierarchical,sub-10953,kappa,0.20955225955914134,0.3793831353604275
zero,1,hierarchical,sub-10954,kappa,0.5162596967919427,0.44885447038290627
zero,1,hierarchical,sub-10956,kappa,0.48129560736273314,0.2916916133833588
zero,1,hierarchical,sub-10958,kappa,0.23034257249096973,0.15914425143902264
zero,1,hierarchical,sub-10969,kappa,0.617399455856025,0.46881635028919005
zero,1,hierarchical,sub-10974,kappa,0.16628169402936327,0.22935978041818875
zero,1,hierarchical,sub-10977,kappa,0.4055069877874351,0.33558354480204505
zero,1,hierarchical,sub-10983,kappa,0.6111016351519999,0.5946681285142438
zero,1,hierarchical,sub-10984,kappa,0.9887763670116559,0.9636874029356625
zero,1,hierarchical,sub-11005,kappa,0.13124847673289822,0.12983568360131412
zero,1,hierarchical,sub-11031,kappa,0.10806963699719072,0.1647607952487125
zero,1,MLE_theta10,sub-10317,kappa,0.24438934823270675,0.6963394254641738
zero,1,MLE_theta10,sub-10369,kappa,0.5697574501347462,1.0312342451241518
zero,1,MLE_theta10,sub-10402,kappa,0.35921456138945446,0.3492107962753589
zero,1,MLE_theta10,sub-10418,kappa,0.22471335809415252,0.158238810797039
zero,1,MLE_theta10,sub-10462,kappa,0.20838062509450178,0.1266457521976224
zero,1,MLE_theta10,sub-10478,kappa,0.337389516777434,0.6953861504270726
zero,1,MLE_theta10,sub-10486,kappa,0.20185275579043677,0.3897111931069229
zero,1,MLE_theta10,sub-10529,kappa,0.29484473642889547,0.3605721079249659
zero,1,MLE_theta10,sub-10541,kappa,0.27148471909618754,0.3316045363570817
zero,1,MLE_theta10,sub-10555,kappa,0.9486441532644787,0.556131702825836
zero,1,MLE_theta10,sub-10559,kappa,0.1963178099441136,0.228147502849126
zero,1,MLE_theta10,sub-10572,kappa,0.2521294908215357,0.1139517469709681
zero,1,MLE_theta10,sub-10581,kappa,0.8037940388774546,0.897274938229194
zero,1,MLE_theta10,sub-10584,kappa,0.1307271713460522,0.0683436964277199
zero,1,MLE_theta10,sub-10585,kappa,0.13675093035936342,0.0199260061875947
zero,1,MLE_theta10,sub-10589,kappa,1.809862964880013,2.186526645120073
zero,1,MLE_theta10,sub-10590,kappa,0.4294529837762383,0.7876010611883374
zero,1,MLE_theta10,sub-10596,kappa,0.11726020038871313,0.0964633093943172
zero,1,MLE_theta10,sub-10603,kappa,0.4354566397026496,0.5361210255659407
zero,1,MLE_theta10,sub-10606,kappa,0.18728003143502076,0.2619520100715403
zero,1,MLE_theta10,sub-10608,kappa,0.7391442085857641,0.7293102919329587
