run,model,participant_id,parameter,age,mean,median,ci_low,ci_high
H4_full_age,H4,sub-10317,alpha,63,0.013612320662599464,0.0096199288455,0.0005388012009700001,0.04510939973874999
H4_full_age,H4,sub-10317,kappa,63,6.980201572546292,5.8989936605,2.0885711564,18.39643837574999
H4_full_age,H4,sub-10317,theta,63,0.911016170978,0.915032783,0.7535430763375001,1.045942201975
H4_full_age,H4,sub-10402,alpha,36,0.06824218629714372,0.048155879035,0.0031277039840250003,0.2595362406849999
H4_full_age,H4,sub-10402,kappa,36,0.43519512148743844,0.37599904235000003,0.079634473998,1.1117402832249996
H4_full_age,H4,sub-10402,theta,36,1.8562857612262873,1.6341382745,0.860813065045,4.030154846149999
H4_full_age,H4,sub-10418,alpha,68,0.029048699390130956,0.01706464172,0.001232129453925,0.11775885844249992
H4_full_age,H4,sub-10418,kappa,68,0.4158898964041143,0.2659480304,0.0443433584585,1.702857449249999
H4_full_age,H4,sub-10418,theta,68,1.6193877402065875,1.344324765,0.6230316347675,4.114587104824999
H4_full_age,H4,sub-10462,alpha,62,0.031213691033173296,0.013058184649999999,0.0008145137527325,0.20098460884
H4_full_age,H4,sub-10462,kappa,62,1.419949349256617,1.1802608975000002,0.06321152031475,4.138825482275
H4_full_age,H4,sub-10462,theta,62,0.5108728688078149,0.45480193355,0.1201143913375,1.5860561683749999
H4_full_age,H4,sub-10486,alpha,42,0.019448972569717254,0.009350252177,0.00041187218509000005,0.10392169905249966
H4_full_age,H4,sub-10486,kappa,42,5.912721575531925,3.717037197,0.9218867566200001,23.490923978999977
H4_full_age,H4,sub-10486,theta,42,2.3287331606609873,2.1804613919999998,1.004019424725,4.556454481849998
H4_full_age,H4,sub-10529,alpha,68,0.04943397672388943,0.023587893829999998,0.00136252006155,0.2541152253174999
H4_full_age,H4,sub-10529,kappa,68,0.833678932315205,0.4397741961,0.06424438951575001,3.867608438549994
H4_full_age,H4,sub-10529,theta,68,1.5689976505109375,1.2677640449999998,0.6806776343025001,3.9413536518249996
H4_full_age,H4,sub-10541,alpha,69,0.07355708327600669,0.042636914295,0.002136853992275,0.3154210999249998
H4_full_age,H4,sub-10541,kappa,69,0.369946883888019,0.29664476900000003,0.08068020027325,1.0845342934749997
H4_full_age,H4,sub-10541,theta,69,2.2963287513699875,2.086009406,1.04194419605,4.615169962899999
H4_full_age,H4,sub-10555,alpha,28,0.3349630495129222,0.32817953465,0.0371189049535,0.6899058771124998
H4_full_age,H4,sub-10555,kappa,28,0.7416824705378492,0.5945422409000001,0.1318265253,2.257002035449998
H4_full_age,H4,sub-10555,theta,28,1.8109051459775751,1.5533823155,0.7407685080249999,4.295724695725
